u,v,key,osmid,highway,oneway,reversed,length,tunnel,name,geometry,lanes,bridge,maxspeed
6454009696,4807101980,0,282495545,residential,False,False,44.657,,,"LINESTRING (114.397703 30.5223717, 114.3977057 30.5219701)",,,
6454009696,4807101996,0,282495545,residential,False,True,45.947,,,"LINESTRING (114.397703 30.5223717, 114.3977003 30.5227849)",,,
6454009696,6454009697,0,688300640,footway,False,False,123.193,,,"LINESTRING (114.397703 30.5223717, 114.396417 30.5223864)",,,
6454009697,6454009696,0,688300640,footway,False,True,123.193,,,"LINESTRING (114.396417 30.5223864, 114.397703 30.5223717)",,,
6454009697,6454009700,0,688300640,footway,False,False,210.359,,,"LINESTRING (114.396417 30.5223864, 114.3963049 30.5217139, 114.3963874 30.5216902, 114.3977077 30.5216726)",,,
6454009697,4807101995,0,"[688300641, 488499351]","['steps', 'footway']",False,True,43.657000000000004,,,"LINESTRING (114.396417 30.5223864, 114.3964641 30.522687, 114.3964779 30.5227755)",,,
6454009700,2864441895,0,282495545,residential,False,False,5.789,,,"LINESTRING (114.3977077 30.5216726, 114.3977138 30.5216208)",,,
6454009700,4807101980,0,282495545,residential,False,True,33.081,,,"LINESTRING (114.3977077 30.5216726, 114.3977057 30.5219701)",,,
6454009700,6454009697,0,688300640,footway,False,True,210.35900000000004,,,"LINESTRING (114.3977077 30.5216726, 114.3963874 30.5216902, 114.3963049 30.5217139, 114.396417 30.5223864)",,,
6496960418,6496960419,0,283738100,residential,False,False,57.9,,,"LINESTRING (114.3925654 30.5323831, 114.3925637 30.5329038)",,,
6496960418,6496960419,1,692151632,unclassified,False,False,92.611,,,"LINESTRING (114.3925654 30.5323831, 114.3925529 30.5323816, 114.3924498 30.5323981, 114.3923594 30.5324439, 114.3922924 30.5325134, 114.3922568 30.5325984, 114.3922569 30.5326887, 114.3922926 30.5327736, 114.3923598 30.5328431, 114.3924503 30.5328887, 114.3925534 30.5329051, 114.3925637 30.5329038)",,,
6496960418,6496960419,2,692151632,unclassified,False,True,89.45500000000001,,,"LINESTRING (114.3925654 30.5323831, 114.3926476 30.5323936, 114.3927332 30.5324305, 114.3928013 30.5324884, 114.392845 30.5325617, 114.3928602 30.5326431, 114.3928452 30.5327245, 114.3928015 30.5327979, 114.3927336 30.5328559, 114.392648 30.5328929, 114.3925637 30.5329038)",,,
6496960418,2875717315,0,283738100,residential,False,True,35.627,,,"LINESTRING (114.3925654 30.5323831, 114.3925665 30.5320627)",,,
6496960419,6496960418,0,283738100,residential,False,True,57.9,,,"LINESTRING (114.3925637 30.5329038, 114.3925654 30.5323831)",,,
6496960419,6496960418,1,692151632,unclassified,False,False,89.45500000000001,,,"LINESTRING (114.3925637 30.5329038, 114.392648 30.5328929, 114.3927336 30.5328559, 114.3928015 30.5327979, 114.3928452 30.5327245, 114.3928602 30.5326431, 114.392845 30.5325617, 114.3928013 30.5324884, 114.3927332 30.5324305, 114.3926476 30.5323936, 114.3925654 30.5323831)",,,
6496960419,6496960418,2,692151632,unclassified,False,True,92.611,,,"LINESTRING (114.3925637 30.5329038, 114.3925534 30.5329051, 114.3924503 30.5328887, 114.3923598 30.5328431, 114.3922926 30.5327736, 114.3922569 30.5326887, 114.3922568 30.5325984, 114.3922924 30.5325134, 114.3923594 30.5324439, 114.3924498 30.5323981, 114.3925529 30.5323816, 114.3925654 30.5323831)",,,
6496960471,6496960480,0,692151634,path,False,False,145.79999999999998,,,"LINESTRING (114.3969698 30.5324674, 114.3967942 30.5325497, 114.3966247 30.5325948, 114.3964337 30.5326532, 114.3962118 30.5326479, 114.3960609 30.5326054, 114.3959068 30.5325179, 114.3958051 30.5324276, 114.3957312 30.5323056, 114.3957096 30.5322472)",,,
6496960471,2875697590,0,"[692151634, 283739285]","['residential', 'path']",False,True,156.053,,,"LINESTRING (114.3969698 30.5324674, 114.3970508 30.5323567, 114.3970838 30.532226, 114.3970098 30.5321225, 114.3968373 30.531934, 114.3966273 30.5317689, 114.3960093 30.5317637)",,,
6496960471,6496962720,0,692151637,path,False,False,184.858,,,"LINESTRING (114.3969698 30.5324674, 114.3970042 30.5324911, 114.3970689 30.5327379, 114.397035 30.5328069, 114.39677 30.5328627, 114.3965205 30.5328865, 114.3962339 30.5329078, 114.3959197 30.5329131, 114.395818 30.5328096, 114.3957225 30.5327592, 114.3956177 30.53273)",,,
6496960480,2864448097,0,"[692151634, 282496086]","['residential', 'path']",False,"[False, True]",55.083,,,"LINESTRING (114.3957096 30.5322472, 114.3957374 30.5321198, 114.3957752 30.5321185, 114.3958376 30.5317897)",,,
6496960480,6496960471,0,692151634,path,False,True,145.8,,,"LINESTRING (114.3957096 30.5322472, 114.3957312 30.5323056, 114.3958051 30.5324276, 114.3959068 30.5325179, 114.3960609 30.5326054, 114.3962118 30.5326479, 114.3964337 30.5326532, 114.3966247 30.5325948, 114.3967942 30.5325497, 114.3969698 30.5324674)",,,
6496960480,6546610144,0,692151637,path,False,True,21.518,,,"LINESTRING (114.3957096 30.5322472, 114.3956639 30.5322629, 114.39563 30.5323239, 114.3956054 30.5323372, 114.3956016 30.5323956)",,,
6496962720,6546610144,0,692151637,path,False,False,37.650999999999996,,,"LINESTRING (114.3956177 30.53273, 114.3955961 30.5326902, 114.3955992 30.5324327, 114.3956016 30.5323956)",,,
6496962720,6496960471,0,692151637,path,False,True,184.85799999999995,,,"LINESTRING (114.3956177 30.53273, 114.3957225 30.5327592, 114.395818 30.5328096, 114.3959197 30.5329131, 114.3962339 30.5329078, 114.3965205 30.5328865, 114.39677 30.5328627, 114.397035 30.5328069, 114.3970689 30.5327379, 114.3970042 30.5324911, 114.3969698 30.5324674)",,,
6496962720,6546610135,0,697064980,path,False,False,48.17,,,"LINESTRING (114.3956177 30.53273, 114.3955252 30.5327249, 114.3954403 30.532606, 114.3953129 30.5326639, 114.3952527 30.5325907)",,,
6502917035,2864441889,0,282495550,residential,False,False,32.453,,,"LINESTRING (114.3985329 30.5204153, 114.3985394 30.5201235)",,,
6502917035,2864441888,0,282495550,residential,False,True,55.163,,,"LINESTRING (114.3985329 30.5204153, 114.3985218 30.5209113)",,,
6502917035,6502917043,0,692663778,path,False,False,122.303,,,"LINESTRING (114.3985329 30.5204153, 114.3986635 30.5204129, 114.3987252 30.5204776, 114.3987761 30.52054, 114.3988164 30.5205816, 114.3988432 30.5207387, 114.398862 30.5208704, 114.3989049 30.5210044, 114.3989746 30.5213418)",,,
6502917043,6502917048,0,692663780,path,False,False,5.198,,,"LINESTRING (114.3989746 30.5213418, 114.3989237 30.521358)",,,
6502917043,6502917047,0,692663778,path,False,False,31.665999999999997,,,"LINESTRING (114.3989746 30.5213418, 114.398988 30.5214042, 114.3990014 30.5214434, 114.3990175 30.5215058, 114.3989613 30.5216118)",,,
6502917043,6502917035,0,692663778,path,False,True,122.303,,,"LINESTRING (114.3989746 30.5213418, 114.3989049 30.5210044, 114.398862 30.5208704, 114.3988432 30.5207387, 114.3988164 30.5205816, 114.3987761 30.52054, 114.3987252 30.5204776, 114.3986635 30.5204129, 114.3985329 30.5204153)",,,
6502917047,2864441896,0,282495553,residential,False,True,41.774,,,"LINESTRING (114.3989613 30.5216118, 114.3985252 30.5216097)",,,
6502917047,4807101979,0,282495553,residential,False,False,91.386,,,"LINESTRING (114.3989613 30.5216118, 114.3993152 30.5216189, 114.3999152 30.5216259)",,,
6502917047,6502917043,0,692663778,path,False,True,31.666,,,"LINESTRING (114.3989613 30.5216118, 114.3990175 30.5215058, 114.3990014 30.5214434, 114.398988 30.5214042, 114.3989746 30.5213418)",,,
6502917048,6502917043,0,692663780,path,False,True,5.198,,,"LINESTRING (114.3989237 30.521358, 114.3989746 30.5213418)",,,
6502917048,6502917053,0,692663780,path,False,False,27.773,,,"LINESTRING (114.3989237 30.521358, 114.3989076 30.5213926, 114.3988781 30.5214319, 114.398803 30.5214642, 114.3987574 30.5214481, 114.3987198 30.5214088)",,,
6502917048,6502917053,1,692663780,path,False,True,70.36,,,"LINESTRING (114.3989237 30.521358, 114.3988888 30.5212886, 114.3988834 30.5212055, 114.3988566 30.5211269, 114.3988164 30.5210899, 114.3987815 30.5211223, 114.3987332 30.5212078, 114.3987171 30.5213048, 114.3987198 30.5214088)",,,
6502917053,6502917061,0,692663782,path,False,False,14.083,,,"LINESTRING (114.3987198 30.5214088, 114.398573 30.5214018)",,,
6502917053,6502917048,0,692663780,path,False,False,70.36,,,"LINESTRING (114.3987198 30.5214088, 114.3987171 30.5213048, 114.3987332 30.5212078, 114.3987815 30.5211223, 114.3988164 30.5210899, 114.3988566 30.5211269, 114.3988834 30.5212055, 114.3988888 30.5212886, 114.3989237 30.521358)",,,
6502917053,6502917048,1,692663780,path,False,True,27.773,,,"LINESTRING (114.3987198 30.5214088, 114.3987574 30.5214481, 114.398803 30.5214642, 114.3988781 30.5214319, 114.3989076 30.5213926, 114.3989237 30.521358)",,,
6502917061,6502917053,0,692663782,path,False,True,14.083,,,"LINESTRING (114.398573 30.5214018, 114.3987198 30.5214088)",,,
6502932637,6502960008,0,692664262,path,False,False,25.553,,,"LINESTRING (114.3978442 30.5215148, 114.3978422 30.521285)",,,
6502932637,2864441895,0,692664262,path,False,True,17.174,,,"LINESTRING (114.3978442 30.5215148, 114.3977138 30.5216208)",,,
6502932637,6502932640,0,692664263,path,False,False,51.987,,,"LINESTRING (114.3978442 30.5215148, 114.3983869 30.5215096)",,,
6502932637,6502932641,0,692664266,path,False,False,22.478,,,"LINESTRING (114.3978442 30.5215148, 114.3980111 30.5213727)",,,
6502932638,6502932639,0,692664262,path,False,False,52.775,,,"LINESTRING (114.3978401 30.5210333, 114.398391 30.5210263)",,,
6502932638,6502960008,0,692664262,path,False,True,27.989,,,"LINESTRING (114.3978401 30.5210333, 114.3978422 30.521285)",,,
6502932638,4807859899,0,692664265,path,False,True,16.843,,,"LINESTRING (114.3978401 30.5210333, 114.3977127 30.5209289)",,,
6502932638,6502932644,0,692664270,path,False,False,22.061,,,"LINESTRING (114.3978401 30.5210333, 114.398005 30.5211718)",,,
6502932639,2864441888,0,692664262,path,False,False,17.902,,,"LINESTRING (114.398391 30.5210263, 114.3985218 30.5209113)",,,
6502932639,6502932638,0,692664262,path,False,True,52.775,,,"LINESTRING (114.398391 30.5210263, 114.3978401 30.5210333)",,,
6502932639,6502960011,0,692664263,path,False,True,27.989,,,"LINESTRING (114.398391 30.5210263, 114.3983889 30.521278)",,,
6502932639,6502932643,0,692664269,path,False,False,22.553,,,"LINESTRING (114.398391 30.5210263, 114.3982245 30.5211697)",,,
6502932640,6502960011,0,692664263,path,False,False,25.753,,,"LINESTRING (114.3983869 30.5215096, 114.3983889 30.521278)",,,
6502932640,6502932637,0,692664263,path,False,True,51.987,,,"LINESTRING (114.3983869 30.5215096, 114.3978442 30.5215148)",,,
6502932640,2864441896,0,692664264,path,False,False,17.303,,,"LINESTRING (114.3983869 30.5215096, 114.3985252 30.5216097)",,,
6502932640,6502932642,0,692664268,path,False,True,21.969,,,"LINESTRING (114.3983869 30.5215096, 114.3982278 30.5213673)",,,
6502932641,6502932637,0,692664266,path,False,True,22.478,,,"LINESTRING (114.3980111 30.5213727, 114.3978442 30.5215148)",,,
6502932641,6502932642,0,692664267,path,False,False,22.762999999999998,,,"LINESTRING (114.3980111 30.5213727, 114.3980511 30.5213948, 114.3980969 30.5214058, 114.3981444 30.5214046, 114.3981894 30.5213914, 114.3982278 30.5213673)",,,
6502932641,6502960009,0,692664267,path,False,True,11.791,,,"LINESTRING (114.3980111 30.5213727, 114.3979781 30.5213379, 114.39796 30.5212958, 114.3979595 30.5212796)",,,
6502932642,6502932640,0,692664268,path,False,False,21.969,,,"LINESTRING (114.3982278 30.5213673, 114.3983869 30.5215096)",,,
6502932642,6502960010,0,692664267,path,False,False,11.300999999999998,,,"LINESTRING (114.3982278 30.5213673, 114.3982579 30.5213318, 114.3982734 30.5212899, 114.3982732 30.5212762)",,,
6502932642,6502932641,0,692664267,path,False,True,22.762999999999998,,,"LINESTRING (114.3982278 30.5213673, 114.3981894 30.5213914, 114.3981444 30.5214046, 114.3980969 30.5214058, 114.3980511 30.5213948, 114.3980111 30.5213727)",,,
6502932643,6502932639,0,692664269,path,False,True,22.553,,,"LINESTRING (114.3982245 30.5211697, 114.398391 30.5210263)",,,
6502932643,6502932644,0,692664267,path,False,False,23.121,,,"LINESTRING (114.3982245 30.5211697, 114.3981846 30.5211462, 114.3981384 30.5211342, 114.3980902 30.5211347, 114.3980443 30.5211476, 114.398005 30.5211718)",,,
6502932643,6502960010,0,692664267,path,False,True,13.143,,,"LINESTRING (114.3982245 30.5211697, 114.3982558 30.5212044, 114.3982726 30.5212459, 114.3982732 30.5212762)",,,
6502932644,6502932638,0,692664270,path,False,True,22.061,,,"LINESTRING (114.398005 30.5211718, 114.3978401 30.5210333)",,,
6502932644,6502960009,0,692664267,path,False,False,13.181999999999999,,,"LINESTRING (114.398005 30.5211718, 114.3979742 30.521208, 114.3979586 30.5212509, 114.3979595 30.5212796)",,,
6502932644,6502932643,0,692664267,path,False,True,23.121,,,"LINESTRING (114.398005 30.5211718, 114.3980443 30.5211476, 114.3980902 30.5211347, 114.3981384 30.5211342, 114.3981846 30.5211462, 114.3982245 30.5211697)",,,
6502960008,6502932638,0,692664262,path,False,False,27.989,,,"LINESTRING (114.3978422 30.521285, 114.3978401 30.5210333)",,,
6502960008,6502932637,0,692664262,path,False,True,25.553,,,"LINESTRING (114.3978422 30.521285, 114.3978442 30.5215148)",,,
6502960008,6502960009,0,692666987,path,False,False,11.252,,,"LINESTRING (114.3978422 30.521285, 114.3979595 30.5212796)",,,
6502960008,3090408444,0,692666987,path,False,True,12.642,,,"LINESTRING (114.3978422 30.521285, 114.3977103 30.521289)",,,
6502960009,6502960008,0,692666987,path,False,True,11.252,,,"LINESTRING (114.3979595 30.5212796, 114.3978422 30.521285)",,,
6502960009,6502932641,0,692664267,path,False,False,11.791,,,"LINESTRING (114.3979595 30.5212796, 114.39796 30.5212958, 114.3979781 30.5213379, 114.3980111 30.5213727)",,,
6502960009,6502932644,0,692664267,path,False,True,13.181999999999999,,,"LINESTRING (114.3979595 30.5212796, 114.3979586 30.5212509, 114.3979742 30.521208, 114.398005 30.5211718)",,,
6502960010,6502960011,0,692666988,path,False,False,11.084,,,"LINESTRING (114.3982732 30.5212762, 114.3983889 30.521278)",,,
6502960010,6502932643,0,692664267,path,False,False,13.143,,,"LINESTRING (114.3982732 30.5212762, 114.3982726 30.5212459, 114.3982558 30.5212044, 114.3982245 30.5211697)",,,
6502960010,6502932642,0,692664267,path,False,True,11.300999999999998,,,"LINESTRING (114.3982732 30.5212762, 114.3982734 30.5212899, 114.3982579 30.5213318, 114.3982278 30.5213673)",,,
6502960011,6502932639,0,692664263,path,False,False,27.989,,,"LINESTRING (114.3983889 30.521278, 114.398391 30.5210263)",,,
6502960011,6502932640,0,692664263,path,False,True,25.753,,,"LINESTRING (114.3983889 30.521278, 114.3983869 30.5215096)",,,
6502960011,6502960012,0,692666988,path,False,False,12.904,,,"LINESTRING (114.3983889 30.521278, 114.3985236 30.5212762)",,,
6502960011,6502960010,0,692666988,path,False,True,11.084,,,"LINESTRING (114.3983889 30.521278, 114.3982732 30.5212762)",,,
6502960012,2864441888,0,282495549,residential,False,False,40.575,,,"LINESTRING (114.3985236 30.5212762, 114.3985218 30.5209113)",,,
6502960012,2864441896,0,282495549,residential,False,True,37.084,,,"LINESTRING (114.3985236 30.5212762, 114.3985252 30.5216097)",,,
6502960012,6502960011,0,692666988,path,False,True,12.904,,,"LINESTRING (114.3985236 30.5212762, 114.3983889 30.521278)",,,
6502960013,6502960014,0,692666989,residential,False,False,68.345,,,"LINESTRING (114.3994907 30.5250836, 114.3987772 30.5250781)",,,
6502960013,3061061233,0,301934476,residential,False,True,161.197,,,"LINESTRING (114.3994907 30.5250836, 114.3996131 30.5247428, 114.3997182 30.5243385, 114.3999424 30.524069, 114.4002226 30.5238196)",,,
6502960014,2864441877,0,282495544,residential,False,True,21.628,,,"LINESTRING (114.3987772 30.5250781, 114.3987787 30.5252726)",,,
6502960014,6502960015,0,692666989,residential,False,False,8.356,,,"LINESTRING (114.3987772 30.5250781, 114.39869 30.5250758)",,,
6502960014,6502960013,0,692666989,residential,False,True,68.345,,,"LINESTRING (114.3987772 30.5250781, 114.3994907 30.5250836)",,,
6502960014,6502960019,0,282495544,residential,False,False,89.017,,,"LINESTRING (114.3987772 30.5250781, 114.39877 30.5244306, 114.3988021 30.5242801)",,,
6502960015,6502960016,0,692666989,residential,False,False,68.158,,,"LINESTRING (114.39869 30.5250758, 114.3979785 30.525085)",,,
6502960015,6502960016,1,"[282495549, 282495543]",residential,False,"[False, True]",109.639,,,"LINESTRING (114.39869 30.5250758, 114.3986932 30.5252648, 114.3979833 30.5252704, 114.3979785 30.525085)",,,
6502960015,6502960014,0,692666989,residential,False,True,8.356,,,"LINESTRING (114.39869 30.5250758, 114.3987772 30.5250781)",,,
6502960015,6502960018,0,282495549,residential,False,False,86.329,,,"LINESTRING (114.39869 30.5250758, 114.3986778 30.5243508, 114.3986778 30.5242995)",,,
6502960016,6502960017,0,282495543,residential,False,False,86.854,,,"LINESTRING (114.3979785 30.525085, 114.397958 30.5243041)",,,
6502960016,6502960015,0,692666989,residential,False,True,68.158,,,"LINESTRING (114.3979785 30.525085, 114.39869 30.5250758)",,,
6502960016,6502960015,1,"[282495549, 282495543]",residential,False,"[False, True]",109.639,,,"LINESTRING (114.3979785 30.525085, 114.3979833 30.5252704, 114.3986932 30.5252648, 114.39869 30.5250758)",,,
6502960017,6502960020,0,282495543,residential,False,False,53.799,,,"LINESTRING (114.397958 30.5243041, 114.3979453 30.5238204)",,,
6502960017,6502960016,0,282495543,residential,False,True,86.854,,,"LINESTRING (114.397958 30.5243041, 114.3979785 30.525085)",,,
6502960017,6502960018,0,692666990,residential,False,False,68.948,,,"LINESTRING (114.397958 30.5243041, 114.3986778 30.5242995)",,,
6502960018,4807102001,0,282495549,residential,False,False,53.318,,,"LINESTRING (114.3986778 30.5242995, 114.3986778 30.52382)",,,
6502960018,6502960019,0,692666990,residential,False,False,12.1,,,"LINESTRING (114.3986778 30.5242995, 114.3988021 30.5242801)",,,
6502960018,6502960017,0,692666990,residential,False,True,68.948,,,"LINESTRING (114.3986778 30.5242995, 114.397958 30.5243041)",,,
6502960018,6502960015,0,282495549,residential,False,True,86.329,,,"LINESTRING (114.3986778 30.5242995, 114.3986778 30.5243508, 114.39869 30.5250758)",,,
6502960019,6502960018,0,692666990,residential,False,True,12.1,,,"LINESTRING (114.3988021 30.5242801, 114.3986778 30.5242995)",,,
6502960019,6502960022,0,282495544,residential,False,False,75.589,,,"LINESTRING (114.3988021 30.5242801, 114.3988773 30.5239269, 114.3990413 30.523639)",,,
6502960019,6502960014,0,282495544,residential,False,True,89.017,,,"LINESTRING (114.3988021 30.5242801, 114.39877 30.5244306, 114.3987772 30.5250781)",,,
6502960020,6502960021,0,282495543,residential,False,False,19.297,,,"LINESTRING (114.3979453 30.5238204, 114.3979408 30.5236469)",,,
6502960020,6502960017,0,282495543,residential,False,True,53.799,,,"LINESTRING (114.3979453 30.5238204, 114.397958 30.5243041)",,,
6502960020,4807102001,0,692666991,residential,False,False,70.163,,,"LINESTRING (114.3979453 30.5238204, 114.3986778 30.52382)",,,
6502960021,6502960020,0,282495543,residential,False,True,19.297,,,"LINESTRING (114.3979408 30.5236469, 114.3979453 30.5238204)",,,
6502960021,4807102000,0,692666992,residential,False,False,66.772,,,"LINESTRING (114.3979408 30.5236469, 114.3986378 30.5236369)",,,
6502960021,2864441876,0,282495543,residential,False,False,90.566,,,"LINESTRING (114.3979408 30.5236469, 114.3979281 30.5231641, 114.3977966 30.5228525)",,,
6502960022,4807102000,0,692666992,residential,False,True,38.65,,,"LINESTRING (114.3990413 30.523639, 114.3986378 30.5236369)",,,
6502960022,2864441899,0,282495544,residential,False,False,37.294,,,"LINESTRING (114.3990413 30.523639, 114.3991616 30.5234278, 114.3991747 30.5233283)",,,
6502960022,6502960019,0,282495544,residential,False,True,75.589,,,"LINESTRING (114.3990413 30.523639, 114.3988773 30.5239269, 114.3988021 30.5242801)",,,
6502960023,2864441899,0,692666993,residential,False,True,54.862,,,"LINESTRING (114.398602 30.5233212, 114.3991747 30.5233283)",,,
6502960023,2864441887,0,282495549,residential,False,False,53.897999999999996,,,"LINESTRING (114.398602 30.5233212, 114.3985916 30.5229335, 114.3985215 30.5228577)",,,
6502960023,4807102000,0,282495549,residential,False,True,35.407,,,"LINESTRING (114.398602 30.5233212, 114.398607 30.5235068, 114.3986378 30.5236369)",,,
6507420200,4807102322,0,"[693124353, 488404076]",residential,False,True,137.725,,,"LINESTRING (114.4026104 30.5243938, 114.4025152 30.5241428, 114.4024728 30.5239964, 114.4024197 30.5238653, 114.4023383 30.5237922, 114.4022533 30.523719, 114.4021238 30.5236573, 114.4020487 30.5233108)",,,
6546610135,6546610145,0,697064981,path,False,False,13.351,,,"LINESTRING (114.3952527 30.5325907, 114.3951707 30.5324936)",,,
6546610135,6546610181,0,697064980,path,False,False,58.966,,,"LINESTRING (114.3952527 30.5325907, 114.3951288 30.5326456, 114.3950687 30.5325816, 114.3949377 30.5326304, 114.394874 30.5325664, 114.3948209 30.5325968, 114.3947962 30.5325603, 114.3947724 30.5325719)",,,
6546610135,6496962720,0,697064980,path,False,True,48.17,,,"LINESTRING (114.3952527 30.5325907, 114.3953129 30.5326639, 114.3954403 30.532606, 114.3955252 30.5327249, 114.3956177 30.53273)",,,
6546610143,6546610145,0,697064981,path,False,True,14.369,,,"LINESTRING (114.3950826 30.532389, 114.3951707 30.5324936)",,,
6546610144,6546610145,0,697064982,path,False,False,42.685,,,"LINESTRING (114.3956016 30.5323956, 114.3951707 30.5324936)",,,
6546610144,6496960480,0,692151637,path,False,False,21.517999999999997,,,"LINESTRING (114.3956016 30.5323956, 114.3956054 30.5323372, 114.39563 30.5323239, 114.3956639 30.5322629, 114.3957096 30.5322472)",,,
6546610144,6496962720,0,692151637,path,False,True,37.650999999999996,,,"LINESTRING (114.3956016 30.5323956, 114.3955992 30.5324327, 114.3955961 30.5326902, 114.3956177 30.53273)",,,
6546610145,6546610143,0,697064981,path,False,False,14.369,,,"LINESTRING (114.3951707 30.5324936, 114.3950826 30.532389)",,,
6546610145,6546610135,0,697064981,path,False,True,13.351,,,"LINESTRING (114.3951707 30.5324936, 114.3952527 30.5325907)",,,
6546610145,6546610144,0,697064982,path,False,True,42.685,,,"LINESTRING (114.3951707 30.5324936, 114.3956016 30.5323956)",,,
6546610180,6546737689,0,697064983,path,False,False,246.05400000000003,,,"LINESTRING (114.3943797 30.5327582, 114.3943502 30.5327676, 114.3942724 30.5327645, 114.3941803 30.5327523, 114.3941166 30.5327401, 114.3939821 30.5327218, 114.3938689 30.532734, 114.3937839 30.5327554, 114.3936141 30.5327767, 114.3935114 30.5327493, 114.3933982 30.5327249, 114.3932991 30.5327493, 114.3932035 30.5327858, 114.3930867 30.5328224, 114.3930549 30.532795, 114.3930336 30.5327096, 114.3930266 30.5326395, 114.3930266 30.5325725, 114.3930584 30.5324627, 114.3930973 30.5323834, 114.3931611 30.5323987, 114.3932778 30.5324322, 114.3934017 30.532481, 114.3934442 30.5324962, 114.3935291 30.5325054, 114.3936459 30.5324962, 114.3937521 30.5324779, 114.3937658 30.5324729)",,,
6546610180,6546737689,1,697064983,path,False,True,92.96200000000002,,,"LINESTRING (114.3943797 30.5327582, 114.3943821 30.5324901, 114.3943396 30.5324901, 114.3942051 30.5324719, 114.3941237 30.5324383, 114.3940494 30.5324078, 114.3939892 30.5323926, 114.3939043 30.5324078, 114.3938441 30.5324444, 114.3937658 30.5324729)",,,
6546610180,6546610181,0,"[697064980, 697064983]",path,False,True,42.986,,,"LINESTRING (114.3943797 30.5327582, 114.3944175 30.5327462, 114.3947724 30.5325719)",,,
6546610181,6546610180,0,"[697064980, 697064983]",path,False,False,42.986,,,"LINESTRING (114.3947724 30.5325719, 114.3944175 30.5327462, 114.3943797 30.5327582)",,,
6546610181,6546610135,0,697064980,path,False,True,58.966,,,"LINESTRING (114.3947724 30.5325719, 114.3947962 30.5325603, 114.3948209 30.5325968, 114.394874 30.5325664, 114.3949377 30.5326304, 114.3950687 30.5325816, 114.3951288 30.5326456, 114.3952527 30.5325907)",,,
6546610181,6546737689,0,697064984,path,False,False,126.267,,,"LINESTRING (114.3947724 30.5325719, 114.3946883 30.5324245, 114.394599 30.5323821, 114.3943309 30.5323277, 114.3940428 30.5322812, 114.3938611 30.5322852, 114.3937655 30.532337, 114.3937471 30.5323847, 114.3937658 30.5324729)",,,
6546737689,6546610180,0,697064983,path,False,False,92.962,,,"LINESTRING (114.3937658 30.5324729, 114.3938441 30.5324444, 114.3939043 30.5324078, 114.3939892 30.5323926, 114.3940494 30.5324078, 114.3941237 30.5324383, 114.3942051 30.5324719, 114.3943396 30.5324901, 114.3943821 30.5324901, 114.3943797 30.5327582)",,,
6546737689,6546610180,1,697064983,path,False,True,246.054,,,"LINESTRING (114.3937658 30.5324729, 114.3937521 30.5324779, 114.3936459 30.5324962, 114.3935291 30.5325054, 114.3934442 30.5324962, 114.3934017 30.532481, 114.3932778 30.5324322, 114.3931611 30.5323987, 114.3930973 30.5323834, 114.3930584 30.5324627, 114.3930266 30.5325725, 114.3930266 30.5326395, 114.3930336 30.5327096, 114.3930549 30.532795, 114.3930867 30.5328224, 114.3932035 30.5327858, 114.3932991 30.5327493, 114.3933982 30.5327249, 114.3935114 30.5327493, 114.3936141 30.5327767, 114.3937839 30.5327554, 114.3938689 30.532734, 114.3939821 30.5327218, 114.3941166 30.5327401, 114.3941803 30.5327523, 114.3942724 30.5327645, 114.3943502 30.5327676, 114.3943797 30.5327582)",,,
6546737689,6546610181,0,697064984,path,False,True,126.26700000000001,,,"LINESTRING (114.3937658 30.5324729, 114.3937471 30.5323847, 114.3937655 30.532337, 114.3938611 30.5322852, 114.3940428 30.5322812, 114.3943309 30.5323277, 114.394599 30.5323821, 114.3946883 30.5324245, 114.3947724 30.5325719)",,,
8434929754,4807242032,0,282489699,residential,False,False,65.759,,,"LINESTRING (114.3945927 30.5228915, 114.3952791 30.5228807)",,,
8434929754,2864420726,0,282489699,residential,False,True,115.614,,,"LINESTRING (114.3945927 30.5228915, 114.3933859 30.5229105)",,,
8434929754,3404840775,0,908411929,residential,False,True,58.033,,,"LINESTRING (114.3945927 30.5228915, 114.3945903 30.5223696)",,,
8474624052,4807242050,0,282494421,residential,False,False,92.047,,,"LINESTRING (114.3910961 30.5233203, 114.391096 30.5241481)",,,
8474624052,8474624053,0,912271318,residential,False,False,66.341,,,"LINESTRING (114.3910961 30.5233203, 114.3904035 30.5233203)",,,
8474624052,2864431746,0,"[282489705, 282494421]",residential,False,True,307.7,,,"LINESTRING (114.3910961 30.5233203, 114.3911291 30.5213547, 114.3920594 30.521354)",,,
8474624053,8474624052,0,912271318,residential,False,True,66.341,,,"LINESTRING (114.3904035 30.5233203, 114.3910961 30.5233203)",,,
8474631018,4807108541,0,488405070,path,False,False,18.483,,,"LINESTRING (114.390905 30.5249128, 114.3910979 30.5249086)",,,
8474631018,8474631020,0,912270601,path,False,False,28.415,,,"LINESTRING (114.390905 30.5249128, 114.3908994 30.5246573)",,,
8474631018,8974257772,0,"[282494425, 488405070]","['residential', 'path']",False,True,171.894,,,"LINESTRING (114.390905 30.5249128, 114.3909078 30.5250773, 114.3908 30.5251376, 114.3908107 30.5252398, 114.3909509 30.5253466, 114.3912551 30.5254423, 114.3921 30.5254359)",,,
8474631019,4807108541,0,912270600,residential,False,True,18.825,,,"LINESTRING (114.3910983 30.5250779, 114.3910979 30.5249086)",,,
