u,v,key,osmid,highway,oneway,reversed,length,geometry,name,bridge,lanes,tunnel,service,access
9285078633,3646598329,0,"[1006372330, 360056893]",footway,False,True,178.995,"LINESTRING (113.341023 23.1567944, 113.3410686 23.1567739, 113.3411052 23.1567356, 113.3411184 23.1566627, 113.3411418 23.1563487, 113.3411682 23.1559282, 113.3411794 23.1557124, 113.341219 23.1556871, 113.3413684 23.1556535, 113.3414805 23.1556481, 113.3414862 23.1555081, 113.3414885 23.155451)",,,,,,
10965007714,5726340940,0,360053002,residential,False,True,47.048,"LINESTRING (113.3367663 23.1526075, 113.3363107 23.152548)",独秀峰路,,,,,
10965007714,5726340971,0,360053002,residential,False,False,34.048,"LINESTRING (113.3367663 23.1526075, 113.3370088 23.1526392, 113.337093 23.152663)",独秀峰路,,,,,
10965007714,10965007718,0,"[1180613024, 1180613023]","['residential', 'steps']",False,False,257.901,"LINESTRING (113.3367663 23.1526075, 113.3368102 23.1513528, 113.3373257 23.1514387, 113.3374677 23.1510643, 113.3375467 23.1508933)",,,,,,
10965007718,3540771083,0,347829657,residential,False,True,42.42,"LINESTRING (113.3375467 23.1508933, 113.33795 23.1509829)",,,,,,
10965007718,1988787237,0,347829657,residential,False,False,99.311,"LINESTRING (113.3375467 23.1508933, 113.3371999 23.1507955, 113.3367057 23.1507785, 113.3365917 23.1507753)",,,,,,
10965007718,10965007714,0,"[1180613024, 1180613023]","['residential', 'steps']",False,True,257.901,"LINESTRING (113.3375467 23.1508933, 113.3374677 23.1510643, 113.3373257 23.1514387, 113.3368102 23.1513528, 113.3367663 23.1526075)",,,,,,
11052140932,3540771083,0,347829657,residential,False,False,16.273,"LINESTRING (113.3381079 23.1510013, 113.33795 23.1509829)",,,,,,
11052140932,5595530649,0,347829655,residential,False,True,183.887,"LINESTRING (113.3381079 23.1510013, 113.3381245 23.1517735, 113.3381818 23.1526533)",,,,,,
11052140932,1988787243,0,347829657,residential,False,True,110.458,"LINESTRING (113.3381079 23.1510013, 113.3386749 23.1510261, 113.3391869 23.151001)",,,,,,
11054103888,3699771260,0,"[1190512044, 1190512045]","['steps', 'footway']",False,False,65.874,"LINESTRING (113.3386265 23.1560266, 113.3382341 23.1557899, 113.3380825 23.1557095)",,,,,,
