u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,maxspeed
3051268321,3051268313,0,301016533,,footway,,False,True,192.387,"LINESTRING (113.2969327 23.099822, 113.2964548 23.0998394, 113.2955558 23.0997697, 113.2950627 23.0996907)",
3051268322,3051268304,0,301016427,,footway,,False,False,33.507,"LINESTRING (113.2882577 23.0998318, 113.2881812 23.0995388)",
3051268322,3051268311,0,301016428,,footway,,False,False,90.5,"LINESTRING (113.2882577 23.0998318, 113.2891265 23.0996776)",
3051268322,3051268324,0,301016428,,footway,,False,True,25.341,"LINESTRING (113.2882577 23.0998318, 113.2880146 23.0998758)",
3051268324,3051268322,0,301016428,,footway,,False,False,25.341,"LINESTRING (113.2880146 23.0998758, 113.2882577 23.0998318)",
3051268324,3051268328,0,301016428,,footway,,False,True,30.802,"LINESTRING (113.2880146 23.0998758, 113.2877162 23.0999132)",
3051268324,3051268259,0,301016469,,footway,,False,False,141.618,"LINESTRING (113.2880146 23.0998758, 113.2877105 23.0986333)",
3051268325,3050561851,0,301016471,,footway,,False,False,55.388,"LINESTRING (113.2906714 23.0998875, 113.2907059 23.0993904)",
3051268325,3051268345,0,301016471,,footway,,False,True,36.863,"LINESTRING (113.2906714 23.0998875, 113.2907023 23.1002178)",
3051268325,3051268319,0,301016525,,footway,,False,False,26.564,"LINESTRING (113.2906714 23.0998875, 113.2904417 23.099776)",
3051268325,3050561855,0,301016525,,footway,,False,True,228.051,"LINESTRING (113.2906714 23.0998875, 113.2920749 23.0996398, 113.2928537 23.0998104)",
3051268326,3051268307,0,301016516,,footway,,False,True,32.034,"LINESTRING (113.2940202 23.0998928, 113.2939588 23.0996103)",
3051268326,3051268313,0,301016533,,footway,,False,False,108.969,"LINESTRING (113.2940202 23.0998928, 113.2950627 23.0996907)",
3051268326,3051268327,0,301016533,,footway,,False,True,4.88,"LINESTRING (113.2940202 23.0998928, 113.2939735 23.0999018)",
3051268327,3051268340,0,301016501,,footway,,False,True,27.247,"LINESTRING (113.2939735 23.0999018, 113.2940132 23.1001441)",
3051268327,3051268326,0,301016533,,footway,,False,False,4.88,"LINESTRING (113.2939735 23.0999018, 113.2940202 23.0998928)",
3051268327,3051268332,0,301016533,,footway,,False,True,64.994,"LINESTRING (113.2939735 23.0999018, 113.2933517 23.1000223)",
3051268328,3051268324,0,301016428,,footway,,False,False,30.802,"LINESTRING (113.2877162 23.0999132, 113.2880146 23.0998758)",
3051268328,3051268287,0,301016428,,footway,,False,True,82.947,"LINESTRING (113.2877162 23.0999132, 113.2875213 23.0991891)",
3051268328,3051268331,0,301016517,,footway,,False,True,8.533,"LINESTRING (113.2877162 23.0999132, 113.2877032 23.099989)",
3051268329,3051268343,0,301016426,,footway,,False,False,30.506,"LINESTRING (113.2921464 23.0999444, 113.2922102 23.1002124)",
3051268329,3050561855,0,301016481,岭南路,service,permissive,False,False,73.861,"LINESTRING (113.2921464 23.0999444, 113.2928537 23.0998104)",
3051268329,3051268334,0,301016481,岭南路,service,permissive,False,True,65.127,"LINESTRING (113.2921464 23.0999444, 113.2915227 23.1000624)",
3051268330,3051268341,0,301016423,,footway,,False,True,22.732,"LINESTRING (113.2989114 23.0999559, 113.2988902 23.1001594)",
3051268330,3051268314,0,301016423,,footway,,False,False,94.542,"LINESTRING (113.2989114 23.0999559, 113.2989452 23.0996317, 113.2995104 23.0997015)",
3051268330,3051268344,0,301016513,,footway,,False,True,158.311,"LINESTRING (113.2989114 23.0999559, 113.2995521 23.1000329, 113.2995141 23.1002772, 113.2988845 23.1002137)",
3051268331,3051268335,0,301016461,,footway,,False,False,41.11,"LINESTRING (113.2877032 23.099989, 113.2873094 23.100063)",
3051268331,3051268328,0,301016517,,footway,,False,False,8.533,"LINESTRING (113.2877032 23.099989, 113.2877162 23.0999132)",
3051268331,3051268362,0,301016517,,footway,,False,True,82.66399999999999,"LINESTRING (113.2877032 23.099989, 113.2876909 23.1001264, 113.2876888 23.1003858, 113.2877343 23.1007294)",
3051268332,3051268348,0,300949482,逸仙路,unclassified,permissive,False,False,26.234,"LINESTRING (113.2933517 23.1000223, 113.2934028 23.1002535)",
3051268332,3050561854,0,300949482,逸仙路,unclassified,permissive,False,True,33.406,"LINESTRING (113.2933517 23.1000223, 113.2932866 23.0997279)",
3051268332,3051268327,0,301016533,,footway,,False,False,64.994,"LINESTRING (113.2933517 23.1000223, 113.2939735 23.0999018)",
3051268334,3051268329,0,301016481,岭南路,service,permissive,False,False,65.127,"LINESTRING (113.2915227 23.1000624, 113.2921464 23.0999444)",
3051268334,3051268345,0,301016481,岭南路,service,permissive,False,True,85.671,"LINESTRING (113.2915227 23.1000624, 113.2907023 23.1002178)",
3051268334,3051268343,0,"[1075559580, 1075559581]",,footway,,False,True,95.918,"LINESTRING (113.2915227 23.1000624, 113.2915824 23.1003301, 113.2922102 23.1002124)",
3051268335,3051268331,0,301016461,,footway,,False,True,41.11,"LINESTRING (113.2873094 23.100063, 113.2877032 23.099989)",
3051268336,3051268360,0,300917758,逸仙路,unclassified,permissive,False,False,60.86,"LINESTRING (113.292912 23.1000808, 113.2930276 23.1006177)",
3051268336,3050561855,0,300917758,逸仙路,unclassified,permissive,False,True,30.653,"LINESTRING (113.292912 23.1000808, 113.2928537 23.0998104)",
3051268336,3051268343,0,1075559581,,footway,,False,False,73.256,"LINESTRING (113.292912 23.1000808, 113.2922102 23.1002124)",
3051268337,3051268341,0,301016448,,footway,,False,True,67.7,"LINESTRING (113.298232 23.100095, 113.2988902 23.1001594)",
3051268337,3051268377,0,301016542,园东路,unclassified,permissive,False,False,102.955,"LINESTRING (113.298232 23.100095, 113.2981286 23.101016)",30
3051268337,3051268303,0,301016542,园东路,unclassified,permissive,False,True,67.312,"LINESTRING (113.298232 23.100095, 113.2983011 23.099493)",30
3051268338,3051268340,0,301016488,,footway,,False,True,11.941,"LINESTRING (113.2941278 23.1001236, 113.2940132 23.1001441)",
3051268340,3051268338,0,301016488,,footway,,False,False,11.941,"LINESTRING (113.2940132 23.1001441, 113.2941278 23.1001236)",
3051268340,3051268348,0,301016488,,footway,,False,True,63.606,"LINESTRING (113.2940132 23.1001441, 113.2934028 23.1002535)",
3051268340,3051268327,0,301016501,,footway,,False,False,27.247,"LINESTRING (113.2940132 23.1001441, 113.2939735 23.0999018)",
3051268340,3051268353,0,301016501,,footway,,False,True,32.472,"LINESTRING (113.2940132 23.1001441, 113.2940747 23.1004306)",
3051268341,3051268330,0,301016423,,footway,,False,False,22.732,"LINESTRING (113.2988902 23.1001594, 113.2989114 23.0999559)",
3051268341,3051268344,0,301016423,,footway,,False,True,6.066,"LINESTRING (113.2988902 23.1001594, 113.2988845 23.1002137)",
3051268341,3051268337,0,301016448,,footway,,False,False,67.7,"LINESTRING (113.2988902 23.1001594, 113.298232 23.100095)",
3051268343,3051268363,0,301016426,,footway,,False,False,62.33,"LINESTRING (113.2922102 23.1002124, 113.2923404 23.10076)",
3051268343,3051268329,0,301016426,,footway,,False,True,30.506,"LINESTRING (113.2922102 23.1002124, 113.2921464 23.0999444)",
3051268343,3051268336,0,1075559581,,footway,,False,True,73.256,"LINESTRING (113.2922102 23.1002124, 113.292912 23.1000808)",
3051268343,3051268334,0,"[1075559580, 1075559581]",,footway,,False,False,95.918,"LINESTRING (113.2922102 23.1002124, 113.2915824 23.1003301, 113.2915227 23.1000624)",
3051268344,3051268341,0,301016423,,footway,,False,False,6.066,"LINESTRING (113.2988845 23.1002137, 113.2988902 23.1001594)",
3051268344,3051268357,0,301016423,,footway,,False,True,35.13,"LINESTRING (113.2988845 23.1002137, 113.2988518 23.1005282)",
3051268344,3051268330,0,301016513,,footway,,False,False,158.311,"LINESTRING (113.2988845 23.1002137, 113.2995141 23.1002772, 113.2995521 23.1000329, 113.2989114 23.0999559)",
3051268345,3051268325,0,301016471,,footway,,False,False,36.863,"LINESTRING (113.2907023 23.1002178, 113.2906714 23.0998875)",
3051268345,3051268334,0,301016481,岭南路,service,permissive,False,False,85.671,"LINESTRING (113.2907023 23.1002178, 113.2915227 23.1000624)",
3051268345,3050561856,0,301016481,岭南路,service,permissive,False,True,40.101,"LINESTRING (113.2907023 23.1002178, 113.2904647 23.1002628, 113.2903582 23.1001663)",
3051268346,3051268321,0,301016510,,footway,,False,True,45.555,"LINESTRING (113.2968948 23.1002302, 113.2969327 23.099822)",
3051268347,3051268313,0,301016531,,footway,,False,False,62.845,"LINESTRING (113.2951788 23.1002457, 113.2950627 23.0996907)",
3051268347,3051268371,0,301016531,,footway,,False,True,76.32,"LINESTRING (113.2951788 23.1002457, 113.2953198 23.1009197)",
3051268347,3051268350,0,301016473,,footway,,False,False,113.676,"LINESTRING (113.2951788 23.1002457, 113.2953443 23.1001755, 113.296266 23.1002837)",
3051268348,3051268358,0,300949482,逸仙路,unclassified,permissive,False,False,32.031,"LINESTRING (113.2934028 23.1002535, 113.2934651 23.1005358)",
3051268348,3051268332,0,300949482,逸仙路,unclassified,permissive,False,True,26.234,"LINESTRING (113.2934028 23.1002535, 113.2933517 23.1000223)",
3051268348,3051268340,0,301016488,,footway,,False,False,63.606,"LINESTRING (113.2934028 23.1002535, 113.2940132 23.1001441)",
3051268350,3051268347,0,301016473,,footway,,False,True,113.676,"LINESTRING (113.296266 23.1002837, 113.2953443 23.1001755, 113.2951788 23.1002457)",
3051268353,3051268340,0,301016501,,footway,,False,False,32.472,"LINESTRING (113.2940747 23.1004306, 113.2940132 23.1001441)",
3051268353,3051268358,0,301016541,,footway,,False,True,63.437,"LINESTRING (113.2940747 23.1004306, 113.2934651 23.1005358)",
3051268353,3051268373,0,301016541,,footway,,False,False,66.285,"LINESTRING (113.2940747 23.1004306, 113.2941392 23.1007063, 113.2940482 23.1007761, 113.2940358 23.1009809)",
3051268354,3051268357,0,301016485,,footway,,False,False,57.372,"LINESTRING (113.2982927 23.1004865, 113.2988518 23.1005282)",
3051268357,3051268344,0,301016423,,footway,,False,False,35.13,"LINESTRING (113.2988518 23.1005282, 113.2988845 23.1002137)",
3051268357,3051268366,0,301016423,,footway,,False,True,32.037,"LINESTRING (113.2988518 23.1005282, 113.2988219 23.100815)",
3051268357,3051268359,0,301016485,,footway,,False,False,60.265,"LINESTRING (113.2988518 23.1005282, 113.2994391 23.1005719)",
3051268357,3051268354,0,301016485,,footway,,False,True,57.372,"LINESTRING (113.2988518 23.1005282, 113.2982927 23.1004865)",
3051268358,3051268380,0,300949482,逸仙路,unclassified,permissive,False,False,59.078,"LINESTRING (113.2934651 23.1005358, 113.2935744 23.1010575)",
3051268358,3051268348,0,300949482,逸仙路,unclassified,permissive,False,True,32.031,"LINESTRING (113.2934651 23.1005358, 113.2934028 23.1002535)",
3051268358,3051268353,0,301016541,,footway,,False,False,63.437,"LINESTRING (113.2934651 23.1005358, 113.2940747 23.1004306)",
3051268358,3051268360,0,301016541,,footway,,False,True,45.664,"LINESTRING (113.2934651 23.1005358, 113.2930276 23.1006177)",
3051268359,3051268357,0,301016485,,footway,,False,True,60.265,"LINESTRING (113.2994391 23.1005719, 113.2988518 23.1005282)",
3051268360,3051268385,0,300917758,逸仙路,unclassified,permissive,False,False,57.13,"LINESTRING (113.2930276 23.1006177, 113.2931361 23.1011217)",
3051268360,3051268336,0,300917758,逸仙路,unclassified,permissive,False,True,60.86,"LINESTRING (113.2930276 23.1006177, 113.292912 23.1000808)",
3051268360,3051268358,0,301016541,,footway,,False,False,45.664,"LINESTRING (113.2930276 23.1006177, 113.2934651 23.1005358)",
3051268360,3051268363,0,301016541,,footway,,False,True,72.045,"LINESTRING (113.2930276 23.1006177, 113.2923404 23.10076)",
3051268362,3051268331,0,301016517,,footway,,False,False,82.664,"LINESTRING (113.2877343 23.1007294, 113.2876888 23.1003858, 113.2876909 23.1001264, 113.2877032 23.099989)",
3051268363,3051268343,0,301016426,,footway,,False,True,62.33,"LINESTRING (113.2923404 23.10076, 113.2922102 23.1002124)",
3051268363,3051268360,0,301016541,,footway,,False,False,72.045,"LINESTRING (113.2923404 23.10076, 113.2930276 23.1006177)",
3051268363,3051268369,0,301016541,,footway,,False,True,65.111,"LINESTRING (113.2923404 23.10076, 113.2917177 23.1008817)",
3051268363,3051268389,0,301016426,,footway,,False,False,56.46,"LINESTRING (113.2923404 23.10076, 113.2924163 23.1010322, 113.2925642 23.1012136)",
3051268364,3051268366,0,301016472,,footway,,False,False,56.644,"LINESTRING (113.29827 23.1007726, 113.2988219 23.100815)",
3051268366,3051268357,0,301016423,,footway,,False,False,32.037,"LINESTRING (113.2988219 23.100815, 113.2988518 23.1005282)",
3051268366,3051268382,0,301016423,,footway,,False,True,29.168,"LINESTRING (113.2988219 23.100815, 113.2987934 23.101076)",
3051268366,3051268367,0,301016472,,footway,,False,False,61.56,"LINESTRING (113.2988219 23.100815, 113.2994217 23.100861)",
3051268366,3051268364,0,301016472,,footway,,False,True,56.644,"LINESTRING (113.2988219 23.100815, 113.29827 23.1007726)",
3051268367,3051268366,0,301016472,,footway,,False,True,61.56,"LINESTRING (113.2994217 23.100861, 113.2988219 23.100815)",
3051268369,3051268363,0,301016541,,footway,,False,False,65.111,"LINESTRING (113.2917177 23.1008817, 113.2923404 23.10076)",
3051268371,3051268347,0,301016531,,footway,,False,False,76.32,"LINESTRING (113.2953198 23.1009197, 113.2951788 23.1002457)",
3051268371,3051268393,0,301016531,,footway,,False,True,40.482,"LINESTRING (113.2953198 23.1009197, 113.2953946 23.1012772)",
3051268371,3051268384,0,301016524,,footway,,False,True,181.934,"LINESTRING (113.2953198 23.1009197, 113.2959626 23.1009815, 113.2961181 23.1010722, 113.2970664 23.1010827)",
3051268373,3051268380,0,301016537,,footway,,False,True,47.954,"LINESTRING (113.2940358 23.1009809, 113.2935744 23.1010575)",
3051268373,3051268421,0,301016537,,footway,,False,False,145.06099999999998,"LINESTRING (113.2940358 23.1009809, 113.294081 23.1009734, 113.2941986 23.1010781, 113.2943428 23.1015037, 113.29465 23.1019783, 113.2947339 23.1020617)",
3051268373,3051268353,0,301016541,,footway,,False,True,66.285,"LINESTRING (113.2940358 23.1009809, 113.2940482 23.1007761, 113.2941392 23.1007063, 113.2940747 23.1004306)",
3051268375,3051268377,0,301016548,松园路,service,permissive,False,False,55.573,"LINESTRING (113.2975867 23.1009795, 113.2981286 23.101016)",
3051268375,3051268398,0,301016548,松园路,service,permissive,False,True,64.463,"LINESTRING (113.2975867 23.1009795, 113.2972426 23.1014652)",
3051268375,3051268384,0,301016498,,footway,,False,False,54.612,"LINESTRING (113.2975867 23.1009795, 113.2973451 23.1010474, 113.2970664 23.1010827)",
3051268375,6021660201,0,638998131,,footway,,False,True,170.87900000000002,"LINESTRING (113.2975867 23.1009795, 113.2975955 23.100719, 113.2976142 23.1001348, 113.2977302 23.0994514)",
3051268377,3051268382,0,301016429,,service,,False,False,68.321,"LINESTRING (113.2981286 23.101016, 113.2987934 23.101076)",
3051268377,3051268337,0,301016542,园东路,unclassified,permissive,False,True,102.955,"LINESTRING (113.2981286 23.101016, 113.298232 23.100095)",30
3051268377,3051268375,0,301016548,松园路,service,permissive,False,True,55.573,"LINESTRING (113.2981286 23.101016, 113.2975867 23.1009795)",
3051268377,3051268428,0,301016542,园东路,unclassified,permissive,False,False,137.482,"LINESTRING (113.2981286 23.101016, 113.2980204 23.1019389, 113.2980854 23.1022412)",30
3051268380,9864176968,0,300949482,逸仙路,unclassified,permissive,False,False,95.098,"LINESTRING (113.2935744 23.1010575, 113.2937638 23.1018948)",
3051268380,3051268358,0,300949482,逸仙路,unclassified,permissive,False,True,59.078,"LINESTRING (113.2935744 23.1010575, 113.2934651 23.1005358)",
3051268380,3051268373,0,301016537,,footway,,False,False,47.954,"LINESTRING (113.2935744 23.1010575, 113.2940358 23.1009809)",
3051268382,3051268366,0,301016423,,footway,,False,False,29.168,"LINESTRING (113.2987934 23.101076, 113.2988219 23.100815)",
3051268382,3051268386,0,301016429,,service,,False,False,55.448,"LINESTRING (113.2987934 23.101076, 113.2993328 23.1011259)",
3051268382,3051268377,0,301016429,,service,,False,True,68.321,"LINESTRING (113.2987934 23.101076, 113.2981286 23.101016)",
3051268382,3051268417,0,301016423,,footway,,False,True,103.273,"LINESTRING (113.2987934 23.101076, 113.2987353 23.1016815, 113.2986984 23.1020006)",
3051268384,3051268398,0,301016524,,footway,,False,True,46.193,"LINESTRING (113.2970664 23.1010827, 113.2972426 23.1014652)",
3051268384,3051268375,0,301016498,,footway,,False,True,54.612,"LINESTRING (113.2970664 23.1010827, 113.2973451 23.1010474, 113.2975867 23.1009795)",
3051268384,3051268371,0,301016524,,footway,,False,False,181.934,"LINESTRING (113.2970664 23.1010827, 113.2961181 23.1010722, 113.2959626 23.1009815, 113.2953198 23.1009197)",
3051268385,3051268395,0,300917758,逸仙路,unclassified,permissive,False,False,28.679,"LINESTRING (113.2931361 23.1011217, 113.2931906 23.1013747)",
3051268385,3051268360,0,300917758,逸仙路,unclassified,permissive,False,True,57.13,"LINESTRING (113.2931361 23.1011217, 113.2930276 23.1006177)",
3051268385,3051268389,0,301016538,,footway,,False,False,59.379,"LINESTRING (113.2931361 23.1011217, 113.2925642 23.1012136)",
3051268386,3051268382,0,301016429,,service,,False,True,55.448,"LINESTRING (113.2993328 23.1011259, 113.2987934 23.101076)",
3051268389,3051268399,0,301016426,,footway,,False,False,30.708,"LINESTRING (113.2925642 23.1012136, 113.2926312 23.1014828)",
3051268389,3051268385,0,301016538,,footway,,False,True,59.379,"LINESTRING (113.2925642 23.1012136, 113.2931361 23.1011217)",
3051268389,3051268363,0,301016426,,footway,,False,True,56.46,"LINESTRING (113.2925642 23.1012136, 113.2924163 23.1010322, 113.2923404 23.10076)",
3051268389,3051268403,0,301016538,,footway,,False,False,84.015,"LINESTRING (113.2925642 23.1012136, 113.2920635 23.1013148, 113.2921099 23.1015956)",
3051268393,3051268371,0,301016531,,footway,,False,False,40.482,"LINESTRING (113.2953946 23.1012772, 113.2953198 23.1009197)",
3051268393,3051268407,0,301016531,,footway,,False,True,57.561,"LINESTRING (113.2953946 23.1012772, 113.2953738 23.1017945)",
3051268393,3051268416,0,1075559584,,footway,,False,False,162.228,"LINESTRING (113.2953946 23.1012772, 113.2959853 23.1012013, 113.2962585 23.101463, 113.296066 23.1019811)",
3051268395,3051268412,0,300917758,逸仙路,unclassified,permissive,False,False,63.842,"LINESTRING (113.2931906 23.1013747, 113.2933119 23.1019379)",
3051268395,3051268385,0,300917758,逸仙路,unclassified,permissive,False,True,28.679,"LINESTRING (113.2931906 23.1013747, 113.2931361 23.1011217)",
3051268395,3051268399,0,301016503,,footway,,False,False,58.464,"LINESTRING (113.2931906 23.1013747, 113.2926312 23.1014828)",
3051268396,3055328959,0,638998135,,service,,False,False,45.165,"LINESTRING (113.2999248 23.1012429, 113.299917 23.1015795, 113.2999162 23.101649)",
3051268398,3051268384,0,301016524,,footway,,False,False,46.193,"LINESTRING (113.2972426 23.1014652, 113.2970664 23.1010827)",
3051268398,3051268375,0,301016548,松园路,service,permissive,False,False,64.463,"LINESTRING (113.2972426 23.1014652, 113.2975867 23.1009795)",
3051268398,3051268401,0,301016548,松园路,service,permissive,False,True,10.969,"LINESTRING (113.2972426 23.1014652, 113.2971817 23.1015464)",
3051268399,3051268420,0,301016426,,footway,,False,False,64.265,"LINESTRING (113.2926312 23.1014828, 113.2927713 23.1020462)",
3051268399,3051268389,0,301016426,,footway,,False,True,30.708,"LINESTRING (113.2926312 23.1014828, 113.2925642 23.1012136)",
3051268399,3051268403,0,301016503,,footway,,False,False,54.773,"LINESTRING (113.2926312 23.1014828, 113.2921099 23.1015956)",
3051268399,3051268395,0,301016503,,footway,,False,True,58.464,"LINESTRING (113.2926312 23.1014828, 113.2931906 23.1013747)",
3051268401,3051268398,0,301016548,松园路,service,permissive,False,False,10.969,"LINESTRING (113.2971817 23.1015464, 113.2972426 23.1014652)",
3051268401,3051268447,0,301016509,,footway,,False,True,132.677,"LINESTRING (113.2971817 23.1015464, 113.2974533 23.1020247, 113.2976202 23.1022411, 113.297698 23.1026227)",
3051268401,3051268423,0,301016548,松园路,service,permissive,False,True,92.78399999999999,"LINESTRING (113.2971817 23.1015464, 113.2967724 23.1020924, 113.2965891 23.1021222)",
3051268403,3051268406,0,301016503,,footway,,False,False,50.8,"LINESTRING (113.2921099 23.1015956, 113.2916235 23.1016881)",
3051268403,3051268399,0,301016503,,footway,,False,True,54.773,"LINESTRING (113.2921099 23.1015956, 113.2926312 23.1014828)",
3051268403,3051268424,0,301016538,,footway,,False,False,63.42,"LINESTRING (113.2921099 23.1015956, 113.2922372 23.1021538)",
3051268403,3051268389,0,301016538,,footway,,False,True,84.015,"LINESTRING (113.2921099 23.1015956, 113.2920635 23.1013148, 113.2925642 23.1012136)",
3051268404,3055328962,0,301016534,,service,,False,False,52.912,"LINESTRING (113.2999998 23.1016487, 113.3005171 23.1016539)",
3051268404,3055328962,1,301016534,,service,,False,True,145.095,"LINESTRING (113.2999998 23.1016487, 113.2999905 23.1012391, 113.300522 23.1012477, 113.3005171 23.1016539)",
3051268404,3055328959,0,301470850,,service,,False,False,8.551,"LINESTRING (113.2999998 23.1016487, 113.2999162 23.101649)",
3051268406,3051268403,0,301016503,,footway,,False,True,50.8,"LINESTRING (113.2916235 23.1016881, 113.2921099 23.1015956)",
3051268407,3051268416,0,301016520,,footway,,False,True,73.775,"LINESTRING (113.2953738 23.1017945, 113.296066 23.1019811)",
3051268407,3051268393,0,301016531,,footway,,False,False,57.561,"LINESTRING (113.2953738 23.1017945, 113.2953946 23.1012772)",
3051268407,3051268431,0,301016531,,footway,,False,True,58.573,"LINESTRING (113.2953738 23.1017945, 113.2953651 23.1023212)",
3051268408,3051268409,0,301016449,,service,,False,True,58.58,"LINESTRING (113.2993413 23.1018288, 113.2999139 23.101841)",
3051268409,3051268408,0,301016449,,service,,False,False,58.58,"LINESTRING (113.2999139 23.101841, 113.2993413 23.1018288)",
3051268409,3051268410,0,638998135,,service,,False,False,5.771,"LINESTRING (113.2999139 23.101841, 113.2999133 23.1018929)",
3051268409,3055328959,0,638998135,,service,,False,True,21.351,"LINESTRING (113.2999139 23.101841, 113.2999162 23.101649)",
3051268410,3051268437,0,638998135,,service,,False,False,49.396,"LINESTRING (113.2999133 23.1018929, 113.2999082 23.1023371)",
3051268410,3051268409,0,638998135,,service,,False,True,5.771,"LINESTRING (113.2999133 23.1018929, 113.2999139 23.101841)",
3051268410,3055328962,0,301016534,,service,,False,False,88.93299999999999,"LINESTRING (113.2999133 23.1018929, 113.3005161 23.1018992, 113.3005171 23.1016539)",
3051268412,9864176967,0,300917758,逸仙路,unclassified,permissive,False,False,4.534,"LINESTRING (113.2933119 23.1019379, 113.2933205 23.1019779)",
3051268412,3051268395,0,300917758,逸仙路,unclassified,permissive,False,True,63.842,"LINESTRING (113.2933119 23.1019379, 113.2931906 23.1013747)",
3051268412,3051268420,0,301016496,,footway,,False,False,56.588,"LINESTRING (113.2933119 23.1019379, 113.2927713 23.1020462)",
3051268414,3051268417,0,301016495,,footway,,False,False,54.918,"LINESTRING (113.2981628 23.1019656, 113.2986984 23.1020006)",
3051268416,3051268407,0,301016520,,footway,,False,False,73.775,"LINESTRING (113.296066 23.1019811, 113.2953738 23.1017945)",
3051268416,3051268423,0,301016520,,footway,,False,True,55.755,"LINESTRING (113.296066 23.1019811, 113.2965891 23.1021222)",
3051268416,3051268426,0,1075559584,,footway,,False,False,28.402,"LINESTRING (113.296066 23.1019811, 113.2959743 23.1022222)",
3051268416,3051268393,0,1075559584,,footway,,False,True,162.228,"LINESTRING (113.296066 23.1019811, 113.2962585 23.101463, 113.2959853 23.1012013, 113.2953946 23.1012772)",
3051268417,3051268430,0,301016423,,footway,,False,True,31.981,"LINESTRING (113.2986984 23.1020006, 113.2986686 23.1022869)",
3051268417,3051268419,0,301016495,,footway,,False,False,54.815,"LINESTRING (113.2986984 23.1020006, 113.299233 23.1020355)",
3051268417,3051268414,0,301016495,,footway,,False,True,54.918,"LINESTRING (113.2986984 23.1020006, 113.2981628 23.1019656)",
3051268417,3051268382,0,301016423,,footway,,False,False,103.273,"LINESTRING (113.2986984 23.1020006, 113.2987353 23.1016815, 113.2987934 23.101076)",
3051268419,3051268417,0,301016495,,footway,,False,True,54.815,"LINESTRING (113.299233 23.1020355, 113.2986984 23.1020006)",
3051268420,3051268438,0,301016426,,footway,,False,False,35.252,"LINESTRING (113.2927713 23.1020462, 113.2928398 23.1023569)",
3051268420,3051268399,0,301016426,,footway,,False,True,64.265,"LINESTRING (113.2927713 23.1020462, 113.2926312 23.1014828)",
3051268420,3051268424,0,301016496,,footway,,False,False,55.922,"LINESTRING (113.2927713 23.1020462, 113.2922372 23.1021538)",
3051268420,3051268412,0,301016496,,footway,,False,True,56.588,"LINESTRING (113.2927713 23.1020462, 113.2933119 23.1019379)",
3051268421,3051268425,0,301016442,,footway,,False,False,93.377,"LINESTRING (113.2947339 23.1020617, 113.293837 23.1022186)",
3051268421,3051268439,0,301016537,,footway,,False,False,47.44,"LINESTRING (113.2947339 23.1020617, 113.2950485 23.1023752)",
3051268421,3051268373,0,301016537,,footway,,False,True,145.061,"LINESTRING (113.2947339 23.1020617, 113.29465 23.1019783, 113.2943428 23.1015037, 113.2941986 23.1010781, 113.294081 23.1009734, 113.2940358 23.1009809)",
3051268423,3051268416,0,301016520,,footway,,False,False,55.755,"LINESTRING (113.2965891 23.1021222, 113.296066 23.1019811)",
3051268423,3051268426,0,301016548,松园路,service,permissive,False,True,63.856,"LINESTRING (113.2965891 23.1021222, 113.2959743 23.1022222)",
3051268423,3051268451,0,301016520,,footway,,False,True,94.757,"LINESTRING (113.2965891 23.1021222, 113.2970015 23.1023732, 113.2971382 23.1027501)",
3051268423,3051268401,0,301016548,松园路,service,permissive,False,False,92.78399999999999,"LINESTRING (113.2965891 23.1021222, 113.2967724 23.1020924, 113.2971817 23.1015464)",
3051268424,3051268420,0,301016496,,footway,,False,True,55.922,"LINESTRING (113.2922372 23.1021538, 113.2927713 23.1020462)",
3051268424,3051268403,0,301016538,,footway,,False,True,63.42,"LINESTRING (113.2922372 23.1021538, 113.2921099 23.1015956)",
3051268424,3051268438,0,301016538,,footway,,False,False,88.237,"LINESTRING (113.2922372 23.1021538, 113.2923291 23.1024557, 113.2928398 23.1023569)",
3051268425,3051268432,0,300949482,逸仙路,unclassified,permissive,False,False,12.095,"LINESTRING (113.293837 23.1022186, 113.2938605 23.1023252)",
3051268425,9864176968,0,300949482,逸仙路,unclassified,permissive,False,True,36.775,"LINESTRING (113.293837 23.1022186, 113.2937638 23.1018948)",
3051268425,3051268421,0,301016442,,footway,,False,True,93.377,"LINESTRING (113.293837 23.1022186, 113.2947339 23.1020617)",
3051268426,3051268423,0,301016548,松园路,service,permissive,False,False,63.856,"LINESTRING (113.2959743 23.1022222, 113.2965891 23.1021222)",
3051268426,3051268431,0,301016548,松园路,service,permissive,False,True,63.273,"LINESTRING (113.2959743 23.1022222, 113.2953651 23.1023212)",
3051268426,3051268416,0,1075559584,,footway,,False,True,28.402,"LINESTRING (113.2959743 23.1022222, 113.296066 23.1019811)",
3051268428,3051268448,0,301016542,园东路,unclassified,permissive,False,False,46.684,"LINESTRING (113.2980854 23.1022412, 113.298177 23.1026525)",30
3051268428,3051268430,0,301016483,,footway,,False,False,59.868,"LINESTRING (113.2980854 23.1022412, 113.2981505 23.1022445, 113.2986686 23.1022869)",
3051268428,3051268377,0,301016542,园东路,unclassified,permissive,False,True,137.482,"LINESTRING (113.2980854 23.1022412, 113.2980204 23.1019389, 113.2981286 23.101016)",30
3051268429,3051268440,0,300917758,逸仙路,unclassified,permissive,False,False,16.879,"LINESTRING (113.2933792 23.1022506, 113.2934113 23.1023995)",
