u,v,key,osmid,oneway,name,highway,reversed,length,geometry,tunnel,access,width,bridge,service
5223029974,5223029975,0,539822033,False,,footway,False,9.72,"LINESTRING (114.3551519 30.5314853, 114.3550505 30.5314888)",,,,,
5223029975,9155703810,0,122744428,False,求是二路,residential,False,12.977,"LINESTRING (114.3550505 30.5314888, 114.3550501 30.5316055)",,,,,
5223029975,5196006519,0,122744428,False,求是二路,residential,True,24.786,"LINESTRING (114.3550505 30.5314888, 114.3550513 30.5312659)",,,,,
5223029975,5223029974,0,539822033,False,,footway,True,9.72,"LINESTRING (114.3550505 30.5314888, 114.3551519 30.5314853)",,,,,
5223029976,5223029971,0,539822029,False,,footway,False,5.862,"LINESTRING (114.3562457 30.5316455, 114.3563069 30.5316455)",,,,,
5223029976,5223029977,0,539822035,False,,footway,False,42.632,"LINESTRING (114.3562457 30.5316455, 114.3562456 30.5312621)",,,,,
5223029976,5223029969,0,539822029,False,,footway,True,17.817,"LINESTRING (114.3562457 30.5316455, 114.3561796 30.5316454, 114.3561796 30.5317487)",,,,,
5223029977,4348140162,0,436981355,False,,footway,False,6.053,"LINESTRING (114.3562456 30.5312621, 114.3563088 30.5312618)",,,,,
5223029977,5196006520,0,436981355,False,,footway,True,49.872,"LINESTRING (114.3562456 30.5312621, 114.3557249 30.5312637)",,,,,
5223029977,5223029976,0,539822035,False,,footway,True,42.632,"LINESTRING (114.3562456 30.5312621, 114.3562457 30.5316455)",,,,,
5223097959,1369722860,0,673284746,False,,service,True,63.752,"LINESTRING (114.3523013 30.5286391, 114.3529669 30.5286415)",,,,,
5223114811,5223114812,0,539831834,False,,service,True,18.006,"LINESTRING (114.353507 30.5287984, 114.3535106 30.5286365)",,,,,parking_aisle
5223114812,5223114811,0,539831834,False,,service,False,18.006,"LINESTRING (114.3535106 30.5286365, 114.353507 30.5287984)",,,,,parking_aisle
5223114812,1369722860,0,673284746,False,,service,False,52.079,"LINESTRING (114.3535106 30.5286365, 114.3529669 30.5286415)",,,,,
5223114812,1369722873,0,"[673284746, 673284747, 122625787]",False,,"['service', 'steps']",True,51.645,"LINESTRING (114.3535106 30.5286365, 114.3537524 30.5286351, 114.3539475 30.5286347, 114.3540498 30.5286345)",yes,,,,
5785449232,3186609235,0,312772215,False,,footway,True,7.945,"LINESTRING (114.3573267 30.5331225, 114.3574045 30.5330977)",,,,,
5785449232,3186609967,0,312772215,False,,footway,False,246.251,"LINESTRING (114.3573267 30.5331225, 114.3559567 30.5335993, 114.3549367 30.5339388)",,,,,
5785449232,5785451569,0,610942763,False,,footway,False,297.67600000000004,"LINESTRING (114.3573267 30.5331225, 114.3573438 30.5333053, 114.357242 30.5334273, 114.3572158 30.5334677, 114.3571358 30.5334309, 114.3570586 30.5333858, 114.357031 30.5333727, 114.3569083 30.5333395, 114.3568421 30.5333537, 114.3567856 30.5333715, 114.3567414 30.5333965, 114.3567001 30.5334844, 114.3566849 30.533533, 114.356598 30.5335746, 114.356496 30.5335722, 114.3564338 30.5335626, 114.356327 30.5335591, 114.3562727 30.5335804, 114.3562086 30.5336238, 114.3561503 30.5336783, 114.3560791 30.5337354, 114.3560356 30.5337746, 114.3559585 30.5338376, 114.3558922 30.5338674, 114.355826 30.533881, 114.3557736 30.5338597, 114.3557232 30.5338452, 114.3556392 30.5338401, 114.3555255 30.5338376, 114.3554553 30.533864, 114.3553624 30.5338989, 114.3553159 30.5339449, 114.3552427 30.5339755, 114.3551192 30.5339483, 114.355049 30.5339627, 114.3550243 30.5339678, 114.3550045 30.5340138, 114.3549626 30.5340249)",,,,,
5785451569,3186609967,0,312772217,False,,footway,False,9.935,"LINESTRING (114.3549626 30.5340249, 114.3549613 30.5340071, 114.3549367 30.5339388)",,,,,
5785451569,3186609992,0,312772217,False,,footway,True,31.908,"LINESTRING (114.3549626 30.5340249, 114.3549717 30.5341483, 114.35503 30.5343037)",,,,,
5785451569,5785449232,0,610942763,False,,footway,True,297.676,"LINESTRING (114.3549626 30.5340249, 114.3550045 30.5340138, 114.3550243 30.5339678, 114.355049 30.5339627, 114.3551192 30.5339483, 114.3552427 30.5339755, 114.3553159 30.5339449, 114.3553624 30.5338989, 114.3554553 30.533864, 114.3555255 30.5338376, 114.3556392 30.5338401, 114.3557232 30.5338452, 114.3557736 30.5338597, 114.355826 30.533881, 114.3558922 30.5338674, 114.3559585 30.5338376, 114.3560356 30.5337746, 114.3560791 30.5337354, 114.3561503 30.5336783, 114.3562086 30.5336238, 114.3562727 30.5335804, 114.356327 30.5335591, 114.3564338 30.5335626, 114.356496 30.5335722, 114.356598 30.5335746, 114.3566849 30.533533, 114.3567001 30.5334844, 114.3567414 30.5333965, 114.3567856 30.5333715, 114.3568421 30.5333537, 114.3569083 30.5333395, 114.357031 30.5333727, 114.3570586 30.5333858, 114.3571358 30.5334309, 114.3572158 30.5334677, 114.357242 30.5334273, 114.3573438 30.5333053, 114.3573267 30.5331225)",,,,,
6187422390,1144979602,0,307265565,False,,residential,True,33.865,"LINESTRING (114.3547215 30.5276299, 114.355075 30.5276239)",,,,,
6187422390,1201323309,0,"[673284744, 307265565]",False,,residential,False,112.408,"LINESTRING (114.3547215 30.5276299, 114.3540577 30.5276412, 114.3540545 30.5280802)",,,,,
6222270510,1204185541,0,664756698,False,,steps,True,17.861,"LINESTRING (114.3552403 30.5300879, 114.3550555 30.5300664)",,,,,
6222270511,6222270512,0,664756699,False,,steps,False,13.688,"LINESTRING (114.3561727 30.5298148, 114.3563156 30.5298133)",,,,,
6222270512,6222270514,0,104372386,False,求是一路,residential,False,46.235,"LINESTRING (114.3563156 30.5298133, 114.3563136 30.5302291)",,,,,
6222270512,1199840585,0,104372386,False,求是一路,residential,True,83.23,"LINESTRING (114.3563156 30.5298133, 114.3563191 30.5290648)",,,,,
6222270512,6222270511,0,664756699,False,,steps,True,13.688,"LINESTRING (114.3563156 30.5298133, 114.3561727 30.5298148)",,,,,
6222270513,6222270514,0,664756700,False,,steps,False,13.926,"LINESTRING (114.3561682 30.5302297, 114.3563136 30.5302291)",,,,,
6222270514,1201323413,0,104372386,False,求是一路,residential,False,77.259,"LINESTRING (114.3563136 30.5302291, 114.3563104 30.5309239)",,,,,
6222270514,6222270512,0,104372386,False,求是一路,residential,True,46.235,"LINESTRING (114.3563136 30.5302291, 114.3563156 30.5298133)",,,,,
6222270514,6222270513,0,664756700,False,,steps,True,13.926,"LINESTRING (114.3563136 30.5302291, 114.3561682 30.5302297)",,,,,
6305194063,1369724914,0,673284748,False,星湖南路,residential,False,57.785,"LINESTRING (114.3540187 30.5290712, 114.3534154 30.5290729)",,,,,
6305194063,6305194064,0,673284748,False,星湖南路,residential,True,2.423,"LINESTRING (114.3540187 30.5290712, 114.354044 30.5290711)",,,,,
6305194063,1369724908,0,122625899,False,,footway,False,48.448,"LINESTRING (114.3540187 30.5290712, 114.3539649 30.5291327, 114.353917 30.5291928, 114.3537507 30.5294401)",,,,,
6305194064,1369722873,0,673284744,False,,residential,True,48.551,"LINESTRING (114.354044 30.5290711, 114.3540498 30.5286345)",,,,,
6305194064,6305194063,0,673284748,False,星湖南路,residential,False,2.423,"LINESTRING (114.354044 30.5290711, 114.3540187 30.5290712)",,,,,
6305194064,1199840610,0,673284748,False,星湖南路,residential,True,97.496,"LINESTRING (114.354044 30.5290711, 114.3550619 30.5290667)",,,,,
6901657551,979936015,0,84250290,False,,residential,True,74.198,"LINESTRING (114.3531434 30.5440241, 114.3523688 30.5440096)",,,,,
6901657551,1199831258,0,84250290,False,,residential,False,125.212,"LINESTRING (114.3531434 30.5440241, 114.353602 30.5440327, 114.3544494 30.5440744)",,,,,
6901657551,8823667896,0,"[402823353, 737191891, 737191892, 402823355]",False,,"['steps', 'footway', 'pedestrian']",True,207.53,"LINESTRING (114.3531434 30.5440241, 114.3531541 30.5438629, 114.3532507 30.5428119, 114.35313 30.5427818, 114.3532286 30.5424598, 114.3532822 30.5422819, 114.3532873 30.5422567)",,,,,
6901657771,9822215299,0,1070248743,False,,footway,True,70.035,"LINESTRING (114.3619806 30.5443852, 114.3612512 30.5443396)",,,,,
7414953045,4159413690,0,414804434,False,,path,False,9.73,"LINESTRING (114.3577636 30.5453653, 114.3577765 30.5452785)",,,,,
7414953045,4159413675,0,414804434,False,,path,True,74.912,"LINESTRING (114.3577636 30.5453653, 114.3577182 30.54567, 114.3577062 30.5457507, 114.3576794 30.5460349)",,,,,
7414953045,7414953047,0,"[792961993, 792961994]",False,,footway,False,26.148,"LINESTRING (114.3577636 30.5453653, 114.3579441 30.5453839, 114.3580343 30.5453958)",,,,yes,
7414953047,4052778597,0,402874265,False,,footway,False,13.685,"LINESTRING (114.3580343 30.5453958, 114.3580556 30.5452741)",,,,yes,
7414953047,4052778596,0,402874265,False,,footway,True,1.821,"LINESTRING (114.3580343 30.5453958, 114.3580315 30.545412)",,,,yes,
7414953047,7414953045,0,"[792961993, 792961994]",False,,footway,True,26.148,"LINESTRING (114.3580343 30.5453958, 114.3579441 30.5453839, 114.3577636 30.5453653)",,,,yes,
7414974241,1196701909,0,103642345,False,科技路,residential,True,21.325,"LINESTRING (114.3554822 30.5350304, 114.3554365 30.5348427)",,,,,
7414974241,5096824717,0,103747784,False,,footway,False,18.228,"LINESTRING (114.3554822 30.5350304, 114.3552928 30.5350465)",,,,,
7414974241,3110802182,0,103642345,False,科技路,residential,False,114.751,"LINESTRING (114.3554822 30.5350304, 114.3555298 30.535226, 114.3557282 30.5360404)",,,,,
7414974241,7414974242,0,103747784,False,,footway,True,90.31,"LINESTRING (114.3554822 30.5350304, 114.3557648 30.5349644, 114.3563943 30.5348244)",,,,,
7414974242,7414974241,0,103747784,False,,footway,False,90.31,"LINESTRING (114.3563943 30.5348244, 114.3557648 30.5349644, 114.3554822 30.5350304)",,,,,
7414974242,3186609260,0,103747784,False,,footway,True,195.435,"LINESTRING (114.3563943 30.5348244, 114.3572072 30.5346437, 114.3568068 30.5336684)",,,,,
7414974242,1196701909,0,103939869,False,学府东路,residential,False,98.762,"LINESTRING (114.3563943 30.5348244, 114.3563248 30.5348052, 114.3561853 30.5346943, 114.3554365 30.5348427)",,,,,
7414974242,1807154909,0,103939869,False,学府东路,residential,True,43.145,"LINESTRING (114.3563943 30.5348244, 114.3564617 30.5348431, 114.3566091 30.5348699, 114.3567379 30.5348468, 114.3568319 30.5348246)",,,,,
7821783995,1369724908,0,"[122625900, 122625902]",False,,footway,False,71.571,"LINESTRING (114.3542404 30.5298521, 114.3542058 30.5297935, 114.3541532 30.5297836, 114.3541376 30.5297496, 114.3541008 30.5297375, 114.3540861 30.5296834, 114.3540607 30.5296306, 114.3540175 30.5296171, 114.3540008 30.5295861, 114.3539638 30.529575, 114.3539213 30.5295026, 114.3537507 30.5294401)",,,,yes,
8101909384,1664012967,0,488589884,False,,residential,True,86.361,"LINESTRING (114.3560313 30.546517, 114.3551363 30.5464217)",,,,,
8101909384,4159413722,0,488589884,False,,residential,False,167.40500000000003,"LINESTRING (114.3560313 30.546517, 114.3560645 30.5465332, 114.3560794 30.5465764, 114.3560735 30.5466789, 114.3560762 30.5467297, 114.3560923 30.546769, 114.3561325 30.5467921, 114.3561889 30.5468083, 114.3570099 30.5468895, 114.3570635 30.5468903, 114.3570901 30.5468822, 114.357125 30.5468568, 114.3571411 30.5468083, 114.3571636 30.5466814, 114.3571762 30.5466427, 114.3571988 30.5466141, 114.3572252 30.5466021, 114.3572698 30.5465968)",,,,,
8101909384,4159413722,1,"[1036845880, 1036845881, 1036845882, 1036845879]",False,,residential,False,191.85900000000004,"LINESTRING (114.3560313 30.546517, 114.356068 30.5464882, 114.3560875 30.5464483, 114.3561095 30.5463727, 114.3561192 30.5462677, 114.3561387 30.5461942, 114.3561753 30.5461459, 114.356246 30.546106, 114.356307 30.5460997, 114.3563682 30.546104, 114.3565769 30.546123, 114.357035 30.5461602, 114.3571109 30.5461706, 114.357154 30.5461988, 114.3571816 30.5462315, 114.357204 30.5462716, 114.3572144 30.5463013, 114.3571851 30.5465419, 114.3571989 30.5465686, 114.3572257 30.5465827, 114.3572698 30.5465968)",yes,,,,
8101928709,3631666636,0,358205720,True,,residential,False,13.617,"LINESTRING (114.3517698 30.5378155, 114.3519103 30.5378343)",,,,,
8101928709,8101995046,0,869323039,False,,footway,False,28.222,"LINESTRING (114.3517698 30.5378155, 114.351721 30.5380658)",,,,,
8101928710,8101928712,0,869323039,False,,footway,True,37.932,"LINESTRING (114.3515896 30.5387729, 114.3516488 30.5384356)",,,,,
8101928711,8101928712,0,869323040,False,,footway,False,61.158,"LINESTRING (114.3510188 30.5383457, 114.3516488 30.5384356)",,,,,
8101928711,8101995039,0,358205719,True,,residential,False,21.291,"LINESTRING (114.3510188 30.5383457, 114.3511 30.5381971, 114.3511078 30.5381707)",,,,,
8101928712,8101928710,0,869323039,False,,footway,False,37.932,"LINESTRING (114.3516488 30.5384356, 114.3515896 30.5387729)",,,,,
8101928712,8101995040,0,869323039,False,,footway,True,20.252,"LINESTRING (114.3516488 30.5384356, 114.3516839 30.538256)",,,,,
8101928712,8101928711,0,869323040,False,,footway,True,61.158,"LINESTRING (114.3516488 30.5384356, 114.3510188 30.5383457)",,,,,
8101995032,8101995052,0,1144290347,False,,residential,True,66.098,"LINESTRING (114.3531615 30.538917, 114.3528926 30.5388912, 114.3528641 30.5387059, 114.3526616 30.5387111)",,,,,
8101995039,8101995040,0,869323043,False,,footway,False,55.983,"LINESTRING (114.3511078 30.5381707, 114.3516839 30.538256)",,,,,
8101995040,8101928712,0,869323039,False,,footway,False,20.252,"LINESTRING (114.3516839 30.538256, 114.3516488 30.5384356)",,,,,
8101995040,8101995046,0,869323039,False,,footway,True,21.446,"LINESTRING (114.3516839 30.538256, 114.351721 30.5380658)",,,,,
8101995040,8101995043,0,869323043,False,,footway,False,23.858,"LINESTRING (114.3516839 30.538256, 114.3519291 30.5382939)",,,,,
8101995040,8101995039,0,869323043,False,,footway,True,55.983,"LINESTRING (114.3516839 30.538256, 114.3511078 30.5381707)",,,,,
8101995041,8101995044,0,869323044,False,,footway,False,39.197,"LINESTRING (114.3518187 30.5387591, 114.3518718 30.5385533, 114.3519025 30.5384141)",,,,,
8101995042,8101995048,0,869323044,False,,footway,True,29.307,"LINESTRING (114.3520201 30.5378473, 114.3519672 30.5381069)",,,,,
8101995042,8101995047,0,358205720,True,,residential,False,71.51799999999999,"LINESTRING (114.3520201 30.5378473, 114.3522432 30.5378738, 114.3523481 30.5378941, 114.3524016 30.5379262, 114.3524427 30.5379692, 114.3524852 30.5380545, 114.3525221 30.5381361, 114.3525525 30.5381949)",,,,,
8101995043,3631666614,0,869323043,False,,footway,False,66.503,"LINESTRING (114.3519291 30.5382939, 114.3526111 30.5384064)",,,,,
8101995043,8101995040,0,869323043,False,,footway,True,23.858,"LINESTRING (114.3519291 30.5382939, 114.3516839 30.538256)",,,,,
8101995043,8101995048,0,869323044,False,,footway,False,21.111,"LINESTRING (114.3519291 30.5382939, 114.3519672 30.5381069)",,,,,
8101995043,8101995044,0,869323044,False,,footway,True,13.606,"LINESTRING (114.3519291 30.5382939, 114.3519025 30.5384141)",,,,,
8101995044,8101995043,0,869323044,False,,footway,False,13.606,"LINESTRING (114.3519025 30.5384141, 114.3519291 30.5382939)",,,,,
8101995044,8101995041,0,869323044,False,,footway,True,39.197,"LINESTRING (114.3519025 30.5384141, 114.3518718 30.5385533, 114.3518187 30.5387591)",,,,,
8101995044,4808835848,0,869323045,False,,footway,False,72.305,"LINESTRING (114.3519025 30.5384141, 114.3522342 30.5384458, 114.352646 30.5385222)",,,,,
8101995046,8101995040,0,869323039,False,,footway,False,21.446,"LINESTRING (114.351721 30.5380658, 114.3516839 30.538256)",,,,,
8101995046,8101928709,0,869323039,False,,footway,True,28.222,"LINESTRING (114.351721 30.5380658, 114.3517698 30.5378155)",,,,,
8101995046,8101995048,0,869323046,False,,footway,False,24.018,"LINESTRING (114.351721 30.5380658, 114.3519672 30.5381069)",,,,,
8101995047,3631666613,0,358205720,True,,residential,False,16.633,"LINESTRING (114.3525525 30.5381949, 114.3525913 30.5383407)",,,,,
8101995047,8101995048,0,869323046,False,,footway,True,56.903,"LINESTRING (114.3525525 30.5381949, 114.3519672 30.5381069)",,,,,
8101995048,8101995042,0,869323044,False,,footway,False,29.307,"LINESTRING (114.3519672 30.5381069, 114.3520201 30.5378473)",,,,,
8101995048,8101995043,0,869323044,False,,footway,True,21.111,"LINESTRING (114.3519672 30.5381069, 114.3519291 30.5382939)",,,,,
8101995048,8101995047,0,869323046,False,,footway,False,56.903,"LINESTRING (114.3519672 30.5381069, 114.3525525 30.5381949)",,,,,
8101995048,8101995046,0,869323046,False,,footway,True,24.018,"LINESTRING (114.3519672 30.5381069, 114.351721 30.5380658)",,,,,
8101995049,8101995052,0,869323048,True,,service,False,11.652000000000001,"LINESTRING (114.3525518 30.5387306, 114.3526028 30.5387421, 114.3526616 30.5387111)",,,,,
8101995052,8101995032,0,1144290347,False,,residential,False,66.098,"LINESTRING (114.3526616 30.5387111, 114.3528641 30.5387059, 114.3528926 30.5388912, 114.3531615 30.538917)",,,,,
8101995052,4808835848,0,1144290347,False,,residential,True,21.064,"LINESTRING (114.3526616 30.5387111, 114.35265 30.5385482, 114.352646 30.5385222)",,,,,
8278622920,1199831273,0,103948542,False,,residential,False,88.75,"LINESTRING (114.353354 30.5420008, 114.3524459 30.5418416)",,,,,
8278622920,4052353063,0,402823353,False,,pedestrian,True,31.209,"LINESTRING (114.353354 30.5420008, 114.3534493 30.5417324)",,,,,
8278622920,3631666815,0,103948542,False,,residential,True,100.438,"LINESTRING (114.353354 30.5420008, 114.3540826 30.5421285, 114.3541505 30.5418722)",,,,,
8278622920,8823667896,0,402823353,False,,pedestrian,False,29.216,"LINESTRING (114.353354 30.5420008, 114.3533198 30.5420971, 114.3532873 30.5422567)",,,,,
8512203975,3631666666,0,366939505,False,,footway,False,44.208,"LINESTRING (114.3564276 30.5367532, 114.3565298 30.5371409)",,,,,
8512203975,1807154836,0,366939505,False,,footway,True,74.559,"LINESTRING (114.3564276 30.5367532, 114.3562553 30.5360993)",,,,,
8512203975,4052778591,0,"[916497795, 916497796, 402874262]",False,,footway,False,93.516,"LINESTRING (114.3564276 30.5367532, 114.3565015 30.5367354, 114.357021 30.5366423, 114.3572408 30.5366054, 114.3572149 30.5364824)",,,,yes,
8512203985,4320485471,0,433204247,False,,footway,False,9.211,"LINESTRING (114.3572648 30.5451876, 114.35734 30.5451958, 114.35736 30.5451992)",,,,,
8512203985,4320485462,0,433204247,False,,footway,True,32.672,"LINESTRING (114.3572648 30.5451876, 114.3571947 30.54518, 114.3569291 30.5451358)",,,,,
8512203985,4052778598,0,"[916497801, 916497802, 402874266]",False,,footway,"[False, True]",39.123,"LINESTRING (114.3572648 30.5451876, 114.3572663 30.5451764, 114.3572831 30.544951, 114.3573538 30.5449521, 114.3574162 30.5449545)",,,,yes,
8512203988,4159413654,0,414804431,False,,path,True,11.801,"LINESTRING (114.3559731 30.5451742, 114.3559854 30.5450686)",,,,,
8512203988,4159413664,0,414804431,False,,path,False,86.485,"LINESTRING (114.3559731 30.5451742, 114.3559707 30.5451944, 114.3559778 30.545295, 114.355953 30.5453681, 114.3558857 30.5453925, 114.3558362 30.5454657, 114.3558362 30.5455327, 114.3559034 30.5455845, 114.3559247 30.5456272, 114.355914 30.5457552, 114.3558999 30.545868)",,,,,
8512203988,4052778601,0,"[916497803, 402874267]",False,,footway,"[False, True]",37.995,"LINESTRING (114.3559731 30.5451742, 114.3559327 30.5451713, 114.3557447 30.5451582, 114.3557493 30.5451265, 114.3557588 30.5450144)",,,,yes,
8823667892,1199831273,0,84246296,False,桂园一路,residential,False,18.623,"LINESTRING (114.3523466 30.5419856, 114.3524459 30.5418416)",,,,,
8823667892,1196701982,0,84246296,False,桂园一路,residential,True,39.532,"LINESTRING (114.3523466 30.5419856, 114.3522945 30.5420611, 114.3521609 30.5423028)",,,,,
8823667892,8823667896,0,953298276,False,,footway,False,98.355,"LINESTRING (114.3523466 30.5419856, 114.3523873 30.5420431, 114.3524463 30.5420986, 114.3525134 30.5421194, 114.3532873 30.5422567)",,,,,
8823667896,6901657551,0,"[402823353, 402823355, 737191892, 737191891]",False,,"['steps', 'footway', 'pedestrian']",False,207.53000000000003,"LINESTRING (114.3532873 30.5422567, 114.3532822 30.5422819, 114.3532286 30.5424598, 114.35313 30.5427818, 114.3532507 30.5428119, 114.3531541 30.5438629, 114.3531434 30.5440241)",,,,,
8823667896,8278622920,0,402823353,False,,pedestrian,True,29.216,"LINESTRING (114.3532873 30.5422567, 114.3533198 30.5420971, 114.353354 30.5420008)",,,,,
8823667896,8823667892,0,953298276,False,,footway,True,98.355,"LINESTRING (114.3532873 30.5422567, 114.3525134 30.5421194, 114.3524463 30.5420986, 114.3523873 30.5420431, 114.3523466 30.5419856)",,,,,
8823667897,1663906512,0,103642351,False,茶港路,residential,False,28.949,"LINESTRING (114.3516039 30.5421552, 114.351315 30.5420786)",,,,,
8823667897,1196701982,0,103642351,False,茶港路,residential,True,55.81,"LINESTRING (114.3516039 30.5421552, 114.3521609 30.5423028)",,,,,
8823667897,8823667914,0,953298277,False,,service,False,34.062,"LINESTRING (114.3516039 30.5421552, 114.3517463 30.5418745)",,,,,
8823667898,8823668039,0,103947036,False,,residential,True,37.695,"LINESTRING (114.3511966 30.5416609, 114.3510535 30.5413451)",,,,,
8823667898,1199818949,0,103947036,False,,residential,False,44.343999999999994,"LINESTRING (114.3511966 30.5416609, 114.351234 30.5417427, 114.3512496 30.5418053, 114.3512575 30.5418791, 114.3512617 30.5420518)",,,,,
8823667898,8823667914,0,953298278,False,,service,False,62.187000000000005,"LINESTRING (114.3511966 30.5416609, 114.3515612 30.5416966, 114.3516091 30.541718, 114.3516363 30.5417405, 114.3516766 30.5417867, 114.3517248 30.5418514, 114.3517463 30.5418745)",,,,,
8823667912,3631666816,0,84246296,False,桂园一路,residential,False,13.434,"LINESTRING (114.352546 30.5416726, 114.3526098 30.541565)",,,,,
8823667912,1199831273,0,84246296,False,桂园一路,residential,True,21.096,"LINESTRING (114.352546 30.5416726, 114.3524459 30.5418416)",,,,,
8823667912,8823667914,0,953298278,False,,service,True,95.924,"LINESTRING (114.352546 30.5416726, 114.3523981 30.5416366, 114.3523203 30.5416435, 114.35228 30.5416712, 114.3522505 30.5417313, 114.3521969 30.5418376, 114.3521138 30.5418999, 114.3520306 30.5419369, 114.3519099 30.5419415, 114.3518053 30.5419115, 114.3517463 30.5418745)",,,,,
8823667914,8823667897,0,953298277,False,,service,True,34.062,"LINESTRING (114.3517463 30.5418745, 114.3516039 30.5421552)",,,,,
8823667914,8823667912,0,953298278,False,,service,False,95.92399999999999,"LINESTRING (114.3517463 30.5418745, 114.3518053 30.5419115, 114.3519099 30.5419415, 114.3520306 30.5419369, 114.3521138 30.5418999, 114.3521969 30.5418376, 114.3522505 30.5417313, 114.35228 30.5416712, 114.3523203 30.5416435, 114.3523981 30.5416366, 114.352546 30.5416726)",,,,,
8823667914,8823667898,0,953298278,False,,service,True,62.187000000000005,"LINESTRING (114.3517463 30.5418745, 114.3517248 30.5418514, 114.3516766 30.5417867, 114.3516363 30.5417405, 114.3516091 30.541718, 114.3515612 30.5416966, 114.3511966 30.5416609)",,,,,
8823668017,8823668026,0,306232298,False,,residential,False,13.858,"LINESTRING (114.350955 30.5398005, 114.3509284 30.539923)",,,,,
8823668017,1836157010,0,306232298,False,,residential,True,38.897,"LINESTRING (114.350955 30.5398005, 114.3510038 30.5395761, 114.3510252 30.539456)",,,,,
8823668017,8823668021,0,953298279,False,,service,False,13.266000000000002,"LINESTRING (114.350955 30.5398005, 114.3509725 30.5398255, 114.3509886 30.5398416, 114.3510208 30.539859, 114.351061 30.5398693)",,,,,
8823668021,8823668022,0,"[953298284, 953298279]",False,,service,False,21.683,"LINESTRING (114.351061 30.5398693, 114.3511077 30.5398754, 114.3512849 30.5398982)",yes,,,,
8823668021,8823668017,0,953298279,False,,service,True,13.266,"LINESTRING (114.351061 30.5398693, 114.3510208 30.539859, 114.3509886 30.5398416, 114.3509725 30.5398255, 114.350955 30.5398005)",,,,,
8823668021,8823668026,0,953298280,False,,service,False,14.538999999999998,"LINESTRING (114.351061 30.5398693, 114.3510181 30.5398751, 114.3509765 30.5398855, 114.350955 30.5398994, 114.3509284 30.539923)",,,,,
8823668022,8823668021,0,"[953298284, 953298279]",False,,service,True,21.683,"LINESTRING (114.3512849 30.5398982, 114.3511077 30.5398754, 114.351061 30.5398693)",yes,,,,
8823668026,1807209556,0,306232298,False,,residential,False,54.313,"LINESTRING (114.3509284 30.539923, 114.350824 30.5404031)",,,,,
8823668026,8823668017,0,306232298,False,,residential,True,13.858,"LINESTRING (114.3509284 30.539923, 114.350955 30.5398005)",,,,,
8823668026,8823668021,0,953298280,False,,service,True,14.538999999999998,"LINESTRING (114.3509284 30.539923, 114.350955 30.5398994, 114.3509765 30.5398855, 114.3510181 30.5398751, 114.351061 30.5398693)",,,,,
8823668031,8823668039,0,103947036,False,,residential,False,15.565,"LINESTRING (114.3509944 30.5412147, 114.3510535 30.5413451)",,,,,
8823668031,1199819126,0,103947036,False,,residential,True,25.005,"LINESTRING (114.3509944 30.5412147, 114.3508995 30.5410052)",,,,,
8823668031,8823668034,0,953298282,False,,service,False,16.592,"LINESTRING (114.3509944 30.5412147, 114.3510301 30.541234, 114.3510744 30.5412502, 114.3511549 30.5412675)",,,,,
8823668034,8823668031,0,953298282,False,,service,True,16.592,"LINESTRING (114.3511549 30.5412675, 114.3510744 30.5412502, 114.3510301 30.541234, 114.3509944 30.5412147)",,,,,
8823668034,8823668039,0,953298283,False,,service,False,14.729,"LINESTRING (114.3511549 30.5412675, 114.3511026 30.5412733, 114.3510811 30.541286, 114.3510637 30.5413091, 114.3510535 30.5413451)",,,,,
8823668034,8823668035,0,"[953298285, 953298286]",False,,service,False,24.47,"LINESTRING (114.3511549 30.5412675, 114.3512003 30.5412745, 114.351407 30.5413033)",yes,,,,
8823668035,8823668034,0,"[953298285, 953298286]",False,,service,True,24.47,"LINESTRING (114.351407 30.5413033, 114.3512003 30.5412745, 114.3511549 30.5412675)",yes,,,,
8823668039,8823667898,0,103947036,False,,residential,False,37.695,"LINESTRING (114.3510535 30.5413451, 114.3511966 30.5416609)",,,,,
8823668039,8823668031,0,103947036,False,,residential,True,15.565,"LINESTRING (114.3510535 30.5413451, 114.3509944 30.5412147)",,,,,
8823668039,8823668034,0,953298283,False,,service,True,14.729,"LINESTRING (114.3510535 30.5413451, 114.3510637 30.5413091, 114.3510811 30.541286, 114.3511026 30.5412733, 114.3511549 30.5412675)",,,,,
8823668080,8823668081,0,953298291,False,,service,False,13.678,"LINESTRING (114.3682593 30.541472, 114.3684015 30.5414835)",yes,,,,
8823668081,8823668080,0,953298291,False,,service,True,13.678,"LINESTRING (114.3684015 30.5414835, 114.3682593 30.541472)",yes,,,,
8823668081,8823668084,0,953298292,False,,service,False,10.394,"LINESTRING (114.3684015 30.5414835, 114.368439 30.5414974, 114.3684605 30.5415113, 114.3684806 30.5415419)",,,,,
8823668081,8823668087,0,953298293,False,,service,False,14.296,"LINESTRING (114.3684015 30.5414835, 114.3684471 30.5414697, 114.3684819 30.5414489, 114.3685173 30.5414087)",,,,,
8823668084,1196701947,0,103940630,False,,residential,False,181.879,"LINESTRING (114.3684806 30.5415419, 114.3684589 30.5415925, 114.3683785 30.5416295, 114.3670856 30.5415186, 114.3666428 30.5414721)",,,,,
8823668084,8823668087,0,103940630,False,,residential,True,15.267,"LINESTRING (114.3684806 30.5415419, 114.3684965 30.5415047, 114.3685173 30.5414087)",,,,,
