u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,service,tunnel,bridge,ref,junction,access
8019792965,5808417199,0,613986250,,footway,False,True,111.50899999999999,"LINESTRING (113.3454578 23.1594353, 113.3453243 23.1596104, 113.345089 23.1599123, 113.345034 23.1600023, 113.344987 23.1600911, 113.3449374 23.1602094, 113.3449146 23.1602957)",,,,,,,,
8019792965,8019792970,0,"[613986249, 860508653]",华农洪泽路,residential,False,True,196.567,"LINESTRING (113.3454578 23.1594353, 113.3454619 23.1595135, 113.3454967 23.1601774, 113.3456195 23.1610384, 113.3456416 23.1611935)",,,,,,,,
8019792970,6508660296,0,857432466,,service,False,True,39.121,"LINESTRING (113.3456416 23.1611935, 113.3456372 23.1615453)",,,driveway,,,,,
8019792970,8019792965,0,"[613986249, 860508653]",华农洪泽路,residential,False,False,196.56699999999998,"LINESTRING (113.3456416 23.1611935, 113.3456195 23.1610384, 113.3454967 23.1601774, 113.3454619 23.1595135, 113.3454578 23.1594353)",,,,,,,,
8019792970,8221313610,0,613986266,华农黄河西路,residential,False,True,72.801,"LINESTRING (113.3456416 23.1611935, 113.3455187 23.1611982, 113.3449301 23.1612206)",,,,,,,,
8019792970,5808417307,0,858352690,华农黄河西路,residential,False,False,152.858,"LINESTRING (113.3456416 23.1611935, 113.3457269 23.161192, 113.346943 23.1611706, 113.3470538 23.1611687, 113.3471365 23.1611712)",,,,,,,,
8019792971,6508613065,0,860508656,,path,False,True,35.953,"LINESTRING (113.3435077 23.1617411, 113.3434158 23.1620532)",,,,,,,,
8019792971,6508613062,0,"[693294866, 860508654]",,path,False,"[False, True]",91.595,"LINESTRING (113.3435077 23.1617411, 113.343447 23.1617088, 113.3434011 23.1616655, 113.3433427 23.1616377, 113.3432778 23.1616283, 113.3432129 23.161638, 113.3431547 23.1616661, 113.343109 23.1617095, 113.3430805 23.161764, 113.3430721 23.161824, 113.343083 23.1618838, 113.3431456 23.1619947, 113.3431083 23.162078)",,,,,,,,
8019792971,6508613084,0,"[860508657, 860508655]",,"['path', 'service']",False,"[False, True]",40.189,"LINESTRING (113.3435077 23.1617411, 113.3436061 23.1617186, 113.3436272 23.1614511)",,,driveway,,,,,
8067839966,5809450632,0,852603763,华农巢湖路,residential,True,False,74.28,"LINESTRING (113.3491398 23.1586281, 113.3491351 23.1579601)",,,,,,,,
8067839966,8067839967,0,865561486,,footway,False,False,5.091,"LINESTRING (113.3491398 23.1586281, 113.3491896 23.1586282)",,,,,,,,
8067839967,8067839966,0,865561486,,footway,False,True,5.091,"LINESTRING (113.3491896 23.1586282, 113.3491398 23.1586281)",,,,,,,,
8067839967,8221407439,0,855268103,华农巢湖路,residential,True,False,68.864,"LINESTRING (113.3491896 23.1586282, 113.3491921 23.1592244, 113.3491922 23.1592475)",,,,,,,,
8067839976,5809450630,0,857432474,华农珠江路,residential,False,True,5.613,"LINESTRING (113.3482486 23.1594114, 113.3481937 23.1594122)",,,,,,,,
8067839976,5809450765,0,857432474,华农珠江路,residential,False,False,86.605,"LINESTRING (113.3482486 23.1594114, 113.3483146 23.1594105, 113.3490114 23.159362, 113.349093 23.159352)",,,,,,,,
8067839976,8067839978,0,"[865561488, 865561489]",,"['service', 'steps']",False,False,49.028999999999996,"LINESTRING (113.3482486 23.1594114, 113.3482122 23.1596399, 113.3481751 23.1598471)",,,driveway,,,,,
8067839978,8067839976,0,"[865561488, 865561489]",,"['steps', 'service']",False,True,49.028999999999996,"LINESTRING (113.3481751 23.1598471, 113.3482122 23.1596399, 113.3482486 23.1594114)",,,driveway,,,,,
8067839978,8067848288,0,865561490,,pedestrian,False,False,100.475,"LINESTRING (113.3481751 23.1598471, 113.3478127 23.1597818, 113.3477951 23.1598642, 113.3475197 23.1598145, 113.3474795 23.1600025, 113.347512 23.1600084)",,,,,,,,
8067839978,8067848288,1,865561490,,pedestrian,False,True,135.449,"LINESTRING (113.3481751 23.1598471, 113.3483754 23.1598832, 113.3483362 23.1600666, 113.3478995 23.1599879, 113.3478809 23.160075, 113.347512 23.1600084)",,,,,,,,
8067848288,8857415236,0,865561491,,service,False,False,78.387,"LINESTRING (113.347512 23.1600084, 113.3473488 23.1606972)",,,driveway,,,,,
8067848288,8067839978,0,865561490,,pedestrian,False,False,135.44899999999998,"LINESTRING (113.347512 23.1600084, 113.3478809 23.160075, 113.3478995 23.1599879, 113.3483362 23.1600666, 113.3483754 23.1598832, 113.3481751 23.1598471)",,,,,,,,
8067848288,8067839978,1,865561490,,pedestrian,False,True,100.475,"LINESTRING (113.347512 23.1600084, 113.3474795 23.1600025, 113.3475197 23.1598145, 113.3477951 23.1598642, 113.3478127 23.1597818, 113.3481751 23.1598471)",,,,,,,,
8067848290,6509105088,0,852603766,粤汉路,residential,False,False,105.421,"LINESTRING (113.3471529 23.1610078, 113.3472472 23.1600637)",,,,,,,,
8067848290,5808417307,0,852603766,粤汉路,residential,False,True,18.246,"LINESTRING (113.3471529 23.1610078, 113.3471365 23.1611712)",,,,,,,,
8067848290,8857415236,0,"[865561491, 865561492]",,"['steps', 'service']",False,True,52.479000000000006,"LINESTRING (113.3471529 23.1610078, 113.3472729 23.1610456, 113.3473173 23.1608333, 113.3473488 23.1606972)",,,driveway,,,,,
8067848323,8067848326,0,962341678,,service,False,False,8.394,"LINESTRING (113.3496412 23.1583711, 113.3495591 23.1583719)",,,driveway,,,,,
8067848323,7975842523,0,855268105,,path,False,False,125.765,"LINESTRING (113.3496412 23.1583711, 113.3496089 23.1582478, 113.3493532 23.1572715)",,,,,,,,
8067848325,8067839967,0,855268103,华农巢湖路,residential,True,False,28.121,"LINESTRING (113.3491887 23.1583753, 113.3491896 23.1586282)",,,,,,,,
8067848325,8067848326,0,962341678,,service,False,True,37.87,"LINESTRING (113.3491887 23.1583753, 113.3495591 23.1583719)",,,driveway,,,,,
8067848326,8067848327,0,865561498,,service,False,False,20.905,"LINESTRING (113.3495591 23.1583719, 113.3495591 23.1585599)",,,driveway,,,,,
8067848326,8067848325,0,962341678,,service,False,False,37.87,"LINESTRING (113.3495591 23.1583719, 113.3491887 23.1583753)",,,driveway,,,,,
8067848326,8067848323,0,962341678,,service,False,True,8.394,"LINESTRING (113.3495591 23.1583719, 113.3496412 23.1583711)",,,driveway,,,,,
8067848327,8067848326,0,865561498,,service,False,True,20.905,"LINESTRING (113.3495591 23.1585599, 113.3495591 23.1583719)",,,driveway,,,,,
8067848330,9115828830,0,865860599,岳洲路,residential,True,False,64.468,"LINESTRING (113.3516267 23.1586203, 113.3516366 23.1580406)",,,,,,,,
8067848330,6509558838,0,865561499,,service,False,True,184.055,"LINESTRING (113.3516267 23.1586203, 113.3509611 23.1585973, 113.3505962 23.1585889, 113.3498326 23.1586743)",,,driveway,,,,,
8067848333,5730062210,0,853584756,紫荆路,living_street,False,False,26.767,"LINESTRING (113.3662151 23.1563916, 113.3659752 23.1562952)",,,,,,,,
8067848333,5730062209,0,"[188244784, 853584756]",紫荆路,living_street,False,True,88.23,"LINESTRING (113.3662151 23.1563916, 113.3666056 23.1565486, 113.3666038 23.1568503, 113.3666032 23.1569502)",,,,,,,,
8067848333,8067848334,0,865561500,,path,False,False,35.14,"LINESTRING (113.3662151 23.1563916, 113.3662149 23.1564402, 113.366206 23.1567075)",,,,,,,,
8067848334,8067848333,0,865561500,,path,False,True,35.14,"LINESTRING (113.366206 23.1567075, 113.3662149 23.1564402, 113.3662151 23.1563916)",,,,,,,,
8070808098,5809450931,0,865860590,,steps,False,False,30.078,"LINESTRING (113.3419681 23.1623104, 113.3419521 23.1625805)",,,,,,,,
8070808098,5808417531,0,852603770,,living_street,False,False,63.611,"LINESTRING (113.3419681 23.1623104, 113.3423499 23.1622454, 113.3425603 23.1621514)",,,,,,,,
8070808098,8070808101,0,852603770,,living_street,False,True,72.804,"LINESTRING (113.3419681 23.1623104, 113.3416284 23.1623367, 113.3412601 23.1622938)",,,,,,,,
8070808100,5808417545,0,852603770,,living_street,False,True,9.577,"LINESTRING (113.3406228 23.1619842, 113.3405482 23.1619321)",,,,,,,,
8070808100,8070808102,0,865860588,,steps,False,False,32.843,"LINESTRING (113.3406228 23.1619842, 113.3404432 23.1622291)",,,,,,,,
8070808100,8070808101,0,852603770,,living_street,False,False,74.205,"LINESTRING (113.3406228 23.1619842, 113.3408603 23.1621432, 113.3412601 23.1622938)",,,,,,,,
8070808101,8070808103,0,865860589,,steps,False,False,32.099,"LINESTRING (113.3412601 23.1622938, 113.3411717 23.1625708)",,,,,,,,
8070808101,8070808098,0,852603770,,living_street,False,False,72.804,"LINESTRING (113.3412601 23.1622938, 113.3416284 23.1623367, 113.3419681 23.1623104)",,,,,,,,
8070808101,8070808100,0,852603770,,living_street,False,True,74.205,"LINESTRING (113.3412601 23.1622938, 113.3408603 23.1621432, 113.3406228 23.1619842)",,,,,,,,
8070808102,8070808100,0,865860588,,steps,False,True,32.843,"LINESTRING (113.3404432 23.1622291, 113.3406228 23.1619842)",,,,,,,,
8070808102,8070808103,0,614119191,,cycleway,False,False,83.936,"LINESTRING (113.3404432 23.1622291, 113.3405909 23.1623228, 113.3407491 23.1624054, 113.3410764 23.1625411, 113.3411717 23.1625708)",,,,,,,,
8070808102,5809450945,0,614119191,,cycleway,False,True,58.041000000000004,"LINESTRING (113.3404432 23.1622291, 113.3403441 23.1621662, 113.3402878 23.1621342, 113.3402087 23.1621058, 113.3401121 23.1620836, 113.3399156 23.1620767)",,,,,,,,
8070808103,8070808101,0,865860589,,steps,False,True,32.099,"LINESTRING (113.3411717 23.1625708, 113.3412601 23.1622938)",,,,,,,,
8070808103,5809450931,0,614119191,,cycleway,False,False,80.603,"LINESTRING (113.3411717 23.1625708, 113.3412266 23.1625879, 113.3413406 23.1626052, 113.3414599 23.1626138, 113.3415847 23.16262, 113.3416651 23.162615, 113.3417925 23.1625941, 113.3419521 23.1625805)",,,,,,,,
8070808103,8070808102,0,614119191,,cycleway,False,True,83.93599999999999,"LINESTRING (113.3411717 23.1625708, 113.3410764 23.1625411, 113.3407491 23.1624054, 113.3405909 23.1623228, 113.3404432 23.1622291)",,,,,,,,
8070808108,8070808109,0,865860591,,residential,False,False,16.204,"LINESTRING (113.3404438 23.1607363, 113.3405048 23.1606018)",,,,,,,,
8070808108,6509105102,0,865860592,,living_street,False,False,24.443,"LINESTRING (113.3404438 23.1607363, 113.3403264 23.1605448)",,,,,,,,
8070808108,6508613045,0,693341415,,living_street,False,True,97.62499999999999,"LINESTRING (113.3404438 23.1607363, 113.3404455 23.1608579, 113.3404728 23.160958, 113.3405722 23.1610592, 113.3406826 23.1611442, 113.3407548 23.1612452, 113.3407699 23.1613812, 113.3407255 23.1615013)",,,,,,,,
8070808109,8115369376,0,693294864,华农淮河西路,residential,False,False,71.134,"LINESTRING (113.3405048 23.1606018, 113.341199 23.1606452)",,,,,,,,
8070808109,6509105102,0,693294864,华农淮河西路,residential,False,True,19.308,"LINESTRING (113.3405048 23.1606018, 113.3403264 23.1605448)",,,,,,,,
8070808109,8070808108,0,865860591,,residential,False,True,16.204,"LINESTRING (113.3405048 23.1606018, 113.3404438 23.1607363)",,,,,,,,
8113908157,1988660683,0,854103398,,residential,True,False,6.635,"LINESTRING (113.3542682 23.1619338, 113.3543112 23.1619785)",,,,,,,,
8113908157,8113908158,0,871061293,,footway,False,False,12.709,"LINESTRING (113.3542682 23.1619338, 113.3541832 23.1620172)",,,,,,,,
8113908158,8113908157,0,871061293,,footway,False,True,12.709,"LINESTRING (113.3541832 23.1620172, 113.3542682 23.1619338)",,,,,,,,
8113908158,7996272379,0,871061288,,residential,True,False,170.608,"LINESTRING (113.3541832 23.1620172, 113.353994 23.1618141, 113.35355 23.1610785, 113.3532844 23.1607299)",,,,,,,,
8113908160,1988660681,0,"[188244769, 871061292]",岳洲路,residential,True,False,27.331000000000003,"LINESTRING (113.355433 23.1619529, 113.3556139 23.1618653, 113.3556611 23.1619035)",,,,,,,,
8113908160,8113908162,0,871061294,,service,False,False,198.019,"LINESTRING (113.355433 23.1619529, 113.3553237 23.1611866, 113.3542275 23.161202)",,,driveway,,,,,
8113908162,8113908160,0,871061294,,service,False,True,198.019,"LINESTRING (113.3542275 23.161202, 113.3553237 23.1611866, 113.355433 23.1619529)",,,driveway,,,,,
8115369376,11185382854,0,614119151,,residential,False,True,3.946,"LINESTRING (113.341199 23.1606452, 113.3412089 23.1606795)",,,,,,,,
8115369376,8070808109,0,693294864,华农淮河西路,residential,False,True,71.134,"LINESTRING (113.341199 23.1606452, 113.3405048 23.1606018)",,,,,,,,
8115369376,5809450441,0,614119151,,residential,False,False,214.34900000000005,"LINESTRING (113.341199 23.1606452, 113.3411862 23.160601, 113.3411777 23.1604804, 113.3411967 23.1603672, 113.3412406 23.1602601, 113.3413349 23.1601337, 113.3414631 23.1600359, 113.3416156 23.159974, 113.3417806 23.1599528, 113.3419457 23.1599738, 113.3420982 23.1600355, 113.3422266 23.1601332, 113.3423211 23.1602594, 113.3423744 23.1604045, 113.3423826 23.1605575)",,,,,,,,
8115369379,9759847111,0,1062376772,,living_street,False,False,6.297,"LINESTRING (113.343116 23.1636657, 113.3430669 23.1636315)",,,,,,,,
8115369379,5808417495,0,613986269,华农华山路,living_street,True,False,76.94200000000001,"LINESTRING (113.343116 23.1636657, 113.3429207 23.163787, 113.3424362 23.1639527)",,,,,,,,
8115369394,5808417367,0,857432472,,service,False,False,10.067,"LINESTRING (113.34408 23.1643166, 113.3440578 23.1644048)",,,driveway,,,,,
8115369394,6509558836,0,693383720,,service,False,False,100.46900000000001,"LINESTRING (113.34408 23.1643166, 113.3443311 23.1643586, 113.3443685 23.164391, 113.3446818 23.1644365, 113.3449294 23.1643765, 113.3450317 23.1643661)",,,driveway,,,,,
8115369395,5808417365,0,871201142,,service,False,True,10.489,"LINESTRING (113.3435334 23.1642044, 113.3435169 23.1642975)",,,driveway,,,,,
8115369395,5808417386,0,871350034,,service,True,False,67.367,"LINESTRING (113.3435334 23.1642044, 113.3436944 23.1641827, 113.3437655 23.1640739, 113.3438223 23.1639083, 113.343911 23.1637757)",,,driveway,,,,,
8148183234,8148183236,0,613986264,华农华山路,residential,False,False,12.535,"LINESTRING (113.3455563 23.161991, 113.3456788 23.1619861)",,,,,,,,
8148183234,5808417397,0,613986264,华农华山路,residential,False,True,69.747,"LINESTRING (113.3455563 23.161991, 113.3452701 23.1620026, 113.3450763 23.1620747, 113.3449121 23.1621564)",,,,,,,,
8148183234,8148183238,0,"[875393844, 875393846]",,steps,False,False,12.155,"LINESTRING (113.3455563 23.161991, 113.3455567 23.1620399, 113.3456224 23.1620399)",,,,,,,,
8148183236,7054588025,0,613986264,华农华山路,residential,False,False,37.596,"LINESTRING (113.3456788 23.1619861, 113.3460462 23.1619713)",,,,,,,,
8148183236,8148183234,0,613986264,华农华山路,residential,False,True,12.535,"LINESTRING (113.3456788 23.1619861, 113.3455563 23.161991)",,,,,,,,
8148183236,8148183238,0,"[875393845, 875393846]",,steps,False,"[False, True]",11.8,"LINESTRING (113.3456788 23.1619861, 113.3456793 23.1620399, 113.3456224 23.1620399)",,,,,,,,
8148183238,8148183239,0,875393847,,steps,False,False,14.522,"LINESTRING (113.3456224 23.1620399, 113.3456224 23.1621705)",,,,,,,,
8148183238,8148183236,0,"[875393845, 875393846]",,steps,False,"[False, True]",11.8,"LINESTRING (113.3456224 23.1620399, 113.3456793 23.1620399, 113.3456788 23.1619861)",,,,,,,,
8148183238,8148183234,0,"[875393844, 875393846]",,steps,False,True,12.155,"LINESTRING (113.3456224 23.1620399, 113.3455567 23.1620399, 113.3455563 23.161991)",,,,,,,,
8148183239,8148183238,0,875393847,,steps,False,True,14.522,"LINESTRING (113.3456224 23.1621705, 113.3456224 23.1620399)",,,,,,,,
8221313606,8221313607,0,884012013,,footway,False,False,8.448,"LINESTRING (113.3490142 23.1601024, 113.3490962 23.1601118)",,,,,,,,
8221313606,8221407434,0,855268108,华农巢湖路,residential,True,False,74.832,"LINESTRING (113.3490142 23.1601024, 113.3491022 23.1594604, 113.3491057 23.1594347)",,,,,,,,
8221313607,7967862887,0,614119181,华农巢湖路,residential,True,False,12.587,"LINESTRING (113.3490962 23.1601118, 113.3490799 23.160224)",,,,,,,,
8221313607,8221313606,0,884012013,,footway,False,True,8.448,"LINESTRING (113.3490962 23.1601118, 113.3490142 23.1601024)",,,,,,,,
8221313609,6508660296,0,884012014,,service,False,True,8.159,"LINESTRING (113.345717 23.1615442, 113.3456372 23.1615453)",,,driveway,,,,,
8221313610,8019792970,0,613986266,华农黄河西路,residential,False,False,72.801,"LINESTRING (113.3449301 23.1612206, 113.3455187 23.1611982, 113.3456416 23.1611935)",,,,,,,,
8221313610,5808417211,0,613986266,华农黄河西路,residential,False,True,40.653000000000006,"LINESTRING (113.3449301 23.1612206, 113.3447501 23.1612274, 113.3445354 23.1612594)",,,,,,,,
8221313610,6508660295,0,"[884012014, 884012015]",,"['steps', 'service']",False,False,92.676,"LINESTRING (113.3449301 23.1612206, 113.344946 23.161555, 113.3454884 23.1615474)",,,driveway,,,,,
8221313613,7996272382,0,857689747,,living_street,False,False,29.573,"LINESTRING (113.3529644 23.1620469, 113.3528323 23.1618103)",,,,,,,,
8221313613,8221313615,0,884012017,,service,False,False,52.75,"LINESTRING (113.3529644 23.1620469, 113.3534803 23.1620555)",,,driveway,,,,,
8221313613,8221313615,1,"[884012018, 857689747]",,"['service', 'living_street']",False,"[False, True]",83.287,"LINESTRING (113.3529644 23.1620469, 113.3530965 23.1622352, 113.3534543 23.1622497, 113.3534803 23.1620555)",,,driveway,,,,,
8221313615,8221313613,0,884012017,,service,False,True,52.75,"LINESTRING (113.3534803 23.1620555, 113.3529644 23.1620469)",,,driveway,,,,,
8221313615,8221313613,1,"[884012018, 857689747]",,"['service', 'living_street']",False,"[False, True]",83.28699999999999,"LINESTRING (113.3534803 23.1620555, 113.3534543 23.1622497, 113.3530965 23.1622352, 113.3529644 23.1620469)",,,driveway,,,,,
8221313615,8221407417,0,"[884012017, 884012019, 884012020]",,service,False,"[False, True]",112.28900000000002,"LINESTRING (113.3534803 23.1620555, 113.3538822 23.1620621, 113.3538887 23.1618143, 113.3534619 23.1618127)",,,driveway,,,,,
8221407028,5809450457,0,884012647,,path,False,True,41.596,"LINESTRING (113.3409465 23.1608491, 113.34135 23.1608972)",,,,,,,,
8221407417,7996272382,0,884012019,,service,False,True,64.366,"LINESTRING (113.3534619 23.1618127, 113.3528323 23.1618103)",,,driveway,,,,,
8221407417,8221407418,0,884012021,,service,False,False,28.549,"LINESTRING (113.3534619 23.1618127, 113.3534741 23.1615562)",,,driveway,,,,,
8221407417,8221313615,0,"[884012017, 884012019, 884012020]",,service,False,"[False, True]",112.28900000000002,"LINESTRING (113.3534619 23.1618127, 113.3538887 23.1618143, 113.3538822 23.1620621, 113.3534803 23.1620555)",,,driveway,,,,,
8221407418,8221407417,0,884012021,,service,False,True,28.549,"LINESTRING (113.3534741 23.1615562, 113.3534619 23.1618127)",,,driveway,,,,,
8221407418,8221407419,0,884012022,,service,False,False,30.64,"LINESTRING (113.3534741 23.1615562, 113.3537738 23.161554)",,,driveway,,,,,
8221407418,7996272383,0,884012022,,service,False,True,67.189,"LINESTRING (113.3534741 23.1615562, 113.3528169 23.1615516)",,,driveway,,,,,
8221407419,8221407418,0,884012022,,service,False,True,30.64,"LINESTRING (113.3537738 23.161554, 113.3534741 23.1615562)",,,driveway,,,,,
8221407420,1988787418,0,857689744,,service,False,False,67.837,"LINESTRING (113.3528152 23.1608906, 113.3526812 23.1614881)",,,driveway,,,,,
8221407420,8221407421,0,884012023,,steps,False,False,19.517,"LINESTRING (113.3528152 23.1608906, 113.3529997 23.1609357)",,,,,,,,
8221407420,8951312411,0,"[857689744, 188255504]",,service,False,"[False, True]",73.865,"LINESTRING (113.3528152 23.1608906, 113.3529098 23.1604692, 113.3526649 23.1604055)",,,driveway,,,,,
8221407421,2154585688,0,857689747,,living_street,False,False,11.573,"LINESTRING (113.3529997 23.1609357, 113.3530483 23.1608417)",,,,,,,,
8221407421,8221407420,0,884012023,,steps,False,True,19.517,"LINESTRING (113.3529997 23.1609357, 113.3528152 23.1608906)",,,,,,,,
8221407421,7996272383,0,857689747,,living_street,False,True,71.93799999999999,"LINESTRING (113.3529997 23.1609357, 113.3529193 23.1610914, 113.3528372 23.1612921, 113.3528169 23.1615516)",,,,,,,,
8221407432,8973570969,0,188244789,华农燕山路,residential,False,False,60.295,"LINESTRING (113.353293 23.1653129, 113.3527032 23.1653132)",,,,,,,,
8221407432,1988660795,0,188244789,华农燕山路,residential,False,True,196.946,"LINESTRING (113.353293 23.1653129, 113.3552195 23.1653121)",,,,,,,,
8221407432,1988660807,0,"[884012024, 884012025]",,service,False,True,109.72999999999999,"LINESTRING (113.353293 23.1653129, 113.3533005 23.1656477, 113.3525914 23.1656533)",,,driveway,,,,,
8221407434,7975842528,0,855268108,华农巢湖路,residential,True,False,4.83,"LINESTRING (113.3491057 23.1594347, 113.3491116 23.1593916)",,,,,,,,
8221407434,8221407435,0,884012026,,footway,False,False,8.991,"LINESTRING (113.3491057 23.1594347, 113.3491931 23.1594437)",,,,,,,,
8221407435,8221407434,0,884012026,,footway,False,True,8.991,"LINESTRING (113.3491931 23.1594437, 113.3491057 23.1594347)",,,,,,,,
8221407435,8221313607,0,614119181,华农巢湖路,residential,True,False,74.94699999999999,"LINESTRING (113.3491931 23.1594437, 113.3491892 23.1594704, 113.3490962 23.1601118)",,,,,,,,
8221407438,8221407439,0,884012027,,footway,False,False,4.909,"LINESTRING (113.3491442 23.1592486, 113.3491922 23.1592475)",,,,,,,,
8221407438,8067839966,0,852603763,华农巢湖路,residential,True,False,68.998,"LINESTRING (113.3491442 23.1592486, 113.349144 23.1592255, 113.3491398 23.1586281)",,,,,,,,
8221407439,7975842541,0,855268103,华农巢湖路,residential,True,False,4.248,"LINESTRING (113.3491922 23.1592475, 113.3491924 23.1592857)",,,,,,,,
8221407439,8221407438,0,884012027,,footway,False,True,4.909,"LINESTRING (113.3491922 23.1592475, 113.3491442 23.1592486)",,,,,,,,
8384452208,8384452215,0,902721291,,path,False,False,44.586,"LINESTRING (113.3502768 23.1558501, 113.3507129 23.1558497)",,,,,,,,
8384452211,6508654244,0,854849163,丁颖西路,residential,False,False,75.425,"LINESTRING (113.3501486 23.1561405, 113.3501443 23.1568188)",,,,,,,,
8384452211,7972746905,0,854849163,丁颖西路,residential,False,True,39.642,"LINESTRING (113.3501486 23.1561405, 113.3501506 23.155784)",,,,,,,,
8384452211,8384452214,0,902721293,,path,False,True,12.105,"LINESTRING (113.3501486 23.1561405, 113.3502656 23.1561238)",,,,,,,,
8384452212,6509501845,0,902721293,,path,False,True,9.107,"LINESTRING (113.3508278 23.1559314, 113.3508277 23.1558495)",,,,,,,,
8384452212,8384452216,0,902721294,,path,False,False,11.88,"LINESTRING (113.3508278 23.1559314, 113.3507116 23.1559305)",,,,,,,,
8384452212,8384452214,0,902721293,,path,False,False,73.002,"LINESTRING (113.3508278 23.1559314, 113.3508278 23.1560182, 113.3507417 23.1561238, 113.3502656 23.1561238)",,,,,,,,
8384452214,8384452211,0,902721293,,path,False,False,12.105,"LINESTRING (113.3502656 23.1561238, 113.3501486 23.1561405)",,,,,,,,
8384452214,8384452212,0,902721293,,path,False,True,73.002,"LINESTRING (113.3502656 23.1561238, 113.3507417 23.1561238, 113.3508278 23.1560182, 113.3508278 23.1559314)",,,,,,,,
8384452214,8384452216,0,902721294,,path,False,True,67.001,"LINESTRING (113.3502656 23.1561238, 113.3502697 23.1559276, 113.3507116 23.1559305)",,,,,,,,
8384452215,6509501845,0,902721291,,path,False,False,11.737,"LINESTRING (113.3507129 23.1558497, 113.3508277 23.1558495)",,,,,,,,
8384452215,8384452208,0,902721291,,path,False,True,44.586,"LINESTRING (113.3507129 23.1558497, 113.3502768 23.1558501)",,,,,,,,
8384452215,8384452216,0,902721295,,path,False,False,8.986,"LINESTRING (113.3507129 23.1558497, 113.3507116 23.1559305)",,,,,,,,
8384452216,8384452212,0,902721294,,path,False,True,11.88,"LINESTRING (113.3507116 23.1559305, 113.3508278 23.1559314)",,,,,,,,
8384452216,8384452215,0,902721295,,path,False,True,8.986,"LINESTRING (113.3507116 23.1559305, 113.3507129 23.1558497)",,,,,,,,
8384452216,8384452214,0,902721294,,path,False,False,67.001,"LINESTRING (113.3507116 23.1559305, 113.3502697 23.1559276, 113.3502656 23.1561238)",,,,,,,,
8493451151,8493451152,0,914297524,,service,False,False,1.743,"LINESTRING (113.3556186 23.1639152, 113.3556028 23.1639093)",,,driveway,,,,,
8493451151,2154585592,0,914297523,,service,True,False,86.855,"LINESTRING (113.3556186 23.1639152, 113.3557058 23.1637071, 113.3553078 23.1632857)",1,,driveway,,,,,
8493451152,8493451151,0,914297524,,service,False,True,1.743,"LINESTRING (113.3556028 23.1639093, 113.3556186 23.1639152)",,,driveway,,,,,
8493451184,1988660770,0,188244800,,residential,False,False,109.427,"LINESTRING (113.3536936 23.1647076, 113.3526232 23.1647086)",,,,,,,,
8493451184,1988660769,0,188244800,,residential,False,True,138.318,"LINESTRING (113.3536936 23.1647076, 113.3550466 23.1647057)",,,,,,,,
8493451184,1988660746,0,914297533,,service,False,True,98.02,"LINESTRING (113.3536936 23.1647076, 113.3536985 23.1638261)",,,,yes,,,,
8526973945,6509558826,0,693383723,,footway,False,True,3.353,"LINESTRING (113.3448757 23.1641579, 113.344843 23.1641602)",,,,,,,,
8526973945,6509558836,0,871201141,,service,False,False,28.441000000000003,"LINESTRING (113.3448757 23.1641579, 113.3449125 23.1642339, 113.3449681 23.1643091, 113.3450317 23.1643661)",,,driveway,,,,,
8526973945,7054588030,0,"[852603747, 871201141]",,service,False,True,32.85,"LINESTRING (113.3448757 23.1641579, 113.3448407 23.1640855, 113.3448401 23.1638693)",,,driveway,,,,,
8526973954,8526973965,0,918104237,,path,False,False,37.222,"LINESTRING (113.3443095 23.163542, 113.343953 23.163474)",,,,,,,,
8526973954,6509558831,0,918104235,,footway,False,True,47.402,"LINESTRING (113.3443095 23.163542, 113.3443234 23.1635784, 113.3443748 23.1636585, 113.3444005 23.1636839, 113.3444599 23.1636985, 113.3444837 23.1637349, 113.3444936 23.1638076, 113.3445321 23.1638879)",,,,,,,,
8526973954,8526973968,0,918104238,,footway,False,False,38.321999999999996,"LINESTRING (113.3443095 23.163542, 113.3442329 23.1635927, 113.3441388 23.1636854, 113.3440867 23.1638074)",,,,,,,,
8526973965,7054588026,0,613986263,,service,False,False,27.186,"LINESTRING (113.343953 23.163474, 113.3439823 23.163231)",,,,,,,,
8526973965,6508660291,0,613986263,,service,False,True,13.638,"LINESTRING (113.343953 23.163474, 113.3439383 23.1635959)",,,,,,,,
8526973965,8526973954,0,918104237,,path,False,True,37.222,"LINESTRING (113.343953 23.163474, 113.3443095 23.163542)",,,,,,,,
8526973968,6509558831,0,693383722,,footway,False,False,46.405,"LINESTRING (113.3440867 23.1638074, 113.3445321 23.1638879)",,,,,,,,
8526973968,5808417386,0,693383722,,footway,False,True,18.305,"LINESTRING (113.3440867 23.1638074, 113.343911 23.1637757)",,,,,,,,
8526973968,8526973954,0,918104238,,footway,False,True,38.322,"LINESTRING (113.3440867 23.1638074, 113.3441388 23.1636854, 113.3442329 23.1635927, 113.3443095 23.163542)",,,,,,,,
8526973982,5808417347,0,871350035,华农紫薇西路,residential,False,False,77.055,"LINESTRING (113.3419462 23.1651124, 113.3426898 23.1652257)",,,,,,,,
8526973982,8526973983,0,918104241,,service,False,False,45.194,"LINESTRING (113.3419462 23.1651124, 113.3418598 23.165511)",,,driveway,,,,,
