element_type,osmid,nodes,building,building:levels,name,name:zh,geometry,source,name:en,amenity,leisure,sport,alt_name,smoking,cuisine,diet:halal,office,shelter_type,layer,ref,height,museum,operator,operator:type,tourism,building:min_level,construction,ways,type,alt_name:en,alt_name:zh
relation,11043353,"[[[7456699031, 7456699032, 7456698985, 7456698976, 7456698974, 7456698975, 7456698965, 6403468783, 7456698972, 7456698973, 7456698971, 7456698970, 7961813482, 7456698969, 7456698968, 7456698967, 7456698966, 7456698963, 7456698944, 7456696859, 8794836182, 7456698885, 7456699027, 7456699028, 7456699029, 7456699030, 7456699031], [7456696860, 7456696861, 7456696862, 7456699060, 7456699058, 7878394902, 7456699057, 7456699056, 7456699055, 7456699054, 7456699053, 7456699052, 7878394903, 7456696863, 7456696864, 7456696865, 7456696866, 7456699051, 7456699050, 7456699049, 7456699048, 7456699047, 7456699046, 7456699045, 7456696867, 7456696868, 7456696869, 7456696870, 7456696871, 7456696872, 7456696873, 7456696874, 7456696860]]]",school,4,B区,B区,"POLYGON ((103.9299274 30.7535257, 103.9299644 30.7535027, 103.9300047 30.7535507, 103.9300339 30.7535546, 103.9301058 30.7535647, 103.9305228 30.7536192, 103.9306362 30.753634, 103.9306529 30.7535406, 103.9306646 30.7534753, 103.9306783 30.7533983, 103.9307239 30.7534044, 103.9307712 30.7531402, 103.9307263 30.7531342, 103.9307447 30.7530313, 103.930767 30.752907, 103.9301268 30.7528223, 103.9300788 30.7528528, 103.9300585 30.7528291, 103.9300036 30.7528639, 103.9299271 30.7529125, 103.9299452 30.7529336, 103.9299003 30.7529622, 103.9298313 30.75335, 103.9298399 30.7533603, 103.9298702 30.7533962, 103.9298362 30.7534173, 103.9299274 30.7535257), (103.9301197 30.7534199, 103.9300912 30.7533841, 103.9301235 30.7533644, 103.9301372 30.7533534, 103.9301413 30.7533484, 103.9301473 30.753341, 103.9301497 30.7533219, 103.9301439 30.753307, 103.9301281 30.7532965, 103.9301089 30.753291, 103.9300869 30.753295, 103.9300782 30.7533006, 103.9300429 30.7533235, 103.9300312 30.7533089, 103.9300666 30.7530671, 103.9300888 30.7530504, 103.9301153 30.7530835, 103.930128 30.7530954, 103.9301423 30.7531042, 103.9301645 30.7531065, 103.9301819 30.7531017, 103.9301943 30.7530883, 103.9302009 30.7530718, 103.9301966 30.7530529, 103.9301557 30.7530051, 103.9301852 30.752985, 103.9305177 30.7530257, 103.9305041 30.7531134, 103.9305676 30.7531206, 103.9305248 30.7533723, 103.9304587 30.7533643, 103.9304434 30.7534577, 103.9301197 30.7534199))",,Section B,,,,,,,,,,,,16,,,,,,,"[797290166, 797290167]",multipolygon,,
relation,11043354,"[[[7456698887, 7456698947, 7456698946, 7456699079, 8794836177, 7456699086, 7456698943, 7456698964, 7456698953, 7456698962, 7456698961, 7456698957, 7456698960, 7456698959, 7456698958, 8791837731, 7456698956, 7456698955, 7456698954, 7456698942, 7456698941, 7456698888, 7456698887], [7456698929, 7456698930, 7456699061, 7456698931, 7456698902, 7456698894, 7456698903, 7456698895, 7456698904, 7456698896, 7456698905, 7456698897, 7456698906, 7456698901, 7456698907, 7456698898, 7456698908, 7456698899, 7456698932, 7456699070, 7456698933, 7456698934, 7456698935, 7456698923, 7456698922, 7456698936, 7456698937, 7456698938, 7456698939, 7456698915, 7456698914, 7456698940, 7456698929]]]",school,5,C区,C区,"POLYGON ((103.9315016 30.7543138, 103.9315383 30.7542896, 103.9315487 30.7543012, 103.9317518 30.754167, 103.9317434 30.7541577, 103.9317821 30.7541322, 103.9317919 30.7540824, 103.9318495 30.7537887, 103.9318233 30.7537568, 103.9318327 30.7537511, 103.9316849 30.7535712, 103.9316719 30.7535791, 103.9316438 30.7535449, 103.9309564 30.7534568, 103.930947 30.7535111, 103.9309356 30.7535765, 103.9309123 30.7537114, 103.9308926 30.7538398, 103.9308678 30.753969, 103.9308449 30.754101, 103.9308353 30.7541565, 103.9308228 30.7542269, 103.9315016 30.7543138), (103.9309865 30.7540595, 103.930999 30.7539827, 103.9310126 30.7538987, 103.9310743 30.7539061, 103.9310866 30.7539065, 103.931099 30.7539039, 103.9311102 30.7538984, 103.9311171 30.7538926, 103.9311225 30.7538856, 103.9311266 30.7538757, 103.9311274 30.7538652, 103.9311254 30.7538562, 103.9311211 30.7538478, 103.9311155 30.7538414, 103.9311085 30.7538361, 103.9310986 30.7538316, 103.9310878 30.7538293, 103.9310251 30.7538218, 103.931041 30.7537264, 103.9310524 30.7536543, 103.931527 30.7537195, 103.9315417 30.7537385, 103.9315326 30.7537441, 103.9315853 30.7538084, 103.9315955 30.7538022, 103.9316128 30.7538198, 103.9315882 30.754038, 103.9315554 30.7540586, 103.931547 30.7540491, 103.9314742 30.7540968, 103.9314806 30.754104, 103.9314593 30.7541189, 103.9309865 30.7540595))",,Section C,,,,,,,,,,,,16,,,,,,,"[797290175, 797290181]",multipolygon,,
relation,11043355,"[[[7456699025, 7456696833, 7456699024, 7456696827, 7456696832, 7456699023, 7456696831, 7456696830, 7456696804, 7456696803, 7456696842, 7456696841, 7456696840, 7456696839, 7456696838, 7456696837, 7456696836, 7456698948, 7456698947, 7456698887, 7456698888, 7456698941, 7456698942, 7456698954, 7456698955, 7456698956, 8791837731, 7456698958, 7456698959, 7456698960, 7456698957, 7456698961, 7456698962, 7456698953, 7456698964, 7456698963, 7456698966, 7456698967, 7456698968, 7456698969, 7961813482, 7456698970, 7456698971, 7456698973, 7456698972, 6403468783, 7456698965, 7456698975, 7456698974, 7456698976, 7456698985, 7456699032, 7456699031, 7456699030, 7456699029, 7456699028, 7456699027, 7456699026, 7456699025], [7456698886, 7456698885, 8794836182, 7456696859, 7456698944, 8794836187, 7456698943, 7456699086, 8794836177, 7456699079, 7456698946, 8794836186, 7456698945, 7456696835, 8794836175, 7456698886], [7456698949, 8794836174, 7456698950, 7456698951, 8794836185, 7456698952, 7456699076, 8794836176, 7456699073, 7456698949], [7456696843, 7456696851, 7456696852, 7456696808, 7456696816, 7456696809, 7456696815, 7456696813, 7456696814, 7456696810, 7456696811, 7456696853, 7456696854, 7456696855, 7456696856, 7456696818, 7456696819, 7456696820, 7456696821, 7456696822, 7456696823, 7456696824, 7456699038, 7456696825, 7456696857, 7456696858, 7456696848, 7456696847, 7456696850, 7456696845, 7456696844, 7456696843], [7456696860, 7456696861, 7456696862, 7456699060, 7456699058, 7878394902, 7456699057, 7456699056, 7456699055, 7456699054, 7456699053, 7456699052, 7878394903, 7456696863, 7456696864, 7456696865, 7456696866, 7456699051, 7456699050, 7456699049, 7456699048, 7456699047, 7456699046, 7456699045, 7456696867, 7456696868, 7456696869, 7456696870, 7456696871, 7456696872, 7456696873, 7456696874, 7456696860], [7456698929, 7456698930, 7456699061, 7456698931, 7456698902, 7456698894, 7456698903, 7456698895, 7456698904, 7456698896, 7456698905, 7456698897, 7456698906, 7456698901, 7456698907, 7456698898, 7456698908, 7456698899, 7456698932, 7456699070, 7456698933, 7456698934, 7456698935, 7456698923, 7456698922, 7456698936, 7456698937, 7456698938, 7456698939, 7456698915, 7456698914, 7456698940, 7456698929]]]",school,,品学楼,品学楼,"MULTIPOLYGON (((103.929768 30.7539971, 103.9297193 30.7540272, 103.9296503 30.7544149, 103.9296884 30.7544611, 103.9296552 30.7544823, 103.9297469 30.754588, 103.9297841 30.7545642, 103.9298237 30.7546157, 103.9304542 30.7546978, 103.9304961 30.7544619, 103.9305417 30.7544678, 103.9305875 30.7542068, 103.9305425 30.754201, 103.9305572 30.7541208, 103.9308353 30.7541565, 103.9308228 30.7542269, 103.9315016 30.7543138, 103.9315383 30.7542896, 103.9315487 30.7543012, 103.9317518 30.754167, 103.9317434 30.7541577, 103.9317821 30.7541322, 103.9317919 30.7540824, 103.9318495 30.7537887, 103.9318233 30.7537568, 103.9318327 30.7537511, 103.9316849 30.7535712, 103.9316719 30.7535791, 103.9316438 30.7535449, 103.9309564 30.7534568, 103.930947 30.7535111, 103.9306646 30.7534753, 103.9306783 30.7533983, 103.9307239 30.7534044, 103.9307712 30.7531402, 103.9307263 30.7531342, 103.9307447 30.7530313, 103.930767 30.752907, 103.9301268 30.7528223, 103.9300788 30.7528528, 103.9300585 30.7528291, 103.9300036 30.7528639, 103.9299271 30.7529125, 103.9299452 30.7529336, 103.9299003 30.7529622, 103.9298313 30.75335, 103.9298399 30.7533603, 103.9298702 30.7533962, 103.9298362 30.7534173, 103.9299274 30.7535257, 103.9299644 30.7535027, 103.9300047 30.7535507, 103.9300339 30.7535546, 103.9299744 30.7538911, 103.9299458 30.7538872, 103.9298926 30.7539201, 103.9298763 30.7539009, 103.9297522 30.7539784, 103.929768 30.7539971), (103.9306529 30.7535406, 103.9308026 30.7535596, 103.9309356 30.7535765, 103.9309123 30.7537114, 103.9308926 30.7538398, 103.9308678 30.753969, 103.9308449 30.754101, 103.9307154 30.7540844, 103.9305668 30.7540653, 103.9305829 30.7539739, 103.9304629 30.7539576, 103.930045 30.7539007, 103.9301058 30.7535647, 103.9305228 30.7536192, 103.9306362 30.753634, 103.9306529 30.7535406), (103.9299425 30.7544294, 103.9299563 30.7544183, 103.9299663 30.754406, 103.9299687 30.7543868, 103.9299629 30.7543719, 103.9299471 30.7543614, 103.9299279 30.754356, 103.9299059 30.75436, 103.9298619 30.7543885, 103.9298503 30.7543739, 103.9298857 30.7541321, 103.9299078 30.7541154, 103.9299343 30.7541484, 103.9299471 30.7541604, 103.9299613 30.7541692, 103.9299835 30.7541714, 103.9300009 30.7541667, 103.9300133 30.7541533, 103.93002 30.7541368, 103.9300169 30.7541236, 103.9300156 30.7541179, 103.9299747 30.7540701, 103.9300042 30.75405, 103.9303367 30.7540907, 103.9303231 30.7541783, 103.9303866 30.7541856, 103.9303438 30.7544373, 103.9302777 30.7544293, 103.9302624 30.7545227, 103.9299387 30.7544849, 103.9299102 30.7544491, 103.9299425 30.7544294), (103.9300912 30.7533841, 103.9301235 30.7533644, 103.9301372 30.7533534, 103.9301413 30.7533484, 103.9301473 30.753341, 103.9301497 30.7533219, 103.9301439 30.753307, 103.9301281 30.7532965, 103.9301089 30.753291, 103.9300869 30.753295, 103.9300782 30.7533006, 103.9300429 30.7533235, 103.9300312 30.7533089, 103.9300666 30.7530671, 103.9300888 30.7530504, 103.9301153 30.7530835, 103.930128 30.7530954, 103.9301423 30.7531042, 103.9301645 30.7531065, 103.9301819 30.7531017, 103.9301943 30.7530883, 103.9302009 30.7530718, 103.9301966 30.7530529, 103.9301557 30.7530051, 103.9301852 30.752985, 103.9305177 30.7530257, 103.9305041 30.7531134, 103.9305676 30.7531206, 103.9305248 30.7533723, 103.9304587 30.7533643, 103.9304434 30.7534577, 103.9301197 30.7534199, 103.9300912 30.7533841), (103.9309865 30.7540595, 103.930999 30.7539827, 103.9310126 30.7538987, 103.9310743 30.7539061, 103.9310866 30.7539065, 103.931099 30.7539039, 103.9311102 30.7538984, 103.9311171 30.7538926, 103.9311225 30.7538856, 103.9311266 30.7538757, 103.9311274 30.7538652, 103.9311254 30.7538562, 103.9311211 30.7538478, 103.9311155 30.7538414, 103.9311085 30.7538361, 103.9310986 30.7538316, 103.9310878 30.7538293, 103.9310251 30.7538218, 103.931041 30.7537264, 103.9310524 30.7536543, 103.931527 30.7537195, 103.9315417 30.7537385, 103.9315326 30.7537441, 103.9315853 30.7538084, 103.9315955 30.7538022, 103.9316128 30.7538198, 103.9315882 30.754038, 103.9315554 30.7540586, 103.931547 30.7540491, 103.9314742 30.7540968, 103.9314806 30.754104, 103.9314593 30.7541189, 103.9309865 30.7540595)), ((103.9303046 30.7538746, 103.9304748 30.7538967, 103.9306663 30.7539216, 103.9307046 30.7537038, 103.9305129 30.7536789, 103.9303429 30.7536568, 103.9303361 30.7536955, 103.9303247 30.7537605, 103.9303122 30.7538314, 103.9303046 30.7538746)))",,Teaching Building Complex-Pinxue,,,,第一教学楼,,,,,,,,,,,,,,,"[797290185, 797290186, 797290184, 797290165, 797290167, 797290181]",multipolygon,First Teaching Building,第一教学楼
relation,11127417,"[[[7545152246, 7545152288, 7545152289, 7545152269, 7545152251, 7545152240, 7545152241, 7545152277, 7545152276, 7545152275, 7545152274, 7545152273, 7545152272, 7545152243, 7545152244, 5736623161, 7736100144, 7545152245, 7736100133, 7545152246], [7545152270, 7545152271, 7545152258, 7545152259, 7545152260, 7545152261, 7545152262, 7545152263, 7545152270], [7545152308, 7545152264, 7545152266, 7545152267, 7545152265, 7545152257, 7545152300, 7545152305, 7545152306, 7545152307, 7545152299, 7545152301, 7545152302, 7545152303, 7545152304, 7545152298, 7545152297, 7545152296, 7545152295, 7545152294, 7545152293, 7545152292, 7545152291, 7545152242, 7545152308]]]",school,,科研楼B区,,"POLYGON ((103.9288661 30.7542077, 103.9283292 30.7541394, 103.9281242 30.7541132, 103.9275661 30.7540422, 103.9275364 30.754214, 103.9276278 30.7542256, 103.9276153 30.7542949, 103.9274181 30.7542685, 103.9273834 30.7544599, 103.927571 30.754485, 103.927561 30.7545402, 103.9274828 30.7545302, 103.9274561 30.754685, 103.9281044 30.7547676, 103.9281367 30.7547717, 103.928617 30.7548329, 103.928664 30.7548389, 103.9287552 30.7548505, 103.9288277 30.7544309, 103.9288661 30.7542077), (103.9281802 30.7542961, 103.9281692 30.7543628, 103.9279764 30.7543392, 103.927944 30.7545346, 103.9281321 30.7545576, 103.9281231 30.7546119, 103.9276012 30.7545453, 103.9276586 30.7542296, 103.9281802 30.7542961), (103.9281646 30.7545625, 103.9281952 30.7545663, 103.9282279 30.7543695, 103.9281966 30.7543657, 103.9282076 30.7542996, 103.9287119 30.7543639, 103.9287001 30.7544322, 103.928592 30.7544176, 103.9286074 30.7543768, 103.9285935 30.7543738, 103.9285669 30.7544314, 103.9285534 30.7544745, 103.9285549 30.7545047, 103.9285662 30.7545268, 103.9285692 30.754549, 103.9285649 30.7545855, 103.9285579 30.7546156, 103.9285369 30.7546416, 103.9285532 30.7546497, 103.9285719 30.7546256, 103.9285789 30.7546095, 103.9286679 30.7546182, 103.9286573 30.75468, 103.9281558 30.754616, 103.9281646 30.7545625))",,,,,,,,,,,,,,,,,,,,,"[806848382, 806848383, 806848384]",multipolygon,,
relation,11127418,"[[[5260256695, 5480582312, 5480582641, 7545152311, 7545152318, 7545152319, 7545152321, 7545152322, 7545152320, 7545152317, 7545152314, 2271615350, 5261592526, 5261592525, 5260256695], [7545152315, 7545152316, 7545152313, 7545152336, 7545152339, 7545152338, 7545152337, 7545152335, 7545152334, 7545152333, 7545152340, 7545152332, 7545152331, 7545152330, 7545152329, 7545152328, 7545152327, 7545152326, 7545152325, 7545152324, 7545152323, 7545152312, 7545152315]]]",school,1,基础实验大楼,,"POLYGON ((103.9286541 30.7533441, 103.9286745 30.753217, 103.9277522 30.7530948, 103.9277232 30.7532561, 103.9278321 30.7532706, 103.9278176 30.7533556, 103.9276361 30.7533328, 103.9276031 30.7535263, 103.9277787 30.7535484, 103.9277718 30.7535892, 103.9276753 30.7535764, 103.9276577 30.7536744, 103.9276466 30.7537363, 103.9285597 30.7538572, 103.9286541 30.7533441), (103.9278669 30.7532752, 103.9285314 30.7533633, 103.9285191 30.7534321, 103.9284452 30.7534225, 103.9284331 30.7533763, 103.9284102 30.7533755, 103.9284215 30.7534058, 103.9284133 30.7534407, 103.9283896 30.7534721, 103.9283839 30.753496, 103.9283854 30.7535134, 103.928393 30.7535385, 103.9284011 30.7535769, 103.9283972 30.7536169, 103.928385 30.7536343, 103.9283646 30.7536535, 103.9283829 30.7536553, 103.9283992 30.7536396, 103.9284107 30.7536271, 103.9284826 30.753635, 103.9284741 30.7536823, 103.9278124 30.7535946, 103.9278669 30.7532752))",,,,,,科研楼A区;二号科研实验楼,,,,,,,,,,,,,,,"[806848389, 806848390]",multipolygon,,
relation,11185936,"[[[7605228949, 7605228950, 7605228951, 7605228941, 7605228939, 7605228952, 7605235467, 7442371888, 7605235464, 7605228970, 7605228953, 7605228971, 7605228954, 7605228955, 7605228956, 7605235431, 7442371885, 7605235430, 7605228949], [7605228957, 7605228958, 7605228959, 7605228960, 7605228961, 7605228962, 7442371887, 7605228963, 7605228964, 7605228965, 7605228966, 7605228967, 7605228968, 7442371886, 7605228957]]]",yes,4,A区,A区,"POLYGON ((103.9297981 30.7522377, 103.9298826 30.7522475, 103.930014 30.7522629, 103.9301797 30.7522822, 103.9303715 30.7521681, 103.930405 30.7519607, 103.9302728 30.7518058, 103.9302653 30.751797, 103.9302114 30.7517906, 103.9299854 30.7517638, 103.9299629 30.7517611, 103.9299248 30.7517566, 103.9297117 30.7517313, 103.9296594 30.7517628, 103.9295327 30.7518392, 103.9295185 30.7518477, 103.9294823 30.7520517, 103.9296272 30.7522177, 103.9297981 30.7522377), (103.9297291 30.7520915, 103.9296502 30.7519998, 103.9296641 30.751927, 103.9297673 30.7518621, 103.9297706 30.7518421, 103.9299461 30.7518637, 103.9301638 30.7518905, 103.9301593 30.7519174, 103.9302387 30.7520064, 103.9302248 30.7520739, 103.9301225 30.7521385, 103.9301184 30.7521629, 103.9298978 30.7521358, 103.9297253 30.7521146, 103.9297291 30.7520915))",,Section A,,,,,,,,,,,,,,,,,,,"[814133735, 814133740]",multipolygon,,
relation,11185938,"[[[7605228956, 7605235431, 7442371885, 7605235430, 7605228949, 7605228950, 7605228951, 7605228941, 7605228940, 7605228946, 7605228945, 7605228942, 7605235394, 7605228937, 7605228918, 7605228919, 7605235404, 7605235408, 7605235413, 7605235414, 7605228920, 7605235419, 7605235496, 7605235493, 7605235492, 7605228921, 7605228922, 7605235481, 7605235398, 7605235470, 7605228923, 7605228924, 7605228972, 7605235480, 5515456156, 7605235438, 7605228971, 7605228954, 7605228955, 7605228956], [7605228970, 7605235464, 7442371888, 7605235467, 7605228952, 7605228939, 7605228943, 7605228947, 7605228948, 7605228944, 7605235395, 7605228938, 7605228936, 7605228935, 7605235399, 7605228934, 7605228933, 7605228932, 7605228931, 7605228930, 7605228929, 7605228928, 7605228927, 7605228926, 7605228925, 7605228969, 7605235396, 7605235466, 7605228970], [7605228957, 7605228958, 7605228959, 7605228960, 7605228961, 7605228962, 7442371887, 7605228963, 7605228964, 7605228965, 7605228966, 7605228967, 7605228968, 7442371886, 7605228957]]]",school,,立人楼,立人楼,"POLYGON ((103.930405 30.7519607, 103.9302728 30.7518058, 103.9302811 30.7517515, 103.9302858 30.7517208, 103.9302894 30.7516972, 103.9302929 30.7516744, 103.9307966 30.7517393, 103.930932 30.751661, 103.9309838 30.7513768, 103.9309888 30.7513496, 103.9309917 30.7513334, 103.9310487 30.7510209, 103.930946 30.7509045, 103.9308889 30.7508969, 103.9308478 30.7508915, 103.9303342 30.7508235, 103.9301823 30.7508034, 103.9301428 30.7507982, 103.9297373 30.7510603, 103.9297048 30.7510813, 103.9292513 30.7513746, 103.9292065 30.7514035, 103.9291527 30.7514383, 103.9292555 30.7515567, 103.9292778 30.7515425, 103.9292883 30.7515542, 103.9293492 30.7516273, 103.9293391 30.7516335, 103.9294518 30.7517685, 103.9294659 30.7517598, 103.9295327 30.7518392, 103.9295185 30.7518477, 103.9294823 30.7520517, 103.9296272 30.7522177, 103.9297981 30.7522377, 103.9298826 30.7522475, 103.930014 30.7522629, 103.9301797 30.7522822, 103.9303715 30.7521681, 103.930405 30.7519607), (103.9296502 30.7519998, 103.9296641 30.751927, 103.9297673 30.7518621, 103.9297706 30.7518421, 103.9299461 30.7518637, 103.9301638 30.7518905, 103.9301593 30.7519174, 103.9302387 30.7520064, 103.9302248 30.7520739, 103.9301225 30.7521385, 103.9301184 30.7521629, 103.9298978 30.7521358, 103.9297253 30.7521146, 103.9297291 30.7520915, 103.9296502 30.7519998), (103.9299854 30.7517638, 103.9299629 30.7517611, 103.9299248 30.7517566, 103.9297117 30.7517313, 103.9296594 30.7517628, 103.9295917 30.7516822, 103.9296003 30.7516768, 103.9294876 30.7515419, 103.9294751 30.7515496, 103.9294162 30.7514796, 103.9294026 30.7514635, 103.9301931 30.750963, 103.9308543 30.7510483, 103.9308037 30.7513272, 103.9307711 30.751507, 103.9302186 30.7514425, 103.930215 30.7514629, 103.9302035 30.7514724, 103.9301778 30.7515005, 103.9301638 30.7515326, 103.9301614 30.7515747, 103.9301731 30.7516089, 103.9301918 30.7516349, 103.9301895 30.751661, 103.9302312 30.7516664, 103.9302237 30.7517136, 103.9302195 30.7517402, 103.9302114 30.7517906, 103.9299854 30.7517638))",,Teaching Building Complex-Liren,,,,第二教学楼,,,,,,,,,,,,,,,"[814133741, 814133742, 814133740]",multipolygon,Second Teaching Building,第二教学楼
relation,11334251,"[[[7545152246, 7545152288, 7545152287, 7545152286, 7545152285, 7545152284, 7545152283, 7545152282, 7545152281, 7545152280, 7736100131, 7545152279, 7736100132, 7736100130, 7545152278, 7545152250, 7545152247, 7545152248, 7545152252, 7545152253, 7545152255, 7545152256, 7545152254, 7545152251, 7545152240, 7545152241, 7545152277, 7545152276, 7545152275, 7545152274, 7545152273, 7545152272, 7545152243, 7545152244, 5736623161, 7736100144, 7545152245, 7736100133, 7545152246], [7545152268, 7545152269, 7545152289, 7545152290, 7545152268], [7545152308, 7545152264, 7545152266, 7545152267, 7545152265, 7545152257, 7545152300, 7545152305, 7545152306, 7545152307, 7545152299, 7545152301, 7545152302, 7545152303, 7545152304, 7545152298, 7545152297, 7545152296, 7545152295, 7545152294, 7545152293, 7545152292, 7545152291, 7545152242, 7545152308], [7545152270, 7545152271, 7545152258, 7545152259, 7545152260, 7545152261, 7545152262, 7545152263, 7545152270]]]",school,,一号科研实验楼,,"POLYGON ((103.9283292 30.7541394, 103.9281242 30.7541132, 103.9275661 30.7540422, 103.9275364 30.754214, 103.9276278 30.7542256, 103.9276153 30.7542949, 103.9274181 30.7542685, 103.9273834 30.7544599, 103.927571 30.754485, 103.927561 30.7545402, 103.9274828 30.7545302, 103.9274561 30.754685, 103.9281044 30.7547676, 103.9280909 30.7548419, 103.9278936 30.7548154, 103.9278585 30.755008, 103.928046 30.7550332, 103.9280372 30.7550815, 103.9279343 30.7550686, 103.9279074 30.7552274, 103.9286696 30.755323, 103.9286844 30.7552355, 103.9287239 30.7552379, 103.9287438 30.7552767, 103.9287547 30.7552784, 103.9287329 30.7552192, 103.9287326 30.7551807, 103.9287466 30.7551365, 103.9287793 30.7550844, 103.928798 30.7550362, 103.928798 30.7549921, 103.9287653 30.7549319, 103.9287372 30.7549118, 103.9286526 30.7548989, 103.928664 30.7548389, 103.9287552 30.7548505, 103.9288277 30.7544309, 103.9288661 30.7542077, 103.9283292 30.7541394), (103.9281692 30.7543628, 103.9279764 30.7543392, 103.927944 30.7545346, 103.9281321 30.7545576, 103.9281231 30.7546119, 103.9276012 30.7545453, 103.9276586 30.7542296, 103.9281802 30.7542961, 103.9281692 30.7543628), (103.928617 30.7548329, 103.9285587 30.7551469, 103.9280793 30.7550868, 103.9281367 30.7547717, 103.928617 30.7548329), (103.9281646 30.7545625, 103.9281952 30.7545663, 103.9282279 30.7543695, 103.9281966 30.7543657, 103.9282076 30.7542996, 103.9287119 30.7543639, 103.9287001 30.7544322, 103.928592 30.7544176, 103.9286074 30.7543768, 103.9285935 30.7543738, 103.9285669 30.7544314, 103.9285534 30.7544745, 103.9285549 30.7545047, 103.9285662 30.7545268, 103.9285692 30.754549, 103.9285649 30.7545855, 103.9285579 30.7546156, 103.9285369 30.7546416, 103.9285532 30.7546497, 103.9285719 30.7546256, 103.9285789 30.7546095, 103.9286679 30.7546182, 103.9286573 30.75468, 103.9281558 30.754616, 103.9281646 30.7545625))",,,,,,,,,,,,,,,,,,,,,"[828726349, 828726350, 806848384, 806848383]",multipolygon,,
relation,11334253,"[[[5956902231, 7941518578, 5956902232, 7941518567, 7941518570, 5956902233, 7736111148, 7736111149, 5956902235, 7736100148, 5956902236, 6491169370, 7736111152, 7736111113, 7736111154, 7736111155, 6491169369, 6491169368, 7736111160, 5956902231], [7736100152, 7736100151, 6000120285, 6000120286, 7736100152], [7736100149, 6000120287, 6000120288, 7736100150, 7736100149]]]",school,2,C区,C区,"POLYGON ((103.9229553 30.7558667, 103.9229924 30.7559073, 103.923195 30.7561288, 103.923336 30.756283, 103.9235382 30.7561504, 103.9235713 30.7561287, 103.924268 30.7556715, 103.9242279 30.7553533, 103.9242247 30.755328, 103.9241973 30.7552982, 103.9243007 30.7552286, 103.9243089 30.755223, 103.9243234 30.7552133, 103.9244395 30.755135, 103.9245512 30.7550598, 103.9244114 30.7549064, 103.9243861 30.7549234, 103.9240567 30.7551454, 103.92313 30.7557523, 103.9229553 30.7558667), (103.9232639 30.7558993, 103.9236494 30.7556443, 103.9238042 30.755817, 103.9234186 30.756072, 103.9232639 30.7558993), (103.9236842 30.7556213, 103.9240107 30.7554053, 103.9240517 30.7556533, 103.923839 30.755794, 103.9236842 30.7556213))",,Area C,,,,,,,,,,,,,,,,,,,"[630914098, 828726354, 828726355]",multipolygon,,
relation,11334255,"[[[5956902246, 5956902242, 7736111143, 7736111146, 5956902243, 7736111091, 7736111092, 5956902244, 5956902245, 7736111121, 7736111123, 7736111124, 5956902246], [7736111093, 7736111094, 7736111095, 7736111096, 7736111093], [7736111097, 7736111098, 7736111099, 7736111100, 7736111101, 7736111102, 6000120299, 6000120300, 6000120301, 7736111097]]]",school,,A区,A区,"POLYGON ((103.9251246 30.7569766, 103.9251594 30.7569537, 103.9254747 30.756747, 103.9253003 30.7563712, 103.9251695 30.756367, 103.924904 30.7563585, 103.9248041 30.7563553, 103.9245513 30.7567062, 103.9245283 30.756738, 103.9242912 30.7570671, 103.9245466 30.7573554, 103.9246526 30.757286, 103.9251246 30.7569766), (103.924682 30.7567691, 103.9248231 30.7569338, 103.9246522 30.7570464, 103.9245588 30.7569404, 103.924682 30.7567691), (103.9248332 30.7568703, 103.9248455 30.7568626, 103.9248165 30.7568284, 103.9247999 30.7568388, 103.9247082 30.7567328, 103.9248466 30.7565403, 103.9251508 30.7565516, 103.925206 30.7566814, 103.9248649 30.7569063, 103.9248332 30.7568703))",,Area A,,,,,,,,,,,,,,,,,,,"[828726360, 828726361, 828726362]",multipolygon,,
