u,v,key,osmid,highway,oneway,reversed,length,width,geometry,lanes,name,access,bridge,service,maxspeed,junction,tunnel
2958897503,2958898262,0,292333836,service,False,True,17.658,,"LINESTRING (-83.703883 42.3002405, -83.7038823 42.3003993)",,,,,driveway,,,
2958897503,2958897476,0,292333836,service,False,False,83.288,,"LINESTRING (-83.703883 42.3002405, -83.7038808 42.3000622, -83.7038532 42.2999569, -83.7037402 42.2997291, -83.7037182 42.2996658, -83.7036981 42.2995924, -83.7036892 42.2995121)",,,,,driveway,,,
2958897503,2958898263,0,292333852,service,False,True,58.018,,"LINESTRING (-83.703883 42.3002405, -83.7033815 42.3002455, -83.703384 42.3003963)",,,,,parking_aisle,,,
957698400,6784131323,0,305622543,footway,False,True,5.478,,"LINESTRING (-83.7178656 42.2912392, -83.7179322 42.2912392)",,,,,,,,
957698400,955597505,0,305622543,footway,False,False,17.74,,"LINESTRING (-83.7178656 42.2912392, -83.7177839 42.2912546, -83.7177347 42.291283, -83.7176901 42.2913219)",,,,,,,,
957698400,6787313481,0,723680218,footway,False,False,12.039,,"LINESTRING (-83.7178656 42.2912392, -83.717778 42.2912228, -83.717722 42.291223)",,,,,,,,
2958897504,2958898260,0,292333836,service,False,False,17.625,,"LINESTRING (-83.7038808 42.3007263, -83.7038815 42.3005678)",,,,,driveway,,,
2958897504,9168516824,0,292333836,service,False,True,8.039,,"LINESTRING (-83.7038808 42.3007263, -83.7038808 42.3007986)",,,,,driveway,,,
2958897504,9168493707,0,292333852,service,False,False,16.004,,"LINESTRING (-83.7038808 42.3007263, -83.7036862 42.3007262)",,,,,parking_aisle,,,
2958897506,2958897527,0,292333836,service,False,False,17.748,,"LINESTRING (-83.7038853 42.3016363, -83.7038831 42.3014767)",,,,,driveway,,,
2958897506,2958897525,0,292333841,service,False,False,46.705,,"LINESTRING (-83.7038853 42.3016363, -83.7033174 42.3016378)",,,,,parking_aisle,,,
2958897506,2958897531,0,292333843,service,False,False,24.826,,"LINESTRING (-83.7038853 42.3016363, -83.703888 42.3017242, -83.703852 42.3017792, -83.7037559 42.3018006)",,,,,parking_aisle,,,
2958897505,9168516825,0,292333836,service,False,False,10.552,,"LINESTRING (-83.7038808 42.3013081, -83.7038808 42.3012132)",,,,,driveway,,,
2958897505,2958897527,0,292333836,service,False,True,18.748,,"LINESTRING (-83.7038808 42.3013081, -83.7038831 42.3014767)",,,,,driveway,,,
2958897505,2958897528,0,292333840,service,False,False,65.20700000000001,,"LINESTRING (-83.7038808 42.3013081, -83.7033159 42.3013095, -83.7033167 42.3014781)",,,,,parking_aisle,,,
2958897507,9168516824,0,292333836,service,False,False,5.604,,"LINESTRING (-83.7038808 42.300849, -83.7038808 42.3007986)",,,,,driveway,,,
2958897507,9168516806,0,292333836,service,False,True,24.819,,"LINESTRING (-83.7038808 42.300849, -83.7038808 42.3010722)",,,,,driveway,,,
2958897507,9168516805,0,292333837,service,False,False,28.898,,"LINESTRING (-83.7038808 42.300849, -83.7038228 42.300874, -83.7037803 42.3009079, -83.7037803 42.3010719)",,,,,driveway,,,
11065635172,11407776628,0,1230134700,footway,False,True,1.694,,"LINESTRING (-83.7210632 42.2911344, -83.7210426 42.2911345)",,,,,,,,
11065635173,11407776627,0,1230134699,footway,False,True,1.694,,"LINESTRING (-83.7210616 42.2907343, -83.721041 42.2907343)",,,,,,,,
2958897510,9168516806,0,292333836,service,False,False,11.264,,"LINESTRING (-83.7038808 42.3011735, -83.7038808 42.3010722)",,,,,driveway,,,
2958897510,9168516825,0,292333836,service,False,True,4.414,,"LINESTRING (-83.7038808 42.3011735, -83.7038808 42.3012132)",,,,,driveway,,,
2958897510,9168516805,0,292333837,service,False,True,14.711000000000002,,"LINESTRING (-83.7038808 42.3011735, -83.7038255 42.3011408, -83.7037803 42.3010957, -83.7037803 42.3010719)",,,,,driveway,,,
4382151015,2715619869,0,265959803,service,False,False,82.431,,"LINESTRING (-83.724119 42.292037, -83.7237553 42.2915771, -83.7236367 42.2915654, -83.723518 42.2915654, -83.7234745 42.2915662)",,,,,parking_aisle,,,
4382151015,34965209,0,265959803,service,False,True,85.462,,"LINESTRING (-83.724119 42.292037, -83.7243999 42.2923932, -83.7245224 42.2925951, -83.7244848 42.2927271)",,,,,parking_aisle,,,
2958897511,9421817190,0,292333838,service,True,False,2.825,,"LINESTRING (-83.7071665 42.3011115, -83.7071661 42.3010861)",,,,,,,,
2958897511,2958898285,0,292333865,service,False,False,26.987,,"LINESTRING (-83.7071665 42.3011115, -83.7071666 42.3013542)",,,,,parking_aisle,,,
2958897511,9421817179,0,441190764,service,False,False,53.321,,"LINESTRING (-83.7071665 42.3011115, -83.7065182 42.301117)",,,,,,,,
2958897511,9421817182,0,441190764,service,False,True,10.761,,"LINESTRING (-83.7071665 42.3011115, -83.7072973 42.3011142)",,,,,,,,
11065635178,2343736032,0,1191906573,footway,False,True,7.876,,"LINESTRING (-83.7205202 42.2903961, -83.7204614 42.290452)",,,,,,,,
4382151019,62540982,0,33689867,path,False,False,145.465,,"LINESTRING (-83.7234847 42.2885861, -83.72347 42.288644, -83.723042 42.288944, -83.722493 42.289444, -83.7222649 42.2894355)",,,,,,,,
4382151019,385192217,0,33689867,path,False,True,47.786,,"LINESTRING (-83.7234847 42.2885861, -83.723509 42.28849, -83.723556 42.288439, -83.723703 42.288389, -83.7239062 42.2883977)",,,,,,,,
4382151019,4382151021,0,440477069,path,False,False,56.446,,"LINESTRING (-83.7234847 42.2885861, -83.723621 42.288596, -83.723774 42.288646, -83.723928 42.288726, -83.724057 42.288833)",,,,,,,,
2958897516,5371372826,0,556872037,footway,False,False,7.532,,"LINESTRING (-83.7064283 42.3007075, -83.7063468 42.3006766)",,,,,,,,
2958897516,9421817189,0,292333838,service,True,False,42.398,,"LINESTRING (-83.7064283 42.3007075, -83.7064012 42.3007654, -83.7064066 42.3010854)",,,,,,,,
4382151021,385192217,0,33689867,path,False,False,64.55799999999999,,"LINESTRING (-83.724057 42.288833, -83.72408 42.288788, -83.724205 42.288695, -83.724211 42.28863, -83.724182 42.288573, -83.724009 42.288428, -83.7239062 42.2883977)",,,,,,,,
4382151021,4382151024,0,33689867,path,False,True,50.442,,"LINESTRING (-83.724057 42.288833, -83.724041 42.288864, -83.724067 42.288974, -83.724136 42.289096, -83.724135 42.289173, -83.724102 42.289238, -83.7240756 42.2892609)",,,,,,,,
4382151021,4382151019,0,440477069,path,False,True,56.446,,"LINESTRING (-83.724057 42.288833, -83.723928 42.288726, -83.723774 42.288646, -83.723621 42.288596, -83.7234847 42.2885861)",,,,,,,,
2958897518,2958898286,0,292333865,service,False,True,26.954,,"LINESTRING (-83.7064072 42.301118, -83.706405 42.3013604)",,,,,parking_aisle,,,
2958897518,9421817167,0,441190764,service,False,False,13.826,,"LINESTRING (-83.7064072 42.301118, -83.7062391 42.3011195)",,,,,,,,
2958897518,9421817179,0,441190764,service,False,True,9.13,,"LINESTRING (-83.7064072 42.301118, -83.7065182 42.301117)",,,,,,,,
11065635183,11034401993,0,1191906579,footway,False,True,1.423,,"LINESTRING (-83.7209304 42.2904897, -83.7209303 42.2904769)",,,,,,,,
11065635183,2343736032,0,"[1191906574, 225614479]",footway,False,True,40.102000000000004,,"LINESTRING (-83.7209304 42.2904897, -83.7205692 42.2904905, -83.7205162 42.2904864, -83.720484 42.2904725, -83.7204614 42.290452)",,,,,,,,
11065635183,11407776629,0,"[1230134701, 1191906575, 1191906576, 1191906577, 1191906578, 1191906579]","['steps', 'footway']",False,False,34.386,,"LINESTRING (-83.7209304 42.2904897, -83.720931 42.2905762, -83.7209704 42.2905761, -83.7209699 42.2904961, -83.7210073 42.290496, -83.7210075 42.2905325, -83.7210076 42.2905489, -83.7210084 42.2905583, -83.7210403 42.2905583)",,,,,,,,
4382151024,4382151021,0,33689867,path,False,False,50.442,,"LINESTRING (-83.7240756 42.2892609, -83.724102 42.289238, -83.724135 42.289173, -83.724136 42.289096, -83.724067 42.288974, -83.724041 42.288864, -83.724057 42.288833)",,,,,,,,
4382151024,385192148,0,33689867,path,False,True,171.114,,"LINESTRING (-83.7240756 42.2892609, -83.724019 42.28931, -83.723696 42.289502, -83.723638 42.289555, -83.723609 42.289631, -83.723621 42.289708, -83.723825 42.290036, -83.723821 42.29012, -83.723798 42.290159, -83.723571 42.290374, -83.723512 42.290469, -83.723494 42.290546)",,,,,,,,
2958897525,2958897528,0,292333840,service,False,True,17.758,,"LINESTRING (-83.7033174 42.3016378, -83.7033167 42.3014781)",,,,,parking_aisle,,,
2958897525,2958898233,0,292333841,service,False,False,13.15,,"LINESTRING (-83.7033174 42.3016378, -83.7031575 42.3016382)",,,,,parking_aisle,,,
2958897525,2958897506,0,292333841,service,False,True,46.705,,"LINESTRING (-83.7033174 42.3016378, -83.7038853 42.3016363)",,,,,parking_aisle,,,
2958897526,2958898247,0,292333841,service,False,True,24.886,,"LINESTRING (-83.7015057 42.3016424, -83.7018083 42.3016416)",,,,,parking_aisle,,,
2958897526,2958898252,0,292333848,service,False,False,9.207,,"LINESTRING (-83.7015057 42.3016424, -83.7015061 42.3017252)",,,,,parking_aisle,,,
2958897526,2958898254,0,292333848,service,False,True,8.951,,"LINESTRING (-83.7015057 42.3016424, -83.7015053 42.3015619)",,,,,parking_aisle,,,
2958897527,2958897505,0,292333836,service,False,False,18.748,,"LINESTRING (-83.7038831 42.3014767, -83.7038808 42.3013081)",,,,,driveway,,,
2958897527,2958897506,0,292333836,service,False,True,17.748,,"LINESTRING (-83.7038831 42.3014767, -83.7038853 42.3016363)",,,,,driveway,,,
2958897527,2958897528,0,292333842,service,False,False,46.582,,"LINESTRING (-83.7038831 42.3014767, -83.7033167 42.3014781)",,,,,parking_aisle,,,
2958897528,2958897525,0,292333840,service,False,False,17.758,,"LINESTRING (-83.7033167 42.3014781, -83.7033174 42.3016378)",,,,,parking_aisle,,,
2958897528,2958897527,0,292333842,service,False,True,46.582,,"LINESTRING (-83.7033167 42.3014781, -83.7038831 42.3014767)",,,,,parking_aisle,,,
2958897528,2958897505,0,292333840,service,False,True,65.20700000000001,,"LINESTRING (-83.7033167 42.3014781, -83.7033159 42.3013095, -83.7038808 42.3013081)",,,,,parking_aisle,,,
9176748407,9220121870,0,993303244,footway,False,True,43.643,,"LINESTRING (-83.7034821 42.2986141, -83.7029515 42.2986192)",,,,,,,,
9176748410,9176748412,0,292322287,service,False,False,5.949,,"LINESTRING (-83.7023182 42.297908, -83.7023174 42.2978545)",,,,,parking_aisle,,,
9176748410,2958759026,0,292322287,service,False,True,71.993,,"LINESTRING (-83.7023182 42.297908, -83.7023285 42.2985554)",,,,,parking_aisle,,,
9176748410,9176748409,0,993303246,footway,False,False,39.275,,"LINESTRING (-83.7023182 42.297908, -83.7018407 42.2979122)",,,,,,,,
2958897531,2958897532,0,993468109,service,False,False,49.156,,"LINESTRING (-83.7037559 42.3018006, -83.7031582 42.3018022)",,,,,parking_aisle,,,
2958897531,2958897532,1,"[292333844, 993468110]",service,False,False,78.895,,"LINESTRING (-83.7037559 42.3018006, -83.7037511 42.3018911, -83.7037247 42.3019319, -83.7036695 42.3019517, -83.7031589 42.3019529, -83.7031582 42.3018022)",,,,,parking_aisle,,,
2958897531,2958897506,0,292333843,service,False,True,24.826,,"LINESTRING (-83.7037559 42.3018006, -83.703852 42.3017792, -83.703888 42.3017242, -83.7038853 42.3016363)",,,,,parking_aisle,,,
2958897532,2958898233,0,993468109,service,False,False,18.236,,"LINESTRING (-83.7031582 42.3018022, -83.7031575 42.3016382)",,,,,parking_aisle,,,
2958897532,2958897531,0,993468109,service,False,True,49.156,,"LINESTRING (-83.7031582 42.3018022, -83.7037559 42.3018006)",,,,,parking_aisle,,,
2958897532,2958897531,1,"[292333844, 993468110]",service,False,True,78.895,,"LINESTRING (-83.7031582 42.3018022, -83.7031589 42.3019529, -83.7036695 42.3019517, -83.7037247 42.3019319, -83.7037511 42.3018911, -83.7037559 42.3018006)",,,,,parking_aisle,,,
9176748412,9176766065,0,292322287,service,False,False,3.614,,"LINESTRING (-83.7023174 42.2978545, -83.7023169 42.297822)",,,,,parking_aisle,,,
9176748412,9176748410,0,292322287,service,False,True,5.949,,"LINESTRING (-83.7023174 42.2978545, -83.7023182 42.297908)",,,,,parking_aisle,,,
9176748412,9176748411,0,993303247,footway,False,True,17.692,,"LINESTRING (-83.7023174 42.2978545, -83.7025325 42.2978527)",,,,,,,,
9051705726,3010359842,0,297185027,footway,False,False,4.56,,"LINESTRING (-83.7130008 42.2978551, -83.7130021 42.2978141)",,,,,,,,
9051705726,3010359840,0,297185027,footway,False,True,35.53,,"LINESTRING (-83.7130008 42.2978551, -83.7130002 42.2980677, -83.7129052 42.2981483)",,,,,,,,
9051705726,9051705733,0,978224498,footway,False,True,95.81299999999999,,"LINESTRING (-83.7130008 42.2978551, -83.7124608 42.2978511, -83.7124099 42.2978555, -83.7123764 42.2978699, -83.7123442 42.2978932, -83.7123281 42.2979285, -83.7123509 42.2982226, -83.7123603 42.2982523)",,,,,,,,
9176748414,9176748415,0,993303250,footway,False,True,4.524,,"LINESTRING (-83.7030102 42.2978151, -83.7029552 42.2978156)",,,,,,,,
9176748413,9176748415,0,993303250,footway,False,False,22.774,,"LINESTRING (-83.7029584 42.2980204, -83.7029552 42.2978156)",,,,,,,,
3025121660,3025121666,0,899677547,footway,False,True,24.155,,"LINESTRING (-83.723712 42.2938489, -83.7238696 42.2940322)",,,,,,,,
3025121660,3025121661,0,899677547,footway,False,False,57.934,,"LINESTRING (-83.723712 42.2938489, -83.723561 42.2938323, -83.7234146 42.2938739, -83.7232525 42.2938989, -83.7231354 42.2938689, -83.7230655 42.2938106)",,,,,,,,
3025121660,3025121661,1,899677547,footway,False,True,67.009,,"LINESTRING (-83.723712 42.2938489, -83.7235656 42.2937106, -83.7234214 42.2936757, -83.7232615 42.2937023, -83.7230903 42.293759, -83.7230655 42.2938106)",,,,,,,,
3025121661,3025096196,0,298620023,footway,False,True,27.415,,"LINESTRING (-83.7230655 42.2938106, -83.7229394 42.2938173, -83.7228085 42.2936988)",,,,,,,,
3025121661,3025121660,0,899677547,footway,False,False,67.009,,"LINESTRING (-83.7230655 42.2938106, -83.7230903 42.293759, -83.7232615 42.2937023, -83.7234214 42.2936757, -83.7235656 42.2937106, -83.723712 42.2938489)",,,,,,,,
3025121661,3025121660,1,899677547,footway,False,True,57.93399999999999,,"LINESTRING (-83.7230655 42.2938106, -83.7231354 42.2938689, -83.7232525 42.2938989, -83.7234146 42.2938739, -83.723561 42.2938323, -83.723712 42.2938489)",,,,,,,,
9176748415,9176748414,0,993303250,footway,False,False,4.524,,"LINESTRING (-83.7029552 42.2978156, -83.7030102 42.2978151)",,,,,,,,
9176748415,9176748413,0,993303250,footway,False,True,22.774,,"LINESTRING (-83.7029552 42.2978156, -83.7029584 42.2980204)",,,,,,,,
9176748415,9176766023,0,993303251,footway,False,True,31.186,,"LINESTRING (-83.7029552 42.2978156, -83.7029216 42.2978154, -83.7028766 42.2978109, -83.7028082 42.2978045, -83.7027808 42.297802, -83.7027285 42.2978045, -83.7025773 42.297805)",,,,,,,,
9435459971,955597486,0,82009860,footway,False,False,7.872,,"LINESTRING (-83.7177993 42.2906811, -83.7177041 42.2906739)",,,,,,,,
9435459971,955597484,0,82009860,footway,False,True,12.279,,"LINESTRING (-83.7177993 42.2906811, -83.7179478 42.2906924)",,,,,,,,
9435459971,9435459972,0,1023111219,footway,False,False,3.07,,"LINESTRING (-83.7177993 42.2906811, -83.7178 42.2907087)",,,,,,,,
9051705733,9426397989,0,1022062039,footway,False,True,6.271,,"LINESTRING (-83.7123603 42.2982523, -83.7123603 42.2983087)",,,,,,,,
9051705733,9051705726,0,978224498,footway,False,False,95.81299999999999,,"LINESTRING (-83.7123603 42.2982523, -83.7123509 42.2982226, -83.7123281 42.2979285, -83.7123442 42.2978932, -83.7123764 42.2978699, -83.7124099 42.2978555, -83.7124608 42.2978511, -83.7130008 42.2978551)",,,,,,,,
9051705733,9426959429,0,978224498,footway,False,True,20.701999999999998,,"LINESTRING (-83.7123603 42.2982523, -83.7123804 42.2982667, -83.7124159 42.2982707, -83.7126027 42.2982562)",,,,,,,,
9435459972,9435459971,0,1023111219,footway,False,True,3.07,,"LINESTRING (-83.7178 42.2907087, -83.7177993 42.2906811)",,,,,,,,
9051713927,2370583752,0,978224510,footway,False,True,19.09,,"LINESTRING (-83.7152101 42.2977896, -83.7154422 42.2977887)",,,,,,,,
9051713928,9051713929,0,228374741,footway,False,True,1.259,,"LINESTRING (-83.7152566 42.2974463, -83.7152557 42.297435)",,,,,,,,
9051713929,9051713928,0,228374741,footway,False,False,1.259,,"LINESTRING (-83.7152557 42.297435, -83.7152566 42.2974463)",,,,,,,,
9051713929,2370583623,0,228374741,footway,False,True,21.96,,"LINESTRING (-83.7152557 42.297435, -83.7153012 42.2972404)",,,,,,,,
9051713929,2370583664,0,978224511,footway,False,False,45.129,,"LINESTRING (-83.7152557 42.297435, -83.7158044 42.2974359)",,,,,,,,
9051713929,9051713930,0,978224511,footway,False,True,4.022,,"LINESTRING (-83.7152557 42.297435, -83.7152068 42.297435)",,,,,,,,
9051705738,9051705724,0,978224498,footway,False,False,30.307000000000002,,"LINESTRING (-83.7125038 42.2986957, -83.7127204 42.2986823, -83.7127077 42.2985709)",,,,,,,,
9051705739,3010359844,0,297185029,footway,False,False,13.176,,"LINESTRING (-83.7129893 42.2985756, -83.7128291 42.2985744)",,,,,,,,
9051705739,3010359850,0,297185029,footway,False,True,21.146,,"LINESTRING (-83.7129893 42.2985756, -83.7132464 42.2985775)",,,,,,,,
9051705739,9051705746,0,978224499,footway,False,False,13.507,,"LINESTRING (-83.7129893 42.2985756, -83.7129765 42.2986967)",,,,,,,,
9051705740,9051705746,0,978224502,footway,False,False,22.032,,"LINESTRING (-83.7132432 42.2987153, -83.7129765 42.2986967)",,,,,,,,
9051705740,9051705742,0,978224502,footway,False,True,15.514,,"LINESTRING (-83.7132432 42.2987153, -83.713431 42.2987284)",,,,,,,,
9051705740,3010359850,0,978224500,footway,False,True,15.367999999999999,,"LINESTRING (-83.7132432 42.2987153, -83.7132514 42.298605, -83.7132464 42.2985775)",,,,,,,,
5364584841,8583277720,0,924838645,footway,False,True,9.241,,"LINESTRING (-83.7001604 42.2950428, -83.7002704 42.2950259)",,,,,,,,
5364584841,8583116074,0,"[1162304996, 924838639]",footway,False,"[False, True]",153.93599999999998,,"LINESTRING (-83.7001604 42.2950428, -83.700197 42.2949932, -83.7001991 42.2948173, -83.700197 42.2942347, -83.7001924 42.2942031, -83.700175 42.2941783, -83.7001535 42.2941614, -83.700124 42.2941475, -83.7000905 42.2941366, -83.7000449 42.2941346, -83.6999148 42.2941346, -83.6997928 42.2941356, -83.6997445 42.2941306, -83.6996841 42.2941227, -83.6996399 42.2941088, -83.6995621 42.2940815, -83.6995308 42.2940586)",,,,,,,,
9051713934,2370583808,0,228374746,footway,False,False,13.468,,"LINESTRING (-83.7152097 42.2981149, -83.7150882 42.2980337)",,,,,,,,
9051713934,2370583836,0,228374746,footway,False,True,33.123000000000005,,"LINESTRING (-83.7152097 42.2981149, -83.7153437 42.2982015, -83.7155088 42.2982065, -83.7155493 42.2982388)",,,,,,,,
9051713934,2370583810,0,978224512,footway,False,True,10.17,,"LINESTRING (-83.7152097 42.2981149, -83.7152229 42.2980887, -83.7152298 42.2980254)",,,,,,,,
9051705743,9051705742,0,978224501,footway,False,False,5.695,,"LINESTRING (-83.7134373 42.2986774, -83.713431 42.2987284)",,,,,,,,
9051713930,9051713929,0,978224511,footway,False,False,4.022,,"LINESTRING (-83.7152068 42.297435, -83.7152557 42.297435)",,,,,,,,
9051705742,9051705743,0,978224501,footway,False,True,5.695,,"LINESTRING (-83.713431 42.2987284, -83.7134373 42.2986774)",,,,,,,,
9051705742,9051705740,0,978224502,footway,False,False,15.514,,"LINESTRING (-83.713431 42.2987284, -83.7132432 42.2987153)",,,,,,,,
9051705742,9426959430,0,978224502,footway,False,True,9.971,,"LINESTRING (-83.713431 42.2987284, -83.7135517 42.2987368)",,,,,,,,
9051705746,9051705739,0,978224499,footway,False,True,13.507,,"LINESTRING (-83.7129765 42.2986967, -83.7129893 42.2985756)",,,,,,,,
9051705746,2036721995,0,978224502,footway,False,False,9.337,,"LINESTRING (-83.7129765 42.2986967, -83.7129658 42.2987803)",,,,,,,,
9051705746,9051705740,0,978224502,footway,False,True,22.032,,"LINESTRING (-83.7129765 42.2986967, -83.7132432 42.2987153)",,,,,,,,
9051713938,2370583744,0,228374732,footway,False,False,26.353,,"LINESTRING (-83.7164413 42.2977669, -83.7161209 42.2977693)",,,,,,,,
9051713938,2370583735,0,228374732,footway,False,True,2.765,,"LINESTRING (-83.7164413 42.2977669, -83.7164749 42.2977662)",,,,,,,,
9051713938,2370583674,0,228374744,footway,False,True,48.31,,"LINESTRING (-83.7164413 42.2977669, -83.7160324 42.297455)",,,,,,,,
9051713939,9051713940,0,978224513,footway,False,True,4.336,,"LINESTRING (-83.716287 42.29797, -83.7162834 42.2980089)",,,,,,,,
9051713940,9051713939,0,978224513,footway,False,False,4.336,,"LINESTRING (-83.7162834 42.2980089, -83.716287 42.29797)",,,,,,,,
9051713940,2370583744,0,228374745,footway,False,False,36.408,,"LINESTRING (-83.7162834 42.2980089, -83.7162163 42.2980103, -83.7161777 42.2980024, -83.716142 42.2979801, -83.7161274 42.2979597, -83.7161249 42.2979369, -83.7161209 42.2977693)",,,,,,,,
9051713940,2370583735,0,228374745,footway,False,True,38.254,,"LINESTRING (-83.7162834 42.2980089, -83.7163679 42.2980077, -83.7164067 42.2979994, -83.7164401 42.2979802, -83.7164654 42.2979518, -83.7164746 42.2979207, -83.7164749 42.2977662)",,,,,,,,
9051705750,9051705751,0,978224503,footway,False,True,3.957,,"LINESTRING (-83.7134135 42.2985856, -83.7134222 42.2985506)",,,,,,,,
9051705751,3010359872,0,441190768,footway,False,False,12.805,,"LINESTRING (-83.7134222 42.2985506, -83.7135773 42.2985606)",,,,,,,,
9051705751,3010359848,0,441190768,footway,False,True,2.408,,"LINESTRING (-83.7134222 42.2985506, -83.7133935 42.2985463)",,,,,,,,
9051705751,9051705750,0,978224503,footway,False,False,3.957,,"LINESTRING (-83.7134222 42.2985506, -83.7134135 42.2985856)",,,,,,,,
9051713945,2370583674,0,978224514,footway,False,False,10.1,,"LINESTRING (-83.7161552 42.2974553, -83.7160324 42.297455)",,,,,,,,
9051713946,2370583590,0,228374743,footway,False,False,54.131,,"LINESTRING (-83.7164394 42.2974471, -83.7159597 42.2971138)",,,,,,,,
9051713946,2370583670,0,228374743,footway,False,True,3.12,,"LINESTRING (-83.7164394 42.2974471, -83.7164761 42.2974542)",,,,,,,,
9051713946,9051713947,0,978224515,footway,False,True,9.62,,"LINESTRING (-83.7164394 42.2974471, -83.7164372 42.2973606)",,,,,,,,
9051713947,9051713946,0,978224515,footway,False,False,9.62,,"LINESTRING (-83.7164372 42.2973606, -83.7164394 42.2974471)",,,,,,,,
9051713948,2370583603,0,228374733,footway,False,False,12.366,,"LINESTRING (-83.7164361 42.2971055, -83.7164346 42.2972167)",,,,,,,,
9051713948,2370583586,0,228374733,footway,False,True,1.346,,"LINESTRING (-83.7164361 42.2971055, -83.7164363 42.2970934)",,,,,,,,
9051713948,9426948638,0,978224517,footway,False,False,39.224,,"LINESTRING (-83.7164361 42.2971055, -83.7159592 42.2971047)",,,,,,,,
9051713948,9051713949,0,978224517,footway,False,True,15.948,,"LINESTRING (-83.7164361 42.2971055, -83.71663 42.2971058)",,,,,,,,
9051705757,2370397005,0,228360894,service,False,False,16.435,,"LINESTRING (-83.7150504 42.2975185, -83.7152501 42.2975237)",,,,,parking_aisle,,,
9051705757,2370397006,0,228360894,service,False,True,5.259,,"LINESTRING (-83.7150504 42.2975185, -83.7149865 42.2975168)",,,,,parking_aisle,,,
9051705757,6893117859,0,978224504,footway,False,False,68.155,,"LINESTRING (-83.7150504 42.2975185, -83.7151162 42.2974181, -83.7151779 42.2972921, -83.7152262 42.297181, -83.7152611 42.2970511, -83.7152765 42.2969658, -83.7152902 42.2969353)",,,,,,,,
9051705757,2397822423,0,978224504,footway,False,True,74.10000000000001,,"LINESTRING (-83.7150504 42.2975185, -83.7149848 42.2976185, -83.71484 42.2978238, -83.7146361 42.2980713, -83.714618 42.2981024)",,,,,,,,
9051713949,2370583672,0,228374732,footway,False,False,38.852,,"LINESTRING (-83.71663 42.2971058, -83.7166291 42.2974552)",,,,,,,,
9051713949,2370583592,0,228374732,footway,False,True,1.479,,"LINESTRING (-83.71663 42.2971058, -83.71663 42.2970925)",,,,,,,,
9051713949,9051713948,0,978224517,footway,False,False,15.948,,"LINESTRING (-83.71663 42.2971058, -83.7164361 42.2971055)",,,,,,,,
9051713949,9051713966,0,978224517,footway,False,True,183.41500000000002,,"LINESTRING (-83.71663 42.2971058, -83.7173824 42.2971071, -83.7173822 42.2970326, -83.7173872 42.296597, -83.7173874 42.2965833, -83.7171753 42.2965838, -83.7166461 42.2965848, -83.7166354 42.2965903, -83.716632 42.2966012)",,,,,,,,
9051713960,2370583575,0,228374741,footway,False,True,0.847,,"LINESTRING (-83.7158052 42.296963, -83.7158155 42.296963)",,,,,,,,
9051713960,9051713961,0,978224517,footway,False,False,5.649,,"LINESTRING (-83.7158052 42.296963, -83.7158049 42.2969122)",,,,,,,,
9051713960,9051713962,0,978224517,footway,False,True,15.723,,"LINESTRING (-83.7158052 42.296963, -83.7158059 42.2971044)",,,,,,,,
9051713960,2370583580,0,228374741,footway,False,False,37.469,,"LINESTRING (-83.7158052 42.296963, -83.715418 42.2969628, -83.7153909 42.2969674, -83.7153622 42.2969886)",,,,,,,,
9051713961,9051713960,0,978224517,footway,False,True,5.649,,"LINESTRING (-83.7158049 42.2969122, -83.7158052 42.296963)",,,,,,,,
9051713962,2370583588,0,292316790,footway,False,False,2.106,,"LINESTRING (-83.7158059 42.2971044, -83.7158042 42.2971233)",,,,,,,,
9051713962,2370396985,0,292316790,footway,False,True,1.265,,"LINESTRING (-83.7158059 42.2971044, -83.7158167 42.2970963)",,,,,,,,
9051713962,9051713960,0,978224517,footway,False,False,15.723,,"LINESTRING (-83.7158059 42.2971044, -83.7158052 42.296963)",,,,,,,,
9051713962,9426948638,0,978224517,footway,False,True,12.609,,"LINESTRING (-83.7158059 42.2971044, -83.7159592 42.2971047)",,,,,,,,
385192362,303969719,0,27678118,footway,False,False,64.38000000000001,,"LINESTRING (-83.7201865 42.2879717, -83.7202096 42.288074, -83.7201779 42.2881754, -83.7201364 42.2882991, -83.7201285 42.2884375, -83.7201375 42.2885425)",,,,,,,,
385192362,303969950,0,27678118,footway,False,True,43.336,,"LINESTRING (-83.7201865 42.2879717, -83.7201887 42.2878241, -83.7202137 42.2877473, -83.720322 42.2876052)",,,,,,,,
385192362,5321270873,0,33689937,footway,False,True,133.337,,"LINESTRING (-83.7201865 42.2879717, -83.7202521 42.2880284, -83.7204066 42.2880983, -83.720501 42.2881745, -83.720647 42.288257, -83.7208186 42.2883523, -83.7209302 42.2884285, -83.7210675 42.288511, -83.721222 42.2885618, -83.7213679 42.2886126, -83.7214623 42.2886317, -83.7214999 42.2886486)",,,,,,,,
9051705773,5371165120,0,556849181,footway,False,False,0.912,,"LINESTRING (-83.7158199 42.295258, -83.7158195 42.2952498)",,,,,,,,
9051705773,3533592721,0,556849181,footway,False,True,8.21,,"LINESTRING (-83.7158199 42.295258, -83.7158229 42.2953318)",,,,,,,,
9051705773,9051705774,0,608982312,footway,False,True,41.197,,"LINESTRING (-83.7158199 42.295258, -83.7163201 42.2952388)",,,,,,,,
