u,v,key,osmid,oneway,name,highway,reversed,length,access,geometry,tunnel,width,bridge
3313384352,3313384355,0,"[324628890, 324628891]",False,,"['steps', 'footway']",False,19.203,,"LINESTRING (117.2615383 31.8403883, 117.2615168 31.8403108, 117.261557 31.8403017, 117.2616241 31.8402926)",yes,,
3313384355,3313384352,0,"[324628890, 324628891]",False,,"['steps', 'footway']",True,19.203,,"LINESTRING (117.2616241 31.8402926, 117.261557 31.8403017, 117.2615168 31.8403108, 117.2615383 31.8403883)",yes,,
3313384355,2705289518,0,324628892,False,,footway,False,16.853,,"LINESTRING (117.2616241 31.8402926, 117.2616321 31.8402151, 117.2616357 31.8401414)",,,
3313384355,3313384356,0,324628892,False,,footway,True,20.558,,"LINESTRING (117.2616241 31.8402926, 117.2615999 31.840345, 117.2616187 31.8404726)",,,
3313384356,3313384355,0,324628892,False,,footway,False,20.558,,"LINESTRING (117.2616187 31.8404726, 117.2615999 31.840345, 117.2616241 31.8402926)",,,
3664675488,3114546341,0,298742074,False,东一路,service,False,25.056,permissive,"LINESTRING (117.2659962 31.8427139, 117.2660052 31.8424887)",,,
3664675488,3026597041,0,298742074,False,东一路,service,True,6.041,permissive,"LINESTRING (117.2659962 31.8427139, 117.265994 31.8427682)",,,
3664675488,2896638824,0,334120553,False,,footway,False,60.775999999999996,,"LINESTRING (117.2659962 31.8427139, 117.26545 31.8427001, 117.2653774 31.8427547)",,,
3664675488,2936366180,0,334120553,False,,footway,True,58.973,,"LINESTRING (117.2659962 31.8427139, 117.2665336 31.8427274, 117.2666048 31.8427694)",,,
3732910969,3732910973,0,369507579,False,,footway,False,16.7,,"LINESTRING (117.2652255 31.8411168, 117.2652481 31.8411006, 117.2652632 31.8410792, 117.2652695 31.8410547, 117.2652661 31.8410299, 117.2652535 31.8410072, 117.265233 31.8409893)",,,
3732910969,3732910984,0,369507579,False,,footway,True,11.17,,"LINESTRING (117.2652255 31.8411168, 117.2651981 31.8411259, 117.2651687 31.8411271, 117.2651404 31.8411201, 117.2651159 31.8411055)",,,
3732910969,3732910990,0,369507580,False,,footway,False,42.65500000000001,,"LINESTRING (117.2652255 31.8411168, 117.2652538 31.841151, 117.2652752 31.8411966, 117.2652846 31.8412775, 117.2652685 31.8413606, 117.2652363 31.841429, 117.2652059 31.8414759)",,,
3732910973,3732910980,0,369507579,False,,footway,False,19.812,,"LINESTRING (117.265233 31.8409893, 117.2652063 31.8409777, 117.2651767 31.8409742, 117.2651473 31.8409792, 117.2651214 31.840992, 117.2651019 31.8410114, 117.265091 31.841035, 117.2650897 31.8410605)",,,
3732910973,3732910969,0,369507579,False,,footway,True,16.7,,"LINESTRING (117.265233 31.8409893, 117.2652535 31.8410072, 117.2652661 31.8410299, 117.2652695 31.8410547, 117.2652632 31.8410792, 117.2652481 31.8411006, 117.2652255 31.8411168)",,,
3732910973,3732911018,0,369507585,False,,footway,False,26.497,,"LINESTRING (117.265233 31.8409893, 117.2652546 31.8409649, 117.2652833 31.8409311, 117.2652833 31.8408804, 117.2652612 31.8408467, 117.2652281 31.8408166, 117.2651883 31.8408054)",,,
3732910980,3732910984,0,369507579,False,,footway,False,5.661,,"LINESTRING (117.2650897 31.8410605, 117.2650983 31.8410848, 117.2651159 31.8411055)",,,
3732910980,3732910973,0,369507579,False,,footway,True,19.811999999999998,,"LINESTRING (117.2650897 31.8410605, 117.265091 31.841035, 117.2651019 31.8410114, 117.2651214 31.840992, 117.2651473 31.8409792, 117.2651767 31.8409742, 117.2652063 31.8409777, 117.265233 31.8409893)",,,
3732910980,3732911531,0,369507586,False,,footway,False,29.973,,"LINESTRING (117.2650897 31.8410605, 117.2650712 31.8410737, 117.2650116 31.8410812, 117.2649343 31.8410794, 117.2649078 31.8410475, 117.2648768 31.8410156, 117.2648688 31.8409643)",,,
3732910984,3732910969,0,369507579,False,,footway,False,11.17,,"LINESTRING (117.2651159 31.8411055, 117.2651404 31.8411201, 117.2651687 31.8411271, 117.2651981 31.8411259, 117.2652255 31.8411168)",,,
3732910984,3732910980,0,369507579,False,,footway,True,5.661,,"LINESTRING (117.2651159 31.8411055, 117.2650983 31.8410848, 117.2650897 31.8410605)",,,
3732910984,3732910997,0,369507581,False,,footway,False,55.428,,"LINESTRING (117.2651159 31.8411055, 117.2650624 31.841145, 117.2649939 31.8411826, 117.2648989 31.8412295, 117.2648371 31.8412576, 117.2647465 31.841297, 117.2646891 31.8413289, 117.2646206 31.8413702)",,,
3732910990,2708347213,0,264872431,False,瀚海路,residential,False,22.581,permissive,"LINESTRING (117.2652059 31.8414759, 117.2654444 31.8414897)",,,
3732910990,3732910998,0,264872431,False,瀚海路,residential,True,59.877,permissive,"LINESTRING (117.2652059 31.8414759, 117.2645735 31.8414392)",,,
3732910990,3732910969,0,369507580,False,,footway,True,42.655,,"LINESTRING (117.2652059 31.8414759, 117.2652363 31.841429, 117.2652685 31.8413606, 117.2652846 31.8412775, 117.2652752 31.8411966, 117.2652538 31.841151, 117.2652255 31.8411168)",,,
3732910997,3732910998,0,369507581,False,,footway,False,8.869,,"LINESTRING (117.2646206 31.8413702, 117.2645735 31.8414392)",,,
3732910997,3732910984,0,369507581,False,,footway,True,55.428,,"LINESTRING (117.2646206 31.8413702, 117.2646891 31.8413289, 117.2647465 31.841297, 117.2648371 31.8412576, 117.2648989 31.8412295, 117.2649939 31.8411826, 117.2650624 31.841145, 117.2651159 31.8411055)",,,
3732910997,3732911010,0,369507582,False,,footway,False,29.344,,"LINESTRING (117.2646206 31.8413702, 117.2645897 31.8412989, 117.2645764 31.8411826, 117.2645801 31.8411116)",,,
3732910998,3732910990,0,264872431,False,瀚海路,residential,False,59.877,permissive,"LINESTRING (117.2645735 31.8414392, 117.2652059 31.8414759)",,,
3732910998,2708347216,0,264872431,False,瀚海路,residential,True,13.0,permissive,"LINESTRING (117.2645735 31.8414392, 117.2644362 31.8414312)",,,
3732910998,3732910997,0,369507581,False,,footway,True,8.869,,"LINESTRING (117.2645735 31.8414392, 117.2646206 31.8413702)",,,
3732911006,2735666646,0,265583820,False,勤奋路,pedestrian,False,16.588,permissive,"LINESTRING (117.26465 31.8406989, 117.2644754 31.840683)",,,
3732911006,3732911020,0,265583820,False,勤奋路,pedestrian,True,60.211,permissive,"LINESTRING (117.26465 31.8406989, 117.2652838 31.8407564)",,,
3732911006,3732911011,0,369507582,False,,footway,True,37.038,,"LINESTRING (117.26465 31.8406989, 117.2646272 31.8407697, 117.2646162 31.8408485, 117.2646096 31.840918, 117.2645963 31.8409874, 117.2645906 31.8410274)",,,
3732911007,2708347216,0,265575543,False,天使路,service,False,36.876,permissive,"LINESTRING (117.2644536 31.8410999, 117.2644362 31.8414312)",,,
3732911007,2735666646,0,265575543,False,天使路,service,True,46.403,permissive,"LINESTRING (117.2644536 31.8410999, 117.2644725 31.840738, 117.2644754 31.840683)",,,
3732911007,3732911010,0,369507583,False,,footway,False,12.044,,"LINESTRING (117.2644536 31.8410999, 117.2645057 31.8411075, 117.2645322 31.8411075, 117.2645801 31.8411116)",,,
3732911010,3732911011,0,369507582,False,,footway,False,9.42,,"LINESTRING (117.2645801 31.8411116, 117.2645808 31.8410962, 117.2645906 31.8410274)",,,
3732911010,3732910997,0,369507582,False,,footway,True,29.344,,"LINESTRING (117.2645801 31.8411116, 117.2645764 31.8411826, 117.2645897 31.8412989, 117.2646206 31.8413702)",,,
3732911010,3732911007,0,369507583,False,,footway,True,12.044,,"LINESTRING (117.2645801 31.8411116, 117.2645322 31.8411075, 117.2645057 31.8411075, 117.2644536 31.8410999)",,,
3732911011,3732911006,0,369507582,False,,footway,False,37.038,,"LINESTRING (117.2645906 31.8410274, 117.2645963 31.8409874, 117.2646096 31.840918, 117.2646162 31.8408485, 117.2646272 31.8407697, 117.26465 31.8406989)",,,
3732911011,3732911010,0,369507582,False,,footway,True,9.42,,"LINESTRING (117.2645906 31.8410274, 117.2645808 31.8410962, 117.2645801 31.8411116)",,,
3732911011,3732911531,0,369507584,False,,footway,False,27.625,,"LINESTRING (117.2645906 31.8410274, 117.264678 31.8410212, 117.2648062 31.8409968, 117.2648688 31.8409643)",,,
3732911014,3732911531,0,369507584,False,,footway,True,1.872,,"LINESTRING (117.2648857 31.8409555, 117.2648688 31.8409643)",,,
3732911014,3732911531,1,369507586,False,,footway,True,1.872,,"LINESTRING (117.2648857 31.8409555, 117.2648688 31.8409643)",,,
3732911014,3732911018,0,369507584,False,,footway,False,33.112,,"LINESTRING (117.2648857 31.8409555, 117.264952 31.8409236, 117.2650492 31.8408786, 117.2651265 31.8408373, 117.2651883 31.8408054)",,,
3732911018,3732911020,0,369507584,False,,footway,False,10.54,,"LINESTRING (117.2651883 31.8408054, 117.265248 31.8407753, 117.2652838 31.8407564)",,,
3732911018,3732911014,0,369507584,False,,footway,True,33.112,,"LINESTRING (117.2651883 31.8408054, 117.2651265 31.8408373, 117.2650492 31.8408786, 117.264952 31.8409236, 117.2648857 31.8409555)",,,
3732911018,3732910973,0,369507585,False,,footway,True,26.496999999999996,,"LINESTRING (117.2651883 31.8408054, 117.2652281 31.8408166, 117.2652612 31.8408467, 117.2652833 31.8408804, 117.2652833 31.8409311, 117.2652546 31.8409649, 117.265233 31.8409893)",,,
3732911020,3732911006,0,265583820,False,勤奋路,pedestrian,False,60.211,permissive,"LINESTRING (117.2652838 31.8407564, 117.26465 31.8406989)",,,
3732911020,2735666648,0,265583820,False,勤奋路,pedestrian,True,21.895000000000003,permissive,"LINESTRING (117.2652838 31.8407564, 117.2653794 31.8407651, 117.2655081 31.8408015)",,,
3732911020,3732911018,0,369507584,False,,footway,True,10.54,,"LINESTRING (117.2652838 31.8407564, 117.265248 31.8407753, 117.2651883 31.8408054)",,,
3732911531,3732911014,0,369507584,False,,footway,False,1.872,,"LINESTRING (117.2648688 31.8409643, 117.2648857 31.8409555)",,,
3732911531,3732911014,1,369507586,False,,footway,False,1.872,,"LINESTRING (117.2648688 31.8409643, 117.2648857 31.8409555)",,,
3732911531,3732911011,0,369507584,False,,footway,True,27.625,,"LINESTRING (117.2648688 31.8409643, 117.2648062 31.8409968, 117.264678 31.8410212, 117.2645906 31.8410274)",,,
3732911531,3732910980,0,369507586,False,,footway,True,29.973,,"LINESTRING (117.2648688 31.8409643, 117.2648768 31.8410156, 117.2649078 31.8410475, 117.2649343 31.8410794, 117.2650116 31.8410812, 117.2650712 31.8410737, 117.2650897 31.8410605)",,,
3732911532,2706849473,0,265033439,False,芳草路,service,True,79.733,permissive,"LINESTRING (117.2657615 31.8372677, 117.2649204 31.8372079)",,,
4159376207,2682745784,0,513484691,True,太湖路,secondary,False,12.454,,"LINESTRING (117.2640746 31.8347192, 117.2639438 31.8347332)",,,
5006731309,2706839946,0,265032059,False,,residential,False,40.275,permissive,"LINESTRING (117.2613838 31.8350059, 117.2613837 31.8350829, 117.2613746 31.835368)",,,
5006735983,5006731309,0,513484691,True,太湖路,secondary,False,43.219,,"LINESTRING (117.2618355 31.8349442, 117.2613838 31.8350059)",,,
5323429993,2705289535,0,265032055,False,郭沫若路,residential,False,24.253,permissive,"LINESTRING (117.263054 31.8380313, 117.2630678 31.8378135)",,,
5323429993,3026584616,0,265032055,False,郭沫若路,residential,True,8.552,permissive,"LINESTRING (117.263054 31.8380313, 117.2630491 31.8381081)",,,
5323429993,5323429994,0,551220504,False,,footway,False,47.624,,"LINESTRING (117.263054 31.8380313, 117.2625505 31.8380096)",,,
5323429994,5323429993,0,551220504,False,,footway,True,47.624,,"LINESTRING (117.2625505 31.8380096, 117.263054 31.8380313)",,,
5323429995,10582890639,0,265032057,False,玉泉南路,residential,False,51.072,permissive,"LINESTRING (117.2639404 31.8378154, 117.2639826 31.8373575)",,,
5323429995,3026584617,0,265032057,False,玉泉南路,residential,True,38.413,permissive,"LINESTRING (117.2639404 31.8378154, 117.2639086 31.8381598)",,,
5323429995,5323429997,0,551220505,False,,footway,False,53.503,,"LINESTRING (117.2639404 31.8378154, 117.2645058 31.8378436)",,,
5323429996,5323429997,0,551220505,False,,footway,True,33.101,,"LINESTRING (117.2648556 31.8378611, 117.2645058 31.8378436)",,,
5323429997,5323429996,0,551220505,False,,footway,False,33.101,,"LINESTRING (117.2645058 31.8378436, 117.2648556 31.8378611)",,,
5323429997,5323429995,0,551220505,False,,footway,True,53.503,,"LINESTRING (117.2645058 31.8378436, 117.2639404 31.8378154)",,,
5323429997,5323429998,0,551220506,False,,footway,False,16.217,,"LINESTRING (117.2645058 31.8378436, 117.2645263 31.8376988)",,,
5323429998,5323429997,0,551220506,False,,footway,True,16.217,,"LINESTRING (117.2645263 31.8376988, 117.2645058 31.8378436)",,,
6430302669,4159376207,0,513484691,True,太湖路,secondary,False,110.923,,"LINESTRING (117.26524 31.8345974, 117.2640746 31.8347192)",,,
6430302669,6430302675,0,686071140,False,,service,True,61.378,,"LINESTRING (117.26524 31.8345974, 117.2652301 31.8347489, 117.2652225 31.8348419, 117.2651976 31.8351482)",,,
6430302675,10583324245,0,686071140,False,,service,True,60.082,,"LINESTRING (117.2651976 31.8351482, 117.2651453 31.8356867)",,,
6430302675,6430302669,0,686071140,False,,service,False,61.378,,"LINESTRING (117.2651976 31.8351482, 117.2652225 31.8348419, 117.2652301 31.8347489, 117.26524 31.8345974)",,,
6430302675,3026997366,0,"[298766168, 265384838, 686071142]",False,,service,"[False, True]",201.206,permissive,"LINESTRING (117.2651976 31.8351482, 117.264683 31.8351153, 117.264654 31.8355553, 117.2637431 31.8354873, 117.2636837 31.8354967, 117.2635667 31.8355204)",,,
7842893290,3112611571,0,306373631,False,,footway,True,8.739,,"LINESTRING (117.2647035 31.840304, 117.2646448 31.8403031, 117.264611 31.8403027)",,,
10582890636,3026584616,0,265032055,False,郭沫若路,residential,False,39.564,permissive,"LINESTRING (117.263029 31.8384635, 117.2630491 31.8381081)",,,
10582890636,2706839901,0,265032055,False,郭沫若路,residential,True,28.421,permissive,"LINESTRING (117.263029 31.8384635, 117.2630146 31.8387188)",,,
10582890636,10582890637,0,1135310345,False,,service,False,86.057,,"LINESTRING (117.263029 31.8384635, 117.2621208 31.8384029)",,,
10582890637,10582890636,0,1135310345,False,,service,True,86.057,,"LINESTRING (117.2621208 31.8384029, 117.263029 31.8384635)",,,
10582890638,2706849471,0,265032055,False,郭沫若路,residential,False,22.904,permissive,"LINESTRING (117.2630995 31.8373017, 117.2631122 31.837096)",,,
10582890638,2705289535,0,265032055,False,郭沫若路,residential,True,56.988,permissive,"LINESTRING (117.2630995 31.8373017, 117.2630678 31.8378135)",,,
10582890638,10582890639,0,1135310346,False,,service,False,83.653,,"LINESTRING (117.2630995 31.8373017, 117.2639826 31.8373575)",,,
10582890639,2706849472,0,265032057,False,玉泉南路,residential,False,22.14,permissive,"LINESTRING (117.2639826 31.8373575, 117.2640009 31.837159)",,,
10582890639,5323429995,0,265032057,False,玉泉南路,residential,True,51.072,permissive,"LINESTRING (117.2639826 31.8373575, 117.2639404 31.8378154)",,,
10582890639,10582890638,0,1135310346,False,,service,True,83.653,,"LINESTRING (117.2639826 31.8373575, 117.2630995 31.8373017)",,,
10583324151,10583324152,0,1135360034,False,,footway,False,26.768,,"LINESTRING (117.2645375 31.8424276, 117.2642568 31.8424606)",,,
10583324151,2705289543,0,"[266988252, 266988253, 265575543]",False,天使路,service,False,67.96499999999999,permissive,"LINESTRING (117.2645375 31.8424276, 117.2645475 31.8424494, 117.2645512 31.8425889, 117.2645459 31.8426663, 117.2645164 31.8427347, 117.2644976 31.8427894, 117.2644869 31.8428896, 117.2645187 31.8430273)",,,
10583324151,3112603883,0,265575543,False,天使路,service,True,54.04,permissive,"LINESTRING (117.2645375 31.8424276, 117.2644845 31.8423115, 117.2645035 31.8419504)",,,
10583324152,10583324151,0,1135360034,False,,footway,True,26.768,,"LINESTRING (117.2642568 31.8424606, 117.2645375 31.8424276)",,,
10583324243,2706849480,0,306495981,False,,service,False,34.518,,"LINESTRING (117.2661626 31.8369448, 117.2657975 31.8369322)",,,
10583324243,3114535097,0,306495981,False,,service,True,302.519,,"LINESTRING (117.2661626 31.8369448, 117.266527 31.8369573, 117.2665243 31.8375224, 117.2665243 31.8381878, 117.266527 31.8390445, 117.2664989 31.8393672)",,,
10583324243,10583324245,0,1135360052,False,,service,False,235.917,,"LINESTRING (117.2661626 31.8369448, 117.2662276 31.8357458, 117.2651453 31.8356867)",,,
10583324245,6430302675,0,686071140,False,,service,False,60.082,,"LINESTRING (117.2651453 31.8356867, 117.2651976 31.8351482)",,,
10583324245,3026997355,0,"[1135310339, 686071140]",False,,service,True,165.042,,"LINESTRING (117.2651453 31.8356867, 117.2651111 31.8360277, 117.2650895 31.8363944, 117.2641784 31.8363586)",,,
10583324245,10583324243,0,1135360052,False,,service,True,235.917,,"LINESTRING (117.2651453 31.8356867, 117.2662276 31.8357458, 117.2661626 31.8369448)",,,
10583324251,2706849480,0,"[265033441, 265032060]",False,"['志学路', '四牌楼路']",residential,False,63.724,permissive,"LINESTRING (117.2652117 31.8367933, 117.2653768 31.8368006, 117.2654405 31.8369177, 117.2657975 31.8369322)",,,
10583324251,2706849475,0,265032060,False,四牌楼路,residential,True,24.207,permissive,"LINESTRING (117.2652117 31.8367933, 117.2650663 31.8367868, 117.2649558 31.8367819)",,,
10583324251,10583324252,0,1135360054,False,,service,False,4.207,,"LINESTRING (117.2652117 31.8367933, 117.2652129 31.8367711, 117.2652137 31.8367555)",,,
10583324252,10583324251,0,1135360054,False,,service,True,4.207,,"LINESTRING (117.2652137 31.8367555, 117.2652129 31.8367711, 117.2652117 31.8367933)",,,
10583324299,2706849485,0,1135360063,False,,footway,True,122.17099999999999,,"LINESTRING (117.2671474 31.8386106, 117.2671189 31.8391701, 117.2670787 31.8397077)",,,
10583324300,3026597047,0,"[1135360064, 298742073]",False,,service,True,66.982,permissive,"LINESTRING (117.2670164 31.8410317, 117.2670254 31.8409447, 117.2664197 31.8409221)",,,
10586958105,10586958109,0,265583821,False,天使路,pedestrian,False,8.931,permissive,"LINESTRING (117.2645229 31.8400114, 117.2645281 31.8399312)",,,
10586958105,3112611567,0,265583821,False,天使路,pedestrian,True,31.869,permissive,"LINESTRING (117.2645229 31.8400114, 117.2645049 31.8402976)",,,
10586958105,2768927314,0,1135725450,False,,footway,False,29.578,,"LINESTRING (117.2645229 31.8400114, 117.2648351 31.8400318)",,,
10586958109,2706839896,0,265583821,False,天使路,pedestrian,False,20.592,permissive,"LINESTRING (117.2645281 31.8399312, 117.2645402 31.8397463)",,,
10586958109,10586958105,0,265583821,False,天使路,pedestrian,True,8.931,permissive,"LINESTRING (117.2645281 31.8399312, 117.2645229 31.8400114)",,,
10586958109,10586958110,0,1135725451,False,,steps,False,13.628,,"LINESTRING (117.2645281 31.8399312, 117.2646719 31.8399411)",,,
10586958110,10586958109,0,1135725451,False,,steps,True,13.628,,"LINESTRING (117.2646719 31.8399411, 117.2645281 31.8399312)",,,
