u,v,key,osmid,highway,oneway,reversed,length,geometry
2353956879,2353051953,0,226510049,living_street,False,True,71.188,"LINESTRING (116.274039 40.0280657, 116.2733266 40.0277306)"
2353956879,2353956882,0,226511228,residential,False,False,109.291,"LINESTRING (116.274039 40.0280657, 116.2747605 40.0272528)"
2353956879,2353956877,0,226510049,living_street,False,False,127.484,"LINESTRING (116.274039 40.0280657, 116.2740651 40.0280782, 116.2752857 40.0287006)"
2353956882,2285745784,0,226511228,residential,False,False,119.962,"LINESTRING (116.2747605 40.0272528, 116.2755524 40.0263605)"
2353956882,2353956879,0,226511228,residential,False,True,109.291,"LINESTRING (116.2747605 40.0272528, 116.274039 40.0280657)"
2353956882,2353956884,0,226620844,residential,False,False,119.008,"LINESTRING (116.2747605 40.0272528, 116.2759365 40.0278312)"
2353956884,2353956882,0,226620844,residential,False,True,119.008,"LINESTRING (116.2759365 40.0278312, 116.2747605 40.0272528)"
2354580426,2353051491,0,968692785,residential,False,False,30.705,"LINESTRING (116.2754269 40.0237066, 116.2751256 40.0235549)"
2354580426,2354580427,0,968692785,residential,False,True,79.96,"LINESTRING (116.2754269 40.0237066, 116.2759706 40.0231203)"
2354580426,2354612926,0,226696882,service,False,True,96.672,"LINESTRING (116.2754269 40.0237066, 116.2752268 40.0239217, 116.275875 40.0242681)"
2354580427,2353064231,0,226511795,residential,False,False,65.148,"LINESTRING (116.2759706 40.0231203, 116.2766136 40.0234378)"
2354580427,2353064227,0,226511795,residential,False,True,38.44,"LINESTRING (116.2759706 40.0231203, 116.2755933 40.0229305)"
2354580427,2354580426,0,968692785,residential,False,False,79.96,"LINESTRING (116.2759706 40.0231203, 116.2754269 40.0237066)"
2354580828,2354581862,0,226694213,residential,False,False,6.844,"LINESTRING (116.274448 40.0228989, 116.2743817 40.0228641)"
2354580828,2353064227,0,"[968692784, 226511795]",residential,False,False,129.856,"LINESTRING (116.274448 40.0228989, 116.2745462 40.0227796, 116.2752928 40.0231583, 116.2753552 40.0231601, 116.2755933 40.0229305)"
2354580828,2353051491,0,"[968692784, 968692785]",residential,False,True,107.22699999999999,"LINESTRING (116.274448 40.0228989, 116.2743514 40.0230162, 116.2750121 40.0233827, 116.2750409 40.0234183, 116.2750506 40.0234796, 116.2750737 40.023521, 116.2751256 40.0235549)"
2354581861,2285745796,0,219411889,residential,False,False,79.027,"LINESTRING (116.272563 40.0248007, 116.2733289 40.0252021)"
2354581861,3738510228,0,226694323,residential,False,False,141.509,"LINESTRING (116.272563 40.0248007, 116.2735686 40.0237875)"
2354581862,2354580828,0,226694213,residential,False,True,6.844,"LINESTRING (116.2743817 40.0228641, 116.274448 40.0228989)"
2354581862,3738510228,0,226694323,residential,False,True,123.84,"LINESTRING (116.2743817 40.0228641, 116.2735686 40.0237875)"
2354581989,2353051491,0,226509987,pedestrian,False,False,96.634,"LINESTRING (116.2744777 40.0242684, 116.2751256 40.0235549)"
2354581989,2353051490,0,226509987,pedestrian,False,True,141.194,"LINESTRING (116.2744777 40.0242684, 116.273531 40.0253109)"
2354581989,3738510228,0,226694396,residential,False,True,94.084,"LINESTRING (116.2744777 40.0242684, 116.2735686 40.0237875)"
2354612235,2353064231,0,226511795,residential,False,True,45.158,"LINESTRING (116.2769205 40.0231066, 116.2766136 40.0234378)"
2354612235,2353064227,0,"[226511795, 226511845]",residential,False,False,291.375,"LINESTRING (116.2769205 40.0231066, 116.2774477 40.0225375, 116.2766188 40.0221539, 116.2764408 40.0221442, 116.2762868 40.0221769, 116.2755933 40.0229305)"
2354612437,2354612926,0,226511796,residential,False,False,40.567,"LINESTRING (116.2755985 40.0245652, 116.275875 40.0242681)"
2354612437,2353064233,0,226511796,residential,False,True,168.306,"LINESTRING (116.2755985 40.0245652, 116.2744793 40.0258128)"
2354612437,2353060481,0,226696793,service,False,False,106.736,"LINESTRING (116.2755985 40.0245652, 116.2766319 40.0251085)"
2354612926,2353064231,0,226511796,residential,False,False,111.711,"LINESTRING (116.275875 40.0242681, 116.2766136 40.0234378)"
2354612926,2354612437,0,226511796,residential,False,True,40.567,"LINESTRING (116.275875 40.0242681, 116.2755985 40.0245652)"
2354612926,10664137768,0,226696882,service,False,True,64.426,"LINESTRING (116.275875 40.0242681, 116.2765073 40.0245863)"
2354612926,2354580426,0,226696882,service,False,False,96.672,"LINESTRING (116.275875 40.0242681, 116.2752268 40.0239217, 116.2754269 40.0237066)"
2354619726,2353062931,0,226510046,living_street,False,False,7.63,"LINESTRING (116.2736445 40.0259489, 116.2735964 40.0260068)"
2354619726,2353062929,0,226510046,living_street,False,True,15.769,"LINESTRING (116.2736445 40.0259489, 116.2737438 40.0258292)"
2354619726,2354619728,0,226698457,service,False,False,88.678,"LINESTRING (116.2736445 40.0259489, 116.2744946 40.0264096)"
2354619728,2353051951,0,226510049,living_street,False,True,54.037,"LINESTRING (116.2744946 40.0264096, 116.2748533 40.0260087)"
2354619728,2354619726,0,226698457,service,False,True,88.678,"LINESTRING (116.2744946 40.0264096, 116.2736445 40.0259489)"
2354619728,2353051953,0,226510049,living_street,False,False,177.393,"LINESTRING (116.2744946 40.0264096, 116.2734477 40.0275876, 116.2733266 40.0277306)"
3738510228,2354581862,0,226694323,residential,False,False,123.84,"LINESTRING (116.2735686 40.0237875, 116.2743817 40.0228641)"
3738510228,2354581861,0,226694323,residential,False,True,141.509,"LINESTRING (116.2735686 40.0237875, 116.272563 40.0248007)"
3738510228,2354581989,0,226694396,residential,False,False,94.084,"LINESTRING (116.2735686 40.0237875, 116.2744777 40.0242684)"
8962183663,2353062915,0,226511693,footway,False,False,28.349,"LINESTRING (116.2731008 40.025872, 116.2729755 40.0261082)"
8962183663,2353062912,0,226511693,footway,False,True,27.771,"LINESTRING (116.2731008 40.025872, 116.2732235 40.0256406)"
8962183663,2353062918,0,226511694,footway,False,False,16.784,"LINESTRING (116.2731008 40.025872, 116.2732979 40.0258704)"
8962183663,2353062916,0,226511694,footway,False,True,26.341,"LINESTRING (116.2731008 40.025872, 116.2729354 40.0258428, 116.2728137 40.0257904)"
10664137651,10664137653,0,1145919329,residential,False,False,32.488,"LINESTRING (116.2815777 40.0273713, 116.2815422 40.0276622)"
10664137652,2285745798,0,1145919329,residential,False,True,134.112,"LINESTRING (116.2813417 40.0297488, 116.2814345 40.0285448)"
10664137653,2285745798,0,1145919329,residential,False,False,98.568,"LINESTRING (116.2815422 40.0276622, 116.2814345 40.0285448)"
10664137653,10664137651,0,1145919329,residential,False,True,32.488,"LINESTRING (116.2815422 40.0276622, 116.2815777 40.0273713)"
10664137653,10664137657,0,1145919330,residential,False,False,171.765,"LINESTRING (116.2815422 40.0276622, 116.2807087 40.0275997, 116.2806593 40.0276211, 116.2806293 40.0276983, 116.2805248 40.0284736)"
10664137657,2285745798,0,219411889,residential,False,False,77.86,"LINESTRING (116.2805248 40.0284736, 116.2814345 40.0285448)"
10664137657,10664137759,0,219411889,residential,False,True,209.93099999999998,"LINESTRING (116.2805248 40.0284736, 116.279624 40.0284031, 116.2794099 40.0283496, 116.2783293 40.0277963, 116.2783003 40.0277814)"
10664137657,10664137660,0,1145919330,residential,False,False,180.674,"LINESTRING (116.2805248 40.0284736, 116.2803911 40.0296026, 116.2803632 40.029619, 116.2797581 40.0295894)"
10664137657,10664137653,0,1145919330,residential,False,True,171.765,"LINESTRING (116.2805248 40.0284736, 116.2806293 40.0276983, 116.2806593 40.0276211, 116.2807087 40.0275997, 116.2815422 40.0276622)"
10664137660,10664137657,0,1145919330,residential,False,True,180.674,"LINESTRING (116.2797581 40.0295894, 116.2803632 40.029619, 116.2803911 40.0296026, 116.2805248 40.0284736)"
10664137759,10664137657,0,219411889,residential,False,False,209.93099999999998,"LINESTRING (116.2783003 40.0277814, 116.2783293 40.0277963, 116.2794099 40.0283496, 116.279624 40.0284031, 116.2805248 40.0284736)"
10664137759,2285745784,0,219411889,residential,False,True,282.325,"LINESTRING (116.2783003 40.0277814, 116.2769472 40.0270855, 116.275607 40.0263891, 116.2755524 40.0263605)"
10664137759,10664137761,0,1145919348,residential,False,False,31.311999999999998,"LINESTRING (116.2783003 40.0277814, 116.2781753 40.0279542, 116.2781579 40.0280372)"
10664137761,10664137759,0,1145919348,residential,False,True,31.311999999999998,"LINESTRING (116.2781579 40.0280372, 116.2781753 40.0279542, 116.2783003 40.0277814)"
10664137768,2354612926,0,226696882,service,False,False,64.426,"LINESTRING (116.2765073 40.0245863, 116.275875 40.0242681)"
