u,v,key,osmid,highway,oneway,reversed,length,lanes,name,maxspeed,service,geometry,width,tunnel,access,bridge,junction
1973830474,343331346,0,51740696,unclassified,False,False,42.561,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.565569 46.519673, 6.5655731 46.5196122, 6.565585 46.5195422, 6.5655882 46.5192908)",,,,,
1973830474,1271743087,0,"[51740696, 111648363]","['unclassified', 'service']",False,True,30.162000000000003,2,"['Chemin des Machines', 'Allée de Savoie']",30,parking_aisle,"LINESTRING (6.565569 46.519673, 6.5655663 46.5197465, 6.5655621 46.5199098, 6.5655608 46.5199442)",,,,,
1973830474,1973830476,0,201760730,service,False,True,39.842,,,,driveway,"LINESTRING (6.565569 46.519673, 6.5654085 46.5196863, 6.5650495 46.5196907)",,,,,
1973830475,4841714903,0,30333700,steps,False,False,15.114,,,,,"LINESTRING (6.5629076 46.5189577, 6.5628668 46.5189884, 6.5627793 46.5189158)",,,,,
1973830476,2117745201,0,201760731,path,False,False,17.093,,,,driveway,"LINESTRING (6.5650495 46.5196907, 6.5648261 46.5196904)",,,,,
1973830476,1973830474,0,201760730,service,False,False,39.842,,,,driveway,"LINESTRING (6.5650495 46.5196907, 6.5654085 46.5196863, 6.565569 46.519673)",,,,,
1973830476,2117745199,0,"[186641016, 201760730]","['path', 'service']",False,True,24.894,,,,driveway,"LINESTRING (6.5650495 46.5196907, 6.5650397 46.519846, 6.565037 46.5199144)",,,,,
1978502964,6610286674,0,"[187097905, 35468962]",service,False,False,32.592000000000006,,Rue Rita Levi-Montalcini,30,driveway,"LINESTRING (6.5641069 46.5199642, 6.5641472 46.5199365, 6.5641633 46.519907, 6.5641472 46.5198701, 6.5640957 46.5198409, 6.5640115 46.5198335, 6.5638959 46.5198331)",,,,,
1983450683,9820754208,0,187714611,footway,False,False,11.388,,,,,"LINESTRING (6.564011 46.5170634, 6.5638732 46.5170247)",,,,,
1983450683,415963495,0,"[59805011, 79514573]","['service', 'footway']",False,"[False, True]",30.831000000000003,,Chemin Cécile Biéler-Butticaz,,driveway,"LINESTRING (6.564011 46.5170634, 6.5640478 46.5171459, 6.5640923 46.5172918, 6.5641163 46.5173303)",,,,,
1983450683,9380036474,0,238840464,path,False,False,94.729,,,,,"LINESTRING (6.564011 46.5170634, 6.5640895 46.5170062, 6.5641581 46.5169764, 6.5642125 46.5169662, 6.564328 46.5169656, 6.5647136 46.5169888, 6.5648325 46.5170053, 6.5649249 46.517018, 6.5651062 46.517065, 6.5651708 46.5170903)",,,,,
1983450689,9820754208,0,187714611,footway,False,True,30.824,,,,,"LINESTRING (6.563526 46.5168988, 6.5635624 46.5169378, 6.5638732 46.5170247)",,,,,
1983450689,2466397541,0,238840465,steps,False,False,21.133,,,,,"LINESTRING (6.563526 46.5168988, 6.5633346 46.5169926, 6.5633105 46.5170156)",,,,,
2117504370,2117504373,0,201734762,path,False,False,17.61,,,,,"LINESTRING (6.567308 46.5202525, 6.5674098 46.520248, 6.5675062 46.5201899)",,,,,
2117504373,418161366,0,201734762,path,False,False,53.443,,,,,"LINESTRING (6.5675062 46.5201899, 6.5676098 46.520191, 6.5677827 46.5201934, 6.5679719 46.5201945, 6.5682046 46.5201966)",,,,,
2117504373,2117504370,0,201734762,path,False,True,17.61,,,,,"LINESTRING (6.5675062 46.5201899, 6.5674098 46.520248, 6.567308 46.5202525)",,,,,
2117504373,415957548,0,"[201734764, 201734765]","['path', 'service']",False,False,28.823999999999998,,Chemin des Machines,30,driveway,"LINESTRING (6.5675062 46.5201899, 6.5675091 46.5201657, 6.5675145 46.5200605, 6.5674735 46.5200201, 6.5674746 46.5199397)",,,,,
2117508729,5685319669,0,775247329,path,False,True,3.713,,,,,"LINESTRING (6.5647439 46.5185076, 6.5646977 46.5184974)",,,,,
2117508729,415963471,0,201735276,path,False,False,33.077,,,,,"LINESTRING (6.5647439 46.5185076, 6.5647772 46.5184719, 6.5647845 46.5182169)",,,,,
2117508729,343331436,0,"[775247329, 596972133]","['path', 'service']",False,False,10.536999999999999,,,,driveway,"LINESTRING (6.5647439 46.5185076, 6.5647598 46.5185407, 6.5647605 46.5186006)",,,,,
2117508731,2117508734,0,201735277,steps,False,False,9.336,,,,,"LINESTRING (6.5644933 46.5197599, 6.564409 46.5196992)",,,,,
2117508731,6610318986,0,"[1235505998, 703972278]",path,False,False,40.747,,,,,"LINESTRING (6.5644933 46.5197599, 6.5645695 46.5197158, 6.5644145 46.5196008, 6.5642805 46.519494)",,,,,
2117508731,6610286670,0,703972278,path,False,True,24.266,,,,,"LINESTRING (6.5644933 46.5197599, 6.564474 46.519771, 6.5643837 46.5197544, 6.5643162 46.5197929, 6.5642513 46.5197981, 6.5642129 46.5198149)",,,,,
2117508734,2117508731,0,201735277,steps,False,True,9.336,,,,,"LINESTRING (6.564409 46.5196992, 6.5644933 46.5197599)",,,,,
2117525827,2117525832,0,201737018,path,False,True,11.278,,,,,"LINESTRING (6.5667474 46.5209985, 6.5667402 46.5210998)",,,,,
2117525832,2117525827,0,201737018,path,False,False,11.278,,,,,"LINESTRING (6.5667402 46.5210998, 6.5667474 46.5209985)",,,,,
2117525832,265746833,0,975434242,service,True,False,30.552,,Chemin du Barrage,30,driveway,"LINESTRING (6.5667402 46.5210998, 6.5671395 46.5211021)",,,,,
2117738110,752215519,0,965697688,service,False,False,6.954,,,30,driveway,"LINESTRING (6.5716716 46.518582, 6.5717564 46.5186045)",,,,,
2117738110,8933671329,0,965697692,service,False,True,12.081,,,30,driveway,"LINESTRING (6.5716716 46.518582, 6.5715273 46.5185379)",,,,,
2117738110,8100314300,0,201759809,service,False,True,12.919,,,30,driveway,"LINESTRING (6.5716716 46.518582, 6.5717009 46.5185459, 6.5717261 46.5185245, 6.5717885 46.5185047)",,,,,
2117738113,8100314300,0,201759809,service,False,False,2.2,,,30,driveway,"LINESTRING (6.5718159 46.5184987, 6.5717885 46.5185047)",,,,,
2117743520,415963435,0,975363561,footway,False,False,4.171,,,,,"LINESTRING (6.5682625 46.5211217, 6.5682112 46.5211344)",,,,,
2117743520,415963422,0,975363561,footway,False,True,4.045,,,,,"LINESTRING (6.5682625 46.5211217, 6.5683045 46.5210996)",,,,,
2117743520,9025996725,0,"[975363556, 975363557, 201760458, 201760461, 201760462]","['steps', 'footway']",False,True,45.873999999999995,,,,,"LINESTRING (6.5682625 46.5211217, 6.5682627 46.5210877, 6.5682629 46.5210482, 6.5682629 46.521035, 6.568263 46.5210187, 6.5682643 46.5207533, 6.568251 46.5207101)",,,,,
2117743522,10259132225,0,27335913,unclassified,False,False,9.169,,Route des Noyerettes,30,,"LINESTRING (6.5686057 46.5192071, 6.5687255 46.5192092)",7,,,,
2117743522,9379387754,0,24450635,unclassified,True,False,25.364,,Avenue Auguste-Piccard,30,,"LINESTRING (6.5686057 46.5192071, 6.5685094 46.5192486, 6.5684601 46.5192866, 6.5684224 46.5193388, 6.5684133 46.519379)",,,,,
2117743522,10180762034,0,"[1112707659, 24400742]",service,False,False,23.921,,Route des Noyerettes,30,driveway,"LINESTRING (6.5686057 46.5192071, 6.5683571 46.5192089, 6.5682931 46.5192082)",,,,,
2117745199,1973830476,0,"[186641016, 201760730]","['path', 'service']",False,False,24.894,,,,driveway,"LINESTRING (6.565037 46.5199144, 6.5650397 46.519846, 6.5650495 46.5196907)",,,,,
2117745201,1973830476,0,201760731,path,False,True,17.093,,,,driveway,"LINESTRING (6.5648261 46.5196904, 6.5650495 46.5196907)",,,,,
2117748060,2117756067,0,"[201762089, 201761082, 201761084]","['path', 'steps']",False,False,31.535999999999998,,,,,"LINESTRING (6.5641315 46.5193288, 6.5641442 46.5193186, 6.5642454 46.5193957, 6.5644279 46.5192867)",,,,,
2117756067,343331346,0,30879345,service,False,False,88.781,,Rue Maryam Mirzakhani,,driveway,"LINESTRING (6.5644279 46.5192867, 6.5655882 46.5192908)",,,,,
2117756067,6610286680,0,"[30879345, 703972279]","['path', 'service']",False,True,29.522,,Rue Maryam Mirzakhani,,driveway,"LINESTRING (6.5644279 46.5192867, 6.5641871 46.5192816, 6.5640947 46.5193453, 6.5640842 46.5193518)",,,,,
2117756067,2117748060,0,"[201762089, 201761082, 201761084]","['path', 'steps']",False,True,31.535999999999998,,,,,"LINESTRING (6.5644279 46.5192867, 6.5642454 46.5193957, 6.5641442 46.5193186, 6.5641315 46.5193288)",,,,,
2117767772,2466397541,0,1070020432,path,False,False,25.209,,,,,"LINESTRING (6.5629919 46.5169603, 6.5630849 46.5169809, 6.5631669 46.5169984, 6.563227 46.5170077, 6.5632776 46.5170128, 6.5633105 46.5170156)",,,,,
2117767827,861358294,0,72570515,footway,False,True,57.726,,,,,"LINESTRING (6.5618507 46.5169933, 6.5618844 46.5170139, 6.5619198 46.5170443, 6.5619639 46.5170734, 6.562012 46.5170993, 6.562071 46.517124, 6.5621363 46.5171445, 6.5621948 46.5171555, 6.562277 46.51717, 6.5623201 46.5171802, 6.5623546 46.5171918, 6.5623868 46.5172069, 6.562424 46.5172266, 6.5624807 46.5172597)",,,,,
2249902148,2249915550,0,290716833,service,False,False,41.85,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.5616197 46.5179368, 6.5621666 46.5179413)",,,,,
2249902148,2249908742,0,"[201762594, 35692283]",service,True,False,68.47800000000001,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.5616197 46.5179368, 6.5616231 46.5176612, 6.5621175 46.5176646)",,,,,
2249902152,1768232143,0,30404105,service,False,True,23.584,,,,parking_aisle,"LINESTRING (6.562259 46.5179421, 6.5622593 46.51773)",,,,,
2249902152,312048942,0,290716833,service,False,False,54.629,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.562259 46.5179421, 6.5629729 46.517948)",,,,,
2249902152,2249915550,0,290716833,service,False,True,7.071,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.562259 46.5179421, 6.5621666 46.5179413)",,,,,
2249908742,312048905,0,35692283,service,True,False,65.632,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.5621175 46.5176646, 6.5629752 46.5176706)",,,,,
2249908742,861359387,0,1016957175,footway,False,False,12.113,,,,,"LINESTRING (6.5621175 46.5176646, 6.5621217 46.5175557)",,,,,
2249915549,861358410,0,72570517,service,False,True,172.188,,Chemin Erna Hamburger,30,driveway,"LINESTRING (6.5611019 46.5165969, 6.5610864 46.5171892, 6.5611663 46.5171904, 6.5611614 46.5178647, 6.5612008 46.5179207, 6.5613868 46.5180242)",,,,,
2249915550,2249902152,0,290716833,service,False,False,7.071,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.5621666 46.5179413, 6.562259 46.5179421)",,,,,
2249915550,2249902148,0,290716833,service,False,True,41.85,,Chemin Erna Hamburger,,parking_aisle,"LINESTRING (6.5621666 46.5179413, 6.5616197 46.5179368)",,,,,
2249915550,415963491,0,"[215531817, 215531818, 35468964]","['steps', 'footway']",False,False,15.79,,,,,"LINESTRING (6.5621666 46.5179413, 6.5621659 46.5180106, 6.5621656 46.5180472, 6.5621652 46.5180833)",,,,,
2466397541,1983450689,0,238840465,steps,False,True,21.133,,,,,"LINESTRING (6.5633105 46.5170156, 6.5633346 46.5169926, 6.563526 46.5168988)",,,,,
2466397541,9820754208,0,1070020432,path,False,False,43.282,,,,,"LINESTRING (6.5633105 46.5170156, 6.5633426 46.517019, 6.563781 46.5170364, 6.5638315 46.5170326, 6.5638732 46.5170247)",,,,,
2466397541,2117767772,0,1070020432,path,False,True,25.209,,,,,"LINESTRING (6.5633105 46.5170156, 6.5632776 46.5170128, 6.563227 46.5170077, 6.5631669 46.5169984, 6.5630849 46.5169809, 6.5629919 46.5169603)",,,,,
2466397547,415963507,0,44675198,path,False,True,24.468,,,,,"LINESTRING (6.565311 46.517176, 6.5653097 46.5173187, 6.5653399 46.5173932)",,,,,
2466397547,9380036474,0,238840464,path,False,True,14.568999999999999,,,,,"LINESTRING (6.565311 46.517176, 6.5652524 46.517125, 6.5651708 46.5170903)",,,,,
2466397547,9825558886,0,"[738863840, 738863841]","['path', 'service']",False,False,41.923,,,,,"LINESTRING (6.565311 46.517176, 6.5654053 46.517245, 6.5655018 46.5173059, 6.5655246 46.5173317, 6.5655251 46.5173686, 6.5655244 46.5174937)",,,,,
2569871107,752215514,0,60442176,footway,False,False,9.502,,,,,"LINESTRING (6.5689892 46.5178091, 6.5689935 46.5177237)",,,,,
2569871152,752215478,0,111629283,footway,False,False,5.256,,,,,"LINESTRING (6.5694284 46.5182131, 6.5694958 46.5182222)",,,,,
2569875787,752215531,0,60431564,footway,False,True,9.542,,,,,"LINESTRING (6.568288 46.5188966, 6.5682987 46.5189821)",,,,,
2570187687,752215548,0,72320784,footway,False,False,10.33,,,,,"LINESTRING (6.567819 46.5178005, 6.5678178 46.5177076)",,,,,
2942204087,312048903,0,28407422,service,False,False,5.182,,,,driveway,"LINESTRING (6.5629706 46.5181365, 6.562971 46.5180899)",,,,,
2942204087,415963472,0,28407422,service,False,True,7.806,,,,driveway,"LINESTRING (6.5629706 46.5181365, 6.56297 46.5182067)",,,,,
2942204087,2942204088,0,290716832,footway,False,False,18.41,,,,,"LINESTRING (6.5629706 46.5181365, 6.5632112 46.5181368)",,,,,
2942204088,654573217,0,51316826,service,False,True,4.993,,,,parking_aisle,"LINESTRING (6.5632112 46.5181368, 6.5632111 46.5180919)",,,,,
2942204088,2942204089,0,290716832,footway,False,False,9.473,,,,,"LINESTRING (6.5632112 46.5181368, 6.563335 46.518137)",,,,,
2942204088,2942204087,0,290716832,footway,False,True,18.41,,,,,"LINESTRING (6.5632112 46.5181368, 6.5629706 46.5181365)",,,,,
2942204088,654573222,0,51316826,service,False,False,24.506999999999998,,,,parking_aisle,"LINESTRING (6.5632112 46.5181368, 6.5632112 46.5181552, 6.5632058 46.5181805, 6.5631979 46.5182029, 6.5631838 46.5182237, 6.5631684 46.5182366, 6.5630488 46.5183151)",,,,,
2942204089,369567433,0,30403019,footway,False,False,8.485,,,,,"LINESTRING (6.563335 46.518137, 6.5633338 46.5182133)",,,,,
2942204089,253154864,0,30403019,footway,False,True,4.904,,,,,"LINESTRING (6.563335 46.518137, 6.5633356 46.5180929)",,,,,
2942204089,2942204088,0,290716832,footway,False,True,9.473,,,,,"LINESTRING (6.563335 46.518137, 6.5632112 46.5181368)",,,,,
3402256154,415957771,0,35468445,service,False,False,14.333,,,,parking_aisle,"LINESTRING (6.5703979 46.5210678, 6.5703982 46.5209389)",,,,,
3402256154,415963449,0,"[984654128, 984654126, 984654127]",service,True,False,108.098,,Rue Robert-Mercier,30,driveway,"LINESTRING (6.5703979 46.5210678, 6.569538 46.5210579, 6.5693799 46.5210587, 6.5693412 46.5210653, 6.569319 46.521076, 6.5693048 46.521099, 6.5693045 46.5211711, 6.5693039 46.5212995)",,,,,
3412343719,752215519,0,334140665,footway,False,True,4.39,,,,,"LINESTRING (6.5717662 46.5185656, 6.5717564 46.5186045)",,,,,
3412343719,3412346769,0,869054292,footway,False,True,46.35,,,,,"LINESTRING (6.5717662 46.5185656, 6.5718452 46.5185845, 6.5719337 46.5185789, 6.5719833 46.5185605, 6.5720226 46.5185233, 6.5721359 46.5183247)",,,,,
3412343719,8100314300,0,869054293,footway,False,False,6.989000000000001,,,,,"LINESTRING (6.5717662 46.5185656, 6.5717821 46.5185273, 6.5717885 46.5185047)",,,,,
3412346769,3412343719,0,869054292,footway,False,False,46.349999999999994,,,,,"LINESTRING (6.5721359 46.5183247, 6.5720226 46.5185233, 6.5719833 46.5185605, 6.5719337 46.5185789, 6.5718452 46.5185845, 6.5717662 46.5185656)",,,,,
3412346769,9380010806,0,869054292,footway,False,True,37.42,,,,,"LINESTRING (6.5721359 46.5183247, 6.5721006 46.5182827, 6.5720671 46.5182366, 6.5719853 46.5181544, 6.571929 46.5181175, 6.5718978 46.518122, 6.5718173 46.5180955)",,,,,
3412346773,5575422896,0,35468455,path,False,False,39.849,,,,,"LINESTRING (6.571497 46.5192916, 6.5709762 46.5192895)",,,,,
3412346773,415957799,0,334141249,footway,False,False,7.431,,,,,"LINESTRING (6.571497 46.5192916, 6.5714999 46.5192248)",,,,,
3412346773,5075840870,0,520858522,footway,False,True,41.042,,,,,"LINESTRING (6.571497 46.5192916, 6.5715686 46.5192957, 6.5716599 46.5193232, 6.5717048 46.5193511, 6.5717283 46.5193956, 6.5717262 46.5195577)",,,,,
4095578140,10180762037,0,450570091,pedestrian,False,False,36.771,,,,,"LINESTRING (6.5662469 46.5195261, 6.5661565 46.5195677, 6.5661346 46.5195962, 6.566131 46.5198198)",,,,,
4095578140,8935269865,0,738863838,service,False,False,34.375,,Route des Noyerettes,30,driveway,"LINESTRING (6.5662469 46.5195261, 6.5662549 46.5196011, 6.5663206 46.5196993, 6.5663374 46.519755, 6.566341 46.5198239)",,,,,
4095578140,4474732997,0,738863838,service,False,True,40.550999999999995,,Route des Noyerettes,30,driveway,"LINESTRING (6.5662469 46.5195261, 6.5662542 46.519366, 6.5662777 46.5192969, 6.56633 46.5192462, 6.5663889 46.5192131, 6.5664132 46.519204)",,,,,
4474598148,8933498863,0,965676950,footway,False,False,5.902,,,,,"LINESTRING (6.5663095 46.5189013, 6.5663456 46.5189134, 6.5663762 46.5189277)",,,,,
4474695101,6433105365,0,60431547,service,False,True,22.942,,,,driveway,"LINESTRING (6.5671341 46.5187282, 6.5671297 46.5189345)",,,,,
4474732997,10180762039,0,450554301,footway,False,False,3.449,,,,,"LINESTRING (6.5664132 46.519204, 6.5664023 46.5191739)",,,,,
4474732997,4095578140,0,738863838,service,False,False,40.551,,Route des Noyerettes,30,driveway,"LINESTRING (6.5664132 46.519204, 6.5663889 46.5192131, 6.56633 46.5192462, 6.5662777 46.5192969, 6.5662542 46.519366, 6.5662469 46.5195261)",,,,,
4474732997,8702469690,0,"[24400742, 738863838]",service,False,True,41.655,,Route des Noyerettes,30,driveway,"LINESTRING (6.5664132 46.519204, 6.5664722 46.5191898, 6.5667045 46.5191813, 6.5669537 46.5191856)",,,,,
4474748112,752215548,0,60431551,service,False,False,2.464,,,,driveway,"LINESTRING (6.56785 46.517708, 6.5678178 46.5177076)",,,,,
4474748112,752215514,0,60431551,service,False,True,87.514,,,,driveway,"LINESTRING (6.56785 46.517708, 6.5689935 46.5177237)",,,,,
4474748112,752215514,1,60431550,footway,False,True,99.071,,,,,"LINESTRING (6.56785 46.517708, 6.5678721 46.5176857, 6.5679178 46.5176463, 6.5680002 46.5176096, 6.5680914 46.517581, 6.5682033 46.5175619, 6.5683408 46.5175487, 6.5685125 46.5175506, 6.5686441 46.5175653, 6.5687592 46.5175934, 6.5688702 46.5176426, 6.5689935 46.5177237)",,,,,
4474748113,752215548,0,60431551,service,False,True,3.696,,,,driveway,"LINESTRING (6.5677695 46.5177082, 6.5678178 46.5177076)",,,,,
4474748113,752215502,0,60431549,footway,False,False,103.82599999999998,,,,,"LINESTRING (6.5677695 46.5177082, 6.5677112 46.517682, 6.5676059 46.5176371, 6.5674386 46.5176153, 6.5672894 46.517616, 6.5671614 46.5176398, 6.5670578 46.5176756, 6.5669528 46.5177258, 6.5668389 46.5177926, 6.5666845 46.5179194, 6.566616 46.5179443)",,,,,
4474748113,752215539,0,"[922088912, 60431551]",service,False,False,76.87800000000001,,,,driveway,"LINESTRING (6.5677695 46.5177082, 6.5674521 46.5177123, 6.5672895 46.5177097, 6.5672351 46.5177157, 6.5672082 46.51772, 6.5671862 46.5177265, 6.5671657 46.5177415, 6.5671463 46.5177623, 6.5671369 46.5177973, 6.5671384 46.5179003, 6.5671036 46.5180012)",,,,,
4474748118,752215531,0,60431554,service,False,True,40.54,,,,driveway,"LINESTRING (6.5677689 46.5189783, 6.5682987 46.5189821)",,,,,
4474748118,752215523,0,60431554,service,False,False,48.987,,,,driveway,"LINESTRING (6.5677689 46.5189783, 6.5675794 46.5189788, 6.5673487 46.51898, 6.5671289 46.5189731)",,,,,
4474748118,10180762049,0,450556561,footway,False,False,12.295,,,,,"LINESTRING (6.5677689 46.5189783, 6.5678248 46.5189388, 6.5678626 46.5189123, 6.5678699 46.5188947)",,,,,
4474748118,4474748129,0,"[1005082505, 1121654165]",footway,False,"[False, True]",56.87200000000001,,,,,"LINESTRING (6.5677689 46.5189783, 6.56754 46.519138, 6.5675157 46.5191498, 6.567384 46.5191496, 6.5673429 46.5191489, 6.5671865 46.5191475, 6.5671282 46.5191462)",,,,,
4474748129,4474748133,0,60431547,service,False,True,4.716,,,,driveway,"LINESTRING (6.5671282 46.5191462, 6.5671268 46.5191886)",,,,,
4474748129,8933498847,0,1121654165,footway,False,False,26.369,,,,,"LINESTRING (6.5671282 46.5191462, 6.5667836 46.519143)",,,,,
4474748129,752215523,0,60431547,service,False,False,19.248,,,,driveway,"LINESTRING (6.5671282 46.5191462, 6.5671282 46.5190962, 6.5671289 46.5189731)",,,,,
4474748129,4474748118,0,"[1005082505, 1121654165]",footway,False,"[False, True]",56.872,,,,,"LINESTRING (6.5671282 46.5191462, 6.5671865 46.5191475, 6.5673429 46.5191489, 6.567384 46.5191496, 6.5675157 46.5191498, 6.56754 46.519138, 6.5677689 46.5189783)",,,,,
4474748133,4474748129,0,60431547,service,False,False,4.716,,,,driveway,"LINESTRING (6.5671268 46.5191886, 6.5671282 46.5191462)",,,,,
4474748133,8702469690,0,24400742,service,False,False,13.248,,Route des Noyerettes,30,driveway,"LINESTRING (6.5671268 46.5191886, 6.5670521 46.5191873, 6.5669537 46.5191856)",,,,,
4474748133,264892080,0,24400742,service,False,True,32.858000000000004,,Route des Noyerettes,30,driveway,"LINESTRING (6.5671268 46.5191886, 6.567169 46.5191893, 6.56731 46.5191918, 6.5673408 46.5191923, 6.567365 46.5191927, 6.5675561 46.519196)",,,,,
4474790861,343331438,0,30879348,service,False,False,7.766,,,,driveway,"LINESTRING (6.5654997 46.5188035, 6.5656012 46.5188036)",,,,,
4474790861,415933191,0,30879348,service,False,True,6.175,,,,driveway,"LINESTRING (6.5654997 46.5188035, 6.565419 46.5188037)",,,,,
4474790861,369567405,0,32795708,footway,False,False,32.661,,,,,"LINESTRING (6.5654997 46.5188035, 6.5655056 46.5185098)",,,,,
4474958172,4474958173,0,450578118,track,False,False,4.412,,,,,"LINESTRING (6.5656113 46.5175338, 6.5656685 46.5175388)",,,,,
4474958172,9825558887,0,492122658,unclassified,False,False,4.464,,Allée de Savoie,30,,"LINESTRING (6.5656113 46.5175338, 6.5656085 46.5174937)",,,,,
4474958172,760216063,0,492122658,unclassified,False,True,35.421,,Allée de Savoie,30,,"LINESTRING (6.5656113 46.5175338, 6.5656193 46.5178523)",,,,,
4474958173,4474958172,0,450578118,track,False,True,4.412,,,,,"LINESTRING (6.5656685 46.5175388, 6.5656113 46.5175338)",,,,,
4474961714,343331438,0,51740696,unclassified,False,False,33.721,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.5655926 46.5191068, 6.5656012 46.5188036)",,,,,
4474961714,343331346,0,51740696,unclassified,False,True,20.463,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.5655926 46.5191068, 6.5655882 46.5192908)",,,,,
4474961714,10180762039,0,"[922088911, 450578119]","['pedestrian', 'footway']",False,True,63.663,,,,,"LINESTRING (6.5655926 46.5191068, 6.5657019 46.5190955, 6.5659046 46.5191186, 6.565954 46.5191422, 6.5663106 46.5191478, 6.56638 46.5191676, 6.5664023 46.5191739)",,,,,
4474961714,415933191,0,492122679,footway,False,False,47.814,,,,,"LINESTRING (6.5655926 46.5191068, 6.5654093 46.5191075, 6.565419 46.5188037)",,,,,
4475067985,10180762046,0,1121654165,footway,False,False,2.613,,,,,"LINESTRING (6.566544 46.5191418, 6.56651 46.519144)",,,,,
4475067985,8933498847,0,1121654165,footway,False,True,18.333,,,,,"LINESTRING (6.566544 46.5191418, 6.5667836 46.519143)",,,,,
4475067985,8933498824,0,686343070,footway,False,True,19.569999999999997,,,,,"LINESTRING (6.566544 46.5191418, 6.5665426 46.5191014, 6.5665501 46.5190551, 6.5666196 46.5190013, 6.5666307 46.5189861)",,,,,
4497482397,1803273483,0,492122664,residential,True,False,27.693,2,Allée de Savoie,30,parking_aisle,"LINESTRING (6.565629 46.518147, 6.5656098 46.5183957)",,,,,
4497482397,760216065,0,60431558,service,False,False,57.641,,Place Maurice Cosandey,,,"LINESTRING (6.565629 46.518147, 6.5657171 46.5181645, 6.5659801 46.5181666, 6.5663787 46.518169)",,,,,
4497482397,4841714881,0,"[742256714, 742256711]",residential,True,False,14.198,1,,50,,"LINESTRING (6.565629 46.518147, 6.5656137 46.5181655, 6.5655913 46.5181802, 6.5655637 46.5181898, 6.5655333 46.5181935, 6.5655026 46.518191, 6.5654742 46.5181825)",,,,,roundabout
4841714872,4497482397,0,742256715,residential,True,False,3.307,1,,50,,"LINESTRING (6.565636 46.5181178, 6.5656346 46.5181327, 6.565629 46.518147)",,,,,roundabout
4841714873,4841714878,0,742256712,residential,True,False,3.144,1,,50,,"LINESTRING (6.5654524 46.5180717, 6.5654677 46.5180622, 6.5654853 46.518055)",,,,,roundabout
4841714878,760216063,0,450544784,unclassified,True,False,25.409,1,Allée de Savoie,30,,"LINESTRING (6.5654853 46.518055, 6.5655325 46.5180266, 6.5655694 46.5179799, 6.5655956 46.5179209, 6.5656193 46.5178523)",,,,,
4841714878,4841714872,0,492122674,residential,True,False,15.859,1,,50,,"LINESTRING (6.5654853 46.518055, 6.5655186 46.5180485, 6.5655531 46.5180498, 6.5655851 46.5180586, 6.5656113 46.5180741, 6.5656289 46.5180945, 6.565636 46.5181178)",,,,,roundabout
4841714881,4841714882,0,742256713,residential,True,False,3.362,1,,50,,"LINESTRING (6.5654742 46.5181825, 6.5654569 46.5181732, 6.5654428 46.5181616)",,,,,roundabout
4841714882,9273399124,0,492122669,unclassified,True,False,8.008000000000001,1,Rue Jean-Daniel-Colladon,30,,"LINESTRING (6.5654428 46.5181616, 6.5653559 46.5181402, 6.565344 46.5181379)",,,,,
4841714882,4841714873,0,742256716,residential,True,False,10.761,1,,50,,"LINESTRING (6.5654428 46.5181616, 6.5654282 46.5181396, 6.5654249 46.5181155, 6.5654333 46.518092, 6.5654524 46.5180717)",,,,,roundabout
4841714900,369567433,0,32795708,footway,False,False,60.149,,,,,"LINESTRING (6.5641199 46.5182139, 6.5633338 46.5182133)",,,,,
4841714900,5685319668,0,32795708,footway,False,True,21.817,,,,,"LINESTRING (6.5641199 46.5182139, 6.564405 46.5182167)",,,,,
4841714900,5685319672,0,201735275,footway,False,False,10.422,,,,,"LINESTRING (6.5641199 46.5182139, 6.5641166 46.5183076)",,,,,
4841714900,415963496,0,201735275,footway,False,True,12.835,,,,,"LINESTRING (6.5641199 46.5182139, 6.5641164 46.5181352, 6.5641061 46.5180992)",,,,,
4841714903,1973830475,0,30333700,steps,False,True,15.114,,,,,"LINESTRING (6.5627793 46.5189158, 6.5628668 46.5189884, 6.5629076 46.5189577)",,,,,
4841714903,334496980,0,30403019,footway,False,False,16.091,,,,,"LINESTRING (6.5627793 46.5189158, 6.5627781 46.5189766, 6.5627765 46.5190605)",,,,,
4841714903,335535681,0,30403019,footway,False,True,42.172,,,,,"LINESTRING (6.5627793 46.5189158, 6.5630233 46.5187689, 6.5630255 46.5187306, 6.562925 46.51866, 6.562944 46.5186462)",,,,,
4841714913,8935270050,0,"[24403272, 492122677]","['path', 'service']",False,"[False, True]",147.513,,Chemin Alan-Turing,,driveway,"LINESTRING (6.5644952 46.5189929, 6.5644945 46.5188745, 6.5635901 46.518872, 6.5634846 46.5189381, 6.5633299 46.5190506, 6.5632359 46.5190759, 6.5629012 46.5190784, 6.5628542 46.5190717)",,,,,
