u,v,key,osmid,name,highway,oneway,reversed,length,geometry,bridge,junction
5085072477,5085072474,0,521979344,,service,False,True,82.576,"LINESTRING (120.2632808 31.4860558, 120.2632808 31.4859851, 120.2633744 31.4859821, 120.2640682 31.4860038)",,
5085072502,2931071664,0,250489556,三江路,unclassified,False,False,95.864,"LINESTRING (120.2640436 31.486769, 120.2640159 31.4876308)",,
5085072502,2569335497,0,250489556,三江路,unclassified,False,True,32.248,"LINESTRING (120.2640436 31.486769, 120.2640529 31.4864791)",,
5085072502,5085072503,0,521979346,,footway,False,False,72.583,"LINESTRING (120.2640436 31.486769, 120.2632782 31.4867607)",,
5085072503,5085072502,0,521979346,,footway,False,True,72.583,"LINESTRING (120.2632782 31.4867607, 120.2640436 31.486769)",,
5085072504,2569335497,0,521979347,,footway,False,True,74.883,"LINESTRING (120.2632632 31.4864831, 120.2640529 31.4864791)",,
5099738575,2570938800,0,"[523951945, 761133687, 523951599]",,footway,False,False,29.759,"LINESTRING (120.2659819 31.4819577, 120.2660652 31.4819872, 120.2662151 31.4820346, 120.2662726 31.4820581)",yes,
5099738575,2570943248,0,523951945,,footway,False,True,34.925,"LINESTRING (120.2659819 31.4819577, 120.266006 31.4818502, 120.2659685 31.4817587, 120.2659282 31.4817312, 120.2658544 31.4817214)",,
5099738575,5099738576,0,"[523951946, 523951947]",,footway,False,True,62.545,"LINESTRING (120.2659819 31.4819577, 120.2659497 31.4820423, 120.2659551 31.4821796, 120.2659256 31.4822596, 120.2658797 31.4823443, 120.2658909 31.4824333, 120.2658685 31.4825001)",,
5099738576,5099738575,0,"[523951946, 523951947]",,footway,False,False,62.545,"LINESTRING (120.2658685 31.4825001, 120.2658909 31.4824333, 120.2658797 31.4823443, 120.2659256 31.4822596, 120.2659551 31.4821796, 120.2659497 31.4820423, 120.2659819 31.4819577)",,
5099742101,5099743438,0,523953682,,footway,False,True,36.568,"LINESTRING (120.2686239 31.4821184, 120.2684237 31.4821209, 120.2682383 31.4821203)",,
5099743438,5085057946,0,250488879,中央大道,unclassified,False,True,42.721,"LINESTRING (120.2682383 31.4821203, 120.2682371 31.4817361)",,
5099743438,2569245005,0,250488879,中央大道,unclassified,False,False,42.173,"LINESTRING (120.2682383 31.4821203, 120.268235 31.482208, 120.2682029 31.4823682, 120.2681608 31.4824921)",,
5099743438,5099742101,0,523953682,,footway,False,False,36.568,"LINESTRING (120.2682383 31.4821203, 120.2684237 31.4821209, 120.2686239 31.4821184)",,
5099743438,2570938796,0,"[838924033, 838924034, 523953660]",,footway,False,True,68.19999999999999,"LINESTRING (120.2682383 31.4821203, 120.2680126 31.4821108, 120.2678533 31.4821071, 120.2675306 31.4820341)",yes,
5439726787,5439726788,0,564655706,,service,False,True,73.418,"LINESTRING (120.2685839 31.4914944, 120.2693582 31.4914921)",,
5439726788,5439726798,0,250496762,,service,False,False,32.302,"LINESTRING (120.2693582 31.4914921, 120.2693574 31.4917826)",,
5439726788,5439726787,0,564655706,,service,False,False,73.418,"LINESTRING (120.2693582 31.4914921, 120.2685839 31.4914944)",,
5439726788,2569348728,0,"[250495353, 250496762]",,service,False,True,37.345,"LINESTRING (120.2693582 31.4914921, 120.269359 31.4911924, 120.2693166 31.4911922)",,
5439726789,5439726790,0,564655707,,service,False,True,66.462,"LINESTRING (120.2686563 31.491842, 120.2693572 31.4918489)",,
5439726790,5439726792,0,250496762,,service,False,False,43.233,"LINESTRING (120.2693572 31.4918489, 120.2693561 31.4922377)",,
5439726790,5439726798,0,250496762,,service,False,True,7.372,"LINESTRING (120.2693572 31.4918489, 120.2693574 31.4917826)",,
5439726790,5439726789,0,564655707,,service,False,False,66.462,"LINESTRING (120.2693572 31.4918489, 120.2686563 31.491842)",,
5439726791,5439726792,0,564655708,,service,False,True,67.628,"LINESTRING (120.2686429 31.4922309, 120.2693561 31.4922377)",,
5439726792,5439726794,0,250496762,,service,False,False,37.139,"LINESTRING (120.2693561 31.4922377, 120.2693552 31.4925717)",,
5439726792,5439726790,0,250496762,,service,False,True,43.233,"LINESTRING (120.2693561 31.4922377, 120.2693572 31.4918489)",,
5439726792,5439726791,0,564655708,,service,False,False,67.628,"LINESTRING (120.2693561 31.4922377, 120.2686429 31.4922309)",,
5439726793,5439726794,0,564655709,,service,False,True,75.936,"LINESTRING (120.2685544 31.4925625, 120.2693552 31.4925717)",,
5439726794,5439726792,0,250496762,,service,False,True,37.139,"LINESTRING (120.2693552 31.4925717, 120.2693561 31.4922377)",,
5439726794,5439726793,0,564655709,,service,False,False,75.936,"LINESTRING (120.2693552 31.4925717, 120.2685544 31.4925625)",,
5439726794,2569337360,0,250496762,,service,False,False,123.162,"LINESTRING (120.2693552 31.4925717, 120.2693537 31.4930953, 120.2686688 31.4930972)",,
5439726798,5439726790,0,250496762,,service,False,False,7.372,"LINESTRING (120.2693574 31.4917826, 120.2693572 31.4918489)",,
5439726798,5439726788,0,250496762,,service,False,True,32.302,"LINESTRING (120.2693574 31.4917826, 120.2693582 31.4914921)",,
5439726798,2569348772,0,"[250496760, 564655710]",,service,False,False,442.016,"LINESTRING (120.2693574 31.4917826, 120.2711856 31.4917643, 120.2712661 31.4916865, 120.2712768 31.491069, 120.2712204 31.4910163, 120.2705503 31.4910155, 120.2695576 31.4910143, 120.269393 31.4910127, 120.2693166 31.491014)",,
7111260416,2575305055,0,251285347,,path,False,False,16.75,"LINESTRING (120.2722189 31.4842893, 120.2721109 31.4844085)",,
7111260416,2569337351,0,251285347,,path,False,True,6.01,"LINESTRING (120.2722189 31.4842893, 120.2722576 31.4842465)",,
7111260416,7111260417,0,761133654,,footway,False,True,3.727,"LINESTRING (120.2722189 31.4842893, 120.2722582 31.4842897)",,
7111260417,2569337355,0,250495354,,service,False,False,101.028,"LINESTRING (120.2722582 31.4842897, 120.2722712 31.4851982)",,
7111260417,2569337351,0,250495354,,service,False,True,4.804,"LINESTRING (120.2722582 31.4842897, 120.2722576 31.4842465)",,
7111260417,7111260416,0,761133654,,footway,False,False,3.727,"LINESTRING (120.2722582 31.4842897, 120.2722189 31.4842893)",,
7611431285,2619275851,0,"[250489569, 250489556, 250489553]","['即心桥', '三江路']",unclassified,False,False,207.80100000000002,"LINESTRING (120.2635883 31.4839638, 120.2636216 31.4840151, 120.2638176 31.4843193, 120.2639121 31.4845347, 120.2640087 31.4848942, 120.2640456 31.485177, 120.2640677 31.4854497, 120.2640754 31.485756)",yes,
7611431285,2569260880,0,250489569,三江路,unclassified,False,True,117.12,"LINESTRING (120.2635883 31.4839638, 120.2634347 31.4837273, 120.2633266 31.4834935, 120.2632515 31.4832694, 120.2632148 31.4829725)",,
7611431287,7611431291,0,814860041,,residential,False,True,65.134,"LINESTRING (120.2615622 31.4814977, 120.2615783 31.4809121)",,
7611431287,7611431289,0,814860040,,residential,False,False,135.69799999999998,"LINESTRING (120.2615622 31.4814977, 120.2626457 31.4814977, 120.2626993 31.4812049)",,
7611431289,2569260848,0,814860042,,unclassified,False,False,43.547,"LINESTRING (120.2626993 31.4812049, 120.2631549 31.4811558)",,
7611431289,7611431291,0,814860040,,residential,False,False,132.022,"LINESTRING (120.2626993 31.4812049, 120.2626242 31.4809166, 120.2615783 31.4809121)",,
7611431289,7611431287,0,814860040,,residential,False,True,135.69799999999998,"LINESTRING (120.2626993 31.4812049, 120.2626457 31.4814977, 120.2615622 31.4814977)",,
7611431291,7611431287,0,814860041,,residential,False,False,65.134,"LINESTRING (120.2615783 31.4809121, 120.2615622 31.4814977)",,
7611431291,7611431289,0,814860040,,residential,False,True,132.022,"LINESTRING (120.2615783 31.4809121, 120.2626242 31.4809166, 120.2626993 31.4812049)",,
7611431292,7611431297,0,814860043,,unclassified,False,False,109.794,"LINESTRING (120.2620717 31.4802212, 120.2632289 31.4802532)",,
7611431292,7611431297,1,814860044,,unclassified,False,False,109.794,"LINESTRING (120.2620717 31.4802212, 120.2632289 31.4802532)",,
7611431292,7611431293,0,814860044,,unclassified,False,True,72.718,"LINESTRING (120.2620717 31.4802212, 120.2620127 31.4802349, 120.2617982 31.4802212, 120.2617445 31.4802349, 120.2613101 31.4802258)",,
7611431292,7611431299,0,814860045,,residential,False,False,37.239000000000004,"LINESTRING (120.2620717 31.4802212, 120.2620927 31.4800754, 120.2620766 31.4798879)",,
7611431293,7611431292,0,814860044,,unclassified,False,False,72.718,"LINESTRING (120.2613101 31.4802258, 120.2617445 31.4802349, 120.2617982 31.4802212, 120.2620127 31.4802349, 120.2620717 31.4802212)",,
7611431297,2570944037,0,250489569,三江路,unclassified,False,False,7.182,"LINESTRING (120.2632289 31.4802532, 120.2632206 31.4803174)",,
7611431297,2569260965,0,250489569,三江路,unclassified,False,True,26.86,"LINESTRING (120.2632289 31.4802532, 120.26326 31.4800131)",,
7611431297,7611431292,0,814860043,,unclassified,False,True,109.794,"LINESTRING (120.2632289 31.4802532, 120.2620717 31.4802212)",,
7611431297,7611431292,1,814860044,,unclassified,False,True,109.794,"LINESTRING (120.2632289 31.4802532, 120.2620717 31.4802212)",,
7611431299,7611431292,0,814860045,,residential,False,True,37.239000000000004,"LINESTRING (120.2620766 31.4798879, 120.2620927 31.4800754, 120.2620717 31.4802212)",,
7611431300,7611431302,0,814860046,,residential,False,False,143.63,"LINESTRING (120.2666035 31.4790738, 120.2662817 31.4790464, 120.2650905 31.4790464)",,
7611431300,7611431311,0,814860047,,residential,False,False,137.027,"LINESTRING (120.2666035 31.4790738, 120.2666786 31.4789275, 120.2667537 31.4787766, 120.2667752 31.478708, 120.2667752 31.4786714, 120.2667645 31.4786417, 120.2666464 31.4786257, 120.2662549 31.4786165, 120.2658634 31.4786074)",,
7611431300,2570943316,0,814860048,,residential,False,False,89.992,"LINESTRING (120.2666035 31.4790738, 120.2664212 31.4794672, 120.266278 31.4798337)",,
7611431302,5084928135,0,521958841,,service,False,True,88.29,"LINESTRING (120.2650905 31.4790464, 120.2649679 31.4798335)",,
7611431302,7611431303,0,814860046,,residential,False,False,157.96,"LINESTRING (120.2650905 31.4790464, 120.2634248 31.4790418)",,
7611431302,5085062302,0,521958841,,service,False,False,76.949,"LINESTRING (120.2650905 31.4790464, 120.2651114 31.4789123, 120.2651192 31.4783556)",,
7611431302,7611431300,0,814860046,,residential,False,True,143.63,"LINESTRING (120.2650905 31.4790464, 120.2662817 31.4790464, 120.2666035 31.4790738)",,
7611431303,2569260858,0,250489566,,unclassified,False,False,72.45,"LINESTRING (120.2634248 31.4790418, 120.2633183 31.479687)",,
7611431303,2569260872,0,250489566,,unclassified,False,True,86.51,"LINESTRING (120.2634248 31.4790418, 120.263552 31.4782714)",,
7611431303,7611431302,0,814860046,,residential,False,True,157.96,"LINESTRING (120.2634248 31.4790418, 120.2650905 31.4790464)",,
7611431311,7611431300,0,814860047,,residential,False,True,137.02700000000002,"LINESTRING (120.2658634 31.4786074, 120.2662549 31.4786165, 120.2666464 31.4786257, 120.2667645 31.4786417, 120.2667752 31.4786714, 120.2667752 31.478708, 120.2667537 31.4787766, 120.2666786 31.4789275, 120.2666035 31.4790738)",,
7611431392,7611431393,0,814860077,,unclassified,False,False,62.484,"LINESTRING (120.268885 31.4790369, 120.2682263 31.4790506)",,
7611431392,2576549964,0,814860078,,service,False,False,105.702,"LINESTRING (120.268885 31.4790369, 120.2689076 31.4780865)",,
7611431392,2576549979,0,814860084,,service,False,False,85.445,"LINESTRING (120.268885 31.4790369, 120.2697857 31.4790161)",,
7611431393,2706621050,0,250488879,中央大道,unclassified,False,False,33.436,"LINESTRING (120.2682263 31.4790506, 120.2682266 31.4793513)",,
7611431393,7611431392,0,814860077,,unclassified,False,True,62.484,"LINESTRING (120.2682263 31.4790506, 120.268885 31.4790369)",,
7611431393,2576549932,0,250488879,中央大道,unclassified,False,True,99.131,"LINESTRING (120.2682263 31.4790506, 120.2682263 31.4790053, 120.26823 31.4781591)",,
9733577883,9733577884,0,1059395564,,footway,False,False,102.413,"LINESTRING (120.2694289 31.4776384, 120.2694117 31.4767175)",,
9733577883,2576589780,0,251436963,,service,False,False,28.637999999999998,"LINESTRING (120.2694289 31.4776384, 120.2692329 31.4776583, 120.2691283 31.4776592)",,
9733577883,2576549958,0,"[251436970, 251436963, 251436964]",,service,False,True,155.051,"LINESTRING (120.2694289 31.4776384, 120.2701127 31.4775691, 120.2705848 31.4774867, 120.2706625 31.4774867, 120.2707277 31.4775049, 120.2707645 31.4775462, 120.2707668 31.4776994, 120.2707678 31.4777657)",yes,
9733577884,2576549983,0,251436967,天目山路,service,False,False,116.598,"LINESTRING (120.2694117 31.4767175, 120.2706314 31.4765853)",,
9733577884,9733577883,0,1059395564,,footway,False,True,102.413,"LINESTRING (120.2694117 31.4767175, 120.2694289 31.4776384)",,
9733577884,2576549965,0,251436967,天目山路,service,False,True,113.804,"LINESTRING (120.2694117 31.4767175, 120.2693214 31.4767273, 120.2682257 31.4768735)",,
9733577889,9733584226,0,250489568,泰山路,unclassified,False,False,79.25,"LINESTRING (120.2663228 31.4902228, 120.2668242 31.490273, 120.2671115 31.4902843, 120.2671548 31.490286)",,
9733577889,2569335502,0,250489568,泰山路,unclassified,False,True,39.434999999999995,"LINESTRING (120.2663228 31.4902228, 120.266277 31.4902182, 120.265912 31.4901677)",,
9733577889,9733577891,0,1059395566,,footway,False,False,13.513,"LINESTRING (120.2663228 31.4902228, 120.2663334 31.4901603, 120.2663369 31.490102)",,
9733577891,9733577898,0,1059395566,,footway,False,False,52.112,"LINESTRING (120.2663369 31.490102, 120.2663228 31.4900239, 120.2662903 31.4899486, 120.2662684 31.489893, 120.2662705 31.4898407, 120.2662936 31.4897665, 120.2663623 31.4897012, 120.266396 31.4896832)",,
9733577891,9733577889,0,1059395566,,footway,False,True,13.513,"LINESTRING (120.2663369 31.490102, 120.2663334 31.4901603, 120.2663228 31.4902228)",,
9733577891,9733577904,0,1059395567,,footway,False,False,43.365,"LINESTRING (120.2663369 31.490102, 120.2664067 31.4900583, 120.2664649 31.4900235, 120.2665272 31.4900083, 120.2665623 31.4899687, 120.2665929 31.4898965, 120.2666045 31.4898233)",,
9733577898,9733577891,0,1059395566,,footway,False,True,52.112,"LINESTRING (120.266396 31.4896832, 120.2663623 31.4897012, 120.2662936 31.4897665, 120.2662705 31.4898407, 120.2662684 31.489893, 120.2662903 31.4899486, 120.2663228 31.4900239, 120.2663369 31.490102)",,
9733577898,9733584218,0,1059395568,,footway,False,False,56.495999999999995,"LINESTRING (120.266396 31.4896832, 120.2663877 31.4896281, 120.2663462 31.4895817, 120.2662717 31.4895162, 120.2661955 31.4894529, 120.266164 31.4893956, 120.266079 31.4892655)",,
9733577898,9733577904,0,1059395568,,footway,False,True,26.494999999999997,"LINESTRING (120.266396 31.4896832, 120.2664373 31.4897332, 120.2664626 31.4897677, 120.2665085 31.4898015, 120.2666045 31.4898233)",,
9733577904,9733577891,0,1059395567,,footway,False,True,43.365,"LINESTRING (120.2666045 31.4898233, 120.2665929 31.4898965, 120.2665623 31.4899687, 120.2665272 31.4900083, 120.2664649 31.4900235, 120.2664067 31.4900583, 120.2663369 31.490102)",,
9733577904,9733577898,0,1059395568,,footway,False,False,26.495,"LINESTRING (120.2666045 31.4898233, 120.2665085 31.4898015, 120.2664626 31.4897677, 120.2664373 31.4897332, 120.266396 31.4896832)",,
9733577904,9733584226,0,"[1059395568, 1059395571]",,"['unclassified', 'footway']",False,True,94.249,"LINESTRING (120.2666045 31.4898233, 120.2666388 31.4898512, 120.2666917 31.4898816, 120.2667833 31.4899389, 120.2668515 31.4899724, 120.2669555 31.4899709, 120.2671533 31.4899553, 120.2671548 31.490286)",,
9733584218,2569335504,0,250495493,嵩山路,service,False,False,15.911,"LINESTRING (120.266079 31.4892655, 120.2659112 31.489265)",,
9733584218,2697141645,0,250495493,嵩山路,service,False,True,168.275,"LINESTRING (120.266079 31.4892655, 120.2669344 31.4892678, 120.2673554 31.4892689, 120.2674064 31.4892551, 120.267435 31.4892215, 120.2674372 31.489011, 120.2675864 31.4890102)",,
9733584218,9733577898,0,1059395568,,footway,False,True,56.495999999999995,"LINESTRING (120.266079 31.4892655, 120.266164 31.4893956, 120.2661955 31.4894529, 120.2662717 31.4895162, 120.2663462 31.4895817, 120.2663877 31.4896281, 120.266396 31.4896832)",,
9733584226,2697137490,0,250489568,泰山路,unclassified,False,False,24.698,"LINESTRING (120.2671548 31.490286, 120.2673821 31.4902949, 120.267415 31.4902962)",,
9733584226,9733577889,0,250489568,泰山路,unclassified,False,True,79.25,"LINESTRING (120.2671548 31.490286, 120.2671115 31.4902843, 120.2668242 31.490273, 120.2663228 31.4902228)",,
9733584226,9733577904,0,"[1059395568, 1059395571]",,"['unclassified', 'footway']",False,False,94.24900000000001,"LINESTRING (120.2671548 31.490286, 120.2671533 31.4899553, 120.2669555 31.4899709, 120.2668515 31.4899724, 120.2667833 31.4899389, 120.2666917 31.4898816, 120.2666388 31.4898512, 120.2666045 31.4898233)",,
9733584228,2619275838,0,256256104,,footway,False,False,39.473,"LINESTRING (120.2660771 31.4847727, 120.2661978 31.4848402, 120.2662922 31.4849355, 120.2663367 31.4850357)",,
9733584228,2619275847,0,256256104,,footway,False,True,52.098,"LINESTRING (120.2660771 31.4847727, 120.2660408 31.4847672, 120.2659768 31.4847562, 120.2659143 31.4847153, 120.2658024 31.4846922, 120.265671 31.4846807, 120.2655511 31.4846652)",,
9733584228,2619275849,0,"[1059395572, 1059395573]",,footway,False,False,148.33000000000004,"LINESTRING (120.2660771 31.4847727, 120.2661144 31.4847012, 120.2661256 31.4846439, 120.2661219 31.4845651, 120.2660731 31.4845218, 120.2659753 31.4844559, 120.2658421 31.4844463, 120.2657464 31.4844564, 120.2656556 31.48447, 120.2655717 31.4844705, 120.2654103 31.4844822, 120.2653435 31.4844833, 120.2653161 31.4844964, 120.2652415 31.4845385, 120.2651918 31.4846097, 120.265252 31.4846391, 120.2653083 31.4846511, 120.2653762 31.4846621, 120.2654392 31.4846822)",,
