u,v,key,osmid,highway,oneway,reversed,length,geometry,tunnel,maxspeed,lanes,name,width,access,service
6822980698,6822980696,0,"[728098192, 728098193]","['steps', 'footway']",False,True,17.102999999999998,"LINESTRING (-71.1131173 42.3800572, -71.113246 42.3800276, -71.1133164 42.3800122)",,,,,,,
6822980701,6298024745,0,728098196,footway,False,False,26.395,"LINESTRING (-71.1142729 42.3803838, -71.1144577 42.380578)",,,,,,,
6822980701,6822950583,0,728098196,footway,False,True,27.381999999999998,"LINESTRING (-71.1142729 42.3803838, -71.1141874 42.3803042, -71.1141727 42.3802921, -71.1141482 42.380281, -71.1141248 42.3802777, -71.114103 42.3802805, -71.1140617 42.3802904, -71.1140135 42.380311)",,,,,,,
6822980701,6298024731,0,"[936951852, 936951853, 936951855]","['steps', 'footway']",False,True,20.113,"LINESTRING (-71.1142729 42.3803838, -71.1143271 42.3803843, -71.1143929 42.3803853, -71.1144647 42.380367, -71.1145074 42.3803494)",,,,,,,
345506910,688404542,0,31090310,footway,False,True,6.679,"LINESTRING (-71.1183254 42.3746543, -71.1184051 42.3746662)",,,,,,,
345506910,286563064,0,942884350,footway,False,True,20.553,"LINESTRING (-71.1183254 42.3746543, -71.1180949 42.3747262)",,,,,,,
345506910,688404538,0,31090310,footway,False,False,33.056,"LINESTRING (-71.1183254 42.3746543, -71.1182571 42.3746441, -71.117931 42.3745953)",,,,,,,
345506910,345506911,0,942884350,footway,False,False,15.236,"LINESTRING (-71.1183254 42.3746543, -71.1183908 42.374634, -71.1184949 42.3745987)",,,,,,,
345506911,688404537,0,54678879,footway,False,True,41.132000000000005,"LINESTRING (-71.1184949 42.3745987, -71.1183331 42.3745407, -71.1180179 42.3744963)",,,,,,,
345506911,391540823,0,942884347,footway,False,False,30.387999999999998,"LINESTRING (-71.1184949 42.3745987, -71.118516 42.3745091, -71.1185092 42.3744306, -71.118487 42.3743871, -71.1184441 42.3743395)",,,,,,,
345506911,345506910,0,942884350,footway,False,True,15.236,"LINESTRING (-71.1184949 42.3745987, -71.1183908 42.374634, -71.1183254 42.3746543)",,,,,,,
6822980709,2562523670,0,249672668,service,True,False,44.915,"LINESTRING (-71.1158149 42.3801341, -71.115882 42.3801388, -71.1159188 42.3797857)",,,,,,,
6822980709,6822980710,0,"[817489081, 728098197]",footway,False,False,41.39,"LINESTRING (-71.1158149 42.3801341, -71.1158113 42.3801761, -71.1157834 42.3805056)",,,,,,,
6822980709,6297995267,0,"[817489082, 817489083, 728098197]",footway,False,True,39.284,"LINESTRING (-71.1158149 42.3801341, -71.1158177 42.380101, -71.1158423 42.3798101, -71.1158447 42.3797815)",,,,,,,
6822980710,7625817771,0,816497824,footway,False,True,43.36,"LINESTRING (-71.1157834 42.3805056, -71.1156251 42.3805048, -71.1156162 42.3805071, -71.115611 42.3805115, -71.1155913 42.3807713)",,,,,,,
6822980710,8681483103,0,817489081,footway,False,False,37.663,"LINESTRING (-71.1157834 42.3805056, -71.1158539 42.3805444, -71.116 42.380796)",,,,,,,
6822980710,6822980709,0,"[817489081, 728098197]",footway,False,True,41.39,"LINESTRING (-71.1157834 42.3805056, -71.1158113 42.3801761, -71.1158149 42.3801341)",,,,,,,
8731092072,314502300,0,54678857,footway,False,False,6.76,"LINESTRING (-71.1178844 42.3744202, -71.1178669 42.3744796)",,,,,,,
8731092072,82766871,0,54678857,footway,False,True,4.791,"LINESTRING (-71.1178844 42.3744202, -71.1178968 42.3743781)",,,,,,,
8731092072,688404535,0,54678881,footway,False,True,10.665,"LINESTRING (-71.1178844 42.3744202, -71.1180061 42.3743868)",,,,,,,
11701267560,6298024731,0,672543013,footway,False,False,3.061,"LINESTRING (-71.1145221 42.3803241, -71.1145074 42.3803494)",,,,,,,
11701267560,6298024743,0,672543013,footway,False,True,6.177,"LINESTRING (-71.1145221 42.3803241, -71.1145519 42.3802731)",,,,,,,
11701267560,11701267561,0,1258727666,footway,False,False,18.226,"LINESTRING (-71.1145221 42.3803241, -71.1143467 42.3802237)",,,,,,,
11701267561,11701267560,0,1258727666,footway,False,True,18.226,"LINESTRING (-71.1143467 42.3802237, -71.1145221 42.3803241)",,,,,,,
314502262,2196259893,0,54678857,footway,False,False,2.39,"LINESTRING (-71.1177458 42.3748903, -71.1177396 42.3749113)",,,,,,,
314502262,688404548,0,54678857,footway,False,True,21.167,"LINESTRING (-71.1177458 42.3748903, -71.1178006 42.3747043)",,,,,,,
314502262,688404551,0,209410791,footway,False,False,16.096,"LINESTRING (-71.1177458 42.3748903, -71.1178964 42.3747977)",,,,,,,
6822980727,6822980729,0,728098199,footway,False,False,8.969000000000001,"LINESTRING (-71.1111581 42.3796826, -71.1111847 42.3796913, -71.1111999 42.3797028, -71.1112223 42.3797426)",,,,,,,
314502263,82766877,0,54678872,footway,False,False,48.686,"LINESTRING (-71.1174361 42.375469, -71.1168594 42.375368)",,,,,,,
314502263,82766876,0,54678872,footway,False,True,11.159,"LINESTRING (-71.1174361 42.375469, -71.1175683 42.3754921)",,,,,,,
314502263,621110997,0,942673948,footway,False,False,36.972,"LINESTRING (-71.1174361 42.375469, -71.1172446 42.3751681)",,,,,,,
314502264,314502285,0,28616454,footway,False,False,69.653,"LINESTRING (-71.1169885 42.3747886, -71.1167963 42.3753987)",,,,,,,
314502264,1116461294,0,942673956,footway,False,False,12.432,"LINESTRING (-71.1169885 42.3747886, -71.1169154 42.3746907)",,,,,,,
314502264,82766880,0,942673956,footway,False,True,16.709,"LINESTRING (-71.1169885 42.3747886, -71.1170867 42.3749202)",,,,,,,
314502264,1116461293,0,942673959,footway,False,True,14.426,"LINESTRING (-71.1169885 42.3747886, -71.1171164 42.3746997)",,,,,,,
314502265,314502272,0,34145318,footway,False,False,40.864,"LINESTRING (-71.1168322 42.3746471, -71.116944 42.374289)",,,,,,,
314502265,8729088279,0,34145318,footway,False,True,2.826,"LINESTRING (-71.1168322 42.3746471, -71.1168253 42.374672)",,,,,,,
314502265,621110800,0,54678893,footway,False,False,19.883,"LINESTRING (-71.1168322 42.3746471, -71.1165995 42.3745979)",,,,,,,
314502265,314502278,0,28616447,footway,False,False,27.65,"LINESTRING (-71.1168322 42.3746471, -71.1168098 42.3746052, -71.1166485 42.3744401)",,,,,,,
6822980729,6822950573,0,845052232,footway,False,False,9.274,"LINESTRING (-71.1112223 42.3797426, -71.1112585 42.3798216)",,,,,,,
6822980729,7883982143,0,845052233,footway,False,False,6.028,"LINESTRING (-71.1112223 42.3797426, -71.1112933 42.3797289)",,,,,,,
6822980729,6822980727,0,728098199,footway,False,True,8.969,"LINESTRING (-71.1112223 42.3797426, -71.1111999 42.3797028, -71.1111847 42.3796913, -71.1111581 42.3796826)",,,,,,,
314502267,314502270,0,54678853,footway,False,False,10.023,"LINESTRING (-71.1161706 42.3745068, -71.1161442 42.3745948)",,,,,,,
314502267,314502274,0,54678853,footway,False,True,17.446,"LINESTRING (-71.1161706 42.3745068, -71.1162164 42.3743536)",,,,,,,
314502267,314502268,0,54678893,footway,False,False,36.88,"LINESTRING (-71.1161706 42.3745068, -71.1157393 42.3744147)",,,,,,,
314502267,688404570,0,54678893,footway,False,True,21.488,"LINESTRING (-71.1161706 42.3745068, -71.116422 42.3745602)",,,,,,,
314502268,314502275,0,54678888,footway,False,False,9.602,"LINESTRING (-71.1157393 42.3744147, -71.1157664 42.3743307)",,,,,,,
314502268,688404577,0,54678888,footway,False,True,13.876,"LINESTRING (-71.1157393 42.3744147, -71.1157002 42.3745361)",,,,,,,
314502268,314502267,0,54678893,footway,False,True,36.88,"LINESTRING (-71.1157393 42.3744147, -71.1161706 42.3745068)",,,,,,,
314502268,314502269,0,942673947,footway,False,False,22.104,"LINESTRING (-71.1157393 42.3744147, -71.115931 42.3745542)",,,,,,,
314502268,314502274,0,54678856,footway,False,True,39.908,"LINESTRING (-71.1157393 42.3744147, -71.1157811 42.3744023, -71.1160135 42.3743842, -71.1162164 42.3743536)",,,,,,,
314502269,314502270,0,28616453,footway,False,True,18.086,"LINESTRING (-71.115931 42.3745542, -71.1161442 42.3745948)",,,,,,,
314502269,688404577,0,54678889,footway,False,False,19.066,"LINESTRING (-71.115931 42.3745542, -71.1157002 42.3745361)",,,,,,,
314502269,314502268,0,942673947,footway,False,True,22.104,"LINESTRING (-71.115931 42.3745542, -71.1157393 42.3744147)",,,,,,,
314502270,314502269,0,28616453,footway,False,False,18.086,"LINESTRING (-71.1161442 42.3745948, -71.115931 42.3745542)",,,,,,,
314502270,314502271,0,28616453,footway,False,True,13.592,"LINESTRING (-71.1161442 42.3745948, -71.1163047 42.3746245)",,,,,,,
314502270,314502267,0,54678853,footway,False,True,10.023,"LINESTRING (-71.1161442 42.3745948, -71.1161706 42.3745068)",,,,,,,
314502270,8729088282,0,"[942673949, 942673950, 942673951]","['steps', 'footway']",False,False,13.347999999999999,"LINESTRING (-71.1161442 42.3745948, -71.1161373 42.3746178, -71.1161292 42.3746449, -71.1161091 42.374712)",,,,,,,
314502271,314502270,0,28616453,footway,False,False,13.592,"LINESTRING (-71.1163047 42.3746245, -71.1161442 42.3745948)",,,,,,,
314502271,621110799,0,28616453,footway,False,True,22.941,"LINESTRING (-71.1163047 42.3746245, -71.1165753 42.3746755)",,,,,,,
314502271,688404570,0,54678892,footway,False,False,11.999,"LINESTRING (-71.1163047 42.3746245, -71.116422 42.3745602)",,,,,,,
314502272,314502273,0,34145318,footway,False,False,5.249,"LINESTRING (-71.116944 42.374289, -71.1169367 42.3742421)",,,,,,,
314502272,314502265,0,34145318,footway,False,True,40.864,"LINESTRING (-71.116944 42.374289, -71.1168322 42.3746471)",,,,,,,
314502272,314502278,0,54678892,footway,False,True,29.522,"LINESTRING (-71.116944 42.374289, -71.1166485 42.3744401)",,,,,,,
314502273,391539969,0,34145318,footway,False,False,7.015,"LINESTRING (-71.1169367 42.3742421, -71.1169139 42.3741813)",,,,,,,
314502273,314502272,0,34145318,footway,False,True,5.249,"LINESTRING (-71.1169367 42.3742421, -71.116944 42.374289)",,,,,,,
314502273,314502289,0,54678856,footway,False,False,19.972,"LINESTRING (-71.1169367 42.3742421, -71.1166987 42.3742788)",,,,,,,
314502273,314502310,0,942673952,footway,False,False,11.281,"LINESTRING (-71.1169367 42.3742421, -71.1169958 42.3742203, -71.1170657 42.37421)",,,,,,,
314502274,314502267,0,54678853,footway,False,False,17.446,"LINESTRING (-71.1162164 42.3743536, -71.1161706 42.3745068)",,,,,,,
314502274,314502276,0,54678853,footway,False,True,32.166,"LINESTRING (-71.1162164 42.3743536, -71.116306 42.374072)",,,,,,,
314502274,314502277,0,54678856,footway,False,True,25.016,"LINESTRING (-71.1162164 42.3743536, -71.1165155 42.3743113)",,,,,,,
314502274,314502268,0,54678856,footway,False,False,39.908,"LINESTRING (-71.1162164 42.3743536, -71.1160135 42.3743842, -71.1157811 42.3744023, -71.1157393 42.3744147)",,,,,,,
314502275,314502327,0,54678888,footway,False,False,17.568,"LINESTRING (-71.1157664 42.3743307, -71.1158159 42.374177)",,,,,,,
314502275,314502268,0,54678888,footway,False,True,9.602,"LINESTRING (-71.1157664 42.3743307, -71.1157393 42.3744147)",,,,,,,
314502275,314502276,0,34145328,footway,False,False,52.933,"LINESTRING (-71.1157664 42.3743307, -71.1162809 42.3740917, -71.116306 42.374072)",,,,,,,
314502276,314502291,0,34145319,footway,False,False,36.48,"LINESTRING (-71.116306 42.374072, -71.1158777 42.3739853)",,,,,,,
314502276,314502290,0,34145319,footway,False,True,36.591,"LINESTRING (-71.116306 42.374072, -71.1167393 42.3741483)",,,,,,,
314502276,391539967,0,34145328,footway,False,False,23.376,"LINESTRING (-71.116306 42.374072, -71.1165593 42.3739762)",,,,,,,
314502276,314502274,0,54678853,footway,False,False,32.166,"LINESTRING (-71.116306 42.374072, -71.1162164 42.3743536)",,,,,,,
314502276,391540194,0,54678853,footway,False,True,14.718,"LINESTRING (-71.116306 42.374072, -71.1163397 42.373942)",,,,,,,
314502276,314502292,0,1231126555,footway,False,False,19.822,"LINESTRING (-71.116306 42.374072, -71.1161464 42.3739383)",,,,,,,
314502276,314502275,0,34145328,footway,False,True,52.933,"LINESTRING (-71.116306 42.374072, -71.1162809 42.3740917, -71.1157664 42.3743307)",,,,,,,
314502276,314502277,0,"[1231126555, 28616447]",footway,False,True,31.817,"LINESTRING (-71.116306 42.374072, -71.1163163 42.3740973, -71.1165155 42.3743113)",,,,,,,
314502277,314502274,0,54678856,footway,False,False,25.016,"LINESTRING (-71.1165155 42.3743113, -71.1162164 42.3743536)",,,,,,,
314502277,314502289,0,54678856,footway,False,True,15.477,"LINESTRING (-71.1165155 42.3743113, -71.1166987 42.3742788)",,,,,,,
314502277,314502276,0,"[1231126555, 28616447]",footway,False,False,31.817,"LINESTRING (-71.1165155 42.3743113, -71.1163163 42.3740973, -71.116306 42.374072)",,,,,,,
314502277,314502278,0,28616447,footway,False,True,18.097,"LINESTRING (-71.1165155 42.3743113, -71.116536 42.3743229, -71.1166485 42.3744401)",,,,,,,
314502278,314502289,0,54678891,footway,False,False,18.404,"LINESTRING (-71.1166485 42.3744401, -71.1166987 42.3742788)",,,,,,,
314502278,621110800,0,54678891,footway,False,True,18.002,"LINESTRING (-71.1166485 42.3744401, -71.1165995 42.3745979)",,,,,,,
314502278,314502272,0,54678892,footway,False,False,29.522,"LINESTRING (-71.1166485 42.3744401, -71.116944 42.374289)",,,,,,,
314502278,688404570,0,54678892,footway,False,True,22.903,"LINESTRING (-71.1166485 42.3744401, -71.116422 42.3745602)",,,,,,,
314502278,314502277,0,28616447,footway,False,False,18.097,"LINESTRING (-71.1166485 42.3744401, -71.116536 42.3743229, -71.1165155 42.3743113)",,,,,,,
314502278,314502265,0,28616447,footway,False,True,27.65,"LINESTRING (-71.1166485 42.3744401, -71.1168098 42.3746052, -71.1168322 42.3746471)",,,,,,,
454071434,4470898307,0,38414616,footway,False,True,1.763,"LINESTRING (-71.1165053 42.3789315, -71.1165267 42.3789327)",,,,,,,
454071434,454071809,0,161131496,footway,False,False,37.688,"LINESTRING (-71.1165053 42.3789315, -71.1160581 42.3790073)",,,,,,,
454071434,1731270991,0,38414635,footway,False,False,26.188,"LINESTRING (-71.1165053 42.3789315, -71.1162927 42.3788547, -71.1162206 42.3788256)",,,,,,,
314502282,621110799,0,28616453,footway,False,False,13.191,"LINESTRING (-71.1167309 42.3747048, -71.1165753 42.3746755)",,,,,,,
314502282,688404573,0,28616493,footway,False,False,30.405,"LINESTRING (-71.1167309 42.3747048, -71.1166361 42.3747668, -71.1165638 42.374824, -71.1165009 42.3749144)",,,,,,,
314502282,8729088279,0,28616493,footway,False,True,8.8,"LINESTRING (-71.1167309 42.3747048, -71.1167691 42.3746816, -71.1168253 42.374672)",,,,,,,
314502285,688404574,0,28616448,footway,False,False,21.228,"LINESTRING (-71.1167963 42.3753987, -71.1165457 42.3753521)",,,,,,,
314502285,11721110489,0,28616454,footway,False,False,19.246,"LINESTRING (-71.1167963 42.3753987, -71.1167433 42.3755673)",,,,,,,
314502285,314502264,0,28616454,footway,False,True,69.653,"LINESTRING (-71.1167963 42.3753987, -71.1169885 42.3747886)",,,,,,,
314502285,82766877,0,942673960,footway,False,True,6.206,"LINESTRING (-71.1167963 42.3753987, -71.1168594 42.375368)",,,,,,,
314502286,8729088289,0,28616493,footway,False,True,4.089,"LINESTRING (-71.1165796 42.3754197, -71.1165613 42.3753855)",,,,,,,
314502286,314502287,0,942673962,footway,False,False,18.628,"LINESTRING (-71.1165796 42.3754197, -71.1163811 42.3755007)",,,,,,,
314502286,11721110489,0,28616493,footway,False,False,23.405,"LINESTRING (-71.1165796 42.3754197, -71.1166584 42.375554, -71.1167433 42.3755673)",,,,,,,
314502287,688404576,0,942673946,footway,False,False,16.001,"LINESTRING (-71.1163811 42.3755007, -71.1164232 42.3753602)",,,,,,,
314502287,314502286,0,942673962,footway,False,True,18.628,"LINESTRING (-71.1163811 42.3755007, -71.1165796 42.3754197)",,,,,,,
314502287,314502416,0,942673946,footway,False,True,11.091000000000001,"LINESTRING (-71.1163811 42.3755007, -71.1163585 42.3755762, -71.116352 42.3755981)",,,,,,,
314502288,8729088290,0,28616493,footway,False,False,5.356,"LINESTRING (-71.1164506 42.3751519, -71.116472 42.3751974)",,,,,,,
314502288,688404588,0,54678890,footway,False,True,75.818,"LINESTRING (-71.1164506 42.3751519, -71.1155531 42.3749928)",,,,,,,
314502288,688404573,0,28616493,footway,False,True,26.877,"LINESTRING (-71.1164506 42.3751519, -71.1164589 42.3750311, -71.1165009 42.3749144)",,,,,,,
314502289,314502277,0,54678856,footway,False,False,15.477,"LINESTRING (-71.1166987 42.3742788, -71.1165155 42.3743113)",,,,,,,
314502289,314502273,0,54678856,footway,False,True,19.972,"LINESTRING (-71.1166987 42.3742788, -71.1169367 42.3742421)",,,,,,,
314502289,314502290,0,54678891,footway,False,False,14.889,"LINESTRING (-71.1166987 42.3742788, -71.1167393 42.3741483)",,,,,,,
314502289,314502278,0,54678891,footway,False,True,18.404,"LINESTRING (-71.1166987 42.3742788, -71.1166485 42.3744401)",,,,,,,
314502290,314502276,0,34145319,footway,False,False,36.591,"LINESTRING (-71.1167393 42.3741483, -71.116306 42.374072)",,,,,,,
314502290,391539969,0,34145319,footway,False,True,14.805,"LINESTRING (-71.1167393 42.3741483, -71.1169139 42.3741813)",,,,,,,
314502290,391539968,0,54678891,footway,False,False,10.393,"LINESTRING (-71.1167393 42.3741483, -71.1167676 42.3740572)",,,,,,,
314502290,314502289,0,54678891,footway,False,True,14.889,"LINESTRING (-71.1167393 42.3741483, -71.1166987 42.3742788)",,,,,,,
314502291,314502386,0,34145319,footway,False,False,30.059,"LINESTRING (-71.1158777 42.3739853, -71.1155232 42.3739183)",,,,,,,
314502291,314502276,0,34145319,footway,False,True,36.48,"LINESTRING (-71.1158777 42.3739853, -71.116306 42.374072)",,,,,,,
314502291,314502292,0,54678864,footway,False,False,22.683,"LINESTRING (-71.1158777 42.3739853, -71.1161464 42.3739383)",,,,,,,
314502291,314502385,0,54678864,footway,False,True,20.573,"LINESTRING (-71.1158777 42.3739853, -71.1156326 42.3740233)",,,,,,,
314502291,314502328,0,54678888,footway,False,False,16.515,"LINESTRING (-71.1158777 42.3739853, -71.1159242 42.3738408)",,,,,,,
314502291,314502327,0,54678888,footway,False,True,21.912,"LINESTRING (-71.1158777 42.3739853, -71.1158159 42.374177)",,,,,,,
345506964,688404538,0,31090310,footway,False,True,7.887,"LINESTRING (-71.1178369 42.3745812, -71.117931 42.3745953)",,,,,,,
345506964,82766873,0,54678857,footway,False,False,11.095,"LINESTRING (-71.1178369 42.3745812, -71.1178082 42.3746787)",,,,,,,
345506964,314502300,0,54678857,footway,False,True,11.563,"LINESTRING (-71.1178369 42.3745812, -71.1178669 42.3744796)",,,,,,,
314502292,314502291,0,54678864,footway,False,True,22.683,"LINESTRING (-71.1161464 42.3739383, -71.1158777 42.3739853)",,,,,,,
314502292,8723387672,0,1231126555,footway,False,False,5.915,"LINESTRING (-71.1161464 42.3739383, -71.1161017 42.3738966)",,,,,,,
314502292,314502276,0,1231126555,footway,False,True,19.822,"LINESTRING (-71.1161464 42.3739383, -71.116306 42.374072)",,,,,,,
314502298,82766883,0,10071216,footway,False,False,11.654,"LINESTRING (-71.117165 42.3746797, -71.1171982 42.3745778)",,,,,,,
314502298,82766880,0,10071216,footway,False,True,27.505,"LINESTRING (-71.117165 42.3746797, -71.1170867 42.3749202)",,,,,,,
314502298,314502325,0,54678885,footway,False,False,22.274,"LINESTRING (-71.117165 42.3746797, -71.1173887 42.3747929)",,,,,,,
314502298,1116461293,0,942673959,footway,False,False,4.57,"LINESTRING (-71.117165 42.3746797, -71.1171164 42.3746997)",,,,,,,
314502298,314502299,0,942673959,footway,False,True,17.743,"LINESTRING (-71.117165 42.3746797, -71.117355 42.3746038)",,,,,,,
314502299,82766873,0,10071214,footway,False,False,38.149,"LINESTRING (-71.117355 42.3746038, -71.1178082 42.3746787)",,,,,,,
