u,v,key,osmid,highway,oneway,reversed,length,name,geometry,service,tunnel,lanes,maxspeed,access,ref,bridge,width
10274192771,10274192779,0,1123436350,path,False,False,31.787000000000003,,"LINESTRING (-76.471566 42.4490762, -76.4715982 42.4490573, -76.4716183 42.4490308, -76.471619 42.4490052, -76.4715858 42.4489643, -76.4715075 42.4489469, -76.4714507 42.4489259, -76.4714257 42.4489275, -76.4714077 42.44895)",,,,,,,,
10274192779,2918499784,0,288289721,footway,False,True,6.19,,"LINESTRING (-76.4714077 42.44895, -76.4714114 42.4490056)",,,,,,,,
10274192779,10274192783,0,1123436350,path,False,False,15.107,,"LINESTRING (-76.4714077 42.44895, -76.4713751 42.4489725, -76.4713356 42.4489801, -76.4712747 42.4489633, -76.4712414 42.4489597)",,,,,,,,
10274192779,10274192771,0,1123436350,path,False,True,31.787,,"LINESTRING (-76.4714077 42.44895, -76.4714257 42.4489275, -76.4714507 42.4489259, -76.4715075 42.4489469, -76.4715858 42.4489643, -76.471619 42.4490052, -76.4716183 42.4490308, -76.4715982 42.4490573, -76.471566 42.4490762)",,,,,,,,
10274192783,10274192787,0,1123436350,path,False,False,12.81,,"LINESTRING (-76.4712414 42.4489597, -76.4712144 42.4489663, -76.4711818 42.4490093, -76.4711652 42.4490338, -76.4711497 42.4490471)",,,,,,,,
10274192783,10274192779,0,1123436350,path,False,True,15.107,,"LINESTRING (-76.4712414 42.4489597, -76.4712747 42.4489633, -76.4713356 42.4489801, -76.4713751 42.4489725, -76.4714077 42.44895)",,,,,,,,
10274192783,10208429950,0,1123436352,path,False,False,9.499,,"LINESTRING (-76.4712414 42.4489597, -76.4712063 42.4489427, -76.4711393 42.4489199)",,,,,,,,
10274192787,10208429950,0,286831624,path,False,False,14.17,,"LINESTRING (-76.4711497 42.4490471, -76.4711393 42.4489199)",,,,,,,,
10274192787,10272163030,0,286831624,path,False,True,50.806000000000004,,"LINESTRING (-76.4711497 42.4490471, -76.471156 42.4491233, -76.4711786 42.4493656, -76.4712029 42.4493934, -76.4712104 42.4494149, -76.4712201 42.449497)",,,,,,,,
10274192787,10274192783,0,1123436350,path,False,True,12.809999999999999,,"LINESTRING (-76.4711497 42.4490471, -76.4711652 42.4490338, -76.4711818 42.4490093, -76.4712144 42.4489663, -76.4712414 42.4489597)",,,,,,,,
10274192788,2918499792,0,288289719,footway,False,False,11.41,,"LINESTRING (-76.4715289 42.4492113, -76.4715545 42.4491908, -76.4715756 42.4491568, -76.4715813 42.4491197)",,,,,,,,
10274192788,2918499803,0,288289719,footway,False,True,9.36,,"LINESTRING (-76.4715289 42.4492113, -76.4715203 42.4492183, -76.4714762 42.4492367, -76.4714266 42.4492441)",,,,,,,,
10274192788,10274192797,0,1123436351,path,False,False,26.410999999999998,,"LINESTRING (-76.4715289 42.4492113, -76.4715723 42.4492297, -76.4716047 42.4492526, -76.471607 42.4492734, -76.4715992 42.449284, -76.4715608 42.4492932, -76.4715242 42.4493062, -76.4714771 42.4493317, -76.4714544 42.4493375, -76.4714356 42.449339)",,,,,,,,
10274192797,2918499803,0,1123211205,footway,False,False,10.578,,"LINESTRING (-76.4714356 42.449339, -76.4714266 42.4492441)",,,,,,,,
10274192797,10274192808,0,1123211205,footway,False,True,8.025,,"LINESTRING (-76.4714356 42.449339, -76.4714424 42.449411)",,,,,,,,
10274192797,10274192808,1,1123436351,path,False,False,36.501999999999995,,"LINESTRING (-76.4714356 42.449339, -76.4713864 42.4493283, -76.4713416 42.4493055, -76.4713166 42.4492888, -76.4712981 42.4492884, -76.4712861 42.449299, -76.4712828 42.4493212, -76.4712949 42.4493478, -76.471312 42.449372, -76.4713143 42.4493921, -76.4713702 42.449414, -76.4714424 42.449411)",,,,,,,,
10274192797,10274192788,0,1123436351,path,False,True,26.411000000000005,,"LINESTRING (-76.4714356 42.449339, -76.4714544 42.4493375, -76.4714771 42.4493317, -76.4715242 42.4493062, -76.4715608 42.4492932, -76.4715992 42.449284, -76.471607 42.4492734, -76.4716047 42.4492526, -76.4715723 42.4492297, -76.4715289 42.4492113)",,,,,,,,
10274192808,10274192797,0,1123211205,footway,False,False,8.025,,"LINESTRING (-76.4714424 42.449411, -76.4714356 42.449339)",,,,,,,,
10274192808,10274192797,1,1123436351,path,False,True,36.501999999999995,,"LINESTRING (-76.4714424 42.449411, -76.4713702 42.449414, -76.4713143 42.4493921, -76.471312 42.449372, -76.4712949 42.4493478, -76.4712828 42.4493212, -76.4712861 42.449299, -76.4712981 42.4492884, -76.4713166 42.4492888, -76.4713416 42.4493055, -76.4713864 42.4493283, -76.4714356 42.449339)",,,,,,,,
10274192808,2918499804,0,1123211205,footway,False,True,5.128,,"LINESTRING (-76.4714424 42.449411, -76.4714468 42.449457)",,,,,,,,
10274192841,10274192845,0,1123436354,path,False,False,76.082,,"LINESTRING (-76.4687165 42.4507672, -76.4687824 42.4508299, -76.468964 42.4512231, -76.4690167 42.4512955, -76.4691119 42.4513766)",,,,,,,,
10274192841,8508252223,0,1123436354,path,False,True,69.052,,"LINESTRING (-76.4687165 42.4507672, -76.4686214 42.4507229, -76.4683621 42.4506349, -76.4680505 42.4505314, -76.4679516 42.4505129)",,,,,,,,
10274192841,10879535909,0,1170389136,path,False,False,29.339,,"LINESTRING (-76.4687165 42.4507672, -76.4687787 42.450704, -76.4688543 42.4506746, -76.468932 42.450673, -76.4690205 42.4506753)",,,,,,,,
10274192845,10879535937,0,1123436354,path,False,False,13.791,,"LINESTRING (-76.4691119 42.4513766, -76.4692214 42.4514707)",,,,,,,,
10274192845,10274192841,0,1123436354,path,False,True,76.082,,"LINESTRING (-76.4691119 42.4513766, -76.4690167 42.4512955, -76.468964 42.4512231, -76.4687824 42.4508299, -76.4687165 42.4507672)",,,,,,,,
10274192845,10879535930,0,1170389140,path,False,False,59.485,,"LINESTRING (-76.4691119 42.4513766, -76.4693683 42.4513558, -76.4696441 42.4513011, -76.4697495 42.4512686, -76.4697895 42.4512287)",,,,,,,,
10275048418,1236777940,0,107643090,service,False,False,52.321000000000005,,"LINESTRING (-76.4662437 42.4506774, -76.4663437 42.4505948, -76.4665875 42.4504102, -76.4666974 42.4503483)",,,,,,,,
10275048418,8508252223,0,1124066474,footway,False,False,146.93800000000002,Cayuga Trail,"LINESTRING (-76.4662437 42.4506774, -76.4663724 42.4506301, -76.466411 42.4506645, -76.4664751 42.4506848, -76.4665656 42.4506812, -76.4666787 42.4506734, -76.4668388 42.4506311, -76.4669772 42.4505909, -76.4671617 42.4505646, -76.4673152 42.4505321, -76.4675069 42.4505445, -76.4677136 42.4505499, -76.4678843 42.4505382, -76.4679516 42.4505129)",,,,,,,,
10275048425,8508252223,0,916007486,footway,False,False,25.088,Cayuga Trail,"LINESTRING (-76.4677475 42.4503452, -76.4678502 42.4504351, -76.4679037 42.4504726, -76.4679516 42.4505129)",,,,,,,,
10275048425,10879535947,0,916007486,footway,False,True,172.381,Cayuga Trail,"LINESTRING (-76.4677475 42.4503452, -76.4679157 42.4503298, -76.4680104 42.4502992, -76.4680719 42.4502535, -76.4681479 42.4501749, -76.4682296 42.4501312, -76.4683269 42.4500961, -76.4684643 42.4500783, -76.468601 42.4500846, -76.4688593 42.4501097, -76.4693204 42.4501207, -76.4697211 42.4501483)",,,,,,,,
10275048425,10275048427,0,1123543511,path,False,False,26.931,,"LINESTRING (-76.4677475 42.4503452, -76.4676349 42.450295, -76.4675623 42.4502544, -76.46748 42.4502056)",,,,,,,,
10275048427,2479061553,0,"[107643090, 916007485]","['path', 'service']",False,False,337.48300000000006,Cayuga Trail,"LINESTRING (-76.46748 42.4502056, -76.4675423 42.4501684, -76.4675861 42.4501212, -76.4676079 42.4500666, -76.4675977 42.4497557, -76.4677599 42.4495623, -76.4686735 42.4493877, -76.4698477 42.4494435, -76.4704573 42.4500546)",,,,,,,,
10275048427,1236777940,0,107643090,service,False,True,66.51,,"LINESTRING (-76.46748 42.4502056, -76.4673832 42.4502239, -76.4669587 42.4502736, -76.4668146 42.4503072, -76.4666974 42.4503483)",,,,,,,,
10275048427,10275048425,0,1123543511,path,False,True,26.931,,"LINESTRING (-76.46748 42.4502056, -76.4675623 42.4502544, -76.4676349 42.450295, -76.4677475 42.4503452)",,,,,,,,
10278545556,213432136,0,117133749,primary,False,False,11.07,Dryden Road,"LINESTRING (-76.4705194 42.443717, -76.4703845 42.4437163)",,,,30 mph,,NY 366,,
10278545556,5366508620,0,1123942345,cycleway,False,False,10.264,,"LINESTRING (-76.4705194 42.443717, -76.4705255 42.4438092)",,,,,,,,
10278545556,213436630,0,"[1187648393, 117133749]",primary,False,True,368.345,Dryden Road,"LINESTRING (-76.4705194 42.443717, -76.4708443 42.4437247, -76.471143 42.4437433, -76.4714312 42.4437759, -76.4716876 42.4438219, -76.472153 42.443927, -76.472423 42.443982, -76.472662 42.444015, -76.472903 42.444025, -76.4731224 42.4440228, -76.4733569 42.4440003, -76.4735746 42.4439591, -76.4738019 42.4439039, -76.4740172 42.4438287, -76.4744393 42.4436635, -76.4745893 42.4436139, -76.4747364 42.4435705, -76.474828 42.4435434)",,,,30 mph,,NY 366,,
10278545556,1044053068,0,"[1123942344, 1123942345]",cycleway,False,True,43.018,,"LINESTRING (-76.4705194 42.443717, -76.4705086 42.4436271, -76.470506 42.4435877, -76.4704541 42.4433334)",,,,,,,,
10278545558,213432136,0,20184502,residential,False,True,15.174,Synchrotron Drive,"LINESTRING (-76.4704106 42.4438514, -76.4703845 42.4437163)",,,,,,,,
10278545558,5366508620,0,117133763,cycleway,False,True,10.531,,"LINESTRING (-76.4704106 42.4438514, -76.4705255 42.4438092)",,,,,,,,
10278545558,213432154,0,"[117146528, 117146522, 20184502]",residential,False,False,135.744,Synchrotron Drive,"LINESTRING (-76.4704106 42.4438514, -76.470415 42.4438741, -76.470431 42.4441646, -76.4704541 42.4443461, -76.470472 42.444457, -76.470495 42.444506, -76.470523 42.444551, -76.470559 42.444595, -76.4706 42.444635, -76.47069 42.444702, -76.470939 42.444825, -76.471056 42.444864)",,,,,,,yes,
10278545558,1319459794,0,"[916006499, 117133763, 1123942346, 117146520, 117146523]","['cycleway', 'footway']",False,"[False, True]",244.62300000000002,Judd Falls Road Walkway,"LINESTRING (-76.4704106 42.4438514, -76.4703504 42.4438735, -76.4702257 42.4439189, -76.4700642 42.4439811, -76.4699483 42.4440229, -76.4699085 42.4440311, -76.4698731 42.4440331, -76.4698336 42.4440208, -76.4698055 42.4439999, -76.4697536 42.4439349, -76.4697279 42.4439171, -76.4696979 42.4439049, -76.4696434 42.4438975, -76.4695742 42.4439002, -76.4695196 42.4439093, -76.4694905 42.4439264, -76.469476 42.4439493, -76.4694732 42.4439695, -76.4695274 42.4442927, -76.4695448 42.4444377, -76.4695528 42.44447, -76.4695703 42.4445003, -76.4696768 42.4446648, -76.4697135 42.444746, -76.4697359 42.4448352, -76.4697878 42.4452282, -76.469791 42.4453049)",,,,,,,yes,
10289357463,10289357469,0,1106713125,service,False,False,50.033,,"LINESTRING (-76.477509 42.4564024, -76.4780873 42.4565453)",,,,,,,,
10289357463,10289357464,0,1106713125,service,False,True,54.38099999999999,,"LINESTRING (-76.477509 42.4564024, -76.4774016 42.4563447, -76.4771427 42.4562785, -76.4770825 42.4562925, -76.477048 42.4563612, -76.4770223 42.4564276)",,,,,,,,
10289357463,10289357464,1,1125174034,service,False,True,49.262,,"LINESTRING (-76.477509 42.4564024, -76.4774594 42.4564938, -76.4774195 42.4565134, -76.4773695 42.4565188, -76.4770223 42.4564276)",,,,,,,,
10289357464,10289357475,0,1106713125,service,False,True,23.061,,"LINESTRING (-76.4770223 42.4564276, -76.476945 42.456627)",,,,,,,,
10289357464,10289357463,0,1106713125,service,False,False,54.381,,"LINESTRING (-76.4770223 42.4564276, -76.477048 42.4563612, -76.4770825 42.4562925, -76.4771427 42.4562785, -76.4774016 42.4563447, -76.477509 42.4564024)",,,,,,,,
10289357464,10289357463,1,1125174034,service,False,False,49.262,,"LINESTRING (-76.4770223 42.4564276, -76.4773695 42.4565188, -76.4774195 42.4565134, -76.4774594 42.4564938, -76.477509 42.4564024)",,,,,,,,
10289357468,2095800501,0,802039141,footway,False,False,10.946,,"LINESTRING (-76.4772748 42.4566329, -76.4772256 42.4567244)",,,,,,,,
10289357468,10289357475,0,543830350,footway,False,False,27.066,Jessup Road,"LINESTRING (-76.4772748 42.4566329, -76.4772554 42.456632, -76.476945 42.456627)",,,,,,,,
10289357468,5257125076,0,"[543830352, 543830350, 543830351]",footway,False,True,78.464,Jessup Road,"LINESTRING (-76.4772748 42.4566329, -76.4774729 42.4566426, -76.4775049 42.4566435, -76.4775715 42.4566431, -76.4779363 42.4566718, -76.4781267 42.4567074, -76.4782217 42.4567175)",,,,,,,,
10289357469,10289357463,0,1106713125,service,False,True,50.033,,"LINESTRING (-76.4780873 42.4565453, -76.477509 42.4564024)",,,,,,,,
10289357469,10127157427,0,1106713125,service,False,False,18.018,,"LINESTRING (-76.4780873 42.4565453, -76.4781597 42.4565632, -76.4783027 42.4565697)",,,,,,,,
10289357469,10289357474,0,1125174036,service,False,False,73.547,,"LINESTRING (-76.4780873 42.4565453, -76.4781239 42.4564533, -76.4781386 42.4560859, -76.4781658 42.4560532, -76.4782126 42.4560424, -76.4783791 42.4560545)",,,,,,,,
10289357474,10127157427,0,20184590,residential,False,False,57.921,Northcross Road,"LINESTRING (-76.4783791 42.4560545, -76.4783102 42.4563009, -76.4782973 42.4564061, -76.4782985 42.4565112, -76.4783027 42.4565697)",,,,25 mph,,,,
10289357474,2095800509,0,20184590,residential,False,True,18.591,Northcross Road,"LINESTRING (-76.4783791 42.4560545, -76.4783914 42.4560107, -76.4784277 42.4558912)",,,,25 mph,,,,
10289357474,10289357469,0,1125174036,service,False,True,73.547,,"LINESTRING (-76.4783791 42.4560545, -76.4782126 42.4560424, -76.4781658 42.4560532, -76.4781386 42.4560859, -76.4781239 42.4564533, -76.4780873 42.4565453)",,,,,,,,
10289357475,10289357464,0,1106713125,service,False,False,23.061,,"LINESTRING (-76.476945 42.456627, -76.4770223 42.4564276)",,,,,,,,
10289357475,10127157425,0,1106713125,service,False,True,8.269,,"LINESTRING (-76.476945 42.456627, -76.4769173 42.4566985)",,,,,,,,
10289357475,5257125090,0,543830350,footway,False,False,115.114,Jessup Road,"LINESTRING (-76.476945 42.456627, -76.4768409 42.4566253, -76.4766206 42.4566142, -76.4760577 42.4566085, -76.475985 42.4566171, -76.4755436 42.4566283)",,,,,,,,
10289357475,10289357468,0,543830350,footway,False,True,27.066,Jessup Road,"LINESTRING (-76.476945 42.456627, -76.4772554 42.456632, -76.4772748 42.4566329)",,,,,,,,
10566536790,10566536794,0,1133334859,path,False,True,15.54,,"LINESTRING (-76.4761936 42.4492551, -76.476282 42.4493787)",,,,,,,,
10566536790,2405470907,0,"[380681746, 232173341]",footway,False,"[False, True]",42.173,,"LINESTRING (-76.4761936 42.4492551, -76.4761112 42.4492144, -76.4758095 42.4490043)",,,,,,,,
10566536790,3840058102,0,380681746,footway,False,True,23.921,,"LINESTRING (-76.4761936 42.4492551, -76.4763755 42.4493288, -76.4764577 42.4493417)",,,,,,,,
10566536794,3840058102,0,1133334856,steps,False,True,14.991,,"LINESTRING (-76.476282 42.4493787, -76.4764577 42.4493417)",,,,,,,,
10566536794,10566536790,0,1133334859,path,False,False,15.54,,"LINESTRING (-76.476282 42.4493787, -76.4761936 42.4492551)",,,,,,,,
10566536794,10274192732,0,1133334859,path,False,True,10.2,,"LINESTRING (-76.476282 42.4493787, -76.476351 42.449455)",,,,,,,,
10566536794,10274192731,0,1133334858,path,False,False,22.124000000000002,,"LINESTRING (-76.476282 42.4493787, -76.4761499 42.4493972, -76.4760165 42.4494134)",,,,,,,,
10566536798,10257711416,0,1123436346,path,False,False,81.178,,"LINESTRING (-76.4772733 42.4502951, -76.4773381 42.4504036, -76.477432 42.4505129, -76.4775418 42.45059, -76.47771 42.4506773, -76.4779668 42.4507861)",,,,,,,,
10566536798,10274192732,0,1123436346,path,False,True,124.928,,"LINESTRING (-76.4772733 42.4502951, -76.4771127 42.4500148, -76.4769706 42.4497998, -76.4768879 42.4497194, -76.47678 42.4496423, -76.4765727 42.4495417, -76.476351 42.449455)",,,,,,,,
10566536798,8807967386,0,1133334857,path,False,True,36.513,,"LINESTRING (-76.4772733 42.4502951, -76.4773528 42.4502541, -76.4774371 42.4502437, -76.4775424 42.4502645, -76.4776957 42.4502709)",,,,,,,,
10572113257,6601003348,0,1133973643,footway,False,False,33.759,,"LINESTRING (-76.4885556 42.4514092, -76.4882337 42.4515983)",,,,,,,,
10572113257,10572113261,0,1133973641,service,False,False,82.869,,"LINESTRING (-76.4885556 42.4514092, -76.4885824 42.4515299, -76.4886522 42.4515358, -76.4891457 42.4513439, -76.4891485 42.4511844)",,,,,,,,
10572113257,10572113261,1,1133973641,service,False,True,54.836,,"LINESTRING (-76.4885556 42.4514092, -76.4890625 42.4512033, -76.4891485 42.4511844)",,,,,,,,
10572113261,5408628376,0,1133973642,service,False,True,4.485,,"LINESTRING (-76.4891485 42.4511844, -76.4892009 42.4511729)",,,,,,,,
10572113261,10572113257,0,1133973641,service,False,False,54.836,,"LINESTRING (-76.4891485 42.4511844, -76.4890625 42.4512033, -76.4885556 42.4514092)",,,,,,,,
10572113261,10572113257,1,1133973641,service,False,True,82.86899999999999,,"LINESTRING (-76.4891485 42.4511844, -76.4891457 42.4513439, -76.4886522 42.4515358, -76.4885824 42.4515299, -76.4885556 42.4514092)",,,,,,,,
10572152049,8798329953,0,1133976819,footway,False,False,13.437,,"LINESTRING (-76.4733719 42.4554013, -76.4733284 42.4552848)",,,,,,,,
10572152049,8798324070,0,1133976819,footway,False,True,14.189,,"LINESTRING (-76.4733719 42.4554013, -76.4734189 42.4555241)",,,,,,,,
10572152049,213449627,0,20192304,residential,False,False,15.758000000000001,Hasbrouck Circle,"LINESTRING (-76.4733719 42.4554013, -76.4734255 42.4553878, -76.4735569 42.4553636)",,,,15 mph,,,,
10572152049,10572152050,0,20192304,residential,False,True,63.497,Hasbrouck Circle,"LINESTRING (-76.4733719 42.4554013, -76.473314 42.455416, -76.473129 42.455446, -76.472941 42.455462, -76.472666 42.455465, -76.4726074 42.4554704)",,,,15 mph,,,,
10572152050,8798329943,0,1133976820,footway,False,False,3.604,,"LINESTRING (-76.4726074 42.4554704, -76.4725955 42.4554392)",,,,,,,,
10572152050,8798324060,0,1133976820,footway,False,True,5.684,,"LINESTRING (-76.4726074 42.4554704, -76.4726262 42.4555196)",,,,,,,,
10572152050,10572152049,0,20192304,residential,False,False,63.497,Hasbrouck Circle,"LINESTRING (-76.4726074 42.4554704, -76.472666 42.455465, -76.472941 42.455462, -76.473129 42.455446, -76.473314 42.455416, -76.4733719 42.4554013)",,,,15 mph,,,,
10572152050,8798329966,0,20192304,residential,False,True,68.17,Hasbrouck Circle,"LINESTRING (-76.4726074 42.4554704, -76.472592 42.455471, -76.472229 42.455516, -76.472145 42.45553, -76.472061 42.455554, -76.471906 42.455619, -76.4718382 42.4556659)",,,,15 mph,,,,
10572152090,7511513296,0,404098983,residential,False,False,11.731,Statler Drive,"LINESTRING (-76.4815883 42.4462391, -76.4815945 42.4463445)",,,,,,,,
10572152090,1314724080,0,404098983,residential,False,True,50.165,Statler Drive,"LINESTRING (-76.4815883 42.4462391, -76.4815802 42.445788)",,,,,,,,
10572152090,1314724080,1,116672337,service,True,False,59.446000000000005,,"LINESTRING (-76.4815883 42.4462391, -76.4817331 42.4460979, -76.4817635 42.4460147, -76.4817447 42.4459365, -76.4816679 42.4458611, -76.4815802 42.445788)",driveway,,,,,,,
10572152093,10572152095,0,"[1133976832, 1133976831]",footway,False,False,32.906,,"LINESTRING (-76.4789913 42.4505315, -76.4792542 42.450499, -76.4793861 42.4504796)",,,,,,,yes,
10572152095,2095791399,0,"[1121469169, 117409636]",footway,False,"[False, True]",48.376,,"LINESTRING (-76.4793861 42.4504796, -76.4794269 42.45057, -76.4794894 42.4507262, -76.4794953 42.4507927, -76.4794868 42.4508555, -76.4794503 42.4508942)",,,,,,,,
10572152095,2095788214,0,117409636,footway,False,True,96.994,,"LINESTRING (-76.4793861 42.4504796, -76.4793532 42.4504068, -76.479347 42.450198, -76.4793839 42.4500727, -76.4794066 42.4499708, -76.479425 42.4498716, -76.4794537 42.4497636, -76.4794832 42.4496735, -76.4794857 42.4496212)",,,,,,,,
10572152095,10572152093,0,"[1133976832, 1133976831]",footway,False,True,32.906,,"LINESTRING (-76.4793861 42.4504796, -76.4792542 42.450499, -76.4789913 42.4505315)",,,,,,,yes,
10572152104,10239624006,0,1133976834,service,False,True,39.316,,"LINESTRING (-76.4791009 42.4505491, -76.4790685 42.4506621, -76.4790155 42.4507622, -76.4790172 42.4508928)",,,,,,,,
10572194602,10240565220,0,1119650356,footway,False,False,54.519000000000005,Cornell Avenue,"LINESTRING (-76.4914313 42.4462048, -76.491527 42.446203, -76.4920953 42.4461871)",,,,,,,,
10572194602,10240565225,0,"[1119650356, 1119650358]",footway,False,True,27.323,Cornell Avenue,"LINESTRING (-76.4914313 42.4462048, -76.4911497 42.4462101, -76.4910984 42.4462108)",,,,,,,,
10572194602,10572194604,0,1133979964,service,False,False,31.232,,"LINESTRING (-76.4914313 42.4462048, -76.4914751 42.4463584, -76.4915276 42.4464761)",driveway,,,,,,,
10572194604,10240565220,0,1133979964,service,False,False,83.572,,"LINESTRING (-76.4915276 42.4464761, -76.4915931 42.4465357, -76.4916696 42.4465615, -76.4918072 42.446568, -76.4919579 42.4465535, -76.4920257 42.4465148, -76.4920715 42.4464406, -76.4920953 42.4461871)",driveway,,,,,,,
10572194604,10572194602,0,1133979964,service,False,True,31.232,,"LINESTRING (-76.4915276 42.4464761, -76.4914751 42.4463584, -76.4914313 42.4462048)",driveway,,,,,,,
10572194604,10572200612,0,1133979965,service,False,True,52.342,,"LINESTRING (-76.4915276 42.4464761, -76.4915013 42.4465035, -76.491521 42.4469404)",parking_aisle,,,,,,,
10572200612,10572194604,0,1133979965,service,False,False,52.342,,"LINESTRING (-76.491521 42.4469404, -76.4915013 42.4465035, -76.4915276 42.4464761)",parking_aisle,,,,,,,
10572200623,10572200624,0,1133979966,service,False,False,6.312,,"LINESTRING (-76.4903726 42.4473595, -76.4902957 42.4473579)",,,,,,,,
10572200623,10240564379,0,1119649451,footway,False,False,54.258,Stewart Avenue,"LINESTRING (-76.4903726 42.4473595, -76.4903786 42.4475381, -76.4903888 42.4478473)",,,,,,,,
10572200623,10240564371,0,1119649451,footway,False,True,124.91700000000002,Stewart Avenue,"LINESTRING (-76.4903726 42.4473595, -76.4903683 42.4472331, -76.4903595 42.4468903, -76.4903537 42.4466924, -76.4903398 42.4465534, -76.49032 42.4464621, -76.4902731 42.446328, -76.4902555 42.4462685, -76.490254 42.4462436)",,,,,,,,
10572200623,10240565225,0,"[1133979966, 20192919]","['residential', 'service']",False,True,193.96900000000002,Llenroc Court,"LINESTRING (-76.4903726 42.4473595, -76.4906974 42.4473595, -76.4907804 42.4473708, -76.4909421 42.4473853, -76.4910535 42.447374, -76.4911496 42.4473353, -76.4912304 42.4472789, -76.4912326 42.4471822, -76.4912239 42.4470984, -76.4911846 42.4469952, -76.4911588 42.4469294, -76.4910984 42.4462108)",,,,,,,,
10572200624,1043343191,0,677427922,tertiary,False,False,96.365,Stewart Avenue,"LINESTRING (-76.4902957 42.4473579, -76.4903283 42.4482242)",,,,,,,,
10572200624,10572200623,0,1133979966,service,False,True,6.312,,"LINESTRING (-76.4902957 42.4473579, -76.4903726 42.4473595)",,,,,,,,
10572200632,10572200633,0,1133979972,service,False,False,30.246,,"LINESTRING (-76.4887381 42.4448188, -76.4887155 42.4445473)",,,,,,,,
10572200632,213440542,0,630487602,residential,True,False,95.37599999999999,South Avenue,"LINESTRING (-76.4887381 42.4448188, -76.488479 42.444783, -76.4877062 42.4446803, -76.4875958 42.4446998)",,,,,,,,
10572200633,10572200632,0,1133979972,service,False,True,30.246,,"LINESTRING (-76.4887155 42.4445473, -76.4887381 42.4448188)",,,,,,,,
10572200634,10572200636,0,1133979973,service,False,False,66.593,,"LINESTRING (-76.4884315 42.4443506, -76.4882567 42.4443586, -76.488248 42.443889)",,,,,,,,
10572200636,213507621,0,20190161,residential,True,False,32.621,Edgemoor Lane,"LINESTRING (-76.488248 42.443889, -76.4886453 42.4438786)",,,,,,,,
10572200636,10572200634,0,1133979973,service,False,True,66.593,,"LINESTRING (-76.488248 42.443889, -76.4882567 42.4443586, -76.4884315 42.4443506)",,,,,,,,
10572200641,10572200642,0,1133979974,service,False,False,28.634,,"LINESTRING (-76.4879902 42.443588, -76.4880211 42.4438445)",,,,,,,,
10572200642,10572200643,0,1133979974,service,False,False,5.615,,"LINESTRING (-76.4880211 42.4438445, -76.4880272 42.4438948)",,,,,,,,
10572200642,10572200641,0,1133979974,service,False,True,28.634,,"LINESTRING (-76.4880211 42.4438445, -76.4879902 42.443588)",,,,,,,,
10572200642,4063684602,0,"[404099062, 547196402, 1111871438]","['steps', 'footway']",False,"[False, True]",114.82600000000001,,"LINESTRING (-76.4880211 42.4438445, -76.4877005 42.4438525, -76.4871883 42.4438892, -76.4871427 42.44388, -76.4870709 42.4438455, -76.4867195 42.4436613)",,,,,,,,
10572200643,10572200636,0,20190161,residential,True,False,18.129,Edgemoor Lane,"LINESTRING (-76.4880272 42.4438948, -76.488248 42.443889)",,,,,,,,
10572200643,10572200642,0,1133979974,service,False,True,5.615,,"LINESTRING (-76.4880272 42.4438948, -76.4880211 42.4438445)",,,,,,,,
10572562186,5286485313,0,547054900,footway,False,True,4.807,,"LINESTRING (-76.4878682 42.4475312, -76.4878413 42.4475696)",,,,,,,,
10572562186,1043343249,0,"[404099046, 90004390, 404099019, 404099026, 404098996, 1134944828, 1134944829]","['steps', 'footway']",False,False,38.276,,"LINESTRING (-76.4878682 42.4475312, -76.4878944 42.4475305, -76.4879491 42.4475301, -76.4879588 42.44753, -76.4879765 42.4475299, -76.4881907 42.4475263, -76.4882993 42.4475258, -76.4883346 42.4475249)",,,,,,,,
10572562186,5285957715,0,404099019,footway,False,True,14.263000000000002,,"LINESTRING (-76.4878682 42.4475312, -76.4877619 42.4475326, -76.4876996 42.4475134)",,,,,,,,
10572589313,7847876997,0,841089828,footway,False,True,1.92,,"LINESTRING (-76.4779025 42.4476699, -76.4779259 42.4476699)",,,,,,,,
10572589313,7847900846,0,841089829,footway,False,True,9.887,,"LINESTRING (-76.4779025 42.4476699, -76.4779045 42.447581)",,,,,,,,
10572589313,7847900780,0,841089828,footway,False,False,85.426,,"LINESTRING (-76.4779025 42.4476699, -76.4775045 42.4476699, -76.4768614 42.4476647)",,,,,,,,
10573757755,2095832625,0,199587418,footway,False,False,90.012,,"LINESTRING (-76.4796165 42.44689, -76.4796338 42.4460806)",,,,,,,,
10573757755,2095832794,0,199587418,footway,False,True,31.118,,"LINESTRING (-76.4796165 42.44689, -76.4796039 42.4471697)",,,,,,,,
10573757755,2095832681,0,199587451,footway,False,False,20.369,,"LINESTRING (-76.4796165 42.44689, -76.4795033 42.4469441, -76.4793946 42.4469679)",,,,,,,,
10808996884,2918499820,0,"[288289729, 288289727]",footway,False,"[False, True]",58.852999999999994,,"LINESTRING (-76.4724725 42.449833, -76.4724788 42.4497932, -76.4725871 42.4497395, -76.472791 42.4497513, -76.4728904 42.4497984, -76.4729596 42.4498586, -76.4730305 42.4499136)",,,,,no,,,
10808996884,2918499828,0,"[288289733, 288289727]",footway,False,True,25.581000000000003,,"LINESTRING (-76.4724725 42.449833, -76.4724682 42.4498599, -76.472438 42.4499306, -76.4724203 42.4499699, -76.4724877 42.4500418)",,,,,no,,,
