u,v,key,osmid,highway,oneway,reversed,length,geometry,name,tunnel,bridge,service
8794836053,5259972555,0,950008590,cycleway,False,False,79.092,"LINESTRING (103.9345052 30.7531217, 103.9344009 30.7537288, 103.9344941 30.7537846)",,,,
8794836053,8794835937,0,950008590,cycleway,False,True,78.885,"LINESTRING (103.9345052 30.7531217, 103.9345907 30.7526234, 103.9346779 30.7524318)",,,,
8794836073,9751988445,0,544142685,residential,False,False,54.823,"LINESTRING (103.9224357 30.7496325, 103.9219737 30.7499248)",,,,
8794836073,2271615000,0,544142685,residential,False,True,13.267,"LINESTRING (103.9224357 30.7496325, 103.9225446 30.7495585)",,,,
8794836073,9751988376,0,1061419137,footway,False,True,9.934,"LINESTRING (103.9224357 30.7496325, 103.9225261 30.7496766)",,,,
8794836166,8794836167,0,950008623,cycleway,False,False,81.028,"LINESTRING (103.9267494 30.7584925, 103.9270551 30.7591722)",,,,
8794836166,5260256781,0,950008624,footway,False,True,5.935,"LINESTRING (103.9267494 30.7584925, 103.9268077 30.7584741)",,,,
8794836166,2271615924,0,950008623,cycleway,False,True,134.521,"LINESTRING (103.9267494 30.7584925, 103.926266 30.7574181, 103.9263298 30.7573996)",,,,
8794836166,5260256784,0,"[950008624, 544161578, 544161579]",footway,False,False,27.438,"LINESTRING (103.9267494 30.7584925, 103.9267222 30.7585011, 103.9265693 30.7585541, 103.9264836 30.7585858)",,,yes,
8794836167,2271616227,0,570145222,pedestrian,False,False,6.159,"LINESTRING (103.9270551 30.7591722, 103.9271153 30.7591524)",,,,
8794836167,8794836166,0,950008623,cycleway,False,True,81.028,"LINESTRING (103.9270551 30.7591722, 103.9267494 30.7584925)",,,,
8794836167,6784723470,0,"[987943170, 950008623]","['service', 'cycleway']",False,"[False, True]",124.28399999999999,"LINESTRING (103.9270551 30.7591722, 103.9274256 30.7599959, 103.9274808 30.7599844, 103.9275576 30.7601581)",,,,
8794836191,7941524329,0,851437318,footway,False,False,60.926,"LINESTRING (103.9281365 30.7574904, 103.927575 30.7576837, 103.9275446 30.7576941)",,,,
8794836193,8794836194,0,950008635,footway,False,False,33.771,"LINESTRING (103.9290322 30.75705, 103.9293518 30.7569485, 103.9293637 30.7569447)",,,,
8794836194,2271615825,0,544166219,residential,False,False,10.3,"LINESTRING (103.9293637 30.7569447, 103.9293604 30.7569324, 103.9293364 30.7568551)",,,,
8794836194,5336767825,0,544166219,residential,False,True,48.190999999999995,"LINESTRING (103.9293637 30.7569447, 103.929398 30.757073, 103.9293926 30.7572505, 103.9293739 30.7573381, 103.9293602 30.7573712)",,,,
8794836194,8794836193,0,950008635,footway,False,True,33.771,"LINESTRING (103.9293637 30.7569447, 103.9293518 30.7569485, 103.9290322 30.75705)",,,,
9050478402,2271615318,0,544136500,service,False,True,37.661,"LINESTRING (103.9334603 30.7529825, 103.9330747 30.7529125)",,,,
9050478403,6403469832,0,683646741,service,False,True,6.891,"LINESTRING (103.9267309 30.7596868, 103.9267722 30.7597376)",,,,
9050478404,6403469829,0,683646739,service,False,True,17.524,"LINESTRING (103.9266638 30.7593989, 103.9268096 30.7593033)",,,,
9050478405,5728103645,0,683646737,service,False,True,16.608,"LINESTRING (103.9265629 30.7591735, 103.9267084 30.7590918)",,,,
9050478406,5260256784,0,723349811,service,False,True,27.209000000000003,"LINESTRING (103.9262374 30.7587073, 103.9264253 30.7586056, 103.9264836 30.7585858)",,,,
9050478407,6784744449,0,723349810,service,False,True,28.21,"LINESTRING (103.926024 30.758255, 103.9262673 30.7581113)",,,,
9050523211,5261502066,0,596913742,service,False,False,66.003,"LINESTRING (103.9263858 30.7458174, 103.9262701 30.7457512, 103.9261569 30.7456904, 103.9260259 30.7456539, 103.925895 30.7456447, 103.9257461 30.7456377)",,,,
9050523212,5261502066,0,596913741,service,False,True,71.49199999999999,"LINESTRING (103.9264599 30.7457513, 103.9263055 30.7456782, 103.9261321 30.7456265, 103.9259658 30.7456143, 103.9257461 30.7456377)",,,,
9131668080,5260256677,0,544161548,footway,False,True,254.066,"LINESTRING (103.9278014 30.7509263, 103.9262374 30.7490786)",,,,
9131668080,5259941787,0,687770521,service,False,False,11.459,"LINESTRING (103.9278014 30.7509263, 103.9279006 30.7508684)",,,,
9131668080,5515470572,0,687770521,service,False,True,56.874,"LINESTRING (103.9278014 30.7509263, 103.9273245 30.7512323)",,,,
9131668080,6447660633,0,544161548,footway,False,False,67.644,"LINESTRING (103.9278014 30.7509263, 103.9282035 30.7513887, 103.9282245 30.751414)",,,,
9131668085,2271615140,0,687770521,service,False,False,17.648,"LINESTRING (103.9263341 30.7518579, 103.9264829 30.7517639)",,,,
9131668085,7856068815,0,687770521,service,False,True,57.93,"LINESTRING (103.9263341 30.7518579, 103.9258456 30.7521664)",,,,
9131668085,6447660630,0,687770517,cycleway,False,True,15.038,"LINESTRING (103.9263341 30.7518579, 103.9263431 30.7518723, 103.9263875 30.7519849)",,,,
9131723263,6447660630,0,987943169,steps,False,True,22.448,"LINESTRING (103.9263494 30.7521841, 103.9263795 30.7520223, 103.9263875 30.7519849)",,,,
9131723264,5336767857,0,552816779,path,False,False,38.81,"LINESTRING (103.9279 30.7594412, 103.9279436 30.7594273, 103.9282738 30.7593048)",,,,
9131723264,8794836026,0,"[723349794, 950008604]","['service', 'footway']",False,False,57.229,"LINESTRING (103.9279 30.7594412, 103.9276945 30.7589823, 103.9276848 30.7589609)",,,,
9131723264,6784723472,0,723349794,service,False,True,63.101,"LINESTRING (103.9279 30.7594412, 103.9281185 30.7599289, 103.9281363 30.7599711)",,,,
9139793255,9139793256,0,988857936,service,False,False,46.46,"LINESTRING (103.9259052 30.7468814, 103.9261252 30.747254)",,,,parking_aisle
9139793255,9139793258,0,988857942,service,False,False,20.697000000000003,"LINESTRING (103.9259052 30.7468814, 103.9260132 30.746875, 103.9261187 30.7468539)",,,,
9139793255,8282798727,0,988857942,service,False,True,103.33200000000001,"LINESTRING (103.9259052 30.7468814, 103.9258282 30.7468768, 103.9257522 30.7468648, 103.9256783 30.7468454, 103.9256075 30.746819, 103.9255406 30.7467857, 103.9254786 30.7467462, 103.9254222 30.7467009, 103.9253721 30.7466503, 103.9253291 30.7465952, 103.9252936 30.7465362, 103.9252662 30.7464742, 103.9252472 30.7464098, 103.9252367 30.7463441, 103.9252351 30.7462777)",,,,
9139793256,5515470578,0,687370096,residential,False,True,7.472,"LINESTRING (103.9261252 30.747254, 103.9260629 30.7472946)",,,,
9139793256,9139793255,0,988857936,service,False,True,46.46,"LINESTRING (103.9261252 30.747254, 103.9259052 30.7468814)",,,,parking_aisle
9139793256,9139793259,0,687370096,residential,False,False,18.105,"LINESTRING (103.9261252 30.747254, 103.926239 30.747203, 103.9262933 30.7471789)",,,,
9139793258,9139793262,0,988857937,service,False,False,12.19,"LINESTRING (103.9261187 30.7468539, 103.9261725 30.7469533)",,,,parking_aisle
9139793258,9139805397,0,988857942,service,False,False,70.52499999999999,"LINESTRING (103.9261187 30.7468539, 103.9261778 30.7468351, 103.9262346 30.7468116, 103.9262887 30.7467837, 103.9263395 30.7467516, 103.9263867 30.7467156, 103.9264297 30.746676, 103.9264682 30.7466331, 103.926502 30.7465873, 103.9265307 30.746539, 103.926554 30.7464887, 103.9265718 30.7464367, 103.9265803 30.7463993)",,,,
9139793258,9139793255,0,988857942,service,False,True,20.697000000000003,"LINESTRING (103.9261187 30.7468539, 103.9260132 30.746875, 103.9259052 30.7468814)",,,,
9139793259,9139793262,0,988857937,service,False,True,27.614,"LINESTRING (103.9262933 30.7471789, 103.9261725 30.7469533)",,,,parking_aisle
9139793259,7090216261,0,687370096,residential,False,False,21.822000000000003,"LINESTRING (103.9262933 30.7471789, 103.9264064 30.7471285, 103.9265031 30.7471036)",,,,
9139793259,9139793256,0,687370096,residential,False,True,18.105,"LINESTRING (103.9262933 30.7471789, 103.926239 30.747203, 103.9261252 30.747254)",,,,
9139793262,9139793259,0,988857937,service,False,False,27.614,"LINESTRING (103.9261725 30.7469533, 103.9262933 30.7471789)",,,,parking_aisle
9139793262,9139793258,0,988857937,service,False,True,12.19,"LINESTRING (103.9261725 30.7469533, 103.9261187 30.7468539)",,,,parking_aisle
9139793262,9139793263,0,"[988857938, 988857939]","['service', 'steps']",False,"[False, True]",42.545,"LINESTRING (103.9261725 30.7469533, 103.9262603 30.7469171, 103.9263465 30.7468297, 103.9264943 30.7466961)",,,,parking_aisle
9139793263,9139793262,0,"[988857938, 988857939]","['service', 'steps']",False,"[False, True]",42.544999999999995,"LINESTRING (103.9264943 30.7466961, 103.9263465 30.7468297, 103.9262603 30.7469171, 103.9261725 30.7469533)",,,,parking_aisle
9139805390,9139805398,0,988857944,service,False,True,169.66799999999998,"LINESTRING (103.9278354 30.7464021, 103.9278478 30.7465177, 103.9278389 30.7465937, 103.9278018 30.7466941, 103.9277221 30.7467762, 103.9276248 30.7468203, 103.9275204 30.7468462, 103.92737 30.7468568, 103.9272514 30.7468523, 103.9271045 30.7468234, 103.9270107 30.7467991, 103.9268763 30.7467321, 103.9268108 30.7466713, 103.9267665 30.7465953, 103.9267382 30.7465238, 103.9267453 30.7464371, 103.9267512 30.7464137)",,,,
9139805391,9139805398,0,988857944,service,False,False,20.279,"LINESTRING (103.9268196 30.7462424, 103.9267736 30.7463245, 103.9267512 30.7464137)",,,,
9139805397,5261502053,0,"[544278524, 988857942, 988857943]",service,False,False,128.382,"LINESTRING (103.9265803 30.7463993, 103.9265839 30.7463835, 103.9265883 30.7463576, 103.9265901 30.7463295, 103.9265906 30.7462753, 103.9265851 30.7462213, 103.9265739 30.746168, 103.9265569 30.7461158, 103.9265344 30.7460652, 103.9265065 30.7460166, 103.9264734 30.7459704, 103.9264356 30.7459271, 103.9263932 30.7458869, 103.92635 30.7458506, 103.9262963 30.7458177, 103.9262427 30.7457892, 103.9261862 30.745765, 103.9261274 30.7457455, 103.9260667 30.7457308, 103.9260046 30.745721, 103.9259418 30.7457161, 103.9258788 30.7457164, 103.925816 30.7457216, 103.9257541 30.7457318)",,yes,,
9139805397,9139793258,0,988857942,service,False,True,70.525,"LINESTRING (103.9265803 30.7463993, 103.9265718 30.7464367, 103.926554 30.7464887, 103.9265307 30.746539, 103.926502 30.7465873, 103.9264682 30.7466331, 103.9264297 30.746676, 103.9263867 30.7467156, 103.9263395 30.7467516, 103.9262887 30.7467837, 103.9262346 30.7468116, 103.9261778 30.7468351, 103.9261187 30.7468539)",,,,
9139805397,9139805398,0,"[988857945, 988857946, 988857947]",service,False,False,16.41,"LINESTRING (103.9265803 30.7463993, 103.9266026 30.7464012, 103.9267324 30.7464121, 103.9267512 30.7464137)",,yes,,
9139805398,9139805390,0,988857944,service,False,False,169.66799999999998,"LINESTRING (103.9267512 30.7464137, 103.9267453 30.7464371, 103.9267382 30.7465238, 103.9267665 30.7465953, 103.9268108 30.7466713, 103.9268763 30.7467321, 103.9270107 30.7467991, 103.9271045 30.7468234, 103.9272514 30.7468523, 103.92737 30.7468568, 103.9275204 30.7468462, 103.9276248 30.7468203, 103.9277221 30.7467762, 103.9278018 30.7466941, 103.9278389 30.7465937, 103.9278478 30.7465177, 103.9278354 30.7464021)",,,,
9139805398,9139805391,0,988857944,service,False,True,20.279,"LINESTRING (103.9267512 30.7464137, 103.9267736 30.7463245, 103.9268196 30.7462424)",,,,
9139805398,9139805397,0,"[988857945, 988857946, 988857947]",service,False,True,16.41,"LINESTRING (103.9267512 30.7464137, 103.9267324 30.7464121, 103.9266026 30.7464012, 103.9265803 30.7463993)",,yes,,
9139805438,5260256634,0,988857948,service,False,False,228.817,"LINESTRING (103.9338836 30.7490037, 103.9338057 30.7490497, 103.9337234 30.7490872, 103.9336247 30.7491182, 103.9335154 30.7491423, 103.9334113 30.7491547, 103.9332522 30.7491625, 103.9331531 30.7491662, 103.9330441 30.7491777, 103.9329309 30.7491931, 103.9328041 30.7492228, 103.9327095 30.7492622, 103.932612 30.749309, 103.9325314 30.7493636, 103.9324849 30.7493983, 103.9324401 30.7494436, 103.9324114 30.7494889, 103.9323375 30.7496518, 103.9322828 30.7497661, 103.932222 30.7498571, 103.9321347 30.7499496, 103.932029 30.7500425)",,,,
9139805438,9139805439,0,988857948,service,False,True,89.337,"LINESTRING (103.9338836 30.7490037, 103.9339559 30.748962, 103.9340005 30.74891, 103.9340493 30.7488678, 103.934087 30.7487791, 103.9341171 30.7486682, 103.9341328 30.7485698, 103.9341818 30.748442, 103.9342669 30.7482971)",,,,
9139805438,7878395096,0,"[574644713, 544136501, 988857949]","['service', 'footway']",False,True,49.798,"LINESTRING (103.9338836 30.7490037, 103.9339237 30.7490495, 103.9340247 30.7491644, 103.934053 30.7492982, 103.9340714 30.7494076)",,,yes,
9139805439,6491169291,0,691679128,service,False,False,301.45099999999996,"LINESTRING (103.9342669 30.7482971, 103.9341013 30.7480154, 103.9340553 30.7479425, 103.9339952 30.7478984, 103.93332 30.747517, 103.9330548 30.7473742, 103.9329629 30.7473347, 103.9324219 30.7471858, 103.9320967 30.7470886, 103.9316512 30.7469454)",,,,
9139805439,7878395097,0,"[544200747, 844549005, 844549006]",footway,False,True,179.94599999999997,"LINESTRING (103.9342669 30.7482971, 103.9343379 30.7483478, 103.9344164 30.7483927, 103.9344512 30.7484126, 103.9348505 30.7484406, 103.9350654 30.7487397, 103.9354258 30.7493965)",,,yes,
9139805439,9139805438,0,988857948,service,False,False,89.33699999999999,"LINESTRING (103.9342669 30.7482971, 103.9341818 30.748442, 103.9341328 30.7485698, 103.9341171 30.7486682, 103.934087 30.7487791, 103.9340493 30.7488678, 103.9340005 30.74891, 103.9339559 30.748962, 103.9338836 30.7490037)",,,,
9139805477,9139805484,0,572770118,footway,False,False,23.107,"LINESTRING (103.929315 30.7508613, 103.9292786 30.7508554, 103.9292485 30.7508454, 103.9292184 30.7508354, 103.9291862 30.750835, 103.9291713 30.7508495, 103.9291659 30.7508698, 103.9291729 30.7509102, 103.9291737 30.750922)",,,,
9139805477,9139805484,1,988857950,footway,False,False,15.541999999999998,"LINESTRING (103.929315 30.7508613, 103.9292903 30.7508751, 103.9292771 30.7508882, 103.9292486 30.7509065, 103.9292375 30.7509109, 103.929207 30.7509144, 103.9291737 30.750922)",,,,
9139805477,5502448313,0,572770118,footway,False,True,24.4,"LINESTRING (103.929315 30.7508613, 103.9293352 30.7508584, 103.9293661 30.7508449, 103.9293848 30.750828, 103.9293989 30.7507702, 103.9294202 30.7507429, 103.9294764 30.750713)",,,,
9139805484,5502448429,0,572770118,footway,False,False,40.763,"LINESTRING (103.9291737 30.750922, 103.9291759 30.7509527, 103.9291583 30.7509953, 103.9291229 30.7510379, 103.929045 30.7510652, 103.9289778 30.7511078, 103.9288964 30.7511109, 103.9288696 30.7511035)",,,,
9139805484,9139805477,0,572770118,footway,False,True,23.107,"LINESTRING (103.9291737 30.750922, 103.9291729 30.7509102, 103.9291659 30.7508698, 103.9291713 30.7508495, 103.9291862 30.750835, 103.9292184 30.7508354, 103.9292485 30.7508454, 103.9292786 30.7508554, 103.929315 30.7508613)",,,,
9139805484,9139805477,1,988857950,footway,False,True,15.541999999999998,"LINESTRING (103.9291737 30.750922, 103.929207 30.7509144, 103.9292375 30.7509109, 103.9292486 30.7509065, 103.9292771 30.7508882, 103.9292903 30.7508751, 103.929315 30.7508613)",,,,
9139805590,9139805593,0,988857955,footway,False,False,47.231,"LINESTRING (103.9252388 30.752185, 103.9254584 30.7522035, 103.9257256 30.7522541)",,,,
9139805590,9139805592,0,"[988857955, 988857957]","['steps', 'footway']",False,True,23.378,"LINESTRING (103.9252388 30.752185, 103.9251441 30.7521772, 103.9250325 30.7522627)",,,,
9139805590,5310375304,0,"[544161281, 988857956]","['steps', 'footway']",False,True,80.118,"LINESTRING (103.9252388 30.752185, 103.9252466 30.7521242, 103.9250676 30.7521115, 103.9248822 30.7522223, 103.9248489 30.7525319)",,,,
9139805592,9139805590,0,"[988857955, 988857957]","['steps', 'footway']",False,False,23.378,"LINESTRING (103.9250325 30.7522627, 103.9251441 30.7521772, 103.9252388 30.752185)",,,,
9139805593,9139805597,0,544161549,service,False,True,16.386,"LINESTRING (103.9257256 30.7522541, 103.9257041 30.7524003)",,,,
9139805593,7856068815,0,687770521,service,False,False,15.053,"LINESTRING (103.9257256 30.7522541, 103.9258456 30.7521664)",,,,
9139805593,9139805590,0,988857955,footway,False,True,47.231,"LINESTRING (103.9257256 30.7522541, 103.9254584 30.7522035, 103.9252388 30.752185)",,,,
9139805596,7856068816,0,842083668,footway,False,False,2.753,"LINESTRING (103.9259294 30.7522625, 103.9259467 30.7522823)",,,,
9139805596,7856068815,0,842083668,footway,False,True,13.353,"LINESTRING (103.9259294 30.7522625, 103.9258456 30.7521664)",,,,
9139805596,9139805597,0,988857958,footway,False,False,26.425,"LINESTRING (103.9259294 30.7522625, 103.9257041 30.7524003)",,,,
9139805597,9139805593,0,544161549,service,False,False,16.386,"LINESTRING (103.9257041 30.7524003, 103.9257256 30.7522541)",,,,
9139805597,9139805596,0,988857958,footway,False,True,26.425,"LINESTRING (103.9257041 30.7524003, 103.9259294 30.7522625)",,,,
9139805597,6447660639,0,544161549,service,False,True,48.028,"LINESTRING (103.9257041 30.7524003, 103.9256552 30.7527323, 103.9255841 30.752808)",,,,
9139805601,9139805605,0,988857959,footway,False,True,9.132,"LINESTRING (103.9290311 30.7536536, 103.9290446 30.7535723)",,,,
9139805605,6389942796,0,797290202,footway,False,False,4.269,"LINESTRING (103.9290446 30.7535723, 103.9290888 30.7535779)",,,,
9139805605,9139805601,0,988857959,footway,False,False,9.132,"LINESTRING (103.9290446 30.7535723, 103.9290311 30.7536536)",,,,
9139805605,5717238265,0,797290202,footway,False,True,182.978,"LINESTRING (103.9290446 30.7535723, 103.9290228 30.7535695, 103.9286808 30.7535261, 103.9286359 30.7538338, 103.9286212 30.753894, 103.9275205 30.7537429)",,,,
9139805605,2271615321,0,"[988857960, 544161548, 988857959]",footway,False,True,67.19200000000001,"LINESTRING (103.9290446 30.7535723, 103.9290845 30.7533303, 103.9291047 30.7532078, 103.9291236 30.7530936, 103.9290758 30.7530327, 103.9290832 30.7529858)",,,yes,
9139805607,9139805610,0,988857961,footway,False,False,14.653,"LINESTRING (103.9291159 30.7537158, 103.9291388 30.7535855)",,,,
9139805610,7456699091,0,797290202,footway,False,False,1.942,"LINESTRING (103.9291388 30.7535855, 103.9291588 30.7535886)",,,,
9139805610,6389942796,0,797290202,footway,False,True,4.852,"LINESTRING (103.9291388 30.7535855, 103.9290888 30.7535779)",,,,
9139805610,9139805607,0,988857961,footway,False,True,14.653,"LINESTRING (103.9291388 30.7535855, 103.9291159 30.7537158)",,,,
9139805610,5260256714,0,"[988857961, 988857962, 544161558]",footway,False,False,68.672,"LINESTRING (103.9291388 30.7535855, 103.9291908 30.7532896, 103.9292138 30.7531588, 103.9292283 30.7530764, 103.9292903 30.7529886)",,,yes,
9139805613,5260256790,0,"[544161584, 544161585]",footway,False,True,45.711,"LINESTRING (103.9258424 30.7535155, 103.9258437 30.7535417, 103.9259149 30.7537829, 103.9259122 30.7539189)",,,yes,
9139805613,6447660638,0,687770519,cycleway,False,False,40.014,"LINESTRING (103.9258424 30.7535155, 103.9257907 30.75351, 103.9258348 30.7531972)",,,,
9139805613,6497887868,0,687770519,cycleway,False,True,182.774,"LINESTRING (103.9258424 30.7535155, 103.9265154 30.7535991, 103.9270897 30.7532417, 103.9271352 30.7529836, 103.9271642 30.7527963)",,,,
9139805646,2572158713,0,828726384,footway,False,False,5.969,"LINESTRING (103.9218337 30.7547548, 103.9218717 30.7547974)",,,,
9139805646,7736111244,0,584727572,footway,False,False,169.212,"LINESTRING (103.9218337 30.7547548, 103.9218457 30.7547468, 103.9232382 30.753828)",,,,
9139805646,7736111223,0,828726384,footway,False,True,105.817,"LINESTRING (103.9218337 30.7547548, 103.9217293 30.7546359, 103.9216807 30.7545831, 103.9223108 30.7541416, 103.9223454 30.7541201)",,,,
9139841549,5502448056,0,988863071,cycleway,False,True,5.356,"LINESTRING (103.9301046 30.7506688, 103.9301223 30.7507145)",,,,
9139841549,5502448309,0,584727583,cycleway,False,False,129.565,"LINESTRING (103.9301046 30.7506688, 103.9292007 30.7512477, 103.929137 30.7512721, 103.9290872 30.7512848, 103.9290342 30.7512896, 103.9289808 30.7512859)",,,,
9139841549,5502448296,0,"[572770114, 584727583]",cycleway,False,True,146.51199999999997,"LINESTRING (103.9301046 30.7506688, 103.9301315 30.7506516, 103.9302377 30.7506455, 103.9304439 30.7506822, 103.9305138 30.7506805, 103.9305703 30.7506598, 103.9306207 30.7506364, 103.9306787 30.7505885, 103.930712 30.7505512, 103.9307531 30.7504844, 103.9307911 30.7504334, 103.9308221 30.7504007, 103.9308592 30.7503839, 103.9309699 30.7503856, 103.9310005 30.750378, 103.9310274 30.7503585, 103.9310482 30.7503231, 103.9311508 30.7501041, 103.9312004 30.7500189)",,,yes,
9139841567,5502448242,0,584727583,cycleway,False,False,20.05,"LINESTRING (103.9284027 30.7504556, 103.9284064 30.7504476, 103.9284163 30.7503784, 103.9284224 30.7503227, 103.9284052 30.7502791)",,,,
9139841567,5502448438,0,584727583,cycleway,False,True,33.62,"LINESTRING (103.9284027 30.7504556, 103.9283865 30.7504908, 103.9282978 30.7506985, 103.9282891 30.7507411)",,,,
9139841567,9139841573,0,988863074,footway,False,False,17.101,"LINESTRING (103.9284027 30.7504556, 103.9284395 30.7504563, 103.928466 30.7504563, 103.9284944 30.7504458, 103.9285036 30.7504214, 103.9285331 30.7504179, 103.9285582 30.7504182)",,,,
9139841573,9139841567,0,988863074,footway,False,True,17.101,"LINESTRING (103.9285582 30.7504182, 103.9285331 30.7504179, 103.9285036 30.7504214, 103.9284944 30.7504458, 103.928466 30.7504563, 103.9284395 30.7504563, 103.9284027 30.7504556)",,,,
9139841574,5502448441,0,584727583,cycleway,False,False,24.001,"LINESTRING (103.9283663 30.7502123, 103.9283542 30.7501943, 103.9283083 30.7501398, 103.9282345 30.7500883, 103.928185 30.7500706)",,,,
9139841574,5502448242,0,584727583,cycleway,False,True,8.313,"LINESTRING (103.9283663 30.7502123, 103.9283797 30.7502322, 103.9284052 30.7502791)",,,,
9139841574,9139841576,0,988863075,footway,False,False,11.946000000000002,"LINESTRING (103.9283663 30.7502123, 103.9284233 30.7502056, 103.9284904 30.7501995)",,,,
9139841576,9139841574,0,988863075,footway,False,True,11.946000000000002,"LINESTRING (103.9284904 30.7501995, 103.9284233 30.7502056, 103.9283663 30.7502123)",,,,
9139841629,5588787972,0,584727582,footway,False,False,105.517,"LINESTRING (103.9274141 30.7490305, 103.9272954 30.7491189, 103.927251 30.749158, 103.9272378 30.7492114, 103.9272099 30.7492684, 103.9270999 30.7493076, 103.9270087 30.7492938, 103.926947 30.7492408, 103.9269068 30.7491808, 103.9268558 30.749137, 103.9267754 30.7491117, 103.926711 30.7491001, 103.9266466 30.749114, 103.9265837 30.7491546)",,,,
9139841629,5588787957,0,584727583,cycleway,False,False,10.42,"LINESTRING (103.9274141 30.7490305, 103.927371 30.7489787, 103.9273471 30.7489568)",,,,
9139841629,5502448453,0,584727583,cycleway,False,True,35.349000000000004,"LINESTRING (103.9274141 30.7490305, 103.9274771 30.7491064, 103.9275998 30.749176, 103.9276329 30.7491947, 103.927702 30.7492193)",,,,
9139841745,5260608580,0,857694887,service,False,False,148.08299999999997,"LINESTRING (103.9298567 30.7470209, 103.9298389 30.747031, 103.9297246 30.7470776, 103.9295424 30.7471359, 103.9293502 30.7471641, 103.9291552 30.7471644, 103.9289629 30.7471369, 103.9287786 30.7470822, 103.9286075 30.7470018, 103.9284207 30.746883)",,,,
9139841745,5261502109,0,857694887,service,False,True,154.976,"LINESTRING (103.9298567 30.7470209, 103.9299444 30.7469712, 103.9300418 30.746902, 103.9301299 30.7468242, 103.9302077 30.7467386, 103.9302743 30.7466462, 103.9303289 30.7465483, 103.9303708 30.7464458, 103.9303996 30.74634, 103.9304149 30.7462322, 103.9304166 30.7461236, 103.9304045 30.7460155, 103.930379 30.7459091, 103.9303402 30.7458057)",,,,
9139841745,5260256630,0,"[988863091, 988863092]","['steps', 'footway']",False,True,53.173,"LINESTRING (103.9298567 30.7470209, 103.9299021 30.7471478, 103.9299583 30.7472727, 103.9299561 30.7474842)",,,,
9633111569,7278970766,0,692240865,residential,False,False,4.689,"LINESTRING (103.9276536 30.7603731, 103.9276358 30.7603338)",,,,
9633111569,7913199825,0,692240865,residential,False,True,49.823,"LINESTRING (103.9276536 30.7603731, 103.9278429 30.7607906)",,,,
9633111569,9633111573,0,1047605193,service,False,False,55.512,"LINESTRING (103.9276536 30.7603731, 103.9277442 30.7604385, 103.9277898 30.7604777, 103.9278301 30.7605284, 103.9279453 30.7607911)",,,,
9633111573,9633111569,0,1047605193,service,False,True,55.512,"LINESTRING (103.9279453 30.7607911, 103.9278301 30.7605284, 103.9277898 30.7604777, 103.9277442 30.7604385, 103.9276536 30.7603731)",,,,
9751988365,5994472105,0,635473031,service,False,False,5.829,"LINESTRING (103.9230268 30.7508372, 103.9229741 30.7508636)",,,,
9751988365,6511004682,0,635473031,service,False,True,3.883,"LINESTRING (103.9230268 30.7508372, 103.9230619 30.7508196)",,,,
9751988365,9751988367,0,1061419137,footway,False,False,71.676,"LINESTRING (103.9230268 30.7508372, 103.9227744 30.7502302)",,,,
9751988367,9751988365,0,1061419137,footway,False,True,71.676,"LINESTRING (103.9227744 30.7502302, 103.9230268 30.7508372)",,,,
9751988367,9751988376,0,1061419137,footway,False,False,66.55999999999999,"LINESTRING (103.9227744 30.7502302, 103.9225488 30.7496876, 103.9225261 30.7496766)",,,,
9751988367,9751988381,0,1061419138,footway,False,False,43.769,"LINESTRING (103.9227744 30.7502302, 103.9227597 30.7502392, 103.9224017 30.750459)",,,,
9751988370,9751988379,0,1061419140,footway,False,False,47.125,"LINESTRING (103.9223779 30.7508402, 103.9228579 30.7509374)",,,,
9751988370,9751988383,0,1061419176,footway,False,True,32.684,"LINESTRING (103.9223779 30.7508402, 103.9223046 30.7511273)",,,,
9751988370,9751988377,0,1061419177,footway,False,False,33.281,"LINESTRING (103.9223779 30.7508402, 103.9222361 30.750689, 103.9221593 30.7506072)",,,,
9751988374,9751988376,0,1061419139,footway,False,False,44.631,"LINESTRING (103.9224391 30.7500669, 103.9224658 30.7500347, 103.9225261 30.7496766)",,,,
9751988374,9751988380,0,1061419139,footway,False,True,37.958,"LINESTRING (103.9224391 30.7500669, 103.9223909 30.7503438, 103.922334 30.7503809)",,,,
9751988374,9751988445,0,1061419161,footway,False,False,52.449,"LINESTRING (103.9224391 30.7500669, 103.9224254 30.7500273, 103.9220652 30.7499799, 103.9220393 30.7499952, 103.9219737 30.7499248)",,,,
9751988376,8794836073,0,1061419137,footway,False,False,9.934,"LINESTRING (103.9225261 30.7496766, 103.9224357 30.7496325)",,,,
9751988376,9751988367,0,1061419137,footway,False,True,66.55999999999999,"LINESTRING (103.9225261 30.7496766, 103.9225488 30.7496876, 103.9227744 30.7502302)",,,,
9751988376,9751988374,0,1061419139,footway,False,True,44.631,"LINESTRING (103.9225261 30.7496766, 103.9224658 30.7500347, 103.9224391 30.7500669)",,,,
9751988377,9751988381,0,1061419138,footway,False,True,28.428,"LINESTRING (103.9221593 30.7506072, 103.9224017 30.750459)",,,,
9751988377,9751988409,0,"[1061419138, 1061419148, 1061419149, 1061419150, 1061419151]",footway,False,"[False, True]",113.81000000000002,"LINESTRING (103.9221593 30.7506072, 103.9220678 30.7506628, 103.9219091 30.750758, 103.9218443 30.7507951, 103.9217502 30.7510766, 103.9214872 30.7512448, 103.9214192 30.7512911, 103.9213771 30.7513175)",,building_passage,,
