u,v,key,osmid,highway,oneway,reversed,length,geometry
1634169811,1634203944,0,"[150515552, 150518423]",service,False,False,56.772,"LINESTRING (106.5035956 29.5375471, 106.5040579 29.5375413, 106.5040595 29.537433)"
1634199247,1634199253,0,150517153,path,False,True,25.511,"LINESTRING (106.5027105 29.5373501, 106.5027145 29.5375795)"
1634199247,1634199254,0,150517154,service,False,False,66.415,"LINESTRING (106.5027105 29.5373501, 106.502024 29.5373509)"
1634199247,1634203947,0,150517154,service,False,True,46.947,"LINESTRING (106.5027105 29.5373501, 106.5028428 29.5373459, 106.5029699 29.5373436, 106.5030768 29.5373114, 106.5031328 29.5372622, 106.5031597 29.5372455)"
1634199248,1634199251,0,150455391,service,False,False,106.60300000000001,"LINESTRING (106.5027844 29.5378242, 106.5026988 29.5378667, 106.5020282 29.5378691, 106.5020259 29.5375796)"
1634199248,1634169811,0,150455391,service,False,True,86.378,"LINESTRING (106.5027844 29.5378242, 106.5032862 29.537575, 106.5033747 29.537547, 106.5035956 29.5375471)"
1634199248,1634199253,0,150517153,path,False,False,29.054000000000002,"LINESTRING (106.5027844 29.5378242, 106.5027171 29.537729, 106.5027145 29.5375795)"
1634199249,1633678189,0,150516103,service,False,True,13.193,"LINESTRING (106.5035444 29.5371618, 106.503588 29.5372466, 106.5035946 29.5372717)"
1634199249,1634203947,0,150517154,service,False,False,39.732,"LINESTRING (106.5035444 29.5371618, 106.5033555 29.5371591, 106.5032388 29.5371954, 106.5031597 29.5372455)"
1634199249,1633678190,0,"[150518424, 150518425]","['steps', 'footway']",False,False,58.366,"LINESTRING (106.5035444 29.5371618, 106.5035459 29.5367418, 106.5035463 29.5366369)"
1634199251,1634199254,0,150455391,service,False,False,25.431,"LINESTRING (106.5020259 29.5375796, 106.502024 29.5373509)"
1634199251,1634199253,0,150517152,path,False,False,66.617,"LINESTRING (106.5020259 29.5375796, 106.5027145 29.5375795)"
1634199251,1634199248,0,150455391,service,False,True,106.60300000000001,"LINESTRING (106.5020259 29.5375796, 106.5020282 29.5378691, 106.5026988 29.5378667, 106.5027844 29.5378242)"
1634199253,1634199251,0,150517152,path,False,True,66.617,"LINESTRING (106.5027145 29.5375795, 106.5020259 29.5375796)"
1634199253,1634199247,0,150517153,path,False,False,25.511,"LINESTRING (106.5027145 29.5375795, 106.5027105 29.5373501)"
1634199253,1634199248,0,150517153,path,False,True,29.054000000000002,"LINESTRING (106.5027145 29.5375795, 106.5027171 29.537729, 106.5027844 29.5378242)"
1634199254,1634284996,0,150455391,service,False,False,14.569,"LINESTRING (106.502024 29.5373509, 106.5020305 29.53722)"
1634199254,1634199251,0,150455391,service,False,True,25.431,"LINESTRING (106.502024 29.5373509, 106.5020259 29.5375796)"
1634199254,1634199247,0,150517154,service,False,True,66.415,"LINESTRING (106.502024 29.5373509, 106.5027105 29.5373501)"
1634203944,1634206474,0,150518545,service,False,True,24.021,"LINESTRING (106.5040595 29.537433, 106.5043078 29.5374325)"
1634203944,1634169811,0,"[150515552, 150518423]",service,False,True,56.772,"LINESTRING (106.5040595 29.537433, 106.5040579 29.5375413, 106.5035956 29.5375471)"
1634203944,1634203951,0,"[150521488, 150518546]","['steps', 'path']",False,False,20.793,"LINESTRING (106.5040595 29.537433, 106.5040588 29.5373215, 106.5040583 29.537246)"
1634203947,1634199247,0,150517154,service,False,False,46.947,"LINESTRING (106.5031597 29.5372455, 106.5031328 29.5372622, 106.5030768 29.5373114, 106.5029699 29.5373436, 106.5028428 29.5373459, 106.5027105 29.5373501)"
1634203947,1634199249,0,150517154,service,False,True,39.732,"LINESTRING (106.5031597 29.5372455, 106.5032388 29.5371954, 106.5033555 29.5371591, 106.5035444 29.5371618)"
1634203947,1634203950,0,150518422,path,False,False,46.870000000000005,"LINESTRING (106.5031597 29.5372455, 106.5031571 29.5371875, 106.5031437 29.5369518, 106.5032016 29.5368347)"
1634203950,1633678190,0,150455391,service,False,False,39.948,"LINESTRING (106.5032016 29.5368347, 106.5035463 29.5366369)"
1634203950,1634783730,0,150455391,service,False,True,46.352000000000004,"LINESTRING (106.5032016 29.5368347, 106.5031762 29.5368493, 106.5029723 29.537008, 106.502857 29.5370873, 106.5028294 29.537092)"
1634203950,1634203947,0,150518422,path,False,True,46.87,"LINESTRING (106.5032016 29.5368347, 106.5031437 29.5369518, 106.5031571 29.5371875, 106.5031597 29.5372455)"
1634203951,1633678180,0,150455391,service,False,False,39.415,"LINESTRING (106.5040583 29.537246, 106.5036509 29.5372491)"
1634203951,1633678818,0,150455391,service,False,True,30.639,"LINESTRING (106.5040583 29.537246, 106.5043204 29.537244, 106.504375 29.5372439)"
1634203951,1634203944,0,"[150521488, 150518546]","['steps', 'path']",False,True,20.793,"LINESTRING (106.5040583 29.537246, 106.5040588 29.5373215, 106.5040595 29.537433)"
1634206474,1634203944,0,150518545,service,False,False,24.021,"LINESTRING (106.5043078 29.5374325, 106.5040595 29.537433)"
1634284981,1634284983,0,150579117,steps,False,False,42.090999999999994,"LINESTRING (106.5010806 29.5367717, 106.5013247 29.5367717, 106.5015152 29.5367834)"
1634284983,1634783737,0,150579122,steps,False,False,27.788,"LINESTRING (106.5015152 29.5367834, 106.5018016 29.5368024)"
1634284983,1634783731,0,150579117,steps,False,False,66.63300000000001,"LINESTRING (106.5015152 29.5367834, 106.5015083 29.5369898, 106.501598 29.5370506, 106.5016895 29.5370774, 106.5018907 29.5371241, 106.5019166 29.5371418)"
1634284983,1634284981,0,150579117,steps,False,True,42.090999999999994,"LINESTRING (106.5015152 29.5367834, 106.5013247 29.5367717, 106.5010806 29.5367717)"
1634284996,1634199254,0,150455391,service,False,True,14.569,"LINESTRING (106.5020305 29.53722, 106.502024 29.5373509)"
1634284996,1634783731,0,150579121,path,False,True,14.037,"LINESTRING (106.5020305 29.53722, 106.5019166 29.5371418)"
1634284996,1634783730,0,150455391,service,False,False,86.806,"LINESTRING (106.5020305 29.53722, 106.5020336 29.5371573, 106.502055 29.53712, 106.5026773 29.5371176, 106.5028294 29.537092)"
1634783730,1634203950,0,150455391,service,False,False,46.352,"LINESTRING (106.5028294 29.537092, 106.502857 29.5370873, 106.5029723 29.537008, 106.5031762 29.5368493, 106.5032016 29.5368347)"
1634783730,1634284996,0,150455391,service,False,True,86.806,"LINESTRING (106.5028294 29.537092, 106.5026773 29.5371176, 106.502055 29.53712, 106.5020336 29.5371573, 106.5020305 29.53722)"
1634783730,1634783737,0,"[150579124, 150579119]","['steps', 'track']",False,True,118.78199999999998,"LINESTRING (106.5028294 29.537092, 106.50233 29.5370848, 106.5023058 29.5370195, 106.502279 29.5368981, 106.5021449 29.5368164, 106.5018016 29.5368024)"
1634783731,1634284996,0,150579121,path,False,False,14.037,"LINESTRING (106.5019166 29.5371418, 106.5020305 29.53722)"
1634783731,1634284983,0,150579117,steps,False,True,66.633,"LINESTRING (106.5019166 29.5371418, 106.5018907 29.5371241, 106.5016895 29.5370774, 106.501598 29.5370506, 106.5015083 29.5369898, 106.5015152 29.5367834)"
1634783731,1634783737,0,"[150579120, 150579123, 150579118]","['steps', 'track']",False,True,53.54600000000001,"LINESTRING (106.5019166 29.5371418, 106.5020108 29.5370008, 106.5017908 29.5369075, 106.5018016 29.5368024)"
1634783737,1634284983,0,150579122,steps,False,True,27.788,"LINESTRING (106.5018016 29.5368024, 106.5015152 29.5367834)"
1634783737,1634783731,0,"[150579120, 150579123, 150579118]","['steps', 'track']",False,False,53.54600000000001,"LINESTRING (106.5018016 29.5368024, 106.5017908 29.5369075, 106.5020108 29.5370008, 106.5019166 29.5371418)"
1634783737,1634783730,0,"[150579124, 150579119]","['steps', 'track']",False,False,118.78200000000001,"LINESTRING (106.5018016 29.5368024, 106.5021449 29.5368164, 106.502279 29.5368981, 106.5023058 29.5370195, 106.50233 29.5370848, 106.5028294 29.537092)"
1634800208,1634800590,0,150582203,path,False,True,22.376,"LINESTRING (106.5035163 29.5362422, 106.5035204 29.5364434)"
1634800590,1634800208,0,150582203,path,False,False,22.376,"LINESTRING (106.5035204 29.5364434, 106.5035163 29.5362422)"
1634800590,8896253929,0,"[150582203, 150582205, 961744303]","['steps', 'path', 'footway']",False,True,37.190000000000005,"LINESTRING (106.5035204 29.5364434, 106.503519 29.5365316, 106.5036538 29.5365299, 106.5037504 29.5365293, 106.5037504 29.5365742)"
1634800590,1634800592,0,150582490,path,False,True,76.711,"LINESTRING (106.5035204 29.5364434, 106.5032562 29.5364429, 106.503156 29.5364175, 106.502985 29.5363918, 106.5027967 29.5363939, 106.5027347 29.5364009)"
1634800592,1634800590,0,150582490,path,False,False,76.711,"LINESTRING (106.5027347 29.5364009, 106.5027967 29.5363939, 106.502985 29.5363918, 106.503156 29.5364175, 106.5032562 29.5364429, 106.5035204 29.5364434)"
1634910744,1633692509,0,150456934,service,False,False,9.3,"LINESTRING (106.5030674 29.5335426, 106.5029765 29.5335698)"
1634910744,1633692507,0,150456934,service,False,True,176.682,"LINESTRING (106.5030674 29.5335426, 106.5037812 29.5333294, 106.5038513 29.5333514, 106.5039202 29.5334096, 106.5039158 29.5341935)"
1634910744,1634917102,0,"[150590979, 150590357]",service,False,"[False, True]",163.733,"LINESTRING (106.5030674 29.5335426, 106.5030738 29.5341986, 106.5033805 29.5341967, 106.5039173 29.5344864)"
1634911339,1633693261,0,150457001,service,False,False,122.826,"LINESTRING (106.5056402 29.5341918, 106.505637 29.5330872)"
1634911339,1633692508,0,150590455,service,False,True,117.953,"LINESTRING (106.5056402 29.5341918, 106.504421 29.5341929)"
1634911339,1633677413,0,150457001,service,False,True,41.201,"LINESTRING (106.5056402 29.5341918, 106.5056426 29.534536, 106.5056438 29.5345623)"
1634917102,1633677418,0,150590979,service,False,True,15.771,"LINESTRING (106.5039173 29.5344864, 106.5040533 29.5345646)"
1634917102,1633692507,0,150590982,service,False,False,32.569,"LINESTRING (106.5039173 29.5344864, 106.5039158 29.5341935)"
1634917102,1634910744,0,"[150590979, 150590357]",service,False,"[False, True]",163.733,"LINESTRING (106.5039173 29.5344864, 106.5033805 29.5341967, 106.5030738 29.5341986, 106.5030674 29.5335426)"
1634930170,1634930174,0,"[150592426, 150592427]","['steps', 'track']",False,True,134.909,"LINESTRING (106.5029073 29.5361524, 106.5027463 29.5361174, 106.5026229 29.5361384, 106.5025908 29.536234, 106.5025532 29.5363041, 106.5023708 29.5363157, 106.5020597 29.5363157, 106.5018987 29.5363764, 106.501778 29.5364907, 106.5017459 29.5365258)"
1634930174,1634930179,0,150592425,track,False,False,55.531,"LINESTRING (106.5017459 29.5365258, 106.5017459 29.5360264)"
1634930174,8896253930,0,961744304,footway,False,True,5.697,"LINESTRING (106.5017459 29.5365258, 106.501748 29.536577)"
1634930174,1634930170,0,"[150592426, 150592427]","['steps', 'track']",False,False,134.90900000000002,"LINESTRING (106.5017459 29.5365258, 106.501778 29.5364907, 106.5018987 29.5363764, 106.5020597 29.5363157, 106.5023708 29.5363157, 106.5025532 29.5363041, 106.5025908 29.536234, 106.5026229 29.5361384, 106.5027463 29.5361174, 106.5029073 29.5361524)"
1634930179,1634930174,0,150592425,track,False,True,55.531,"LINESTRING (106.5017459 29.5360264, 106.5017459 29.5365258)"
8896253928,1633678818,0,150455392,service,False,False,49.704,"LINESTRING (106.5043766 29.5367969, 106.504375 29.5372439)"
8896253928,1633678195,0,150455392,service,False,True,35.305,"LINESTRING (106.5043766 29.5367969, 106.5043778 29.5364794)"
8896253928,1634148633,0,"[150513179, 961744302]","['steps', 'footway']",False,"[False, True]",15.887,"LINESTRING (106.5043766 29.5367969, 106.5043103 29.5367982, 106.5042124 29.5367979)"
8896253929,1633677442,0,150455391,service,False,False,31.101,"LINESTRING (106.5037504 29.5365742, 106.5040535 29.536481)"
8896253929,1633678816,0,150455391,service,False,True,10.517,"LINESTRING (106.5037504 29.5365742, 106.5036479 29.5366057)"
8896253929,1634800590,0,"[150582203, 150582205, 961744303]","['steps', 'path', 'footway']",False,False,37.19,"LINESTRING (106.5037504 29.5365742, 106.5037504 29.5365293, 106.5036538 29.5365299, 106.503519 29.5365316, 106.5035204 29.5364434)"
8896253930,1634930174,0,961744304,footway,False,False,5.697,"LINESTRING (106.501748 29.536577, 106.5017459 29.5365258)"
8896253930,1633681218,0,150455926,service,False,True,268.52700000000004,"LINESTRING (106.501748 29.536577, 106.5023527 29.5365879, 106.5024305 29.5365622, 106.5025512 29.5364269, 106.5026344 29.5363732, 106.5027497 29.5363359, 106.5030796 29.5362519, 106.503498 29.5360278, 106.5038145 29.5358691, 106.5039245 29.5357875, 106.503983 29.5357061, 106.504024 29.5356161, 106.5040617 29.5355378)"
8896253938,8896253939,0,961744309,footway,False,True,12.723,"LINESTRING (106.5041942 29.535415, 106.5040627 29.5354161)"
8896253939,1633681218,0,150456753,service,False,False,13.533,"LINESTRING (106.5040627 29.5354161, 106.5040617 29.5355378)"
