u,v,key,osmid,highway,oneway,reversed,length,geometry
10024829170,10024829188,0,1094546396,residential,False,True,77.375,"LINESTRING (116.3548213 39.9871811, 116.3548244 39.9869463, 116.3547303 39.9868904, 116.354248 39.9868761)"
10024829174,10024829183,0,1094546397,residential,False,True,42.706,"LINESTRING (116.3528428 39.9873903, 116.3528521 39.9877743)"
10024829174,10024829186,0,1094546401,footway,False,False,61.814,"LINESTRING (116.3528428 39.9873903, 116.3528403 39.9868344)"
10024829174,10024829177,0,1094546395,residential,False,False,73.193,"LINESTRING (116.3528428 39.9873903, 116.3523664 39.9873857, 116.3523178 39.9873438, 116.3523239 39.9871067)"
10024829174,10024829185,0,1094546395,residential,False,True,118.997,"LINESTRING (116.3528428 39.9873903, 116.3529521 39.9874601, 116.3542054 39.9875015)"
10024829177,10024829178,0,1094546395,residential,False,False,44.013,"LINESTRING (116.3523239 39.9871067, 116.3518073 39.9871045)"
10024829177,10024829174,0,1094546395,residential,False,True,73.193,"LINESTRING (116.3523239 39.9871067, 116.3523178 39.9873438, 116.3523664 39.9873857, 116.3528428 39.9873903)"
10024829177,10024829186,0,1094546396,residential,False,False,73.113,"LINESTRING (116.3523239 39.9871067, 116.3523178 39.9868742, 116.3523785 39.9868207, 116.3528403 39.9868344)"
10024829178,5257128126,0,119617637,residential,False,False,4.397,"LINESTRING (116.3518073 39.9871045, 116.351805 39.987144)"
10024829178,5257128136,0,119617637,residential,False,True,74.139,"LINESTRING (116.3518073 39.9871045, 116.3518455 39.9864384)"
10024829178,10024829177,0,1094546395,residential,False,True,44.013,"LINESTRING (116.3518073 39.9871045, 116.3523239 39.9871067)"
10024829183,10024829184,0,314369063,residential,False,False,114.076,"LINESTRING (116.3528521 39.9877743, 116.3541901 39.9878138)"
10024829183,3204185595,0,314369063,residential,False,True,92.497,"LINESTRING (116.3528521 39.9877743, 116.3517672 39.9877423)"
10024829183,10024829174,0,1094546397,residential,False,False,42.706,"LINESTRING (116.3528521 39.9877743, 116.3528428 39.9873903)"
10024829184,3204190455,0,314369063,residential,False,False,93.895,"LINESTRING (116.3541901 39.9878138, 116.3552914 39.9878463)"
10024829184,10024829183,0,314369063,residential,False,True,114.076,"LINESTRING (116.3541901 39.9878138, 116.3528521 39.9877743)"
10024829184,10024829185,0,1094546398,residential,False,False,34.751,"LINESTRING (116.3541901 39.9878138, 116.3542054 39.9875015)"
10024829185,10024829184,0,1094546398,residential,False,True,34.751,"LINESTRING (116.3542054 39.9875015, 116.3541901 39.9878138)"
10024829185,10024829188,0,1094546402,footway,False,False,69.636,"LINESTRING (116.3542054 39.9875015, 116.354248 39.9868761)"
10024829185,10024829174,0,1094546395,residential,False,False,118.997,"LINESTRING (116.3542054 39.9875015, 116.3529521 39.9874601, 116.3528428 39.9873903)"
10024829185,10024829170,0,1094546395,residential,False,True,84.312,"LINESTRING (116.3542054 39.9875015, 116.3547091 39.9875182, 116.3548001 39.9874647, 116.3548213 39.9871811)"
10024829186,10024829188,0,1094546396,residential,False,False,120.021,"LINESTRING (116.3528403 39.9868344, 116.354248 39.9868761)"
10024829186,10024829187,0,1094546399,residential,False,False,41.481,"LINESTRING (116.3528403 39.9868344, 116.3528641 39.9864618)"
10024829186,10024829174,0,1094546401,footway,False,True,61.814,"LINESTRING (116.3528403 39.9868344, 116.3528428 39.9873903)"
10024829186,10024829177,0,1094546396,residential,False,True,73.113,"LINESTRING (116.3528403 39.9868344, 116.3523785 39.9868207, 116.3523178 39.9868742, 116.3523239 39.9871067)"
10024829187,5257128136,0,543830453,residential,False,False,86.821,"LINESTRING (116.3528641 39.9864618, 116.3518455 39.9864384)"
10024829187,10024829189,0,543830453,residential,False,True,119.244,"LINESTRING (116.3528641 39.9864618, 116.3542631 39.9864939)"
10024829187,10024829186,0,1094546399,residential,False,True,41.481,"LINESTRING (116.3528641 39.9864618, 116.3528403 39.9868344)"
10024829188,10024829186,0,1094546396,residential,False,True,120.021,"LINESTRING (116.354248 39.9868761, 116.3528403 39.9868344)"
10024829188,10024829189,0,1094546400,residential,False,False,42.518,"LINESTRING (116.354248 39.9868761, 116.3542631 39.9864939)"
10024829188,10024829185,0,1094546402,footway,False,True,69.636,"LINESTRING (116.354248 39.9868761, 116.3542054 39.9875015)"
10024829188,10024829170,0,1094546396,residential,False,False,77.375,"LINESTRING (116.354248 39.9868761, 116.3547303 39.9868904, 116.3548244 39.9869463, 116.3548213 39.9871811)"
10024829189,10024829187,0,543830453,residential,False,False,119.244,"LINESTRING (116.3542631 39.9864939, 116.3528641 39.9864618)"
10024829189,5257128137,0,543830453,residential,False,True,90.349,"LINESTRING (116.3542631 39.9864939, 116.3553231 39.9865182)"
10024829189,10024829188,0,1094546400,residential,False,True,42.518,"LINESTRING (116.3542631 39.9864939, 116.354248 39.9868761)"
10024838559,3204185600,0,1094546416,footway,False,True,68.381,"LINESTRING (116.3477061 39.9904942, 116.3477187 39.9899868, 116.3478589 39.9899902)"
10024838564,2962668325,0,292736300,service,False,False,31.619,"LINESTRING (116.3480606 39.9902694, 116.348068 39.9899851)"
10024838564,10024838565,0,1094546418,footway,False,False,53.192,"LINESTRING (116.3480606 39.9902694, 116.3486839 39.9902974)"
10024838564,5277671495,0,292736300,service,False,True,97.685,"LINESTRING (116.3480606 39.9902694, 116.3480501 39.9906704, 116.3486729 39.9906864)"
10024838565,5277671495,0,546117819,path,False,False,43.265,"LINESTRING (116.3486839 39.9902974, 116.3486729 39.9906864)"
10024838565,5277671494,0,546117819,path,False,True,33.244,"LINESTRING (116.3486839 39.9902974, 116.3486923 39.9899985)"
10024838565,10024838566,0,1094546418,footway,False,False,80.272,"LINESTRING (116.3486839 39.9902974, 116.3496245 39.99034)"
10024838565,10024838564,0,1094546418,footway,False,True,53.192,"LINESTRING (116.3486839 39.9902974, 116.3480606 39.9902694)"
10024838566,5277671496,0,546117820,service,False,False,41.722,"LINESTRING (116.3496245 39.99034, 116.3496079 39.990715)"
10024838566,5277649450,0,546117820,service,False,True,35.736,"LINESTRING (116.3496245 39.99034, 116.3496387 39.9900188)"
10024838566,10024838565,0,1094546418,footway,False,True,80.272,"LINESTRING (116.3496245 39.99034, 116.3486839 39.9902974)"
10024838567,10024838569,0,1094546419,footway,False,False,55.109,"LINESTRING (116.3502945 39.9903943, 116.3504618 39.9904009, 116.3504704 39.9900337)"
10024838569,1343383491,0,119617629,residential,False,False,100.079,"LINESTRING (116.3504704 39.9900337, 116.3516449 39.9900516)"
10024838569,5277662731,0,119617629,residential,False,True,41.156,"LINESTRING (116.3504704 39.9900337, 116.3499874 39.9900263)"
10024838569,10024838567,0,1094546419,footway,False,True,55.109,"LINESTRING (116.3504704 39.9900337, 116.3504618 39.9904009, 116.3502945 39.9903943)"
