u,v,key,osmid,lanes,name,highway,oneway,reversed,length,maxspeed,geometry,service,access,tunnel
10946298399,8750348173,0,945180296,,,footway,False,True,3.407,,"LINESTRING (-73.579862 45.5067414, -73.5798391 45.5067675)",,,
10946298399,10946298400,0,1178322472,,,footway,False,True,4.422,,"LINESTRING (-73.579862 45.5067414, -73.579912 45.5067602)",,,
10946298399,8750348174,0,"[945180296, 945180297]",,,footway,False,False,6.871,,"LINESTRING (-73.579862 45.5067414, -73.5798688 45.5067336, -73.5799024 45.5066865)",,,
10946298399,10946298348,0,"[1178322472, 1178322469]",,,footway,False,False,337.79200000000003,,"LINESTRING (-73.579862 45.5067414, -73.579822 45.5067263, -73.5797169 45.5066865, -73.5794743 45.506575, -73.5789165 45.5063207, -73.5788769 45.506299, -73.5788078 45.5062547, -73.5787452 45.5062012, -73.5786991 45.5061477, -73.578661 45.5060882, -73.578643 45.5060559, -73.5786164 45.5059934, -73.5785933 45.5058309, -73.5785789 45.5055948, -73.5785581 45.5053083, -73.578535 45.5050087, -73.5785285 45.5048473, -73.5785192 45.5046657, -73.5785293 45.5045441, -73.5785429 45.5044371, -73.5785824 45.5042381, -73.5785981 45.5041923, -73.5786084 45.5041749, -73.5786229 45.5041664, -73.5786447 45.5041621)",,,
10946298400,229533885,0,133806983,,,service,False,False,6.073,,"LINESTRING (-73.579912 45.5067602, -73.5799497 45.5067124)",,,
10946298400,1472721958,0,133806983,,,service,False,True,3.28,,"LINESTRING (-73.579912 45.5067602, -73.5798916 45.506786)",,,
10946298400,10946298399,0,1178322472,,,footway,False,False,4.422,,"LINESTRING (-73.579912 45.5067602, -73.579862 45.5067414)",,,
10946298400,10946251230,0,1178322472,,,footway,False,True,48.997,,"LINESTRING (-73.579912 45.5067602, -73.57994 45.5067707, -73.5801343 45.5068348, -73.5802761 45.5068741, -73.5804223 45.5069059, -73.5804482 45.5069089, -73.5804755 45.5069084, -73.5804981 45.506905)",,,
10946298401,1573581600,0,13500459,,Rue McTavish,living_street,True,False,13.953,20,"LINESTRING (-73.5791102 45.5042973, -73.5792587 45.5043674)",,,
10946298401,10946656121,0,1178322473,,,service,False,False,4.468,,"LINESTRING (-73.5791102 45.5042973, -73.5791425 45.5042641)",driveway,,
10946298406,10946656121,0,1178322473,,,service,False,True,35.232,,"LINESTRING (-73.5793298 45.5039928, -73.5791693 45.5041597, -73.579178 45.5041794, -73.579188 45.5042006, -73.5791837 45.5042218, -73.5791425 45.5042641)",driveway,,
10946298407,11749038307,0,1175996885,,,footway,False,False,41.998000000000005,,"LINESTRING (-73.5793265 45.5033594, -73.5793217 45.5033466, -73.5792493 45.503302, -73.5789009 45.5031331)",,,
10946298407,10946298347,0,1175996885,,,footway,False,True,95.664,,"LINESTRING (-73.5793265 45.5033594, -73.5793321 45.5033741, -73.5793156 45.5033919, -73.5792641 45.5034245, -73.5790949 45.5035164, -73.5789398 45.5036028, -73.5787728 45.5037214, -73.5787002 45.5037916, -73.5786177 45.5039032, -73.5785445 45.5039975)",,,
10946298409,10946298410,0,1178322475,,,footway,False,False,2.582,,"LINESTRING (-73.5795133 45.5034151, -73.5795203 45.5034378)",,,
10946298409,11069939436,0,1192492882,,,footway,False,False,5.649,,"LINESTRING (-73.5795133 45.5034151, -73.5795678 45.5033816)",,,
10946298410,10946298409,0,1178322475,,,footway,False,True,2.582,,"LINESTRING (-73.5795203 45.5034378, -73.5795133 45.5034151)",,,
10946298410,10946298422,0,1178322477,,,footway,False,False,68.105,,"LINESTRING (-73.5795203 45.5034378, -73.5795508 45.5034474, -73.5797725 45.5035549, -73.5800978 45.5037163, -73.5802396 45.5037849)",,,
10946298410,10946625078,0,"[1178369652, 1178322477]",,,footway,False,True,94.281,,"LINESTRING (-73.5795203 45.5034378, -73.5794858 45.5034431, -73.5793854 45.5034949, -73.5791198 45.5036555, -73.579019 45.5037167, -73.5789112 45.5037941, -73.5788359 45.5038549, -73.5787651 45.5039376, -73.5787121 45.5040056, -73.5787077 45.5040244, -73.5787125 45.5040388)",,,
10946298422,1455282298,0,132259976,,,service,False,True,6.945,,"LINESTRING (-73.5802396 45.5037849, -73.5802881 45.5037325)",,,
10946298422,1455282303,0,"[132259976, 133806985]",,,"['service', 'footway']",False,"[False, True]",95.115,,"LINESTRING (-73.5802396 45.5037849, -73.5799152 45.5041353, -73.5799532 45.504154, -73.5797059 45.5043927, -73.5796054 45.5043856, -73.5795579 45.5043646)",,,
10946298422,10946656127,0,1178322477,,,footway,False,False,66.99799999999999,,"LINESTRING (-73.5802396 45.5037849, -73.5805916 45.5039554, -73.5809452 45.5041291)",,,
10946298422,10946298410,0,1178322477,,,footway,False,True,68.105,,"LINESTRING (-73.5802396 45.5037849, -73.5800978 45.5037163, -73.5797725 45.5035549, -73.5795508 45.5034474, -73.5795203 45.5034378)",,,
10946298492,2140279511,0,164976437,,Promenade Sir-William-Osler,residential,False,False,24.003,,"LINESTRING (-73.5826702 45.5026606, -73.5824167 45.502538)",,,
10946298492,10946656151,0,1178322485,,,service,False,True,6.034,,"LINESTRING (-73.5826702 45.5026606, -73.5827139 45.5026158)",alley,,
10946298492,10946656152,0,"[1192492885, 164976437]",,Promenade Sir-William-Osler,"['residential', 'footway']",False,"[False, True]",16.481,,"LINESTRING (-73.5826702 45.5026606, -73.5828078 45.5027405, -73.5828371 45.5027508)",,,
10946298501,10946656157,0,1178357886,,,footway,False,True,1.064,,"LINESTRING (-73.5811801 45.5020404, -73.581188 45.5020482)",,,
10946298501,11020665725,0,1186559154,,,footway,False,True,8.02,,"LINESTRING (-73.5811801 45.5020404, -73.5812465 45.5019853)",,,
10946298504,10073405157,0,1178357884,,,footway,False,False,0.912,,"LINESTRING (-73.5813082 45.5019342, -73.5813198 45.5019353)",,,
10946298504,11020665725,0,1186559154,,,footway,False,False,7.444,,"LINESTRING (-73.5813082 45.5019342, -73.5812465 45.5019853)",,,
10946625078,10946298338,0,1178357880,,,footway,False,False,1.888,,"LINESTRING (-73.5787125 45.5040388, -73.5786883 45.5040395)",,,
10946625078,10946656121,0,1178357880,,,footway,False,True,42.117,,"LINESTRING (-73.5787125 45.5040388, -73.5787189 45.5040499, -73.5787352 45.504064, -73.5787553 45.5040754, -73.5791425 45.5042641)",,,
10946625078,10946298410,0,"[1178369652, 1178322477]",,,footway,False,False,94.281,,"LINESTRING (-73.5787125 45.5040388, -73.5787077 45.5040244, -73.5787121 45.5040056, -73.5787651 45.5039376, -73.5788359 45.5038549, -73.5789112 45.5037941, -73.579019 45.5037167, -73.5791198 45.5036555, -73.5793854 45.5034949, -73.5794858 45.5034431, -73.5795203 45.5034378)",,,
10946625098,10946656018,0,1178357873,,,service,False,False,4.951,,"LINESTRING (-73.5809956 45.5052224, -73.5810326 45.5051862)",,,
10946625101,10946656021,0,1178357873,,,service,False,False,32.212,,"LINESTRING (-73.5810673 45.5050852, -73.5810976 45.505067, -73.5811848 45.5049813, -73.5812489 45.5049164, -73.5812568 45.504896, -73.5812442 45.5048651, -73.5812242 45.5048453)",,,
10946625101,10946656021,1,1178357873,,,service,False,True,62.793,,"LINESTRING (-73.5810673 45.5050852, -73.5810328 45.5050856, -73.5809408 45.505039, -73.5808961 45.5050004, -73.5808779 45.5049652, -73.5808731 45.5049223, -73.5808948 45.5048778, -73.5809269 45.5048417, -73.5809838 45.5048057, -73.5810359 45.5047874, -73.581097 45.5047942, -73.5811714 45.504818, -73.5812242 45.5048453)",,,
10946625101,10946656018,0,1178357873,,,service,False,True,11.995999999999999,,"LINESTRING (-73.5810673 45.5050852, -73.5810698 45.5051208, -73.5810607 45.5051586, -73.5810326 45.5051862)",,,
10946656018,10946625098,0,1178357873,,,service,False,True,4.951,,"LINESTRING (-73.5810326 45.5051862, -73.5809956 45.5052224)",,,
10946656018,10946251256,0,1178357871,,,footway,False,False,67.501,,"LINESTRING (-73.5810326 45.5051862, -73.5805549 45.5049521, -73.5803221 45.504839)",,,
10946656018,10946625101,0,1178357873,,,service,False,False,11.995999999999999,,"LINESTRING (-73.5810326 45.5051862, -73.5810607 45.5051586, -73.5810698 45.5051208, -73.5810673 45.5050852)",,,
10946656019,10946656021,0,1178357874,,,footway,False,False,2.132,,"LINESTRING (-73.5812068 45.5048601, -73.5812242 45.5048453)",,,
10946656020,10946656021,0,1178357874,,,footway,False,True,18.397000000000002,,"LINESTRING (-73.5813592 45.504721, -73.5813691 45.5047254, -73.5813566 45.5047383, -73.5812242 45.5048453)",,,
10946656021,10946656019,0,1178357874,,,footway,False,True,2.132,,"LINESTRING (-73.5812242 45.5048453, -73.5812068 45.5048601)",,,
10946656021,10946625101,0,1178357873,,,service,False,False,62.793,,"LINESTRING (-73.5812242 45.5048453, -73.5811714 45.504818, -73.581097 45.5047942, -73.5810359 45.5047874, -73.5809838 45.5048057, -73.5809269 45.5048417, -73.5808948 45.5048778, -73.5808731 45.5049223, -73.5808779 45.5049652, -73.5808961 45.5050004, -73.5809408 45.505039, -73.5810328 45.5050856, -73.5810673 45.5050852)",,,
10946656021,10946625101,1,1178357873,,,service,False,True,32.212,,"LINESTRING (-73.5812242 45.5048453, -73.5812442 45.5048651, -73.5812568 45.504896, -73.5812489 45.5049164, -73.5811848 45.5049813, -73.5810976 45.505067, -73.5810673 45.5050852)",,,
10946656021,10946656020,0,1178357874,,,footway,False,False,18.397000000000002,,"LINESTRING (-73.5812242 45.5048453, -73.5813566 45.5047383, -73.5813691 45.5047254, -73.5813592 45.504721)",,,
10946656073,10839975511,0,141613741,,,service,False,False,33.289,,"LINESTRING (-73.5824 45.5096948, -73.5824077 45.5096259, -73.5824152 45.509523, -73.5824588 45.5093995)",driveway,,
10946656073,1550150654,0,141613741,,,service,False,True,13.448,,"LINESTRING (-73.5824 45.5096948, -73.5824067 45.5097586, -73.5823925 45.5098147)",driveway,,
10946656073,1573611338,0,"[1186548422, 1186548423]",,,footway,False,False,23.94,,"LINESTRING (-73.5824 45.5096948, -73.5823695 45.509692, -73.582344 45.5096897, -73.5821998 45.509713, -73.5821603 45.5097219, -73.5821137 45.5097498)",,,
10946656081,9856792648,0,1074650727,,,footway,False,False,42.734,,"LINESTRING (-73.5823652 45.51052, -73.5823963 45.5105265, -73.5825721 45.5106192, -73.5827057 45.5107072, -73.5827712 45.5107347, -73.5827924 45.5107553)",,,
10946656081,1573611335,0,1074650727,,,footway,False,True,18.941,,"LINESTRING (-73.5823652 45.51052, -73.5823362 45.510516, -73.5822854 45.5105256, -73.5821335 45.5105628)",,,
10946656081,11014486022,0,1185782864,,,footway,False,False,42.326,,"LINESTRING (-73.5823652 45.51052, -73.5823959 45.5105454, -73.5827437 45.5107929)",,,
10946656120,10946656122,0,1178357880,,,footway,False,False,19.184,,"LINESTRING (-73.5794896 45.5044331, -73.5792874 45.5043347)",,,
10946656120,10946251256,0,1178357871,,,footway,False,True,79.03399999999999,,"LINESTRING (-73.5794896 45.5044331, -73.5796968 45.504534, -73.5801308 45.504746, -73.5803221 45.504839)",,,
10946656120,1455282303,0,"[132259978, 1178357879]",,,"['steps', 'footway']",False,"[False, True]",9.293,,"LINESTRING (-73.5794896 45.5044331, -73.5795071 45.504415, -73.5795579 45.5043646)",,,
10946656121,10946298401,0,1178322473,,,service,False,True,4.468,,"LINESTRING (-73.5791425 45.5042641, -73.5791102 45.5042973)",driveway,,
10946656121,10946298406,0,1178322473,,,service,False,False,35.232,,"LINESTRING (-73.5791425 45.5042641, -73.5791837 45.5042218, -73.579188 45.5042006, -73.579178 45.5041794, -73.5791693 45.5041597, -73.5793298 45.5039928)",driveway,,
10946656121,10946625078,0,1178357880,,,footway,False,False,42.117000000000004,,"LINESTRING (-73.5791425 45.5042641, -73.5787553 45.5040754, -73.5787352 45.504064, -73.5787189 45.5040499, -73.5787125 45.5040388)",,,
10946656121,10946656122,0,1178357880,,,footway,False,True,13.753,,"LINESTRING (-73.5791425 45.5042641, -73.5792064 45.5042952, -73.5792874 45.5043347)",,,
10946656122,1472721949,0,133806984,,,service,False,False,9.991,,"LINESTRING (-73.5792874 45.5043347, -73.5793544 45.5042581)",driveway,,
10946656122,1573581600,0,133806984,,,service,False,True,4.269,,"LINESTRING (-73.5792874 45.5043347, -73.5792587 45.5043674)",driveway,,
10946656122,10946656120,0,1178357880,,,footway,False,True,19.184,,"LINESTRING (-73.5792874 45.5043347, -73.5794896 45.5044331)",,,
10946656122,10946656121,0,1178357880,,,footway,False,False,13.753,,"LINESTRING (-73.5792874 45.5043347, -73.5792064 45.5042952, -73.5791425 45.5042641)",,,
10946656126,595231555,0,263213891,2,Rue Peel,secondary,False,False,5.393,30,"LINESTRING (-73.5809981 45.5040792, -73.5810549 45.5041069)",,,
10946656126,1455282298,0,263213891,2,Rue Peel,secondary,False,True,67.438,30,"LINESTRING (-73.5809981 45.5040792, -73.5802881 45.5037325)",,,
10946656126,10946656128,0,"[1178357881, 1178357883]",,,footway,False,False,7.302,,"LINESTRING (-73.5809981 45.5040792, -73.5810331 45.5040449, -73.5810507 45.5040249)",,,
10946656126,10946656127,0,"[1178357881, 1178357882]",,,footway,False,"[False, True]",6.915,,"LINESTRING (-73.5809981 45.5040792, -73.580964 45.5041125, -73.5809452 45.5041291)",,,
10946656127,10946298422,0,1178322477,,,footway,False,True,66.99799999999999,,"LINESTRING (-73.5809452 45.5041291, -73.5805916 45.5039554, -73.5802396 45.5037849)",,,
10946656127,10946656126,0,"[1178357881, 1178357882]",,,footway,False,"[False, True]",6.915,,"LINESTRING (-73.5809452 45.5041291, -73.580964 45.5041125, -73.5809981 45.5040792)",,,
10946656128,10946656189,0,1178357895,,,footway,False,False,5.297,,"LINESTRING (-73.5810507 45.5040249, -73.5811065 45.5040521)",,,
10946656128,10946656126,0,"[1178357881, 1178357883]",,,footway,False,True,7.302,,"LINESTRING (-73.5810507 45.5040249, -73.5810331 45.5040449, -73.5809981 45.5040792)",,,
10946656128,10946656167,0,1178357887,,,footway,False,True,134.091,,"LINESTRING (-73.5810507 45.5040249, -73.5807011 45.5038578, -73.5803352 45.5036815, -73.5800257 45.5035267, -73.5797634 45.5034007, -73.5796906 45.5033656, -73.5796654 45.5033452, -73.5796581 45.503326)",,,
10946656128,10946656186,0,"[1178357888, 1178357891, 1178357892, 1178357893, 1178357894]",,,footway,False,False,147.881,,"LINESTRING (-73.5810507 45.5040249, -73.5811873 45.503883, -73.581364 45.5036986, -73.5814043 45.503659, -73.5814582 45.5035977, -73.581772 45.5032638, -73.5819082 45.503122, -73.5819455 45.5030877, -73.5819563 45.5030746, -73.5819606 45.503062, -73.5819505 45.5030493, -73.5817619 45.5029601)",,,yes
10946656142,10946656154,0,1178357885,,,footway,False,False,4.468,,"LINESTRING (-73.5824056 45.5026173, -73.5823589 45.502594)",,,
10946656142,10946656149,0,1192492884,,,footway,False,False,33.082,,"LINESTRING (-73.5824056 45.5026173, -73.5823724 45.5026486, -73.582309 45.5027142, -73.5822968 45.5027425, -73.582291 45.5027949, -73.5822867 45.5028343, -73.5823097 45.5028479, -73.5823522 45.5028691)",,,
10946656142,10946656152,0,1192492884,,,footway,False,True,41.634,,"LINESTRING (-73.5824056 45.5026173, -73.5824235 45.5026254, -73.5827668 45.5027899, -73.5828028 45.5027858, -73.5828371 45.5027508)",,,
10946656149,10946656142,0,1192492884,,,footway,False,True,33.081999999999994,,"LINESTRING (-73.5823522 45.5028691, -73.5823097 45.5028479, -73.5822867 45.5028343, -73.582291 45.5027949, -73.5822968 45.5027425, -73.582309 45.5027142, -73.5823724 45.5026486, -73.5824056 45.5026173)",,,
10946656150,10913137265,0,1174458611,,,service,False,True,6.059,,"LINESTRING (-73.5823237 45.5024286, -73.5822818 45.5024745)",driveway,,
10946656150,10946656151,0,1178357884,,,footway,False,False,36.852,,"LINESTRING (-73.5823237 45.5024286, -73.5827139 45.5026158)",,,
10946656150,11020665739,0,1178357884,,,footway,False,True,28.101,,"LINESTRING (-73.5823237 45.5024286, -73.5820263 45.5022857)",,,
10946656151,10946298492,0,1178322485,,,service,False,False,6.034,,"LINESTRING (-73.5827139 45.5026158, -73.5826702 45.5026606)",alley,,
10946656151,10946656150,0,1178357884,,,footway,False,True,36.852,,"LINESTRING (-73.5827139 45.5026158, -73.5823237 45.5024286)",,,
10946656151,10946656152,0,1178357884,,,footway,False,False,22.651,,"LINESTRING (-73.5827139 45.5026158, -73.5828726 45.502692, -73.5828798 45.5027071, -73.5828371 45.5027508)",,,
10946656152,10946656151,0,1178357884,,,footway,False,True,22.651000000000003,,"LINESTRING (-73.5828371 45.5027508, -73.5828798 45.5027071, -73.5828726 45.502692, -73.5827139 45.5026158)",,,
10946656152,10946656142,0,1192492884,,,footway,False,False,41.634,,"LINESTRING (-73.5828371 45.5027508, -73.5828028 45.5027858, -73.5827668 45.5027899, -73.5824235 45.5026254, -73.5824056 45.5026173)",,,
10946656152,10946298492,0,"[164976437, 1192492885]",,Promenade Sir-William-Osler,"['residential', 'footway']",False,"[False, True]",16.481,,"LINESTRING (-73.5828371 45.5027508, -73.5828078 45.5027405, -73.5826702 45.5026606)",,,
10946656154,2140279511,0,46523109,,,service,False,False,7.685,,"LINESTRING (-73.5823589 45.502594, -73.5824167 45.502538)",,,
10946656154,595231561,0,46523109,,,service,False,True,16.195,,"LINESTRING (-73.5823589 45.502594, -73.5822371 45.502712)",,,
10946656154,10946656142,0,1178357885,,,footway,False,True,4.468,,"LINESTRING (-73.5823589 45.502594, -73.5824056 45.5026173)",,,
10946656154,10946656157,0,"[1178357885, 1178357886]",,,footway,False,False,110.02100000000002,,"LINESTRING (-73.5823589 45.502594, -73.5823036 45.5025665, -73.5812183 45.5020487, -73.581206 45.5020462, -73.581188 45.5020482)",,,
10946656157,10946298501,0,1178357886,,,footway,False,False,1.064,,"LINESTRING (-73.581188 45.5020482, -73.5811801 45.5020404)",,,
10946656157,10946656154,0,"[1178357885, 1178357886]",,,footway,False,True,110.02100000000002,,"LINESTRING (-73.581188 45.5020482, -73.581206 45.5020462, -73.5812183 45.5020487, -73.5823036 45.5025665, -73.5823589 45.502594)",,,
10946656157,11289984825,0,1178357887,,,footway,False,False,58.870999999999995,,"LINESTRING (-73.581188 45.5020482, -73.5811697 45.502056, -73.5811526 45.5020701, -73.5810388 45.5021838, -73.5808518 45.5023551, -73.5807248 45.5024649)",,,
10946656167,11069939436,0,1192492882,,,footway,False,True,9.367,,"LINESTRING (-73.5796581 45.503326, -73.5795678 45.5033816)",,,
10946656167,10946656128,0,1178357887,,,footway,False,False,134.091,,"LINESTRING (-73.5796581 45.503326, -73.5796654 45.5033452, -73.5796906 45.5033656, -73.5797634 45.5034007, -73.5800257 45.5035267, -73.5803352 45.5036815, -73.5807011 45.5038578, -73.5810507 45.5040249)",,,
10946656167,11069939437,0,1178357887,,,footway,False,True,97.44,,"LINESTRING (-73.5796581 45.503326, -73.5796602 45.5033056, -73.5796744 45.5032864, -73.5798233 45.5031589, -73.5802594 45.5028371, -73.5804735 45.5026686)",,,
10946656186,10946656128,0,"[1178357888, 1178357891, 1178357892, 1178357893, 1178357894]",,,footway,False,True,147.881,,"LINESTRING (-73.5817619 45.5029601, -73.5819505 45.5030493, -73.5819606 45.503062, -73.5819563 45.5030746, -73.5819455 45.5030877, -73.5819082 45.503122, -73.581772 45.5032638, -73.5814582 45.5035977, -73.5814043 45.503659, -73.581364 45.5036986, -73.5811873 45.503883, -73.5810507 45.5040249)",,,yes
10946656189,595231555,0,46523107,,,service,False,True,7.301,,"LINESTRING (-73.5811065 45.5040521, -73.5810549 45.5041069)",,,
10946656189,10946656128,0,1178357895,,,footway,False,True,5.297,,"LINESTRING (-73.5811065 45.5040521, -73.5810507 45.5040249)",,,
10946656189,595231560,0,"[1178357889, 1178357890, 46523107]",,,service,False,False,134.689,,"LINESTRING (-73.5811065 45.5040521, -73.5818254 45.5032898, -73.5819606 45.5031478, -73.581981 45.5031285, -73.5820225 45.5030867, -73.5820598 45.5030419)",,,yes
10946755247,11069903356,0,1178369653,,,footway,False,False,4.041,,"LINESTRING (-73.5764286 45.5046027, -73.5763966 45.5046313)",,,
10946755247,11069903362,0,"[1178369653, 1192491126]",,,footway,False,"[False, True]",98.34399999999998,,"LINESTRING (-73.5764286 45.5046027, -73.5765062 45.50458, -73.576858 45.5044988, -73.5769541 45.5044767, -73.576987 45.5044618, -73.5770299 45.5044359, -73.5770587 45.5044134, -73.5770989 45.5043591, -73.5771999 45.5042269, -73.5772189 45.5041899, -73.5772293 45.5041488, -73.5772284 45.5041175, -73.5772265 45.5040963, -73.5772638 45.5040503)",,,
10946755247,11069903360,0,"[1245916512, 1245916518]",,,footway,False,"[False, True]",6.314,,"LINESTRING (-73.5764286 45.5046027, -73.5764523 45.5046138, -73.5764962 45.504634)",,,
11014250194,11022827003,0,945180299,,,footway,False,True,3.464,,"LINESTRING (-73.5793727 45.5075317, -73.5793783 45.5075008)",,,
11014250194,11022826992,0,1186873226,,,footway,False,False,7.698,,"LINESTRING (-73.5793727 45.5075317, -73.5794548 45.5075702)",,,
11014250194,6576986596,0,945180299,,,footway,False,False,23.016000000000002,,"LINESTRING (-73.5793727 45.5075317, -73.579329 45.5075963, -73.5793166 45.5076375, -73.5793146 45.5076706, -73.5793334 45.5077294)",,,
11014250196,229534212,0,143792941,,,footway,False,False,22.905,,"LINESTRING (-73.5792653 45.5072104, -73.5794913 45.5073421)",,,
11014250196,11022857046,0,143792941,,,footway,False,True,19.69,,"LINESTRING (-73.5792653 45.5072104, -73.5792376 45.507175, -73.5790746 45.5070999)",,,
11014250196,11022857049,0,"[1186873246, 1186873247]",,,"['steps', 'footway']",False,False,10.315000000000001,,"LINESTRING (-73.5792653 45.5072104, -73.5791837 45.5072069, -73.5791422 45.5071866)",,,
11014250197,11022857061,0,479146252,1,Rue Prince-Arthur Ouest,tertiary,True,False,7.088,30,"LINESTRING (-73.5785873 45.507446, -73.5785351 45.5074982)",,,
11014250197,11282356939,0,1213614190,,Rue University,secondary,True,False,3.728,,"LINESTRING (-73.5785873 45.507446, -73.5786259 45.5074658)",,,
11014250198,11022857006,0,664683494,,,footway,False,False,54.705,,"LINESTRING (-73.5786185 45.5073845, -73.5791968 45.5076634)",,,
11014250198,11290091784,0,1218387399,,,footway,False,True,3.766,,"LINESTRING (-73.5786185 45.5073845, -73.5786394 45.5073647, -73.5786471 45.5073572)",,,
11014316715,10926982151,0,1185755131,,,footway,False,True,131.93599999999998,,"LINESTRING (-73.5786082 45.5075408, -73.5786315 45.5075438, -73.579337 45.5078877, -73.5799216 45.5081722, -73.5799604 45.5081988, -73.5799847 45.5082245)",,,
11014316715,11697912819,0,"[1186873252, 1186873253]",,,footway,False,False,3.8440000000000003,,"LINESTRING (-73.5786082 45.5075408, -73.5785965 45.5075279, -73.5785739 45.5075169)",,,
11014332510,3383399216,0,331281155,,,service,False,True,12.194,,"LINESTRING (-73.5820744 45.5113468, -73.5819549 45.5114176)",parking_aisle,,
11014332510,3383399212,0,331281154,,,service,False,True,19.059,,"LINESTRING (-73.5820744 45.5113468, -73.582146 45.5114011, -73.5821776 45.5114438, -73.5821987 45.5114909)",driveway,,
11014332510,6513242701,0,"[1185757537, 1185757538]",,,service,False,True,64.013,,"LINESTRING (-73.5820744 45.5113468, -73.5815922 45.5110737, -73.5814976 45.5110016, -73.581457 45.510969)",parking_aisle,,yes
11014332512,5339029890,0,553058167,,,service,False,False,14.938,,"LINESTRING (-73.5812906 45.5112377, -73.5811242 45.5113044)",parking_aisle,,
11014332512,11014332513,0,1185757539,,,service,False,False,50.286,,"LINESTRING (-73.5812906 45.5112377, -73.5817905 45.5115237)",parking_aisle,,
11014332512,3383399216,0,553058167,,,service,False,True,69.356,,"LINESTRING (-73.5812906 45.5112377, -73.5814484 45.5111207, -73.5819549 45.5114176)",parking_aisle,,
11014332513,3383399216,0,331281155,,,service,False,False,17.415,,"LINESTRING (-73.5817905 45.5115237, -73.5819549 45.5114176)",parking_aisle,,
11014332513,11014332512,0,1185757539,,,service,False,True,50.286,,"LINESTRING (-73.5817905 45.5115237, -73.5812906 45.5112377)",parking_aisle,,
11014332513,5339029890,0,331281155,,,service,False,True,65.008,,"LINESTRING (-73.5817905 45.5115237, -73.5816786 45.5115898, -73.5811242 45.5113044)",parking_aisle,,
11014486019,9856792648,0,1185782863,,,footway,False,True,2.7169999999999996,,"LINESTRING (-73.5828071 45.5107766, -73.5827955 45.5107668, -73.5827924 45.5107553)",,,
11014486022,9856792648,0,"[1185782864, 1185782862]",,,"['steps', 'footway']",False,"[False, True]",5.646000000000001,,"LINESTRING (-73.5827437 45.5107929, -73.5827629 45.5107782, -73.5827924 45.5107553)",,,
11014486022,10946656081,0,1185782864,,,footway,False,True,42.326,,"LINESTRING (-73.5827437 45.5107929, -73.5823959 45.5105454, -73.5823652 45.51052)",,,
11014486022,1573611356,0,"[1185782865, 1185782866]",,,footway,False,False,169.42999999999998,,"LINESTRING (-73.5827437 45.5107929, -73.5833441 45.5112191, -73.5827971 45.5116058, -73.5830999 45.511812, -73.5831568 45.5118276, -73.5832162 45.5118265)",,,
11014486028,1573611356,0,1185782866,,,footway,False,True,8.017,,"LINESTRING (-73.5832977 45.5117825, -73.5832162 45.5118265)",,,
11014486031,1550150663,0,141613746,,,service,False,False,6.714,,"LINESTRING (-73.5838454 45.5101441, -73.5837937 45.5101924)",driveway,,
11014486031,11014486032,0,1185782868,,,service,False,False,26.63,,"LINESTRING (-73.5838454 45.5101441, -73.5835819 45.5099916)",parking_aisle,,
11014486031,11014486034,0,"[1185830225, 141613746]",,,service,False,True,47.839,,"LINESTRING (-73.5838454 45.5101441, -73.5839997 45.5100277, -73.5838357 45.5099339, -73.5836795 45.5098778)",driveway,,
11014486032,11014486031,0,1185782868,,,service,False,True,26.63,,"LINESTRING (-73.5835819 45.5099916, -73.5838454 45.5101441)",parking_aisle,,
11014486032,11020601344,0,1186548407,,,service,False,False,11.605,,"LINESTRING (-73.5835819 45.5099916, -73.583499 45.5100783)",parking_aisle,,
11014486032,11014486034,0,1185782868,,,service,False,False,14.771,,"LINESTRING (-73.5835819 45.5099916, -73.5836319 45.5099295, -73.5836795 45.5098778)",parking_aisle,,
11014486034,11014486032,0,1185782868,,,service,False,True,14.771,,"LINESTRING (-73.5836795 45.5098778, -73.5836319 45.5099295, -73.5835819 45.5099916)",parking_aisle,,
11014486034,11014486031,0,"[1185830225, 141613746]",,,service,False,False,47.839,,"LINESTRING (-73.5836795 45.5098778, -73.5838357 45.5099339, -73.5839997 45.5100277, -73.5838454 45.5101441)",driveway,,
11014856858,1550150712,0,141613740,,,service,False,True,10.071,,"LINESTRING (-73.5834651 45.5108093, -73.583566 45.5108659)",,,
11014856858,11020601371,0,141613740,,,service,False,False,23.241,,"LINESTRING (-73.5834651 45.5108093, -73.5832946 45.510688, -73.5832576 45.5106592)",,,
11014856858,11014856865,0,"[1185830219, 1185830220, 1185830221]",,,footway,False,False,28.303,,"LINESTRING (-73.5834651 45.5108093, -73.5834476 45.5108333, -73.5834366 45.5108467, -73.5832307 45.5107711, -73.5832087 45.5107843, -73.583179 45.5108044)",,,
11014856864,11014856865,0,1185830221,,,footway,False,True,3.605,,"LINESTRING (-73.5831457 45.5108269, -73.583179 45.5108044)",,,
11014856864,11014856866,0,1185830222,,,footway,False,False,2.054,,"LINESTRING (-73.5831457 45.5108269, -73.5831263 45.5108394)",,,
11014856864,11014856868,0,1185830223,,,footway,False,False,3.646,,"LINESTRING (-73.5831457 45.5108269, -73.5831146 45.5108024)",,,
11014856864,11014856867,0,1185830223,,,footway,False,True,3.969,,"LINESTRING (-73.5831457 45.5108269, -73.5831806 45.5108529)",,,
11014856865,11020601391,0,141613743,,,service,False,False,21.313,,"LINESTRING (-73.583179 45.5108044, -73.5829883 45.510667)",driveway,,
