u,v,key,osmid,highway,oneway,reversed,length,name,geometry,tunnel,lanes,bridge
8544154558,8544154513,0,920121535,unclassified,False,True,73.977,,"LINESTRING (114.3349662 30.47807, 114.3351563 30.4787148)",,,
8544154558,8544154559,0,920121539,unclassified,False,True,162.731,,"LINESTRING (114.3349662 30.47807, 114.3366641 30.4780469)",,,
8544154558,8544154516,0,943191011,unclassified,False,False,9.7,,"LINESTRING (114.3349662 30.47807, 114.3348657 30.4780804)",,,
8544154558,8544154557,0,943191012,unclassified,False,False,41.644,,"LINESTRING (114.3349662 30.47807, 114.334919 30.4776977)",,,
8544154559,1124414329,0,97055884,tertiary,False,False,56.454,,"LINESTRING (114.3366641 30.4780469, 114.3366809 30.4775394)",,,
8544154559,8544154558,0,920121539,unclassified,False,False,162.731,,"LINESTRING (114.3366641 30.4780469, 114.3349662 30.47807)",,,
8544154559,9344334983,0,97055884,tertiary,False,True,77.959,,"LINESTRING (114.3366641 30.4780469, 114.3366618 30.478081, 114.3366278 30.4787473)",,,
8583413119,8583413125,0,924853582,service,False,True,112.485,,"LINESTRING (114.3427066 30.4689946, 114.3432526 30.4689799, 114.3432939 30.4695195)",,,
8583413124,8583413125,0,924853583,service,False,False,110.595,,"LINESTRING (114.3421413 30.469568, 114.3432939 30.4695195)",,,
8583413124,8583413125,1,924853582,service,False,False,252.688,,"LINESTRING (114.3421413 30.469568, 114.3421946 30.4700863, 114.3423475 30.4702411, 114.3433327 30.4702181, 114.3432939 30.4695195)",,,
8583413124,8583413126,0,924853583,service,False,True,28.392,,"LINESTRING (114.3421413 30.469568, 114.3418454 30.4695804)",,,
8583413125,8583413124,0,924853583,service,False,True,110.595,,"LINESTRING (114.3432939 30.4695195, 114.3421413 30.469568)",,,
8583413125,8583413124,1,924853582,service,False,True,252.688,,"LINESTRING (114.3432939 30.4695195, 114.3433327 30.4702181, 114.3423475 30.4702411, 114.3421946 30.4700863, 114.3421413 30.469568)",,,
8583413125,8583413119,0,924853582,service,False,False,112.485,,"LINESTRING (114.3432939 30.4695195, 114.3432526 30.4689799, 114.3427066 30.4689946)",,,
8583413126,8583413124,0,924853583,service,False,False,28.392,,"LINESTRING (114.3418454 30.4695804, 114.3421413 30.469568)",,,
8583413126,8583413142,0,97055896,unclassified,False,True,83.86,梧桐路,"LINESTRING (114.3418454 30.4695804, 114.3420749 30.4702546, 114.3420916 30.4703041)",,,
8583413135,8583413137,0,924853585,service,False,True,121.667,,"LINESTRING (114.3422553 30.4727236, 114.3421107 30.4724113, 114.3420587 30.4722991, 114.3427322 30.4720365)",,,
8583413137,1124470975,0,97055896,unclassified,False,True,168.162,梧桐路,"LINESTRING (114.3427322 30.4720365, 114.3433129 30.4734636)",,,
8583413137,10292774689,0,97055896,unclassified,False,False,182.46,梧桐路,"LINESTRING (114.3427322 30.4720365, 114.3424196 30.4712681, 114.3421492 30.470475)",,,
8583413137,8583413135,0,924853585,service,False,False,121.667,,"LINESTRING (114.3427322 30.4720365, 114.3420587 30.4722991, 114.3421107 30.4724113, 114.3422553 30.4727236)",,,
8583413138,8583413139,0,924853586,service,False,True,20.195,,"LINESTRING (114.3450216 30.4710819, 114.3448129 30.471107)",,,
8583413139,8583413138,0,924853586,service,False,False,20.195,,"LINESTRING (114.3448129 30.471107, 114.3450216 30.4710819)",,,
8583413139,8583413142,0,924853586,service,False,True,276.51300000000003,,"LINESTRING (114.3448129 30.471107, 114.3445654 30.471086, 114.3442111 30.4709438, 114.3420916 30.4703041)",,,
8583413139,8676906479,0,936413441,service,False,False,223.544,,"LINESTRING (114.3448129 30.471107, 114.3448168 30.4709904, 114.3447982 30.47057, 114.3447946 30.4705687, 114.3447396 30.4702211, 114.3447506 30.4691023)",,,
8583413142,8733507240,0,97055896,unclassified,False,True,5.674,梧桐路,"LINESTRING (114.3420916 30.4703041, 114.3421077 30.4703532)",,,
8583413142,8733507240,1,924853586,service,False,True,5.674,,"LINESTRING (114.3420916 30.4703041, 114.3421077 30.4703532)",,,
8583413142,8583413126,0,97055896,unclassified,False,False,83.86,梧桐路,"LINESTRING (114.3420916 30.4703041, 114.3420749 30.4702546, 114.3418454 30.4695804)",,,
8583413142,8583413139,0,924853586,service,False,False,276.51300000000003,,"LINESTRING (114.3420916 30.4703041, 114.3442111 30.4709438, 114.3445654 30.471086, 114.3448129 30.471107)",,,
8583413144,8583413155,0,924853587,service,False,True,71.35,,"LINESTRING (114.3359706 30.4724162, 114.335917 30.4730562)",,,
8583413144,8583413155,1,924853588,service,False,True,453.622,,"LINESTRING (114.3359706 30.4724162, 114.3356986 30.4724204, 114.3351211 30.4724371, 114.3348493 30.4721778, 114.3343737 30.4721443, 114.3340388 30.4725459, 114.3339855 30.4729181, 114.3341553 30.473052, 114.335318 30.4730548, 114.335917 30.4730562)",,,
8583413144,8583413146,0,924853588,service,False,False,157.495,,"LINESTRING (114.3359706 30.4724162, 114.3367809 30.4724036, 114.3366889 30.4731171)",,,
8583413145,8583413155,0,924853587,service,False,False,178.127,,"LINESTRING (114.3357277 30.4746498, 114.3357814 30.4741981, 114.335917 30.4730562)",,,
8583413146,8583413155,0,924853588,service,False,False,74.285,,"LINESTRING (114.3366889 30.4731171, 114.335917 30.4730562)",,,
8583413146,8583413156,0,924853588,service,False,True,108.652,,"LINESTRING (114.3366889 30.4731171, 114.3378179 30.4732063)",,,
8583413146,8583413144,0,924853588,service,False,True,157.495,,"LINESTRING (114.3366889 30.4731171, 114.3367809 30.4724036, 114.3359706 30.4724162)",,,
8583413155,8583413144,0,924853587,service,False,False,71.35,,"LINESTRING (114.335917 30.4730562, 114.3359706 30.4724162)",,,
8583413155,8583413144,1,924853588,service,False,False,453.62199999999996,,"LINESTRING (114.335917 30.4730562, 114.335318 30.4730548, 114.3341553 30.473052, 114.3339855 30.4729181, 114.3340388 30.4725459, 114.3343737 30.4721443, 114.3348493 30.4721778, 114.3351211 30.4724371, 114.3356986 30.4724204, 114.3359706 30.4724162)",,,
8583413155,8583413146,0,924853588,service,False,True,74.285,,"LINESTRING (114.335917 30.4730562, 114.3366889 30.4731171)",,,
8583413155,8583413145,0,924853587,service,False,True,178.127,,"LINESTRING (114.335917 30.4730562, 114.3357814 30.4741981, 114.3357277 30.4746498)",,,
8583413156,8583413146,0,924853588,service,False,False,108.652,,"LINESTRING (114.3378179 30.4732063, 114.3366889 30.4731171)",,,
8583413156,7059127313,0,943191019,tertiary,False,False,233.697,,"LINESTRING (114.3378179 30.4732063, 114.3377823 30.472392, 114.3375549 30.4711202)",,,
8583413156,7059127309,0,943191019,tertiary,False,True,86.906,,"LINESTRING (114.3378179 30.4732063, 114.3378319 30.4735267, 114.337708 30.4739751)",,,
8583413328,1124470972,0,943191015,residential,False,False,251.409,,"LINESTRING (114.3441092 30.4712199, 114.3440266 30.4727347, 114.3440021 30.4734789)",,,
8626248756,1143465682,0,236668169,tertiary,False,False,60.764,学院路,"LINESTRING (114.3436187 30.4783576, 114.3430017 30.4784836)",,,
8626248756,8485585507,0,930328401,tertiary,False,False,60.637,,"LINESTRING (114.3436187 30.4783576, 114.3436244 30.4778123)",,,
8626248756,1143465563,0,236668169,tertiary,False,True,66.203,学院路,"LINESTRING (114.3436187 30.4783576, 114.3438614 30.4783351, 114.3443069 30.4783065)",,,
8640068934,8640069016,0,98582990,unclassified,False,True,14.078,柑橘路,"LINESTRING (114.3606254 30.4786026, 114.3607709 30.4786201)",,,
8640068934,1401860883,0,931992763,unclassified,True,False,65.24000000000001,柑橘路,"LINESTRING (114.3606254 30.4786026, 114.3602605 30.4785698, 114.3599591 30.4784942)",,,
8640068997,8640068998,0,931992774,service,False,True,53.884,,"LINESTRING (114.3609354 30.4771072, 114.3608331 30.4775837)",,,
8640068998,8640068997,0,931992774,service,False,False,53.884,,"LINESTRING (114.3608331 30.4775837, 114.3609354 30.4771072)",,,
8640068998,8640068999,0,931992774,service,False,True,46.934,,"LINESTRING (114.3608331 30.4775837, 114.3607425 30.4779985)",,,
8640068998,8640069008,0,931992777,service,False,False,14.712,,"LINESTRING (114.3608331 30.4775837, 114.3609836 30.4776098)",,,
8640068998,8640069009,0,931992777,service,False,True,18.445,,"LINESTRING (114.3608331 30.4775837, 114.3606444 30.477551)",,,
8640068999,8640068998,0,931992774,service,False,False,46.934,,"LINESTRING (114.3607425 30.4779985, 114.3608331 30.4775837)",,,
8640068999,8640069000,0,931992774,service,False,True,31.617,,"LINESTRING (114.3607425 30.4779985, 114.3606819 30.478278)",,,
8640068999,8640069011,0,931992778,service,False,False,14.616,,"LINESTRING (114.3607425 30.4779985, 114.3608925 30.4780223)",,,
8640068999,8640069012,0,931992778,service,False,True,18.581,,"LINESTRING (114.3607425 30.4779985, 114.3605518 30.4779683)",,,
8640069000,8640068999,0,931992774,service,False,False,31.617,,"LINESTRING (114.3606819 30.478278, 114.3607425 30.4779985)",,,
8640069001,8640069002,0,931992775,service,False,True,74.242,,"LINESTRING (114.3613609 30.4769922, 114.3612255 30.4776496)",,,
8640069001,8640069006,0,931992779,service,False,False,34.33,,"LINESTRING (114.3613609 30.4769922, 114.3617126 30.4770509)",,,
8640069001,8640069015,0,931992779,service,False,True,22.683,,"LINESTRING (114.3613609 30.4769922, 114.3611285 30.4769535)",,,
8640069002,8640069001,0,931992775,service,False,False,74.242,,"LINESTRING (114.3612255 30.4776496, 114.3613609 30.4769922)",,,
8640069002,8640069003,0,931992775,service,False,True,46.67,,"LINESTRING (114.3612255 30.4776496, 114.3611375 30.4780624)",,,
8640069002,8640069005,0,931992777,service,False,False,33.357,,"LINESTRING (114.3612255 30.4776496, 114.3615674 30.4777059)",,,
8640069002,8640069008,0,931992777,service,False,True,23.6,,"LINESTRING (114.3612255 30.4776496, 114.3609836 30.4776098)",,,
8640069003,8640069002,0,931992775,service,False,False,46.67,,"LINESTRING (114.3611375 30.4780624, 114.3612255 30.4776496)",,,
8640069003,8640069004,0,931992778,service,False,False,33.543,,"LINESTRING (114.3611375 30.4780624, 114.3614814 30.4781186)",,,
8640069003,8640069011,0,931992778,service,False,True,23.898,,"LINESTRING (114.3611375 30.4780624, 114.3608925 30.4780223)",,,
8640069004,8640069005,0,931992776,service,False,True,46.624,,"LINESTRING (114.3614814 30.4781186, 114.3615674 30.4777059)",,,
8640069004,8640069010,0,931992778,service,False,False,28.893,,"LINESTRING (114.3614814 30.4781186, 114.3617776 30.4781671)",,,
8640069004,8640069003,0,931992778,service,False,True,33.543,,"LINESTRING (114.3614814 30.4781186, 114.3611375 30.4780624)",,,
8640069005,8640069004,0,931992776,service,False,False,46.624,,"LINESTRING (114.3615674 30.4777059, 114.3614814 30.4781186)",,,
8640069005,8640069006,0,931992776,service,False,True,74.15,,"LINESTRING (114.3615674 30.4777059, 114.3617126 30.4770509)",,,
8640069005,8640069007,0,931992777,service,False,False,34.245,,"LINESTRING (114.3615674 30.4777059, 114.3619184 30.4777637)",,,
8640069005,8640069002,0,931992777,service,False,True,33.357,,"LINESTRING (114.3615674 30.4777059, 114.3612255 30.4776496)",,,
8640069006,8640069005,0,931992776,service,False,False,74.15,,"LINESTRING (114.3617126 30.4770509, 114.3615674 30.4777059)",,,
8640069006,8640069013,0,931992779,service,False,False,47.184,,"LINESTRING (114.3617126 30.4770509, 114.362196 30.4771315)",,,
8640069006,8640069001,0,931992779,service,False,True,34.33,,"LINESTRING (114.3617126 30.4770509, 114.3613609 30.4769922)",,,
8640069007,8640069005,0,931992777,service,False,True,34.245,,"LINESTRING (114.3619184 30.4777637, 114.3615674 30.4777059)",,,
8640069008,8640069002,0,931992777,service,False,False,23.6,,"LINESTRING (114.3609836 30.4776098, 114.3612255 30.4776496)",,,
8640069008,8640068998,0,931992777,service,False,True,14.712,,"LINESTRING (114.3609836 30.4776098, 114.3608331 30.4775837)",,,
8640069008,8640069015,0,931992780,service,False,False,74.287,,"LINESTRING (114.3609836 30.4776098, 114.3611285 30.4769535)",,,
8640069008,8640069011,0,931992780,service,False,True,46.691,,"LINESTRING (114.3609836 30.4776098, 114.3608925 30.4780223)",,,
8640069009,8640068998,0,931992777,service,False,False,18.445,,"LINESTRING (114.3606444 30.477551, 114.3608331 30.4775837)",,,
8640069010,8640069004,0,931992778,service,False,True,28.893,,"LINESTRING (114.3617776 30.4781671, 114.3614814 30.4781186)",,,
8640069011,8640069003,0,931992778,service,False,False,23.898,,"LINESTRING (114.3608925 30.4780223, 114.3611375 30.4780624)",,,
8640069011,8640068999,0,931992778,service,False,True,14.616,,"LINESTRING (114.3608925 30.4780223, 114.3607425 30.4779985)",,,
8640069011,8640069008,0,931992780,service,False,False,46.691,,"LINESTRING (114.3608925 30.4780223, 114.3609836 30.4776098)",,,
8640069011,8640069016,0,931992780,service,False,True,67.486,,"LINESTRING (114.3608925 30.4780223, 114.3607709 30.4786201)",,,
8640069012,8640068999,0,931992778,service,False,False,18.581,,"LINESTRING (114.3605518 30.4779683, 114.3607425 30.4779985)",,,
8640069013,8640069006,0,931992779,service,False,True,47.184,,"LINESTRING (114.362196 30.4771315, 114.3617126 30.4770509)",,,
8640069014,8640069015,0,931992780,service,False,True,8.098,,"LINESTRING (114.3611433 30.4768818, 114.3611285 30.4769535)",,,
8640069015,8640069001,0,931992779,service,False,False,22.683,,"LINESTRING (114.3611285 30.4769535, 114.3613609 30.4769922)",,,
8640069015,8640069014,0,931992780,service,False,False,8.098,,"LINESTRING (114.3611285 30.4769535, 114.3611433 30.4768818)",,,
8640069015,8640069008,0,931992780,service,False,True,74.287,,"LINESTRING (114.3611285 30.4769535, 114.3609836 30.4776098)",,,
8640069016,8640068934,0,98582990,unclassified,False,False,14.078,柑橘路,"LINESTRING (114.3607709 30.4786201, 114.3606254 30.4786026)",,,
8640069016,8640069051,0,98582990,unclassified,False,True,66.281,柑橘路,"LINESTRING (114.3607709 30.4786201, 114.3614517 30.4787253)",,,
8640069016,8640069011,0,931992780,service,False,False,67.486,,"LINESTRING (114.3607709 30.4786201, 114.3608925 30.4780223)",,,
8640069016,8672472191,0,931992780,service,False,True,77.594,,"LINESTRING (114.3607709 30.4786201, 114.3606588 30.4793112)",,,
8640069050,8672472188,0,931992765,unclassified,True,False,77.857,柑橘路,"LINESTRING (114.3623342 30.4788571, 114.3618581 30.4788097, 114.3615342 30.4787424)",,,
8640069050,8672472200,0,931992766,unclassified,False,True,58.506,柑橘路,"LINESTRING (114.3623342 30.4788571, 114.3627281 30.4789222, 114.3629318 30.4789642)",,,
8640069051,8640069016,0,98582990,unclassified,False,False,66.281,柑橘路,"LINESTRING (114.3614517 30.4787253, 114.3607709 30.4786201)",,,
8640069051,8640069050,0,931992784,unclassified,True,False,86.117,柑橘路,"LINESTRING (114.3614517 30.4787253, 114.3618748 30.4787565, 114.3623342 30.4788571)",,,
8663810431,8370528901,0,98582997,unclassified,False,False,86.506,沿湖东路,"LINESTRING (114.3632177 30.4704534, 114.3628388 30.4697473)",,,
8663810431,7966695481,0,98582997,unclassified,False,True,160.37,沿湖东路,"LINESTRING (114.3632177 30.4704534, 114.363302 30.4706126, 114.3634597 30.4709502, 114.363577 30.4712578, 114.3636346 30.4716769, 114.3636403 30.4718343)",,,
8663810431,8370528900,0,934903226,path,False,True,126.749,,"LINESTRING (114.3632177 30.4704534, 114.3627542 30.4706405, 114.3619998 30.4708964)",,,
8663810488,7966695481,0,98582997,unclassified,False,False,74.773,沿湖东路,"LINESTRING (114.3635126 30.4724884, 114.3635552 30.4724449, 114.3636074 30.4721767, 114.3636403 30.4718343)",,,
8663810488,8370528874,0,98582997,unclassified,False,True,89.95400000000001,沿湖东路,"LINESTRING (114.3635126 30.4724884, 114.3634056 30.4725784, 114.3632948 30.4726792, 114.3630212 30.4731664)",,,
8663810488,8663810495,0,934903236,path,False,True,78.30499999999999,,"LINESTRING (114.3635126 30.4724884, 114.3634796 30.4724893, 114.3634257 30.4724909, 114.3633625 30.472459, 114.3632373 30.4724899, 114.363179 30.4724522, 114.3630575 30.4724762, 114.3629554 30.4724014, 114.3627617 30.4724216)",,,
8663810495,7966695481,0,854259608,path,False,False,119.44099999999999,,"LINESTRING (114.3627617 30.4724216, 114.3627951 30.4723056, 114.3628854 30.4721392, 114.3630286 30.4719943, 114.3631594 30.4718897, 114.3632969 30.4718343, 114.3633803 30.4718343, 114.3636038 30.4718354, 114.3636403 30.4718343)",,,
8663810495,8370528864,0,854259608,path,False,True,9.585,,"LINESTRING (114.3627617 30.4724216, 114.3627518 30.4724561, 114.3627255 30.4725014)",,,
8663810495,8663810488,0,934903236,path,False,False,78.305,,"LINESTRING (114.3627617 30.4724216, 114.3629554 30.4724014, 114.3630575 30.4724762, 114.363179 30.4724522, 114.3632373 30.4724899, 114.3633625 30.472459, 114.3634257 30.4724909, 114.3634796 30.4724893, 114.3635126 30.4724884)",,,
8671872055,7925663830,0,935810001,service,False,False,45.85,,"LINESTRING (114.3576741 30.4694387, 114.3581405 30.4693469)",,,
8671872055,8671872056,0,935810002,service,False,False,31.572,,"LINESTRING (114.3576741 30.4694387, 114.3577495 30.4697151)",,,
8671872055,8671872058,0,935810002,service,False,True,77.2,,"LINESTRING (114.3576741 30.4694387, 114.3575865 30.4691172, 114.3571716 30.4691853)",,,
8671872056,8671872055,0,935810002,service,False,True,31.572,,"LINESTRING (114.3577495 30.4697151, 114.3576741 30.4694387)",,,
8671872058,8671872055,0,935810002,service,False,False,77.2,,"LINESTRING (114.3571716 30.4691853, 114.3575865 30.4691172, 114.3576741 30.4694387)",,,
8671872059,7925663829,0,935810003,service,False,False,27.415,,"LINESTRING (114.3578258 30.469883, 114.3581082 30.4698437)",,,
8671872191,8671872192,0,935810028,service,False,True,39.588,,"LINESTRING (114.3578477 30.4703696, 114.3582464 30.4702765)",,,
8671872191,8671872191,0,935810028,service,False,False,180.903,,"LINESTRING (114.3578477 30.4703696, 114.3578795 30.4704873, 114.3573014 30.4706062, 114.3572258 30.4703125, 114.3577827 30.4701822, 114.3578477 30.4703696)",,,
8671872191,8671872191,1,935810028,service,False,True,180.903,,"LINESTRING (114.3578477 30.4703696, 114.3577827 30.4701822, 114.3572258 30.4703125, 114.3573014 30.4706062, 114.3578795 30.4704873, 114.3578477 30.4703696)",,,
8671872192,8370528914,0,98582975,tertiary,False,True,73.532,樱花路,"LINESTRING (114.3582464 30.4702765, 114.3585287 30.4708914)",,,
8671872192,8370528898,0,935810027,unclassified,False,False,5.466,,"LINESTRING (114.3582464 30.4702765, 114.3582254 30.4702308)",,,
8671872192,8671872191,0,935810028,service,False,False,39.588,,"LINESTRING (114.3582464 30.4702765, 114.3578477 30.4703696)",,,
8672472187,8672472190,0,935885919,service,False,False,46.653,,"LINESTRING (114.3613212 30.4801904, 114.3613694 30.4797729)",,,
8672472188,8640069051,0,931992765,unclassified,True,False,8.131,柑橘路,"LINESTRING (114.3615342 30.4787424, 114.3614517 30.4787253)",,,
8672472188,8672472189,0,935885919,service,False,True,75.068,,"LINESTRING (114.3615342 30.4787424, 114.3614291 30.4794114)",,,
8672472189,8672472188,0,935885919,service,False,False,75.068,,"LINESTRING (114.3614291 30.4794114, 114.3615342 30.4787424)",,,
8672472189,8672472190,0,935885919,service,False,True,40.602,,"LINESTRING (114.3614291 30.4794114, 114.3613694 30.4797729)",,,
8672472189,8672472191,0,935885920,service,False,False,74.653,,"LINESTRING (114.3614291 30.4794114, 114.3606588 30.4793112)",,,
8672472189,8672472192,0,935885920,service,False,True,39.802,,"LINESTRING (114.3614291 30.4794114, 114.3618398 30.4794648)",,,
8672472190,8672472189,0,935885919,service,False,False,40.602,,"LINESTRING (114.3613694 30.4797729, 114.3614291 30.4794114)",,,
8672472190,8672472187,0,935885919,service,False,True,46.653,,"LINESTRING (114.3613694 30.4797729, 114.3613212 30.4801904)",,,
8672472190,8672472213,0,935885927,service,False,False,74.545,,"LINESTRING (114.3613694 30.4797729, 114.3605988 30.4796813)",,,
8672472190,8672472195,0,935885927,service,False,True,40.041,,"LINESTRING (114.3613694 30.4797729, 114.3617833 30.4798222)",,,
8672472191,8640069016,0,931992780,service,False,False,77.594,,"LINESTRING (114.3606588 30.4793112, 114.3607709 30.4786201)",,,
8672472191,8672472213,0,931992780,service,False,True,41.553,,"LINESTRING (114.3606588 30.4793112, 114.3605988 30.4796813)",,,
8672472191,8672472189,0,935885920,service,False,True,74.653,,"LINESTRING (114.3606588 30.4793112, 114.3614291 30.4794114)",,,
8672472192,8672472189,0,935885920,service,False,False,39.802,,"LINESTRING (114.3618398 30.4794648, 114.3614291 30.4794114)",,,
8672472192,8672472195,0,935885921,service,False,True,40.108,,"LINESTRING (114.3618398 30.4794648, 114.3617833 30.4798222)",,,
8672472192,8672472193,0,935885921,service,False,False,58.815999999999995,,"LINESTRING (114.3618398 30.4794648, 114.3619014 30.4790743, 114.362056 30.4790951)",,,
8672472193,8672472192,0,935885921,service,False,True,58.815999999999995,,"LINESTRING (114.362056 30.4790951, 114.3619014 30.4790743, 114.3618398 30.4794648)",,,
8672472195,8672472192,0,935885921,service,False,False,40.108,,"LINESTRING (114.3617833 30.4798222, 114.3618398 30.4794648)",,,
8672472195,8672472190,0,935885927,service,False,False,40.041,,"LINESTRING (114.3617833 30.4798222, 114.3613694 30.4797729)",,,
8672472195,8672472225,0,935885927,service,False,True,41.007,,"LINESTRING (114.3617833 30.4798222, 114.3618073 30.479825, 114.3622081 30.4798666)",,,
8672472196,8672472197,0,935885922,service,False,True,70.849,,"LINESTRING (114.36358 30.4795658, 114.3628472 30.4794813)",,,
8672472197,8672472196,0,935885922,service,False,False,70.849,,"LINESTRING (114.3628472 30.4794813, 114.36358 30.4795658)",,,
8672472197,8672472198,0,935885922,service,False,True,54.888,,"LINESTRING (114.3628472 30.4794813, 114.3622796 30.4794151)",,,
8672472197,8672472201,0,935885924,service,False,True,51.061,,"LINESTRING (114.3628472 30.4794813, 114.3627728 30.479936)",,,
8672472197,8672472200,0,935885924,service,False,False,58.068,,"LINESTRING (114.3628472 30.4794813, 114.3629189 30.4790426, 114.3629318 30.4789642)",,,
8672472198,8672472197,0,935885922,service,False,False,54.888,,"LINESTRING (114.3622796 30.4794151, 114.3628472 30.4794813)",,,
8672472198,8672472199,0,935885923,service,False,False,49.502,,"LINESTRING (114.3622796 30.4794151, 114.3623494 30.478974)",,,
8672472198,8672472225,0,935885923,service,False,True,50.67,,"LINESTRING (114.3622796 30.4794151, 114.3622081 30.4798666)",,,
8672472199,8672472198,0,935885923,service,False,True,49.502,,"LINESTRING (114.3623494 30.478974, 114.3622796 30.4794151)",,,
8672472200,1140523115,0,931992766,unclassified,False,True,103.962,柑橘路,"LINESTRING (114.3629318 30.4789642, 114.3639869 30.4791817)",,,
8672472200,8640069050,0,931992766,unclassified,False,False,58.506,柑橘路,"LINESTRING (114.3629318 30.4789642, 114.3627281 30.4789222, 114.3623342 30.4788571)",,,
8672472200,8672472197,0,935885924,service,False,True,58.068,,"LINESTRING (114.3629318 30.4789642, 114.3629189 30.4790426, 114.3628472 30.4794813)",,,
8672472201,8672472197,0,935885924,service,False,False,51.061,,"LINESTRING (114.3627728 30.479936, 114.3628472 30.4794813)",,,
8672472201,8672472225,0,935885927,service,False,False,54.662,,"LINESTRING (114.3627728 30.479936, 114.3622081 30.4798666)",,,
8672472201,8672472204,0,935885927,service,False,True,77.748,,"LINESTRING (114.3627728 30.479936, 114.363576 30.4800347)",,,
8672472201,8672472203,0,935885924,service,False,True,78.518,,"LINESTRING (114.3627728 30.479936, 114.3627106 30.4803911, 114.3624255 30.4803583)",,,
8672472203,8672472201,0,935885924,service,False,False,78.518,,"LINESTRING (114.3624255 30.4803583, 114.3627106 30.4803911, 114.3627728 30.479936)",,,
8672472204,8672472201,0,935885927,service,False,False,77.748,,"LINESTRING (114.363576 30.4800347, 114.3627728 30.479936)",,,
8672472205,8672472206,0,935885925,service,False,True,49.888,,"LINESTRING (114.3601185 30.4800745, 114.3601857 30.4796296)",,,
8672472206,8672472205,0,935885925,service,False,False,49.888,,"LINESTRING (114.3601857 30.4796296, 114.3601185 30.4800745)",,,
8672472206,8672472207,0,935885925,service,False,True,108.775,,"LINESTRING (114.3601857 30.4796296, 114.3603353 30.4786599)",,,
8672472206,8672472210,0,935885927,service,False,False,44.302,,"LINESTRING (114.3601857 30.4796296, 114.3597282 30.4795723)",,,
8672472206,8672472213,0,935885927,service,False,True,40.002,,"LINESTRING (114.3601857 30.4796296, 114.3605988 30.4796813)",,,
8672472207,8672472206,0,935885925,service,False,False,108.775,,"LINESTRING (114.3603353 30.4786599, 114.3601857 30.4796296)",,,
8672472208,1140522956,0,931992762,unclassified,False,False,49.268,柑橘路,"LINESTRING (114.359899 30.4784852, 114.3593924 30.4784097)",,,
8672472208,1401860883,0,931992762,unclassified,False,True,5.846,柑橘路,"LINESTRING (114.359899 30.4784852, 114.3599591 30.4784942)",,,
8672472208,8672472210,0,935885926,service,False,True,121.984,,"LINESTRING (114.359899 30.4784852, 114.3598867 30.4785667, 114.3597282 30.4795723)",,,
8672472210,8672472211,0,935885926,service,False,True,49.341,,"LINESTRING (114.3597282 30.4795723, 114.3596607 30.4800122)",,,
8672472210,8672472212,0,935885927,service,False,False,35.895,,"LINESTRING (114.3597282 30.4795723, 114.3593575 30.479526)",,,
8672472210,8672472206,0,935885927,service,False,True,44.302,,"LINESTRING (114.3597282 30.4795723, 114.3601857 30.4796296)",,,
8672472210,8672472208,0,935885926,service,False,False,121.984,,"LINESTRING (114.3597282 30.4795723, 114.3598867 30.4785667, 114.359899 30.4784852)",,,
8672472211,8672472210,0,935885926,service,False,False,49.341,,"LINESTRING (114.3596607 30.4800122, 114.3597282 30.4795723)",,,
8672472212,8672472210,0,935885927,service,False,True,35.895,,"LINESTRING (114.3593575 30.479526, 114.3597282 30.4795723)",,,
8672472213,8672472191,0,931992780,service,False,False,41.553,,"LINESTRING (114.3605988 30.4796813, 114.3606588 30.4793112)",,,
8672472213,8672472214,0,931992780,service,False,True,96.895,,"LINESTRING (114.3605988 30.4796813, 114.3604588 30.4805443)",,,
8672472213,8672472206,0,935885927,service,False,False,40.002,,"LINESTRING (114.3605988 30.4796813, 114.3601857 30.4796296)",,,
8672472213,8672472190,0,935885927,service,False,True,74.545,,"LINESTRING (114.3605988 30.4796813, 114.3613694 30.4797729)",,,
8672472214,8672472213,0,931992780,service,False,False,96.895,,"LINESTRING (114.3604588 30.4805443, 114.3605988 30.4796813)",,,
8672472225,8672472198,0,935885923,service,False,False,50.67,,"LINESTRING (114.3622081 30.4798666, 114.3622796 30.4794151)",,,
8672472225,8672472201,0,935885927,service,False,True,54.662,,"LINESTRING (114.3622081 30.4798666, 114.3627728 30.479936)",,,
8672472225,8672472195,0,935885927,service,False,False,41.007,,"LINESTRING (114.3622081 30.4798666, 114.3618073 30.479825, 114.3617833 30.4798222)",,,
8676906449,7966695388,0,936413440,service,False,True,33.067,,"LINESTRING (114.3494317 30.4659049, 114.3491822 30.4661103)",,,
8676906449,8676906466,0,936413434,service,False,False,161.61700000000002,,"LINESTRING (114.3494317 30.4659049, 114.3491923 30.4656034, 114.3487177 30.4653221, 114.3483873 30.4648035)",,,
8676906449,8676906469,0,936413440,service,False,False,144.209,,"LINESTRING (114.3494317 30.4659049, 114.3498024 30.4655997, 114.3499931 30.4654792, 114.3501033 30.465019, 114.3499846 30.4648693)",,,
8676906450,8676906451,0,936413435,service,False,True,35.151,,"LINESTRING (114.3508914 30.4659941, 114.3512567 30.4660223)",,,
8676906451,8676906450,0,936413435,service,False,False,35.151,,"LINESTRING (114.3512567 30.4660223, 114.3508914 30.4659941)",,,
8676906451,8676906456,0,936413438,service,False,False,54.847,,"LINESTRING (114.3512567 30.4660223, 114.3508617 30.4656654)",,,
