u,v,key,osmid,name,highway,access,oneway,reversed,length,geometry,service,maxspeed,lanes,bridge,width
8744595883,3101507805,0,840830751,,service,,False,True,86.447,"LINESTRING (106.4112549 29.8181059, 106.4112955 29.8180977, 106.411486 29.8180605, 106.4116067 29.8180745, 106.4118608 29.8181112, 106.4121088 29.8182235)",driveway,,,,
8744595896,8137166412,0,874022682,,service,,False,False,97.51299999999999,"LINESTRING (106.4096925 29.8198197, 106.4096385 29.8197313, 106.4095053 29.8195283, 106.4093716 29.819262, 106.4092632 29.8190273)",,,,,
8744595896,8137172218,0,"[874022683, 874022684]",,"['steps', 'footway']",,False,False,126.47000000000003,"LINESTRING (106.4096925 29.8198197, 106.4096716 29.8200515, 106.4097333 29.8201842, 106.4098123 29.820379, 106.4098263 29.8204652, 106.409816 29.8205821, 106.4097934 29.8206479, 106.4097503 29.8207696, 106.4096848 29.8209138)",,,,,
8744595896,3101507810,0,"[874022681, 944518219]",,"['service', 'unclassified']",,False,"[False, True]",189.37,"LINESTRING (106.4096925 29.8198197, 106.4097622 29.8198127, 106.410175 29.8197806, 106.4104451 29.8197587, 106.410825 29.8197234, 106.4111338 29.8196882, 106.4112246 29.8195826, 106.4112741 29.8194759, 106.4113352 29.8193438, 106.4113712 29.8192968)",,,,,
8744595896,9575366755,0,1039906405,,service,,False,False,126.82499999999999,"LINESTRING (106.4096925 29.8198197, 106.409567 29.8198101, 106.4093015 29.8197409, 106.4091808 29.8196827, 106.4090391 29.8195747, 106.4086838 29.8191718)",,,,,
8744634520,8744634525,0,944518222,,steps,,False,True,42.585,"LINESTRING (106.4132517 29.8201934, 106.4133375 29.8200765, 106.4133105 29.8200172, 106.4133013 29.8199933, 106.4134669 29.819934)",,,,,
8744634524,7935950730,0,840845616,,service,,False,True,62.026,"LINESTRING (106.4131529 29.8195527, 106.4126142 29.8192482)",driveway,,,,
8744634524,8744634528,0,944518224,,steps,,False,True,10.408,"LINESTRING (106.4131529 29.8195527, 106.4131015 29.819635)",,,,,
8744634524,7845776658,0,840845616,,service,,False,False,35.995999999999995,"LINESTRING (106.4131529 29.8195527, 106.4132548 29.8196133, 106.4134739 29.819717)",driveway,,,,
8744634525,8744634520,0,944518222,,steps,,False,False,42.585,"LINESTRING (106.4134669 29.819934, 106.4133013 29.8199933, 106.4133105 29.8200172, 106.4133375 29.8200765, 106.4132517 29.8201934)",,,,,
8744634525,8744595880,0,944518223,,steps,,False,False,10.829999999999998,"LINESTRING (106.4134669 29.819934, 106.4135172 29.8199163, 106.4135589 29.819901, 106.4135706 29.8198967)",,,,,
8744634525,8744634528,0,944518225,,footway,,False,True,51.216,"LINESTRING (106.4134669 29.819934, 106.4134059 29.819788, 106.4131146 29.8196399, 106.4131015 29.819635)",,,,,
8744634528,8744634524,0,944518224,,steps,,False,False,10.408,"LINESTRING (106.4131015 29.819635, 106.4131529 29.8195527)",,,,,
8744634528,8744634653,0,944518225,,footway,,False,True,40.242,"LINESTRING (106.4131015 29.819635, 106.4126891 29.8196894)",,,,,
8744634528,8744634525,0,944518225,,footway,,False,False,51.216,"LINESTRING (106.4131015 29.819635, 106.4131146 29.8196399, 106.4134059 29.819788, 106.4134669 29.819934)",,,,,
8744634615,7846863862,0,368592186,,footway,,False,True,44.315,"LINESTRING (106.4111669 29.8193133, 106.4109548 29.8191279, 106.4108334 29.8190398)",,,,,
8744634635,7846825756,0,305512088,,service,permissive,False,True,64.802,"LINESTRING (106.4113753 29.8192912, 106.4117375 29.8188004)",,,,,
8744634635,3101507810,0,874022681,,service,,False,False,0.738,"LINESTRING (106.4113753 29.8192912, 106.4113712 29.8192968)",,,,,
8744634635,3724123189,0,305512088,,service,permissive,False,False,183.02200000000002,"LINESTRING (106.4113753 29.8192912, 106.4112796 29.8192333, 106.4112409 29.8192027, 106.4111998 29.8191618, 106.4111643 29.8191126, 106.411141 29.819066, 106.410873 29.8182216, 106.4107879 29.8179218, 106.410714 29.817833, 106.4106717 29.8178124)",,,,,
8744634643,3101507810,0,306178746,,service,,False,False,180.994,"LINESTRING (106.412954 29.8201707, 106.4113712 29.8192968)",,,,,
8744634643,7845776666,0,306178746,,service,,False,True,39.755,"LINESTRING (106.412954 29.8201707, 106.4133033 29.8203604)",,,,,
8744634643,8744634653,0,840953768,,service,,False,True,69.48700000000001,"LINESTRING (106.412954 29.8201707, 106.4130264 29.8200736, 106.4130425 29.8200472, 106.4130398 29.8200143, 106.4129954 29.819964, 106.412898 29.8198732, 106.4127595 29.8197598, 106.4127142 29.8197217, 106.4127002 29.8197062, 106.4126891 29.8196894)",driveway,,,,
8744634653,8744634528,0,944518225,,footway,,False,False,40.242,"LINESTRING (106.4126891 29.8196894, 106.4131015 29.819635)",,,,,
8744634653,8744634643,0,840953768,,service,,False,False,69.487,"LINESTRING (106.4126891 29.8196894, 106.4127002 29.8197062, 106.4127142 29.8197217, 106.4127595 29.8197598, 106.412898 29.8198732, 106.4129954 29.819964, 106.4130398 29.8200143, 106.4130425 29.8200472, 106.4130264 29.8200736, 106.412954 29.8201707)",driveway,,,,
8744634653,7846825763,0,840953768,,service,,False,True,98.07300000000001,"LINESTRING (106.4126891 29.8196894, 106.4126834 29.8196664, 106.4126828 29.8196467, 106.4126891 29.8196184, 106.4127048 29.8195954, 106.4127595 29.8195198, 106.4127689 29.8194887, 106.4127675 29.8194642, 106.4127555 29.8194285, 106.4127374 29.8194066, 106.4125493 29.8192949, 106.4121921 29.8190831)",driveway,,,,
9207921027,7867916229,0,843465241,,service,,False,False,151.546,"LINESTRING (106.4216281 29.8256779, 106.4215435 29.8258068, 106.4213907 29.8259953, 106.4211198 29.8263187, 106.4209615 29.8265514, 106.420881 29.8267004, 106.4208462 29.8268469)",,,,,
9207921027,3110234075,0,843465241,,service,,False,True,66.667,"LINESTRING (106.4216281 29.8256779, 106.4216428 29.8256556, 106.4217125 29.8254741, 106.4217789 29.8250959)",,,,,
9207921027,9207921033,0,997193620,,service,,False,False,156.874,"LINESTRING (106.4216281 29.8256779, 106.4215173 29.8260124, 106.421275 29.8264244, 106.42189 29.8266994)",,,,,
9207921032,9207921036,0,"[846878930, 997193622]",,"['service', 'steps']",,False,False,85.94200000000001,"LINESTRING (106.4228153 29.8276533, 106.4227451 29.8278293, 106.4226849 29.8279859, 106.4225198 29.8283824)",,,,,
9207921032,9935768680,0,846878930,,service,,False,True,173.621,"LINESTRING (106.4228153 29.8276533, 106.4228406 29.8275899, 106.4229043 29.8274824, 106.4230459 29.8273442, 106.4231769 29.8272398, 106.4233715 29.8271447, 106.4237785 29.8270188, 106.423913 29.8269911, 106.4241041 29.8269819, 106.4242351 29.8269881, 106.4243032 29.8270171)",,,,,
9207921032,9207921035,0,997193620,,service,,False,True,69.896,"LINESTRING (106.4228153 29.8276533, 106.4223911 29.8274498, 106.4225033 29.8272659)",,,,,
9207921033,9207921034,0,997193621,,service,,False,False,28.346,"LINESTRING (106.42189 29.8266994, 106.4217616 29.8269287)",,,,,
9207921033,9207921035,0,997193620,,service,,False,False,110.656,"LINESTRING (106.42189 29.8266994, 106.4226434 29.8270362, 106.4225033 29.8272659)",,,,,
9207921033,9207921027,0,997193620,,service,,False,True,156.874,"LINESTRING (106.42189 29.8266994, 106.421275 29.8264244, 106.4215173 29.8260124, 106.4216281 29.8256779)",,,,,
9207921034,9207921035,0,997193621,,service,,False,False,80.778,"LINESTRING (106.4217616 29.8269287, 106.4225033 29.8272659)",,,,,
9207921034,9207921033,0,997193621,,service,,False,True,28.346,"LINESTRING (106.4217616 29.8269287, 106.42189 29.8266994)",,,,,
9207921034,9935768685,0,1084258235,,footway,,False,False,105.19800000000001,"LINESTRING (106.4217616 29.8269287, 106.4216708 29.8269643, 106.4211724 29.8267359, 106.4210875 29.8268775, 106.4208444 29.8268847)",,,,,
9207921035,9207921034,0,997193621,,service,,False,True,80.778,"LINESTRING (106.4225033 29.8272659, 106.4217616 29.8269287)",,,,,
9207921035,9207921032,0,997193620,,service,,False,False,69.896,"LINESTRING (106.4225033 29.8272659, 106.4223911 29.8274498, 106.4228153 29.8276533)",,,,,
9207921035,9207921033,0,997193620,,service,,False,True,110.656,"LINESTRING (106.4225033 29.8272659, 106.4226434 29.8270362, 106.42189 29.8266994)",,,,,
9207921036,7867916847,0,843465302,,footway,,False,False,20.976,"LINESTRING (106.4225198 29.8283824, 106.4225757 29.8285647)",,,,,
9207921036,7867916838,0,843465302,,footway,,False,True,294.59999999999997,"LINESTRING (106.4225198 29.8283824, 106.4225013 29.8283221, 106.4220361 29.828282, 106.421691 29.8280896, 106.4217599 29.8279229, 106.4218778 29.8276725, 106.4219815 29.8273497, 106.4217009 29.8272351, 106.4212009 29.827087, 106.4208373 29.8270817)",,,,,
9207921036,9207921032,0,"[846878930, 997193622]",,"['service', 'steps']",,False,True,85.94200000000001,"LINESTRING (106.4225198 29.8283824, 106.4226849 29.8279859, 106.4227451 29.8278293, 106.4228153 29.8276533)",,,,,
9209393873,7867520892,0,843421771,,service,,False,False,41.682,"LINESTRING (106.4253787 29.8247926, 106.4256765 29.8250642)",,,,,
9209393873,9209393876,0,843421771,,service,,False,True,35.151,"LINESTRING (106.4253787 29.8247926, 106.4251275 29.8245636)",,,,,
9209393873,9209393877,0,997367947,,footway,,False,True,29.624,"LINESTRING (106.4253787 29.8247926, 106.4250811 29.8247269)",,,,,
9209393873,9209393875,0,997367945,,service,,False,False,78.719,"LINESTRING (106.4253787 29.8247926, 106.4257041 29.8245415, 106.4258874 29.8242522)",,,,,
9209393875,9209393873,0,997367945,,service,,False,True,78.719,"LINESTRING (106.4258874 29.8242522, 106.4257041 29.8245415, 106.4253787 29.8247926)",,,,,
9209393876,9209393873,0,843421771,,service,,False,False,35.151,"LINESTRING (106.4251275 29.8245636, 106.4253787 29.8247926)",,,,,
9209393876,7867520891,0,843421771,,service,,False,True,31.69,"LINESTRING (106.4251275 29.8245636, 106.4249011 29.8243571)",,,,,
9209393876,9209393877,0,997367946,,steps,,False,True,18.702,"LINESTRING (106.4251275 29.8245636, 106.4250811 29.8247269)",,,,,
9209393877,9209393876,0,997367946,,steps,,False,False,18.702,"LINESTRING (106.4250811 29.8247269, 106.4251275 29.8245636)",,,,,
9209393877,3724109306,0,997367946,,steps,,False,True,69.419,"LINESTRING (106.4250811 29.8247269, 106.4249091 29.8253331)",,,,,
9209393877,9209393873,0,997367947,,footway,,False,False,29.624,"LINESTRING (106.4250811 29.8247269, 106.4253787 29.8247926)",,,,,
9209393877,3724109293,0,997367947,,footway,,False,True,28.866,"LINESTRING (106.4250811 29.8247269, 106.4247909 29.8246636)",,,,,
9513722737,9513722738,0,1032551485,,footway,,False,True,11.368,"LINESTRING (106.4205151 29.8219137, 106.4204344 29.8219882)",,,,,
9513722738,9513722747,0,843421732,,service,,False,True,25.303,"LINESTRING (106.4204344 29.8219882, 106.4202765 29.8218065)",,,,,
9513722738,9513722737,0,1032551485,,footway,,False,False,11.368,"LINESTRING (106.4204344 29.8219882, 106.4205151 29.8219137)",,,,,
9513722738,9513722740,0,843421732,,service,,False,False,8.222,"LINESTRING (106.4204344 29.8219882, 106.4204501 29.8220062, 106.4204889 29.822045)",,,,,
9513722739,9513722740,0,1032551484,,footway,,False,True,12.25,"LINESTRING (106.4205768 29.8219655, 106.4204889 29.822045)",,,,,
9513722740,3724521752,0,843421732,,service,,False,False,29.758,"LINESTRING (106.4204889 29.822045, 106.4206915 29.8222468)",,,,,
9513722740,9513722739,0,1032551484,,footway,,False,False,12.25,"LINESTRING (106.4204889 29.822045, 106.4205768 29.8219655)",,,,,
9513722740,9513722738,0,843421732,,service,,False,True,8.222,"LINESTRING (106.4204889 29.822045, 106.4204501 29.8220062, 106.4204344 29.8219882)",,,,,
9513722741,9513722743,0,1032551487,,footway,,False,True,20.103,"LINESTRING (106.4207109 29.8219987, 106.420731 29.822079, 106.4207468 29.8221654, 106.4207504 29.8221761)",,,,,
9513722743,3724521752,0,710422449,,service,,False,True,9.7,"LINESTRING (106.4207504 29.8221761, 106.4206915 29.8222468)",driveway,,,,
9513722743,6679473051,0,710422449,,service,,False,False,82.084,"LINESTRING (106.4207504 29.8221761, 106.4207605 29.822164, 106.4209831 29.8218289, 106.4209725 29.8217301, 106.420924 29.8214966)",driveway,,,,
9513722743,9513722741,0,1032551487,,footway,,False,False,20.103,"LINESTRING (106.4207504 29.8221761, 106.4207468 29.8221654, 106.420731 29.822079, 106.4207109 29.8219987)",,,,,
9513722744,9513722747,0,1032551488,,footway,,False,True,24.048000000000002,"LINESTRING (106.420505 29.8217991, 106.4204246 29.8217712, 106.4203428 29.8217666, 106.4202932 29.8217956, 106.4202765 29.8218065)",,,,,
9513722747,9513722738,0,843421732,,service,,False,False,25.303,"LINESTRING (106.4202765 29.8218065, 106.4204344 29.8219882)",,,,,
9513722747,6679473052,0,843421732,,service,,False,True,5.514,"LINESTRING (106.4202765 29.8218065, 106.4202421 29.8217669)",,,,,
9513722747,9513722744,0,1032551488,,footway,,False,False,24.048,"LINESTRING (106.4202765 29.8218065, 106.4202932 29.8217956, 106.4203428 29.8217666, 106.4204246 29.8217712, 106.420505 29.8217991)",,,,,
9513722778,6679473043,0,1032551493,,service,,False,True,27.981,"LINESTRING (106.4213365 29.8228067, 106.4213821 29.8226683, 106.4213872 29.8225607)",,,,,
9513722780,9513722781,0,843421739,,service,,False,False,38.399,"LINESTRING (106.4208156 29.8228957, 106.4206522 29.8226984, 106.4206567 29.8225961)",,,,,
9513722780,7867520580,0,843421739,,service,,False,True,184.75199999999998,"LINESTRING (106.4208156 29.8228957, 106.4211545 29.823305, 106.421181 29.8233728, 106.420853 29.8236292, 106.4207575 29.8236866, 106.4206759 29.8237174, 106.4205696 29.8237281, 106.4204571 29.8237214, 106.4203092 29.8237027, 106.4200801 29.8236542)",,,,,
9513722780,9513722786,0,1032551496,,footway,,False,True,34.74,"LINESTRING (106.4208156 29.8228957, 106.4209583 29.8228219, 106.4210039 29.8226904, 106.4209838 29.8226648)",,,,,
9513722781,9513722783,0,1032551494,,footway,,False,True,22.449,"LINESTRING (106.4206567 29.8225961, 106.4208859 29.822631)",,,,,
9513722781,3724521752,0,843421739,,service,,False,False,39.007999999999996,"LINESTRING (106.4206567 29.8225961, 106.420662 29.8224763, 106.4206915 29.8222468)",,,,,
9513722781,9513722780,0,843421739,,service,,False,True,38.399,"LINESTRING (106.4206567 29.8225961, 106.4206522 29.8226984, 106.4208156 29.8228957)",,,,,
9513722782,6679473044,0,843421732,,service,,False,False,26.058,"LINESTRING (106.420957 29.8224158, 106.4211754 29.8225537)",,,,,
9513722782,9513722783,0,1032551495,,footway,,False,True,24.893,"LINESTRING (106.420957 29.8224158, 106.4208859 29.822631)",,,,,
9513722782,3724521752,0,843421732,,service,,False,True,31.767,"LINESTRING (106.420957 29.8224158, 106.4209149 29.8223892, 106.4206915 29.8222468)",,,,,
9513722783,9513722781,0,1032551494,,footway,,False,False,22.449,"LINESTRING (106.4208859 29.822631, 106.4206567 29.8225961)",,,,,
9513722783,9513722782,0,1032551495,,footway,,False,False,24.893,"LINESTRING (106.4208859 29.822631, 106.420957 29.8224158)",,,,,
9513722783,9513722786,0,1032551495,,footway,,False,True,10.165,"LINESTRING (106.4208859 29.822631, 106.4209838 29.8226648)",,,,,
9513722786,9513722783,0,1032551495,,footway,,False,False,10.165,"LINESTRING (106.4209838 29.8226648, 106.4208859 29.822631)",,,,,
9513722786,6679473044,0,1032551496,,footway,,False,True,22.232,"LINESTRING (106.4209838 29.8226648, 106.4211754 29.8225537)",,,,,
9513722786,9513722780,0,1032551496,,footway,,False,False,34.739999999999995,"LINESTRING (106.4209838 29.8226648, 106.4210039 29.8226904, 106.4209583 29.8228219, 106.4208156 29.8228957)",,,,,
9575366755,8744595896,0,1039906405,,service,,False,True,126.825,"LINESTRING (106.4086838 29.8191718, 106.4090391 29.8195747, 106.4091808 29.8196827, 106.4093015 29.8197409, 106.409567 29.8198101, 106.4096925 29.8198197)",,,,,
9935768680,9935768681,0,1084258233,,service,,False,False,101.022,"LINESTRING (106.4243032 29.8270171, 106.4248353 29.8262346)",,,,,
9935768680,3724580343,0,1084258234,,steps,,False,True,30.226,"LINESTRING (106.4243032 29.8270171, 106.4240981 29.8272226)",,,,,
9935768680,9207921032,0,846878930,,service,,False,False,173.621,"LINESTRING (106.4243032 29.8270171, 106.4242351 29.8269881, 106.4241041 29.8269819, 106.423913 29.8269911, 106.4237785 29.8270188, 106.4233715 29.8271447, 106.4231769 29.8272398, 106.4230459 29.8273442, 106.4229043 29.8274824, 106.4228406 29.8275899, 106.4228153 29.8276533)",,,,,
9935768680,7867521194,0,846878930,,service,,False,True,62.510999999999996,"LINESTRING (106.4243032 29.8270171, 106.4244227 29.8270679, 106.4248584 29.827306)",,,,,
9935768681,9935768680,0,1084258233,,service,,False,True,101.022,"LINESTRING (106.4248353 29.8262346, 106.4243032 29.8270171)",,,,,
9935768681,3724109309,0,367700099,,service,,False,False,100.458,"LINESTRING (106.4248353 29.8262346, 106.4247563 29.8262047, 106.4238221 29.8260319)",,,,,
9935768681,8543063177,0,367700099,,service,,False,True,46.736000000000004,"LINESTRING (106.4248353 29.8262346, 106.4250208 29.8263048, 106.4252255 29.8264732)",,,,,
9935768685,7867916229,0,843465241,,service,,False,True,4.207,"LINESTRING (106.4208444 29.8268847, 106.4208462 29.8268469)",,,,,
9935768685,7867916838,0,843465241,,service,,False,False,21.918,"LINESTRING (106.4208444 29.8268847, 106.4208381 29.8270191, 106.4208373 29.8270817)",,,,,
9935768685,9207921034,0,1084258235,,footway,,False,True,105.19800000000001,"LINESTRING (106.4208444 29.8268847, 106.4210875 29.8268775, 106.4211724 29.8267359, 106.4216708 29.8269643, 106.4217616 29.8269287)",,,,,
