u,v,key,osmid,name,highway,oneway,reversed,length,geometry,lanes,junction,bridge,maxspeed,width,tunnel,service
7057414505,6038249874,0,641077792,,path,False,True,265.487,"LINESTRING (113.9985635 22.6052368, 113.9987114 22.605287, 113.9988038 22.6052858, 113.9988918 22.6052906, 113.9989435 22.605324, 113.9990988 22.6053383, 113.9991091 22.6053957, 113.9991505 22.6054578, 113.9991505 22.6055199, 113.999254 22.6055916, 113.9993627 22.6056107, 113.9994559 22.6056107, 113.9995283 22.6056107, 113.9996215 22.6055725, 113.9997147 22.6055342, 113.9998078 22.6055151, 113.999901 22.6055151, 114.0000304 22.6055199, 114.0002115 22.6054865, 114.0003254 22.6054578, 114.0004599 22.6054291, 114.0005169 22.6053288, 114.0005583 22.6052476, 114.0006049 22.6051472, 114.0007135 22.6051186)",,,,,,,
7057414505,6038249925,0,641077793,,service,False,False,165.333,"LINESTRING (113.9985635 22.6052368, 113.9988038 22.6050517, 113.9988659 22.6049418, 113.9988659 22.6047937, 113.9988659 22.6046599, 113.99884 22.6044114, 113.9987831 22.6038715)",1,,,,,,
7057414505,7057414502,0,641077793,,service,False,True,77.647,"LINESTRING (113.9985635 22.6052368, 113.9984505 22.6053238, 113.9984018 22.6054111, 113.9983788 22.6054914, 113.9984001 22.6056441, 113.9983804 22.6057523, 113.998332 22.605861)",1,,,,,,
7057414506,6038249805,0,"[641077785, 641077790]",,"['path', 'service']",False,False,423.0,"LINESTRING (114.0012501 22.6009609, 114.0012906 22.6011471, 114.0013659 22.6014235, 114.0015292 22.602132, 114.001608 22.6024388, 114.0017137 22.6027946, 114.0018039 22.6030691, 114.0018251 22.6031165, 114.0018672 22.603211, 114.0019486 22.6034364, 114.0019464 22.6035028, 114.0019396 22.6037119, 114.0018401 22.6038037, 114.0017135 22.6038872, 114.0016231 22.6040626, 114.0015778 22.6042128, 114.0014241 22.6042462, 114.0013036 22.6042394, 114.0012104 22.6042346)",1,,,,,,
7057414506,5173027934,0,669046553,创新路,unclassified,False,False,225.67100000000002,"LINESTRING (114.0012501 22.6009609, 114.0009973 22.6009298, 113.9991206 22.6004642)",,,,,,,
7057414506,8530922523,0,669046553,创新路,unclassified,False,True,129.848,"LINESTRING (114.0012501 22.6009609, 114.0015805 22.6009395, 114.0018543 22.6008811, 114.0021209 22.6008175, 114.0024901 22.6007457)",,,,,,,
7057414552,7057414552,0,755562217,,residential,False,False,47.555,"LINESTRING (113.9993375 22.6082345, 113.9993868 22.6081942, 113.9994569 22.6082047, 113.9994795 22.608242, 113.9994748 22.6082757, 113.999456 22.6083141, 113.9994095 22.6083272, 113.9993631 22.6083246, 113.9993422 22.6082843, 113.9993375 22.6082345)",,,,,,,
7057414552,7057414552,1,755562217,,residential,False,True,47.555,"LINESTRING (113.9993375 22.6082345, 113.9993422 22.6082843, 113.9993631 22.6083246, 113.9994095 22.6083272, 113.999456 22.6083141, 113.9994748 22.6082757, 113.9994795 22.608242, 113.9994569 22.6082047, 113.9993868 22.6081942, 113.9993375 22.6082345)",,,,,,,
7057414552,7057414555,0,755562217,,residential,False,True,52.870000000000005,"LINESTRING (113.9993375 22.6082345, 113.9991924 22.6081426, 113.9992 22.6079509, 113.9990692 22.6079404)",,,,,,,
7057414555,7057414559,0,755562216,,residential,False,True,11.679,"LINESTRING (113.9990692 22.6079404, 113.9990009 22.6078564)",,,,,,,
7057414555,7057414556,0,755562217,,residential,False,True,15.5,"LINESTRING (113.9990692 22.6079404, 113.9989194 22.6079229)",,,,,,,
7057414555,7057414552,0,755562217,,residential,False,False,52.870000000000005,"LINESTRING (113.9990692 22.6079404, 113.9992 22.6079509, 113.9991924 22.6081426, 113.9993375 22.6082345)",,,,,,,
7057414556,7057414555,0,755562217,,residential,False,False,15.5,"LINESTRING (113.9989194 22.6079229, 113.9990692 22.6079404)",,,,,,,
7057414556,7057414557,0,755562218,,residential,False,False,4.839,"LINESTRING (113.9989194 22.6079229, 113.9988724 22.6079196)",,,,,,,
7057414556,7057414559,0,755562218,,residential,False,True,11.23,"LINESTRING (113.9989194 22.6079229, 113.9989582 22.6078984, 113.9990009 22.6078564)",,,,,,,
7057414557,7057414556,0,755562218,,residential,False,True,4.839,"LINESTRING (113.9988724 22.6079196, 113.9989194 22.6079229)",,,,,,,
7057414557,662292287,0,926524856,明德路,unclassified,False,False,45.643,"LINESTRING (113.9988724 22.6079196, 113.9988 22.6075146)",,,,,,,
7057414557,11262987481,0,926524856,明德路,unclassified,False,True,323.07399999999996,"LINESTRING (113.9988724 22.6079196, 113.998896 22.6080514, 113.998792 22.6082939, 113.99865 22.6084799, 113.998629 22.6085359, 113.998416 22.609047, 113.998307 22.6093748, 113.998193 22.6096488, 113.9980842 22.6098558, 113.9979285 22.6100644, 113.997873 22.6101537, 113.9978176 22.6102669, 113.9977456 22.6104161, 113.9977214 22.6104629, 113.9976842 22.6105048, 113.9976361 22.6105456)",,,,,,,
7057414559,7057414555,0,755562216,,residential,False,False,11.679,"LINESTRING (113.9990009 22.6078564, 113.9990692 22.6079404)",,,,,,,
7057414559,7057414556,0,755562218,,residential,False,False,11.23,"LINESTRING (113.9990009 22.6078564, 113.9989582 22.6078984, 113.9989194 22.6079229)",,,,,,,
7057414559,662292287,0,755562218,,residential,False,True,60.202999999999996,"LINESTRING (113.9990009 22.6078564, 113.9990426 22.6075431, 113.9988 22.6075146)",,,,,,,
7057414631,7057414632,0,755562233,,residential,False,True,34.382000000000005,"LINESTRING (113.9948057 22.6029058, 113.9948061 22.6029944, 113.994807 22.603215)",,,,,,,
7057414632,5173029466,0,533171039,,service,False,False,5.194,"LINESTRING (113.994807 22.603215, 113.9947564 22.603215)",,,,,,,
7057414632,7057414631,0,755562233,,residential,False,False,34.382000000000005,"LINESTRING (113.994807 22.603215, 113.9948061 22.6029944, 113.9948057 22.6029058)",,,,,,,
7057414632,5173029316,0,"[533171040, 918536630]",,service,False,"[False, True]",16.466,"LINESTRING (113.994807 22.603215, 113.9949219 22.6032149, 113.9949225 22.6031729)",,,,,,,
7057414632,7057414634,0,918536631,,service,False,True,31.945999999999998,"LINESTRING (113.994807 22.603215, 113.9948345 22.6032856, 113.9948959 22.6033296, 113.9950161 22.6034158)",,,yes,,,,
7057414634,5555715915,0,918536122,立心路,unclassified,False,True,8.487,"LINESTRING (113.9950161 22.6034158, 113.9950672 22.6033558)",,,yes,,,,
7057414634,6024421208,0,"[918536122, 533170991]",立心路,unclassified,False,False,52.745000000000005,"LINESTRING (113.9950161 22.6034158, 113.9949543 22.6034879, 113.9946969 22.6037875)",,,yes,,,,
7057414634,7057414632,0,918536631,,service,False,False,31.946,"LINESTRING (113.9950161 22.6034158, 113.9948959 22.6033296, 113.9948345 22.6032856, 113.994807 22.603215)",,,yes,,,,
7057414660,7057414667,0,755562236,立信路,unclassified,False,False,92.571,"LINESTRING (113.9958396 22.5995493, 113.9960803 22.6003516)",,,,,,,
7057414660,7057414667,1,755562234,,service,False,False,102.233,"LINESTRING (113.9958396 22.5995493, 113.9960477 22.5997347, 113.9961764 22.6001441, 113.9961309 22.6002602, 113.9960803 22.6003516)",,,,,,,
7057414660,7057414669,0,755562236,立信路,unclassified,False,True,46.437,"LINESTRING (113.9958396 22.5995493, 113.9957851 22.5994123, 113.9957042 22.5991511)",,,,,,,
7057414661,7057414664,0,755562235,,service,False,True,37.438,"LINESTRING (113.9972825 22.600566, 113.9972916 22.6006272, 113.9973318 22.6008996)",,,,,,,
7057414662,5173029160,0,533171011,新民路,unclassified,False,False,43.553,"LINESTRING (113.9975716 22.6009298, 113.9975026 22.601091, 113.9973834 22.6012796)",,,,,,,
7057414662,5173027937,0,533171011,新民路,unclassified,False,True,105.389,"LINESTRING (113.9975716 22.6009298, 113.9976744 22.6006402, 113.9977214 22.6004766, 113.997776 22.6003685, 113.9978468 22.6002641, 113.9980054 22.600085)",,,,,,,
7057414662,7057414664,0,755562236,立信路,unclassified,False,True,25.021,"LINESTRING (113.9975716 22.6009298, 113.9974413 22.6009, 113.9973318 22.6008996)",,,,,,,
7057414664,7057414661,0,755562235,,service,False,False,37.438,"LINESTRING (113.9973318 22.6008996, 113.9972916 22.6006272, 113.9972825 22.600566)",,,,,,,
7057414664,7057414662,0,755562236,立信路,unclassified,False,False,25.021,"LINESTRING (113.9973318 22.6008996, 113.9974413 22.6009, 113.9975716 22.6009298)",,,,,,,
7057414664,7057414667,0,755562236,立信路,unclassified,False,True,156.48,"LINESTRING (113.9973318 22.6008996, 113.9970963 22.6009838, 113.9963596 22.6006664, 113.9961735 22.6005357, 113.9960999 22.6004405, 113.9960803 22.6003516)",,,,,,,
7057414667,7057414660,0,755562236,立信路,unclassified,False,True,92.571,"LINESTRING (113.9960803 22.6003516, 113.9958396 22.5995493)",,,,,,,
7057414667,7057414660,1,755562234,,service,False,True,102.233,"LINESTRING (113.9960803 22.6003516, 113.9961309 22.6002602, 113.9961764 22.6001441, 113.9960477 22.5997347, 113.9958396 22.5995493)",,,,,,,
7057414667,7057414664,0,755562236,立信路,unclassified,False,False,156.48000000000002,"LINESTRING (113.9960803 22.6003516, 113.9960999 22.6004405, 113.9961735 22.6005357, 113.9963596 22.6006664, 113.9970963 22.6009838, 113.9973318 22.6008996)",,,,,,,
7057414669,7057414660,0,755562236,立信路,unclassified,False,False,46.437,"LINESTRING (113.9957042 22.5991511, 113.9957851 22.5994123, 113.9958396 22.5995493)",,,,,,,
7057414669,5173027948,0,755562236,立信路,unclassified,False,True,124.675,"LINESTRING (113.9957042 22.5991511, 113.9960865 22.5989213, 113.9967575 22.5985952)",,,,,,,
7057414669,9399786561,0,"[1019088580, 1019088581, 1019088583]",,unclassified,False,True,107.494,"LINESTRING (113.9957042 22.5991511, 113.9951751 22.5985416, 113.9951171 22.5984764, 113.9950489 22.5983971)",,,,,,yes,
7057414669,9399786560,0,1019088582,,unclassified,False,True,186.867,"LINESTRING (113.9957042 22.5991511, 113.9950043 22.59958, 113.9943838 22.5988794)",,,,,,,
7947470077,662292231,0,243419558,二线关路,unclassified,False,False,14.622,"LINESTRING (113.9953793 22.6063716, 113.9953135 22.6063615, 113.9952395 22.6063466)",,,,,,,
7947470077,662292227,0,243419558,二线关路,unclassified,False,True,107.541,"LINESTRING (113.9953793 22.6063716, 113.9954517 22.6063802, 113.9955209 22.606385, 113.9955903 22.6063872, 113.9956536 22.6063849, 113.9957168 22.6063797, 113.9957785 22.6063718, 113.9958423 22.6063593, 113.9959068 22.6063427, 113.9959779 22.6063226, 113.996049 22.6062983, 113.9961949 22.6062451, 113.9963879 22.6061748)",,,,,,,
7947470077,8059520684,0,919025468,,footway,False,False,52.06399999999999,"LINESTRING (113.9953793 22.6063716, 113.9955199 22.6062217, 113.9957114 22.6060177)",,,,,,,
7947470087,8059520674,0,919025469,,footway,False,True,81.139,"LINESTRING (113.9950922 22.6063071, 113.9947914 22.6056323)",,,,,,,
7947470087,662291021,0,926524852,二线关路,unclassified,False,False,192.13600000000002,"LINESTRING (113.9950922 22.6063071, 113.9950026 22.6062792, 113.994908 22.606248, 113.9948233 22.6062178, 113.9947339 22.6061801, 113.9946465 22.6061355, 113.9938164 22.6056359, 113.9937289 22.6055877, 113.9936353 22.605542, 113.993536 22.6054976, 113.9935225 22.6054923, 113.9934635 22.6054693)",,,,,,,
7947470087,662292231,0,926524852,二线关路,unclassified,False,True,15.748999999999999,"LINESTRING (113.9950922 22.6063071, 113.995163 22.6063277, 113.9952395 22.6063466)",,,,,,,
8059520600,5173027965,0,864686953,,unclassified,False,False,20.719,"LINESTRING (113.9941438 22.5962056, 113.9942406 22.5960421)",,,,,,,
8059520650,5173028146,0,533170955,,footway,False,True,31.883,"LINESTRING (113.9917916 22.5965229, 113.9916475 22.5962689)",,,,,,,
8059520650,5173028147,0,"[533170955, 533170956, 533170957]",,footway,False,False,86.721,"LINESTRING (113.9917916 22.5965229, 113.9918854 22.5966884, 113.9920883 22.5970691, 113.9920855 22.5972379)",,,yes,,,,
8059520650,8059520651,0,654856151,,footway,False,False,69.259,"LINESTRING (113.9917916 22.5965229, 113.9917435 22.5965548, 113.9916739 22.5966191, 113.9916327 22.596669, 113.9915863 22.5967142, 113.9915373 22.5967404, 113.9914806 22.5967499, 113.9914213 22.5967499, 113.9913311 22.5967261, 113.9912236 22.5966906)",,,,,,,
8059520651,8059520650,0,654856151,,footway,False,True,69.259,"LINESTRING (113.9912236 22.5966906, 113.9913311 22.5967261, 113.9914213 22.5967499, 113.9914806 22.5967499, 113.9915373 22.5967404, 113.9915863 22.5967142, 113.9916327 22.596669, 113.9916739 22.5966191, 113.9917435 22.5965548, 113.9917916 22.5965229)",,,,,,,
8059520651,5173028146,0,864686955,,footway,False,False,64.737,"LINESTRING (113.9912236 22.5966906, 113.9913466 22.5966048, 113.9914677 22.5965025, 113.9915657 22.5964025, 113.9916475 22.5962689)",,,,,,,
8059520659,8530907570,0,918549011,,footway,False,False,133.666,"LINESTRING (114.0023299 22.5999971, 114.0023312 22.6000598, 114.0023203 22.6001023, 114.0022442 22.6002453, 114.0018241 22.6003758, 114.0017368 22.6003917, 114.0016486 22.6003981, 114.0015605 22.6003966, 114.0014872 22.6003866, 114.0013583 22.6003552, 114.001309 22.600348, 114.0012609 22.6003464)",,,,,,,
8059520659,6054372253,0,926524849,创业路,residential,False,False,14.319,"LINESTRING (114.0023299 22.5999971, 114.002393 22.5999673, 114.0024413 22.5999496, 114.0024575 22.5999461)",,,,,,,
8059520659,8530907614,0,926524849,创业路,residential,False,True,116.268,"LINESTRING (114.0023299 22.5999971, 114.0019937 22.6001818, 114.0019176 22.6002129, 114.0018533 22.6002307, 114.0017789 22.6002369, 114.0012626 22.600241)",,,,,,,
8059520674,7947470087,0,919025469,,footway,False,False,81.139,"LINESTRING (113.9947914 22.6056323, 113.9950922 22.6063071)",,,,,,,
8059520674,8059520684,0,695571947,创意路,service,False,False,108.177,"LINESTRING (113.9947914 22.6056323, 113.9948713 22.6056704, 113.9949486 22.6057204, 113.995013 22.6057775, 113.9950826 22.6058465, 113.9951547 22.6059012, 113.9952449 22.6059535, 113.9953338 22.6059835, 113.9953506 22.6059892, 113.9954743 22.6060154, 113.9956057 22.6060296, 113.9957114 22.6060177)",,,,,,,
8059520674,6531598530,0,695571947,创意路,service,False,True,134.768,"LINESTRING (113.9947914 22.6056323, 113.9946909 22.6056038, 113.9945723 22.6055681, 113.9944847 22.6055324, 113.9944125 22.6054587, 113.994361 22.6053825, 113.9943043 22.6053088, 113.9942373 22.6052612, 113.9940878 22.6052088, 113.9938507 22.6051517, 113.9937097 22.6051257, 113.9936596 22.6051164)",,,,,,,
8059520684,8059555087,0,695571947,创意路,service,False,False,60.812000000000005,"LINESTRING (113.9957114 22.6060177, 113.9958557 22.6059868, 113.9960724 22.6059257, 113.9960748 22.605925, 113.9962809 22.6058679)",,,,,,,
8059520684,8059520674,0,695571947,创意路,service,False,True,108.17699999999999,"LINESTRING (113.9957114 22.6060177, 113.9956057 22.6060296, 113.9954743 22.6060154, 113.9953506 22.6059892, 113.9953338 22.6059835, 113.9952449 22.6059535, 113.9951547 22.6059012, 113.9950826 22.6058465, 113.995013 22.6057775, 113.9949486 22.6057204, 113.9948713 22.6056704, 113.9947914 22.6056323)",,,,,,,
8059520684,7947470077,0,919025468,,footway,False,True,52.06399999999999,"LINESTRING (113.9957114 22.6060177, 113.9955199 22.6062217, 113.9953793 22.6063716)",,,,,,,
8059555087,6531598531,0,695571947,创意路,service,False,False,10.661,"LINESTRING (113.9962809 22.6058679, 113.9963815 22.6058441)",,,,,,,
8059555087,662292227,0,927406262,,unclassified,False,True,35.85,"LINESTRING (113.9962809 22.6058679, 113.9963879 22.6061748)",,,,,,,
8059555087,8059520684,0,695571947,创意路,service,False,True,60.812,"LINESTRING (113.9962809 22.6058679, 113.9960748 22.605925, 113.9960724 22.6059257, 113.9958557 22.6059868, 113.9957114 22.6060177)",,,,,,,
8059555087,6531598529,0,"[864686957, 957047910, 927406261]",,"['corridor', 'footway']",False,"[False, True]",309.547,"LINESTRING (113.9962809 22.6058679, 113.9961845 22.6055118, 113.9954349 22.6052917, 113.9953064 22.6051317, 113.9952555 22.6050027, 113.99518 22.6048395, 113.9939315 22.6046027)",,,,,,,
8059555095,6017944225,0,926524856,明德路,unclassified,False,True,14.446,"LINESTRING (113.9983443 22.6060094, 113.998419 22.6061195)",,,,,,,
8059555095,6017944235,0,926524855,,unclassified,True,False,18.259,"LINESTRING (113.9983443 22.6060094, 113.9983181 22.6060182, 113.9982916 22.6060202, 113.9982751 22.6060164, 113.9982633 22.606012, 113.9982402 22.6059975, 113.9982232 22.6059771, 113.9982165 22.6059617, 113.9982116 22.6059439)",,roundabout,,,,,
8153829297,8604452270,0,876065298,,footway,False,True,40.753,"LINESTRING (113.9915377 22.6035405, 113.99155 22.6036212, 113.9915976 22.6039028)",,,,,,,
8153829297,8509612428,0,"[917258668, 917258669, 916157972]",,"['corridor', 'footway']",False,True,62.644999999999996,"LINESTRING (113.9915377 22.6035405, 113.9915031 22.6034297, 113.9914568 22.6032448, 113.9914075 22.6031485, 113.9913372 22.6030113)",,,,,,,
8153829297,8153829298,0,955564011,,unclassified,False,False,104.276,"LINESTRING (113.9915377 22.6035405, 113.9915878 22.6034937, 113.9922512 22.602873)",,,,,,,
8153829298,8509612431,0,533170961,立志路,unclassified,False,False,100.483,"LINESTRING (113.9922512 22.602873, 113.9921272 22.6027395, 113.9919777 22.6025219, 113.9918512 22.6022778, 113.9917612 22.6020964)",,,,,,,
8153829298,5173028198,0,533170961,立志路,unclassified,False,True,71.973,"LINESTRING (113.9922512 22.602873, 113.9923342 22.6029625, 113.9926159 22.6031323, 113.9927999 22.6032703)",,,,,,,
8153829298,8153829297,0,955564011,,unclassified,False,True,104.276,"LINESTRING (113.9922512 22.602873, 113.9915878 22.6034937, 113.9915377 22.6035405)",,,,,,,
8488485212,5173027997,0,918108060,创知南路,pedestrian,False,False,18.437,"LINESTRING (113.9939004 22.5995406, 113.9937532 22.5996356)",,,,,,,
8488485212,5173028705,0,913795829,,cycleway,False,False,225.498,"LINESTRING (113.9939004 22.5995406, 113.994131 22.5998445, 113.9941476 22.5999188, 113.9940836 22.5999932, 113.9938657 22.600096, 113.9938032 22.6001842, 113.993802 22.6003553, 113.9938316 22.6005261, 113.9938339 22.6007219, 113.9940897 22.6011633, 113.9940592 22.601274)",,,,15,,,
8488485212,9326228302,0,"[918108060, 533170958]",创知南路,pedestrian,False,True,37.417,"LINESTRING (113.9939004 22.5995406, 113.9939776 22.5994908, 113.9938216 22.599287)",,,,,,,
8488583485,8552467657,0,533170966,,pedestrian,False,False,62.776,"LINESTRING (113.9912506 22.597234, 113.9913002 22.5977967)",,,,,,,
8488583485,5173028358,0,533170966,,pedestrian,False,True,13.359,"LINESTRING (113.9912506 22.597234, 113.9912408 22.5971142)",,,,,,,
8488583485,5173028332,0,664021232,,service,False,True,98.757,"LINESTRING (113.9912506 22.597234, 113.9911586 22.5972409, 113.9902918 22.5973063)",,,,,,,
8509221951,5173029335,0,916121613,,steps,False,True,16.697,"LINESTRING (113.9935415 22.6027866, 113.9933855 22.6027441)",,,,,,,
8509221952,8509221953,0,916121614,,steps,False,False,20.966,"LINESTRING (113.9933749 22.6023998, 113.9935651 22.6023311)",,,,,,,
8509221952,5173029335,0,533171020,,living_street,False,False,38.601,"LINESTRING (113.9933749 22.6023998, 113.9934034 22.6025651, 113.9933855 22.6027441)",,,,,,,
8509221952,5173029328,0,533171020,,living_street,False,True,77.985,"LINESTRING (113.9933749 22.6023998, 113.9933706 22.6023751, 113.9933109 22.6022484, 113.9932453 22.6020281, 113.9932526 22.6019948, 113.9932754 22.6018916, 113.9932799 22.6018713, 113.9934392 22.6018436)",,,,,,,
8509221953,8509221952,0,916121614,,steps,False,True,20.966,"LINESTRING (113.9935651 22.6023311, 113.9933749 22.6023998)",,,,,,,
8509513120,9019493641,0,974593018,,service,False,False,8.275,"LINESTRING (113.993706 22.6005919, 113.993632 22.6006214)",,,,,,,
8509513120,5173028705,0,"[918108060, 533170959]",创知南路,pedestrian,False,False,84.57,"LINESTRING (113.993706 22.6005919, 113.9937161 22.6006549, 113.9937582 22.6007541, 113.9939636 22.6010774, 113.9940384 22.6012326, 113.9940592 22.601274)",,,,,,,
8509513120,5173027997,0,918108060,创知南路,pedestrian,False,True,106.809,"LINESTRING (113.993706 22.6005919, 113.9936974 22.6005385, 113.9937174 22.599967, 113.9937255 22.5997366, 113.9937413 22.5996864, 113.9937532 22.5996356)",,,,,,,
8509513121,8519586957,0,916147282,,service,False,False,58.557,"LINESTRING (113.9928961 22.6009147, 113.9925103 22.6005268)",,,,,,,
8509513121,8552263736,0,916147282,,service,False,True,26.387,"LINESTRING (113.9928961 22.6009147, 113.9931304 22.6008171)",,,,,,,
8509513121,8840959621,0,954829824,,footway,False,True,33.61,"LINESTRING (113.9928961 22.6009147, 113.9929913 22.601067, 113.9931107 22.6011289)",,,,,3,,
8509513121,8837785935,0,955206098,,pedestrian,False,False,97.12,"LINESTRING (113.9928961 22.6009147, 113.992597 22.600968, 113.9919563 22.6009392)",,,,,,,
8509513123,8519586960,0,917253697,,steps,False,True,82.251,"LINESTRING (113.992286 22.6002652, 113.9922844 22.5995255)",,,,,,,
8509513123,8509513126,0,916147282,,service,False,False,77.277,"LINESTRING (113.992286 22.6002652, 113.9921799 22.6001391, 113.9921071 22.5999951, 113.9920664 22.5998119, 113.9920427 22.5996238)",,,,,,,
8509513123,8519586957,0,916147282,,service,False,True,37.155,"LINESTRING (113.992286 22.6002652, 113.9924318 22.600449, 113.9925103 22.6005268)",,,,,,,
8509513126,5173028369,0,533170985,卓越路,unclassified,False,False,12.727,"LINESTRING (113.9920427 22.5996238, 113.9921579 22.5995815)",,,,,,,
8509513126,5173028364,0,533170985,卓越路,unclassified,False,True,37.480999999999995,"LINESTRING (113.9920427 22.5996238, 113.9919187 22.599654, 113.9917167 22.5997682)",,,,,,,
8509513126,8509513123,0,916147282,,service,False,True,77.277,"LINESTRING (113.9920427 22.5996238, 113.9920664 22.5998119, 113.9921071 22.5999951, 113.9921799 22.6001391, 113.992286 22.6002652)",,,,,,,
8509526145,8509526147,0,916150219,,steps,False,True,29.082,"LINESTRING (113.9919369 22.6042079, 113.991657 22.6041675)",,,,,,,
8509526145,6531598529,0,876065296,,living_street,True,False,212.446,"LINESTRING (113.9919369 22.6042079, 113.9919982 22.6041654, 113.9925293 22.6042568, 113.9925916 22.6042675, 113.9927293 22.6042977, 113.9931003 22.604379, 113.9934537 22.6044585, 113.9939315 22.6046027)",,,,,,,
8509526147,8604452270,0,876065298,,footway,False,False,30.058,"LINESTRING (113.991657 22.6041675, 113.9915976 22.6039028)",,,,,,,
8509526147,8509526145,0,916150219,,steps,False,False,29.082,"LINESTRING (113.991657 22.6041675, 113.9919369 22.6042079)",,,,,,,
8509526147,8604452271,0,916157974,,footway,False,True,24.731,"LINESTRING (113.991657 22.6041675, 113.9914226 22.6041161)",,,,,,,
8509526147,6531598503,0,876065298,,footway,False,True,65.94200000000001,"LINESTRING (113.991657 22.6041675, 113.9916514 22.6042996, 113.9915564 22.6046361, 113.991497 22.604735)",,,,,,,
8509612427,8509612428,0,916157970,,footway,False,False,38.373,"LINESTRING (113.9909783 22.6029148, 113.9913372 22.6030113)",,,,,,,
8509612427,8519620299,0,"[917258666, 917258674, 916157970]",,"['corridor', 'footway']",False,"[False, True]",80.61800000000001,"LINESTRING (113.9909783 22.6029148, 113.9906679 22.6031143, 113.9904443 22.6030764, 113.9902661 22.6030544)",,,,,,,
8509612427,8519620294,0,"[916157971, 917258667, 917258670]",,"['steps', 'corridor', 'footway']",False,"[False, True]",76.02,"LINESTRING (113.9909783 22.6029148, 113.9909372 22.6026002, 113.9908582 22.6024111, 113.9907962 22.6023475, 113.9907393 22.6022891)",,,,,,,
8509612428,8509612427,0,916157970,,footway,False,True,38.373,"LINESTRING (113.9913372 22.6030113, 113.9909783 22.6029148)",,,,,,,
8509612428,8509612429,0,916157970,,footway,False,False,48.393,"LINESTRING (113.9913372 22.6030113, 113.9914001 22.6029125, 113.9915973 22.6026486)",,,,,,,
8509612428,8153829297,0,"[917258668, 916157972, 917258669]",,"['corridor', 'footway']",False,False,62.644999999999996,"LINESTRING (113.9913372 22.6030113, 113.9914075 22.6031485, 113.9914568 22.6032448, 113.9915031 22.6034297, 113.9915377 22.6035405)",,,,,,,
8509612429,8509612433,0,916157973,,footway,False,False,40.103,"LINESTRING (113.9915973 22.6026486, 113.9919624 22.6027769)",,,,,,,
8509612429,8509612431,0,916157970,,footway,False,False,66.086,"LINESTRING (113.9915973 22.6026486, 113.9916861 22.6021464, 113.9917612 22.6020964)",,,,,,,
8509612429,8509612428,0,916157970,,footway,False,True,48.393,"LINESTRING (113.9915973 22.6026486, 113.9914001 22.6029125, 113.9913372 22.6030113)",,,,,,,
8509612431,5173028350,0,533170961,立志路,unclassified,False,False,59.94799999999999,"LINESTRING (113.9917612 22.6020964, 113.991537 22.6016448, 113.9915179 22.6016063)",,,,,,,
8509612431,8153829298,0,533170961,立志路,unclassified,False,True,100.483,"LINESTRING (113.9917612 22.6020964, 113.9918512 22.6022778, 113.9919777 22.6025219, 113.9921272 22.6027395, 113.9922512 22.602873)",,,,,,,
8509612431,8509612429,0,916157970,,footway,False,True,66.086,"LINESTRING (113.9917612 22.6020964, 113.9916861 22.6021464, 113.9915973 22.6026486)",,,,,,,
8509612433,8509612429,0,916157973,,footway,False,True,40.103,"LINESTRING (113.9919624 22.6027769, 113.9915973 22.6026486)",,,,,,,
8509612436,8509612437,0,916157974,,footway,False,False,38.404,"LINESTRING (113.9906305 22.6043715, 113.9908682 22.6041048)",,,,,,,
8509612437,8604452271,0,916157974,,footway,False,False,56.925,"LINESTRING (113.9908682 22.6041048, 113.9914226 22.6041161)",,,,,,,
8509612437,8509612436,0,916157974,,footway,False,True,38.404,"LINESTRING (113.9908682 22.6041048, 113.9906305 22.6043715)",,,,,,,
8509612437,8604452290,0,"[927400200, 916157975, 927400199]",,"['corridor', 'footway']",False,True,91.987,"LINESTRING (113.9908682 22.6041048, 113.9905611 22.6037589, 113.9903351 22.6037281, 113.9901543 22.6037009)",,,,,,,
8511305864,8511305865,0,916383795,,service,False,False,22.968,"LINESTRING (113.992015 22.600447, 113.9921641 22.600601)",,,,,,,
8511305864,8837785935,0,695571943,大学路,unclassified,False,False,55.395999999999994,"LINESTRING (113.992015 22.600447, 113.9920155 22.6005811, 113.9919945 22.6008225, 113.9919563 22.6009392)",,,,,,,
8511305864,5173028344,0,695571943,大学路,unclassified,False,True,28.329,"LINESTRING (113.992015 22.600447, 113.9919701 22.6002639, 113.9919456 22.6002008)",,,,,,,
8511305865,8511305864,0,916383795,,service,False,True,22.968,"LINESTRING (113.9921641 22.600601, 113.992015 22.600447)",,,,,,,
8511339800,5173028327,0,533170964,,pedestrian,False,False,47.782,"LINESTRING (113.9932304 22.597606, 113.992775 22.5976948)",,,,,,,
8511339800,5173028326,0,533170964,,pedestrian,False,True,62.553,"LINESTRING (113.9932304 22.597606, 113.9934316 22.5975651, 113.9936955 22.5975473, 113.9938206 22.597492)",,,,,,,
8511339800,8552127810,0,"[916387698, 916387699, 916387700, 921132971]",,"['corridor', 'footway']",False,True,84.58200000000001,"LINESTRING (113.9932304 22.597606, 113.9932711 22.5977701, 113.993289 22.5981731, 113.9932587 22.5983254, 113.9932401 22.5983549)",,,yes,,,,
8511339800,9053038612,0,"[978380616, 978380617, 978380615]",,"['corridor', 'footway']",False,False,77.804,"LINESTRING (113.9932304 22.597606, 113.9932315 22.5975043, 113.9930752 22.5970009, 113.993014 22.5969526)",,,,,,,
