u,v,key,osmid,highway,access,oneway,reversed,length,tunnel,geometry,junction,bridge,service,name
3822449859,3806362890,0,"[377263296, 377263297, 377263295]",service,permissive,False,False,55.864000000000004,,"LINESTRING (121.4037711 31.228135, 121.4040063 31.2281982, 121.4040603 31.2282133, 121.4042234 31.2282573, 121.4041891 31.2283495)",,,driveway,
3822449859,1288546454,0,378622977,service,permissive,False,False,78.50099999999999,,"LINESTRING (121.4037711 31.228135, 121.4037567 31.2281125, 121.4037159 31.2280892, 121.4030033 31.2278989)",,,driveway,
3822449859,1288546443,0,378622977,service,permissive,False,True,11.844999999999999,,"LINESTRING (121.4037711 31.228135, 121.403778 31.2281514, 121.4037855 31.2281843, 121.4037671 31.2282376)",,,driveway,
3822549641,3807157263,0,377338603,footway,permissive,False,True,107.94400000000002,,"LINESTRING (121.4018819 31.2279968, 121.4018526 31.2280892, 121.4018082 31.2282625, 121.4017923 31.2283958, 121.4017807 31.228434, 121.4016655 31.2288493, 121.4016589 31.2289102, 121.4016514 31.2289458)",,,,
3822940919,1130836054,0,375923706,service,permissive,False,False,4.424,,"LINESTRING (121.4002161 31.2275827, 121.4001711 31.2275726)",,,,
3822940919,3791158241,0,114518332,service,permissive,False,True,67.324,,"LINESTRING (121.4002161 31.2275827, 121.4002693 31.2275645, 121.4008202 31.2276932, 121.400881 31.2277372)",,,driveway,
3822940919,3791127212,0,375923705,service,permissive,False,True,53.294000000000004,,"LINESTRING (121.4002161 31.2275827, 121.4002532 31.2276165, 121.4007408 31.227733)",,,driveway,
3824265561,3824265566,0,113662987,service,permissive,False,True,13.567,,"LINESTRING (121.3996111 31.2262298, 121.3997249 31.2263034)",,,,
3824265561,1288652662,0,113662987,service,permissive,False,False,70.83699999999999,,"LINESTRING (121.3996111 31.2262298, 121.399505 31.2262282, 121.3992389 31.2261221, 121.3989075 31.2260393)",,,,
3824265561,1288652716,0,379069964,service,permissive,False,False,25.657,,"LINESTRING (121.3996111 31.2262298, 121.3997251 31.2261636, 121.3998337 31.2262278)",,,,
3824265566,3824265561,0,113662987,service,permissive,False,False,13.567,,"LINESTRING (121.3997249 31.2263034, 121.3996111 31.2262298)",,,,
3824265566,1288652716,0,113662987,service,permissive,False,True,13.33,,"LINESTRING (121.3997249 31.2263034, 121.3998337 31.2262278)",,,,
3824265566,3824265598,0,375923706,service,permissive,False,True,71.051,,"LINESTRING (121.3997249 31.2263034, 121.39972 31.2267492, 121.3996723 31.226938)",,,,
3824265585,3824265601,0,379069966,service,,False,True,28.953,,"LINESTRING (121.3999097 31.2267211, 121.3998387 31.2269743)",,,parking_aisle,
3824265591,3824265603,0,379069967,service,,False,True,24.307,,"LINESTRING (121.4001282 31.2268119, 121.4000673 31.2270242)",,,parking_aisle,
3824265598,1297097771,0,375923706,service,permissive,False,True,23.025,,"LINESTRING (121.3996723 31.226938, 121.3996146 31.2271391)",,,,
3824265598,3824265601,0,379069965,service,,False,False,16.329,,"LINESTRING (121.3996723 31.226938, 121.3998387 31.2269743)",,,parking_aisle,
3824265598,3824265566,0,375923706,service,permissive,False,False,71.051,,"LINESTRING (121.3996723 31.226938, 121.39972 31.2267492, 121.3997249 31.2263034)",,,,
3824265601,3824265603,0,379069965,service,,False,False,22.433,,"LINESTRING (121.3998387 31.2269743, 121.4000673 31.2270242)",,,parking_aisle,
3824265601,3824265598,0,379069965,service,,False,True,16.329,,"LINESTRING (121.3998387 31.2269743, 121.3996723 31.226938)",,,parking_aisle,
3824265601,3824265585,0,379069966,service,,False,False,28.953,,"LINESTRING (121.3998387 31.2269743, 121.3999097 31.2267211)",,,parking_aisle,
3824265601,3824265616,0,379069966,service,,False,True,16.596,,"LINESTRING (121.3998387 31.2269743, 121.3997964 31.2271191)",,,parking_aisle,
3824265603,3824265601,0,379069965,service,,False,True,22.433,,"LINESTRING (121.4000673 31.2270242, 121.3998387 31.2269743)",,,parking_aisle,
3824265603,3824265591,0,379069967,service,,False,False,24.307,,"LINESTRING (121.4000673 31.2270242, 121.4001282 31.2268119)",,,parking_aisle,
3824265603,3824265625,0,379069967,service,,False,True,16.867,,"LINESTRING (121.4000673 31.2270242, 121.4000279 31.2271721)",,,parking_aisle,
3824265616,3824265601,0,379069966,service,,False,False,16.596,,"LINESTRING (121.3997964 31.2271191, 121.3998387 31.2269743)",,,parking_aisle,
3824265624,1297097771,0,375923706,service,permissive,False,False,3.266,,"LINESTRING (121.3996068 31.2271677, 121.3996146 31.2271391)",,,,
3824265624,1297097730,0,114518364,footway,permissive,False,False,92.036,,"LINESTRING (121.3996068 31.2271677, 121.4001072 31.2272784, 121.4002184 31.2269046)",,,,
3824265624,1130836054,0,375923706,service,permissive,False,True,93.41,,"LINESTRING (121.3996068 31.2271677, 121.3995304 31.227435, 121.4001711 31.2275726)",,,,
3824265625,3824265603,0,379069967,service,,False,False,16.867,,"LINESTRING (121.4000279 31.2271721, 121.4000673 31.2270242)",,,parking_aisle,
3826201101,1317204425,0,113655479,service,permissive,False,True,16.883,,"LINESTRING (121.3976914 31.2316131, 121.3978619 31.2316555)",,,,
3826424190,3830473354,0,379343420,footway,,False,True,82.127,,"LINESTRING (121.3995221 31.2326365, 121.399594 31.2324394, 121.3995715 31.2324036, 121.3997384 31.2319333)",,,,
3829559412,1288652680,0,113662990,service,permissive,False,False,45.814,,"LINESTRING (121.3993367 31.2316465, 121.3997998 31.2317603)",,,driveway,
3829559412,1288652679,0,113662990,service,permissive,False,True,39.52,,"LINESTRING (121.3993367 31.2316465, 121.3989372 31.2315484)",,,driveway,
3829559412,3829559431,0,379623150,footway,,False,False,16.226,,"LINESTRING (121.3993367 31.2316465, 121.3992902 31.2317869)",,,,
3829559418,1288541877,0,97674418,service,permissive,False,False,20.193,,"LINESTRING (121.3988838 31.2317094, 121.3988258 31.2318841)",,,,
3829559418,1288652679,0,97674418,service,permissive,False,True,18.608,,"LINESTRING (121.3988838 31.2317094, 121.3989372 31.2315484)",,,,
3829559418,3829559429,0,379623148,service,permissive,False,False,27.938,,"LINESTRING (121.3988838 31.2317094, 121.3991661 31.2317791)",,,driveway,
3829559429,3829559418,0,379623148,service,permissive,False,True,27.938,,"LINESTRING (121.3991661 31.2317791, 121.3988838 31.2317094)",,,driveway,
3829559431,3829559412,0,379623150,footway,,False,True,16.226,,"LINESTRING (121.3992902 31.2317869, 121.3993367 31.2316465)",,,,
3830316669,3830316674,0,"[379703811, 379703812]","['steps', 'footway']",,False,True,3.828,,"LINESTRING (121.4002318 31.2314991, 121.4002235 31.231512, 121.4002109 31.2315285)",,,,
3830316674,3830316675,0,379703812,footway,,False,True,5.895,,"LINESTRING (121.4002109 31.2315285, 121.4002331 31.231578)",,,,
3830316674,3830330780,0,379705072,footway,,False,False,8.083,,"LINESTRING (121.4002109 31.2315285, 121.4001259 31.2315273)",,,,
3830316674,3830316669,0,"[379703811, 379703812]","['steps', 'footway']",,False,False,3.828,,"LINESTRING (121.4002109 31.2315285, 121.4002235 31.231512, 121.4002318 31.2314991)",,,,
3830316675,3830316674,0,379703812,footway,,False,False,5.895,,"LINESTRING (121.4002331 31.231578, 121.4002109 31.2315285)",,,,
3830316675,3830316676,0,379703812,footway,,False,True,6.786,,"LINESTRING (121.4002331 31.231578, 121.4002302 31.2316062, 121.4002258 31.2316387)",,,,
3830316675,3830330780,0,379705071,footway,,False,False,45.58399999999999,,"LINESTRING (121.4002331 31.231578, 121.4002785 31.2315485, 121.4003049 31.2315203, 121.4003191 31.2314873, 121.4003166 31.2314498, 121.4002876 31.2314189, 121.4002476 31.2314095, 121.4002166 31.2314129, 121.4001753 31.2314283, 121.4001518 31.2314495, 121.4001342 31.2314725, 121.4001293 31.2314978, 121.4001259 31.2315273)",,,,
3830316676,3830316675,0,379703812,footway,,False,False,6.786,,"LINESTRING (121.4002258 31.2316387, 121.4002302 31.2316062, 121.4002331 31.231578)",,,,
3830316676,3830316678,0,379703812,footway,,False,True,16.046999999999997,,"LINESTRING (121.4002258 31.2316387, 121.4001896 31.2316803, 121.400142 31.2316998, 121.4000895 31.2317148)",,,,
3830316676,3852252961,0,"[382024518, 382024519]","['steps', 'footway']",,False,False,3.3819999999999997,,"LINESTRING (121.4002258 31.2316387, 121.4002482 31.231644, 121.4002596 31.231648)",,,,
3830316678,3830316676,0,379703812,footway,,False,False,16.046999999999997,,"LINESTRING (121.4000895 31.2317148, 121.400142 31.2316998, 121.4001896 31.2316803, 121.4002258 31.2316387)",,,,
3830316678,3830316680,0,379703812,footway,,False,True,5.5009999999999994,,"LINESTRING (121.4000895 31.2317148, 121.4000763 31.2317358, 121.4000649 31.2317595)",,,,
3830316678,3830330780,0,379705072,footway,,False,True,26.868000000000002,,"LINESTRING (121.4000895 31.2317148, 121.400059 31.231685, 121.4000335 31.2316476, 121.4000345 31.2316024, 121.4000555 31.2315626, 121.400096 31.2315403, 121.4001259 31.2315273)",,,,
3830316680,3830464983,0,114518353,service,permissive,False,False,5.107,,"LINESTRING (121.4000649 31.2317595, 121.4001155 31.2317749)",,,driveway,
3830316680,3830464980,0,114518353,service,permissive,False,True,5.873,,"LINESTRING (121.4000649 31.2317595, 121.4000063 31.2317428)",,,driveway,
3830316680,3830316678,0,379703812,footway,,False,False,5.5009999999999994,,"LINESTRING (121.4000649 31.2317595, 121.4000763 31.2317358, 121.4000895 31.2317148)",,,,
3830330780,3830316674,0,379705072,footway,,False,True,8.083,,"LINESTRING (121.4001259 31.2315273, 121.4002109 31.2315285)",,,,
3830330780,3830316675,0,379705071,footway,,False,True,45.583999999999996,,"LINESTRING (121.4001259 31.2315273, 121.4001293 31.2314978, 121.4001342 31.2314725, 121.4001518 31.2314495, 121.4001753 31.2314283, 121.4002166 31.2314129, 121.4002476 31.2314095, 121.4002876 31.2314189, 121.4003166 31.2314498, 121.4003191 31.2314873, 121.4003049 31.2315203, 121.4002785 31.2315485, 121.4002331 31.231578)",,,,
3830330780,3830316678,0,379705072,footway,,False,False,26.868,,"LINESTRING (121.4001259 31.2315273, 121.400096 31.2315403, 121.4000555 31.2315626, 121.4000345 31.2316024, 121.4000335 31.2316476, 121.400059 31.231685, 121.4000895 31.2317148)",,,,
3830344489,3842496698,0,379706794,service,permissive,False,True,45.775,,"LINESTRING (121.4002073 31.2323322, 121.4003732 31.2319636, 121.4003775 31.2319473)",,,driveway,
3830464980,3830316680,0,114518353,service,permissive,False,False,5.873,,"LINESTRING (121.4000063 31.2317428, 121.4000649 31.2317595)",,,driveway,
3830464980,1288652681,0,"[114518353, 113662986, 375220473]",service,permissive,False,True,18.119,,"LINESTRING (121.4000063 31.2317428, 121.3999704 31.2317312, 121.3998547 31.2316952, 121.3998273 31.2316869)",,yes,driveway,
3830464980,3830464988,0,379718923,footway,,False,False,10.405999999999999,,"LINESTRING (121.4000063 31.2317428, 121.3999964 31.2317668, 121.3999908 31.2317938, 121.4000028 31.2318332)",,,,
3830464983,3830316680,0,114518353,service,permissive,False,True,5.107,,"LINESTRING (121.4001155 31.2317749, 121.4000649 31.2317595)",,,driveway,
3830464983,3786062547,0,"[114518353, 114518330, 114518335]",service,permissive,False,False,25.028,,"LINESTRING (121.4001155 31.2317749, 121.4001586 31.2317875, 121.40033 31.2318356, 121.4003654 31.2318456)",,yes,driveway,
3830464983,3830464989,0,379718922,footway,,False,False,8.558,,"LINESTRING (121.4001155 31.2317749, 121.4001093 31.2317929, 121.4000952 31.2318155, 121.4000672 31.2318376)",,,,
3830464988,3830465006,0,"[379718920, 379718918, 379718919]",footway,,False,False,6.7170000000000005,,"LINESTRING (121.4000028 31.2318332, 121.3999928 31.2318494, 121.3999759 31.2318763, 121.3999708 31.231887)",,yes,,
3830464988,3830464989,0,"[379718922, 379718923]",footway,,False,"[False, True]",6.406,,"LINESTRING (121.4000028 31.2318332, 121.400029 31.2318431, 121.4000672 31.2318376)",,,,
3830464988,3830464980,0,379718923,footway,,False,True,10.406,,"LINESTRING (121.4000028 31.2318332, 121.3999908 31.2317938, 121.3999964 31.2317668, 121.4000063 31.2317428)",,,,
3830464989,3830465001,0,379718921,footway,,False,False,5.281000000000001,,"LINESTRING (121.4000672 31.2318376, 121.400066 31.2318639, 121.4000776 31.2318826)",,,,
3830464989,3830464988,0,"[379718922, 379718923]",footway,,False,"[False, True]",6.406,,"LINESTRING (121.4000672 31.2318376, 121.400029 31.2318431, 121.4000028 31.2318332)",,,,
3830464989,3830464983,0,379718922,footway,,False,True,8.558,,"LINESTRING (121.4000672 31.2318376, 121.4000952 31.2318155, 121.4001093 31.2317929, 121.4001155 31.2317749)",,,,
3830465001,3830464989,0,379718921,footway,,False,True,5.281000000000001,,"LINESTRING (121.4000776 31.2318826, 121.400066 31.2318639, 121.4000672 31.2318376)",,,,
3830465006,3830473557,0,379718920,footway,,False,False,9.936,,"LINESTRING (121.3999708 31.231887, 121.3999488 31.2318943, 121.3999212 31.2319273, 121.3999183 31.2319558)",,,,
3830465006,3830464988,0,"[379718920, 379718918, 379718919]",footway,,False,True,6.717,,"LINESTRING (121.3999708 31.231887, 121.3999759 31.2318763, 121.3999928 31.2318494, 121.4000028 31.2318332)",,yes,,
3830465006,3830473562,0,379719850,footway,,False,False,15.306,,"LINESTRING (121.3999708 31.231887, 121.3999925 31.2318963, 121.4000179 31.2319165, 121.4000248 31.2319433, 121.4000008 31.2319735, 121.3999765 31.231984)",,,,
3830473354,1288652680,0,379343420,footway,,False,True,20.103,,"LINESTRING (121.3997384 31.2319333, 121.3997998 31.2317603)",,,,
3830473354,3826424190,0,379343420,footway,,False,False,82.127,,"LINESTRING (121.3997384 31.2319333, 121.3995715 31.2324036, 121.399594 31.2324394, 121.3995221 31.2326365)",,,,
3830473354,3830473557,0,379719849,footway,,False,True,17.961000000000002,,"LINESTRING (121.3997384 31.2319333, 121.399788 31.2319529, 121.3998383 31.2319662, 121.3998821 31.2319651, 121.3999183 31.2319558)",,,,
3830473557,3830473562,0,"[379718920, 379719850]",footway,,False,"[False, True]",6.588,,"LINESTRING (121.3999183 31.2319558, 121.3999461 31.2319781, 121.3999765 31.231984)",,,,
3830473557,3830465006,0,379718920,footway,,False,True,9.936,,"LINESTRING (121.3999183 31.2319558, 121.3999212 31.2319273, 121.3999488 31.2318943, 121.3999708 31.231887)",,,,
3830473557,3830473354,0,379719849,footway,,False,False,17.961,,"LINESTRING (121.3999183 31.2319558, 121.3998821 31.2319651, 121.3998383 31.2319662, 121.399788 31.2319529, 121.3997384 31.2319333)",,,,
3830473562,3830473573,0,379719848,footway,,False,False,15.414,,"LINESTRING (121.3999765 31.231984, 121.4000072 31.2320202, 121.4000253 31.2320346, 121.4000588 31.2320687, 121.4000872 31.2320831)",,,,
3830473562,3830473566,0,379719848,footway,,False,True,10.105,,"LINESTRING (121.3999765 31.231984, 121.3999646 31.2320103, 121.3999363 31.2320246, 121.3998976 31.2320346)",,,,
3830473562,3830473557,0,"[379718920, 379719850]",footway,,False,"[False, True]",6.588,,"LINESTRING (121.3999765 31.231984, 121.3999461 31.2319781, 121.3999183 31.2319558)",,,,
3830473562,3830465006,0,379719850,footway,,False,True,15.306,,"LINESTRING (121.3999765 31.231984, 121.4000008 31.2319735, 121.4000248 31.2319433, 121.4000179 31.2319165, 121.3999925 31.2318963, 121.3999708 31.231887)",,,,
3830473566,3830473566,0,379719848,footway,,False,False,23.897,,"LINESTRING (121.3998976 31.2320346, 121.3999105 31.232061, 121.3999079 31.2320787, 121.3998976 31.2320996, 121.399855 31.2320919, 121.3998292 31.2320687, 121.3998408 31.2320434, 121.3998976 31.2320346)",,,,
3830473566,3830473566,1,379719848,footway,,False,True,23.897000000000002,,"LINESTRING (121.3998976 31.2320346, 121.3998408 31.2320434, 121.3998292 31.2320687, 121.399855 31.2320919, 121.3998976 31.2320996, 121.3999079 31.2320787, 121.3999105 31.232061, 121.3998976 31.2320346)",,,,
3830473566,3830473562,0,379719848,footway,,False,False,10.105,,"LINESTRING (121.3998976 31.2320346, 121.3999363 31.2320246, 121.3999646 31.2320103, 121.3999765 31.231984)",,,,
3830473573,3830473562,0,379719848,footway,,False,True,15.414000000000001,,"LINESTRING (121.4000872 31.2320831, 121.4000588 31.2320687, 121.4000253 31.2320346, 121.4000072 31.2320202, 121.3999765 31.231984)",,,,
3830943572,3927043710,0,389537422,footway,,False,False,66.246,,"LINESTRING (121.4014546 31.2265517, 121.4007579 31.226551)",,,,
3830943572,1288652707,0,113662988,service,permissive,False,False,68.034,,"LINESTRING (121.4014546 31.2265517, 121.4014537 31.2265922, 121.4014682 31.2266798, 121.401473 31.2267637, 121.4014535 31.2269101, 121.4014145 31.2270362, 121.4013491 31.2271436)",,,,
3830943572,1288652709,0,113662988,service,permissive,False,True,38.355000000000004,,"LINESTRING (121.4014546 31.2265517, 121.4014628 31.2265096, 121.4014755 31.2264597, 121.4014765 31.2263887, 121.4014673 31.2263388, 121.4014315 31.2262128)",,,,
3833925427,1288652679,0,113662990,service,permissive,False,False,14.704,,"LINESTRING (121.3987883 31.2315127, 121.3989372 31.2315484)",,,driveway,
3833933388,3833933402,0,380047114,footway,,False,False,13.085999999999999,,"LINESTRING (121.4020347 31.2318754, 121.4020259 31.2319068, 121.402037 31.2319427, 121.4020766 31.2319771)",,,,
3833933402,3842546509,0,380047115,footway,,False,False,26.691,,"LINESTRING (121.4020766 31.2319771, 121.4019754 31.232201)",,,,
3833933402,3833933405,0,380047114,footway,,False,False,18.489,,"LINESTRING (121.4020766 31.2319771, 121.4021198 31.2320005, 121.4021651 31.2320188, 121.4021909 31.2320222, 121.402219 31.2320094, 121.4022399 31.2319851)",,,,
3833933402,3833933405,1,380047115,footway,,False,True,18.926,,"LINESTRING (121.4020766 31.2319771, 121.4020983 31.2319476, 121.4021286 31.2319416, 121.4021642 31.2319456, 121.4022125 31.2319601, 121.40223 31.231975, 121.4022399 31.2319851)",,,,
3833933402,3833933388,0,380047114,footway,,False,True,13.085999999999999,,"LINESTRING (121.4020766 31.2319771, 121.402037 31.2319427, 121.4020259 31.2319068, 121.4020347 31.2318754)",,,,
3833933405,3833933417,0,380047114,footway,,False,False,16.896,,"LINESTRING (121.4022399 31.2319851, 121.4022662 31.231998, 121.4023028 31.232007, 121.4023286 31.2320089, 121.4023653 31.2320154, 121.4024112 31.2320164)",,,,
3833933405,3833933402,0,380047114,footway,,False,True,18.488999999999997,,"LINESTRING (121.4022399 31.2319851, 121.402219 31.2320094, 121.4021909 31.2320222, 121.4021651 31.2320188, 121.4021198 31.2320005, 121.4020766 31.2319771)",,,,
3833933405,3833933402,1,380047115,footway,,False,False,18.926,,"LINESTRING (121.4022399 31.2319851, 121.40223 31.231975, 121.4022125 31.2319601, 121.4021642 31.2319456, 121.4021286 31.2319416, 121.4020983 31.2319476, 121.4020766 31.2319771)",,,,
3833933417,3833933405,0,380047114,footway,,False,True,16.896,,"LINESTRING (121.4024112 31.2320164, 121.4023653 31.2320154, 121.4023286 31.2320089, 121.4023028 31.232007, 121.4022662 31.231998, 121.4022399 31.2319851)",,,,
3839574182,1317204570,0,377583585,service,permissive,False,False,10.468,,"LINESTRING (121.4014128 31.2317926, 121.4014557 31.2317059)",,,,
3839574182,1297097799,0,377583585,service,permissive,False,True,14.542,,"LINESTRING (121.4014128 31.2317926, 121.401267 31.2318321)",,,,
3839574182,3839574196,0,380636341,service,permissive,False,False,5.864,,"LINESTRING (121.4014128 31.2317926, 121.4014701 31.2318121)",,,,
3839574196,3839574182,0,380636341,service,permissive,False,True,5.864,,"LINESTRING (121.4014701 31.2318121, 121.4014128 31.2317926)",,,,
3841289877,3841289882,0,380820540,footway,,False,True,3.948,,"LINESTRING (121.4011253 31.2320442, 121.4011643 31.2320564)",,,,
3841289882,1297097799,0,377583585,service,permissive,False,False,26.784,,"LINESTRING (121.4011643 31.2320564, 121.401267 31.2318321)",,,,
3841289882,1317204199,0,377583585,service,permissive,False,True,0.622,,"LINESTRING (121.4011643 31.2320564, 121.4011619 31.2320616)",,,,
3841289882,3841289877,0,380820540,footway,,False,False,3.948,,"LINESTRING (121.4011643 31.2320564, 121.4011253 31.2320442)",,,,
3841438217,1317204199,0,377583585,service,permissive,False,False,15.832,,"LINESTRING (121.4010995 31.2321936, 121.4011619 31.2320616)",,,,
3841438217,3842496702,0,380829707,service,permissive,False,False,13.528,,"LINESTRING (121.4010995 31.2321936, 121.4009664 31.2321506)",,,driveway,
3841438217,3841476362,0,377583585,service,permissive,False,True,16.668,,"LINESTRING (121.4010995 31.2321936, 121.4010893 31.2322185, 121.4011111 31.2323406)",,,,
3841476360,3841476362,0,380840212,service,permissive,False,True,22.336,,"LINESTRING (121.401343 31.2323085, 121.4011111 31.2323406)",,,driveway,
3841476362,1288664503,0,377583585,service,permissive,False,True,56.279,,"LINESTRING (121.4011111 31.2323406, 121.4012014 31.2328408)",,,,
3841476362,3841476360,0,380840212,service,permissive,False,False,22.336,,"LINESTRING (121.4011111 31.2323406, 121.401343 31.2323085)",,,driveway,
3841476362,3841438217,0,377583585,service,permissive,False,False,16.668,,"LINESTRING (121.4011111 31.2323406, 121.4010893 31.2322185, 121.4010995 31.2321936)",,,,
