u,v,key,osmid,name,highway,oneway,reversed,length,lanes,bridge,geometry,tunnel
622397772,9671407482,0,49051529,北外环路,unclassified,False,False,44.928,,,"LINESTRING (121.3850096 31.3214119, 121.3854753 31.3214825)",
622397772,9671407618,0,993986764,西外环路,unclassified,False,False,11.898,2,,"LINESTRING (121.3850096 31.3214119, 121.3849283 31.3213305)",
622397772,9183275310,0,"[697065824, 49051521, 993986762]",,unclassified,False,True,49.364,,yes,"LINESTRING (121.3850096 31.3214119, 121.3849187 31.3215328, 121.3847686 31.3217324, 121.384728 31.321785)",
622397825,622397826,0,49051529,北外环路,unclassified,False,False,48.73,,,"LINESTRING (121.3857421 31.321523, 121.3862519 31.3215719)",
622397825,9671407482,0,49051529,北外环路,unclassified,False,True,25.74,,,"LINESTRING (121.3857421 31.321523, 121.3854753 31.3214825)",
622397825,9183275311,0,"[697065789, 993986742, 697065791]",,footway,False,"[False, True]",49.373,,yes,"LINESTRING (121.3857421 31.321523, 121.3857046 31.3216628, 121.385658 31.3218368, 121.385626 31.3219558)",
622397826,622397825,0,49051529,北外环路,unclassified,False,True,48.73,,,"LINESTRING (121.3862519 31.3215719, 121.3857421 31.321523)",
622397826,9671407472,0,1052366119,,service,False,False,32.646,,,"LINESTRING (121.3862519 31.3215719, 121.3862801 31.3212793)",
622397826,6536367323,0,49051529,北外环路,unclassified,False,False,59.287,,,"LINESTRING (121.3862519 31.3215719, 121.3864038 31.3215734, 121.3865311 31.3215687, 121.3867048 31.321519, 121.3868454 31.3214509)",
622397837,9671382285,0,49051529,北外环路,unclassified,False,True,19.021,,,"LINESTRING (121.3879716 31.3200953, 121.3878747 31.320245)",
622397837,622397840,0,49051529,北外环路,unclassified,False,False,53.064,,,"LINESTRING (121.3879716 31.3200953, 121.3880749 31.3200185, 121.3881634 31.319975, 121.3882744 31.3199366, 121.3884678 31.3198937)",
622397837,622397864,0,49051535,,unclassified,False,False,37.209,,,"LINESTRING (121.3879716 31.3200953, 121.3879488 31.3199899, 121.3879287 31.3199292, 121.3878898 31.3198684, 121.3878255 31.3197908)",
622397840,2603059273,0,993986767,泮池北路,unclassified,False,True,72.978,2,,"LINESTRING (121.3884678 31.3198937, 121.3892348 31.3199313)",
622397840,622397837,0,49051529,北外环路,unclassified,False,True,53.06399999999999,,,"LINESTRING (121.3884678 31.3198937, 121.3882744 31.3199366, 121.3881634 31.319975, 121.3880749 31.3200185, 121.3879716 31.3200953)",
622397840,622397864,0,993986767,泮池北路,unclassified,False,False,62.108000000000004,2,,"LINESTRING (121.3884678 31.3198937, 121.3882522 31.3198665, 121.388038 31.3198323, 121.3878255 31.3197908)",
622397864,622397837,0,49051535,,unclassified,False,True,37.209,,,"LINESTRING (121.3878255 31.3197908, 121.3878898 31.3198684, 121.3879287 31.3199292, 121.3879488 31.3199899, 121.3879716 31.3200953)",
622397864,6541410703,0,993986767,泮池北路,unclassified,False,False,41.406,2,,"LINESTRING (121.3878255 31.3197908, 121.3876151 31.3197423, 121.387407 31.3196869)",
622397864,622397840,0,993986767,泮池北路,unclassified,False,True,62.108000000000004,2,,"LINESTRING (121.3878255 31.3197908, 121.388038 31.3198323, 121.3882522 31.3198665, 121.3884678 31.3198937)",
622397917,622398679,0,696557569,体育馆路,unclassified,False,True,47.317,,,"LINESTRING (121.3898742 31.3199655, 121.3893771 31.3199383)",
622397917,622398713,0,49051662,,service,False,True,52.114999999999995,,,"LINESTRING (121.3898742 31.3199655, 121.3898262 31.3199287, 121.389784 31.3198825, 121.3897476 31.3198328, 121.3897173 31.3197803, 121.389693 31.3197243, 121.3896757 31.3196664, 121.3896656 31.3196073, 121.3896647 31.3195487)",
622397917,6542708021,0,696557569,体育馆路,unclassified,False,False,136.612,,,"LINESTRING (121.3898742 31.3199655, 121.3908889 31.3200211, 121.3913094 31.3200441)",
622398269,9183287817,0,"[696088021, 696088022, 49051687]",,footway,False,"[False, True]",39.14,,yes,"LINESTRING (121.3872372 31.3157642, 121.3872924 31.3158311, 121.3874501 31.3160327, 121.3874672 31.3160562)",
622398269,9183275251,0,"[696557568, 993986737]",泮池南路,"['path', 'unclassified']",False,False,260.067,2,,"LINESTRING (121.3872372 31.3157642, 121.3873059 31.3157206, 121.3874228 31.3156549, 121.3875438 31.315595, 121.3876702 31.3155404, 121.3878 31.3154922, 121.3879328 31.3154503, 121.3880682 31.3154151, 121.3882059 31.3153899, 121.3883452 31.3153724, 121.3884855 31.3153627, 121.3886263 31.3153609, 121.3887669 31.315367, 121.3889183 31.3153824, 121.3890681 31.3154069, 121.3892155 31.3154404, 121.3893597 31.3154827, 121.3894348 31.3155165, 121.3896442 31.3156317, 121.3897771 31.3157049)",
622398269,7010443142,0,696557568,泮池南路,unclassified,False,True,91.688,2,,"LINESTRING (121.3872372 31.3157642, 121.3871935 31.3157919, 121.3870861 31.3158685, 121.3869839 31.3159501, 121.3868655 31.3160392, 121.386753 31.3161336, 121.3866467 31.3162332, 121.386547 31.3163376)",
622398269,6541410575,0,696557604,,footway,False,True,94.82600000000001,,,"LINESTRING (121.3872372 31.3157642, 121.3872008 31.3157201, 121.3871603 31.3156912, 121.3870892 31.3156763, 121.3870329 31.3156786, 121.3869578 31.315682, 121.3869135 31.3156775, 121.3868263 31.3156465, 121.3867713 31.3156362, 121.3867137 31.3156454, 121.3866574 31.315658, 121.3866077 31.3156546, 121.3865635 31.3156408, 121.3865353 31.3155915, 121.3864616 31.3154288)",
622398317,9671407533,0,1052366137,,footway,False,True,18.534,,,"LINESTRING (121.3865283 31.3192713, 121.3864007 31.3193974)",
622398317,9671407443,0,993986767,泮池北路,unclassified,False,False,33.91,2,,"LINESTRING (121.3865283 31.3192713, 121.3864307 31.3191887, 121.3863395 31.3191009, 121.386289 31.3190455)",
622398317,9671382278,0,993986767,泮池北路,unclassified,False,True,85.996,2,,"LINESTRING (121.3865283 31.3192713, 121.3866319 31.3193483, 121.386752 31.3194261, 121.3868783 31.3194965, 121.3870101 31.3195591, 121.3872071 31.3196262, 121.3873047 31.3196558)",
622398679,622397917,0,696557569,体育馆路,unclassified,False,False,47.317,,,"LINESTRING (121.3893771 31.3199383, 121.3898742 31.3199655)",
622398679,622398713,0,696557570,东外环路,unclassified,False,True,51.216,2,,"LINESTRING (121.3893771 31.3199383, 121.3896647 31.3195487)",
622398679,2603059273,0,993986767,泮池北路,unclassified,False,False,13.54,2,,"LINESTRING (121.3893771 31.3199383, 121.3892348 31.3199313)",
622398713,622398679,0,696557570,东外环路,unclassified,False,False,51.216,2,,"LINESTRING (121.3896647 31.3195487, 121.3893771 31.3199383)",
622398713,9364001159,0,696557570,东外环路,unclassified,False,True,42.805,2,,"LINESTRING (121.3896647 31.3195487, 121.3899051 31.3192231)",
622398713,622397917,0,49051662,,service,False,False,52.115,,,"LINESTRING (121.3896647 31.3195487, 121.3896656 31.3196073, 121.3896757 31.3196664, 121.389693 31.3197243, 121.3897173 31.3197803, 121.3897476 31.3198328, 121.389784 31.3198825, 121.3898262 31.3199287, 121.3898742 31.3199655)",
622398761,622398790,0,759322198,南外环路,unclassified,False,False,79.076,2,,"LINESTRING (121.3846383 31.3143696, 121.3854698 31.3144028)",
622398761,6544027567,0,759322198,南外环路,unclassified,False,True,24.955,2,,"LINESTRING (121.3846383 31.3143696, 121.3843759 31.3143591)",
622398790,622398761,0,759322198,南外环路,unclassified,False,True,79.076,2,,"LINESTRING (121.3854698 31.3144028, 121.3846383 31.3143696)",
622398790,622398792,0,49051674,,service,False,False,35.504999999999995,,,"LINESTRING (121.3854698 31.3144028, 121.3855174 31.314424, 121.385553 31.3144464, 121.3855858 31.3144744, 121.3856066 31.3145031, 121.385622 31.3145357, 121.3856294 31.3145758, 121.3856254 31.3146148, 121.385614 31.3146612)",
622398790,9183287879,0,759322198,南外环路,unclassified,False,False,69.452,2,,"LINESTRING (121.3854698 31.3144028, 121.3858979 31.3144681, 121.3861939 31.314478)",
622398792,622398790,0,49051674,,service,False,True,35.504999999999995,,,"LINESTRING (121.385614 31.3146612, 121.3856254 31.3146148, 121.3856294 31.3145758, 121.385622 31.3145357, 121.3856066 31.3145031, 121.3855858 31.3144744, 121.385553 31.3144464, 121.3855174 31.314424, 121.3854698 31.3144028)",
622398792,9183287879,0,993986764,西外环路,unclassified,False,False,59.925,2,,"LINESTRING (121.385614 31.3146612, 121.3856971 31.3146096, 121.3857803 31.3145695, 121.3858862 31.3145283, 121.3859774 31.3144974, 121.38607 31.3144836, 121.3861939 31.314478)",
622398792,6541410581,0,993986764,西外环路,unclassified,False,True,50.413,2,,"LINESTRING (121.385614 31.3146612, 121.3855349 31.3147345, 121.3853069 31.3150297)",
622399355,9183287923,0,993986764,西外环路,unclassified,False,False,5.135,2,,"LINESTRING (121.383752 31.317484, 121.3837552 31.3174379)",
622399355,9183287920,0,993986764,西外环路,unclassified,False,True,10.114,2,,"LINESTRING (121.383752 31.317484, 121.3837458 31.3175748)",
622399669,6541410486,0,696557571,,service,False,False,16.304,,,"LINESTRING (121.384811 31.3188236, 121.3848533 31.3186815)",
622399669,6541410512,0,696557590,,service,False,False,114.224,,,"LINESTRING (121.384811 31.3188236, 121.3836116 31.3187505)",
622399669,6541410513,0,696557571,,service,False,True,35.553,,,"LINESTRING (121.384811 31.3188236, 121.3848147 31.3188981, 121.3848402 31.318984, 121.3849186 31.3191255)",
622400437,9363993908,0,759322198,南外环路,unclassified,False,False,32.416,2,,"LINESTRING (121.3911015 31.3139949, 121.3912516 31.3140464, 121.3914111 31.3141167)",
622400437,6542708098,0,759322198,南外环路,unclassified,False,True,353.365,2,,"LINESTRING (121.3911015 31.3139949, 121.3909298 31.3139548, 121.3896681 31.3138603, 121.3889936 31.3138271, 121.388846 31.3138214, 121.3887106 31.3138294, 121.3885684 31.3138512, 121.388429 31.3138867, 121.3883042 31.3139279, 121.3881983 31.3139738, 121.3880119 31.3140826, 121.3877946 31.3142522, 121.387686 31.3143221, 121.3875867 31.3143759)",
622400437,6541410596,0,1007525023,,path,False,True,125.55699999999999,,,"LINESTRING (121.3911015 31.3139949, 121.3907947 31.314391, 121.3903722 31.3149366)",
2603059273,622397840,0,993986767,泮池北路,unclassified,False,False,72.978,2,,"LINESTRING (121.3892348 31.3199313, 121.3884678 31.3198937)",
2603059273,622398679,0,993986767,泮池北路,unclassified,False,True,13.54,2,,"LINESTRING (121.3892348 31.3199313, 121.3893771 31.3199383)",
2603059273,6542708024,0,254491513,,service,False,False,196.664,,,"LINESTRING (121.3892348 31.3199313, 121.3891633 31.3208581, 121.3890799 31.3216949)",
2603059279,6536367323,0,49051529,北外环路,unclassified,False,True,15.511,,,"LINESTRING (121.3869654 31.3213563, 121.3868454 31.3214509)",
2603059279,9671407474,0,49051529,北外环路,unclassified,False,False,68.38499999999999,,,"LINESTRING (121.3869654 31.3213563, 121.387054 31.3212515, 121.387387 31.3208578)",
2603059279,6542708024,0,254491513,,service,False,True,231.26199999999997,,,"LINESTRING (121.3869654 31.3213563, 121.3870382 31.3214019, 121.3878608 31.3214509, 121.3881285 31.3217118, 121.3882439 31.3217737, 121.3883445 31.3218023, 121.3890707 31.3218184, 121.3890799 31.3216949)",
6536367323,2603059279,0,49051529,北外环路,unclassified,False,False,15.511,,,"LINESTRING (121.3868454 31.3214509, 121.3869654 31.3213563)",
6536367323,622397826,0,49051529,北外环路,unclassified,False,True,59.287,,,"LINESTRING (121.3868454 31.3214509, 121.3867048 31.321519, 121.3865311 31.3215687, 121.3864038 31.3215734, 121.3862519 31.3215719)",
6536367323,6546722322,0,"[697065788, 993986741, 697065790]",,footway,False,True,71.43700000000001,,yes,"LINESTRING (121.3868454 31.3214509, 121.3869027 31.3217936, 121.3868844 31.321997, 121.3868762 31.322089)",
6536522472,6541410652,0,696557609,,path,False,False,127.127,,,"LINESTRING (121.3884549 31.3174123, 121.3891933 31.3164588)",
6536522472,9183275250,0,696557609,,path,False,True,42.482,,,"LINESTRING (121.3884549 31.3174123, 121.3882081 31.3177309)",
6536522472,9183287834,0,"[696088021, 993986735]",,"['path', 'footway']",False,False,123.958,,,"LINESTRING (121.3884549 31.3174123, 121.3882738 31.3171636, 121.3877655 31.3164658)",
6536522472,6541410663,0,993986735,,path,False,True,89.019,,,"LINESTRING (121.3884549 31.3174123, 121.3890606 31.3174339, 121.3892154 31.3174105, 121.3893864 31.3173846)",
6541390206,6541390221,0,696557571,,service,False,True,13.985,,,"LINESTRING (121.3850074 31.3165371, 121.3850025 31.3166628)",
6541390206,6541390221,1,696557575,,service,False,True,124.58399999999999,,,"LINESTRING (121.3850074 31.3165371, 121.3847027 31.3165219, 121.3846692 31.3165173, 121.3846409 31.3165075, 121.3844932 31.3164354, 121.384448 31.316492, 121.3844338 31.3165413, 121.3844372 31.316574, 121.3844586 31.3166032, 121.3845444 31.3166359, 121.3845947 31.3166422, 121.3850025 31.3166628)",
6541390206,6541390208,0,696557575,,service,False,False,16.119,,,"LINESTRING (121.3850074 31.3165371, 121.3851768 31.3165455)",
6541390208,6541390235,0,696557575,,service,False,False,12.104,,,"LINESTRING (121.3851768 31.3165455, 121.385304 31.3165519)",
6541390208,6541390206,0,696557575,,service,False,True,16.119,,,"LINESTRING (121.3851768 31.3165455, 121.3850074 31.3165371)",
6541390208,6541390231,0,918283092,,service,False,False,14.67,,,"LINESTRING (121.3851768 31.3165455, 121.3851733 31.3166774)",
6541390210,9183287896,0,993986763,,unclassified,True,False,79.992,,,"LINESTRING (121.3851289 31.3175074, 121.3859695 31.3175499)",
6541390210,9183275257,0,918283092,,service,False,True,61.165,,,"LINESTRING (121.3851289 31.3175074, 121.38514 31.3173027, 121.3851583 31.3169579)",
6541390213,6541390221,0,696557571,,service,False,False,28.84,,,"LINESTRING (121.3849864 31.3169218, 121.3850025 31.3166628)",
6541390213,9183275258,0,696557571,,service,False,True,3.425,,,"LINESTRING (121.3849864 31.3169218, 121.3849857 31.3169526)",
6541390213,6541390215,0,696557573,,service,False,False,76.983,,,"LINESTRING (121.3849864 31.3169218, 121.3844048 31.3168953, 121.3841934 31.3168224)",
6541390215,6541390220,0,696557574,,service,False,False,21.805,,,"LINESTRING (121.3841934 31.3168224, 121.3840068 31.3167082)",
6541390215,6541390218,0,696557573,,service,False,False,102.07499999999999,,,"LINESTRING (121.3841934 31.3168224, 121.3841026 31.3169441, 121.3842266 31.3170082, 121.3842554 31.317018, 121.3842856 31.3170214, 121.3849834 31.3170592)",
6541390215,6541390213,0,696557573,,service,False,True,76.983,,,"LINESTRING (121.3841934 31.3168224, 121.3844048 31.3168953, 121.3849864 31.3169218)",
6541390218,9183275258,0,696557571,,service,False,False,11.855,,,"LINESTRING (121.3849834 31.3170592, 121.3849857 31.3169526)",
6541390218,9183287660,0,696557571,,service,False,True,48.934,,,"LINESTRING (121.3849834 31.3170592, 121.3849722 31.3172959, 121.3849558 31.3174986)",
6541390218,6541390215,0,696557573,,service,False,True,102.075,,,"LINESTRING (121.3849834 31.3170592, 121.3842856 31.3170214, 121.3842554 31.317018, 121.3842266 31.3170082, 121.3841026 31.3169441, 121.3841934 31.3168224)",
6541390220,6541390215,0,696557574,,service,False,True,21.805,,,"LINESTRING (121.3840068 31.3167082, 121.3841934 31.3168224)",
6541390220,9183287700,0,993986764,西外环路,unclassified,False,False,44.37,2,,"LINESTRING (121.3840068 31.3167082, 121.3842659 31.3163762)",
6541390220,9183287923,0,993986764,西外环路,unclassified,False,True,86.32,2,,"LINESTRING (121.3840068 31.3167082, 121.3839269 31.3168106, 121.3838625 31.316908, 121.3838249 31.3169905, 121.3837968 31.3170741, 121.3837807 31.3171509, 121.3837552 31.3174379)",
6541390221,6541390206,0,696557571,,service,False,False,13.985,,,"LINESTRING (121.3850025 31.3166628, 121.3850074 31.3165371)",
6541390221,6541390206,1,696557575,,service,False,False,124.584,,,"LINESTRING (121.3850025 31.3166628, 121.3845947 31.3166422, 121.3845444 31.3166359, 121.3844586 31.3166032, 121.3844372 31.316574, 121.3844338 31.3165413, 121.384448 31.316492, 121.3844932 31.3164354, 121.3846409 31.3165075, 121.3846692 31.3165173, 121.3847027 31.3165219, 121.3850074 31.3165371)",
6541390221,6541390213,0,696557571,,service,False,True,28.84,,,"LINESTRING (121.3850025 31.3166628, 121.3849864 31.3169218)",
6541390231,6541390232,0,696557576,,service,False,False,77.686,,,"LINESTRING (121.3851733 31.3166774, 121.3859897 31.3167182)",
6541390231,9183275257,0,918283092,,service,False,False,31.223,,,"LINESTRING (121.3851733 31.3166774, 121.3851583 31.3169579)",
6541390231,6541390208,0,918283092,,service,False,True,14.67,,,"LINESTRING (121.3851733 31.3166774, 121.3851768 31.3165455)",
6541390232,6541390233,0,696557576,,service,False,False,14.671,,,"LINESTRING (121.3859897 31.3167182, 121.3859936 31.3165863)",
6541390232,6541390231,0,696557576,,service,False,True,77.686,,,"LINESTRING (121.3859897 31.3167182, 121.3851733 31.3166774)",
6541390232,9054860482,0,"[696557577, 993986765]",,"['path', 'service']",False,False,33.326,,,"LINESTRING (121.3859897 31.3167182, 121.3859989 31.3168749, 121.3861484 31.3169388)",
6541390233,6541390235,0,696557575,,service,False,True,65.62,,,"LINESTRING (121.3859936 31.3165863, 121.385304 31.3165519)",
6541390233,6541390232,0,696557576,,service,False,True,14.671,,,"LINESTRING (121.3859936 31.3165863, 121.3859897 31.3167182)",
6541390233,9054860486,0,"[993986766, 696557575]",,"['path', 'service']",False,"[False, True]",36.138,,,"LINESTRING (121.3859936 31.3165863, 121.3861116 31.3165924, 121.3862966 31.3165545, 121.3863683 31.3165597)",
6541390235,6541390233,0,696557575,,service,False,False,65.62,,,"LINESTRING (121.385304 31.3165519, 121.3859936 31.3165863)",
6541390235,6541390208,0,696557575,,service,False,True,12.104,,,"LINESTRING (121.385304 31.3165519, 121.3851768 31.3165455)",
6541390235,6541390236,0,696557578,,service,False,False,37.729,,,"LINESTRING (121.385304 31.3165519, 121.3853177 31.3162128)",
6541390236,6541390235,0,696557578,,service,False,True,37.729,,,"LINESTRING (121.3853177 31.3162128, 121.385304 31.3165519)",
6541390236,7010443142,0,696557602,,path,False,False,117.599,,,"LINESTRING (121.3853177 31.3162128, 121.386547 31.3163376)",
6541390236,6541410566,0,696557602,,path,False,True,82.877,,,"LINESTRING (121.3853177 31.3162128, 121.3844494 31.3161403)",
6541410486,9183287659,0,696557571,,service,False,False,15.499,,,"LINESTRING (121.3848533 31.3186815, 121.3848654 31.3185425)",
6541410486,622399669,0,696557571,,service,False,True,16.304,,,"LINESTRING (121.3848533 31.3186815, 121.384811 31.3188236)",
6541410486,9183287646,0,993986751,,service,False,True,117.94399999999999,,,"LINESTRING (121.3848533 31.3186815, 121.385962 31.31875, 121.3860916 31.3187412)",
6541410488,9183287659,0,696557585,,service,False,True,116.354,,,"LINESTRING (121.3836432 31.3184734, 121.3848654 31.3185425)",
6541410488,9183287920,0,993986764,西外环路,unclassified,False,False,100.394,2,,"LINESTRING (121.3836432 31.3184734, 121.3837458 31.3175748)",
6541410488,6541410512,0,993986764,西外环路,unclassified,False,True,30.958,2,,"LINESTRING (121.3836432 31.3184734, 121.3836116 31.3187505)",
6541410489,6541410490,0,696557586,,service,False,False,96.965,,,"LINESTRING (121.3859298 31.3180766, 121.3849114 31.3180174)",
6541410489,9183287897,0,993986767,泮池北路,unclassified,False,False,41.684,2,,"LINESTRING (121.3859298 31.3180766, 121.3859305 31.3179179, 121.3859352 31.3177793, 121.3859456 31.3177023)",
6541410489,6541410491,0,993986767,泮池北路,unclassified,False,True,35.999,2,,"LINESTRING (121.3859298 31.3180766, 121.3859413 31.3182111, 121.385963 31.3183448, 121.3859757 31.3183976)",
6541410490,9183287661,0,696557571,,service,False,False,41.613,,,"LINESTRING (121.3849114 31.3180174, 121.384944 31.3176442)",
6541410490,6541410492,0,696557571,,service,False,True,33.273,,,"LINESTRING (121.3849114 31.3180174, 121.3848853 31.3183158)",
6541410490,6541410489,0,696557586,,service,False,True,96.965,,,"LINESTRING (121.3849114 31.3180174, 121.3859298 31.3180766)",
6541410491,6541410492,0,696557587,,service,False,False,103.979,,,"LINESTRING (121.3859757 31.3183976, 121.3848853 31.3183158)",
6541410491,6541410489,0,993986767,泮池北路,unclassified,False,False,35.999,2,,"LINESTRING (121.3859757 31.3183976, 121.385963 31.3183448, 121.3859413 31.3182111, 121.3859298 31.3180766)",
6541410491,9183287646,0,993986767,泮池北路,unclassified,False,True,39.821,2,,"LINESTRING (121.3859757 31.3183976, 121.3859947 31.3184769, 121.3860364 31.318607, 121.3860773 31.3187105, 121.3860916 31.3187412)",
6541410492,6541410490,0,696557571,,service,False,False,33.273,,,"LINESTRING (121.3848853 31.3183158, 121.3849114 31.3180174)",
6541410492,9183287659,0,696557571,,service,False,True,25.279,,,"LINESTRING (121.3848853 31.3183158, 121.3848654 31.3185425)",
6541410492,6541410491,0,696557587,,service,False,True,103.979,,,"LINESTRING (121.3848853 31.3183158, 121.3859757 31.3183976)",
6541410512,622399669,0,696557590,,service,False,True,114.224,,,"LINESTRING (121.3836116 31.3187505, 121.384811 31.3188236)",
6541410512,6541410488,0,993986764,西外环路,unclassified,False,False,30.958,2,,"LINESTRING (121.3836116 31.3187505, 121.3836432 31.3184734)",
6541410512,6541410515,0,993986764,西外环路,unclassified,False,True,39.003,2,,"LINESTRING (121.3836116 31.3187505, 121.3835717 31.3190996)",
6541410513,6541410516,0,993986749,,service,False,True,11.001,,,"LINESTRING (121.3849186 31.3191255, 121.384837 31.3191957)",
6541410513,622399669,0,696557571,,service,False,False,35.553,,,"LINESTRING (121.3849186 31.3191255, 121.3848402 31.318984, 121.3848147 31.3188981, 121.384811 31.3188236)",
6541410513,9183287652,0,696557571,,service,False,True,79.26299999999999,,,"LINESTRING (121.3849186 31.3191255, 121.3849837 31.3192005, 121.3850735 31.3192555, 121.3851459 31.3192916, 121.3852425 31.3193237, 121.3853846 31.319338, 121.3855577 31.3193426, 121.3856676 31.31933)",
6541410513,9671407427,0,993986749,,service,False,False,108.043,,,"LINESTRING (121.3849186 31.3191255, 121.3850564 31.3190248, 121.3851048 31.3190012, 121.3851577 31.3189851, 121.3852195 31.3189746, 121.3852778 31.3189686, 121.385732 31.318999, 121.3857646 31.3190142, 121.3857933 31.3190413, 121.3858358 31.3191122, 121.3858625 31.3191889)",
6541410515,6541410516,0,993986750,,service,False,True,120.668,,,"LINESTRING (121.3835717 31.3190996, 121.384837 31.3191957)",
6541410515,6541410512,0,993986764,西外环路,unclassified,False,False,39.003,2,,"LINESTRING (121.3835717 31.3190996, 121.3836116 31.3187505)",
6541410515,6541410531,0,993986764,西外环路,unclassified,False,True,33.338,2,,"LINESTRING (121.3835717 31.3190996, 121.3835376 31.319398)",
6541410516,6541410513,0,993986749,,service,False,False,11.001,,,"LINESTRING (121.384837 31.3191957, 121.3849186 31.3191255)",
6541410516,6541410517,0,993986749,,service,False,True,15.768,,,"LINESTRING (121.384837 31.3191957, 121.3847274 31.3193022)",
6541410516,6541410515,0,993986750,,service,False,False,120.668,,,"LINESTRING (121.384837 31.3191957, 121.3835717 31.3190996)",
6541410517,6541410516,0,993986749,,service,False,False,15.768,,,"LINESTRING (121.3847274 31.3193022, 121.384837 31.3191957)",
6541410517,6541410528,0,696557591,,service,False,True,71.306,,,"LINESTRING (121.3847274 31.3193022, 121.3846658 31.3192796, 121.3845786 31.3192738, 121.3845022 31.3192956, 121.3844566 31.3193414, 121.3844284 31.3193941, 121.3843909 31.3197149)",
6541410517,9671407437,0,696557595,,service,False,True,53.025,,,"LINESTRING (121.3847274 31.3193022, 121.3847651 31.3193437, 121.3847771 31.3193838, 121.3847812 31.3194285, 121.3847523 31.3197321, 121.3847423 31.3197645)",
6541410518,9671407470,0,696557591,,service,False,True,12.004,,,"LINESTRING (121.3846309 31.3199303, 121.3846437 31.3200377)",
6541410518,6541410532,0,696557595,,service,False,True,82.106,,,"LINESTRING (121.3846309 31.3199303, 121.3841337 31.3205343)",
6541410518,6541410528,0,696557591,,service,False,False,35.556,,,"LINESTRING (121.3846309 31.3199303, 121.3845446 31.3198968, 121.3844861 31.3198707, 121.3844365 31.3198329, 121.384403 31.3197756, 121.3843909 31.3197149)",
6541410518,9671407437,0,696557595,,service,False,False,21.314999999999998,,,"LINESTRING (121.3846309 31.3199303, 121.3847382 31.3197779, 121.3847423 31.3197645)",
6541410527,6541410529,0,696557593,,service,False,False,16.305,,,"LINESTRING (121.3835098 31.3197252, 121.3836681 31.3196685)",
6541410527,6541410531,0,993986764,西外环路,unclassified,False,False,36.506,2,,"LINESTRING (121.3835098 31.3197252, 121.3835111 31.3196301, 121.3835376 31.319398)",
6541410527,6541410532,0,993986764,西外环路,unclassified,False,True,109.807,2,,"LINESTRING (121.3835098 31.3197252, 121.3835178 31.3197974, 121.3835366 31.3198558, 121.3835768 31.3199406, 121.3836372 31.3200369, 121.3841337 31.3205343)",
6541410528,6541410529,0,696557593,,service,False,True,68.854,,,"LINESTRING (121.3843909 31.3197149, 121.3836681 31.3196685)",
6541410528,6541410517,0,696557591,,service,False,False,71.30599999999998,,,"LINESTRING (121.3843909 31.3197149, 121.3844284 31.3193941, 121.3844566 31.3193414, 121.3845022 31.3192956, 121.3845786 31.3192738, 121.3846658 31.3192796, 121.3847274 31.3193022)",
6541410528,6541410518,0,696557591,,service,False,True,35.556,,,"LINESTRING (121.3843909 31.3197149, 121.384403 31.3197756, 121.3844365 31.3198329, 121.3844861 31.3198707, 121.3845446 31.3198968, 121.3846309 31.3199303)",
6541410529,6541410528,0,696557593,,service,False,False,68.854,,,"LINESTRING (121.3836681 31.3196685, 121.3843909 31.3197149)",
6541410529,6541410527,0,696557593,,service,False,True,16.305,,,"LINESTRING (121.3836681 31.3196685, 121.3835098 31.3197252)",
6541410529,6541410531,0,696557594,,service,False,False,43.396,,,"LINESTRING (121.3836681 31.3196685, 121.3836934 31.3194131, 121.3835376 31.319398)",
6541410531,6541410515,0,993986764,西外环路,unclassified,False,False,33.338,2,,"LINESTRING (121.3835376 31.319398, 121.3835717 31.3190996)",
6541410531,6541410529,0,696557594,,service,False,True,43.396,,,"LINESTRING (121.3835376 31.319398, 121.3836934 31.3194131, 121.3836681 31.3196685)",
6541410531,6541410527,0,993986764,西外环路,unclassified,False,True,36.506,2,,"LINESTRING (121.3835376 31.319398, 121.3835111 31.3196301, 121.3835098 31.3197252)",
6541410532,6541410518,0,696557595,,service,False,False,82.106,,,"LINESTRING (121.3841337 31.3205343, 121.3846309 31.3199303)",
6541410532,9671407618,0,993986764,西外环路,unclassified,False,True,116.341,2,,"LINESTRING (121.3841337 31.3205343, 121.3849283 31.3213305)",
6541410532,6541410527,0,993986764,西外环路,unclassified,False,False,109.80699999999999,2,,"LINESTRING (121.3841337 31.3205343, 121.3836372 31.3200369, 121.3835768 31.3199406, 121.3835366 31.3198558, 121.3835178 31.3197974, 121.3835098 31.3197252)",
6541410543,9671407470,0,696557591,,service,False,False,47.469,,,"LINESTRING (121.3845914 31.3203661, 121.3844816 31.3203036, 121.3844678 31.3202787, 121.3844727 31.3202504, 121.3846437 31.3200377)",
6541410543,6541410543,0,696557596,,service,False,False,142.19399999999996,,,"LINESTRING (121.3845914 31.3203661, 121.384623 31.320345, 121.384665 31.3203378, 121.3850643 31.3203678, 121.3851172 31.3203813, 121.3852279 31.3204493, 121.3852333 31.3204734, 121.3851908 31.3205371, 121.3851592 31.3205401, 121.3850925 31.3205067, 121.3846645 31.3204805, 121.3846245 31.3204649, 121.3846003 31.3204345, 121.3845889 31.3204024, 121.3845914 31.3203661)",
