u,v,key,osmid,highway,maxspeed,oneway,reversed,length,geometry,lanes,name,bridge,tunnel,access,service
8114025057,8114025048,0,871070137,footway,,False,False,23.036,"LINESTRING (116.145137 40.2485498, 116.144866 40.2485615)",,,,,,
8114025057,8114025044,0,871070137,footway,,False,True,12.989,"LINESTRING (116.145137 40.2485498, 116.1452898 40.2485431)",,,,,,
8114025057,8114025044,1,871070139,footway,,False,False,30.136,"LINESTRING (116.145137 40.2485498, 116.1451337 40.2485031, 116.1451805 40.2484334, 116.1452909 40.2485133, 116.1452898 40.2485431)",,,,,,
8114025057,8900152676,0,871070151,footway,,False,False,5.284,"LINESTRING (116.145137 40.2485498, 116.1451388 40.2485973)",,,,,,
8114025062,6305075438,0,673274044,unclassified,20,False,False,9.054,"LINESTRING (116.1430276 40.2490179, 116.1431341 40.2490132)",,,,,,
8114025062,8114025063,0,871070141,footway,,False,False,5.958,"LINESTRING (116.1430276 40.2490179, 116.1430204 40.2489646)",,,,,,
8114025062,6305629281,0,673274044,unclassified,20,False,True,36.426,"LINESTRING (116.1430276 40.2490179, 116.1429505 40.2490213, 116.1428774 40.2490179, 116.1428258 40.2490062, 116.1427734 40.2489885, 116.1427269 40.2489601, 116.1426913 40.2489346, 116.1426634 40.2488947)",,,,,,
8114025063,8114025064,0,871070141,footway,,False,False,9.34,"LINESTRING (116.1430204 40.2489646, 116.1430112 40.2488809)",,,,,,
8114025063,8114025062,0,871070141,footway,,False,True,5.958,"LINESTRING (116.1430204 40.2489646, 116.1430276 40.2490179)",,,,,,
8114025063,8114022712,0,871070132,footway,,False,False,48.842999999999996,"LINESTRING (116.1430204 40.2489646, 116.142949 40.248968, 116.1428854 40.2489642, 116.1428289 40.2489513, 116.1427941 40.2489308, 116.1427653 40.2489111, 116.1427306 40.2488695, 116.1426305 40.2487081)",,,,,,
8114025063,8114025038,0,871070132,footway,,False,True,102.229,"LINESTRING (116.1430204 40.2489646, 116.143076 40.2489619, 116.144136 40.2489104, 116.1442225 40.2489059)",,,,,,
8114025064,8114025065,0,871070141,footway,,False,False,6.647,"LINESTRING (116.1430112 40.2488809, 116.1430386 40.2488249)",,,,,,
8114025064,8114025063,0,871070141,footway,,False,True,9.34,"LINESTRING (116.1430112 40.2488809, 116.1430204 40.2489646)",,,,,,
8114025064,6305105423,0,871070142,footway,,False,False,38.213,"LINESTRING (116.1430112 40.2488809, 116.1429837 40.2488921, 116.1426868 40.2487061, 116.1426585 40.2486904)",,,,,,
8114025065,8114025066,0,871070141,footway,,False,False,33.899,"LINESTRING (116.1430386 40.2488249, 116.1427368 40.2486252)",,,,,,
8114025065,8114025064,0,871070141,footway,,False,True,6.647,"LINESTRING (116.1430386 40.2488249, 116.1430112 40.2488809)",,,,,,
8114025065,8114025073,0,871070143,footway,,False,False,43.044,"LINESTRING (116.1430386 40.2488249, 116.1432219 40.2486557, 116.1432732 40.2486375, 116.1433538 40.2486249, 116.1434343 40.2486207)",,,,,,
8114025066,6305105423,0,673276082,footway,,False,True,9.835,"LINESTRING (116.1427368 40.2486252, 116.1426585 40.2486904)",,,,,,
8114025066,8114025065,0,871070141,footway,,False,True,33.899,"LINESTRING (116.1427368 40.2486252, 116.1430386 40.2488249)",,,,,,
8114025066,6305105427,0,673276082,footway,,False,False,56.836,"LINESTRING (116.1427368 40.2486252, 116.1427555 40.2486096, 116.1429435 40.2484313, 116.1430728 40.2483113, 116.1431749 40.2482398)",,,,,,
8114025072,8114025077,0,871070143,footway,,False,True,16.792,"LINESTRING (116.1439224 40.2485954, 116.143725 40.2486057)",,,,,,
8114025073,8114025086,0,871070143,footway,,False,False,7.001,"LINESTRING (116.1434343 40.2486207, 116.1435165 40.2486154)",,,,,,
8114025073,8900152675,0,871070149,footway,,False,True,5.841,"LINESTRING (116.1434343 40.2486207, 116.1434392 40.2486731)",,,,,,
8114025073,8114025065,0,871070143,footway,,False,True,43.044,"LINESTRING (116.1434343 40.2486207, 116.1433538 40.2486249, 116.1432732 40.2486375, 116.1432219 40.2486557, 116.1430386 40.2488249)",,,,,,
8114025073,8114025076,0,871070144,footway,,False,False,15.813,"LINESTRING (116.1434343 40.2486207, 116.1434191 40.2485778, 116.1434068 40.2485516, 116.1433514 40.2484959)",,,,,,
8114025076,8114025073,0,871070144,footway,,False,True,15.813,"LINESTRING (116.1433514 40.2484959, 116.1434068 40.2485516, 116.1434191 40.2485778, 116.1434343 40.2486207)",,,,,,
8114025077,8114025072,0,871070143,footway,,False,False,16.792,"LINESTRING (116.143725 40.2486057, 116.1439224 40.2485954)",,,,,,
8114025077,8114025086,0,871070143,footway,,False,True,17.728,"LINESTRING (116.143725 40.2486057, 116.1435165 40.2486154)",,,,,,
8114025077,8114025079,0,871070145,footway,,False,False,15.844,"LINESTRING (116.143725 40.2486057, 116.1437233 40.2485617, 116.1435944 40.2485657)",,,,,,
8114025079,8114025086,0,871070147,footway,,False,True,8.617,"LINESTRING (116.1435944 40.2485657, 116.1435165 40.2486154)",,,,,,
8114025079,8114025085,0,871070145,footway,,False,False,32.183,"LINESTRING (116.1435944 40.2485657, 116.1434675 40.2485506, 116.1434604 40.2485368, 116.1436123 40.2484151, 116.1436228 40.2484123)",,,,,,
8114025079,8114025077,0,871070145,footway,,False,True,15.844,"LINESTRING (116.1435944 40.2485657, 116.1437233 40.2485617, 116.143725 40.2486057)",,,,,,
8114025084,8113931403,0,"[871061468, 871061471]",footway,,False,False,24.432000000000002,"LINESTRING (116.143866 40.2483059, 116.1438222 40.2483096, 116.1437328 40.2483302, 116.1435898 40.2483658)",,,,,,
8114025084,8113931395,0,"[871061464, 871061463, 871061471]",footway,,False,"[False, True]",22.538,"LINESTRING (116.143866 40.2483059, 116.1439016 40.2483029, 116.1440958 40.2482949, 116.144131 40.2482934)",,,,yes,,
8114025084,8114025085,0,871070145,footway,,False,True,26.674,"LINESTRING (116.143866 40.2483059, 116.1438695 40.2483461, 116.1436228 40.2484123)",,,,,,
8114025085,8113931403,0,871070146,steps,,False,False,5.88,"LINESTRING (116.1436228 40.2484123, 116.1435898 40.2483658)",,,,,,
8114025085,8114025084,0,871070145,footway,,False,False,26.674,"LINESTRING (116.1436228 40.2484123, 116.1438695 40.2483461, 116.143866 40.2483059)",,,,,,
8114025085,8114025079,0,871070145,footway,,False,True,32.183,"LINESTRING (116.1436228 40.2484123, 116.1436123 40.2484151, 116.1434604 40.2485368, 116.1434675 40.2485506, 116.1435944 40.2485657)",,,,,,
8114025086,8114025077,0,871070143,footway,,False,False,17.728,"LINESTRING (116.1435165 40.2486154, 116.143725 40.2486057)",,,,,,
8114025086,8114025073,0,871070143,footway,,False,True,7.001,"LINESTRING (116.1435165 40.2486154, 116.1434343 40.2486207)",,,,,,
8114025086,8114025079,0,871070147,footway,,False,False,8.617,"LINESTRING (116.1435165 40.2486154, 116.1435944 40.2485657)",,,,,,
8114186754,6305629172,0,831018719,footway,,False,False,47.789,"LINESTRING (116.1407851 40.2504961, 116.1407392 40.2507152, 116.14071 40.2509219)",,,,,,
8114186754,8114186758,0,831018719,footway,,False,True,34.019999999999996,"LINESTRING (116.1407851 40.2504961, 116.1408031 40.2504061, 116.1408759 40.2501985)",,,,,,
8114186754,8114186757,0,871086478,footway,,False,False,41.186,"LINESTRING (116.1407851 40.2504961, 116.1408752 40.2505082, 116.1409607 40.2502148)",,,,,,
8114186756,8114186757,0,871086479,footway,,False,False,13.764,"LINESTRING (116.1411196 40.2502396, 116.1409607 40.2502148)",,,,,,
8114186757,6305105250,0,871086478,footway,,False,False,17.145,"LINESTRING (116.1409607 40.2502148, 116.1410046 40.2500643)",,,,,,
8114186757,8114186758,0,871086479,footway,,False,False,7.421,"LINESTRING (116.1409607 40.2502148, 116.1408759 40.2501985)",,,,,,
8114186757,8114186756,0,871086479,footway,,False,True,13.764,"LINESTRING (116.1409607 40.2502148, 116.1411196 40.2502396)",,,,,,
8114186757,8114186754,0,871086478,footway,,False,True,41.186,"LINESTRING (116.1409607 40.2502148, 116.1408752 40.2505082, 116.1407851 40.2504961)",,,,,,
8114186758,7759502648,0,831018719,footway,,False,True,17.406,"LINESTRING (116.1408759 40.2501985, 116.140929 40.2500473)",,,,,,
8114186758,8114186757,0,871086479,footway,,False,True,7.421,"LINESTRING (116.1408759 40.2501985, 116.1409607 40.2502148)",,,,,,
8114186758,8114186754,0,831018719,footway,,False,False,34.019999999999996,"LINESTRING (116.1408759 40.2501985, 116.1408031 40.2504061, 116.1407851 40.2504961)",,,,,,
8502590325,7809878944,0,836784969,footway,,False,False,6.433,"LINESTRING (116.1406076 40.2519132, 116.1406834 40.2519132)",,,,,,
8502590325,7809878943,0,836784969,footway,,False,True,6.178,"LINESTRING (116.1406076 40.2519132, 116.1405348 40.2519132)",,,,,,
8502590325,6305137094,0,1086665266,unclassified,20,False,True,16.49,"LINESTRING (116.1406076 40.2519132, 116.1406075 40.2517649)",2,宏德大道,,,,
8502590325,8502590328,0,"[994874265, 1086665266]",unclassified,20,False,False,75.012,"LINESTRING (116.1406076 40.2519132, 116.1406078 40.252146, 116.1406072 40.252281, 116.1406058 40.2525878)",2,宏德大道,,,,
8502590326,6305075126,0,673328964,unclassified,20,False,True,9.118,"LINESTRING (116.1406017 40.2535899, 116.1406022 40.2535079)",2,宏德大道,,,,
8502590326,7772407238,0,832499632,footway,,False,False,6.824,"LINESTRING (116.1406017 40.2535899, 116.1405213 40.2535888)",,,,,,
8502590326,7772407234,0,832499632,footway,,False,True,7.13,"LINESTRING (116.1406017 40.2535899, 116.1406857 40.253591)",,,,,,
8502590326,6305075134,0,673328964,unclassified,20,False,False,267.519,"LINESTRING (116.1406017 40.2535899, 116.1405971 40.2543397, 116.1405945 40.2547745, 116.1405941 40.2548357, 116.1405895 40.255317, 116.1405987 40.2554272, 116.1406399 40.2555269, 116.1406789 40.2556056, 116.1407453 40.2557122, 116.1408232 40.2558259, 116.1408637 40.255898, 116.140892 40.2559484)",2,宏德大道,,,,
8502590327,6305075126,0,673328964,unclassified,20,False,False,8.284,"LINESTRING (116.1406027 40.2534334, 116.1406022 40.2535079)",2,宏德大道,,,,
8502590327,7772407239,0,832499633,footway,,False,False,9.057,"LINESTRING (116.1406027 40.2534334, 116.140496 40.253435)",,,,,,
8502590327,7772407205,0,832499633,footway,,False,True,7.341,"LINESTRING (116.1406027 40.2534334, 116.140689 40.2534379)",,,,,,
8502590327,6305075124,0,"[673328964, 1123122334]",unclassified,20,False,True,86.844,"LINESTRING (116.1406027 40.2534334, 116.1406055 40.2529455, 116.1406055 40.2526524)",2,宏德大道,,,,
8502590328,7809878916,0,836784966,footway,,False,False,6.604,"LINESTRING (116.1406058 40.2525878, 116.140528 40.2525866)",,,,,,
8502590328,7772395567,0,836784966,footway,,False,True,6.383,"LINESTRING (116.1406058 40.2525878, 116.140681 40.252589)",,,,,,
8502590328,6305075124,0,994874265,unclassified,20,False,False,7.183,"LINESTRING (116.1406058 40.2525878, 116.1406055 40.2526524)",2,宏德大道,,,,
8502590328,8502590325,0,"[994874265, 1086665266]",unclassified,20,False,True,75.012,"LINESTRING (116.1406058 40.2525878, 116.1406072 40.252281, 116.1406078 40.252146, 116.1406076 40.2519132)",2,宏德大道,,,,
8502590329,7772407206,0,832499631,footway,,False,False,5.583,"LINESTRING (116.1407039 40.2535077, 116.1407028 40.2534575)",,,,,,
8502590329,7772407232,0,832499631,footway,,False,True,6.539,"LINESTRING (116.1407039 40.2535077, 116.1407051 40.2535665)",,,,,,
8502590329,6305075126,0,961781550,unclassified,20,False,False,8.631,"LINESTRING (116.1407039 40.2535077, 116.1406022 40.2535079)",,至善路,,,,
8502590329,8551045624,0,"[840383776, 961781550, 840383775]",unclassified,20,False,True,169.34600000000003,"LINESTRING (116.1407039 40.2535077, 116.1414674 40.2535062, 116.1415807 40.2535093, 116.1416968 40.2535212, 116.1418298 40.253554, 116.1420203 40.2536044, 116.1423929 40.2537052, 116.1425626 40.2537461, 116.1426451 40.2537668)",,至善路,yes,,,
8551033215,7809878908,0,921001722,footway,,False,True,123.9,"LINESTRING (116.1421932 40.2555891, 116.1435772 40.255944)",,,,,,
8551033215,8551045621,0,921001724,footway,,False,False,66.58,"LINESTRING (116.1421932 40.2555891, 116.1418952 40.256143)",,,,,,
8551033215,8551045618,0,921001724,footway,,False,True,201.215,"LINESTRING (116.1421932 40.2555891, 116.1422455 40.2550803, 116.1425249 40.2543757, 116.1426185 40.2538172)",,,,,,
8551045618,8551045624,0,921001724,footway,,False,True,6.042,"LINESTRING (116.1426185 40.2538172, 116.1426451 40.2537668)",,,,,,
8551045618,7772407228,0,833425794,footway,,False,False,33.567,"LINESTRING (116.1426185 40.2538172, 116.1425444 40.253795, 116.1422438 40.2537208)",,,,,,
8551045618,9186851001,0,833425794,footway,,False,True,135.768,"LINESTRING (116.1426185 40.2538172, 116.1432415 40.2540036, 116.1441303 40.2542143)",,,,,,
8551045618,8551033215,0,921001724,footway,,False,False,201.215,"LINESTRING (116.1426185 40.2538172, 116.1425249 40.2543757, 116.1422455 40.2550803, 116.1421932 40.2555891)",,,,,,
8551045621,8747952977,0,921001723,footway,,False,False,8.921,"LINESTRING (116.1418952 40.256143, 116.1417984 40.2561117)",,,,,,
8551045621,8551033215,0,921001724,footway,,False,True,66.58,"LINESTRING (116.1418952 40.256143, 116.1421932 40.2555891)",,,,,,
8551045621,7759506499,0,921001723,footway,,False,True,108.611,"LINESTRING (116.1418952 40.256143, 116.1424945 40.2563366, 116.1431206 40.2563835)",,,,,,
8551045621,8551045623,0,921001724,footway,,False,False,143.50300000000001,"LINESTRING (116.1418952 40.256143, 116.1415895 40.2565498, 116.1412002 40.2573158)",,,,,,
8551045623,7772407275,0,832499641,footway,,False,True,6.823,"LINESTRING (116.1412002 40.2573158, 116.1411241 40.257296)",,,,,,
8551045623,6305075146,0,921001724,footway,,False,False,5.322,"LINESTRING (116.1412002 40.2573158, 116.1411838 40.257362)",,,,,,
8551045623,9186851006,0,832499641,footway,,False,False,157.265,"LINESTRING (116.1412002 40.2573158, 116.1413115 40.2573448, 116.141454 40.2573858, 116.1415581 40.257415, 116.1416745 40.2574431, 116.1417878 40.2574664, 116.1418796 40.257484, 116.1419317 40.257491, 116.142045 40.2575038, 116.1421751 40.2575167, 116.1429575 40.2575634, 116.1430119 40.2575694)",,,,,,
8551045623,8551045621,0,921001724,footway,,False,True,143.50300000000001,"LINESTRING (116.1412002 40.2573158, 116.1415895 40.2565498, 116.1418952 40.256143)",,,,,,
8551045624,8551045618,0,921001724,footway,,False,False,6.042,"LINESTRING (116.1426451 40.2537668, 116.1426185 40.2538172)",,,,,,
8551045624,9174041485,0,921001724,footway,,False,True,4.821,"LINESTRING (116.1426451 40.2537668, 116.1426611 40.2537252)",,,,,,
8551045624,8502590329,0,"[840383776, 961781550, 840383775]",unclassified,20,False,False,169.346,"LINESTRING (116.1426451 40.2537668, 116.1425626 40.2537461, 116.1423929 40.2537052, 116.1420203 40.2536044, 116.1418298 40.253554, 116.1416968 40.2535212, 116.1415807 40.2535093, 116.1414674 40.2535062, 116.1407039 40.2535077)",,至善路,yes,,,
8551045624,6305628970,0,840383776,unclassified,20,False,True,134.801,"LINESTRING (116.1426451 40.2537668, 116.1430126 40.2538588, 116.1438005 40.2540618, 116.1441481 40.2541588)",,至善路,,,,
8570510011,6305820304,0,923248913,footway,,False,True,15.004999999999999,"LINESTRING (116.1398267 40.2474541, 116.1398267 40.2473582, 116.1398089 40.2473216)",,,,,,
8570520965,9708393111,0,673348321,service,,False,False,66.581,"LINESTRING (116.1405515 40.2478214, 116.1405598 40.2478631, 116.1405598 40.24796, 116.1405598 40.2483217, 116.1405601 40.2484197)",,,,,,
8570520965,6305820304,0,673348321,service,,False,True,90.39300000000001,"LINESTRING (116.1405515 40.2478214, 116.1405348 40.2477822, 116.140501 40.2477017, 116.1404335 40.2475921, 116.1403322 40.247502, 116.1402267 40.2474279, 116.1401043 40.2473828, 116.1399862 40.2473506, 116.1398764 40.2473345, 116.1398089 40.2473216)",,,,,,
8570520965,8570520967,0,923246963,footway,,False,False,39.632999999999996,"LINESTRING (116.1405515 40.2478214, 116.1405936 40.2478234, 116.1410184 40.2478234)",,,,,,
8570520967,8570520965,0,923246963,footway,,False,True,39.632999999999996,"LINESTRING (116.1410184 40.2478234, 116.1405936 40.2478234, 116.1405515 40.2478214)",,,,,,
8632672384,8632672385,0,812421560,footway,,False,True,51.191,"LINESTRING (116.1441804 40.2510939, 116.1438335 40.25111, 116.1436926 40.2511149, 116.143623 40.2511299, 116.1435834 40.2511412)",,,,,,
8632672385,7588367211,0,931083045,footway,,False,True,33.246,"LINESTRING (116.1435834 40.2511412, 116.1432054 40.2510627)",,,,,,
8632672385,8632672384,0,812421560,footway,,False,False,51.191,"LINESTRING (116.1435834 40.2511412, 116.143623 40.2511299, 116.1436926 40.2511149, 116.1438335 40.25111, 116.1441804 40.2510939)",,,,,,
8632672385,7588367248,0,812421560,footway,,False,True,47.050999999999995,"LINESTRING (116.1435834 40.2511412, 116.1434982 40.2511655, 116.1434088 40.2512166, 116.1432803 40.2513133, 116.1431704 40.2513858, 116.1431457 40.2513921)",,,,,,
8747915695,7761059715,0,673328960,unclassified,20,False,False,8.681,"LINESTRING (116.1460505 40.2515041, 116.146042 40.2514263)",,,,,permit,
8747915695,6305629499,0,673328960,unclassified,20,False,True,9.923,"LINESTRING (116.1460505 40.2515041, 116.1460571 40.2515932)",,,,,permit,
8747915695,8747915698,0,944919555,footway,,False,False,94.991,"LINESTRING (116.1460505 40.2515041, 116.1461227 40.251494, 116.1470658 40.251446, 116.1471665 40.2514447)",,,,,,
8747915697,9981168340,0,832499662,footway,,False,True,7.601,"LINESTRING (116.1472797 40.2514421, 116.1472705 40.2513741)",,,,,,
8747915697,8747915698,0,944919555,footway,,False,True,9.611,"LINESTRING (116.1472797 40.2514421, 116.1471665 40.2514447)",,,,,,
8747915697,7947742103,0,832499662,footway,,False,False,120.126,"LINESTRING (116.1472797 40.2514421, 116.1473372 40.2514401, 116.1485612 40.2513884, 116.1486621 40.2513761, 116.1486847 40.251391)",,,,,,
8747915697,7947742103,1,832499662,footway,,False,True,638.521,"LINESTRING (116.1472797 40.2514421, 116.1472808 40.2514953, 116.147271 40.2518159, 116.1472329 40.2521277, 116.147175 40.2524463, 116.1470843 40.2527628, 116.1469944 40.2529995, 116.1468681 40.2533008, 116.1467883 40.2534541, 116.1485517 40.2536882, 116.148575 40.2536832, 116.1486053 40.253622, 116.1486158 40.2534971, 116.1486806 40.2514798, 116.1486855 40.2514317, 116.1486847 40.251391)",,,,,,
8747915698,6305075173,0,673348311,unclassified,20,False,False,7.417,"LINESTRING (116.1471665 40.2514447, 116.147167 40.251378)",2,博学大道,,,,
8747915698,8747915697,0,944919555,footway,,False,False,9.611,"LINESTRING (116.1471665 40.2514447, 116.1472797 40.2514421)",,,,,,
8747915698,6305075167,0,673348311,unclassified,20,False,True,146.97400000000002,"LINESTRING (116.1471665 40.2514447, 116.1471537 40.2516878, 116.1471392 40.2518444, 116.147115 40.2521466, 116.1470619 40.2523826, 116.1470361 40.2524846, 116.1469991 40.2526304, 116.1469605 40.2527538)",2,博学大道,,,,
8747915698,8747915695,0,944919555,footway,,False,True,94.991,"LINESTRING (116.1471665 40.2514447, 116.1470658 40.251446, 116.1461227 40.251494, 116.1460505 40.2515041)",,,,,,
8747915715,7947742104,0,944919553,footway,,False,False,444.933,"LINESTRING (116.1471429 40.2548224, 116.1484103 40.2541449, 116.1484699 40.2540657, 116.148746 40.2536562, 116.1487658 40.2535416, 116.1488122 40.251435, 116.1488177 40.2513891)",,,,,,
8747952976,8747952983,0,944918526,footway,,False,False,8.81,"LINESTRING (116.1415419 40.2560289, 116.1414463 40.255998)",,,,,,
8747952977,8551045621,0,921001723,footway,,False,True,8.921,"LINESTRING (116.1417984 40.2561117, 116.1418952 40.256143)",,,,,,
8747952978,8747952983,0,944918527,footway,,False,False,41.21,"LINESTRING (116.1413289 40.2563458, 116.1413551 40.2562858, 116.141342 40.2562258, 116.141342 40.2561624, 116.1413769 40.2560925, 116.1414463 40.255998)",,,,,,
8747952983,8747952976,0,944918526,footway,,False,True,8.81,"LINESTRING (116.1414463 40.255998, 116.1415419 40.2560289)",,,,,,
8747952983,7772407261,0,944918526,footway,,False,False,43.327,"LINESTRING (116.1414463 40.255998, 116.1411886 40.2559147, 116.1409583 40.2559251)",,,,,,
8747952983,7772407228,0,944918527,footway,,False,False,265.827,"LINESTRING (116.1414463 40.255998, 116.1415254 40.2559292, 116.1416084 40.2558458, 116.1416652 40.2557392, 116.1417132 40.2556225, 116.141735 40.2555059, 116.1417612 40.2552759, 116.1417875 40.2551926, 116.1418311 40.2550993, 116.1418792 40.254986, 116.1419272 40.2548726, 116.1419665 40.2547393, 116.141984 40.2546493, 116.1419883 40.2545527, 116.1419883 40.2544527, 116.1420058 40.2543627, 116.1420669 40.2542061, 116.1421412 40.2540894, 116.1421718 40.2539961, 116.1422438 40.2537208)",,,,,,
8747952983,8747952978,0,944918527,footway,,False,True,41.209999999999994,"LINESTRING (116.1414463 40.255998, 116.1413769 40.2560925, 116.141342 40.2561624, 116.141342 40.2562258, 116.1413551 40.2562858, 116.1413289 40.2563458)",,,,,,
8747953003,6305629104,0,673279462,unclassified,20,False,False,22.543,"LINESTRING (116.1448029 40.2531029, 116.1450602 40.2531533)",,亲民路,,,,
8747953003,9231925572,0,673279462,unclassified,20,False,True,22.535,"LINESTRING (116.1448029 40.2531029, 116.1445457 40.2530525)",,亲民路,,,,
8747953003,7772407188,0,944918528,footway,,False,False,3.844,"LINESTRING (116.1448029 40.2531029, 116.144794 40.2531368)",,,,,,
8747953006,8747959818,0,673328966,footway,,False,True,25.025,"LINESTRING (116.1444033 40.2549393, 116.1442514 40.2551322)",,,,,,
8747953006,9186851002,0,944918528,footway,,False,True,73.29,"LINESTRING (116.1444033 40.2549393, 116.1444081 40.2542802)",,,,,,
8747953006,9186851005,0,673328966,footway,,False,False,70.633,"LINESTRING (116.1444033 40.2549393, 116.1445038 40.254816, 116.1446479 40.2543385)",,,,,,
8747953010,11147464295,0,831018731,footway,,False,False,36.335,"LINESTRING (116.143637 40.2568069, 116.1440413 40.2569145)",,,,,,
8747953010,9231925555,0,831018731,footway,,False,True,31.441,"LINESTRING (116.143637 40.2568069, 116.1432872 40.2567137)",,,,,,
8747953010,9186851003,0,673328966,footway,,False,False,92.322,"LINESTRING (116.143637 40.2568069, 116.1438225 40.2564057, 116.1438046 40.2560011)",,,,,,
8747953010,9231925549,0,673328966,footway,,False,True,77.23100000000001,"LINESTRING (116.143637 40.2568069, 116.1436085 40.2568657, 116.1436784 40.2572589, 116.1436566 40.2573422, 116.1435461 40.2574664)",,,,,,
8747953016,8747959817,0,944918530,unclassified,20,False,False,5.203,"LINESTRING (116.143809 40.2550242, 116.1438657 40.255042)",,,,,,
8747959817,9186851001,0,831018730,footway,,False,False,94.736,"LINESTRING (116.1438657 40.255042, 116.1441303 40.2542143)",,,,,,
8747959817,7809878908,0,831018730,footway,,False,True,103.243,"LINESTRING (116.1438657 40.255042, 116.1435772 40.255944)",,,,,,
8747959817,8747959818,0,944918530,unclassified,20,False,False,34.233,"LINESTRING (116.1438657 40.255042, 116.1442514 40.2551322)",,,,,,
8747959817,8747953016,0,944918530,unclassified,20,False,True,5.203,"LINESTRING (116.1438657 40.255042, 116.143809 40.2550242)",,,,,,
8747959818,8747953006,0,673328966,footway,,False,False,25.025,"LINESTRING (116.1442514 40.2551322, 116.1444033 40.2549393)",,,,,,
8747959818,10252608217,0,944918530,unclassified,20,False,False,99.525,"LINESTRING (116.1442514 40.2551322, 116.1453565 40.2554319)",,,,,,
8747959818,8747959817,0,944918530,unclassified,20,False,True,34.233,"LINESTRING (116.1442514 40.2551322, 116.1438657 40.255042)",,,,,,
8747959818,9186851003,0,673328966,footway,,False,True,107.44800000000001,"LINESTRING (116.1442514 40.2551322, 116.1437919 40.2557159, 116.1438046 40.2560011)",,,,,,
8747959819,10252608217,0,944918530,unclassified,20,False,True,6.491,"LINESTRING (116.1454286 40.2554514, 116.1453565 40.2554319)",,,,,,
8747959819,6305075163,0,994874266,unclassified,20,False,False,93.113,"LINESTRING (116.1454286 40.2554514, 116.1458246 40.2547815, 116.1458422 40.2547517, 116.1458798 40.2546881)",2,博学大道,,,,
8747959819,9956798466,0,994874266,unclassified,20,False,True,101.576,"LINESTRING (116.1454286 40.2554514, 116.1452264 40.2557936, 116.1449438 40.2562866)",2,博学大道,,,,
8747970721,7947742104,0,944919553,footway,,False,True,7.239,"LINESTRING (116.1488183 40.251324, 116.1488177 40.2513891)",,,,,,
8747970721,7588367190,0,984915158,unclassified,,True,False,6.201,"LINESTRING (116.1488183 40.251324, 116.1487453 40.2513215)",,,,,,
8747970736,8747970742,0,944919557,unclassified,,False,False,10.629,"LINESTRING (116.1485941 40.2508449, 116.1486991 40.250897)",,,,,,
8747970738,6305137222,0,836745766,unclassified,20,False,False,3.98,"LINESTRING (116.1487513 40.2509253, 116.148748 40.250961)",,,,,,
8747970738,7947742107,0,836745766,unclassified,20,False,True,4.363,"LINESTRING (116.1487513 40.2509253, 116.1487605 40.2508867)",,,,,,
8747970738,8747970742,0,944919557,unclassified,,False,True,5.493,"LINESTRING (116.1487513 40.2509253, 116.1487244 40.2509063, 116.1486991 40.250897)",,,,,,
8747970742,7759816719,0,812421547,footway,,False,False,1.52,"LINESTRING (116.1486991 40.250897, 116.1487121 40.2508876)",,,,,,
8747970742,8747970736,0,944919557,unclassified,,False,True,10.629,"LINESTRING (116.1486991 40.250897, 116.1485941 40.2508449)",,,,,,
8747970742,7588367145,0,812421547,footway,,False,True,124.632,"LINESTRING (116.1486991 40.250897, 116.1486875 40.2509053, 116.1486648 40.2509117, 116.1472392 40.2509808)",,,,,,
8747970742,8747970738,0,944919557,unclassified,,False,False,5.493,"LINESTRING (116.1486991 40.250897, 116.1487244 40.2509063, 116.1487513 40.2509253)",,,,,,
8896593859,9064213287,0,1220236618,unclassified,20,False,True,72.356,"LINESTRING (116.1387762 40.2535087, 116.1391329 40.253511, 116.1396288 40.25351)",,,,,,
8900152669,8900152671,0,962166742,steps,,False,False,3.69,"LINESTRING (116.1435742 40.248666, 116.1435773 40.2486991)",,,,,,
8900152669,8900152675,0,962166742,steps,,False,True,11.485,"LINESTRING (116.1435742 40.248666, 116.1434392 40.2486731)",,,,,,
8900152669,8900152675,1,962166743,steps,,False,False,11.485,"LINESTRING (116.1435742 40.248666, 116.1434392 40.2486731)",,,,,,
8900152670,8900152671,0,962166742,steps,,False,True,11.485,"LINESTRING (116.1434423 40.2487063, 116.1435773 40.2486991)",,,,,,
8900152670,8900152671,1,962166743,steps,,False,False,11.485,"LINESTRING (116.1434423 40.2487063, 116.1435773 40.2486991)",,,,,,
8900152670,8900152675,0,962166743,steps,,False,True,3.701,"LINESTRING (116.1434423 40.2487063, 116.1434392 40.2486731)",,,,,,
8900152671,8900152670,0,962166742,steps,,False,False,11.485,"LINESTRING (116.1435773 40.2486991, 116.1434423 40.2487063)",,,,,,
8900152671,8900152670,1,962166743,steps,,False,True,11.485,"LINESTRING (116.1435773 40.2486991, 116.1434423 40.2487063)",,,,,,
8900152671,8900152669,0,962166742,steps,,False,True,3.69,"LINESTRING (116.1435773 40.2486991, 116.1435742 40.248666)",,,,,,
8900152672,8900152676,0,962166744,steps,,False,False,11.49,"LINESTRING (116.1450037 40.248604, 116.1451388 40.2485973)",,,,,,
8900152672,8900152676,1,962166745,steps,,False,True,11.49,"LINESTRING (116.1450037 40.248604, 116.1451388 40.2485973)",,,,,,
8900152672,8900152674,0,962166745,steps,,False,False,3.7,"LINESTRING (116.1450037 40.248604, 116.1450066 40.2486372)",,,,,,
