u,v,key,osmid,highway,oneway,reversed,length,geometry,name,bridge,tunnel,access
5306827145,5306827137,0,549381301,footway,False,True,25.848,"LINESTRING (120.0412145 30.232935, 120.0411873 30.232916, 120.0411662 30.2328932, 120.0411418 30.2328749, 120.0411196 30.2328648, 120.0410879 30.2328538, 120.0410466 30.2328447, 120.0410085 30.2328438, 120.040981 30.2328483)",,,,
5306827145,9834985270,0,549381302,footway,False,False,26.345,"LINESTRING (120.0412145 30.232935, 120.0411924 30.2329581, 120.0411756 30.232988, 120.0411675 30.2330237, 120.0411876 30.2330692, 120.0412256 30.2330933, 120.0412692 30.2331229)",,,,
5306827145,5306827149,0,549381302,footway,False,True,22.046,"LINESTRING (120.0412145 30.232935, 120.0412552 30.2329224, 120.0413076 30.2329275, 120.0413567 30.2329473, 120.0414132 30.2329954)",,,,
5306827149,5306014549,0,549286310,service,False,False,13.968,"LINESTRING (120.0414132 30.2329954, 120.041307 30.2330812)",,,,
5306827149,5306014547,0,549286310,service,False,True,26.671,"LINESTRING (120.0414132 30.2329954, 120.0416397 30.2328567)",,,,
5306827149,5306827145,0,549381302,footway,False,False,22.046,"LINESTRING (120.0414132 30.2329954, 120.0413567 30.2329473, 120.0413076 30.2329275, 120.0412552 30.2329224, 120.0412145 30.232935)",,,,
5306827171,5306827192,0,549286310,service,False,False,165.686,"LINESTRING (120.0436088 30.2353506, 120.0435916 30.2353339, 120.0435168 30.2352644, 120.0434737 30.2352222, 120.0434277 30.2351675, 120.0433932 30.235103, 120.0433616 30.2350334, 120.0433352 30.2349395, 120.043326 30.2348759, 120.0433398 30.2344785, 120.0433493 30.2344043, 120.0433864 30.234301, 120.0434201 30.2342322, 120.0435012 30.234124, 120.0436252 30.2340074)",,,,
5306827171,5306827192,1,"[549381304, 549381305, 549381306]",service,False,"[False, True]",192.02800000000002,"LINESTRING (120.0436088 30.2353506, 120.0435481 30.2353517, 120.0434777 30.2353499, 120.0434328 30.2353296, 120.0433774 30.2352817, 120.0433377 30.2352328, 120.0433063 30.2351817, 120.0432772 30.2351213, 120.043269 30.2350912, 120.0432446 30.2350133, 120.0432121 30.2348728, 120.0432161 30.2344692, 120.0432527 30.2343112, 120.0432858 30.2342345, 120.0433121 30.2341804, 120.0433405 30.2341301, 120.0433931 30.2340505, 120.0434293 30.2340249, 120.0434787 30.2340135, 120.0435563 30.2340094, 120.0436252 30.2340074)",,,yes,
5306827171,5306013699,0,549286310,service,False,True,57.483000000000004,"LINESTRING (120.0436088 30.2353506, 120.0436634 30.2354035, 120.0437333 30.2354831, 120.0438004 30.2355624, 120.0438675 30.235659, 120.0438988 30.2357247, 120.0439133 30.2357877)",,,,
5306827171,5306013699,1,549381304,service,False,True,96.55100000000002,"LINESTRING (120.0436088 30.2353506, 120.0437082 30.2353444, 120.0438234 30.235337, 120.0439088 30.2353333, 120.0440027 30.2353388, 120.0440582 30.2353517, 120.0440816 30.2353757, 120.0440902 30.2354126, 120.0440795 30.2354845, 120.0440432 30.2355675, 120.0440027 30.2356431, 120.0439579 30.2357205, 120.0439133 30.2357877)",,,,
5306827192,5306014524,0,549286310,service,False,False,57.29,"LINESTRING (120.0436252 30.2340074, 120.0437152 30.2339175, 120.0437845 30.2337956, 120.0438449 30.2337106, 120.043871 30.2336644, 120.0438835 30.2336204, 120.0438989 30.2335577)",,,,
5306827192,5306014524,1,549381305,service,False,True,96.205,"LINESTRING (120.0436252 30.2340074, 120.0438013 30.2340215, 120.0439784 30.234021, 120.0440551 30.2340017, 120.0440856 30.2339655, 120.0440865 30.2338875, 120.044023 30.2337689, 120.0439472 30.2336343, 120.0438989 30.2335577)",,,,
5306827192,5306827171,0,549286310,service,False,True,165.686,"LINESTRING (120.0436252 30.2340074, 120.0435012 30.234124, 120.0434201 30.2342322, 120.0433864 30.234301, 120.0433493 30.2344043, 120.0433398 30.2344785, 120.043326 30.2348759, 120.0433352 30.2349395, 120.0433616 30.2350334, 120.0433932 30.235103, 120.0434277 30.2351675, 120.0434737 30.2352222, 120.0435168 30.2352644, 120.0435916 30.2353339, 120.0436088 30.2353506)",,,,
5306827192,5306827171,1,"[549381304, 549381305, 549381306]",service,False,"[False, True]",192.02799999999993,"LINESTRING (120.0436252 30.2340074, 120.0435563 30.2340094, 120.0434787 30.2340135, 120.0434293 30.2340249, 120.0433931 30.2340505, 120.0433405 30.2341301, 120.0433121 30.2341804, 120.0432858 30.2342345, 120.0432527 30.2343112, 120.0432161 30.2344692, 120.0432121 30.2348728, 120.0432446 30.2350133, 120.043269 30.2350912, 120.0432772 30.2351213, 120.0433063 30.2351817, 120.0433377 30.2352328, 120.0433774 30.2352817, 120.0434328 30.2353296, 120.0434777 30.2353499, 120.0435481 30.2353517, 120.0436088 30.2353506)",,,yes,
5306827216,5257637362,0,549381307,footway,False,True,18.831,"LINESTRING (120.033956 30.2285588, 120.034152 30.2285601)",,,,
5306827217,5257637366,0,549381308,footway,False,True,30.312,"LINESTRING (120.0338288 30.2300633, 120.0341443 30.2300618)",,,,
5306827222,3575883310,0,351704232,service,False,False,13.246,"LINESTRING (120.0347281 30.2301678, 120.0348046 30.2300687)",支干路,,,
5306827222,3575883381,0,351704232,service,False,True,30.856,"LINESTRING (120.0347281 30.2301678, 120.0345462 30.2303965)",支干路,,,
5306827222,5257637367,0,549381309,footway,False,True,50.944,"LINESTRING (120.0347281 30.2301678, 120.0345802 30.2300855, 120.0342603 30.2300855, 120.034227 30.2300931)",,,,
5306827225,3575883525,0,351776355,service,False,True,13.324000000000002,"LINESTRING (120.0364715 30.2307819, 120.0364378 30.2307889, 120.0363999 30.2308172, 120.0363855 30.2308621)",,,,
5306827226,3575883527,0,351776354,service,False,True,11.119,"LINESTRING (120.0368309 30.2308526, 120.0367571 30.230851, 120.0367182 30.2308645)",,,,
5306827229,3575883527,0,549381310,service,False,True,16.755,"LINESTRING (120.0367795 30.2309968, 120.0367827 30.2309455, 120.0367538 30.230897, 120.0367182 30.2308645)",,,,
5306827232,3575883340,0,351776329,service,False,False,51.188,"LINESTRING (120.0362362 30.2301155, 120.0357034 30.2301142)",,,,
5306827232,5262100966,0,351776329,service,False,True,25.529,"LINESTRING (120.0362362 30.2301155, 120.0362426 30.2302004, 120.0362177 30.2303433)",,,,
5306827232,5306827233,0,351776330,service,False,False,9.82,"LINESTRING (120.0362362 30.2301155, 120.0363062 30.2301051, 120.036334 30.2300929)",,,,
5306827233,3575883496,0,"[351776330, 351776351]","['footway', 'service']",False,False,85.011,"LINESTRING (120.036334 30.2300929, 120.0363887 30.2300882, 120.0369924 30.2300868, 120.0370349 30.2300988, 120.0370871 30.2300906, 120.0371479 30.2300761, 120.0372072 30.2300524)",,,,
5306827233,5306827232,0,351776330,service,False,True,9.82,"LINESTRING (120.036334 30.2300929, 120.0363062 30.2301051, 120.0362362 30.2301155)",,,,
5306827233,3575883370,0,"[351776331, 351776332]","['footway', 'service']",False,False,98.015,"LINESTRING (120.036334 30.2300929, 120.0363334 30.2299355, 120.0363595 30.2299193, 120.0363707 30.2298598, 120.0363697 30.2298086, 120.0363671 30.2293664, 120.0363417 30.2293286, 120.0363093 30.2293093, 120.0362363 30.229294)",,,,
5306827262,5306827263,0,351781690,service,False,False,8.429,"LINESTRING (120.037895 30.2323982, 120.037895 30.232474)",,,,
5306827262,3575923578,0,351781690,service,False,True,44.745,"LINESTRING (120.037895 30.2323982, 120.0378958 30.2319958)",,,,
5306827262,3575935693,0,351781692,service,False,True,60.602,"LINESTRING (120.037895 30.2323982, 120.0385256 30.232412)",,,,
5306827263,3575923592,0,351781690,service,False,False,39.074,"LINESTRING (120.037895 30.232474, 120.0378949 30.2328254)",,,,
5306827263,5306827262,0,351781690,service,False,True,8.429,"LINESTRING (120.037895 30.232474, 120.037895 30.2323982)",,,,
5306827263,3575935698,0,351781717,service,False,False,72.612,"LINESTRING (120.037895 30.232474, 120.0371392 30.2324704)",,,,
5338321472,5262100963,0,351776329,service,False,True,16.763,"LINESTRING (120.0362062 30.2304921, 120.0362015 30.2306428)",,,,
5338321472,5262100966,0,351776329,service,False,False,16.614,"LINESTRING (120.0362062 30.2304921, 120.0362096 30.2303857, 120.0362177 30.2303433)",,,,
5338321472,3575883523,0,351776353,service,False,False,106.17700000000002,"LINESTRING (120.0362062 30.2304921, 120.0365141 30.2304921, 120.0368618 30.2304879, 120.0370696 30.2304901, 120.0372747 30.2306006)",,,,
5363381005,3575424354,0,351711805,service,False,True,5.993,"LINESTRING (120.0283575 30.2244479, 120.0283576 30.2245018)",,,,
5363381005,5363381013,0,351711805,service,False,False,89.393,"LINESTRING (120.0283575 30.2244479, 120.0283568 30.2241931, 120.0280498 30.2241962, 120.0277213 30.2241962)",,,,
5363381005,5363381008,0,555963166,footway,False,False,68.16399999999999,"LINESTRING (120.0283575 30.2244479, 120.028008 30.2244479, 120.0279181 30.2245062, 120.0276707 30.2244989)",,,,
5363381008,5363381009,0,555963166,footway,False,False,20.835,"LINESTRING (120.0276707 30.2244989, 120.0277213 30.2243167)",,,,
5363381008,5363381005,0,555963166,footway,False,True,68.164,"LINESTRING (120.0276707 30.2244989, 120.0279181 30.2245062, 120.028008 30.2244479, 120.0283575 30.2244479)",,,,
5363381008,5363381019,0,555963170,footway,False,True,12.449,"LINESTRING (120.0276707 30.2244989, 120.0276448 30.2245737, 120.0276056 30.2245733)",,,,
5363381009,5363381010,0,555963166,footway,False,False,16.747,"LINESTRING (120.0277213 30.2243167, 120.027547 30.2243167)",,,,
5363381009,5363381008,0,555963166,footway,False,True,20.835,"LINESTRING (120.0277213 30.2243167, 120.0276707 30.2244989)",,,,
5363381009,5363381013,0,555963169,footway,False,False,13.399,"LINESTRING (120.0277213 30.2243167, 120.0277213 30.2241962)",,,,
5363381010,5363381011,0,555963166,footway,False,False,11.342,"LINESTRING (120.027547 30.2243167, 120.027547 30.2244187)",,,,
5363381010,5363381009,0,555963166,footway,False,True,16.747,"LINESTRING (120.027547 30.2243167, 120.0277213 30.2243167)",,,,
5363381010,5363381012,0,555963168,footway,False,False,13.399,"LINESTRING (120.027547 30.2243167, 120.027547 30.2241962)",,,,
5363381011,5363381010,0,555963166,footway,False,True,11.342,"LINESTRING (120.027547 30.2244187, 120.027547 30.2243167)",,,,
5363381012,5363381013,0,351711805,service,False,True,16.747,"LINESTRING (120.027547 30.2241962, 120.0277213 30.2241962)",,,,
5363381012,5363381010,0,555963168,footway,False,True,13.399,"LINESTRING (120.027547 30.2241962, 120.027547 30.2243167)",,,,
5363381012,3575424356,0,351711805,service,False,False,45.271,"LINESTRING (120.027547 30.2241962, 120.0273094 30.2241962, 120.0270763 30.2241832)",,,,
5363381013,5363381012,0,351711805,service,False,False,16.747,"LINESTRING (120.0277213 30.2241962, 120.027547 30.2241962)",,,,
5363381013,5363381009,0,555963169,footway,False,True,13.399,"LINESTRING (120.0277213 30.2241962, 120.0277213 30.2243167)",,,,
5363381013,5363381005,0,351711805,service,False,True,89.393,"LINESTRING (120.0277213 30.2241962, 120.0280498 30.2241962, 120.0283568 30.2241931, 120.0283575 30.2244479)",,,,
5363381015,3575424358,0,351711805,service,False,False,29.659,"LINESTRING (120.0270708 30.224528, 120.0270665 30.2247947)",,,,
5363381015,3575424356,0,351711805,service,False,True,38.344,"LINESTRING (120.0270708 30.224528, 120.0270763 30.2241832)",,,,
5363381015,5363381019,0,555963170,footway,False,False,53.76800000000001,"LINESTRING (120.0270708 30.224528, 120.0274065 30.2245256, 120.0274515 30.2245717, 120.0276056 30.2245733)",,,,
5363381018,3575424359,0,351711806,service,False,False,72.166,"LINESTRING (120.0276056 30.2247924, 120.0283567 30.2247892)",,,,
5363381018,3575424358,0,351711806,service,False,True,51.797,"LINESTRING (120.0276056 30.2247924, 120.0270665 30.2247947)",,,,
5363381018,5363381019,0,555963171,footway,False,True,24.363,"LINESTRING (120.0276056 30.2247924, 120.0276056 30.2245733)",,,,
5363381019,5363381018,0,555963171,footway,False,False,24.363,"LINESTRING (120.0276056 30.2245733, 120.0276056 30.2247924)",,,,
5363381019,5363381008,0,555963170,footway,False,False,12.449,"LINESTRING (120.0276056 30.2245733, 120.0276448 30.2245737, 120.0276707 30.2244989)",,,,
5363381019,5363381015,0,555963170,footway,False,True,53.768,"LINESTRING (120.0276056 30.2245733, 120.0274515 30.2245717, 120.0274065 30.2245256, 120.0270708 30.224528)",,,,
5700934062,3575923581,0,351781685,service,False,False,5.237,"LINESTRING (120.0390909 30.2332518, 120.0390911 30.2332989)",,,,
5700934062,3575935717,0,351781685,service,False,True,33.476,"LINESTRING (120.0390909 30.2332518, 120.0390842 30.2329508)",,,,
5700934062,5701073925,0,971542205,service,False,True,5.08,"LINESTRING (120.0390909 30.2332518, 120.0391437 30.2332543)",,,,yes
5700934064,3575935719,0,351781704,service,False,False,2.744,"LINESTRING (120.0397529 30.23325, 120.0397679 30.233271)",,,,
5700934064,3575935718,0,351781704,service,False,True,33.537,"LINESTRING (120.0397529 30.23325, 120.0397371 30.2329487)",,,,
5700934064,5701073926,0,971542207,service,False,False,10.103,"LINESTRING (120.0397529 30.23325, 120.0396479 30.2332551)",,,,
5700934065,3575935718,0,351781704,service,False,False,57.547,"LINESTRING (120.0391381 30.2329467, 120.0397371 30.2329487)",,,,
5700934065,3575935717,0,351781704,service,False,True,5.198,"LINESTRING (120.0391381 30.2329467, 120.0390842 30.2329508)",,,,
5700934065,5701073925,0,971542205,service,False,False,34.208,"LINESTRING (120.0391381 30.2329467, 120.0391437 30.2332543)",,,,yes
5701073925,5700934062,0,971542205,service,False,False,5.08,"LINESTRING (120.0391437 30.2332543, 120.0390909 30.2332518)",,,,yes
5701073925,5700934065,0,971542205,service,False,True,34.208,"LINESTRING (120.0391437 30.2332543, 120.0391381 30.2329467)",,,,yes
5701073925,5701073931,0,971542206,service,False,False,4.971,"LINESTRING (120.0391437 30.2332543, 120.0391428 30.233299)",,,,
5701073925,5701073926,0,"[599121666, 971542206]",service,False,True,48.439,"LINESTRING (120.0391437 30.2332543, 120.0394938 30.2332545, 120.0396479 30.2332551)",,,,yes
5701073926,5701073927,0,599121666,service,False,True,4.94,"LINESTRING (120.0396479 30.2332551, 120.039644 30.2332994)",,,,yes
5701073926,5700934064,0,971542207,service,False,True,10.103,"LINESTRING (120.0396479 30.2332551, 120.0397529 30.23325)",,,,
5701073926,5701073925,0,"[599121666, 971542206]",service,False,False,48.439,"LINESTRING (120.0396479 30.2332551, 120.0394938 30.2332545, 120.0391437 30.2332543)",,,,yes
5701073927,5701073931,0,351781704,service,False,False,48.151,"LINESTRING (120.039644 30.2332994, 120.0391428 30.233299)",,,,
5701073927,3575935719,0,351781704,service,False,True,12.315,"LINESTRING (120.039644 30.2332994, 120.0397679 30.233271)",,,,
5701073927,5701073926,0,599121666,service,False,False,4.94,"LINESTRING (120.039644 30.2332994, 120.0396479 30.2332551)",,,,yes
5701073931,3575923581,0,351781704,service,False,False,4.967,"LINESTRING (120.0391428 30.233299, 120.0390911 30.2332989)",,,,
5701073931,5701073927,0,351781704,service,False,True,48.151,"LINESTRING (120.0391428 30.233299, 120.039644 30.2332994)",,,,
5701073931,5701073925,0,971542206,service,False,True,4.971,"LINESTRING (120.0391428 30.233299, 120.0391437 30.2332543)",,,,
7233571962,5305995488,0,116484112,unclassified,False,True,94.779,"LINESTRING (120.041615 30.2318222, 120.0410234 30.2325043)",,,,
7233571962,5306014565,0,775337452,service,False,False,90.0,"LINESTRING (120.041615 30.2318222, 120.0421543 30.2321673, 120.0422694 30.2323742)",,,,
7233571964,5306014528,0,1071810230,service,False,True,25.34,"LINESTRING (120.0431944 30.2331747, 120.0434215 30.2330588)",,,,
7233571964,7233571964,0,775337453,service,False,False,128.771,"LINESTRING (120.0431944 30.2331747, 120.0431944 30.2332207, 120.0431455 30.2332575, 120.0427378 30.2332625, 120.042675 30.2332086, 120.0426764 30.2331356, 120.0427181 30.2330796, 120.0431395 30.233073, 120.0431927 30.2331105, 120.0431944 30.2331747)",,,,
7233571964,7233571964,1,775337453,service,False,True,128.77100000000002,"LINESTRING (120.0431944 30.2331747, 120.0431927 30.2331105, 120.0431395 30.233073, 120.0427181 30.2330796, 120.0426764 30.2331356, 120.042675 30.2332086, 120.0427378 30.2332625, 120.0431455 30.2332575, 120.0431944 30.2332207, 120.0431944 30.2331747)",,,,
7233571970,7233571974,0,775337454,service,False,True,56.069,"LINESTRING (120.0420353 30.2332446, 120.0416436 30.2332539, 120.0414614 30.2332022)",,,,
7233571971,7233571974,0,775337455,service,False,False,28.314,"LINESTRING (120.041452 30.2334567, 120.0414614 30.2332022)",,,,
7233571971,5306014552,0,775337456,service,False,False,48.479,"LINESTRING (120.041452 30.2334567, 120.0409474 30.2334603)",,,,
7233571971,5306014556,0,775337455,service,False,True,159.89600000000002,"LINESTRING (120.041452 30.2334567, 120.0414505 30.2341346, 120.0414075 30.2341486, 120.040574 30.2341675)",,,,
7233571974,5306014549,0,775337454,service,False,True,20.026,"LINESTRING (120.0414614 30.2332022, 120.041307 30.2330812)",,,,
7233571974,7233571971,0,775337455,service,False,True,28.314,"LINESTRING (120.0414614 30.2332022, 120.041452 30.2334567)",,,,
7233571974,7233571970,0,775337454,service,False,False,56.069,"LINESTRING (120.0414614 30.2332022, 120.0416436 30.2332539, 120.0420353 30.2332446)",,,,
8992051829,3575935719,0,351781705,service,False,True,50.044,"LINESTRING (120.0401636 30.2335637, 120.0397679 30.233271)",,,,
8992051829,3575935723,0,549284716,service,False,False,39.416,"LINESTRING (120.0401636 30.2335637, 120.0403564 30.2332508)",,,,
8992051829,5306825887,0,549284716,service,False,True,29.121,"LINESTRING (120.0401636 30.2335637, 120.0400081 30.2337885)",,,,
8992051832,5305995488,0,549284716,service,False,False,25.909,"LINESTRING (120.0408652 30.232693, 120.0410234 30.2325043)",,,,
8992051832,8992051833,0,549284716,service,False,True,7.57,"LINESTRING (120.0408652 30.232693, 120.0407864 30.2326928)",,,,
8992051832,5306827137,0,549381303,footway,False,True,23.73,"LINESTRING (120.0408652 30.232693, 120.0409442 30.2327409, 120.0409685 30.2327702, 120.0409921 30.2328128, 120.0410002 30.2328402, 120.040981 30.2328483)",,,,
8992051833,3575935727,0,351781710,service,False,True,36.859,"LINESTRING (120.0407864 30.2326928, 120.0404028 30.232687)",,,,
8992051833,8992051832,0,549284716,service,False,False,7.57,"LINESTRING (120.0407864 30.2326928, 120.0408652 30.232693)",,,,
8992051833,8992051834,0,549284716,service,False,True,34.549,"LINESTRING (120.0407864 30.2326928, 120.0405911 30.2329537)",,,,
8992051834,3575935724,0,351781708,service,False,True,21.241,"LINESTRING (120.0405911 30.2329537, 120.04037 30.2329537)",,,,
8992051834,8992051833,0,549284716,service,False,False,34.549,"LINESTRING (120.0405911 30.2329537, 120.0407864 30.2326928)",,,,
8992051834,3575935723,0,549284716,service,False,True,39.997,"LINESTRING (120.0405911 30.2329537, 120.0403564 30.2332508)",,,,
9834985270,5306014549,0,549286310,service,False,True,5.89,"LINESTRING (120.0412692 30.2331229, 120.041307 30.2330812)",,,,
9834985270,5306014552,0,549286310,service,False,False,49.318,"LINESTRING (120.0412692 30.2331229, 120.0412074 30.2331496, 120.041076 30.2332912, 120.0409474 30.2334603)",,,,
9834985270,5306827145,0,549381302,footway,False,True,26.345000000000006,"LINESTRING (120.0412692 30.2331229, 120.0412256 30.2330933, 120.0411876 30.2330692, 120.0411675 30.2330237, 120.0411756 30.232988, 120.0411924 30.2329581, 120.0412145 30.232935)",,,,
11221793562,3575424350,0,351711802,service,False,False,255.983,"LINESTRING (120.0303798 30.2285445, 120.0307923 30.2287902, 120.0318309 30.2294079, 120.0325761 30.2298478)",乌溪江路,,,
11221793562,5262100977,0,351711802,service,False,True,74.877,"LINESTRING (120.0303798 30.2285445, 120.0301895 30.2284312, 120.0298551 30.2282259, 120.0297552 30.2281436)",乌溪江路,,,
