u,v,key,osmid,highway,service,access,oneway,reversed,length,geometry,lanes,name,maxspeed,tunnel,bridge
4519935123,5674222075,0,"[455610452, 455610453]",footway,,,False,True,16.239,"LINESTRING (-76.6233971 39.33594, -76.623384 39.3359141, -76.6232654 39.3358395)",,,,,
4519935131,10801868932,0,455610451,footway,,,False,False,27.31,"LINESTRING (-76.620714 39.3341804, -76.6209558 39.3343396)",,,,,
4519935131,4520077318,0,455610451,footway,,,False,True,20.546,"LINESTRING (-76.620714 39.3341804, -76.6205318 39.3340609)",,,,,
4519935146,4402679823,0,455610470,footway,,,False,True,5.225,"LINESTRING (-76.622796 39.3325932, -76.6228361 39.3326285)",,,,,
4519935150,9159493653,0,455591597,footway,,,False,False,17.42,"LINESTRING (-76.6197139 39.3316546, -76.6195116 39.3316622)",,,,,
4519935150,4519935153,0,455591597,footway,,,False,True,4.16,"LINESTRING (-76.6197139 39.3316546, -76.6197453 39.3316596, -76.6197616 39.3316591)",,,,,
4519935150,4519935152,0,455610471,footway,,,False,True,9.405000000000001,"LINESTRING (-76.6197139 39.3316546, -76.6197106 39.3316064, -76.6197575 39.3316048)",,,,,
4519935150,4520096217,0,455640719,footway,,,False,True,13.617,"LINESTRING (-76.6197139 39.3316546, -76.6197133 39.3316888, -76.6196632 39.3317681)",,,,,
4519935152,4519935150,0,455610471,footway,,,False,False,9.405000000000001,"LINESTRING (-76.6197575 39.3316048, -76.6197106 39.3316064, -76.6197139 39.3316546)",,,,,
4519935152,4519817400,0,"[455591600, 455591599, 455591598, 455610471]","['steps', 'footway']",,,False,"[False, True]",42.574,"LINESTRING (-76.6197575 39.3316048, -76.6197924 39.3316036, -76.6197766 39.3313597, -76.6197721 39.3312847, -76.6197695 39.3312482)",,,,,
4519935152,4519935153,0,"[455610472, 991347237, 991347238]",footway,,,False,False,6.048,"LINESTRING (-76.6197575 39.3316048, -76.6197584 39.3316166, -76.6197595 39.3316319, -76.6197605 39.3316447, -76.6197616 39.3316591)",,,,,
4519935153,4519817384,0,455591597,footway,,,False,True,6.371,"LINESTRING (-76.6197616 39.3316591, -76.6198356 39.3316565)",,,,,
4519935153,4519935150,0,455591597,footway,,,False,False,4.16,"LINESTRING (-76.6197616 39.3316591, -76.6197453 39.3316596, -76.6197139 39.3316546)",,,,,
4519935153,4519935152,0,"[455610472, 991347237, 991347238]",footway,,,False,True,6.048,"LINESTRING (-76.6197616 39.3316591, -76.6197605 39.3316447, -76.6197595 39.3316319, -76.6197584 39.3316166, -76.6197575 39.3316048)",,,,,
4519935157,244357723,0,455610475,footway,,,False,True,13.561,"LINESTRING (-76.6201624 39.3311395, -76.6200049 39.3311451)",,,,,
4519935159,1676517737,0,455610479,footway,,,False,True,7.357,"LINESTRING (-76.621139 39.3293051, -76.6211352 39.329239)",,,,,
4519935159,8325252322,0,895634660,footway,,,False,False,7.125,"LINESTRING (-76.621139 39.3293051, -76.6211431 39.3293691)",,,,,
4519935159,244453223,0,455610477,footway,,,False,True,16.912,"LINESTRING (-76.621139 39.3293051, -76.6210251 39.3293094, -76.6210207 39.3292456)",,,,,
4519935161,4519935162,0,455610481,footway,,,False,False,6.691,"LINESTRING (-76.6211011 39.328672, -76.6210952 39.328612)",,,,,
4519935161,1676517727,0,455610481,footway,,,False,True,7.716,"LINESTRING (-76.6211011 39.328672, -76.6211056 39.3287413)",,,,,
4519935161,244453225,0,455610480,footway,,,False,True,17.093,"LINESTRING (-76.6211011 39.328672, -76.6209889 39.3286771, -76.6209933 39.3287438)",,,,,
4519935162,3299505771,0,323156049,footway,,,False,False,2.256,"LINESTRING (-76.6210952 39.328612, -76.621069 39.3286129)",,,,,
4519935162,4519935161,0,455610481,footway,,,False,True,6.691,"LINESTRING (-76.6210952 39.328612, -76.6211011 39.328672)",,,,,
4519935162,3299505773,0,323156049,footway,,,False,True,29.842,"LINESTRING (-76.6210952 39.328612, -76.6213122 39.3286038, -76.6213185 39.328704)",,,,,
4519935163,8325252327,0,455610482,footway,,,False,True,5.144,"LINESTRING (-76.6212845 39.3287338, -76.6212248 39.3287365)",,,,,
4519935164,244453223,0,992080906,footway,,,False,False,28.07,"LINESTRING (-76.6210066 39.3289934, -76.6210207 39.3292456)",,,,,
4519935164,244453225,0,992080906,footway,,,False,True,27.778,"LINESTRING (-76.6210066 39.3289934, -76.6209933 39.3287438)",,,,,
4519935164,4519935165,0,"[895634665, 895634666, 895634667]","['steps', 'footway']",,,False,"[False, True]",9.797,"LINESTRING (-76.6210066 39.3289934, -76.6210662 39.3289914, -76.621104 39.3289901, -76.6211204 39.3289896)",,,,,
4519935165,1676517727,0,155236761,footway,,,False,False,27.639,"LINESTRING (-76.6211204 39.3289896, -76.6211056 39.3287413)",,,,,
4519935165,1676517737,0,155236761,footway,,,False,True,27.761,"LINESTRING (-76.6211204 39.3289896, -76.6211352 39.329239)",,,,,
4519935165,4519935164,0,"[895634665, 895634666, 895634667]","['steps', 'footway']",,,False,"[False, True]",9.797,"LINESTRING (-76.6211204 39.3289896, -76.621104 39.3289901, -76.6210662 39.3289914, -76.6210066 39.3289934)",,,,,
4519935165,8325252326,0,"[895634665, 895634661, 895634662]","['steps', 'footway']",,,False,"[False, True]",10.253,"LINESTRING (-76.6211204 39.3289896, -76.621175 39.3289878, -76.621209 39.3289866, -76.6212395 39.3289856)",,,,,
4519935168,244453055,0,992080907,footway,,,False,False,27.77,"LINESTRING (-76.6197525 39.3290445, -76.6197693 39.3292939)",,,,,
4519935168,244453248,0,992080907,footway,,,False,True,6.525,"LINESTRING (-76.6197525 39.3290445, -76.6197486 39.3289859)",,,,,
4519935168,4519935170,0,"[895683604, 992080910, 992080911]","['steps', 'footway']",,,False,False,7.542999999999999,"LINESTRING (-76.6197525 39.3290445, -76.6197047 39.3290463, -76.6196908 39.3290468, -76.6196649 39.3290478)",,,,,
4519935169,4519935170,0,455610484,footway,,,False,True,10.127,"LINESTRING (-76.6195473 39.3290522, -76.6196649 39.3290478)",,,,,
4519935170,8325678376,0,455600010,footway,,,False,False,13.116,"LINESTRING (-76.6196649 39.3290478, -76.6196728 39.3291656)",,,,,
4519935170,8325678379,0,455600010,footway,,,False,True,13.106,"LINESTRING (-76.6196649 39.3290478, -76.6196569 39.3289301)",,,,,
4519935170,4519935169,0,455610484,footway,,,False,False,10.127,"LINESTRING (-76.6196649 39.3290478, -76.6195473 39.3290522)",,,,,
4519935170,4519935168,0,"[895683604, 992080910, 992080911]","['steps', 'footway']",,,False,True,7.542999999999999,"LINESTRING (-76.6196649 39.3290478, -76.6196908 39.3290468, -76.6197047 39.3290463, -76.6197525 39.3290445)",,,,,
4519935175,244453406,0,"[238061866, 22770708, 966518390, 993656444, 993656445, 993656446, 993656447]","['steps', 'footway']",,,False,"[False, True]",29.211,"LINESTRING (-76.6213315 39.3308245, -76.6213195 39.3307418, -76.6213143 39.3307123, -76.6213107 39.3306921, -76.6213048 39.3306587, -76.6213017 39.3306414, -76.6212955 39.3306063, -76.6212819 39.3305649)",,,,,
4519935175,4519935296,0,455610491,footway,,,False,False,80.086,"LINESTRING (-76.6213315 39.3308245, -76.621405 39.3308219, -76.6214646 39.3308094, -76.6215196 39.3307897, -76.6215619 39.3307654, -76.62158 39.3307451, -76.621588 39.3307249, -76.6215875 39.3306853, -76.6215669 39.3306096, -76.6215641 39.3305638, -76.6215669 39.3305073, -76.621582 39.3304355, -76.6216075 39.3303483, -76.6216241 39.3302781, -76.6216282 39.330249)",,,,,
4519935175,2459264444,0,"[455610487, 966518391]",footway,,,False,False,5.2010000000000005,"LINESTRING (-76.6213315 39.3308245, -76.621327 39.3308298, -76.6213362 39.3308696)",,,,,
4519935181,4519935182,0,455610490,service,parking_aisle,,False,False,4.272,"LINESTRING (-76.6218024 39.3305566, -76.6218143 39.3305193)",,,,,
4519935181,4519935182,1,455610490,service,parking_aisle,,False,True,84.518,"LINESTRING (-76.6218024 39.3305566, -76.6220032 39.3305947, -76.6220771 39.3303623, -76.6218763 39.3303242, -76.6218143 39.3305193)",,,,,
4519935182,9456927383,0,455610488,service,driveway,,True,False,17.537,"LINESTRING (-76.6218143 39.3305193, -76.6216169 39.3304798)",,,,,
4519935182,4519935181,0,455610490,service,parking_aisle,,False,True,4.272,"LINESTRING (-76.6218143 39.3305193, -76.6218024 39.3305566)",,,,,
4519935182,4519935181,1,455610490,service,parking_aisle,,False,False,84.518,"LINESTRING (-76.6218143 39.3305193, -76.6218763 39.3303242, -76.6220771 39.3303623, -76.6220032 39.3305947, -76.6218024 39.3305566)",,,,,
4519935296,49409604,0,455610491,footway,,,False,False,52.281000000000006,"LINESTRING (-76.6216282 39.330249, -76.6216275 39.330179, -76.6216151 39.330131, -76.6215972 39.3301075, -76.6215682 39.3300969, -76.621367 39.3300734, -76.6213064 39.3300617, -76.6212444 39.330034, -76.6212104 39.3300065)",,,,,
4519935296,4519935175,0,455610491,footway,,,False,True,80.08599999999998,"LINESTRING (-76.6216282 39.330249, -76.6216241 39.3302781, -76.6216075 39.3303483, -76.621582 39.3304355, -76.6215669 39.3305073, -76.6215641 39.3305638, -76.6215669 39.3306096, -76.6215875 39.3306853, -76.621588 39.3307249, -76.62158 39.3307451, -76.6215619 39.3307654, -76.6215196 39.3307897, -76.6214646 39.3308094, -76.621405 39.3308219, -76.6213315 39.3308245)",,,,,
4519935296,8813102269,0,"[1026114828, 952165423]",footway,,,False,True,4.2509999999999994,"LINESTRING (-76.6216282 39.330249, -76.6216395 39.3302508, -76.6216765 39.3302571)",,,,,
4520038549,244453016,0,455600030,footway,,,False,False,18.734,"LINESTRING (-76.6189281 39.3305054, -76.6189382 39.3306737)",,,,,
4520038549,9159493717,0,455630118,footway,,,False,False,6.288,"LINESTRING (-76.6189281 39.3305054, -76.618855 39.3305064)",,,,,
4520038549,4520077191,0,455600030,footway,,,False,True,37.22,"LINESTRING (-76.6189281 39.3305054, -76.6189185 39.3303517, -76.6189072 39.330296, -76.6188852 39.3302454, -76.6188568 39.3301778)",,,,,
4520038549,244453018,0,455630110,footway,,,False,True,27.599,"LINESTRING (-76.6189281 39.3305054, -76.6189729 39.3305045, -76.6190351 39.3304919, -76.619093 39.3304669, -76.6192163 39.3304072)",,,,,
4520038551,8750045852,0,1059034701,footway,,,False,False,14.71,"LINESTRING (-76.6190127 39.3293932, -76.619175 39.3293515)",,,,,
4520038551,8907123781,0,"[991772976, 945139694]",footway,,,False,True,14.356,"LINESTRING (-76.6190127 39.3293932, -76.6189588 39.3294081, -76.6189031 39.3294184, -76.6188851 39.3294193, -76.6188508 39.329421)",,,,,
4520038551,4519817362,0,991337887,footway,,,False,False,18.691000000000003,"LINESTRING (-76.6190127 39.3293932, -76.6189769 39.3294656, -76.6189467 39.3295148, -76.6189219 39.3295454)",,,,,
4520038551,2044048392,0,991337887,footway,,,False,True,21.813000000000002,"LINESTRING (-76.6190127 39.3293932, -76.6190279 39.3293411, -76.6190433 39.3292777, -76.6190582 39.3292003)",,,,,
4520038589,244453016,0,22975998,footway,,,False,False,19.236,"LINESTRING (-76.6189487 39.3308465, -76.6189382 39.3306737)",,,,,
4520038589,247671409,0,22975998,footway,,,False,True,25.727,"LINESTRING (-76.6189487 39.3308465, -76.6189602 39.3310777)",,,,,
4520038589,9159493716,0,455630116,footway,,,False,True,6.062,"LINESTRING (-76.6189487 39.3308465, -76.6188783 39.3308491)",,,,,
4520038589,1909367314,0,455630116,footway,,,False,False,24.706,"LINESTRING (-76.6189487 39.3308465, -76.6190205 39.3308468, -76.6190983 39.3308541, -76.6191465 39.3308639, -76.6191895 39.3308769, -76.6192257 39.3308919)",,,,,
4520038592,4519817406,0,455663816,footway,,permit,False,False,19.274,"LINESTRING (-76.6187232 39.3305083, -76.6187348 39.3306814)",,,,,
4520038592,4520237293,0,455663816,footway,,permit,False,True,10.188,"LINESTRING (-76.6187232 39.3305083, -76.618717 39.3304168)",,,,,
4520038592,4519817409,0,455663815,footway,,permit,False,False,15.145,"LINESTRING (-76.6187232 39.3305083, -76.6186597 39.3305112, -76.6186081 39.330504, -76.6185511 39.3304894)",,,,,
4520038592,9159493717,0,"[991325408, 991325407, 455630118, 455663815]","['steps', 'footway']",,permit,False,True,11.341000000000001,"LINESTRING (-76.6187232 39.3305083, -76.6187417 39.3305078, -76.6188079 39.3305062, -76.618828 39.330506, -76.618855 39.3305064)",,,,,
4520038663,4520038665,0,455630126,footway,,,False,True,1.434,"LINESTRING (-76.6208054 39.330591, -76.620822 39.3305898)",,,,,
4520038665,4520038663,0,455630126,footway,,,False,False,1.434,"LINESTRING (-76.620822 39.3305898, -76.6208054 39.330591)",,,,,
4520038665,244453409,0,455630126,footway,,,False,True,23.627,"LINESTRING (-76.620822 39.3305898, -76.6210956 39.3305708)",,,,,
4520038665,4520038666,0,455630127,footway,,,False,False,2.287,"LINESTRING (-76.620822 39.3305898, -76.6208241 39.3306103)",,,,,
4520038665,247671381,0,455630127,footway,,,False,True,13.827,"LINESTRING (-76.620822 39.3305898, -76.6208189 39.3305001, -76.6208388 39.3304691)",,,,,
4520038666,4520038665,0,455630127,footway,,,False,True,2.287,"LINESTRING (-76.6208241 39.3306103, -76.620822 39.3305898)",,,,,
4520038719,4520038721,0,455630134,service,driveway,,False,False,13.991,"LINESTRING (-76.6223069 39.3307322, -76.622302 39.3307082, -76.622293 39.3306851, -76.6222764 39.3306639, -76.6222546 39.3306485, -76.6222192 39.3306368)",,,,,
4520038719,5914369186,0,"[914898895, 1026114831]",residential,,,False,False,23.842,"LINESTRING (-76.6223069 39.3307322, -76.6223902 39.3307259, -76.6225618 39.3307173, -76.6225833 39.3307162)",,Bowman Drive,12 mph,,
4520038719,49418292,0,1026114831,residential,,,False,True,54.269000000000005,"LINESTRING (-76.6223069 39.3307322, -76.6221446 39.3307486, -76.6219512 39.3307691, -76.6218402 39.3307823, -76.6216831 39.3308048)",,Bowman Drive,12 mph,,
4520038721,4520038722,0,967564617,service,driveway,,True,False,9.466,"LINESTRING (-76.6222192 39.3306368, -76.6221257 39.3305919)",,,,,
4520038721,4520038719,0,455630134,service,driveway,,False,True,13.991,"LINESTRING (-76.6222192 39.3306368, -76.6222546 39.3306485, -76.6222764 39.3306639, -76.622293 39.3306851, -76.622302 39.3307082, -76.6223069 39.3307322)",,,,,
4520038734,5674142960,0,455630137,service,,,False,True,59.65899999999999,"LINESTRING (-76.6227604 39.3291534, -76.6223486 39.3290634, -76.622337 39.3290264, -76.6221265 39.3289873)",,,,,
4520038735,4520038736,0,455630138,steps,,,False,False,5.719,"LINESTRING (-76.6218034 39.3286784, -76.6218009 39.328627)",,,,,
4520038735,4519817479,0,"[962901832, 22976001, 455591626]",footway,,,False,"[False, True]",71.09400000000001,"LINESTRING (-76.6218034 39.3286784, -76.6218613 39.3287085, -76.6219269 39.3287616, -76.6219619 39.3288071, -76.6219954 39.3288704, -76.6220155 39.3289368, -76.6220182 39.3290063, -76.6220097 39.3290843, -76.6219801 39.3291557, -76.6219371 39.3292096, -76.6219477 39.3292138, -76.6219808 39.3292226)",,,,,
4520038735,247671571,0,22976001,footway,,,False,True,50.43599999999999,"LINESTRING (-76.6218034 39.3286784, -76.6217876 39.3286702, -76.6217111 39.3286577, -76.6214509 39.3286598, -76.6214228 39.3286484, -76.6213983 39.3286285, -76.6213778 39.3286023, -76.6213581 39.3285596, -76.6213459 39.3285114)",,,,,
4520038736,4520038735,0,455630138,steps,,,False,True,5.719,"LINESTRING (-76.6218009 39.328627, -76.6218034 39.3286784)",,,,,
4520038779,4408342783,0,"[455630152, 455630150]",footway,,,False,True,11.044,"LINESTRING (-76.6196703 39.3283589, -76.6196481 39.3283595, -76.6196439 39.3283144, -76.6196292 39.328315, -76.6196276 39.3282895)",,,,,
4520038960,2044048487,0,455630167,footway,,,False,False,13.145,"LINESTRING (-76.6220396 39.3300757, -76.6220766 39.329961)",,,,,
4520077191,4520038549,0,455600030,footway,,,False,False,37.22,"LINESTRING (-76.6188568 39.3301778, -76.6188852 39.3302454, -76.6189072 39.330296, -76.6189185 39.3303517, -76.6189281 39.3305054)",,,,,
4520077191,2044048496,0,455600030,footway,,,False,True,13.524000000000001,"LINESTRING (-76.6188568 39.3301778, -76.6188241 39.330135, -76.6187653 39.3300793)",,,,,
4520077191,244453018,0,455637542,footway,,,False,False,40.085,"LINESTRING (-76.6188568 39.3301778, -76.6190274 39.3302852, -76.6192163 39.3304072)",,,,,
4520077218,4520077223,0,455637553,footway,,,False,True,5.12,"LINESTRING (-76.620488 39.3328835, -76.6204609 39.3328425)",,,,,
4520077218,4520077311,0,455637571,footway,,,False,True,59.542,"LINESTRING (-76.620488 39.3328835, -76.6200458 39.3332955)",,,,,
4520077218,4520077315,0,"[455637572, 455637574]",footway,,,False,False,130.373,"LINESTRING (-76.620488 39.3328835, -76.6206379 39.3328831, -76.6216817 39.3335646)",,,,,
4520077223,4520077218,0,455637553,footway,,,False,False,5.12,"LINESTRING (-76.6204609 39.3328425, -76.620488 39.3328835)",,,,,
4520077223,4520077245,0,"[455637547, 455637548, 455637549, 455637550, 455637551, 455637552, 455637553]","['steps', 'footway']",,,False,True,25.090000000000003,"LINESTRING (-76.6204609 39.3328425, -76.6204372 39.332797, -76.6204313 39.3327857, -76.6204112 39.3327471, -76.6204048 39.3327348, -76.6203834 39.3326936, -76.6203769 39.3326812, -76.6203519 39.3326332)",,,,,
4520077223,4520077244,0,"[455637562, 965974868, 965974869]",footway,,,False,True,40.267,"LINESTRING (-76.6204609 39.3328425, -76.6204982 39.332801, -76.6205755 39.3327298, -76.6205205 39.3326943, -76.620458 39.3327155, -76.6204134 39.3326312, -76.6204025 39.3326138)",,,,,
4520077234,244453403,0,"[455637554, 895634659]",footway,,,False,"[False, True]",24.556,"LINESTRING (-76.6207557 39.3322299, -76.6207509 39.3321906, -76.6207486 39.3321713, -76.6207313 39.3321365, -76.6207041 39.3320968, -76.6206719 39.3320667, -76.6206311 39.332041)",,,,,
4520077234,4520077236,0,455637554,footway,,,False,True,16.436,"LINESTRING (-76.6207557 39.3322299, -76.6207478 39.3323154, -76.6207216 39.3323741)",,,,,
4520077234,9180101315,0,"[993649225, 993649226, 993649227]","['steps', 'footway']",,,False,"[False, True]",13.136,"LINESTRING (-76.6207557 39.3322299, -76.6208133 39.3322192, -76.6208224 39.3322073, -76.6208315 39.3321955, -76.6208406 39.3321836, -76.620861 39.332157)",,,,,
4520077236,4520077234,0,455637554,footway,,,False,False,16.436,"LINESTRING (-76.6207216 39.3323741, -76.6207478 39.3323154, -76.6207557 39.3322299)",,,,,
4520077236,4520077241,0,455637554,footway,,,False,True,11.457999999999998,"LINESTRING (-76.6207216 39.3323741, -76.6207039 39.3324014, -76.620648 39.3324596)",,,,,
4520077236,9180101316,0,"[993649228, 993649229]",footway,,,False,True,26.564,"LINESTRING (-76.6207216 39.3323741, -76.6207917 39.3322826, -76.6208791 39.3321686)",,,,,
4520077241,4519934764,0,455610446,footway,,,False,True,3.709,"LINESTRING (-76.620648 39.3324596, -76.6206157 39.3324375)",,,,,
4520077241,4519934765,0,"[992453880, 993655300, 455610446, 992453879]","['steps', 'footway']",,,False,False,9.082,"LINESTRING (-76.620648 39.3324596, -76.6206601 39.332468, -76.6206728 39.3324767, -76.6206969 39.3324932, -76.620727 39.3325138)",,,,,
4520077241,4520077236,0,455637554,footway,,,False,False,11.457999999999998,"LINESTRING (-76.620648 39.3324596, -76.6207039 39.3324014, -76.6207216 39.3323741)",,,,,
4520077241,4520077244,0,455637554,footway,,,False,True,27.406,"LINESTRING (-76.620648 39.3324596, -76.620589 39.3325096, -76.6205299 39.3325518, -76.6204742 39.3325822, -76.6204025 39.3326138)",,,,,
4520077244,4520077245,0,455637554,footway,,,False,True,4.857,"LINESTRING (-76.6204025 39.3326138, -76.6203519 39.3326332)",,,,,
