u,v,key,osmid,name,highway,oneway,reversed,length,geometry
4907037421,4907037422,0,499426091,,living_street,False,False,44.411,"LINESTRING (116.3557858 39.9579272, 116.3557858 39.9575278)"
4907037422,4907030720,0,499426089,,service,False,False,18.283,"LINESTRING (116.3557858 39.9575278, 116.3560003 39.9575289)"
4907037422,4907030717,0,499426089,,service,False,True,17.397,"LINESTRING (116.3557858 39.9575278, 116.3555817 39.9575267)"
4907037422,4907037421,0,499426091,,living_street,False,True,44.411,"LINESTRING (116.3557858 39.9575278, 116.3557858 39.9579272)"
4907037423,4907030715,0,106617832,立身路,service,False,False,19.664,"LINESTRING (116.3561183 39.9579268, 116.356349 39.9579257)"
4907037423,4907030719,0,106617832,立身路,service,False,True,10.51,"LINESTRING (116.3561183 39.9579268, 116.355995 39.9579277)"
4907037423,4907037424,0,499426092,,living_street,False,False,43.732,"LINESTRING (116.3561183 39.9579268, 116.3561291 39.9575336)"
4907037424,4907030718,0,499426089,,service,False,False,18.984,"LINESTRING (116.3561291 39.9575336, 116.3563518 39.9575308)"
4907037424,4907030720,0,499426089,,service,False,True,10.99,"LINESTRING (116.3561291 39.9575336, 116.3560003 39.9575289)"
4907037424,4907037423,0,499426092,,living_street,False,True,43.732,"LINESTRING (116.3561291 39.9575336, 116.3561183 39.9579268)"
4907037425,4907037512,0,499426956,,service,False,True,38.496,"LINESTRING (116.3588249 39.9571318, 116.3588253 39.957478)"
4907037425,4907037427,0,499426093,,service,False,False,145.59,"LINESTRING (116.3588249 39.9571318, 116.3593497 39.9571242, 116.3603353 39.9571098, 116.3603629 39.9571093, 116.3604182 39.9571083, 116.3605326 39.9571043)"
4907037425,4907041805,0,499426093,,service,False,True,113.873,"LINESTRING (116.3588249 39.9571318, 116.3583222 39.9571332, 116.3577525 39.9571349, 116.3574889 39.9571356)"
4907037427,2733378147,0,42943334,京师路,residential,False,False,50.846,"LINESTRING (116.3605326 39.9571043, 116.3604802 39.9575598)"
4907037427,4907037425,0,499426093,,service,False,True,145.59,"LINESTRING (116.3605326 39.9571043, 116.3604182 39.9571083, 116.3603629 39.9571093, 116.3603353 39.9571098, 116.3593497 39.9571242, 116.3588249 39.9571318)"
4907037510,4907041805,0,499426953,,service,False,False,39.274,"LINESTRING (116.3574889 39.9574888, 116.3574889 39.9571356)"
4907037510,4907041804,0,499426953,,service,False,True,47.858,"LINESTRING (116.3574889 39.9574888, 116.3574888 39.9579192)"
4907037510,4907037511,0,499426993,,service,False,False,79.56599999999999,"LINESTRING (116.3574889 39.9574888, 116.3575944 39.9574876, 116.3584223 39.957478)"
4907037511,4907037510,0,499426993,,service,False,True,79.56599999999999,"LINESTRING (116.3584223 39.957478, 116.3575944 39.9574876, 116.3574889 39.9574888)"
4907037512,4907037425,0,499426956,,service,False,False,38.496,"LINESTRING (116.3588253 39.957478, 116.3588249 39.9571318)"
4907037512,4907037513,0,499426994,,service,False,False,22.885,"LINESTRING (116.3588253 39.957478, 116.3585568 39.957478)"
4907037512,4907041815,0,499426956,,service,False,True,47.147,"LINESTRING (116.3588253 39.957478, 116.3588259 39.9578743, 116.3588259 39.957902)"
4907037513,4907037512,0,499426994,,service,False,True,22.885,"LINESTRING (116.3585568 39.957478, 116.3588253 39.957478)"
4907039226,6225740645,0,42943334,京师路,residential,False,True,30.384,"LINESTRING (116.3599497 39.9635749, 116.3599677 39.963302)"
4907039226,4907082047,0,499427389,丽泽路,residential,False,False,98.162,"LINESTRING (116.3599497 39.9635749, 116.361101 39.9636006)"
4907039226,6225740643,0,499427389,丽泽路,residential,False,True,81.492,"LINESTRING (116.3599497 39.9635749, 116.358994 39.9635516)"
4907041802,4907034336,0,106617832,立身路,service,False,False,35.424,"LINESTRING (116.3569752 39.9579222, 116.3573908 39.9579198)"
4907041802,4907030715,0,106617832,立身路,service,False,True,53.374,"LINESTRING (116.3569752 39.9579222, 116.356349 39.9579257)"
4907041802,4907041803,0,499426952,,service,False,False,86.522,"LINESTRING (116.3569752 39.9579222, 116.3569703 39.9571441)"
4907041803,4907041805,0,499426093,,service,False,False,44.212,"LINESTRING (116.3569703 39.9571441, 116.3574889 39.9571356)"
4907041803,4907030713,0,499426093,,service,False,True,22.089,"LINESTRING (116.3569703 39.9571441, 116.3567112 39.9571484)"
4907041803,4907041802,0,499426952,,service,False,True,86.522,"LINESTRING (116.3569703 39.9571441, 116.3569752 39.9579222)"
4907041804,4907034336,0,106617832,立身路,service,False,True,8.353,"LINESTRING (116.3574888 39.9579192, 116.3573908 39.9579198)"
4907041804,4907037510,0,499426953,,service,False,False,47.858,"LINESTRING (116.3574888 39.9579192, 116.3574889 39.9574888)"
4907041804,4907041815,0,106617832,立身路,service,False,False,113.98100000000001,"LINESTRING (116.3574888 39.9579192, 116.3587797 39.9579026, 116.3588259 39.957902)"
4907041805,4907041803,0,499426093,,service,False,True,44.212,"LINESTRING (116.3574889 39.9571356, 116.3569703 39.9571441)"
4907041805,4907037510,0,499426953,,service,False,True,39.274,"LINESTRING (116.3574889 39.9571356, 116.3574889 39.9574888)"
4907041805,4907037425,0,499426093,,service,False,False,113.87299999999999,"LINESTRING (116.3574889 39.9571356, 116.3577525 39.9571349, 116.3583222 39.9571332, 116.3588249 39.9571318)"
4907041814,6153792419,0,106617831,晨曦路,service,False,False,69.147,"LINESTRING (116.358813 39.9589476, 116.3596242 39.9589389)"
4907041814,4907123400,0,499426956,,service,False,False,33.994,"LINESTRING (116.358813 39.9589476, 116.3588168 39.9586419)"
4907041814,4907093197,0,106617831,晨曦路,service,False,True,12.428,"LINESTRING (116.358813 39.9589476, 116.3587812 39.9589479, 116.3586672 39.9589492)"
4907041815,4907123398,0,106617832,立身路,service,False,False,98.197,"LINESTRING (116.3588259 39.957902, 116.359978 39.9579021)"
4907041815,4907079478,0,499426956,,service,False,True,10.353,"LINESTRING (116.3588259 39.957902, 116.3588248 39.9579951)"
4907041815,4907041804,0,106617832,立身路,service,False,True,113.98100000000001,"LINESTRING (116.3588259 39.957902, 116.3587797 39.9579026, 116.3574888 39.9579192)"
4907041815,4907037512,0,499426956,,service,False,False,47.147,"LINESTRING (116.3588259 39.957902, 116.3588259 39.9578743, 116.3588253 39.957478)"
4907041816,1226520234,0,106617835,,service,False,True,64.026,"LINESTRING (116.3559167 39.9584043, 116.3559191 39.9589801)"
4907041816,4907041817,0,499426957,,service,False,False,31.255,"LINESTRING (116.3559167 39.9584043, 116.3555502 39.958395)"
4907041816,1226520271,0,106617835,,service,False,False,52.94,"LINESTRING (116.3559167 39.9584043, 116.3559159 39.9582113, 116.3559147 39.9579282)"
4907041817,4907041816,0,499426957,,service,False,True,31.255,"LINESTRING (116.3555502 39.958395, 116.3559167 39.9584043)"
4907041818,4907088623,0,267952851,辅仁路,residential,False,False,15.715,"LINESTRING (116.3566566 39.9613685, 116.3568408 39.9613749)"
4907041818,1226520278,0,267952851,辅仁路,residential,False,True,68.594,"LINESTRING (116.3566566 39.9613685, 116.3558526 39.9613406)"
4907041818,4907041822,0,499426958,,service,False,False,79.855,"LINESTRING (116.3566566 39.9613685, 116.3566663 39.9612675, 116.3566942 39.9609769, 116.3571183 39.9609936)"
4907041821,4907093189,0,267952851,辅仁路,residential,False,False,28.743,"LINESTRING (116.3576302 39.9613999, 116.357967 39.9614132)"
4907041821,4907090815,0,267952851,辅仁路,residential,False,True,25.132,"LINESTRING (116.3576302 39.9613999, 116.3573355 39.9613921)"
4907041821,4907041822,0,499426958,,service,False,True,89.733,"LINESTRING (116.3576302 39.9613999, 116.3576379 39.9613149, 116.3576652 39.9610135, 116.3571183 39.9609936)"
4907041822,4907041821,0,499426958,,service,False,False,89.733,"LINESTRING (116.3571183 39.9609936, 116.3576652 39.9610135, 116.3576379 39.9613149, 116.3576302 39.9613999)"
4907041822,4907041818,0,499426958,,service,False,True,79.85499999999999,"LINESTRING (116.3571183 39.9609936, 116.3566942 39.9609769, 116.3566663 39.9612675, 116.3566566 39.9613685)"
4907041822,4907041824,0,499426959,,service,False,False,226.06199999999998,"LINESTRING (116.3571183 39.9609936, 116.3572738 39.9593881, 116.3572735 39.958965)"
4907041824,4907034335,0,106617831,晨曦路,service,False,False,10.196,"LINESTRING (116.3572735 39.958965, 116.3573931 39.9589629)"
4907041824,1226520316,0,106617831,晨曦路,service,False,True,100.923,"LINESTRING (116.3572735 39.958965, 116.3560897 39.9589857)"
4907041824,4907041822,0,499426959,,service,False,True,226.06199999999998,"LINESTRING (116.3572735 39.958965, 116.3572738 39.9593881, 116.3571183 39.9609936)"
4907041825,4907129185,0,106617836,,service,False,True,5.621,"LINESTRING (116.3558956 39.9609138, 116.3559007 39.9608634)"
4907041825,1226520278,0,106617836,,service,False,False,47.599000000000004,"LINESTRING (116.3558956 39.9609138, 116.3558585 39.961282, 116.3558526 39.9613406)"
4907041825,4907041828,0,499426960,,footway,False,False,70.273,"LINESTRING (116.3558956 39.9609138, 116.3563083 39.960914, 116.3564478 39.9609921, 116.3566865 39.9610024)"
4907041828,4907041825,0,499426960,,footway,False,True,70.273,"LINESTRING (116.3566865 39.9610024, 116.3564478 39.9609921, 116.3563083 39.960914, 116.3558956 39.9609138)"
4907044070,1226520212,0,106617830,,residential,False,True,14.782,"LINESTRING (116.3554231 39.963462, 116.3554152 39.9635948)"
4907044070,4907090821,0,499427389,丽泽路,residential,False,False,104.057,"LINESTRING (116.3554231 39.963462, 116.3566434 39.9634927)"
4907044070,1226520236,0,499433549,励耘路,residential,False,False,237.132,"LINESTRING (116.3554231 39.963462, 116.3555398 39.9613313)"
4907044071,4907082047,0,499427389,丽泽路,residential,False,True,73.362,"LINESTRING (116.361961 39.963629, 116.361101 39.9636006)"
4907044071,4907086479,0,499427390,,residential,False,False,13.254,"LINESTRING (116.361961 39.963629, 116.3619672 39.9635099)"
4907044071,4907083460,0,499427390,,residential,False,True,6.075,"LINESTRING (116.361961 39.963629, 116.3619586 39.9636836)"
4907044075,4907083462,0,499427589,,residential,False,False,82.4,"LINESTRING (116.362112 39.9623801, 116.3630759 39.9624377)"
4907044075,4907053517,0,499427589,,residential,False,True,49.258,"LINESTRING (116.362112 39.9623801, 116.3615349 39.962356)"
4907044075,4907082045,0,"[968672825, 968672827, 968672828]",,residential,False,True,25.066,"LINESTRING (116.362112 39.9623801, 116.362104 39.9624303, 116.3620913 39.9625251, 116.3620815 39.9626043)"
4907049520,4907096935,0,42943334,京师路,residential,False,False,10.056,"LINESTRING (116.3600505 39.9622939, 116.360042 39.9623841)"
4907049520,4907053515,0,42943334,京师路,residential,False,True,42.381,"LINESTRING (116.3600505 39.9622939, 116.3600854 39.9619137)"
4907049520,4907082052,0,499427589,,residential,False,False,104.917,"LINESTRING (116.3600505 39.9622939, 116.3612797 39.9623453)"
4907053512,6153792437,0,42943334,京师路,residential,False,False,50.768,"LINESTRING (116.3603151 39.9591154, 116.3602725 39.9595708)"
4907053512,1226520275,0,42943334,京师路,residential,False,True,20.535,"LINESTRING (116.3603151 39.9591154, 116.3603323 39.9589312)"
4907053512,6153820611,0,499428268,,service,False,False,31.087,"LINESTRING (116.3603151 39.9591154, 116.3606791 39.9591331)"
4907053513,6153820605,0,175017612,,service,False,False,10.748,"LINESTRING (116.3617605 39.9591858, 116.3617513 39.9592822)"
4907053513,5136949083,0,175017612,,service,False,True,53.875,"LINESTRING (116.3617605 39.9591858, 116.3618166 39.9587032)"
4907053513,6153820607,0,499428268,,service,False,True,26.688,"LINESTRING (116.3617605 39.9591858, 116.361448 39.9591706)"
4907053513,4907053514,0,"[968672848, 499428268, 968672847]",,service,False,False,104.53999999999999,"LINESTRING (116.3617605 39.9591858, 116.3621312 39.9591943, 116.3627794 39.9592139, 116.3629857 39.9592267)"
4907053514,1856733322,0,175017613,,service,False,True,130.45,"LINESTRING (116.3629857 39.9592267, 116.3628928 39.9603977)"
4907053514,2733378154,0,"[968672849, 968672850, 175017613]",,service,False,False,126.02600000000001,"LINESTRING (116.3629857 39.9592267, 116.3630321 39.958755, 116.3630897 39.9581257, 116.3630951 39.9580965)"
4907053514,4907053513,0,"[968672848, 499428268, 968672847]",,service,False,True,104.53999999999999,"LINESTRING (116.3629857 39.9592267, 116.3627794 39.9592139, 116.3621312 39.9591943, 116.3617605 39.9591858)"
4907053515,4907049520,0,42943334,京师路,residential,False,False,42.381,"LINESTRING (116.3600854 39.9619137, 116.3600505 39.9622939)"
4907053515,1226520277,0,42943334,京师路,residential,False,True,47.91,"LINESTRING (116.3600854 39.9619137, 116.3601249 39.9614839)"
4907053515,4907053518,0,499428269,,service,False,False,66.301,"LINESTRING (116.3600854 39.9619137, 116.3608615 39.9619546)"
4907053516,4907053517,0,499428269,,service,False,False,40.596,"LINESTRING (116.3615619 39.9619915, 116.3615349 39.962356)"
4907053516,4907053518,0,499428269,,service,False,True,59.834,"LINESTRING (116.3615619 39.9619915, 116.3608615 39.9619546)"
4907053516,4907082036,0,499428271,,service,False,False,8.048,"LINESTRING (116.3615619 39.9619915, 116.3615701 39.9619194)"
4907053517,4907044075,0,499427589,,residential,False,False,49.258,"LINESTRING (116.3615349 39.962356, 116.362112 39.9623801)"
4907053517,4907082052,0,499427589,,residential,False,True,21.783,"LINESTRING (116.3615349 39.962356, 116.3612797 39.9623453)"
4907053517,4907053516,0,499428269,,service,False,True,40.596,"LINESTRING (116.3615349 39.962356, 116.3615619 39.9619915)"
4907053518,4907053516,0,499428269,,service,False,False,59.834,"LINESTRING (116.3608615 39.9619546, 116.3615619 39.9619915)"
4907053518,4907053515,0,499428269,,service,False,True,66.301,"LINESTRING (116.3608615 39.9619546, 116.3600854 39.9619137)"
4907053518,1226520277,0,499428270,,service,False,False,96.482,"LINESTRING (116.3608615 39.9619546, 116.36088 39.9617409, 116.3605812 39.9616979, 116.3603197 39.9616228, 116.3602449 39.9615476, 116.3601249 39.9614839)"
4907053723,4907082036,0,499428271,,service,False,True,68.666,"LINESTRING (116.36164 39.9613042, 116.3615701 39.9619194)"
4907053723,4907053731,0,499428273,,service,False,False,83.96,"LINESTRING (116.36164 39.9613042, 116.3626229 39.9613548)"
4907053723,4907053729,0,499428273,,service,False,True,95.788,"LINESTRING (116.36164 39.9613042, 116.360518 39.9612542)"
4907053723,4907082445,0,"[968672821, 968672822, 499428407]",,service,False,False,34.976,"LINESTRING (116.36164 39.9613042, 116.3616496 39.9612116, 116.3616558 39.9611525, 116.361669 39.9610391, 116.3616733 39.9609907)"
4907053728,4907082446,0,499428272,,service,False,True,14.213,"LINESTRING (116.3605858 39.9605203, 116.360574 39.9606478)"
4907053729,4907082444,0,499428272,,service,False,False,36.396,"LINESTRING (116.360518 39.9612542, 116.3605482 39.9609277)"
4907053729,4907053723,0,499428273,,service,False,False,95.788,"LINESTRING (116.360518 39.9612542, 116.36164 39.9613042)"
4907053729,1226520277,0,499428272,,service,False,True,49.898,"LINESTRING (116.360518 39.9612542, 116.3605111 39.9613293, 116.3604224 39.9613328, 116.3602776 39.9613472, 116.3602262 39.9614474, 116.3601249 39.9614839)"
4907053730,4907053731,0,499428273,,service,False,True,47.873,"LINESTRING (116.3631823 39.9613937, 116.3626229 39.9613548)"
4907053730,4907083462,0,968672837,,service,False,True,116.441,"LINESTRING (116.3631823 39.9613937, 116.3630759 39.9624377)"
4907053730,4907057472,0,"[499428911, 968672817, 968672818, 968672819, 968672820]",,service,False,True,146.946,"LINESTRING (116.3631823 39.9613937, 116.3637666 39.9613308, 116.3637785 39.9612715, 116.3637862 39.9611674, 116.3638017 39.9607976, 116.3638133 39.9606927, 116.3638339 39.9604635)"
4907053731,4907053730,0,499428273,,service,False,False,47.873,"LINESTRING (116.3626229 39.9613548, 116.3631823 39.9613937)"
4907053731,4907053723,0,499428273,,service,False,True,83.96,"LINESTRING (116.3626229 39.9613548, 116.36164 39.9613042)"
4907053731,4907053732,0,499428274,,service,False,False,107.713,"LINESTRING (116.3626229 39.9613548, 116.3627097 39.9603884)"
4907053731,4907082786,0,499432632,,footway,False,False,30.617,"LINESTRING (116.3626229 39.9613548, 116.3626042 39.9613927, 116.3625683 39.9616259)"
4907053732,1856733322,0,42943335,乐育路,residential,False,False,15.64,"LINESTRING (116.3627097 39.9603884, 116.3628928 39.9603977)"
4907053732,4907054921,0,42943335,乐育路,residential,False,True,82.621,"LINESTRING (116.3627097 39.9603884, 116.3617426 39.9603373)"
4907053732,4907053731,0,499428274,,service,False,True,107.713,"LINESTRING (116.3627097 39.9603884, 116.3626229 39.9613548)"
4907054921,4907053732,0,42943335,乐育路,residential,False,False,82.621,"LINESTRING (116.3617426 39.9603373, 116.3627097 39.9603884)"
4907054921,1856733320,0,42943335,乐育路,residential,False,True,7.856,"LINESTRING (116.3617426 39.9603373, 116.3616505 39.9603345)"
4907054921,4907082447,0,"[968672824, 499428407, 968672823]",,service,False,True,41.787,"LINESTRING (116.3617426 39.9603373, 116.3617195 39.960571, 116.3617076 39.9606797, 116.3617014 39.9607117)"
4907057472,1856733322,0,42943335,乐育路,residential,False,True,80.543,"LINESTRING (116.3638339 39.9604635, 116.3628928 39.9603977)"
4907057472,4907053730,0,"[499428911, 968672817, 968672818, 968672819, 968672820]",,service,False,False,146.946,"LINESTRING (116.3638339 39.9604635, 116.3638133 39.9606927, 116.3638017 39.9607976, 116.3637862 39.9611674, 116.3637785 39.9612715, 116.3637666 39.9613308, 116.3631823 39.9613937)"
4907079478,4907041815,0,499426956,,service,False,False,10.353,"LINESTRING (116.3588248 39.9579951, 116.3588259 39.957902)"
4907079478,4907123395,0,499426956,,service,False,True,16.78,"LINESTRING (116.3588248 39.9579951, 116.3588229 39.958146)"
4907079478,6106172636,0,499436792,,footway,False,True,42.872,"LINESTRING (116.3588248 39.9579951, 116.3591399 39.9579987, 116.3591394 39.9581427)"
4907081680,2733378152,0,267947992,,service,False,True,82.09,"LINESTRING (116.3642341 39.9576815, 116.3632713 39.9576624)"
4907081680,4907081681,0,499432544,,service,False,True,99.026,"LINESTRING (116.3642341 39.9576815, 116.3642899 39.9569589, 116.3640725 39.9569546)"
4907081681,4907081680,0,499432544,,service,False,False,99.026,"LINESTRING (116.3640725 39.9569546, 116.3642899 39.9569589, 116.3642341 39.9576815)"
4907081681,2733378152,0,"[499432544, 267947994]",,service,False,"[False, True]",144.53300000000002,"LINESTRING (116.3640725 39.9569546, 116.3633209 39.9569399, 116.3632713 39.9576624)"
4907082035,4907082786,0,499432633,,footway,False,False,88.89,"LINESTRING (116.3619405 39.9619377, 116.3619732 39.9615963, 116.3625683 39.9616259)"
4907082035,4907082783,0,499432633,,footway,False,True,54.9,"LINESTRING (116.3619405 39.9619377, 116.361941 39.9619828, 116.3625247 39.9620161)"
4907082035,4907082036,0,499432696,,footway,False,False,31.634,"LINESTRING (116.3619405 39.9619377, 116.3616194 39.9619218, 116.3615701 39.9619194)"
4907082036,4907053723,0,499428271,,service,False,False,68.666,"LINESTRING (116.3615701 39.9619194, 116.36164 39.9613042)"
4907082036,4907053516,0,499428271,,service,False,True,8.048,"LINESTRING (116.3615701 39.9619194, 116.3615619 39.9619915)"
4907082036,4907082035,0,499432696,,footway,False,True,31.634,"LINESTRING (116.3615701 39.9619194, 116.3616194 39.9619218, 116.3619405 39.9619377)"
4907082039,4907086479,0,499427390,,residential,False,True,25.213,"LINESTRING (116.3619731 39.9632832, 116.3619672 39.9635099)"
4907082039,4907082040,0,499433168,,service,False,False,87.636,"LINESTRING (116.3619731 39.9632832, 116.3630003 39.9633193)"
4907082039,4907082053,0,499433172,,service,False,False,72.323,"LINESTRING (116.3619731 39.9632832, 116.3611252 39.9632568)"
4907082039,4907082042,0,499427390,,residential,False,False,44.025000000000006,"LINESTRING (116.3619731 39.9632832, 116.3619775 39.9631702, 116.362029 39.9631722, 116.3620483 39.9629293)"
4907082040,4907082039,0,499433168,,service,False,True,87.636,"LINESTRING (116.3630003 39.9633193, 116.3619731 39.9632832)"
4907082040,4907082043,0,"[968672841, 968672842, 968672843]",,service,False,False,39.638000000000005,"LINESTRING (116.3630003 39.9633193, 116.3630085 39.9632312, 116.3630155 39.9631367, 116.3630308 39.9629636)"
4907082040,4907086480,0,"[499432739, 968672843, 968672844, 968672845, 968672846]",,service,False,True,25.82,"LINESTRING (116.3630003 39.9633193, 116.3629992 39.9633313, 116.3629925 39.963422, 116.3629911 39.963445, 116.3629871 39.9635346, 116.3629842 39.9635511)"
4907082041,4907096937,0,42943334,京师路,residential,False,True,19.71,"LINESTRING (116.359996 39.9628737, 116.3600126 39.9626969)"
4907082041,4907082050,0,499433169,,service,False,False,105.294,"LINESTRING (116.359996 39.9628737, 116.3612307 39.9629069)"
4907082041,4907082055,0,42943334,京师路,residential,False,False,30.462,"LINESTRING (116.359996 39.9628737, 116.3599913 39.9629455, 116.3599779 39.9631473)"
4907082042,4907082043,0,499433169,,service,False,False,83.822,"LINESTRING (116.3620483 39.9629293, 116.3630308 39.9629636)"
4907082042,4907082050,0,499433169,,service,False,True,69.726,"LINESTRING (116.3620483 39.9629293, 116.3612307 39.9629069)"
4907082042,4907082045,0,"[968672825, 968672826, 499427390]",,residential,False,False,36.249,"LINESTRING (116.3620483 39.9629293, 116.3620544 39.9628668, 116.3620641 39.9627755, 116.3620815 39.9626043)"
4907082042,4907082039,0,499427390,,residential,False,True,44.025,"LINESTRING (116.3620483 39.9629293, 116.362029 39.9631722, 116.3619775 39.9631702, 116.3619731 39.9632832)"
4907082043,4907082042,0,499433169,,service,False,True,83.822,"LINESTRING (116.3630308 39.9629636, 116.3620483 39.9629293)"
4907082043,4907082046,0,"[968672840, 968672841, 968672839]",,service,False,False,36.546,"LINESTRING (116.3630308 39.9629636, 116.363033 39.9629021, 116.3630356 39.9628049, 116.363047 39.9626352)"
4907082043,4907082040,0,"[968672841, 968672842, 968672843]",,service,False,True,39.638,"LINESTRING (116.3630308 39.9629636, 116.3630155 39.9631367, 116.3630085 39.9632312, 116.3630003 39.9633193)"
4907082044,4907096937,0,42943334,京师路,residential,False,False,17.592,"LINESTRING (116.3600274 39.9625391, 116.3600126 39.9626969)"
4907082044,4907096935,0,42943334,京师路,residential,False,True,17.28,"LINESTRING (116.3600274 39.9625391, 116.360042 39.9623841)"
4907082044,4907082051,0,499433170,,service,False,False,105.167,"LINESTRING (116.3600274 39.9625391, 116.3612605 39.9625745)"
4907082045,4907082046,0,499433170,,service,False,False,82.358,"LINESTRING (116.3620815 39.9626043, 116.363047 39.9626352)"
4907082045,4907082051,0,499433170,,service,False,True,70.05,"LINESTRING (116.3620815 39.9626043, 116.3612605 39.9625745)"
4907082045,4907044075,0,"[968672825, 968672827, 968672828]",,residential,False,False,25.066,"LINESTRING (116.3620815 39.9626043, 116.3620913 39.9625251, 116.362104 39.9624303, 116.362112 39.9623801)"
4907082045,4907082042,0,"[968672825, 968672826, 499427390]",,residential,False,True,36.249,"LINESTRING (116.3620815 39.9626043, 116.3620641 39.9627755, 116.3620544 39.9628668, 116.3620483 39.9629293)"
4907082046,4907082045,0,499433170,,service,False,True,82.358,"LINESTRING (116.363047 39.9626352, 116.3620815 39.9626043)"
4907082046,4907083462,0,"[968672837, 968672838, 968672839]",,service,False,False,22.114,"LINESTRING (116.363047 39.9626352, 116.3630558 39.9625751, 116.3630662 39.9624787, 116.3630759 39.9624377)"
4907082046,4907082043,0,"[968672840, 968672841, 968672839]",,service,False,True,36.546,"LINESTRING (116.363047 39.9626352, 116.3630356 39.9628049, 116.363033 39.9629021, 116.3630308 39.9629636)"
4907082047,4907044071,0,499427389,丽泽路,residential,False,False,73.362,"LINESTRING (116.361101 39.9636006, 116.361961 39.963629)"
4907082047,4907039226,0,499427389,丽泽路,residential,False,True,98.162,"LINESTRING (116.361101 39.9636006, 116.3599497 39.9635749)"
4907082047,4907082053,0,499433171,,service,False,False,38.284,"LINESTRING (116.361101 39.9636006, 116.3611252 39.9632568)"
4907082050,4907082042,0,499433169,,service,False,False,69.726,"LINESTRING (116.3612307 39.9629069, 116.3620483 39.9629293)"
4907082050,4907082041,0,499433169,,service,False,True,105.294,"LINESTRING (116.3612307 39.9629069, 116.359996 39.9628737)"
4907082050,4907082051,0,"[499433171, 968672829, 968672830]",,service,False,False,37.055,"LINESTRING (116.3612307 39.9629069, 116.3612374 39.9628438, 116.361249 39.9627466, 116.3612605 39.9625745)"
4907082050,4907082054,0,499433171,,service,False,True,38.441,"LINESTRING (116.3612307 39.9629069, 116.3612236 39.9630009, 116.3611435 39.9629962, 116.3611302 39.9631859)"
4907082051,4907082045,0,499433170,,service,False,False,70.05,"LINESTRING (116.3612605 39.9625745, 116.3620815 39.9626043)"
4907082051,4907082044,0,499433170,,service,False,True,105.167,"LINESTRING (116.3612605 39.9625745, 116.3600274 39.9625391)"
4907082051,4907082052,0,"[968672832, 968672829, 968672831]",,service,False,False,25.539,"LINESTRING (116.3612605 39.9625745, 116.361264 39.9625203, 116.3612719 39.9624248, 116.3612797 39.9623453)"
4907082051,4907082050,0,"[499433171, 968672829, 968672830]",,service,False,True,37.055,"LINESTRING (116.3612605 39.9625745, 116.361249 39.9627466, 116.3612374 39.9628438, 116.3612307 39.9629069)"
4907082052,4907053517,0,499427589,,residential,False,False,21.783,"LINESTRING (116.3612797 39.9623453, 116.3615349 39.962356)"
4907082052,4907049520,0,499427589,,residential,False,True,104.917,"LINESTRING (116.3612797 39.9623453, 116.3600505 39.9622939)"
4907082052,4907082051,0,"[968672832, 968672829, 968672831]",,service,False,True,25.539,"LINESTRING (116.3612797 39.9623453, 116.3612719 39.9624248, 116.361264 39.9625203, 116.3612605 39.9625745)"
4907082053,4907082054,0,499433171,,service,False,False,7.895,"LINESTRING (116.3611252 39.9632568, 116.3611302 39.9631859)"
4907082053,4907082047,0,499433171,,service,False,True,38.284,"LINESTRING (116.3611252 39.9632568, 116.361101 39.9636006)"
4907082053,4907082039,0,499433172,,service,False,True,72.323,"LINESTRING (116.3611252 39.9632568, 116.3619731 39.9632832)"
4907082054,4907082053,0,499433171,,service,False,True,7.895,"LINESTRING (116.3611302 39.9631859, 116.3611252 39.9632568)"
4907082054,4907082055,0,499433173,,service,False,False,98.3,"LINESTRING (116.3611302 39.9631859, 116.3599779 39.9631473)"
4907082054,4907082050,0,499433171,,service,False,False,38.441,"LINESTRING (116.3611302 39.9631859, 116.3611435 39.9629962, 116.3612236 39.9630009, 116.3612307 39.9629069)"
4907082055,6225740645,0,42943334,京师路,residential,False,False,17.224,"LINESTRING (116.3599779 39.9631473, 116.3599677 39.963302)"
4907082055,4907082054,0,499433173,,service,False,True,98.3,"LINESTRING (116.3599779 39.9631473, 116.3611302 39.9631859)"
4907082055,4907082041,0,42943334,京师路,residential,False,True,30.462,"LINESTRING (116.3599779 39.9631473, 116.3599913 39.9629455, 116.359996 39.9628737)"
4907082444,4907053729,0,499428272,,service,False,True,36.396,"LINESTRING (116.3605482 39.9609277, 116.360518 39.9612542)"
4907082444,4907082445,0,499432561,,service,False,False,96.147,"LINESTRING (116.3605482 39.9609277, 116.3616733 39.9609907)"
4907082444,4907082446,0,499428272,,service,False,False,31.201,"LINESTRING (116.3605482 39.9609277, 116.3605633 39.9607639, 116.360574 39.9606478)"
4907082445,4907082444,0,499432561,,service,False,True,96.147,"LINESTRING (116.3616733 39.9609907, 116.3605482 39.9609277)"
4907082445,4907082447,0,499428407,,service,False,False,31.116,"LINESTRING (116.3616733 39.9609907, 116.3616901 39.9608239, 116.3617014 39.9607117)"
4907082445,4907053723,0,"[968672821, 968672822, 499428407]",,service,False,True,34.976,"LINESTRING (116.3616733 39.9609907, 116.361669 39.9610391, 116.3616558 39.9611525, 116.3616496 39.9612116, 116.36164 39.9613042)"
4907082446,4907053728,0,499428272,,service,False,False,14.213,"LINESTRING (116.360574 39.9606478, 116.3605858 39.9605203)"
