u,v,key,osmid,highway,access,oneway,reversed,length,name,geometry,bridge,tunnel,maxspeed,service,width
10702077795,9176512382,0,757478029,service,,False,True,94.31,,"LINESTRING (116.3236654 39.9950109, 116.3225589 39.9949829)",,,,,
10702077795,10198891208,0,1150459873,service,,False,False,22.549,,"LINESTRING (116.3236654 39.9950109, 116.3236607 39.9951062, 116.3235205 39.9951041)",,,,,
10702077800,10702077803,0,1150459874,footway,,False,False,61.264,,"LINESTRING (116.326588 40.007629, 116.3266257 40.0070788)",,,,,
10702077800,9324713333,0,1150459875,footway,,False,True,43.559,,"LINESTRING (116.326588 40.007629, 116.3270962 40.007673)",,,,,
10702077800,9324713332,0,"[1216697513, 1150459874]","['residential', 'footway']",permissive,False,"[False, True]",73.154,紫荆路,"LINESTRING (116.326588 40.007629, 116.3265718 40.0078652, 116.3271211 40.0078882)",,,,,
10702077801,9324713344,0,1010697345,footway,,False,False,60.133,,"LINESTRING (116.3271101 40.007166, 116.3270984 40.0070853, 116.3271346 40.0069642, 116.3272632 40.0069267, 116.3274375 40.0069919, 116.3275374 40.0070196)",,,,,
10702077801,9324713337,0,1010697345,footway,,False,True,57.947,,"LINESTRING (116.3271101 40.007166, 116.3271157 40.0072038, 116.3273365 40.0072652, 116.3273748 40.007377, 116.3272937 40.007554)",,,,,
10702077801,10702077803,0,1150459876,footway,,False,False,43.082,,"LINESTRING (116.3271101 40.007166, 116.326941 40.007101, 116.3266257 40.0070788)",,,,,
10702077803,10702077800,0,1150459874,footway,,False,True,61.264,,"LINESTRING (116.3266257 40.0070788, 116.326588 40.007629)",,,,,
10702077803,10841293334,0,1150459874,footway,,False,False,34.721,,"LINESTRING (116.3266257 40.0070788, 116.3266407 40.0068604, 116.3266446 40.0067669)",,,,,
10702077803,10702077801,0,1150459876,footway,,False,True,43.082,,"LINESTRING (116.3266257 40.0070788, 116.326941 40.007101, 116.3271101 40.007166)",,,,,
10702086228,9748061630,0,1060943341,service,,False,False,49.289,,"LINESTRING (116.3287441 40.0069891, 116.3293228 40.0069906)",,,,,
10702086228,10702086229,0,1150459880,service,,False,False,55.842,,"LINESTRING (116.3287441 40.0069891, 116.3287455 40.0074913)",,,,,
10702086228,7110874279,0,1060943341,service,,False,True,85.45100000000001,,"LINESTRING (116.3287441 40.0069891, 116.3285235 40.0069885, 116.3285213 40.006389)",,,,,
10702086229,10702086228,0,1150459880,service,,False,True,55.842,,"LINESTRING (116.3287455 40.0074913, 116.3287441 40.0069891)",,,,,
10702086230,10702086232,0,"[1150459881, 1060943342]",service,,False,True,100.37,,"LINESTRING (116.3285941 40.0076938, 116.3281513 40.0076905, 116.3279575 40.0076891, 116.3279623 40.0072741)",,,,,
10702086232,9004126668,0,1060943342,service,,False,True,32.326,,"LINESTRING (116.3279623 40.0072741, 116.3279656 40.0069834)",,,,,
10702086232,10702086233,0,1150459882,service,,False,False,44.621,,"LINESTRING (116.3279623 40.0072741, 116.3284862 40.007274)",,,,,
10702086232,10702086230,0,"[1150459881, 1060943342]",service,,False,False,100.37,,"LINESTRING (116.3279623 40.0072741, 116.3279575 40.0076891, 116.3281513 40.0076905, 116.3285941 40.0076938)",,,,,
10702086233,10702086232,0,1150459882,service,,False,True,44.621,,"LINESTRING (116.3284862 40.007274, 116.3279623 40.0072741)",,,,,
10702086234,2354041741,0,544171509,unclassified,permissive,False,False,30.93,至善路,"LINESTRING (116.3233164 40.0053005, 116.3229534 40.0052927)",,,,,
10702086234,975577633,0,544171509,unclassified,permissive,False,True,4.26,至善路,"LINESTRING (116.3233164 40.0053005, 116.3233664 40.0053016)",,,,,
10702086234,978514086,0,1150459883,service,,False,True,26.105,,"LINESTRING (116.3233164 40.0053005, 116.323309 40.0055352)",,,,,
10702086237,10702086241,0,852646110,footway,,False,False,6.685,,"LINESTRING (116.3178018 40.0045869, 116.3177969 40.0046469)",,,,,
10702086237,7953824173,0,852646110,footway,,False,True,19.98,,"LINESTRING (116.3178018 40.0045869, 116.3178125 40.0044074)",,,,,
10702086237,10702086239,0,1150459884,footway,,False,False,67.927,,"LINESTRING (116.3178018 40.0045869, 116.3170975 40.0045482, 116.3170439 40.0044915)",,,,,
10702086239,10702086240,0,1150459884,footway,,False,False,16.553,,"LINESTRING (116.3170439 40.0044915, 116.316906 40.0045964)",,,,,
10702086239,10702086245,0,1150459887,footway,,False,False,6.77,,"LINESTRING (116.3170439 40.0044915, 116.3171101 40.0044578)",,,,,
10702086239,10702086237,0,1150459884,footway,,False,True,67.927,,"LINESTRING (116.3170439 40.0044915, 116.3170975 40.0045482, 116.3178018 40.0045869)",,,,,
10702086240,10702086239,0,1150459884,footway,,False,True,16.553,,"LINESTRING (116.316906 40.0045964, 116.3170439 40.0044915)",,,,,
10702086240,10702086241,0,1150459885,footway,,False,False,76.09,,"LINESTRING (116.316906 40.0045964, 116.3177969 40.0046469)",,,,,
10702086240,10702086244,0,1150459886,footway,,False,False,258.077,,"LINESTRING (116.316906 40.0045964, 116.3170326 40.0030735, 116.318069 40.0031145)",,,,,
10702086241,371156178,0,852646110,footway,,False,False,6.562,,"LINESTRING (116.3177969 40.0046469, 116.3177951 40.0047059)",,,,,
10702086241,10702086237,0,852646110,footway,,False,True,6.685,,"LINESTRING (116.3177969 40.0046469, 116.3178018 40.0045869)",,,,,
10702086241,10702086242,0,1150459885,footway,,False,False,35.217,,"LINESTRING (116.3177969 40.0046469, 116.3182092 40.0046707)",,,,,
10702086241,10702086240,0,1150459885,footway,,False,True,76.09,,"LINESTRING (116.3177969 40.0046469, 116.316906 40.0045964)",,,,,
10702086242,10702086268,0,80716321,service,permissive,False,False,25.874,,"LINESTRING (116.3182092 40.0046707, 116.3182268 40.0044384)",,,,,
10702086242,941370094,0,80716321,service,permissive,False,True,6.943,,"LINESTRING (116.3182092 40.0046707, 116.3182037 40.004733)",,,,,
10702086242,10702086253,0,1150459885,footway,,False,False,54.232,,"LINESTRING (116.3182092 40.0046707, 116.3188443 40.0047054)",,,,,
10702086242,10702086241,0,1150459885,footway,,False,True,35.217,,"LINESTRING (116.3182092 40.0046707, 116.3177969 40.0046469)",,,,,
10702086244,937446560,0,80319115,service,permissive,False,False,35.492,,"LINESTRING (116.318069 40.0031145, 116.3180346 40.0034326)",,,,,
10702086244,937446518,0,80319115,service,permissive,False,True,11.048,,"LINESTRING (116.318069 40.0031145, 116.3180763 40.0030153)",,,,,
10702086244,10702086240,0,1150459886,footway,,False,True,258.077,,"LINESTRING (116.318069 40.0031145, 116.3170326 40.0030735, 116.316906 40.0045964)",,,,,
10702086245,10702086239,0,1150459887,footway,,False,True,6.77,,"LINESTRING (116.3171101 40.0044578, 116.3170439 40.0044915)",,,,,
10702086245,10702086245,0,"[1150459888, 1150459889, 1150459890]","['steps', 'footway']",,False,"[False, True]",96.979,,"LINESTRING (116.3171101 40.0044578, 116.3172017 40.0044619, 116.3173585 40.0044685, 116.3173738 40.0042214, 116.3172176 40.0042149, 116.317213 40.0042689, 116.3171263 40.0042645, 116.3171157 40.0043979, 116.3171101 40.0044578)",,,,,
10702086245,10702086245,1,"[1150459888, 1150459889, 1150459890]","['steps', 'footway']",,False,"[False, True]",96.979,,"LINESTRING (116.3171101 40.0044578, 116.3171157 40.0043979, 116.3171263 40.0042645, 116.317213 40.0042689, 116.3172176 40.0042149, 116.3173738 40.0042214, 116.3173585 40.0044685, 116.3172017 40.0044619, 116.3171101 40.0044578)",,,,,
10702086253,941370093,0,80716322,footway,,False,False,7.989,,"LINESTRING (116.3188443 40.0047054, 116.3188383 40.0047771)",,,,,
10702086253,10702086254,0,1150459885,footway,,False,False,78.876,,"LINESTRING (116.3188443 40.0047054, 116.3197684 40.0047514)",,,,,
10702086253,10702086242,0,1150459885,footway,,False,True,54.232,,"LINESTRING (116.3188443 40.0047054, 116.3182092 40.0046707)",,,,,
10702086253,941370117,0,80716322,footway,,False,True,19.967,,"LINESTRING (116.3188443 40.0047054, 116.3188579 40.004653, 116.3189116 40.0046257, 116.3189497 40.0045547)",,,,,
10702086254,9824781939,0,1070559281,footway,,False,False,7.935,,"LINESTRING (116.3197684 40.0047514, 116.3197622 40.0048226)",,,,,
10702086254,10702086276,0,1070559281,footway,,False,True,3.551,,"LINESTRING (116.3197684 40.0047514, 116.3197703 40.0047195)",,,,,
10702086254,10702086253,0,1150459885,footway,,False,True,78.876,,"LINESTRING (116.3197684 40.0047514, 116.3188443 40.0047054)",,,,,
10702086254,10702086256,0,1150459885,footway,,False,False,40.431,,"LINESTRING (116.3197684 40.0047514, 116.3201757 40.004776, 116.3202308 40.004804)",,,,,
10702086256,371156195,0,83892407,cycleway,permissive,False,False,4.827,,"LINESTRING (116.3202308 40.004804, 116.3202213 40.0048468)",,,,,
10702086256,10702086286,0,83892407,cycleway,permissive,False,True,38.078,,"LINESTRING (116.3202308 40.004804, 116.3202342 40.0047855, 116.3202757 40.004563, 116.3203016 40.004466)",,,,,
10702086256,10702086257,0,"[1150459891, 1150459892, 1150459885]",footway,,False,False,21.597,,"LINESTRING (116.3202308 40.004804, 116.3202755 40.0048072, 116.3204419 40.0048146, 116.3204838 40.0048167)",yes,,,,
10702086256,10702086254,0,1150459885,footway,,False,True,40.431,,"LINESTRING (116.3202308 40.004804, 116.3201757 40.004776, 116.3197684 40.0047514)",,,,,
10702086257,937443577,0,84512738,cycleway,permissive,False,False,5.072,,"LINESTRING (116.3204838 40.0048167, 116.3204758 40.0048619)",,,,,
10702086257,10188911981,0,84512738,cycleway,permissive,False,True,47.247,,"LINESTRING (116.3204838 40.0048167, 116.320486 40.0048027, 116.3205167 40.0045682, 116.320559 40.0043961)",,,,,
10702086257,10188911980,0,1150459891,footway,,False,False,91.881,,"LINESTRING (116.3204838 40.0048167, 116.3212845 40.0048444, 116.3213003 40.0046324)",,,,,
10702086257,10702086256,0,"[1150459891, 1150459892, 1150459885]",footway,,False,True,21.597,,"LINESTRING (116.3204838 40.0048167, 116.3204419 40.0048146, 116.3202755 40.0048072, 116.3202308 40.004804)",yes,,,,
10702086263,10702086265,0,1150459893,footway,,False,False,21.716,,"LINESTRING (116.3186537 40.0043365, 116.3186656 40.0042403, 116.318673 40.0041418)",,,,,
10702086263,941370117,0,1150459893,footway,,False,True,35.554,,"LINESTRING (116.3186537 40.0043365, 116.3187397 40.0044351, 116.3188198 40.0044911, 116.3189497 40.0045547)",,,,,
10702086263,10702086268,0,1150459894,footway,,False,False,39.766999999999996,,"LINESTRING (116.3186537 40.0043365, 116.3184997 40.0044202, 116.3183683 40.0044473, 116.3182268 40.0044384)",,,,,
10702086265,941370097,0,83687716,service,permissive,False,False,28.345,,"LINESTRING (116.318673 40.0041418, 116.3190054 40.0041541)",,,,,
10702086265,941370096,0,83687716,service,permissive,False,True,36.028,,"LINESTRING (116.318673 40.0041418, 116.3182505 40.0041262)",,,,,
10702086265,10702086263,0,1150459893,footway,,False,True,21.716,,"LINESTRING (116.318673 40.0041418, 116.3186656 40.0042403, 116.3186537 40.0043365)",,,,,
10702086268,941370096,0,80716321,service,permissive,False,False,34.774,,"LINESTRING (116.3182268 40.0044384, 116.3182505 40.0041262)",,,,,
10702086268,10702086242,0,80716321,service,permissive,False,True,25.874,,"LINESTRING (116.3182268 40.0044384, 116.3182092 40.0046707)",,,,,
10702086268,10702086263,0,1150459894,footway,,False,True,39.766999999999996,,"LINESTRING (116.3182268 40.0044384, 116.3183683 40.0044473, 116.3184997 40.0044202, 116.3186537 40.0043365)",,,,,
10702086276,10702086254,0,1070559281,footway,,False,False,3.551,,"LINESTRING (116.3197703 40.0047195, 116.3197684 40.0047514)",,,,,
10702086276,9824781945,0,1070559281,footway,,False,True,74.576,,"LINESTRING (116.3197703 40.0047195, 116.3197714 40.0046998, 116.3197044 40.0045827, 116.3197151 40.0044512, 116.3196292 40.0043526, 116.319479 40.0042807, 116.3194633 40.0041441)",,,,,
10702086276,10702086280,0,1150459896,footway,,False,False,29.339,,"LINESTRING (116.3197703 40.0047195, 116.3198223 40.0047168, 116.3199377 40.0046923, 116.3200247 40.0046575, 116.3200796 40.004619)",,,,,
10702086276,10948596794,0,1150459896,footway,,False,True,78.521,,"LINESTRING (116.3197703 40.0047195, 116.3197068 40.0047204, 116.3195885 40.0047124, 116.3194538 40.0046865, 116.3193718 40.0046361, 116.3192993 40.0046176, 116.3192564 40.0045991, 116.3192242 40.0045642, 116.3191947 40.0045272, 116.3190794 40.0044676, 116.3189652 40.0044435)",,,,,
10702086280,10702086276,0,1150459896,footway,,False,True,29.339,,"LINESTRING (116.3200796 40.004619, 116.3200247 40.0046575, 116.3199377 40.0046923, 116.3198223 40.0047168, 116.3197703 40.0047195)",,,,,
10702086281,941370109,0,1070559282,footway,,False,False,42.414,,"LINESTRING (116.3196371 40.0039705, 116.3196588 40.0036951, 116.3195999 40.0035997)",,,,,
10702086281,9824781945,0,1070559282,footway,,False,True,30.084,,"LINESTRING (116.3196371 40.0039705, 116.3196266 40.004104, 116.31953 40.0041471, 116.3194633 40.0041441)",,,,,
10702086281,10702086285,0,1150459897,footway,,False,False,72.62,,"LINESTRING (116.3196371 40.0039705, 116.3197862 40.0039793, 116.3199612 40.0040946, 116.3199445 40.0044561)",,,,,
10702086284,10702086285,0,1150459897,footway,,False,True,11.956,,"LINESTRING (116.3199379 40.0045635, 116.3199445 40.0044561)",,,,,
10702086285,10702086284,0,1150459897,footway,,False,False,11.956,,"LINESTRING (116.3199445 40.0044561, 116.3199379 40.0045635)",,,,,
10702086285,10702086286,0,1150459898,footway,,False,False,30.436,,"LINESTRING (116.3199445 40.0044561, 116.3203016 40.004466)",,,,,
10702086285,10702086281,0,1150459897,footway,,False,True,72.62,,"LINESTRING (116.3199445 40.0044561, 116.3199612 40.0040946, 116.3197862 40.0039793, 116.3196371 40.0039705)",,,,,
10702086286,10702086285,0,1150459898,footway,,False,True,30.436,,"LINESTRING (116.3203016 40.004466, 116.3199445 40.0044561)",,,,,
10702086286,10702086256,0,83892407,cycleway,permissive,False,False,38.078,,"LINESTRING (116.3203016 40.004466, 116.3202757 40.004563, 116.3202342 40.0047855, 116.3202308 40.004804)",,,,,
10702086286,977308434,0,83892407,cycleway,permissive,False,True,102.253,,"LINESTRING (116.3203016 40.004466, 116.3203266 40.004372, 116.3203967 40.0041152, 116.3204583 40.0038871, 116.3204695 40.0037222, 116.3204351 40.0035611)",,,,,
10702142570,2354489170,0,1059420686,service,,False,False,9.93,,"LINESTRING (116.3099898 39.9987135, 116.3099954 39.9986243)",,,,,
10702142570,2354489169,0,1059420686,service,,False,True,67.705,,"LINESTRING (116.3099898 39.9987135, 116.309952 39.9993217)",,,,,
10702142570,10060051284,0,1150469993,footway,,False,False,126.00200000000001,,"LINESTRING (116.3099898 39.9987135, 116.3100267 39.9987149, 116.310041 39.9986406, 116.3100774 39.9985769, 116.3101563 39.9985424, 116.3102471 39.9985323, 116.3113146 39.9985971)",,,,,
10702142578,9733798051,0,33431812,cycleway,,False,False,19.517,,"LINESTRING (116.3116464 39.9986179, 116.3116256 39.9987927)",,,,,
10702142578,380419281,0,33431812,cycleway,,False,True,7.76,,"LINESTRING (116.3116464 39.9986179, 116.3116547 39.9985484)",,,,,
10702142578,10702142579,0,1150469992,footway,,False,False,97.136,,"LINESTRING (116.3116464 39.9986179, 116.3127843 39.9986749)",,,,,
10702142578,10060051284,0,"[1150469992, 1150469993, 1150469994]",footway,,False,True,28.357999999999997,,"LINESTRING (116.3116464 39.9986179, 116.3115807 39.9986137, 116.3113695 39.9986006, 116.3113146 39.9985971)",yes,,,,
10702142579,380418838,0,83800920,unclassified,permissive,False,True,7.399,近春路,"LINESTRING (116.3127843 39.9986749, 116.3127872 39.9986084)",,,,,
10702142579,9736393929,0,1150469992,footway,,False,False,150.891,,"LINESTRING (116.3127843 39.9986749, 116.3145538 39.9987376)",,,,,
10702142579,10702142578,0,1150469992,footway,,False,True,97.136,,"LINESTRING (116.3127843 39.9986749, 116.3116464 39.9986179)",,,,,
10702142579,9736393935,0,83800920,unclassified,permissive,False,False,64.309,近春路,"LINESTRING (116.3127843 39.9986749, 116.3127771 39.9988366, 116.3126913 39.9990536, 116.3125868 39.9992257)",,,,,
10702142580,371156467,0,33431801,unclassified,permissive,False,True,5.151,熙春路,"LINESTRING (116.3157286 39.9987798, 116.3157305 39.9987335)",,,,,
10702142580,9736393929,0,1150469992,footway,,False,True,100.182,,"LINESTRING (116.3157286 39.9987798, 116.3145538 39.9987376)",,,,,
10702142580,2354349060,0,33431801,unclassified,permissive,False,False,118.957,熙春路,"LINESTRING (116.3157286 39.9987798, 116.3157211 39.9989681, 116.3156658 39.9998485)",,,,,
10702142580,10702142603,0,"[1150470000, 1150470001]",footway,,False,True,254.525,,"LINESTRING (116.3157286 39.9987798, 116.3158251 39.9988332, 116.3158192 39.9989446, 116.3160837 39.9989557, 116.3162314 39.9988332, 116.3163931 39.9988594, 116.3166091 39.9989398, 116.3177726 39.999545, 116.3179432 39.9996106, 116.3181771 39.9996451)",,,,,
10702142588,380418838,0,83800920,unclassified,permissive,False,False,4.658,近春路,"LINESTRING (116.3127924 39.9985667, 116.3127872 39.9986084)",,,,,
10702142588,10702142589,0,1150469995,footway,,False,False,250.699,,"LINESTRING (116.3127924 39.9985667, 116.3157316 39.9986826)",,,,,
10702142588,2354480415,0,"[83800920, 1062021904, 1062021905]",unclassified,permissive,False,True,82.24600000000001,近春路,"LINESTRING (116.3127924 39.9985667, 116.3127945 39.9985498, 116.312797 39.9985302, 116.3128146 39.9983872, 116.3129001 39.9978317)",yes,,,,
10702142589,371156467,0,33431801,unclassified,permissive,False,False,5.661,熙春路,"LINESTRING (116.3157316 39.9986826, 116.3157305 39.9987335)",,,,,
10702142589,10702142588,0,1150469995,footway,,False,True,250.699,,"LINESTRING (116.3157316 39.9986826, 116.3127924 39.9985667)",,,,,
10702142589,8250970714,0,"[33431801, 1062021906, 1062021907]",unclassified,permissive,False,True,27.080000000000002,熙春路,"LINESTRING (116.3157316 39.9986826, 116.3157318 39.9986744, 116.315732 39.9986653, 116.3157492 39.9984513, 116.3157502 39.9984395)",yes,,,,
10702142589,10702142599,0,1150469998,footway,,False,False,241.808,,"LINESTRING (116.3157316 39.9986826, 116.3161035 39.998701, 116.3162675 39.9987351, 116.3165279 39.99881, 116.3167403 39.9989002, 116.3169211 39.9989888, 116.3177615 39.9994245, 116.3179194 39.9994897, 116.3181221 39.9995181, 116.3182817 39.9995294)",,,,,
10702142599,2354067818,0,226633489,service,,False,True,10.322,,"LINESTRING (116.3182817 39.9995294, 116.3182788 39.9996222)",,,,,
10702142599,2354395943,0,"[226633489, 83785675, 972781950]",service,permissive,False,False,42.988,,"LINESTRING (116.3182817 39.9995294, 116.3182816 39.9995075, 116.3182881 39.9993898, 116.318288 39.9993642, 116.3182876 39.9991429)",yes,,,,
10702142599,9176512389,0,"[993288483, 993288485, 1150469998, 1150469999]",footway,,False,False,299.932,,"LINESTRING (116.3182817 39.9995294, 116.3188341 39.9995637, 116.3190916 39.999607, 116.3194789 39.9996549, 116.3199241 39.9996805, 116.3202144 39.9996702, 116.3217882 39.999656)",yes,,,,
10702142599,10702142589,0,1150469998,footway,,False,True,241.80800000000002,,"LINESTRING (116.3182817 39.9995294, 116.3181221 39.9995181, 116.3179194 39.9994897, 116.3177615 39.9994245, 116.3169211 39.9989888, 116.3167403 39.9989002, 116.3165279 39.99881, 116.3162675 39.9987351, 116.3161035 39.998701, 116.3157316 39.9986826)",,,,,
10702142603,975579502,0,83789639,service,permissive,True,False,3.051,,"LINESTRING (116.3181771 39.9996451, 116.3181807 39.9996178)",,,,,
10702142603,10702142580,0,"[1150470000, 1150470001]",footway,,False,False,254.52499999999998,,"LINESTRING (116.3181771 39.9996451, 116.3179432 39.9996106, 116.3177726 39.999545, 116.3166091 39.9989398, 116.3163931 39.9988594, 116.3162314 39.9988332, 116.3160837 39.9989557, 116.3158192 39.9989446, 116.3158251 39.9988332, 116.3157286 39.9987798)",,,,,
10702165315,9769277577,0,817157927,service,permissive,False,False,7.659,,"LINESTRING (116.3221767 39.9982918, 116.3222666 39.9982909)",,,,,
10702165315,9176512387,0,817157927,service,permissive,False,True,14.976,,"LINESTRING (116.3221767 39.9982918, 116.3220009 39.9982935)",,,,,
10702165315,10702165317,0,1150470002,service,,False,False,31.783,,"LINESTRING (116.3221767 39.9982918, 116.3222961 39.9981962, 116.3224964 39.9982011)",,,,,
10702165317,10702165315,0,1150470002,service,,False,True,31.783,,"LINESTRING (116.3224964 39.9982011, 116.3222961 39.9981962, 116.3221767 39.9982918)",,,,,
10702165318,7631857799,0,1150470003,service,,False,True,13.153,,"LINESTRING (116.3242204 39.9985869, 116.324071 39.9986168)",,,,,
10702165319,9176512387,0,993276070,cycleway,,True,False,40.286,,"LINESTRING (116.3220646 39.9979345, 116.3220009 39.9982935)",,,,,
10702165319,10702165320,0,1150470004,footway,,False,False,29.323,,"LINESTRING (116.3220646 39.9979345, 116.3224087 39.9979419)",,,,,
10702165320,10702165319,0,1150470004,footway,,False,True,29.323,,"LINESTRING (116.3224087 39.9979419, 116.3220646 39.9979345)",,,,,
10702165322,10702165323,0,1150470005,footway,,False,False,37.591,,"LINESTRING (116.3223203 40.0024853, 116.3218847 40.002431)",,,,,
10702165322,10944084720,0,1150470005,footway,,False,True,41.101,,"LINESTRING (116.3223203 40.0024853, 116.3228025 40.0024991)",,,,,
10702165322,10893634973,0,1178099035,footway,,False,True,20.564,,"LINESTRING (116.3223203 40.0024853, 116.3222873 40.0026685)",,,,,
10702165323,10702165324,0,1150470005,footway,,False,False,41.441,,"LINESTRING (116.3218847 40.002431, 116.321912 40.0020589)",,,,,
10702165323,10702165322,0,1150470005,footway,,False,True,37.591,,"LINESTRING (116.3218847 40.002431, 116.3223203 40.0024853)",,,,,
10702165323,10702165326,0,1150470006,footway,,False,True,15.436,,"LINESTRING (116.3218847 40.002431, 116.3217548 40.0025278)",,,,,
10702165324,10702165327,0,80343075,service,permissive,False,True,10.088,,"LINESTRING (116.321912 40.0020589, 116.3217936 40.0020566)",,,,,
10702165324,10702165323,0,1150470005,footway,,False,True,41.441,,"LINESTRING (116.321912 40.0020589, 116.3218847 40.002431)",,,,,
10702165324,1212972806,0,80343075,service,permissive,False,False,94.8,,"LINESTRING (116.321912 40.0020589, 116.322913 40.002079, 116.3230246 40.0020808)",,,,,
10702165325,8000890932,0,858252113,footway,,False,False,59.507,,"LINESTRING (116.3216585 40.0025887, 116.3217063 40.0020548)",,,,,
10702165325,9796353964,0,858252113,footway,,False,True,69.27,,"LINESTRING (116.3216585 40.0025887, 116.3216029 40.0032102)",,,,,
10702165325,10702165326,0,1150470006,footway,,False,False,10.637,,"LINESTRING (116.3216585 40.0025887, 116.3217548 40.0025278)",,,,,
10702165326,10702165323,0,1150470006,footway,,False,False,15.436,,"LINESTRING (116.3217548 40.0025278, 116.3218847 40.002431)",,,,,
10702165326,10702165325,0,1150470006,footway,,False,True,10.637,,"LINESTRING (116.3217548 40.0025278, 116.3216585 40.0025887)",,,,,
10702165326,10702165327,0,1150470007,footway,,False,False,52.499,,"LINESTRING (116.3217548 40.0025278, 116.3217936 40.0020566)",,,,,
10702165327,10702165324,0,80343075,service,permissive,False,False,10.088,,"LINESTRING (116.3217936 40.0020566, 116.321912 40.0020589)",,,,,
10702165327,8000890932,0,80343075,service,permissive,False,True,7.439,,"LINESTRING (116.3217936 40.0020566, 116.3217063 40.0020548)",,,,,
10702165327,10702165326,0,1150470007,footway,,False,True,52.499,,"LINESTRING (116.3217936 40.0020566, 116.3217548 40.0025278)",,,,,
10702165328,8000890931,0,32954656,service,permissive,False,True,12.439,,"LINESTRING (116.3217336 40.0033853, 116.3215877 40.0033805)",,,,,
10702165328,10188911993,0,1150470008,service,,False,False,6.879,,"LINESTRING (116.3217336 40.0033853, 116.3217262 40.0034469)",,,,,
10702165328,945575340,0,32954656,service,permissive,False,False,56.716,,"LINESTRING (116.3217336 40.0033853, 116.322282 40.0034054, 116.3223987 40.0034098)",,,,,
10702165329,2354497638,0,226683580,footway,,False,False,16.801,,"LINESTRING (116.3232472 40.0038225, 116.3234443 40.0038285)",,,,,
10702165329,10702165330,0,226683580,footway,,False,True,71.559,,"LINESTRING (116.3232472 40.0038225, 116.3231341 40.0037366, 116.3225896 40.0037159, 116.3225095 40.0037998)",,,,,
10702165329,10702165330,1,1150470009,footway,,False,False,75.555,,"LINESTRING (116.3232472 40.0038225, 116.3231537 40.0039232, 116.3225892 40.0039068, 116.3225095 40.0037998)",,,,,
10702165330,2354498302,0,226683580,footway,,False,True,11.329,,"LINESTRING (116.3225095 40.0037998, 116.3223766 40.0037958)",,,,,
10702165330,10702165329,0,226683580,footway,,False,False,71.559,,"LINESTRING (116.3225095 40.0037998, 116.3225896 40.0037159, 116.3231341 40.0037366, 116.3232472 40.0038225)",,,,,
10702165330,10702165329,1,1150470009,footway,,False,True,75.555,,"LINESTRING (116.3225095 40.0037998, 116.3225892 40.0039068, 116.3231537 40.0039232, 116.3232472 40.0038225)",,,,,
10702165335,992548496,0,83787825,cycleway,,False,False,17.717,,"LINESTRING (116.3223776 40.0043426, 116.3223861 40.0041834)",,,,,
10702165335,945575374,0,83787825,cycleway,,False,True,26.264,,"LINESTRING (116.3223776 40.0043426, 116.3223651 40.0045786)",,,,,
10702165335,10702165336,0,1150470010,footway,,False,False,58.27,,"LINESTRING (116.3223776 40.0043426, 116.3230612 40.004363)",,,,,
10702165336,10702165335,0,1150470010,footway,,False,True,58.27,,"LINESTRING (116.3230612 40.004363, 116.3223776 40.0043426)",,,,,
10841293334,10702077803,0,1150459874,footway,,False,True,34.721,,"LINESTRING (116.3266446 40.0067669, 116.3266407 40.0068604, 116.3266257 40.0070788)",,,,,
10841293339,10841293342,0,1165554377,footway,,False,False,5.764,,"LINESTRING (116.3256755 40.0067375, 116.3256779 40.0066857)",,,,,
10841293341,10841293342,0,1165554377,footway,,False,True,251.177,,"LINESTRING (116.3275917 40.0059334, 116.3257161 40.0058656, 116.3256779 40.0066857)",,,,,
10841293342,10841293339,0,1165554377,footway,,False,True,5.764,,"LINESTRING (116.3256779 40.0066857, 116.3256755 40.0067375)",,,,,
10841293342,10841293341,0,1165554377,footway,,False,False,251.177,,"LINESTRING (116.3256779 40.0066857, 116.3257161 40.0058656, 116.3275917 40.0059334)",,,,,
10841293342,10940874793,0,1165554378,footway,,False,False,169.04500000000002,,"LINESTRING (116.3256779 40.0066857, 116.3275414 40.0067447, 116.327661 40.0067474)",,,,,
10845871338,937443592,0,80318971,service,permissive,False,False,9.445,,"LINESTRING (116.3179125 40.001994, 116.3178969 40.0020781)",,,,,
10845871338,10845871340,0,1166085708,cycleway,,False,False,31.963,,"LINESTRING (116.3179125 40.001994, 116.3182864 40.0020184)",,,,,
10845871338,11104325967,0,80318971,service,permissive,False,True,13.748999999999999,,"LINESTRING (116.3179125 40.001994, 116.3179279 40.0019115, 116.3179317 40.0018713)",,,,,
10845871339,10845871340,0,1166085708,cycleway,,False,True,33.648,,"LINESTRING (116.31868 40.0020441, 116.3182864 40.0020184)",,,,,
10845871339,9801013445,0,80318974,service,permissive,False,False,13.421,,"LINESTRING (116.31868 40.0020441, 116.3186867 40.0019555, 116.3186929 40.0019239)",,,,,
10845871339,941375120,0,80318974,service,permissive,False,True,68.12700000000001,,"LINESTRING (116.31868 40.0020441, 116.3186738 40.0021264, 116.318646 40.0025548, 116.31864 40.002656)",,,,,
10845871340,10845871339,0,1166085708,cycleway,,False,False,33.648,,"LINESTRING (116.3182864 40.0020184, 116.31868 40.0020441)",,,,,
10845871340,10845871338,0,1166085708,cycleway,,False,True,31.963,,"LINESTRING (116.3182864 40.0020184, 116.3179125 40.001994)",,,,,
