u,v,key,osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,service,access,bridge
6868298455,6868358822,0,843856999,,cycleway,False,True,13.624,,"LINESTRING (-118.1245055 34.1386403, -118.1245027 34.1385178)",,,,
6868298455,6868298456,0,733412028,,footway,False,False,26.954,,"LINESTRING (-118.1245055 34.1386403, -118.1245703 34.138649, -118.1245955 34.1386586, -118.124643 34.1386917, -118.1247022 34.138707, -118.1247288 34.1387219, -118.1247522 34.138752)",,,,
6868298455,566601534,0,843856999,,cycleway,False,False,22.522,,"LINESTRING (-118.1245055 34.1386403, -118.1245135 34.1387781, -118.1245194 34.1388425)",,,,
6868298456,6868298460,0,733412030,,footway,False,False,19.798,,"LINESTRING (-118.1247522 34.138752, -118.1246138 34.1388883)",,,,
6868298456,6868298458,0,733412028,,footway,False,False,22.381,,"LINESTRING (-118.1247522 34.138752, -118.124796 34.1387627, -118.1249934 34.1387571)",,,,
6868298456,6868298455,0,733412028,,footway,False,True,26.954,,"LINESTRING (-118.1247522 34.138752, -118.1247288 34.1387219, -118.1247022 34.138707, -118.124643 34.1386917, -118.1245955 34.1386586, -118.1245703 34.138649, -118.1245055 34.1386403)",,,,
6868298458,566601469,0,44635206,,cycleway,False,True,23.753,5 mph,"LINESTRING (-118.1249934 34.1387571, -118.1250019 34.1389706)",,,,
6868298458,566601435,0,"[44635108, 44635206, 1157999943]",,"['cycleway', 'footway']",False,False,87.235,5 mph,"LINESTRING (-118.1249934 34.1387571, -118.1249784 34.1382979, -118.1249919 34.1382544, -118.1249922 34.1381797, -118.1249932 34.1380313, -118.1249609 34.1379808)",,,,
6868298458,6868298456,0,733412028,,footway,False,True,22.381,,"LINESTRING (-118.1249934 34.1387571, -118.124796 34.1387627, -118.1247522 34.138752)",,,,
6868298458,566601467,0,733412029,,footway,False,False,34.658,,"LINESTRING (-118.1249934 34.1387571, -118.1247671 34.1389556, -118.1247472 34.1389907)",,,,
6868298460,6868298456,0,733412030,,footway,False,True,19.798,,"LINESTRING (-118.1246138 34.1388883, -118.1247522 34.138752)",,,,
6868298460,566601467,0,843856999,,cycleway,False,False,16.745,,"LINESTRING (-118.1246138 34.1388883, -118.1247472 34.1389907)",,,,
6868298460,566601534,0,843856999,,cycleway,False,True,10.071,,"LINESTRING (-118.1246138 34.1388883, -118.1245194 34.1388425)",,,,
6868358822,6868298455,0,843856999,,cycleway,False,False,13.624,,"LINESTRING (-118.1245027 34.1385178, -118.1245055 34.1386403)",,,,
6868358822,844352197,0,733416495,,footway,False,True,20.912,,"LINESTRING (-118.1245027 34.1385178, -118.1244558 34.1384941, -118.1243794 34.1384175, -118.1243482 34.1383828)",,,,
6868358822,566601424,0,843856999,,cycleway,False,True,16.485,,"LINESTRING (-118.1245027 34.1385178, -118.1245109 34.1384205, -118.1245284 34.1383719)",,,,
6868358824,844352140,0,733416496,,footway,False,True,35.293,,"LINESTRING (-118.1245028 34.1380729, -118.1244709 34.138119, -118.1244217 34.1382415, -118.1244189 34.1382817, -118.1244247 34.1383765)",,,,
6868358824,566601424,0,843856999,,cycleway,False,False,35.0,,"LINESTRING (-118.1245028 34.1380729, -118.1245351 34.1381073, -118.124553 34.1381466, -118.1245488 34.1383249, -118.1245428 34.1383529, -118.1245284 34.1383719)",,,,
6868358824,566601439,0,843856999,,cycleway,False,True,12.184999999999999,,"LINESTRING (-118.1245028 34.1380729, -118.1244899 34.1380215, -118.1244759 34.1379656)",,,,
6868358825,566601433,0,44635107,,footway,False,False,17.135,,"LINESTRING (-118.1254067 34.1379201, -118.1254075 34.137766)",,,,
6868358825,566601432,0,44635107,,footway,False,True,7.995,,"LINESTRING (-118.1254067 34.1379201, -118.1254066 34.137992)",,,,
6868358825,566601742,0,733416497,,footway,False,True,19.823,,"LINESTRING (-118.1254067 34.1379201, -118.1252346 34.1378129)",,,,
6868358827,566601429,0,44635106,,cycleway,False,True,7.328,,"LINESTRING (-118.1256979 34.1379223, -118.1256983 34.1379882)",,,,
6868358827,566601430,0,44635106,,cycleway,False,False,28.365,,"LINESTRING (-118.1256979 34.1379223, -118.1256946 34.1377787, -118.1256773 34.137747, -118.1256022 34.1377021)",,,,
6868358827,601850668,0,733416498,,footway,False,True,40.774,,"LINESTRING (-118.1256979 34.1379223, -118.1259819 34.1378224, -118.1261153 34.1378085)",,,,
6868358828,11068265090,0,44635172,,cycleway,False,False,35.21,5 mph,"LINESTRING (-118.1249513 34.1373534, -118.1249446 34.13767)",,,,
6868358828,566601549,0,44635172,,cycleway,False,True,20.849,5 mph,"LINESTRING (-118.1249513 34.1373534, -118.1249518 34.1371659)",,,,
6868358828,11072308597,0,1192795934,,footway,False,False,21.831,,"LINESTRING (-118.1249513 34.1373534, -118.125016 34.1373534, -118.1251885 34.1373534)",,,,
6868358830,6868358831,0,"[1192252528, 733416500, 844170598]",,"['steps', 'footway']",False,False,19.843,,"LINESTRING (-118.12519 34.1376687, -118.1252909 34.1376685, -118.125324 34.1376685, -118.1254056 34.1376674)",,,,
6868358830,11072308597,0,"[1192252529, 844170598, 844170599]",,"['steps', 'footway']",False,"[False, True]",35.061,,"LINESTRING (-118.12519 34.1376687, -118.1251903 34.137567, -118.12519 34.1375504, -118.1251885 34.1373534)",,,,
6868358830,11068265090,0,"[1192252530, 1192252531, 1192252532]",,"['steps', 'footway']",False,False,22.586,,"LINESTRING (-118.12519 34.1376687, -118.1250428 34.1376695, -118.1250163 34.1376697, -118.1249446 34.13767)",,,,
6868358831,6868358832,0,733416500,,footway,False,False,14.7,,"LINESTRING (-118.1254056 34.1376674, -118.1255653 34.1376653)",,,,
6868358831,566601433,0,1192252526,,footway,False,False,10.965,,"LINESTRING (-118.1254056 34.1376674, -118.1254075 34.137766)",,,,
6868358831,11072308596,0,1192252526,,footway,False,True,13.289,,"LINESTRING (-118.1254056 34.1376674, -118.125404 34.1375479)",,,,
6868358831,6868358830,0,"[1192252528, 733416500, 844170598]",,"['steps', 'footway']",False,True,19.843,,"LINESTRING (-118.1254056 34.1376674, -118.125324 34.1376685, -118.1252909 34.1376685, -118.12519 34.1376687)",,,,
6868358832,566601517,0,44635124,,footway,False,False,51.247,,"LINESTRING (-118.1255653 34.1376653, -118.1255461 34.1372047)",,,,
6868358832,566601430,0,44635124,,footway,False,True,5.318,,"LINESTRING (-118.1255653 34.1376653, -118.1256022 34.1377021)",,,,
6868358832,6868358831,0,733416500,,footway,False,True,14.7,,"LINESTRING (-118.1255653 34.1376653, -118.1254056 34.1376674)",,,,
6884430870,7871804596,0,44634941,,footway,False,False,49.066,,"LINESTRING (-118.1278868 34.1383432, -118.1278956 34.1387844)",,,,
6884430870,3704238370,0,"[366446708, 264250030]",,footway,False,"[False, True]",103.87899999999999,,"LINESTRING (-118.1278868 34.1383432, -118.1276416 34.1383861, -118.1275224 34.1384333, -118.1272297 34.1384155, -118.1270783 34.1380626)",,,,
6911382267,6911382269,0,738130203,,footway,False,False,19.448999999999998,,"LINESTRING (-118.1262903 34.1369554, -118.1262918 34.1370294, -118.1264137 34.1370289)",,,,
6911382267,566839522,0,"[738130203, 737737077, 44635143]",,footway,False,True,35.425,,"LINESTRING (-118.1262903 34.1369554, -118.1262657 34.1369553, -118.12601 34.136955, -118.1259054 34.1369546)",,,,
6911382267,6911382271,0,738130204,,footway,False,False,22.006999999999998,,"LINESTRING (-118.1262903 34.1369554, -118.126339 34.1369552, -118.1263374 34.1367976)",,,,
6911382269,566601568,0,843856990,,footway,False,False,1.101,,"LINESTRING (-118.1264137 34.1370289, -118.1264137 34.137019)",,,,
6911382269,566601461,0,843856990,,footway,False,True,16.135,,"LINESTRING (-118.1264137 34.1370289, -118.1264146 34.137174)",,,,
6911382269,6911382267,0,738130203,,footway,False,True,19.448999999999998,,"LINESTRING (-118.1264137 34.1370289, -118.1262918 34.1370294, -118.1262903 34.1369554)",,,,
6911382271,571719643,0,"[738130201, 738130202, 737737075]",,"['steps', 'footway']",False,False,6.896,,"LINESTRING (-118.1263374 34.1367976, -118.1263512 34.1367984, -118.1263808 34.1367982, -118.1264123 34.136798)",,,,
6911382271,10769222470,0,"[737737075, 737737076]",,footway,False,True,11.42,,"LINESTRING (-118.1263374 34.1367976, -118.126269 34.1367935, -118.1262135 34.1367935)",,,,
6911382271,6911382267,0,738130204,,footway,False,True,22.006999999999998,,"LINESTRING (-118.1263374 34.1367976, -118.126339 34.1369552, -118.1262903 34.1369554)",,,,
7307604065,10769441917,0,782560748,,service,False,True,11.743,5 mph,"LINESTRING (-118.1257261 34.1403819, -118.1258537 34.1403824)",,parking_aisle,,
7307604065,7307604065,0,782560748,,service,False,False,135.381,5 mph,"LINESTRING (-118.1257261 34.1403819, -118.1253859 34.1403832, -118.1253574 34.1403963, -118.1253353 34.1404474, -118.1253448 34.1406622, -118.1253748 34.1406936, -118.1254191 34.1407028, -118.1256771 34.1407041, -118.1257167 34.1406936, -118.1257309 34.1406635, -118.1257261 34.1403819)",,parking_aisle,,
7307604065,7307604065,1,782560748,,service,False,True,135.38099999999997,5 mph,"LINESTRING (-118.1257261 34.1403819, -118.1257309 34.1406635, -118.1257167 34.1406936, -118.1256771 34.1407041, -118.1254191 34.1407028, -118.1253748 34.1406936, -118.1253448 34.1406622, -118.1253353 34.1404474, -118.1253574 34.1403963, -118.1253859 34.1403832, -118.1257261 34.1403819)",,parking_aisle,,
7375428710,9634954248,0,1047787609,,service,False,False,8.725,5 mph,"LINESTRING (-118.1259423 34.140413, -118.1260371 34.140413)",,parking_aisle,,
7375428710,566601789,0,1192252540,South Michigan Avenue,unclassified,False,False,3.358,15 mph,"LINESTRING (-118.1259423 34.140413, -118.1259427 34.1403828)",,,,
7375428711,7871804599,0,788875157,,service,False,False,9.176,,"LINESTRING (-118.1278089 34.1403947, -118.1279086 34.1403946)",,,,
7375428725,32639695,0,192368811,South Wilson Avenue,tertiary,False,False,36.065,,"LINESTRING (-118.1280154 34.1403944, -118.1280038 34.1400702)",,,,
7375428725,7871804599,0,788875157,,service,False,True,9.829,,"LINESTRING (-118.1280154 34.1403944, -118.1279086 34.1403946)",,,,
7866894780,5628158630,0,366446704,,service,False,True,10.464,,"LINESTRING (-118.1224338 34.1375822, -118.1224341 34.1376199, -118.1223966 34.137667)",,driveway,,
7867247155,7873893598,0,589385788,,footway,False,False,4.926,,"LINESTRING (-118.1219615 34.1364797, -118.1219085 34.1364735)",,,,
7867247155,5628158639,0,589385788,,footway,False,True,27.853,,"LINESTRING (-118.1219615 34.1364797, -118.1220254 34.1364877, -118.1220259 34.1366501, -118.1220677 34.1366503)",,,,
7867247155,566601416,0,"[843396169, 589385787]",,"['steps', 'footway']",False,True,10.206,,"LINESTRING (-118.1219615 34.1364797, -118.1219937 34.1364705, -118.1220209 34.1364694, -118.1220705 34.1364696)",,,,
7871792665,566601467,0,70803738,,cycleway,False,False,7.06,,"LINESTRING (-118.1247344 34.1390533, -118.1247472 34.1389907)",,,,
7871792665,3704238369,0,70803738,,cycleway,False,True,48.778,,"LINESTRING (-118.1247344 34.1390533, -118.124736 34.1392485, -118.1247446 34.1392655, -118.1248588 34.1393756, -118.1248706 34.139398, -118.1248786 34.1394531)",,,,
7871792665,566601534,0,"[843857000, 733412035]",,footway,False,True,44.41,,"LINESTRING (-118.1247344 34.1390533, -118.1246045 34.1390612, -118.1245802 34.1390541, -118.1245802 34.1389801, -118.1245215 34.1389801, -118.1244968 34.1389601, -118.1245194 34.1388425)",,,,
7871792674,566601540,0,144704543,,footway,False,True,20.85,,"LINESTRING (-118.1257783 34.1360012, -118.12578 34.1361887)",,,,
7871792674,7871792677,0,843856970,,footway,False,False,65.365,,"LINESTRING (-118.1257783 34.1360012, -118.1264884 34.1360113)",,,,
7871792674,7871804522,0,843856970,,footway,False,True,8.574,,"LINESTRING (-118.1257783 34.1360012, -118.1256852 34.1359984)",,,,
7871792675,7871792676,0,843856970,,footway,False,False,53.447,,"LINESTRING (-118.1249462 34.1360058, -118.1255269 34.1360035)",,,,
7871792675,566601754,0,843857004,,service,False,False,11.309,5 mph,"LINESTRING (-118.1249462 34.1360058, -118.1249462 34.1359041)",,,,
7871792675,566601670,0,843857004,,service,False,True,36.136,5 mph,"LINESTRING (-118.1249462 34.1360058, -118.1249546 34.1363307)",,,,
7871792676,7871804522,0,843856970,,footway,False,False,14.58,,"LINESTRING (-118.1255269 34.1360035, -118.1256852 34.1359984)",,,,
7871792676,7871792675,0,843856970,,footway,False,True,53.447,,"LINESTRING (-118.1255269 34.1360035, -118.1249462 34.1360058)",,,,
7871792676,566601542,0,"[193310642, 144704546, 193310646]",,"['steps', 'footway']",False,True,20.579,,"LINESTRING (-118.1255269 34.1360035, -118.1255269 34.1360158, -118.1255272 34.1360391, -118.1255327 34.1361885)",,,,
7871792677,7871804570,0,44635193,,service,True,False,9.852,5 mph,"LINESTRING (-118.1264884 34.1360113, -118.1264887 34.1360999)",,,,
7871792677,7871792678,0,843856970,,footway,False,False,31.074,,"LINESTRING (-118.1264884 34.1360113, -118.126826 34.1360076)",,,,
7871792677,7871792674,0,843856970,,footway,False,True,65.365,,"LINESTRING (-118.1264884 34.1360113, -118.1257783 34.1360012)",,,,
7871792678,566601749,0,44635193,,service,True,False,10.487,5 mph,"LINESTRING (-118.126826 34.1360076, -118.1268243 34.1359133)",,,,
7871792678,7871792679,0,843856970,,footway,False,False,17.907,,"LINESTRING (-118.126826 34.1360076, -118.1270205 34.1360117)",,,,
7871792678,7871792677,0,843856970,,footway,False,True,31.074,,"LINESTRING (-118.126826 34.1360076, -118.1264884 34.1360113)",,,,
7871792679,7871792678,0,843856970,,footway,False,True,17.907,,"LINESTRING (-118.1270205 34.1360117, -118.126826 34.1360076)",,,,
7871792679,7871804573,0,843856983,,footway,False,True,10.341,,"LINESTRING (-118.1270205 34.1360117, -118.1270214 34.1361047)",,,,
7871804516,1375679878,0,123323784,,service,False,False,12.039,,"LINESTRING (-118.1256809 34.1340284, -118.1255501 34.1340275)",,parking_aisle,,
7871804516,566600645,0,123323784,,service,False,True,10.683,,"LINESTRING (-118.1256809 34.1340284, -118.125727 34.1340288, -118.1257656 34.1340383, -118.1257874 34.134055)",,parking_aisle,,
7871804516,7871804551,0,"[1229515829, 843856974]",,footway,False,False,5.816000000000001,,"LINESTRING (-118.1256809 34.1340284, -118.12568 34.1340546, -118.1256803 34.1340807)",,,,
7871804516,11401573137,0,"[1229515828, 1229515829]",,footway,False,True,5.2829999999999995,,"LINESTRING (-118.1256809 34.1340284, -118.1256799 34.1340003, -118.1256798 34.1339809)",,,,
7871804519,7871804521,0,468521572,,footway,False,False,9.22,,"LINESTRING (-118.125703 34.1358233, -118.125693 34.1359058)",,,,
7871804519,4630558989,0,468521572,,footway,False,True,7.088,,"LINESTRING (-118.125703 34.1358233, -118.12578 34.1358244)",,,,
7871804519,7871804538,0,843856971,,footway,False,False,2.893,,"LINESTRING (-118.125703 34.1358233, -118.1256744 34.1358125)",,,,
7871804521,10769222481,0,24723426,East California Boulevard,tertiary,False,True,8.191,30 mph,"LINESTRING (-118.125693 34.1359058, -118.125782 34.1359061)",2,,,
7871804521,7871804522,0,468521572,,footway,False,False,10.322,,"LINESTRING (-118.125693 34.1359058, -118.1256852 34.1359984)",,,,
7871804521,7871804519,0,468521572,,footway,False,True,9.22,,"LINESTRING (-118.125693 34.1359058, -118.125703 34.1358233)",,,,
7871804521,566601754,0,24723426,East California Boulevard,tertiary,False,False,68.73400000000001,30 mph,"LINESTRING (-118.125693 34.1359058, -118.125545 34.1359046, -118.1249462 34.1359041)",2,,,
7871804522,7871804521,0,468521572,,footway,False,True,10.322,,"LINESTRING (-118.1256852 34.1359984, -118.125693 34.1359058)",,,,
7871804522,7871792674,0,843856970,,footway,False,False,8.574,,"LINESTRING (-118.1256852 34.1359984, -118.1257783 34.1360012)",,,,
7871804522,7871792676,0,843856970,,footway,False,True,14.58,,"LINESTRING (-118.1256852 34.1359984, -118.1255269 34.1360035)",,,,
7871804527,7871804528,0,843856972,,service,False,False,24.521,,"LINESTRING (-118.1246459 34.135594, -118.1245661 34.1353836)",,parking_aisle,,
7871804527,4630558992,0,44634966,,service,False,True,58.736000000000004,,"LINESTRING (-118.1246459 34.135594, -118.1248399 34.1355639, -118.1250875 34.1355348, -118.1251402 34.135516, -118.125165 34.1354829, -118.1251659 34.1354115)",,,,
7871804528,7871804527,0,843856972,,service,False,True,24.521,,"LINESTRING (-118.1245661 34.1353836, -118.1246459 34.135594)",,parking_aisle,,
7871804538,7871804519,0,843856971,,footway,False,True,2.893,,"LINESTRING (-118.1256744 34.1358125, -118.125703 34.1358233)",,,,
7871804538,7871804640,0,843856974,,footway,False,True,2.869,,"LINESTRING (-118.1256744 34.1358125, -118.1256746 34.1357867)",,,,
7871804539,3704238393,0,366446710,,service,False,False,3.489,,"LINESTRING (-118.1256778 34.1343123, -118.1256399 34.1343117)",,parking_aisle,,
7871804539,1375679897,0,366446710,,service,False,True,9.546,,"LINESTRING (-118.1256778 34.1343123, -118.1257815 34.1343139)",,parking_aisle,,
7871804539,7871804541,0,843856974,,footway,False,False,4.571,,"LINESTRING (-118.1256778 34.1343123, -118.125677 34.1343534)",,,,
7871804539,7871804551,0,843856974,,footway,False,True,25.754,,"LINESTRING (-118.1256778 34.1343123, -118.1256803 34.1340807)",,,,
7871804540,1375679898,0,715814571,,service,False,False,12.048,,"LINESTRING (-118.1256788 34.1335972, -118.1255479 34.1335974)",,,private,
7871804540,11401573137,0,1229515828,,footway,False,False,42.666,,"LINESTRING (-118.1256788 34.1335972, -118.1256798 34.1339809)",,,,
7871804541,7871804640,0,843856974,,footway,False,False,159.376,,"LINESTRING (-118.125677 34.1343534, -118.1256746 34.1357867)",,,,
7871804541,7871804539,0,843856974,,footway,False,True,4.571,,"LINESTRING (-118.125677 34.1343534, -118.1256778 34.1343123)",,,,
7871804541,7871804552,0,843856975,,footway,False,True,66.963,,"LINESTRING (-118.125677 34.1343534, -118.1256246 34.1343547, -118.1256161 34.1343878, -118.125357 34.1343898, -118.125359 34.1340793)",,,,
7871804550,7871804552,0,"[843856976, 843856975]",,footway,False,"[False, True]",72.986,,"LINESTRING (-118.1252951 34.1334393, -118.1252671 34.1338016, -118.1253054 34.1338688, -118.1253304 34.1339445, -118.1253539 34.1339778, -118.1253596 34.134, -118.125359 34.1340793)",,,,
7871804551,7871804539,0,843856974,,footway,False,False,25.754,,"LINESTRING (-118.1256803 34.1340807, -118.1256778 34.1343123)",,,,
7871804551,7871804552,0,843856977,,footway,False,False,29.573,,"LINESTRING (-118.1256803 34.1340807, -118.125359 34.1340793)",,,,
7871804551,7871804516,0,"[1229515829, 843856974]",,footway,False,True,5.816000000000001,,"LINESTRING (-118.1256803 34.1340807, -118.12568 34.1340546, -118.1256809 34.1340284)",,,,
7871804552,7871804551,0,843856977,,footway,False,True,29.573,,"LINESTRING (-118.125359 34.1340793, -118.1256803 34.1340807)",,,,
7871804552,7871804541,0,843856975,,footway,False,False,66.963,,"LINESTRING (-118.125359 34.1340793, -118.125357 34.1343898, -118.1256161 34.1343878, -118.1256246 34.1343547, -118.125677 34.1343534)",,,,
7871804552,7871804550,0,"[843856976, 843856975]",,footway,False,"[False, True]",72.986,,"LINESTRING (-118.125359 34.1340793, -118.1253596 34.134, -118.1253539 34.1339778, -118.1253304 34.1339445, -118.1253054 34.1338688, -118.1252671 34.1338016, -118.1252951 34.1334393)",,,,
7871804560,7871804561,0,843856978,,footway,False,True,73.078,,"LINESTRING (-118.1259052 34.1357611, -118.1266992 34.1357585)",,,,
7871804560,4630558989,0,"[843856978, 468521572]",,footway,False,False,16.309,,"LINESTRING (-118.1259052 34.1357611, -118.1258812 34.1358207, -118.12578 34.1358244)",,,,
7871804560,7876928457,0,"[844432866, 844432867]",,footway,False,False,191.346,,"LINESTRING (-118.1259052 34.1357611, -118.1258682 34.1357519, -118.1258583 34.1357396, -118.1258591 34.1354517, -118.1258375 34.1352591, -118.125837 34.135153, -118.1258434 34.1341393, -118.1258452 34.1340664)",,,,
7871804561,566600594,0,44634940,,service,True,False,16.993,5 mph,"LINESTRING (-118.1266992 34.1357585, -118.126696 34.1359113)",,,,
7871804561,7871804560,0,843856978,,footway,False,False,73.078,,"LINESTRING (-118.1266992 34.1357585, -118.1259052 34.1357611)",,,,
7871804570,566600636,0,44635193,,service,True,False,7.628,5 mph,"LINESTRING (-118.1264887 34.1360999, -118.1264896 34.1361685)",,,,
7871804570,7871804571,0,843856982,,footway,False,False,31.084,,"LINESTRING (-118.1264887 34.1360999, -118.1268264 34.136104)",,,,
7871804571,7871792678,0,44635193,,service,True,False,10.719,5 mph,"LINESTRING (-118.1268264 34.136104, -118.126826 34.1360076)",,,,
7871804571,566600951,0,843856982,,footway,False,False,3.801,,"LINESTRING (-118.1268264 34.136104, -118.1268677 34.1361041)",,,,
7871804571,7871804570,0,843856982,,footway,False,True,31.084,,"LINESTRING (-118.1268264 34.136104, -118.1264887 34.1360999)",,,,
7871804573,566600951,0,843856982,,footway,False,True,14.146,,"LINESTRING (-118.1270214 34.1361047, -118.1268677 34.1361041)",,,,
7871804573,7871792679,0,843856983,,footway,False,False,10.341,,"LINESTRING (-118.1270214 34.1361047, -118.1270205 34.1360117)",,,,
7871804573,7871804578,0,"[843856984, 843856985, 843856986, 843856982]",,"['steps', 'footway']",False,False,71.923,,"LINESTRING (-118.1270214 34.1361047, -118.1270672 34.1361049, -118.1271079 34.1361052, -118.1271083 34.1361691, -118.1271136 34.1362546, -118.1273452 34.1362748, -118.1274298 34.1363042, -118.127428 34.1364612)",,,,yes
7871804578,7871804573,0,"[843856984, 843856985, 843856986, 843856982]",,"['steps', 'footway']",False,True,71.923,,"LINESTRING (-118.127428 34.1364612, -118.1274298 34.1363042, -118.1273452 34.1362748, -118.1271136 34.1362546, -118.1271083 34.1361691, -118.1271079 34.1361052, -118.1270672 34.1361049, -118.1270214 34.1361047)",,,,yes
7871804579,10769222484,0,45094906,Bechtel Mall,cycleway,False,False,16.365,,"LINESTRING (-118.1267308 34.1369132, -118.1269086 34.1369115)",,,,
7871804579,571720381,0,45094906,Bechtel Mall,cycleway,False,True,29.482,,"LINESTRING (-118.1267308 34.1369132, -118.1264105 34.1369094)",,,,
7871804579,10769222486,0,1157991256,,footway,False,False,11.933,,"LINESTRING (-118.1267308 34.1369132, -118.1267248 34.1370204)",,,,
7871804579,10769222485,0,1157991256,,footway,False,True,20.55,,"LINESTRING (-118.1267308 34.1369132, -118.1267384 34.1367285)",,,,
7871804580,10769457294,0,45094906,Bechtel Mall,cycleway,False,False,37.7,,"LINESTRING (-118.1272158 34.1368764, -118.1276254 34.1368795)",,,,
7871804580,10769222484,0,45094906,Bechtel Mall,cycleway,False,True,28.542,,"LINESTRING (-118.1272158 34.1368764, -118.1269086 34.1369115)",,,,
7871804580,10769485405,0,1158015714,,footway,False,False,16.271,,"LINESTRING (-118.1272158 34.1368764, -118.1272231 34.1370226)",,,,
7871804580,10769457303,0,1158015714,,footway,False,True,36.656,,"LINESTRING (-118.1272158 34.1368764, -118.1272065 34.1367909, -118.1269122 34.1367806)",,,,
7871804582,571720382,0,44634941,,footway,False,False,16.702,,"LINESTRING (-118.1277295 34.1367286, -118.1277288 34.1368788)",,,,
7871804582,566601566,0,843856987,,footway,False,False,11.176,,"LINESTRING (-118.1277295 34.1367286, -118.1278509 34.1367307)",,,,
7871804582,844352252,0,44634941,,footway,False,True,23.613,,"LINESTRING (-118.1277295 34.1367286, -118.127732 34.1366806, -118.127739 34.1366365, -118.1277521 34.1366121, -118.1278168 34.1365359)",,,,
7871804582,10769222487,0,"[1158015712, 45094834, 1158015711]",,"['steps', 'footway']",False,True,74.89,,"LINESTRING (-118.1277295 34.1367286, -118.1277175 34.1367289, -118.1277094 34.1367289, -118.1269158 34.1367285)",,,,
7871804589,566600599,0,44634941,,footway,False,True,7.341,,"LINESTRING (-118.1277281 34.1370924, -118.1277299 34.1370264)",,,,
7871804589,566600601,0,843856988,,footway,False,False,63.567,,"LINESTRING (-118.1277281 34.1370924, -118.1276762 34.1371145, -118.1276668 34.1376378)",,,,
7871804596,11068265076,0,44634941,,footway,False,False,78.694,,"LINESTRING (-118.1278956 34.1387844, -118.1278995 34.1394921)",,,,
7871804596,6884430870,0,44634941,,footway,False,True,49.066,,"LINESTRING (-118.1278956 34.1387844, -118.1278868 34.1383432)",,,,
7871804596,566601765,0,44635198,,service,False,False,9.691,5 mph,"LINESTRING (-118.1278956 34.1387844, -118.1280009 34.1387845)",,,,
7871804596,566601446,0,44635198,,service,False,True,35.066,5 mph,"LINESTRING (-118.1278956 34.1387844, -118.1276032 34.1387856, -118.1275155 34.1387961)",,,,
7871804597,7871804598,0,44634941,,footway,False,False,56.412,,"LINESTRING (-118.1279006 34.1395641, -118.1279065 34.1400714)",,,,
7871804597,11068265076,0,44634941,,footway,False,True,8.007,,"LINESTRING (-118.1279006 34.1395641, -118.1278995 34.1394921)",,,,
7871804597,566601499,0,"[1192252520, 1192252521, 1192252519]",,"['steps', 'footway']",False,True,73.803,,"LINESTRING (-118.1279006 34.1395641, -118.1276727 34.1395629, -118.1275245 34.1395621, -118.1272771 34.1395608, -118.1270987 34.1395599)",,,,
7871804598,7871804599,0,44634941,,footway,False,False,35.939,,"LINESTRING (-118.1279065 34.1400714, -118.1279086 34.1403946)",,,,
7871804598,7871804597,0,44634941,,footway,False,True,56.412,,"LINESTRING (-118.1279065 34.1400714, -118.1279006 34.1395641)",,,,
7871804598,32639695,0,70872455,Broad Walk,cycleway,False,True,8.956,,"LINESTRING (-118.1279065 34.1400714, -118.1280038 34.1400702)",,,,
7871804598,844352085,0,70872455,Broad Walk,cycleway,False,False,70.286,,"LINESTRING (-118.1279065 34.1400714, -118.1276851 34.1400719, -118.1271428 34.1400733)",,,,
7871804599,7871804598,0,44634941,,footway,False,True,35.939,,"LINESTRING (-118.1279086 34.1403946, -118.1279065 34.1400714)",,,,
7871804599,7375428725,0,788875157,,service,False,False,9.829,,"LINESTRING (-118.1279086 34.1403946, -118.1280154 34.1403944)",,,,
7871804599,7375428711,0,788875157,,service,False,True,9.176,,"LINESTRING (-118.1279086 34.1403946, -118.1278089 34.1403947)",,,,
7871804640,7871804538,0,843856974,,footway,False,False,2.869,,"LINESTRING (-118.1256746 34.1357867, -118.1256744 34.1358125)",,,,
7871804640,7871804541,0,843856974,,footway,False,True,159.376,,"LINESTRING (-118.1256746 34.1357867, -118.125677 34.1343534)",,,,
7871804640,4630558990,0,1092308089,,footway,False,False,38.85,,"LINESTRING (-118.1256746 34.1357867, -118.1255171 34.135783, -118.1253613 34.1357563, -118.1252565 34.1357467)",,,,
7871804670,566839525,0,844398309,,cycleway,False,False,3.326,,"LINESTRING (-118.1259565 34.1396333, -118.1259292 34.1396137)",,,,
7871804670,7871804687,0,44661231,,cycleway,False,False,19.128999999999998,5 mph,"LINESTRING (-118.1259565 34.1396333, -118.1260942 34.1395309, -118.126112 34.1395192)",,,,
7871804670,10769441913,0,44661231,,cycleway,False,True,40.823,5 mph,"LINESTRING (-118.1259565 34.1396333, -118.1259495 34.1396544, -118.1259396 34.1399684, -118.1259452 34.1399992)",,,,
7871804687,566839546,0,44635121,,footway,False,True,17.345,,"LINESTRING (-118.126112 34.1395192, -118.1260379 34.1394902, -118.1259336 34.1394724)",,,,
7871804687,566601441,0,44661231,,cycleway,False,False,26.457,5 mph,"LINESTRING (-118.126112 34.1395192, -118.1261342 34.139517, -118.1262139 34.1395176, -118.1263992 34.1395228)",,,,
7871804687,7871804670,0,44661231,,cycleway,False,True,19.128999999999998,5 mph,"LINESTRING (-118.126112 34.1395192, -118.1260942 34.1395309, -118.1259565 34.1396333)",,,,
