u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,service,access,tunnel,width,bridge
2239483425,2239483426,0,214398540,,,service,,False,True,14.296,"LINESTRING (-87.6760008 42.0550024, -87.6759191 42.0550436, -87.6758527 42.0550685)",driveway,,,,
2239483425,11134971512,0,1200937263,,,footway,,False,True,44.858000000000004,"LINESTRING (-87.6760008 42.0550024, -87.6760004 42.0550317, -87.6760383 42.0550989, -87.6760771 42.0551718, -87.6761391 42.0552537, -87.6762331 42.0553621)",,,,,
2239483426,2239483425,0,214398540,,,service,,False,False,14.296,"LINESTRING (-87.6758527 42.0550685, -87.6759191 42.0550436, -87.6760008 42.0550024)",driveway,,,,
2239483426,1766824023,0,214618507,,,service,,False,False,32.059,"LINESTRING (-87.6758527 42.0550685, -87.6758592 42.0551397, -87.6758529 42.0553566)",driveway,,,,
2239483426,1766764673,0,214618507,,,service,,False,True,42.365,"LINESTRING (-87.6758527 42.0550685, -87.6758284 42.0550231, -87.675757 42.0549577, -87.6757014 42.0549172, -87.675651 42.054867, -87.675611 42.0548189, -87.6755783 42.0547522)",driveway,,,,
2239483433,1766823888,0,165097175,,,footway,,False,False,31.48,"LINESTRING (-87.6752518 42.0553021, -87.6752414 42.0550191)",,,,,
2239483433,8797724190,0,165097175,,,footway,,False,True,12.654,"LINESTRING (-87.6752518 42.0553021, -87.6752517 42.0554159)",,,,,
2239483433,2240259816,0,214398529,,,footway,,False,False,40.286,"LINESTRING (-87.6752518 42.0553021, -87.675347 42.0552567, -87.6754555 42.0552279, -87.6755408 42.0552413, -87.675626 42.0552969, -87.675681 42.0553127)",,,,,
2239483434,2239483438,0,214398549,,,footway,,False,True,7.886,"LINESTRING (-87.6769328 42.0553685, -87.6770283 42.0553696)",,,,,
2239483434,1766823935,0,165097174,,,footway,,False,True,44.842,"LINESTRING (-87.6769328 42.0553685, -87.6768788 42.055196, -87.6768402 42.0550933, -87.6767888 42.05498)",,,,,
2239483434,1766823732,0,214398549,,,footway,,False,False,34.859,"LINESTRING (-87.6769328 42.0553685, -87.6766101 42.0553721, -87.6765263 42.0553323)",,,,,
2239483438,2239483434,0,214398549,,,footway,,False,False,7.886,"LINESTRING (-87.6770283 42.0553696, -87.6769328 42.0553685)",,,,,
2239483438,2239483445,0,"[484580139, 491776932]",,,footway,,False,False,29.012999999999998,"LINESTRING (-87.6770283 42.0553696, -87.6770248 42.0555754, -87.6770242 42.0556305)",,,,,
2239483438,2239483413,0,484580139,,,footway,,False,True,108.415,"LINESTRING (-87.6770283 42.0553696, -87.6770288 42.0553424, -87.6770469 42.0543947)",,,,,
2239483442,1766764574,0,214398561,,,service,,False,False,82.975,"LINESTRING (-87.6758522 42.0554515, -87.676857 42.0554664)",parking_aisle,,,,
2239483442,1766764357,0,214618507,,,service,,False,False,18.214,"LINESTRING (-87.6758522 42.0554515, -87.6758535 42.0556153)",driveway,,,,
2239483442,1766824023,0,214618507,,,service,,False,True,10.553,"LINESTRING (-87.6758522 42.0554515, -87.6758529 42.0553566)",driveway,,,,
2239483442,2538755246,0,214398561,,,service,,False,True,25.618000000000002,"LINESTRING (-87.6758522 42.0554515, -87.6755875 42.0554475, -87.675542 42.0554464)",parking_aisle,,,,
2239483445,1766764357,0,158106758,2,Northwestern Place,service,,False,False,96.67,"LINESTRING (-87.6770242 42.0556305, -87.6758535 42.0556153)",driveway,,,,
2239483445,9341288682,0,158106758,2,Northwestern Place,service,,False,True,3.278,"LINESTRING (-87.6770242 42.0556305, -87.6770639 42.055631)",driveway,,,,
2239483445,4838831807,0,"[1087822760, 491776932]",,,footway,,False,False,11.478000000000002,"LINESTRING (-87.6770242 42.0556305, -87.6770217 42.0557121, -87.6770215 42.0557337)",,,,,
2239483445,2239483438,0,"[484580139, 491776932]",,,footway,,False,True,29.012999999999998,"LINESTRING (-87.6770242 42.0556305, -87.6770248 42.0555754, -87.6770283 42.0553696)",,,,,
2239483450,4840241563,0,214398546,,,service,,False,True,31.754,"LINESTRING (-87.6764866 42.0560174, -87.6768712 42.0560201)",parking_aisle,,,,
2239483450,2240259891,0,214398532,,,service,,False,False,13.777999999999999,"LINESTRING (-87.6764866 42.0560174, -87.6764873 42.0561053, -87.6764865 42.0561413)",driveway,,,,
2239483450,2240259884,0,"[214398546, 214486495]",,,"['service', 'footway']",,False,False,36.082,"LINESTRING (-87.6764866 42.0560174, -87.6761476 42.056015, -87.6760498 42.0560102)",parking_aisle,,,,
2239483458,2240259893,0,165120175,,,service,,False,False,37.343,"LINESTRING (-87.6764865 42.056221, -87.6760342 42.056219)",driveway,,,,
2239483458,2239483459,0,165120175,,,service,,False,True,43.478,"LINESTRING (-87.6764865 42.056221, -87.6770131 42.056224)",driveway,,,,
2239483458,2240259891,0,214398532,,,service,,False,True,8.862,"LINESTRING (-87.6764865 42.056221, -87.6764865 42.0561413)",driveway,,,,
2239483459,2239483458,0,165120175,,,service,,False,False,43.478,"LINESTRING (-87.6770131 42.056224, -87.6764865 42.056221)",driveway,,,,
2239483459,9341288689,0,165120175,,,service,,False,True,7.901,"LINESTRING (-87.6770131 42.056224, -87.6771088 42.0562246)",driveway,,,,
2239483459,2240259905,0,1087822761,,,footway,,False,False,9.332,"LINESTRING (-87.6770131 42.056224, -87.6770104 42.0563079)",,,,,
2239483459,2240259892,0,1087822761,,,footway,,False,True,8.765,"LINESTRING (-87.6770131 42.056224, -87.6770156 42.0561452)",,,,,
2239483485,4838625879,0,214398545,,,footway,,False,True,2.452,"LINESTRING (-87.6769541 42.0578365, -87.6769838 42.0578367)",,,,,
2239483512,10775089463,0,491778111,,,service,,False,False,1.164,"LINESTRING (-87.676974 42.058744, -87.6769881 42.0587441)",parking_aisle,,,,
2239483512,1767033452,0,491778111,,,service,,False,True,16.058,"LINESTRING (-87.676974 42.058744, -87.6767795 42.0587426)",parking_aisle,,,,
2239483512,4840282008,0,"[1087822762, 1124769955]",,,footway,,False,False,23.128999999999998,"LINESTRING (-87.676974 42.058744, -87.6769738 42.0587705, -87.6769727 42.058952)",,,,,
2239483512,4838625891,0,"[1124769954, 1124769955]",,,footway,,False,True,14.468,"LINESTRING (-87.676974 42.058744, -87.6769744 42.0587177, -87.6769761 42.0586139)",,,,,
2240103476,1766823870,0,164976551,,,service,,False,False,12.175,"LINESTRING (-87.6746378 42.0504384, -87.6746818 42.0503339)",driveway,permissive,,,
2240103476,2239483296,0,164976551,,,service,,False,True,7.589,"LINESTRING (-87.6746378 42.0504384, -87.6746282 42.0504726, -87.6746246 42.0505058)",driveway,permissive,,,
2240103476,4774765367,0,214398531,,,footway,,False,False,28.454,"LINESTRING (-87.6746378 42.0504384, -87.6746798 42.0504498, -87.6749614 42.0505264)",,,,,
2240103476,4773292103,0,"[214398531, 484580549]",,,footway,,False,"[False, True]",47.508,"LINESTRING (-87.6746378 42.0504384, -87.6745933 42.0504264, -87.6744345 42.0503837, -87.6743718 42.0503618, -87.6743194 42.0503343, -87.6742695 42.0502965, -87.6742222 42.0502515, -87.6741747 42.050206)",,,,,
2240103551,2240103573,0,214398531,,,footway,,False,False,27.053,"LINESTRING (-87.6754145 42.0506496, -87.6757222 42.0507332)",,,,,
2240103551,4774765367,0,214398531,,,footway,,False,True,39.841,"LINESTRING (-87.6754145 42.0506496, -87.6749614 42.0505264)",,,,,
2240103551,1766823763,0,165097176,,,footway,,False,True,22.684,"LINESTRING (-87.6754145 42.0506496, -87.6754074 42.0506869, -87.6754078 42.0507145, -87.6754109 42.050739, -87.6754216 42.0507635, -87.6754533 42.0507941, -87.6755086 42.0508222)",,,,,
2240103573,2239483304,0,214398531,,,footway,,False,False,53.592,"LINESTRING (-87.6757222 42.0507332, -87.6763317 42.0508989)",,,,,
2240103573,2240103551,0,214398531,,,footway,,False,True,27.053,"LINESTRING (-87.6757222 42.0507332, -87.6754145 42.0506496)",,,,,
2240103573,1766823763,0,165097182,,,footway,,False,True,22.666,"LINESTRING (-87.6757222 42.0507332, -87.6757012 42.0507715, -87.675674 42.0507984, -87.6756398 42.0508136, -87.6756006 42.0508232, -87.675571 42.0508258, -87.6755086 42.0508222)",,,,,
2240103573,4773288009,0,"[484580153, 484725371]",,,footway,,False,False,12.7,"LINESTRING (-87.6757222 42.0507332, -87.6757486 42.0506812, -87.6757749 42.0506259)",,,,,
2240103914,1766823717,0,165097189,,,footway,,False,False,59.304,"LINESTRING (-87.6748061 42.0535222, -87.6747749 42.0536132, -87.6747417 42.053724, -87.6746732 42.0538707, -87.6746611 42.053955, -87.6746755 42.0540402)",,,,,
2240103914,4826014897,0,165097189,,,footway,,False,True,36.423,"LINESTRING (-87.6748061 42.0535222, -87.6748071 42.0534585, -87.6748086 42.0533576, -87.6748229 42.053195)",,,,,
2240103914,1766824084,0,214468084,,,footway,,False,False,13.077,"LINESTRING (-87.6748061 42.0535222, -87.6748824 42.0535843, -87.6749039 42.0536138)",,,,,
2240103932,1766824084,0,214468084,,,footway,,False,True,24.009,"LINESTRING (-87.6750101 42.0538148, -87.6749039 42.0536138)",,,,,
2240103932,1766824060,0,214468081,,,footway,,False,False,75.19,"LINESTRING (-87.6750101 42.0538148, -87.6750576 42.054075, -87.6751379 42.0543082, -87.6752322 42.0544663)",,,,,
2240103932,1766764608,0,214468084,,,footway,,False,False,44.822,"LINESTRING (-87.6750101 42.0538148, -87.6751854 42.0539259, -87.6754121 42.0540855)",,,,,
2240103950,1766764429,0,214468082,,,footway,,False,False,19.689999999999998,"LINESTRING (-87.6756974 42.0543691, -87.6755359 42.0543651, -87.675466 42.0543889)",,,,,
2240103955,1766824060,0,165097175,,,footway,,False,False,6.228,"LINESTRING (-87.675231 42.0545223, -87.6752322 42.0544663)",,,,,
2240103955,2241226920,0,165097175,,,footway,,False,True,38.113,"LINESTRING (-87.675231 42.0545223, -87.6752297 42.0545871, -87.6752372 42.054865)",,,,,
2240103955,1766764429,0,214468082,,,footway,,False,True,24.774,"LINESTRING (-87.675231 42.0545223, -87.6753424 42.0544356, -87.675466 42.0543889)",,,,,
2240103955,1766823943,0,214468083,,,footway,,False,False,34.524,"LINESTRING (-87.675231 42.0545223, -87.6752892 42.0545708, -87.6754069 42.0547326, -87.6754646 42.0547769)",,,,,
2240103955,1766824120,0,214468083,,,footway,,False,True,24.776,"LINESTRING (-87.675231 42.0545223, -87.6751379 42.0545223, -87.6749459 42.0544649)",,,,,
2240259675,4787500415,0,1114733075,,,footway,,False,False,12.487,"LINESTRING (-87.6757505 42.0538127, -87.6757498 42.0537004)",,,,,
2240259760,1766824120,0,165097184,,,footway,,False,False,9.859,"LINESTRING (-87.6749581 42.0545531, -87.6749459 42.0544649)",,,,,
2240259816,1766824023,0,214398529,,,footway,,False,False,15.015,"LINESTRING (-87.675681 42.0553127, -87.6757405 42.0553298, -87.6758529 42.0553566)",,,,,
2240259816,2239483433,0,214398529,,,footway,,False,True,40.286,"LINESTRING (-87.675681 42.0553127, -87.675626 42.0552969, -87.6755408 42.0552413, -87.6754555 42.0552279, -87.675347 42.0552567, -87.6752518 42.0553021)",,,,,
2240259816,2240259818,0,214486483,,,footway,,False,False,14.963999999999999,"LINESTRING (-87.675681 42.0553127, -87.6756561 42.0553594, -87.6755425 42.0553594)",,,,,
2240259818,2538755246,0,214486483,,,footway,,False,False,9.674,"LINESTRING (-87.6755425 42.0553594, -87.6755422 42.0554189, -87.675542 42.0554464)",,,,,
2240259818,2240259816,0,214486483,,,footway,,False,True,14.963999999999999,"LINESTRING (-87.6755425 42.0553594, -87.6756561 42.0553594, -87.675681 42.0553127)",,,,,
2240259818,11134971530,0,1200937265,,,footway,,False,True,10.896,"LINESTRING (-87.6755425 42.0553594, -87.6754859 42.0554041, -87.6754385 42.0554143)",,,,,
2240259847,1766764357,0,158106758,2,Northwestern Place,service,,False,True,26.061,"LINESTRING (-87.6755379 42.0556108, -87.6758535 42.0556153)",driveway,,,,
2240259847,8797724175,0,214486483,,,footway,,False,False,3.099,"LINESTRING (-87.6755379 42.0556108, -87.6755353 42.0556386)",,,,,
2240259847,2538755246,0,214486483,,,footway,,False,True,18.284,"LINESTRING (-87.6755379 42.0556108, -87.675542 42.0554464)",,,,,
2240259847,4583812697,0,214398561,,,service,,False,False,9.804,"LINESTRING (-87.6755379 42.0556108, -87.6754983 42.0556082, -87.6754562 42.0555936, -87.6754335 42.0555763)",parking_aisle,,,,
2240259856,8797724175,0,214486483,,,footway,,False,True,8.827,"LINESTRING (-87.675528 42.0557178, -87.6755353 42.0556386)",,,,,
2240259856,11134971533,0,214486483,,,footway,,False,False,7.352,"LINESTRING (-87.675528 42.0557178, -87.6755222 42.0557524, -87.6755198 42.0557836)",,,,,
2240259856,11134971536,0,1200937268,,,footway,,False,False,26.962,"LINESTRING (-87.675528 42.0557178, -87.6757126 42.0557093, -87.675851 42.0557316)",,,,,
2240259860,2240259870,0,214486483,,,footway,,False,True,14.184000000000001,"LINESTRING (-87.6753205 42.0557717, -87.6753605 42.0558348, -87.6753876 42.055853, -87.6754276 42.0558607)",,,,,
2240259864,11134971532,0,1200937266,,,footway,,False,False,6.975,"LINESTRING (-87.6755025 42.0558339, -87.6755869 42.0558366)",,,,,
2240259864,2240259870,0,214486483,,,footway,,False,False,7.052,"LINESTRING (-87.6755025 42.0558339, -87.6754689 42.055854, -87.6754276 42.0558607)",,,,,
2240259864,11134971533,0,214486483,,,footway,,False,True,5.836,"LINESTRING (-87.6755025 42.0558339, -87.6755183 42.0558029, -87.6755198 42.0557836)",,,,,
2240259870,2240259880,0,214486503,,,footway,,False,False,11.397,"LINESTRING (-87.6754276 42.0558607, -87.6754276 42.0559632)",,,,,
2240259870,2240259860,0,214486483,,,footway,,False,False,14.184000000000001,"LINESTRING (-87.6754276 42.0558607, -87.6753876 42.055853, -87.6753605 42.0558348, -87.6753205 42.0557717)",,,,,
2240259870,2240259864,0,214486483,,,footway,,False,True,7.052,"LINESTRING (-87.6754276 42.0558607, -87.6754689 42.055854, -87.6755025 42.0558339)",,,,,
2240259871,2240259884,0,214486513,,,footway,,False,True,16.581,"LINESTRING (-87.6760472 42.0558611, -87.6760498 42.0560102)",,,,,
2240259878,4838825512,0,214486521,,,footway,,False,False,13.612,"LINESTRING (-87.6747899 42.0559556, -87.6747875 42.056078)",,,,,
2240259878,3797194099,0,214486521,,,footway,,False,True,18.015,"LINESTRING (-87.6747899 42.0559556, -87.6747926 42.0557936)",,,,,
2240259878,2240259880,0,214486501,,,footway,,False,True,52.656,"LINESTRING (-87.6747899 42.0559556, -87.6751255 42.0559594, -87.6754276 42.0559632)",,,,,
2240259880,2563191127,0,214486503,,,footway,,False,False,35.911,"LINESTRING (-87.6754276 42.0559632, -87.6754358 42.0562861)",,,,,
2240259880,2240259870,0,214486503,,,footway,,False,True,11.397,"LINESTRING (-87.6754276 42.0559632, -87.6754276 42.0558607)",,,,,
2240259880,2240259878,0,214486501,,,footway,,False,False,52.656,"LINESTRING (-87.6754276 42.0559632, -87.6751255 42.0559594, -87.6747899 42.0559556)",,,,,
2240259884,2240259871,0,214486513,,,footway,,False,False,16.581,"LINESTRING (-87.6760498 42.0560102, -87.6760472 42.0558611)",,,,,
2240259884,2240259888,0,214486513,,,footway,,False,True,13.901,"LINESTRING (-87.6760498 42.0560102, -87.676052 42.0561352)",,,,,
2240259884,2239483450,0,"[214398546, 214486495]",,,"['service', 'footway']",,False,True,36.082,"LINESTRING (-87.6760498 42.0560102, -87.6761476 42.056015, -87.6764866 42.0560174)",parking_aisle,,,,
2240259887,2240259897,0,214486506,,,footway,,False,True,17.27,"LINESTRING (-87.675021 42.0561271, -87.6750184 42.0562824)",,,,,
2240259888,2240259891,0,214486505,,,footway,,False,True,35.879,"LINESTRING (-87.676052 42.0561352, -87.6764865 42.0561413)",,,,,
2240259888,2240259884,0,214486513,,,footway,,False,False,13.901,"LINESTRING (-87.676052 42.0561352, -87.6760498 42.0560102)",,,,,
2240259888,2240259893,0,214486513,,,footway,,False,True,9.433,"LINESTRING (-87.676052 42.0561352, -87.6760342 42.056219)",,,,,
2240259891,2239483458,0,214398532,,,service,,False,False,8.862,"LINESTRING (-87.6764865 42.0561413, -87.6764865 42.056221)",driveway,,,,
2240259891,2240259888,0,214486505,,,footway,,False,False,35.879,"LINESTRING (-87.6764865 42.0561413, -87.676052 42.0561352)",,,,,
2240259891,2240259892,0,214486505,,,footway,,False,True,43.685,"LINESTRING (-87.6764865 42.0561413, -87.6770156 42.0561452)",,,,,
2240259891,2239483450,0,214398532,,,service,,False,True,13.777999999999999,"LINESTRING (-87.6764865 42.0561413, -87.6764873 42.0561053, -87.6764866 42.0560174)",driveway,,,,
2240259892,2240259891,0,214486505,,,footway,,False,False,43.685,"LINESTRING (-87.6770156 42.0561452, -87.6764865 42.0561413)",,,,,
2240259892,2239483459,0,1087822761,,,footway,,False,False,8.765,"LINESTRING (-87.6770156 42.0561452, -87.6770131 42.056224)",,,,,
2240259892,4838831807,0,1087822760,,,footway,,False,True,45.760000000000005,"LINESTRING (-87.6770156 42.0561452, -87.6770205 42.0558135, -87.6770215 42.0557337)",,,,,
2240259893,1766961034,0,165120175,,,service,,False,False,3.575,"LINESTRING (-87.6760342 42.056219, -87.6759909 42.0562185)",driveway,,,,
2240259893,2239483458,0,165120175,,,service,,False,True,37.343,"LINESTRING (-87.6760342 42.056219, -87.6764865 42.056221)",driveway,,,,
2240259893,2240259888,0,214486513,,,footway,,False,False,9.433,"LINESTRING (-87.6760342 42.056219, -87.676052 42.0561352)",,,,,
2240259893,2240259901,0,214486513,,,footway,,False,True,8.889,"LINESTRING (-87.6760342 42.056219, -87.6760606 42.0562965)",,,,,
2240259896,2240259897,0,214486504,,,footway,,False,True,19.396,"LINESTRING (-87.6747835 42.0562795, -87.6750184 42.0562824)",,,,,
2240259896,2240259928,0,214486521,,,footway,,False,False,16.312,"LINESTRING (-87.6747835 42.0562795, -87.6747826 42.0564262)",,,,,
2240259896,4838825512,0,214486521,,,footway,,False,True,22.408,"LINESTRING (-87.6747835 42.0562795, -87.6747875 42.056078)",,,,,
2240259896,4838825515,0,491794458,,,footway,,False,False,27.601,"LINESTRING (-87.6747835 42.0562795, -87.6747214 42.056279, -87.6747245 42.0560769)",,,,,
2240259897,2240259896,0,214486504,,,footway,,False,False,19.396,"LINESTRING (-87.6750184 42.0562824, -87.6747835 42.0562795)",,,,,
2240259897,2563191127,0,214486504,,,footway,,False,True,34.463,"LINESTRING (-87.6750184 42.0562824, -87.6754358 42.0562861)",,,,,
2240259897,2240259887,0,214486506,,,footway,,False,False,17.27,"LINESTRING (-87.6750184 42.0562824, -87.675021 42.0561271)",,,,,
2240259897,2240259909,0,214486506,,,footway,,False,True,4.36,"LINESTRING (-87.6750184 42.0562824, -87.6750197 42.0563216)",,,,,
2240259898,2563191127,0,214486504,,,footway,,False,False,1.0,"LINESTRING (-87.6754479 42.0562857, -87.6754358 42.0562861)",,,,,
2240259901,2240259893,0,214486513,,,footway,,False,False,8.889,"LINESTRING (-87.6760606 42.0562965, -87.6760342 42.056219)",,,,,
2240259901,2240259902,0,214486516,,,footway,,False,True,6.935,"LINESTRING (-87.6760606 42.0562965, -87.6761446 42.0562959)",,,,,
2240259901,2240259911,0,214486516,,,footway,,False,False,9.224,"LINESTRING (-87.6760606 42.0562965, -87.676033 42.0563062, -87.6759642 42.0563382)",,,,,
2240259902,2240259927,0,214486494,,,footway,,False,False,13.956,"LINESTRING (-87.6761446 42.0562959, -87.6761427 42.0564214)",,,,,
2240259902,2240259901,0,214486516,,,footway,,False,False,6.935,"LINESTRING (-87.6761446 42.0562959, -87.6760606 42.0562965)",,,,,
2240259902,2240259905,0,214486516,,,footway,,False,True,71.493,"LINESTRING (-87.6761446 42.0562959, -87.6762325 42.0562971, -87.6770104 42.0563079)",,,,,
