u,v,key,osmid,lanes,name,highway,maxspeed,oneway,reversed,length,geometry,junction,service,tunnel,access,width,bridge,area
634833517,4226152926,0,"[500033753, 49967535]",,,service,,False,False,322.965,"LINESTRING (103.6837939 1.3509273, 103.6838113 1.3508549, 103.6838104 1.3508128, 103.683774 1.3507248, 103.6835801 1.3505042, 103.6834607 1.3504224, 103.6833706 1.3503904, 103.6831505 1.3503726, 103.6830539 1.3503637, 103.6829317 1.3503573, 103.6828706 1.3503274, 103.6827599 1.3502425, 103.6825569 1.3498907, 103.6824766 1.3498135, 103.6817168 1.3494244, 103.6815975 1.3493507)",,,,private,,,
634833517,634833508,0,49967535,,,service,,False,True,156.019,"LINESTRING (103.6837939 1.3509273, 103.683759 1.3510808, 103.6837324 1.3511975, 103.6837218 1.3512477, 103.6837196 1.3512948, 103.6837397 1.351343, 103.6837726 1.3513815, 103.6840079 1.351628, 103.6840272 1.3516629, 103.6840373 1.3516978, 103.6840516 1.3517699, 103.6841142 1.3521996)",,,,private,,,
634833517,7951463497,0,852425232,,,service,,False,False,61.763000000000005,"LINESTRING (103.6837939 1.3509273, 103.6836258 1.3511353, 103.6835648 1.3512108, 103.683538 1.3512085, 103.6835531 1.3510451)",,,,private,,,
634844904,1301852990,0,469522425,,,footway,,False,False,168.62199999999999,"LINESTRING (103.6822167 1.3414493, 103.6822559 1.3418321, 103.6823976 1.3418426, 103.682523 1.341871, 103.6826413 1.3419321, 103.6827674 1.3420212, 103.6828842 1.3421196, 103.6828971 1.3421303, 103.6827946 1.3422756, 103.6826144 1.3424126)",,,,,2,,
634847355,7750247260,0,115344707,,,footway,,False,True,71.629,"LINESTRING (103.6839212 1.3439933, 103.6844162 1.3444057)",,,,,,,
634847355,9176391702,0,115593451,,,footway,,False,False,9.742,"LINESTRING (103.6839212 1.3439933, 103.6839735 1.343923)",,,,,,,
634847355,8396557630,0,"[115593451, 115593452]",,,"['steps', 'footway']",,False,True,134.214,"LINESTRING (103.6839212 1.3439933, 103.6838317 1.3440863, 103.6837682 1.3441487, 103.683667 1.3442281, 103.6835865 1.3442905, 103.6834663 1.3443976, 103.683433 1.3449942)",,,,,,,
634981715,6591210043,0,701865959,2,Nanyang Avenue,residential,40,False,True,35.688,"LINESTRING (103.6818641 1.3448657, 103.6820491 1.345128)",,,,,,,
634981715,634981717,0,545787407,2,Nanyang Avenue,residential,40,False,False,16.461,"LINESTRING (103.6818641 1.3448657, 103.6818107 1.3448038, 103.6817728 1.3447494)",,,,,,,
634981717,8403544543,0,49988507,1,,service,,True,False,9.484,"LINESTRING (103.6817728 1.3447494, 103.6816875 1.3447511)",,,,,,,
634981717,634981715,0,545787407,2,Nanyang Avenue,residential,40,False,True,16.461,"LINESTRING (103.6817728 1.3447494, 103.6818107 1.3448038, 103.6818641 1.3448657)",,,,,,,
634981717,8403544536,0,"[647086288, 701865960]",2,Nanyang Avenue,residential,40,False,False,16.606,"LINESTRING (103.6817728 1.3447494, 103.6817366 1.3447063, 103.6816769 1.3446349)",,,,,,,
976460174,4084447565,0,83888685,2,,service,,False,False,10.499,"LINESTRING (103.6857821 1.3517934, 103.6857107 1.3518552)",,,,,,,
976460174,3736934769,0,"[645210208, 699878665]",2,Nanyang Avenue,residential,40,False,False,60.686,"LINESTRING (103.6857821 1.3517934, 103.6857759 1.3514946, 103.6857747 1.3512477)",,,,,,,
976460174,4755910643,0,"[699878666, 646631603]",2,Nanyang Avenue,residential,40,False,True,70.28200000000001,"LINESTRING (103.6857821 1.3517934, 103.6857944 1.351991, 103.685813 1.352081, 103.6858914 1.3523383, 103.6859202 1.3524056)",,,,,,,
976460179,976460182,0,647106762,2,,service,,False,True,12.051,"LINESTRING (103.6852285 1.3512503, 103.685178 1.3511544)",,,,,,,
976460179,976460182,1,83888757,2,,service,,False,False,58.807,"LINESTRING (103.6852285 1.3512503, 103.6854046 1.3511486, 103.6854107 1.351134, 103.6854103 1.3511191, 103.6853736 1.3510595, 103.685359 1.3510543, 103.6853437 1.3510534, 103.685178 1.3511544)",,,,,,,
976460179,8404841690,0,"[83888686, 754505950]",2,,service,,False,True,54.739000000000004,"LINESTRING (103.6852285 1.3512503, 103.6852161 1.3512719, 103.6852142 1.3513738, 103.6852149 1.3515492, 103.6852233 1.351592, 103.6852546 1.3516878, 103.6852688 1.3517312)",,,,,,,
976460182,976460179,0,647106762,2,,service,,False,False,12.051,"LINESTRING (103.685178 1.3511544, 103.6852285 1.3512503)",,,,,,,
976460182,976460179,1,83888757,2,,service,,False,True,58.807,"LINESTRING (103.685178 1.3511544, 103.6853437 1.3510534, 103.685359 1.3510543, 103.6853736 1.3510595, 103.6854103 1.3511191, 103.6854107 1.351134, 103.6854046 1.3511486, 103.6852285 1.3512503)",,,,,,,
976460182,8404866328,0,83888687,2,,service,,False,False,17.524,"LINESTRING (103.685178 1.3511544, 103.6851616 1.3511524, 103.6851284 1.3511332, 103.6851038 1.3511052, 103.6850716 1.3510482)",,,,,,,
976461130,976461133,0,"[83888881, 524749421, 754479365]",1,,service,40,True,False,52.311,"LINESTRING (103.6874479 1.3508284, 103.6875379 1.3509663, 103.6875661 1.3509913, 103.6875956 1.3509987, 103.6877054 1.3509802, 103.6877746 1.3509685, 103.6877941 1.3509578, 103.6878001 1.3509491, 103.6878114 1.3509286)",,parking_aisle,,,,,
976461130,4314522140,0,"[754478776, 754478777, 83888880]",2,,service,40,False,True,41.343,"LINESTRING (103.6874479 1.3508284, 103.6873254 1.3508628, 103.687214 1.3508941, 103.6871376 1.3509156, 103.6870952 1.3509413)",,,,,,,
976461131,4280535653,0,369915817,,,footway,,False,False,2.927,"LINESTRING (103.6877379 1.3507686, 103.6877585 1.3507522)",,,,,,,
976461131,976461130,0,"[754479363, 754479044]","['1', '2']",,service,40,True,False,32.916,"LINESTRING (103.6877379 1.3507686, 103.6876102 1.3507949, 103.6874479 1.3508284)",,,,,,,
976461133,976461134,0,368763788,2,,service,40,False,False,16.122,"LINESTRING (103.6878114 1.3509286, 103.6879564 1.3509255)",,,,,,,
976461133,976461131,0,"[368763787, 754479364]",1,,service,40,True,False,19.576999999999998,"LINESTRING (103.6878114 1.3509286, 103.68778 1.3508602, 103.6877379 1.3507686)",,,,,,,
976461134,976461133,0,368763788,2,,service,40,False,True,16.122,"LINESTRING (103.6879564 1.3509255, 103.6878114 1.3509286)",,,,,,,
976461134,6785847591,0,723499883,2,,service,40,False,False,13.451,"LINESTRING (103.6879564 1.3509255, 103.6880774 1.350926)",,,,,,,
976461134,4288309652,0,429667967,,,footway,,False,True,106.45100000000001,"LINESTRING (103.6879564 1.3509255, 103.6879569 1.3509484, 103.6878012 1.3509981, 103.6875743 1.3510696, 103.6874821 1.3510912, 103.6874722 1.3510858, 103.6873951 1.3509471, 103.6873844 1.350941, 103.6873668 1.350941, 103.6872623 1.3509551, 103.6872273 1.3509705, 103.6871524 1.351029)",,,,,,,
976461135,8416825186,0,384645956,,,footway,,False,False,3.364,"LINESTRING (103.6885026 1.3509344, 103.6885044 1.3509042)",,,,,,,
976461135,3858184789,0,723499884,2,,service,40,False,False,1.426,"LINESTRING (103.6885026 1.3509344, 103.6885145 1.3509392)",,,,,,,
976461135,8416825182,0,"[723499882, 723499885]",2,,service,40,False,True,20.142,"LINESTRING (103.6885026 1.3509344, 103.6883687 1.350942, 103.6883217 1.3509394)",,,,,,,
976461136,8395654321,0,465458285,2,,service,40,False,False,1.644,"LINESTRING (103.6885303 1.3512539, 103.688545 1.3512523)",,,,,,,
976461136,976461137,0,644785449,,,service,40,False,False,32.607,"LINESTRING (103.6885303 1.3512539, 103.688237 1.3512579)",,,,,,,
976461136,1301852919,0,"[465463333, 754481200, 647087538, 737474718, 646750175]",1,,service,40,True,False,129.333,"LINESTRING (103.6885303 1.3512539, 103.6885141 1.3513993, 103.6885097 1.3514385, 103.6884948 1.3515404, 103.6884941 1.3515657, 103.6884972 1.3515788, 103.6885676 1.3515913, 103.6887004 1.3516157, 103.6887948 1.3516506, 103.6888926 1.351703, 103.6889974 1.3517764, 103.6890962 1.3518789, 103.6891286 1.3519259, 103.6891762 1.3520026)",,,,,,,
976461137,976461136,0,644785449,,,service,40,False,True,32.607,"LINESTRING (103.688237 1.3512579, 103.6885303 1.3512539)",,,,,,,
976464381,4280535644,0,506855836,,,footway,,False,False,4.707,"LINESTRING (103.6861526 1.3504239, 103.6861417 1.3504648)",,,,,,,
976464381,4280535648,0,506855836,,,footway,,False,True,2.428,"LINESTRING (103.6861526 1.3504239, 103.6861514 1.3504021)",,,,,,,
976464381,3879800728,0,"[644038139, 754818686]",2,Nanyang View,residential,40,False,False,64.384,"LINESTRING (103.6861526 1.3504239, 103.6863672 1.3505305, 103.686486 1.3505934, 103.6865176 1.3506102, 103.6866692 1.3506856)",,,,,,,
976464381,246167375,0,644038141,2,Nanyang View,residential,40,False,True,51.294000000000004,"LINESTRING (103.6861526 1.3504239, 103.6859917 1.3503935, 103.6858589 1.350397, 103.6857408 1.3504353, 103.6857021 1.3504478)",,,,,,,
976468536,976468542,0,83889687,1,,service,,True,False,32.149,"LINESTRING (103.6834537 1.3465947, 103.6831645 1.3465937)",,parking_aisle,,,,,
976468536,634831124,0,701844175,1,Faculty Avenue,service,,True,False,39.991,"LINESTRING (103.6834537 1.3465947, 103.6833483 1.3464438, 103.6832544 1.3462954)",,,,,,,
976468537,976468541,0,83889686,1,,service,,True,False,46.768,"LINESTRING (103.6835876 1.3467753, 103.6831669 1.346778)",,parking_aisle,,,,,
976468537,976468536,0,524744274,1,Faculty Avenue,service,,True,False,24.997,"LINESTRING (103.6835876 1.3467753, 103.6834537 1.3465947)",,,,,,,
976468538,976468537,0,524744274,1,Faculty Avenue,service,,True,False,19.727,"LINESTRING (103.6836494 1.3469416, 103.6835876 1.3467753)",,,,,,,
976468540,976468538,0,83889685,1,,service,,True,False,53.377,"LINESTRING (103.6831693 1.3469496, 103.6836494 1.3469416)",,parking_aisle,,,,,
976468540,4174045250,0,650871495,1,Faculty Avenue,service,,True,False,11.731,"LINESTRING (103.6831693 1.3469496, 103.6831686 1.3470551)",,,,,,,
976468541,976468540,0,650871496,1,Faculty Avenue,service,,True,False,19.083,"LINESTRING (103.6831669 1.346778, 103.6831693 1.3469496)",,,,,,,
976468542,3331303764,0,83890349,1,Faculty Avenue,service,,True,False,2.902,"LINESTRING (103.6831645 1.3465937, 103.6831647 1.3466198)",,,,,,,
976472445,7841998696,0,416679367,,,service,,False,False,89.601,"LINESTRING (103.6819818 1.3479905, 103.6819808 1.3471847)",,,,,,,
976472445,8403834291,0,644044286,,,service,,False,True,6.959,"LINESTRING (103.6819818 1.3479905, 103.6820444 1.3479913)",,,,,,,
976472445,3922463567,0,83890205,,,service,,False,True,61.598,"LINESTRING (103.6819818 1.3479905, 103.6819766 1.348339, 103.6819735 1.3485444)",,,,,,,
976472445,8654332089,0,933738723,,,service,,False,True,97.239,"LINESTRING (103.6819818 1.3479905, 103.6819371 1.3479548, 103.6819245 1.3479517, 103.6819116 1.3479494, 103.6815324 1.3479438, 103.681507 1.3479458, 103.6814857 1.3479537, 103.6814667 1.3479633, 103.6812468 1.3482261)",,,,,,,
976472450,3331299115,0,326479975,,,service,,True,False,16.308,"LINESTRING (103.6821302 1.3468717, 103.6819835 1.3468718)",,,,,,,
976472451,4174111186,0,644044285,,,service,,True,False,40.787,"LINESTRING (103.682141 1.3479905, 103.6825079 1.3479889)",,,,,,,
976472451,8403834291,0,644044286,,,service,,False,False,10.739,"LINESTRING (103.682141 1.3479905, 103.6820444 1.3479913)",,,,,,,
976472451,9905085323,0,1080658915,,,service,,False,False,18.181,"LINESTRING (103.682141 1.3479905, 103.6821416 1.348154)",,,,,,,
1257599737,8413529324,0,646975782,2,Lorong Danau,unclassified,50,False,True,18.767,"LINESTRING (103.689936 1.3567566, 103.6899647 1.3567084, 103.6900124 1.3566063)",,,,,,,
1278631573,7048484835,0,382603680,2,,service,40,False,False,23.674,"LINESTRING (103.68862 1.3512491, 103.6886217 1.3510362)",,,,,,,
1278631573,8395654321,0,465458285,2,,service,40,False,True,8.345,"LINESTRING (103.68862 1.3512491, 103.688545 1.3512523)",,,,,,,
1278631573,5190755802,0,"[723499881, 646653335]",2,,service,40,False,False,46.949,"LINESTRING (103.68862 1.3512491, 103.6888321 1.3512615, 103.6890419 1.3512559)",,,,,,,
1278631576,8395778195,0,382603681,1,,service,40,True,False,11.156,"LINESTRING (103.6886225 1.3509309, 103.6885225 1.3509393)",,,,,,,
1300545156,1300545167,0,114933554,,Nanyang Avenue,residential,40,True,False,7.759,"LINESTRING (103.6850114 1.3497026, 103.6850463 1.3497024, 103.6850791 1.3496905)",roundabout,,,,,,
1300545157,1300545163,0,175878989,,Nanyang Avenue,residential,40,True,False,6.157,"LINESTRING (103.6851296 1.3496098, 103.6851278 1.3495822, 103.6851185 1.3495561)",roundabout,,,,,,
1300545159,1300545156,0,114933554,,Nanyang Avenue,residential,40,True,False,9.183,"LINESTRING (103.6849437 1.3496583, 103.6849785 1.3496909, 103.6850114 1.3497026)",roundabout,,,,,,
1300545159,6769425764,0,721625948,1,Nanyang Drive,residential,40,True,False,22.31,"LINESTRING (103.6849437 1.3496583, 103.6848758 1.3497116, 103.6848329 1.3497538, 103.6848128 1.3498041)",,,,,,,
1300545163,6769450834,0,721628427,1,Lien Ying Chow Drive,residential,40,True,False,29.167,"LINESTRING (103.6851185 1.3495561, 103.6851709 1.3494448, 103.6851963 1.3493791, 103.6852058 1.3493109)",,,,,,,
1300545163,1300545165,0,965837129,,Nanyang Avenue,residential,40,True,False,9.977,"LINESTRING (103.6851185 1.3495561, 103.6851026 1.3495335, 103.6850811 1.349516, 103.6850491 1.3495034)",roundabout,,,,,,
1300545165,1300545169,0,175845934,,Nanyang Avenue,residential,40,True,False,7.6370000000000005,"LINESTRING (103.6850491 1.3495034, 103.6850148 1.3495023, 103.684982 1.3495126)",roundabout,,,,,,
1300545167,1300545157,0,114933554,,Nanyang Avenue,residential,40,True,False,10.969999999999999,"LINESTRING (103.6850791 1.3496905, 103.6851046 1.3496696, 103.685122 1.3496418, 103.6851296 1.3496098)",roundabout,,,,,,
1300545167,246167379,0,699889836,1,Nanyang Avenue,residential,40,True,False,37.205,"LINESTRING (103.6850791 1.3496905, 103.6851554 1.3497458, 103.6852258 1.3497954, 103.6853264 1.3498678, 103.6853537 1.3498811)",,,,,,,
1300545169,6591210040,0,701865954,1,Nanyang Avenue,residential,40,True,False,31.995,"LINESTRING (103.684982 1.3495126, 103.6848195 1.3493851, 103.6847417 1.3493617)",,,,,,,
1300545169,1300545181,0,965837130,,Nanyang Avenue,residential,40,True,False,7.923,"LINESTRING (103.684982 1.3495126, 103.6849545 1.3495333, 103.6849346 1.3495643)",roundabout,,,,,,
1300545181,1300545159,0,190537567,,Nanyang Avenue,residential,40,True,False,10.814,"LINESTRING (103.6849346 1.3495643, 103.6849276 1.3496124, 103.6849437 1.3496583)",roundabout,,,,,,
1300782334,4095105002,0,407466290,,,footway,,False,False,10.427,"LINESTRING (103.6855494 1.3501256, 103.6854725 1.3501793)",,,,,,,
1300782334,4095105001,0,407466290,,,footway,,False,True,6.906,"LINESTRING (103.6855494 1.3501256, 103.6856003 1.35009)",,,,,,,
1300782334,246167379,0,645114943,2,Nanyang Avenue,residential,40,False,False,34.833,"LINESTRING (103.6855494 1.3501256, 103.6854709 1.3500226, 103.6854298 1.3499696, 103.6853537 1.3498811)",,,,,,,
1300782334,246167375,0,"[699889838, 645114943]",2,Nanyang Avenue,residential,40,False,True,39.748999999999995,"LINESTRING (103.6855494 1.3501256, 103.6856 1.3502141, 103.6856332 1.3502723, 103.6857021 1.3504478)",,,,,,,
1301738692,3881413039,0,"[115102801, 115102796, 647107041]",,,service,,False,True,108.54899999999999,"LINESTRING (103.6792209 1.3517202, 103.6789017 1.3513426, 103.6789 1.3511515, 103.6788992 1.351059, 103.6788983 1.3509659, 103.6788974 1.3508608)",,driveway,,,,yes,
1301738709,4228239877,0,644036357,2,Nanyang Crescent,residential,40,False,False,48.654,"LINESTRING (103.6818081 1.3531659, 103.6821563 1.353431)",,,,,,,
1301738709,4082953185,0,644715913,2,Nanyang Crescent,residential,40,False,True,73.32000000000001,"LINESTRING (103.6818081 1.3531659, 103.681513 1.352942, 103.6814609 1.3528967, 103.6812991 1.3527476)",,,,,,,
1301738715,7106248856,0,645114942,2,Nanyang Avenue,residential,40,False,True,8.929,"LINESTRING (103.6824111 1.3455242, 103.6824832 1.3455596)",,,,,,,
1301738715,1303595696,0,647112274,2,Nanyang Avenue,residential,40,False,False,30.762999999999998,"LINESTRING (103.6824111 1.3455242, 103.6822587 1.3453945, 103.6822047 1.3453402)",,,,,,,
1301738725,6572484799,0,646876755,2,Nanyang Drive,residential,40,False,False,31.19,"LINESTRING (103.6784001 1.3467931, 103.6783851 1.3470732)",,,,,,,
1301738725,8418813051,0,907192641,,,footway,,False,False,2.37,"LINESTRING (103.6784001 1.3467931, 103.6784211 1.3467968)",,,,,,,
1301738725,8424132222,0,907192641,,,footway,,False,True,4.537,"LINESTRING (103.6784001 1.3467931, 103.6783594 1.3467901)",,,,,,,
1301738725,5681000723,0,646876755,2,Nanyang Drive,residential,40,False,True,37.712,"LINESTRING (103.6784001 1.3467931, 103.6784539 1.3465134, 103.6784639 1.34646)",,,,,,,
1301738733,9164048098,0,"[647087573, 767753894]",2,Nanyang Avenue,residential,40,False,True,44.299,"LINESTRING (103.6836887 1.3425385, 103.6836743 1.3427015, 103.6836793 1.3427815, 103.6837104 1.3428803, 103.6837162 1.342931)",,,,,,,
1301738733,7168295555,0,767753897,2,Nanyang Avenue,residential,40,False,False,39.593,"LINESTRING (103.6836887 1.3425385, 103.6837084 1.3424604, 103.6837657 1.3421909)",,,,,,,
1301747322,246167715,0,647083881,2,Nanyang Drive,residential,40,False,True,23.52,"LINESTRING (103.6791248 1.341559, 103.6791219 1.3413475)",,,,,,,
1301747322,246167788,0,544832227,2,Nanyang Drive,residential,40,False,False,163.85500000000002,"LINESTRING (103.6791248 1.341559, 103.6791469 1.342096, 103.6790509 1.3430272)",,,,,,,
1301852854,8392981381,0,115096959,2,Nanyang Hill,residential,40,False,True,10.515,"LINESTRING (103.6871538 1.3498021, 103.6870691 1.34976)",,,,,,,
1301852919,4288309678,0,115096953,1,,service,40,True,False,4.786,"LINESTRING (103.6891762 1.3520026, 103.689214 1.351982)",,,,,,,
1301852919,4314550084,0,"[83888883, 723499879]",2,,service,40,False,True,117.43299999999999,"LINESTRING (103.6891762 1.3520026, 103.6892279 1.3521463, 103.6892455 1.352206, 103.6892665 1.3523248, 103.6892665 1.3524925, 103.6892615 1.3525535, 103.689243 1.3526197, 103.6891922 1.3527483, 103.6891298 1.3528623, 103.6890184 1.3529696)",,,,,,,
1301852923,1301853625,0,115096950,2,,service,,False,False,10.976,"LINESTRING (103.6852396 1.3522166, 103.6851808 1.3521373)",,parking_aisle,,,,,
1301852923,1301853419,0,646827541,2,,service,,False,False,10.081,"LINESTRING (103.6852396 1.3522166, 103.6851717 1.3522767)",,,,,,,
1301852923,1301853719,0,646828482,2,,service,,False,True,15.02,"LINESTRING (103.6852396 1.3522166, 103.6853462 1.3521336)",,,,,,,
1301852990,1301853711,0,115096948,,,service,,False,False,6.611,"LINESTRING (103.6826144 1.3424126, 103.682576 1.3423672)",,,,,,,
1301852990,1301853643,0,115096948,,,service,,False,True,42.114000000000004,"LINESTRING (103.6826144 1.3424126, 103.6826323 1.3424948, 103.6826335 1.3425444, 103.6826267 1.3425924, 103.682589 1.342692, 103.6825605 1.3427774)",,,,,,,
1301852990,3405205828,0,469522425,,,footway,,False,False,63.575,"LINESTRING (103.6826144 1.3424126, 103.6824084 1.3424633, 103.6820501 1.3424311)",,,,,2,,
1301852990,634844904,0,469522425,,,footway,,False,True,168.622,"LINESTRING (103.6826144 1.3424126, 103.6827946 1.3422756, 103.6828971 1.3421303, 103.6828842 1.3421196, 103.6827674 1.3420212, 103.6826413 1.3419321, 103.682523 1.341871, 103.6823976 1.3418426, 103.6822559 1.3418321, 103.6822167 1.3414493)",,,,,2,,
1301853106,1301853505,0,115096956,2,Nanyang Hill,residential,40,False,True,39.617999999999995,"LINESTRING (103.6871229 1.3494905, 103.6872268 1.3495333, 103.687236 1.3495411, 103.6872416 1.349549, 103.6872605 1.3497704)",,,,,,,
1301853124,8410474680,0,115096964,2,,service,,False,False,14.783,"LINESTRING (103.6803449 1.3415914, 103.6804604 1.3415255)",,driveway,,,,,
1301853124,8410490672,0,698265348,2,,service,,False,False,7.63,"LINESTRING (103.6803449 1.3415914, 103.6802924 1.3416356)",,,,,,,
1301853124,8410435498,0,905652379,2,Nanyang Link,service,40,False,True,18.287,"LINESTRING (103.6803449 1.3415914, 103.6804622 1.3417067)",,,,,,,
1301853124,5204511605,0,190535813,2,Nanyang Link,service,40,False,False,116.539,"LINESTRING (103.6803449 1.3415914, 103.6802235 1.3414701, 103.6801558 1.3414098, 103.680109 1.3413709, 103.6800403 1.3413417, 103.6799701 1.3413274, 103.6798923 1.3413079, 103.6793946 1.341339)",,,,,,,
