u,v,key,osmid,highway,oneway,reversed,length,name,geometry,lanes,maxspeed,access,width,service,bridge,tunnel,junction
260556549,2327822429,0,22016938,unclassified,False,True,32.777,,"LINESTRING (-122.2636697 37.8726647, -122.2636394 37.8723871, -122.2636352 37.8723713)",,,,,,,,
260556550,282874036,0,"[24026050, 1168068605]","['steps', 'footway']",False,True,4.279,,"LINESTRING (-122.2640755 37.8726419, -122.2640626 37.8726429, -122.264051 37.8726439, -122.264027 37.8726458)",,,,,,,,
260556554,2327823536,0,1100597202,footway,False,False,4.242,,"LINESTRING (-122.2581049 37.8731125, -122.2580597 37.873126)",,,,,,,,
260556554,2327823529,0,1100597202,footway,False,True,45.89,,"LINESTRING (-122.2581049 37.8731125, -122.2586057 37.872994)",,,,,,,,
260556554,53090138,0,"[311059208, 223940286]",footway,False,False,23.740000000000002,,"LINESTRING (-122.2581049 37.8731125, -122.258152 37.872959, -122.2581309 37.872906)",,,,,,,,
260557103,4378691934,0,440151262,footway,False,False,4.768,,"LINESTRING (-122.2571598 37.8748682, -122.257178 37.8749086)",,,,,,,,
260557103,4378691935,0,22016982,service,True,False,56.126000000000005,,"LINESTRING (-122.2571598 37.8748682, -122.2577246 37.8747311, -122.2577711 37.8747201)",,,,,,,,
260908770,282874059,0,1182143156,footway,False,False,13.388,,"LINESTRING (-122.2638825 37.8735723, -122.2638933 37.8734522)",,,,,,,,
260908778,11461741607,0,35894456,footway,False,True,6.476,,"LINESTRING (-122.2623908 37.8728055, -122.262336 37.8727665)",,,,,,,,
260908778,53013906,0,234529334,unclassified,False,False,26.342,Wickson Road,"LINESTRING (-122.2623908 37.8728055, -122.262091 37.8727947)",,,,,,,,
260908778,282874070,0,24054265,service,True,False,26.619,,"LINESTRING (-122.2623908 37.8728055, -122.2624068 37.8729864, -122.2624 37.8730442)",,,,,,,,
260908778,260908787,0,234529334,unclassified,False,True,43.427,Wickson Road,"LINESTRING (-122.2623908 37.8728055, -122.2625233 37.8727854, -122.2627167 37.8727408, -122.2628689 37.8727063)",,,,,,,,
260908787,53034136,0,6351839,unclassified,False,True,11.879,Wickson Road,"LINESTRING (-122.2628689 37.8727063, -122.2629823 37.872648)",,,,,,,,
260908787,260908778,0,234529334,unclassified,False,False,43.42699999999999,Wickson Road,"LINESTRING (-122.2628689 37.8727063, -122.2627167 37.8727408, -122.2625233 37.8727854, -122.2623908 37.8728055)",,,,,,,,
260908792,5483224037,0,24054265,service,True,False,11.296,,"LINESTRING (-122.2625116 37.8733323, -122.2626358 37.8733057)",,,,,,,,
260908792,282874087,0,25932431,footway,False,False,52.878,,"LINESTRING (-122.2625116 37.8733323, -122.2625944 37.8735153, -122.2627383 37.8736185, -122.2627792 37.8737421)",,,,,,,,
260908794,260908796,0,24054265,service,True,False,27.529,,"LINESTRING (-122.2631408 37.8731873, -122.263054 37.8729494)",,,,,,,,
260908794,282874093,0,25932432,footway,False,False,50.883,,"LINESTRING (-122.2631408 37.8731873, -122.2631674 37.8732658, -122.2631755 37.8733523, -122.2631676 37.8734353, -122.263152 37.873503, -122.2631643 37.873557, -122.2631877 37.8736376)",,,,,,,,
260908796,260908787,0,24054265,service,True,False,31.711999999999996,,"LINESTRING (-122.263054 37.8729494, -122.263025 37.8728884, -122.2629581 37.8728028, -122.2628689 37.8727063)",,,,,,,,
260908796,282874070,0,35089974,footway,False,False,65.38799999999999,,"LINESTRING (-122.263054 37.8729494, -122.2629485 37.8729726, -122.2628932 37.8729728, -122.2628414 37.8729644, -122.2627748 37.8729402, -122.2627417 37.8729355, -122.2626726 37.8729498, -122.2626554 37.872963, -122.2625881 37.8730443, -122.2625436 37.873065, -122.2624709 37.8730686, -122.2624 37.8730442)",,,,,,,,
260908796,282874062,0,35089974,footway,False,True,28.191000000000003,,"LINESTRING (-122.263054 37.8729494, -122.2633181 37.872889, -122.2633643 37.8728885)",,,,,,,,
260908806,4333613313,0,24054267,unclassified,False,False,52.141999999999996,University Drive,"LINESTRING (-122.256195 37.8735573, -122.2559697 37.8736097, -122.2556924 37.8736742, -122.2556304 37.8737)",,,,,,,,
260908806,53013944,0,24054268,unclassified,True,False,36.966,University Drive,"LINESTRING (-122.256195 37.8735573, -122.2563304 37.8735646, -122.2564879 37.8735703, -122.2565174 37.8735714, -122.2566153 37.8735649)",,,,,,,,
260908812,260908806,0,24054266,unclassified,True,False,37.902,University Drive,"LINESTRING (-122.2565774 37.8734025, -122.2564361 37.8734425, -122.2563228 37.8734924, -122.256195 37.8735573)",,,,,,,,
260908812,53013944,0,698795583,service,False,False,18.363,Hearst Mining Circle,"LINESTRING (-122.2565774 37.8734025, -122.2565893 37.8734477, -122.2566153 37.8735649)",,,,,,,,
260908812,8451378113,0,"[910274521, 910274522]",footway,False,True,5.145,,"LINESTRING (-122.2565774 37.8734025, -122.2565483 37.8733728, -122.2565449 37.8733645)",,,,,,,,
260908839,4294455596,0,195433870,tertiary,False,True,13.78,Gayley Road,"LINESTRING (-122.2567166 37.8753328, -122.2567846 37.8754445)",,25 mph,,,,,,
260908839,260908842,0,24054271,tertiary_link,True,False,15.243,,"LINESTRING (-122.2567166 37.8753328, -122.2566614 37.8754178, -122.2566338 37.8754532)",1,,,,,,,
260908839,1419636809,0,517583963,tertiary,False,False,124.081,Gayley Road,"LINESTRING (-122.2567166 37.8753328, -122.2566685 37.8752541, -122.2565918 37.8751506, -122.2564983 37.875052, -122.2564755 37.8750335, -122.2564078 37.8749785, -122.2562379 37.8748642, -122.2561229 37.8747644, -122.2560332 37.8746626, -122.2560005 37.8746256, -122.2558652 37.8744533)",2,25 mph,,,,,,
260908842,9509603407,0,1031891227,footway,False,False,3.4099999999999997,,"LINESTRING (-122.2566338 37.8754532, -122.2566041 37.8754441, -122.256598 37.8754414)",,,,,,,,
260910345,237134558,0,24024674,footway,False,False,88.7,,"LINESTRING (-122.2562993 37.8700896, -122.2572756 37.8698838)",,,,,,,,
260910345,9520695864,0,24024674,footway,False,True,19.466,,"LINESTRING (-122.2562993 37.8700896, -122.2560891 37.8701454)",,,,,,,,
260910345,9520695867,0,24054309,footway,False,False,15.093,,"LINESTRING (-122.2562993 37.8700896, -122.2562873 37.8699542)",,,,,,,,
260910354,237134434,0,32224956,pedestrian,False,True,24.796,,"LINESTRING (-122.2557994 37.8707303, -122.2555773 37.8705925)",,,,,,,,
260910354,3178364008,0,669491536,footway,False,False,16.276,,"LINESTRING (-122.2557994 37.8707303, -122.2559814 37.8707023)",,,,,,,,
260910354,237134446,0,"[751212251, 32224956, 751212252]",pedestrian,False,False,49.846000000000004,,"LINESTRING (-122.2557994 37.8707303, -122.2559569 37.8708298, -122.2559892 37.8708874, -122.2560294 37.8709591, -122.2561051 37.8710941)",,,,,,,,
260910356,260910358,0,24054311,footway,False,False,12.018,Eshleman Road,"LINESTRING (-122.2568773 37.8705737, -122.2570121 37.8705548)",,,,,,,,
260910356,260910363,0,24054312,footway,False,False,24.309,,"LINESTRING (-122.2568773 37.8705737, -122.2569444 37.8707858)",,,,,,,,
260910356,3178364008,0,669491536,footway,False,True,79.929,,"LINESTRING (-122.2568773 37.8705737, -122.2559814 37.8707023)",,,,,,,,
260910358,260910356,0,24054311,footway,False,True,12.018,Eshleman Road,"LINESTRING (-122.2570121 37.8705548, -122.2568773 37.8705737)",,,,,,,,
260910358,1250639438,0,24054311,footway,False,False,29.213,Eshleman Road,"LINESTRING (-122.2570121 37.8705548, -122.2571623 37.8705838, -122.2573342 37.8706208)",,,,,,,,
260910358,2427751998,0,234529341,footway,False,True,30.369,,"LINESTRING (-122.2570121 37.8705548, -122.2571151 37.870536, -122.2573553 37.8705321)",,,,,,,,
260910363,237134595,0,24054312,footway,False,False,13.736,,"LINESTRING (-122.2569444 37.8707858, -122.2569539 37.8709091)",,,,,,,,
260910363,260910356,0,24054312,footway,False,True,24.309,,"LINESTRING (-122.2569444 37.8707858, -122.2568773 37.8705737)",,,,,,,,
260910363,260910366,0,24054313,footway,False,False,18.144,,"LINESTRING (-122.2569444 37.8707858, -122.2570218 37.8708386, -122.2571065 37.8708868)",,,,,,,,
260910366,237134612,0,22016999,footway,False,False,16.555,,"LINESTRING (-122.2571065 37.8708868, -122.2572951 37.8708867)",,,,,,,,
260910366,237134595,0,22016999,footway,False,True,13.721,,"LINESTRING (-122.2571065 37.8708868, -122.2570257 37.8709061, -122.2569539 37.8709091)",,,,,,,,
260910366,260910363,0,24054313,footway,False,True,18.144,,"LINESTRING (-122.2571065 37.8708868, -122.2570218 37.8708386, -122.2569444 37.8707858)",,,,,,,,
260913662,53024385,0,22016928,footway,False,False,17.801,Harmon Way,"LINESTRING (-122.2609085 37.8714965, -122.2608751 37.8713386)",,,,,,,,
260913662,462764067,0,22016928,footway,False,True,18.338,Harmon Way,"LINESTRING (-122.2609085 37.8714965, -122.2609852 37.8716499)",,,,,,,,
260913662,260556528,0,24026047,footway,False,False,29.032999999999998,,"LINESTRING (-122.2609085 37.8714965, -122.2608223 37.8714834, -122.2607424 37.8714404, -122.2606116 37.8713887)",,,,,,,,
260913662,462766128,0,38939557,footway,False,False,27.278,,"LINESTRING (-122.2609085 37.8714965, -122.2609634 37.8714634, -122.2610501 37.8713496, -122.2610622 37.8712924)",,,,,,,,
260915503,9528477312,0,24054423,steps,False,False,7.187,,"LINESTRING (-122.2582862 37.8738082, -122.2582071 37.8738249)",,,,,,,,
260915503,8395357172,0,"[903957353, 903957350]",footway,False,False,11.222000000000001,,"LINESTRING (-122.2582862 37.8738082, -122.2583019 37.8738451, -122.2583268 37.8739039)",,,,,,,yes,
260915503,260915516,0,"[1033736265, 1034330429]",footway,False,False,12.446,,"LINESTRING (-122.2582862 37.8738082, -122.2582562 37.8737234, -122.2582485 37.8737003)",,,,,,,,
260915503,260915506,0,1034330430,footway,False,True,41.094,,"LINESTRING (-122.2582862 37.8738082, -122.2583329 37.8737971, -122.2585369 37.8737475, -122.258621 37.8738959)",,,,,,,,
260915506,2678387224,0,262173805,steps,False,False,8.072,,"LINESTRING (-122.258621 37.8738959, -122.2585327 37.8739162)",,,,,,,,
260915506,10072730831,0,1100587349,footway,False,True,2.957,,"LINESTRING (-122.258621 37.8738959, -122.2586535 37.8738889)",,,,,,,,
260915506,4305372497,0,24026042,footway,False,True,21.957,,"LINESTRING (-122.258621 37.8738959, -122.2586518 37.8739823, -122.2586873 37.8740863)",,,,,,,,
260915506,260915503,0,1034330430,footway,False,False,41.094,,"LINESTRING (-122.258621 37.8738959, -122.2585369 37.8737475, -122.2583329 37.8737971, -122.2582862 37.8738082)",,,,,,,,
260915507,260915509,0,1033736264,footway,False,True,7.07,,"LINESTRING (-122.2587635 37.8743099, -122.2588131 37.87436)",,,,,,,,
260915507,2678387225,0,"[262146499, 262146501]","['steps', 'footway']",False,False,24.136,,"LINESTRING (-122.2587635 37.8743099, -122.2586362 37.8743387, -122.2586057 37.874255, -122.2585745 37.8742614)",,,,,,,,
260915507,9526101039,0,"[1033736264, 24026042]",footway,False,False,19.723,,"LINESTRING (-122.2587635 37.8743099, -122.2587513 37.8742755, -122.2587101 37.874149, -122.2587062 37.8741384)",,,,,,,,
260915509,4301518106,0,234529355,footway,False,False,3.432,,"LINESTRING (-122.2588131 37.87436, -122.2588246 37.8743895)",,,,,,,,
260915509,260915510,0,1031891229,footway,False,True,12.027,,"LINESTRING (-122.2588131 37.87436, -122.2589462 37.8743343)",,,,,,,,
260915509,260915507,0,1033736264,footway,False,False,7.07,,"LINESTRING (-122.2588131 37.87436, -122.2587635 37.8743099)",,,,,,,,
260915510,8451378035,0,910274504,footway,False,False,18.118,,"LINESTRING (-122.2589462 37.8743343, -122.2588862 37.8741784)",,,,,,,,
260915510,260915509,0,1031891229,footway,False,False,12.027,,"LINESTRING (-122.2589462 37.8743343, -122.2588131 37.87436)",,,,,,,,
260915510,234653553,0,1031891229,footway,False,True,39.146,,"LINESTRING (-122.2589462 37.8743343, -122.2590735 37.8746717)",,,,,,,,
260915516,3038362850,0,299781056,steps,False,True,5.763,,"LINESTRING (-122.2582485 37.8737003, -122.2583129 37.8736902)",,,,,,,,
260915516,3038362852,0,"[299781057, 299781060]","['steps', 'footway']",False,False,7.385,,"LINESTRING (-122.2582485 37.8737003, -122.2582133 37.8737073, -122.2581669 37.8737165)",,,,,,,,
260915516,3038362849,0,1033736265,footway,False,False,10.122,,"LINESTRING (-122.2582485 37.8737003, -122.2582674 37.8736641, -122.258249 37.8736143)",,,,,,,,
260915516,260915503,0,"[1033736265, 1034330429]",footway,False,True,12.446,,"LINESTRING (-122.2582485 37.8737003, -122.2582562 37.8737234, -122.2582862 37.8738082)",,,,,,,,
260915519,560215255,0,24054424,footway,False,False,31.459999999999997,,"LINESTRING (-122.2580873 37.8738766, -122.2580033 37.8738931, -122.2577425 37.8739537)",,,,,,,,
260915519,2677970445,0,262146500,footway,False,False,11.237,,"LINESTRING (-122.2580873 37.8738766, -122.2581345 37.873893, -122.2582109 37.8738953)",,,,,,,,
260915519,9528477312,0,"[299781059, 24054423]","['steps', 'footway']",False,True,12.636,,"LINESTRING (-122.2580873 37.8738766, -122.2581181 37.8738437, -122.2582071 37.8738249)",,,,,,,,
270623222,59942751,0,8013480,service,False,True,10.605,,"LINESTRING (-122.2531902 37.8742093, -122.2531225 37.8742883)",,,,,parking_aisle,,,
270623222,283053127,0,8013480,service,False,False,163.77099999999996,,"LINESTRING (-122.2531902 37.8742093, -122.2529149 37.8739111, -122.2528268 37.8738359, -122.2527517 37.8737863, -122.2526587 37.8737564, -122.2524706 37.8737095, -122.2523915 37.8736745, -122.2522914 37.8736069, -122.2521946 37.8735027, -122.252108 37.8734574, -122.2520434 37.8734473, -122.2519558 37.8734643, -122.2518809 37.8735028, -122.2518474 37.8735454, -122.2518314 37.8736025)",,,,,parking_aisle,,,
270623222,9509585675,0,1033362958,footway,False,True,35.054,,"LINESTRING (-122.2531902 37.8742093, -122.253227 37.8742389, -122.2534756 37.8744018, -122.2534991 37.8744044)",,,,,,,,
270623226,462761559,0,8013480,service,False,False,74.158,,"LINESTRING (-122.2539391 37.8749869, -122.2539239 37.8749591, -122.2539043 37.8749354, -122.253473 37.8745341, -122.2534011 37.8744748)",,,,,parking_aisle,,,
270623226,53143773,0,430174929,service,True,False,14.552,,"LINESTRING (-122.2539391 37.8749869, -122.2539089 37.8750324, -122.2538845 37.8750675, -122.2538614 37.8751025)",,,,,,,,
271959709,237133479,0,109187409,footway,False,False,15.037,,"LINESTRING (-122.2615928 37.8740817, -122.2614246 37.8741074)",,,,,,,,
271959709,237133463,0,25017137,footway,False,False,44.004999999999995,,"LINESTRING (-122.2615928 37.8740817, -122.2615357 37.8739439, -122.2614671 37.8738093, -122.2613895 37.8737232)",,,,,,,,
271959709,53013898,0,"[314956769, 109969001, 1224670954, 25017132, 109187414]","['steps', 'footway']",False,"[False, True]",53.733999999999995,,"LINESTRING (-122.2615928 37.8740817, -122.2617301 37.8741261, -122.2618082 37.8741648, -122.2618268 37.8741712, -122.2618494 37.8741703, -122.2618813 37.8741478, -122.2619345 37.8741454, -122.2620426 37.8741341, -122.2621588 37.8741009)",,,,,,yes,,
282388074,361370493,0,25887537,footway,False,True,56.227,,"LINESTRING (-122.2552063 37.8703791, -122.2558392 37.8703011)",,,,,,,,
282388074,8467880858,0,32224956,pedestrian,False,False,9.97,,"LINESTRING (-122.2552063 37.8703791, -122.255296 37.8704341)",,,,,,,,
282388074,6269419154,0,32224956,pedestrian,False,True,11.862,,"LINESTRING (-122.2552063 37.8703791, -122.2551051 37.8703084)",,,,,,,,
282388075,237134434,0,24024674,footway,False,False,39.846,,"LINESTRING (-122.2553556 37.8709052, -122.2555773 37.8705925)",,,,,,,,
282388075,282388077,0,24054310,service,False,True,14.543,,"LINESTRING (-122.2553556 37.8709052, -122.2553317 37.8709761, -122.2552978 37.8710269)",,,,,,,,
282388075,361370728,0,188698992,footway,False,False,38.269999999999996,,"LINESTRING (-122.2553556 37.8709052, -122.2553109 37.8708517, -122.2552456 37.8705764)",,,,,,,,
282388077,282388075,0,24054310,service,False,False,14.543,,"LINESTRING (-122.2552978 37.8710269, -122.2553317 37.8709761, -122.2553556 37.8709052)",,,,,,,,
282388077,237134520,0,24054310,service,False,True,12.697,,"LINESTRING (-122.2552978 37.8710269, -122.2552285 37.8710692, -122.2551766 37.8710879)",,,,,,,,
282388077,282388079,0,25887538,footway,False,False,60.852000000000004,,"LINESTRING (-122.2552978 37.8710269, -122.255395 37.871101, -122.2555398 37.8715265)",,,,,,,,
282388079,282388077,0,25887538,footway,False,True,60.852000000000004,,"LINESTRING (-122.2555398 37.8715265, -122.255395 37.871101, -122.2552978 37.8710269)",,,,,,,,
282388079,3165984588,0,25887541,footway,False,False,25.527,,"LINESTRING (-122.2555398 37.8715265, -122.2554861 37.8715489, -122.2553772 37.8716148, -122.2553053 37.8716612)",,,,,,,,
282388079,282388080,0,311056432,footway,False,False,54.107,,"LINESTRING (-122.2555398 37.8715265, -122.2556479 37.8714892, -122.2557217 37.8714691, -122.2558095 37.8714495, -122.2559014 37.8714262, -122.2560509 37.8714029, -122.2561296 37.8713906)",,,,,,,,
282388080,282388081,0,311056432,footway,False,False,6.169,,"LINESTRING (-122.2561296 37.8713906, -122.2561974 37.871376)",,,,,,,,
282388080,3165984563,0,25887539,footway,False,False,35.983,,"LINESTRING (-122.2561296 37.8713906, -122.2561489 37.8713961, -122.2561628 37.8714052, -122.2561558 37.8714247, -122.2561381 37.871452, -122.2561165 37.8714818, -122.2560842 37.8715146, -122.2560565 37.8715347, -122.256007 37.8715637, -122.2559364 37.8716074, -122.2559462 37.8716227)",,,,,,,,
282388080,282388079,0,311056432,footway,False,True,54.107,,"LINESTRING (-122.2561296 37.8713906, -122.2560509 37.8714029, -122.2559014 37.8714262, -122.2558095 37.8714495, -122.2557217 37.8714691, -122.2556479 37.8714892, -122.2555398 37.8715265)",,,,,,,,
282388081,282388080,0,311056432,footway,False,True,6.169,,"LINESTRING (-122.2561974 37.871376, -122.2561296 37.8713906)",,,,,,,,
282388081,237134446,0,22016993,footway,False,True,32.577,,"LINESTRING (-122.2561974 37.871376, -122.256141 37.8712674, -122.2561051 37.8710941)",,,,,,,,
282388081,282388083,0,311059200,footway,False,False,23.159,,"LINESTRING (-122.2561974 37.871376, -122.256247 37.8714539, -122.2563056 37.8715658)",,,,,,,,
282388083,2427751973,0,311059202,footway,False,False,11.363,,"LINESTRING (-122.2563056 37.8715658, -122.2563587 37.871659)",,,,,,,,
282388083,3165984563,0,25887539,footway,False,True,34.229,,"LINESTRING (-122.2563056 37.8715658, -122.2562696 37.8715744, -122.2562401 37.8715723, -122.2562066 37.8715586, -122.2561803 37.8715494, -122.2561569 37.8715471, -122.2561335 37.8715506, -122.2561136 37.8715554, -122.2560391 37.8715822, -122.2559904 37.8716046, -122.2559462 37.8716227)",,,,,,,,
282388083,282388081,0,311059200,footway,False,True,23.159,,"LINESTRING (-122.2563056 37.8715658, -122.256247 37.8714539, -122.2561974 37.871376)",,,,,,,,
282388093,7155510569,0,766144279,footway,False,False,9.859,,"LINESTRING (-122.255734 37.8721061, -122.2557477 37.8721941)",,,,,,,,
282388093,11357399406,0,1224670946,footway,False,False,8.098,,"LINESTRING (-122.255734 37.8721061, -122.255823 37.8721253)",,,,,,,,
282388093,3165984589,0,"[1224670944, 1224670945, 311056429, 311056430]",footway,False,"[False, True]",67.04899999999999,,"LINESTRING (-122.255734 37.8721061, -122.255682 37.872023, -122.2556531 37.8719767, -122.2555979 37.8718924, -122.2555151 37.871762, -122.2554592 37.8716853, -122.2553805 37.8716689, -122.2553451 37.8716717, -122.2553048 37.8716908)",,,,,,yes,,
282388094,4301518080,0,"[430889514, 430889522, 430889511]","['steps', 'footway']",False,True,83.439,,"LINESTRING (-122.2558682 37.8723361, -122.2558959 37.8724176, -122.2559167 37.8724745, -122.2559956 37.8724592, -122.2560062 37.8724918, -122.2559082 37.872512, -122.2559105 37.872519, -122.256051 37.8729166, -122.2560549 37.8729251)",,,,,,,,
282388094,237134649,0,1035238645,service,False,False,39.769999999999996,,"LINESTRING (-122.2558682 37.8723361, -122.2560473 37.8723021, -122.2563119 37.8722644)",,,,,,,,
282388094,8319750854,0,1035238645,service,False,True,20.555,,"LINESTRING (-122.2558682 37.8723361, -122.2557558 37.8723631, -122.2556442 37.87239)",,,,,,,,
282388103,5081960527,0,24054421,service,True,False,12.895,,"LINESTRING (-122.254529 37.8718385, -122.254539 37.8719542)",,,,,,,,
282388103,11461688251,0,25887543,service,False,True,2.841,,"LINESTRING (-122.254529 37.8718385, -122.2545613 37.8718368)",,,,,,,,
282388107,8451378220,0,25887544,footway,False,True,26.453,,"LINESTRING (-122.2573076 37.8716942, -122.2572413 37.8717877, -122.2571578 37.8718804, -122.2571611 37.8718972)",,,,,,,,
