u,v,key,osmid,oneway,highway,reversed,length,geometry,bridge,name,access,junction,service,width,tunnel
6780259574,6774402586,0,776358636,False,footway,False,14.307,"LINESTRING (113.9346331 22.531625, 113.934542 22.5316124, 113.9345094 22.5316439)",,,,,,,
6780259574,11397135810,0,776358636,False,footway,True,26.997,"LINESTRING (113.9346331 22.531625, 113.9347373 22.5316488, 113.9348704 22.5317231)",,,,,,,
6780259574,11397135799,0,"[1228974935, 1228974936, 1228974937, 1228974938, 1228974939, 1228974940]",False,"['steps', 'footway']",True,45.15,"LINESTRING (113.9346331 22.531625, 113.934695 22.5315423, 113.9347413 22.5314771, 113.9347604 22.5314454, 113.9347977 22.5313925, 113.9348208 22.5313586, 113.9348718 22.5312842)",,,,,,,
6780259576,11397135830,0,1228974949,False,footway,False,14.522,"LINESTRING (113.9358536 22.5330085, 113.9358546 22.5328779)",,,,,,,
6780259578,6774402590,0,722830205,False,footway,True,15.581,"LINESTRING (113.9360918 22.532873, 113.9360888 22.5330131)",,,,,,,
6780259578,6780259582,0,776358636,False,footway,False,22.074,"LINESTRING (113.9360918 22.532873, 113.9358769 22.532876)",,,,,,,
6780259578,6780259583,0,722830205,False,footway,False,18.049,"LINESTRING (113.9360918 22.532873, 113.9360921 22.5328204, 113.936004 22.5327468)",,,,,,,
6780259578,7243684775,0,"[1228974952, 776358642]",False,footway,False,64.747,"LINESTRING (113.9360918 22.532873, 113.9363972 22.5328752, 113.9366212 22.5328814, 113.9367139 22.5329182)",,,,,,,
6780259579,6780259581,0,722830205,False,footway,False,15.65,"LINESTRING (113.9358769 22.5326386, 113.9357634 22.5325447)",,,,,,,
6780259579,11397135827,0,722830205,False,footway,True,12.072,"LINESTRING (113.9358769 22.5326386, 113.9359633 22.5327122)",,,,,,,
6780259579,6780259571,0,722830206,False,footway,True,31.84,"LINESTRING (113.9358769 22.5326386, 113.9356803 22.53286)",,,,,,,
6780259580,6780259581,0,722830207,False,footway,False,34.09,"LINESTRING (113.9355468 22.532777, 113.9357634 22.5325447)",,,,,,,
6780259580,6780279985,0,776358636,False,footway,False,14.572,"LINESTRING (113.9355468 22.532777, 113.9354812 22.5326608)",,,,,,,
6780259580,6780259571,0,776358636,False,footway,True,16.528,"LINESTRING (113.9355468 22.532777, 113.9356803 22.53286)",,,,,,,
6780259580,9102966532,0,984606888,False,footway,True,76.553,"LINESTRING (113.9355468 22.532777, 113.9354321 22.5327367, 113.9351689 22.5322155)",,,,,,,
6780259581,6780259584,0,722830205,False,footway,False,13.477,"LINESTRING (113.9357634 22.5325447, 113.9356653 22.5324642)",,,,,,,
6780259581,6780259579,0,722830205,False,footway,True,15.65,"LINESTRING (113.9357634 22.5325447, 113.9358769 22.5326386)",,,,,,,
6780259581,6780259580,0,722830207,False,footway,True,34.09,"LINESTRING (113.9357634 22.5325447, 113.9355468 22.532777)",,,,,,,
6780259582,6780259583,0,722830204,False,footway,False,19.411,"LINESTRING (113.9358769 22.532876, 113.936004 22.5327468)",,,,,,,
6780259582,11397135830,0,776358636,False,footway,False,2.3,"LINESTRING (113.9358769 22.532876, 113.9358546 22.5328779)",,,,,,,
6780259582,6780259578,0,776358636,False,footway,True,22.074,"LINESTRING (113.9358769 22.532876, 113.9360918 22.532873)",,,,,,,
6780259583,6780259582,0,722830204,False,footway,True,19.411,"LINESTRING (113.936004 22.5327468, 113.9358769 22.532876)",,,,,,,
6780259583,11397135828,0,722830205,False,footway,False,2.671,"LINESTRING (113.936004 22.5327468, 113.9359849 22.5327305)",,,,,,,
6780259583,6780259578,0,722830205,False,footway,True,18.049,"LINESTRING (113.936004 22.5327468, 113.9360921 22.5328204, 113.9360918 22.532873)",,,,,,,
6780259584,7243684763,0,722830205,False,footway,False,6.05,"LINESTRING (113.9356653 22.5324642, 113.9356202 22.5324292)",,,,,,,
6780259584,6780259581,0,722830205,False,footway,True,13.477,"LINESTRING (113.9356653 22.5324642, 113.9357634 22.5325447)",,,,,,,
6780259584,6780279985,0,722830210,False,footway,False,28.904,"LINESTRING (113.9356653 22.5324642, 113.9354812 22.5326608)",,,,,,,
6780279985,6780259584,0,722830210,False,footway,True,28.904,"LINESTRING (113.9354812 22.5326608, 113.9356653 22.5324642)",,,,,,,
6780279985,11397135802,0,776358636,False,footway,False,6.851,"LINESTRING (113.9354812 22.5326608, 113.9354503 22.5326062)",,,,,,,
6780279985,6780259580,0,776358636,False,footway,True,14.572,"LINESTRING (113.9354812 22.5326608, 113.9355468 22.532777)",,,,,,,
6855960589,11399372641,0,732182004,False,service,False,23.189,"LINESTRING (113.932494 22.5297772, 113.9324986 22.5295687)",,,,,,,
6855960589,2299624535,0,732182003,False,unclassified,False,51.955999999999996,"LINESTRING (113.932494 22.5297772, 113.9323532 22.5297806, 113.9322685 22.5297995, 113.9322047 22.5298188, 113.9321296 22.5298569, 113.9320289 22.5299254)",,,,,,,
6855960589,2536316971,0,732182003,False,unclassified,True,96.515,"LINESTRING (113.932494 22.5297772, 113.9332572 22.5297885, 113.9332998 22.5297862, 113.9333332 22.5297782, 113.9334261 22.529746)",,,,,,,
6855960590,2299624602,0,220883468,False,unclassified,False,87.994,"LINESTRING (113.9325215 22.5283818, 113.9333782 22.5283764)",,,,,,,
6855960590,11399372619,0,732182004,False,service,True,97.799,"LINESTRING (113.9325215 22.5283818, 113.9325053 22.5292612)",,,,,,,
6855960590,2299624560,0,220883468,False,unclassified,True,289.134,"LINESTRING (113.9325215 22.5283818, 113.9316905 22.5283893, 113.9315723 22.5284117, 113.9314806 22.5284483, 113.9314092 22.5284987, 113.9313462 22.5285718, 113.9313101 22.528637, 113.9312892 22.5287373, 113.9312907 22.5288286, 113.9313133 22.5289147, 113.9313399 22.5289857, 113.9315197 22.5293223, 113.9318294 22.5299023)",,,,,,,
6901200364,7243684785,0,220883468,False,unclassified,False,83.501,"LINESTRING (113.9366558 22.5332469, 113.9365941 22.5333234, 113.9365233 22.533387, 113.9364378 22.5334294, 113.9363653 22.5334499, 113.9362661 22.5334636, 113.9359283 22.5334609)",,,,,,,
6901200364,7243684775,0,220883468,False,unclassified,True,37.290000000000006,"LINESTRING (113.9366558 22.5332469, 113.9366736 22.5332055, 113.9366958 22.5331286, 113.9367087 22.5330308, 113.9367139 22.5329182)",,,,,,,
6901200364,9102966573,0,722200013,False,unclassified,False,115.91400000000002,"LINESTRING (113.9366558 22.5332469, 113.9370749 22.5334281, 113.9376864 22.5336715)",,南区校道,,,,,
7083615706,2400039345,0,488453361,False,unclassified,False,9.874,"LINESTRING (113.9329119 22.5338782, 113.9328629 22.5338018)",,深大东路,,,,,
7083615706,5569414901,0,758488031,False,footway,True,6.268,"LINESTRING (113.9329119 22.5338782, 113.9329728 22.5338818)",,,,,,,
7083615706,2404417658,0,488453361,False,unclassified,True,275.411,"LINESTRING (113.9329119 22.5338782, 113.9329509 22.5339391, 113.9333161 22.5343949, 113.9337751 22.5348535, 113.9340809 22.5352746, 113.934379 22.5357252, 113.9344756 22.5358808)",,深大东路,,,,,
7221567935,7221567936,0,773669451,False,footway,False,29.779,"LINESTRING (113.9316786 22.5378246, 113.9316814 22.5375568)",,,,,,,
7221567935,6352244502,0,"[232096320, 773669450]",False,footway,False,42.244,"LINESTRING (113.9316786 22.5378246, 113.9320292 22.5378258, 113.9320851 22.5378477)",,,,,,,
7221567935,2401128837,0,"[773669450, 231782237]",False,footway,True,56.819,"LINESTRING (113.9316786 22.5378246, 113.9312997 22.5378234, 113.9312509 22.5378358, 113.9311436 22.5378927)",,,,,,,
7221567936,2398019417,0,231407864,False,unclassified,True,7.608,"LINESTRING (113.9316814 22.5375568, 113.9316099 22.5375747)",,深大西路,,,,,
7221567936,7221567935,0,773669451,False,footway,True,29.779,"LINESTRING (113.9316814 22.5375568, 113.9316786 22.5378246)",,,,,,,
7221567936,2398019462,0,"[231407864, 488453361]",False,unclassified,False,73.431,"LINESTRING (113.9316814 22.5375568, 113.9317541 22.5375386, 113.9319271 22.5374919, 113.9320585 22.5374746, 113.9321551 22.537482, 113.9322275 22.5375117, 113.9323364 22.5376077)",,"['深大西路', '深大东路']",,,,,
7243667754,11399357217,0,776358620,False,footway,True,3.687,"LINESTRING (113.9374142 22.5331278, 113.9374164 22.5330947)",,,,,,,
7243667765,2536316937,0,246621648,False,unclassified,True,18.558,"LINESTRING (113.9335195 22.530517, 113.933344 22.5304773)",,,,,,,
7243667765,2536316934,0,246621648,False,unclassified,False,85.49300000000001,"LINESTRING (113.9335195 22.530517, 113.933845 22.5306089, 113.9339167 22.5306306, 113.9339873 22.5306642, 113.9341141 22.5307521, 113.9342426 22.5308667)",,,,,,,
7243667765,2536316971,0,976044132,True,unclassified,False,89.15899999999999,"LINESTRING (113.9335195 22.530517, 113.9335273 22.5298884, 113.9335238 22.5298651, 113.9335101 22.5298432, 113.9334261 22.529746)",,,,,,,
7243667769,9128533673,0,220883468,False,unclassified,False,72.61699999999999,"LINESTRING (113.9348119 22.5302694, 113.9350742 22.5305036, 113.9353198 22.5307237)",,,,,,,
7243667769,2299624578,0,220883468,False,unclassified,True,63.015,"LINESTRING (113.9348119 22.5302694, 113.934654 22.5300914, 113.93451 22.5299049, 113.9344547 22.5298103)",,,,,,,
7243667769,11397135799,0,"[987586194, 987586195, 776358635]",False,"['steps', 'footway']",True,156.87699999999998,"LINESTRING (113.9348119 22.5302694, 113.9347511 22.5303401, 113.934346 22.5306967, 113.9343324 22.5308153, 113.9345778 22.5310315, 113.9347344 22.531174, 113.9348718 22.5312842)","['yes', 'boardwalk']",,,,,,
7243667784,4840143137,0,220883468,False,unclassified,False,14.832,"LINESTRING (113.9340533 22.5320247, 113.9340081 22.5319928, 113.9339409 22.531941)",,,,,,,
7243667784,7243684685,0,220883468,False,unclassified,True,188.95,"LINESTRING (113.9340533 22.5320247, 113.934162 22.5321188, 113.9342364 22.5322042, 113.9343108 22.5323092, 113.9343548 22.5323731, 113.9344005 22.5324371, 113.9344795 22.5325307, 113.9346099 22.5326646, 113.9352785 22.533285)",,,,,,,
7243667784,9102966522,0,722200011,False,footway,False,50.43599999999999,"LINESTRING (113.9340533 22.5320247, 113.9341385 22.5320187, 113.9344128 22.5317427)",,,,,,,
7243667784,2291908204,0,"[776358617, 237757618]",False,"['steps', 'footway']",True,64.527,"LINESTRING (113.9340533 22.5320247, 113.9339256 22.5320358, 113.9339665 22.532077, 113.9341088 22.532189, 113.9340665 22.5322311, 113.9339176 22.5321216)",yes,,,,,,
7243684685,7243667784,0,220883468,False,unclassified,False,188.95,"LINESTRING (113.9352785 22.533285, 113.9346099 22.5326646, 113.9344795 22.5325307, 113.9344005 22.5324371, 113.9343548 22.5323731, 113.9343108 22.5323092, 113.9342364 22.5322042, 113.934162 22.5321188, 113.9340533 22.5320247)",,,,,,,
7243684685,2394958848,0,220883468,False,unclassified,True,34.278,"LINESTRING (113.9352785 22.533285, 113.9353808 22.5333593, 113.9354417 22.533397, 113.935489 22.5334205, 113.9355604 22.5334461)",,,,,,,
7243684685,9102966573,0,976046142,False,unclassified,True,372.81200000000007,"LINESTRING (113.9352785 22.533285, 113.9361777 22.5340484, 113.9371351 22.5346319, 113.9372377 22.5346403, 113.9372739 22.5346236, 113.9373313 22.5345734, 113.937595 22.5339036, 113.9376864 22.5336715)",,,,,,,
7243684741,9128533674,0,776358634,False,footway,False,10.762,"LINESTRING (113.9343601 22.5315252, 113.9344472 22.531579)",,,,,,,
7243684741,9102966547,0,984606889,False,footway,False,6.058,"LINESTRING (113.9343601 22.5315252, 113.9343103 22.531496)",,,,,,,
7243684741,2536316934,0,246621648,False,unclassified,True,103.167,"LINESTRING (113.9343601 22.5315252, 113.9345558 22.5313251, 113.9346543 22.53122, 113.9344892 22.531073, 113.9342426 22.5308667)",,,,,,,
7243684741,4840143137,0,976045161,False,unclassified,False,63.185,"LINESTRING (113.9343601 22.5315252, 113.9340087 22.5318784, 113.9339409 22.531941)",,,,,,,
7243684755,7243684756,0,776358635,False,footway,False,25.574,"LINESTRING (113.9363394 22.5329664, 113.9363464 22.5327365)",yes,,,,,,
7243684755,7243684777,0,776358639,False,footway,False,11.824,"LINESTRING (113.9363394 22.5329664, 113.9364545 22.5329687)",yes,,,,,,
7243684755,11397135809,0,"[776358640, 776358641, 776358637, 776358616]",False,footway,True,249.3,"LINESTRING (113.9363394 22.5329664, 113.9356855 22.5329618, 113.9356625 22.5329408, 113.9353794 22.5327643, 113.9353469 22.5327063, 113.9351357 22.5322477, 113.9347682 22.5319397, 113.9346242 22.5318098, 113.9345525 22.531757)",yes,召南天桥,yes,,,,building_passage
7243684756,7243684755,0,776358635,False,footway,True,25.574,"LINESTRING (113.9363464 22.5327365, 113.9363394 22.5329664)",yes,,,,,,
7243684756,9128533668,0,776358635,False,footway,False,151.454,"LINESTRING (113.9363464 22.5327365, 113.9360301 22.532607, 113.935465 22.5321597, 113.9353201 22.5318308)",yes,,,,,,
7243684756,11397135836,0,"[1228974960, 1228974950, 1228974951]",False,"['steps', 'footway']",False,45.16,"LINESTRING (113.9363464 22.5327365, 113.9363485 22.5326873, 113.9363761 22.5326865, 113.9363751 22.5327427, 113.9365226 22.5327419, 113.9366288 22.5326435)",yes,,,,,,
7243684761,11397135818,0,722830205,False,footway,False,10.74,"LINESTRING (113.9351309 22.5320501, 113.9350637 22.5321241)",,,,,,,
7243684761,11397135816,0,776358636,False,footway,False,6.843,"LINESTRING (113.9351309 22.5320501, 113.935101 22.5319951)",,,,,,,
7243684761,11404766524,0,776358636,False,footway,True,4.034,"LINESTRING (113.9351309 22.5320501, 113.9351496 22.532082)",,,,,,,
7243684761,11404766525,0,722830205,False,footway,True,24.603,"LINESTRING (113.9351309 22.5320501, 113.9352538 22.5319117, 113.9352763 22.5319485)",,,,,,,
7243684763,11397135824,0,722830205,False,footway,False,34.32,"LINESTRING (113.9356202 22.5324292, 113.9354313 22.5321746)",,,,,,,
7243684763,6780259584,0,722830205,False,footway,True,6.05,"LINESTRING (113.9356202 22.5324292, 113.9356653 22.5324642)",,,,,,,
7243684763,11397135801,0,1228974933,False,footway,True,30.82,"LINESTRING (113.9356202 22.5324292, 113.9353243 22.5323831)",,,,,,,
7243684763,11397135802,0,1228974934,False,footway,True,26.303,"LINESTRING (113.9356202 22.5324292, 113.9354503 22.5326062)",,,,,,,
7243684768,7243684777,0,776358639,False,footway,True,51.087,"LINESTRING (113.9369519 22.5329657, 113.9364545 22.5329687)",yes,,,,,,
7243684768,7243684773,0,776358645,False,footway,True,18.235,"LINESTRING (113.9369519 22.5329657, 113.9370053 22.5331221)",yes,,,,,,
7243684768,11397135840,0,776358645,False,footway,False,37.958999999999996,"LINESTRING (113.9369519 22.5329657, 113.9368872 22.532861, 113.9368265 22.5327428, 113.936775 22.5326664)",yes,,,,,,
7243684773,7243684768,0,776358645,False,footway,False,18.235,"LINESTRING (113.9370053 22.5331221, 113.9369519 22.5329657)",yes,,,,,,
7243684773,6774402591,0,"[984607883, 776358645]",False,footway,True,29.776,"LINESTRING (113.9370053 22.5331221, 113.9370079 22.5331328, 113.9370569 22.5333856)",yes,,,,,,yes
7243684773,3255166655,0,"[1228974954, 776358643, 1228974959]",False,"['steps', 'footway']","[False, True]",27.439,"LINESTRING (113.9370053 22.5331221, 113.9370434 22.5331095, 113.9369806 22.5329588, 113.9369596 22.532915)",yes,,,,,,
7243684775,3255166655,0,776358642,False,footway,False,25.237,"LINESTRING (113.9367139 22.5329182, 113.9369596 22.532915)",,,,,,,
7243684775,6901200364,0,220883468,False,unclassified,False,37.290000000000006,"LINESTRING (113.9367139 22.5329182, 113.9367087 22.5330308, 113.9366958 22.5331286, 113.9366736 22.5332055, 113.9366558 22.5332469)",,,,,,,
7243684775,11397135836,0,220883468,False,unclassified,True,32.44,"LINESTRING (113.9367139 22.5329182, 113.9367087 22.5328215, 113.9367045 22.5328014, 113.9366987 22.5327731, 113.93668 22.5327235, 113.9366487 22.532669, 113.9366288 22.5326435)",,,,,,,
7243684775,6780259578,0,"[1228974952, 776358642]",False,footway,True,64.747,"LINESTRING (113.9367139 22.5329182, 113.9366212 22.5328814, 113.9363972 22.5328752, 113.9360918 22.532873)",,,,,,,
7243684777,7243684768,0,776358639,False,footway,False,51.087,"LINESTRING (113.9364545 22.5329687, 113.9369519 22.5329657)",yes,,,,,,
7243684777,7243684755,0,776358639,False,footway,True,11.824,"LINESTRING (113.9364545 22.5329687, 113.9363394 22.5329664)",yes,,,,,,
7243684777,9103039264,0,776358646,False,footway,False,55.745000000000005,"LINESTRING (113.9364545 22.5329687, 113.9364538 22.5332444, 113.936279 22.533402)",yes,,,,,,
7243684781,9103039256,0,"[984608622, 776358646]",False,"['steps', 'footway']",False,330.432,"LINESTRING (113.9361031 22.5337292, 113.9361719 22.5337652, 113.9359693 22.5340211, 113.9358962 22.5341221, 113.9350975 22.5355067, 113.9349634 22.5357267, 113.9347034 22.536059, 113.9346224 22.5360255, 113.9345005 22.5359313)",yes,,,,,,
7243684781,9103039264,0,776358646,False,footway,True,48.013999999999996,"LINESTRING (113.9361031 22.5337292, 113.9360826 22.5337204, 113.9360517 22.533605, 113.936279 22.533402)",yes,,,,,,
7243684781,7243684785,0,"[776358648, 776358647]",False,"['steps', 'footway']",False,66.632,"LINESTRING (113.9361031 22.5337292, 113.9362491 22.5335728, 113.9362114 22.5335377, 113.9361192 22.5336105, 113.9359283 22.5334609)",yes,,,,,,
7243684785,2394958848,0,220883468,False,unclassified,False,37.821,"LINESTRING (113.9359283 22.5334609, 113.9355604 22.5334461)",,,,,,,
7243684785,6901200364,0,220883468,False,unclassified,True,83.501,"LINESTRING (113.9359283 22.5334609, 113.9362661 22.5334636, 113.9363653 22.5334499, 113.9364378 22.5334294, 113.9365233 22.533387, 113.9365941 22.5333234, 113.9366558 22.5332469)",,,,,,,
7243684785,7243684781,0,"[776358648, 776358647]",False,"['steps', 'footway']",True,66.632,"LINESTRING (113.9359283 22.5334609, 113.9361192 22.5336105, 113.9362114 22.5335377, 113.9362491 22.5335728, 113.9361031 22.5337292)",yes,,,,,,
7501205632,3255140810,0,801959630,False,service,True,31.985999999999997,"LINESTRING (113.9293886 22.5409691, 113.9291233 22.5409691, 113.9291003 22.5409757, 113.9290833 22.5409887)",,,,,,,
8987380715,2404417634,0,971088919,False,service,True,36.412,"LINESTRING (113.9340488 22.5364326, 113.9336978 22.5363865)",,,,,,,
8987380715,5517945301,0,971088919,False,service,False,70.584,"LINESTRING (113.9340488 22.5364326, 113.9341282 22.5362919, 113.9344222 22.5362106, 113.93463 22.536194)",,,,,,,
8987380715,8987400718,0,"[971088920, 231530786]",False,service,"[False, True]",80.722,"LINESTRING (113.9340488 22.5364326, 113.9339877 22.536736, 113.933908 22.5371468)",,,,,,,
8987400718,6346748206,0,231530786,False,service,False,75.72,"LINESTRING (113.933908 22.5371468, 113.9338875 22.5372527, 113.933858 22.5374047, 113.9334074 22.5373565)",,,,,,,
8987400718,8987380715,0,"[971088920, 231530786]",False,service,"[False, True]",80.722,"LINESTRING (113.933908 22.5371468, 113.9339877 22.536736, 113.9340488 22.5364326)",,,,,,,
8987400718,8987400721,0,971088921,False,service,False,204.99399999999997,"LINESTRING (113.933908 22.5371468, 113.93489 22.5373106, 113.9351794 22.5376923, 113.9351565 22.5381477)",,,,,,,
8987400721,2398019487,0,488453361,False,unclassified,False,87.589,"LINESTRING (113.9351565 22.5381477, 113.9352879 22.538084, 113.9354864 22.5379354, 113.9355883 22.5378115, 113.9356473 22.5376851, 113.9356473 22.5375637)",,深大东路,,,,,
8987400721,2476511408,0,488453361,False,unclassified,True,29.753,"LINESTRING (113.9351565 22.5381477, 113.9350224 22.5382128, 113.9348939 22.5382598)",,深大东路,,,,,
8987400721,8987400718,0,971088921,False,service,True,204.994,"LINESTRING (113.9351565 22.5381477, 113.9351794 22.5376923, 113.93489 22.5373106, 113.933908 22.5371468)",,,,,,,
9013476453,2400176570,0,237892847,False,footway,False,21.533,"LINESTRING (113.9306091 22.5412417, 113.9304358 22.5413507)",,,,,,,
9013476453,2457644654,0,237892848,False,service,False,102.04499999999999,"LINESTRING (113.9306091 22.5412417, 113.9306455 22.5412865, 113.9312839 22.540848, 113.9312032 22.5407453)",,,,,parking_aisle,,
9013476453,2457644654,1,237892848,False,service,True,89.47800000000001,"LINESTRING (113.9306091 22.5412417, 113.930565 22.5411874, 113.9312032 22.5407453)",,,,,parking_aisle,,
9013476454,2401128836,0,231782232,False,service,False,17.51,"LINESTRING (113.9309929 22.5363465, 113.9310198 22.536191)",,,,,,,
9013476454,2401128818,0,231782232,False,service,True,20.283,"LINESTRING (113.9309929 22.5363465, 113.930956 22.5365257)",,,,,,,
9013476454,2401131187,0,231782436,False,footway,False,10.74,"LINESTRING (113.9309929 22.5363465, 113.9310956 22.5363647)",yes,,,,,,
9013476454,2401131077,0,231782436,False,footway,True,10.385,"LINESTRING (113.9309929 22.5363465, 113.9308936 22.5363289)",yes,,,,,,
9013476455,2457650344,0,231782232,False,service,False,43.212,"LINESTRING (113.9302462 22.5362101, 113.9301731 22.5365928)",,,,,,,
9013476455,2401128815,0,231782232,False,service,True,29.403,"LINESTRING (113.9302462 22.5362101, 113.9303034 22.535951)",,,,,,,
9013476455,2401131152,0,231782433,False,footway,False,6.53,"LINESTRING (113.9302462 22.5362101, 113.9303087 22.5362209)",yes,,,,,,
9013476455,2401131137,0,231782433,False,footway,True,11.621,"LINESTRING (113.9302462 22.5362101, 113.930135 22.5361908)",yes,,,,,,
9013476456,2401131074,0,231782431,False,footway,False,11.502,"LINESTRING (113.9294958 22.5354037, 113.9293854 22.5353863)",yes,,,,,,
9013476456,2401131132,0,231782431,False,footway,True,11.107,"LINESTRING (113.9294958 22.5354037, 113.9296024 22.5354205)",yes,,,,,,
9013476456,2402103349,0,231782438,False,service,False,18.445,"LINESTRING (113.9294958 22.5354037, 113.929481 22.5354872, 113.9294538 22.5355095, 113.9294028 22.5355169)",,,,,,,
9013476456,2401131124,0,231782438,False,service,True,52.63,"LINESTRING (113.9294958 22.5354037, 113.929553 22.5350834, 113.9295503 22.5350264, 113.9295182 22.5349397)",,,,,,,
9013476457,2401131139,0,231782432,False,footway,False,6.41,"LINESTRING (113.9284567 22.535082, 113.9285179 22.5350933)",yes,,,,,,
9013476457,2401131185,0,231782432,False,footway,True,6.044,"LINESTRING (113.9284567 22.535082, 113.928399 22.5350713)",yes,,,,,,
9013476457,2406688764,0,232307906,False,service,False,47.53,"LINESTRING (113.9284567 22.535082, 113.928531 22.5346601)",,,,,,,
9013476457,2542596884,0,232307906,False,service,True,33.641,"LINESTRING (113.9284567 22.535082, 113.9284347 22.5351826, 113.9282214 22.5351487)",,,,,,,
9032560220,2299624578,0,220883468,False,unclassified,False,17.502,"LINESTRING (113.9343803 22.5296687, 113.9344547 22.5298103)",,,,,,,
9032560220,2299624602,0,220883468,False,unclassified,True,203.87800000000004,"LINESTRING (113.9343803 22.5296687, 113.9342774 22.529361, 113.9342304 22.5291776, 113.9341669 22.5290072, 113.9340445 22.528606, 113.934013 22.5285339, 113.933963 22.5284631, 113.9338998 22.5284165, 113.9338212 22.5283866, 113.9337429 22.5283731, 113.9333782 22.5283764)",,,,,,,
9102966522,6774402586,0,722200011,False,footway,False,14.803,"LINESTRING (113.9344128 22.5317427, 113.9345094 22.5316439)",,,,,,,
9102966522,7243667784,0,722200011,False,footway,True,50.43599999999999,"LINESTRING (113.9344128 22.5317427, 113.9341385 22.5320187, 113.9340533 22.5320247)",,,,,,,
9102966522,11397135809,0,984606887,False,steps,True,16.36,"LINESTRING (113.9344128 22.5317427, 113.9344346 22.5317584, 113.9344572 22.5317755, 113.9344737 22.5317782, 113.9344953 22.5317806, 113.934514 22.5317779, 113.9345323 22.5317709, 113.9345525 22.531757)",,,,,,1.3,
9102966532,11404766523,0,984606888,False,footway,True,10.888,"LINESTRING (113.9351689 22.5322155, 113.9350917 22.5321484)",,,,,,,
9102966532,11397135820,0,1228974944,False,footway,True,5.861,"LINESTRING (113.9351689 22.5322155, 113.9352028 22.5321731)",,,,,,,
9102966532,6780259580,0,984606888,False,footway,False,76.553,"LINESTRING (113.9351689 22.5322155, 113.9354321 22.5327367, 113.9355468 22.532777)",,,,,,,
9102966536,9102966547,0,984606889,False,footway,True,54.266,"LINESTRING (113.9339178 22.5311693, 113.9343103 22.531496)",,,,,,,
9102966536,9102966554,0,984606891,False,footway,False,51.373,"LINESTRING (113.9339178 22.5311693, 113.9335768 22.5315073)",,,,,,,
9102966536,9102966553,0,984606891,False,footway,True,40.548,"LINESTRING (113.9339178 22.5311693, 113.9341715 22.5308899)",,,,,,,
9102966536,9102966538,0,984606889,False,footway,False,64.235,"LINESTRING (113.9339178 22.5311693, 113.9337689 22.5310144, 113.9337941 22.5306446)",,,,,,,
9102966538,9102966540,0,984606889,False,footway,False,56.603,"LINESTRING (113.9337941 22.5306446, 113.933379 22.5305367, 113.9332912 22.5304613)",,,,,,,
9102966538,9102966536,0,984606889,False,footway,True,64.235,"LINESTRING (113.9337941 22.5306446, 113.9337689 22.5310144, 113.9339178 22.5311693)",,,,,,,
9102966538,9102966553,0,984606890,False,footway,True,47.95,"LINESTRING (113.9337941 22.5306446, 113.9339176 22.5306897, 113.9339745 22.5307285, 113.9341715 22.5308899)",,,,,,,
9102966540,2536316937,0,776358633,False,service,True,5.707,"LINESTRING (113.9332912 22.5304613, 113.933344 22.5304773)",,,,,,,
9102966540,9102966574,0,776358633,False,service,False,81.726,"LINESTRING (113.9332912 22.5304613, 113.932706 22.5304585, 113.9325621 22.5306004)",,,,,,,
9102966540,9102966574,1,"[984606889, 984606891]",False,footway,"[False, True]",285.51800000000003,"LINESTRING (113.9332912 22.5304613, 113.9332987 22.5302158, 113.9333221 22.5301554, 113.9333221 22.5298757, 113.9332734 22.529848, 113.9331895 22.5298402, 113.9325324 22.529828, 113.9323663 22.5298257, 113.9322786 22.5298519, 113.9322393 22.5298986, 113.9322288 22.5299914, 113.9320749 22.5301403, 113.9325621 22.5306004)",,,,,,,
9102966540,9102966538,0,984606889,False,footway,True,56.603,"LINESTRING (113.9332912 22.5304613, 113.933379 22.5305367, 113.9337941 22.5306446)",,,,,,,
9102966547,9102966536,0,984606889,False,footway,False,54.266,"LINESTRING (113.9343103 22.531496, 113.9339178 22.5311693)",,,,,,,
9102966547,7243684741,0,984606889,False,footway,True,6.058,"LINESTRING (113.9343103 22.531496, 113.9343601 22.5315252)",,,,,,,
9102966547,9102966553,0,984606890,False,footway,False,93.876,"LINESTRING (113.9343103 22.531496, 113.9345484 22.5312378, 113.9345529 22.5312129, 113.9345469 22.5311977, 113.9341715 22.5308899)",,,,,,,
9102966547,9102966554,0,984607881,False,footway,True,106.294,"LINESTRING (113.9343103 22.531496, 113.9340203 22.5317957, 113.9339946 22.5318144, 113.9339587 22.5318253, 113.9339273 22.5318195, 113.9339027 22.5318098, 113.9336273 22.531604, 113.9335768 22.5315073)",,,,,,,
9102966553,9102966536,0,984606891,False,footway,False,40.548,"LINESTRING (113.9341715 22.5308899, 113.9339178 22.5311693)",,,,,,,
9102966553,9102966538,0,984606890,False,footway,False,47.95,"LINESTRING (113.9341715 22.5308899, 113.9339745 22.5307285, 113.9339176 22.5306897, 113.9337941 22.5306446)",,,,,,,
9102966553,9102966547,0,984606890,False,footway,True,93.876,"LINESTRING (113.9341715 22.5308899, 113.9345469 22.5311977, 113.9345529 22.5312129, 113.9345484 22.5312378, 113.9343103 22.531496)",,,,,,,
9102966554,9102966536,0,984606891,False,footway,True,51.373,"LINESTRING (113.9335768 22.5315073, 113.9339178 22.5311693)",,,,,,,
