element_type,osmid,geometry,nodes,building,leisure,name,name:en,name:zh,building:levels,addr:city,amenity,addr:housenumber,elevator,office,website,wikidata,wikipedia,toilets,toilets:wheelchair,alt_name,alt_name:zh,tourism,addr:street,roof:levels,min_level,name:zh-Hans,name:zh-Hant,capacity,smoking,description,opening_hours:signed,ways,type,internet_access,addr:housename,toilets:access
way,301426742,"POLYGON ((113.2851503 23.0980663, 113.2857721 23.0983245, 113.2857996 23.0982685, 113.2857365 23.0982423, 113.2857643 23.0981856, 113.2857055 23.0981612, 113.2856803 23.0982125, 113.2855533 23.0981598, 113.2855812 23.098103, 113.2855114 23.098074, 113.2854844 23.098129, 113.2853608 23.0980777, 113.2853851 23.0980281, 113.2853158 23.0979993, 113.2852923 23.0980471, 113.2851821 23.0980014, 113.2851503 23.0980663))","[3054784445, 3054785043, 3054786040, 3054791033, 3054791034, 3054784744, 3054784745, 3054786436, 3054790035, 3054790036, 3054790436, 3054790634, 3054790336, 3054786236, 3054786138, 3054790534, 3054784445]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426743,"POLYGON ((113.2890312 23.0995693, 113.2883516 23.0996816, 113.2883291 23.0995662, 113.2890086 23.099454, 113.2890312 23.0995693))","[3054790934, 3054790834, 3054783739, 3054791133, 3054790934]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426744,"POLYGON ((113.2860919 23.0994799, 113.2866904 23.09947, 113.2866886 23.0993789, 113.2860901 23.0993888, 113.2860919 23.0994799))","[3054790135, 3054786437, 3054786237, 3054786238, 3054790135]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426745,"POLYGON ((113.2861766 23.0998864, 113.2858744 23.0998915, 113.2858724 23.0997929, 113.2861746 23.0997878, 113.2861766 23.0998864))","[3054786041, 3054786139, 3054786239, 3054785541, 3054786041]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426746,"POLYGON ((113.2865867 23.0998787, 113.2862477 23.099882, 113.2862466 23.0997845, 113.2865856 23.0997812, 113.2865867 23.0998787))","[3054791233, 3054790235, 3054785044, 3054790037, 3054791233]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426747,"POLYGON ((113.2867055 23.0996692, 113.2862537 23.0996804, 113.2862509 23.0995834, 113.2867026 23.0995723, 113.2867055 23.0996692))","[3054784248, 3054790236, 3054789938, 3054784249, 3054784248]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301426748,"POLYGON ((113.2868172 23.099945, 113.2871031 23.0999416, 113.2871017 23.0998428, 113.2870284 23.0998426, 113.287028 23.0997926, 113.2868977 23.0997954, 113.2868967 23.0998452, 113.2868158 23.0998461, 113.2868172 23.099945))","[3054785644, 3054790437, 3054785542, 3054785139, 3054790438, 3054790935, 3054784250, 3054783740, 3054785644]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470851,"POLYGON ((113.288298 23.0959575, 113.2880359 23.09586, 113.2879845 23.095977, 113.2882466 23.0960745, 113.2881924 23.0961978, 113.2884468 23.0962925, 113.288571 23.0960102, 113.2883165 23.0959155, 113.288298 23.0959575))","[3055328138, 3055290828, 3055328139, 3055328145, 3055328157, 3055328163, 3055328142, 3055328134, 3055328138]",university,,康乐园餐厅,,康乐园餐厅,,,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470852,"POLYGON ((113.2853973 23.0972012, 113.2855289 23.0971722, 113.2855049 23.0970801, 113.2862925 23.0969064, 113.2862691 23.0968163, 113.2854814 23.09699, 113.285444 23.0968464, 113.2862316 23.0966727, 113.2861998 23.0965505, 113.2852806 23.0967532, 113.2853973 23.0972012))","[3055328475, 3055328472, 3055328466, 3055328455, 3055328450, 3055328461, 3055328451, 3055328441, 3055328213, 3055328446, 3055328475]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470853,"POLYGON ((113.2913214 23.0968263, 113.2917223 23.0967456, 113.291787 23.0970175, 113.2913731 23.0971009, 113.2913967 23.0972, 113.2919764 23.0970833, 113.2919125 23.0968144, 113.2918485 23.0965454, 113.2912817 23.0966594, 113.2913214 23.0968263))","[3055328435, 3055328440, 3055328458, 3055328465, 3055328470, 3055328462, 10166452974, 3055328195, 3055328198, 3055328435]",university,,中山楼,Zhongshan Building,中山楼,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470854,"POLYGON ((113.3000229 23.1015458, 113.3004979 23.1015505, 113.3005007 23.1013164, 113.3002884 23.1013143, 113.3002875 23.1013897, 113.3003719 23.1013905, 113.3003711 23.101456, 113.3001518 23.1014538, 113.3001526 23.1013883, 113.3001907 23.1013887, 113.3001916 23.1013133, 113.3000256 23.1013117, 113.3000229 23.1015458))","[3055328951, 3055328954, 3055328940, 3055328939, 3055328943, 3055328944, 3055328948, 3055328947, 3055328941, 3055328942, 3055328938, 3055328937, 3055328951]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470855,"POLYGON ((113.2848144 23.0970378, 113.2852431 23.0970431, 113.2852416 23.0971426, 113.2851179 23.0971411, 113.2851154 23.0973134, 113.2852887 23.0973155, 113.2852872 23.0974181, 113.284809 23.0974123, 113.2848105 23.0973097, 113.2850061 23.0973121, 113.2850086 23.0971397, 113.284813 23.0971373, 113.2848144 23.0970378))","[3055328463, 3055328464, 3055328471, 3055328469, 3055328480, 3055328481, 3055328485, 3055328484, 3055328478, 3055328479, 3055328468, 3055328467, 3055328463]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470856,"POLYGON ((113.2999956 23.1022015, 113.3004707 23.1022062, 113.3004734 23.101972, 113.3002611 23.1019699, 113.3002603 23.1020453, 113.3003446 23.1020461, 113.3003438 23.1021116, 113.3001245 23.1021095, 113.3001253 23.102044, 113.3001635 23.1020444, 113.3001643 23.101969, 113.2999984 23.1019673, 113.2999956 23.1022015))","[3055328975, 3055328976, 3055328968, 3055328967, 3055328971, 3055328972, 3055328974, 3055328973, 3055328969, 3055328970, 3055328966, 3055328965, 3055328975]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470857,"POLYGON ((113.2993962 23.1017254, 113.2997812 23.1017219, 113.2997804 23.1016478, 113.2996892 23.1016486, 113.2996881 23.1015475, 113.2997793 23.1015467, 113.2997779 23.1014141, 113.2993929 23.1014175, 113.2993935 23.1014803, 113.2995043 23.1014793, 113.2995056 23.1016024, 113.299453 23.1016029, 113.2994535 23.1016508, 113.2993954 23.1016513, 113.2993962 23.1017254))","[3055328964, 3055328963, 3055328957, 3055328958, 3055328953, 3055328952, 3055328945, 3055328946, 3055328950, 3055328949, 3055328955, 3055328956, 3055328960, 3055328961, 3055328964]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470858,"POLYGON ((113.2864402 23.0968507, 113.2869655 23.0967333, 113.2869344 23.0966156, 113.2869095 23.0966211, 113.2868958 23.0965692, 113.2869207 23.0965636, 113.2868897 23.0964463, 113.2867416 23.0964794, 113.2867726 23.0965967, 113.2868006 23.0965904, 113.2868144 23.0966424, 113.2867237 23.0966627, 113.28671 23.0966107, 113.2867352 23.0966051, 113.2867042 23.0964878, 113.2865576 23.0965206, 113.2865886 23.0966378, 113.2866186 23.0966311, 113.2866323 23.0966831, 113.2865407 23.0967036, 113.286527 23.0966516, 113.2865487 23.0966468, 113.2865177 23.0965295, 113.2863644 23.0965638, 113.2863954 23.096681, 113.286428 23.0966737, 113.2864417 23.0967257, 113.2864091 23.096733, 113.2864402 23.0968507))","[3055328449, 3055328438, 3055328211, 3055328212, 3055328201, 3055328199, 3055328181, 3055328184, 3055328206, 3055328204, 3055328221, 3055328225, 3055328210, 3055328209, 3055328186, 3055328191, 3055328218, 3055328216, 3055328229, 3055328232, 3055328223, 3055328222, 3055328193, 3055328200, 3055328228, 3055328226, 3055328434, 3055328436, 3055328449]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470859,"POLYGON ((113.2868025 23.0989936, 113.2870582 23.0989417, 113.2870341 23.0988413, 113.2867784 23.0988931, 113.2868025 23.0989936))","[3055328765, 3055328759, 3055328749, 3055328756, 3055328765]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470860,"POLYGON ((113.2904456 23.0994364, 113.2905938 23.0994093, 113.2905793 23.0993424, 113.2904312 23.0993695, 113.2904456 23.0994364))","[3055328800, 3055328796, 3055328790, 3055328793, 3055328800]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470861,"POLYGON ((113.2868106 23.0997078, 113.2872034 23.099636, 113.2871724 23.0994923, 113.2867795 23.0995641, 113.2868106 23.0997078))","[3055328819, 3055328814, 3055328803, 3055328809, 3055328819]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470862,"POLYGON ((113.2874648 23.0983436, 113.2877388 23.098295, 113.2877193 23.0982018, 113.2874453 23.0982504, 113.2874648 23.0983436))","[3055328511, 3055328508, 3055328504, 3055328506, 3055328511]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470863,"POLYGON ((113.286832 23.0986556, 113.287282 23.0985643, 113.2873066 23.0986668, 113.2868566 23.0987581, 113.286832 23.0986556))","[3055328735, 3055328528, 3055328737, 3055328745, 3055328735]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470864,"POLYGON ((113.2852703 23.0993409, 113.2850029 23.0992309, 113.284964 23.0993111, 113.2852314 23.099421, 113.2852703 23.0993409))","[3055328788, 3055328779, 3055328786, 3055328799, 3055328788]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470865,"POLYGON ((113.286828 23.0982867, 113.2871256 23.0982264, 113.287102 23.0981282, 113.2868045 23.0981886, 113.286828 23.0982867))","[3055328507, 3055328505, 3055328502, 3055328503, 3055328507]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470866,"POLYGON ((113.290751 23.1000139, 113.2908991 23.0999868, 113.2908846 23.0999199, 113.2907365 23.099947, 113.290751 23.1000139))","[3055328830, 3055328828, 3055328826, 3055328827, 3055328830]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470867,"POLYGON ((113.2868159 23.0994994, 113.2871575 23.0994369, 113.2871286 23.0993032, 113.286787 23.0993656, 113.2868159 23.0994994))","[3055328804, 3055328801, 3055328785, 3055328791, 3055328804]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470868,"POLYGON ((113.28538 23.0966977, 113.2855128 23.0966684, 113.2854782 23.0965356, 113.2853454 23.0965649, 113.28538 23.0966977))","[3055328437, 3055328433, 3055328202, 3055328207, 3055328437]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470869,"POLYGON ((113.2868119 23.0992711, 113.2870981 23.0992131, 113.2870654 23.0990764, 113.2867791 23.0991345, 113.2868119 23.0992711))","[3055328781, 3055328778, 3055328771, 3055328774, 3055328781]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470870,"POLYGON ((113.2850474 23.0994641, 113.2852014 23.0995275, 113.2851543 23.0996244, 113.2850003 23.099561, 113.2850474 23.0994641))","[3055328802, 3055328806, 3055328813, 3055328808, 3055328802]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470871,"POLYGON ((113.2876124 23.0984423, 113.2877769 23.0984131, 113.2877563 23.0983146, 113.2875917 23.0983438, 113.2876124 23.0984423))","[3055328520, 3055328517, 3055328509, 3055328512, 3055328520]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470872,"POLYGON ((113.2865373 23.0979119, 113.2862301 23.0979817, 113.2861388 23.0976416, 113.286446 23.0975718, 113.2865373 23.0979119))","[3055328498, 3055328500, 3055328490, 3055328488, 3055328498]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470873,"POLYGON ((113.2868065 23.0985261, 113.2872473 23.0984366, 113.2872242 23.0983402, 113.2867834 23.0984296, 113.2868065 23.0985261))","[3055328523, 3055328519, 3055328510, 3055328518, 3055328523]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470874,"POLYGON ((113.2903342 23.0989446, 113.2904823 23.0989175, 113.2904678 23.0988506, 113.2903197 23.0988777, 113.2903342 23.0989446))","[3055328760, 3055328757, 3055328751, 3055328754, 3055328760]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470875,"POLYGON ((113.2877304 23.1003077, 113.2880179 23.1002633, 113.2879921 23.1001217, 113.2877045 23.1001661, 113.2877304 23.1003077))","[3055328936, 3055328935, 3055328933, 3055328934, 3055328936]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470876,"POLYGON ((113.2853562 23.0991546, 113.2850888 23.0990446, 113.2850498 23.0991248, 113.2853172 23.0992348, 113.2853562 23.0991546))","[3055328775, 3055328766, 3055328773, 3055328780, 3055328775]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470877,"POLYGON ((113.287107 23.0989331, 113.2873496 23.0988839, 113.287325 23.0987815, 113.2870824 23.0988307, 113.287107 23.0989331))","[3055328758, 3055328755, 3055328746, 3055328748, 3055328758]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470878,"POLYGON ((113.2894617 23.0969713, 113.2897993 23.0969922, 113.2898122 23.0968162, 113.2894746 23.0967953, 113.2894617 23.0969713))","[3055328454, 3055328457, 3055328445, 3055328444, 3055328454]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470879,"POLYGON ((113.2910108 23.0997103, 113.2911589 23.0996832, 113.2911445 23.0996163, 113.2909964 23.0996434, 113.2910108 23.0997103))","[3055328820, 3055328816, 3055328812, 3055328815, 3055328820]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470880,"POLYGON ((113.2852562 23.0985893, 113.2855804 23.0987226, 113.2855201 23.0988466, 113.285196 23.0987133, 113.2852562 23.0985893))","[3055328529, 3055328740, 3055328750, 3055328739, 3055328529]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470881,"POLYGON ((113.2847338 23.0966424, 113.2845934 23.0966406, 113.2845947 23.0965516, 113.2847351 23.0965533, 113.2847338 23.0966424))","[3055328220, 3055328219, 3055328196, 3055328197, 3055328220]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470882,"POLYGON ((113.2880528 23.1001123, 113.2886091 23.1000264, 113.2885883 23.0999128, 113.2880321 23.0999986, 113.2880528 23.1001123))","[3055328832, 3055328831, 3055328825, 3055328829, 3055328832]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470883,"POLYGON ((113.2900739 23.0993684, 113.290222 23.0993413, 113.2902075 23.0992744, 113.2900594 23.0993015, 113.2900739 23.0993684))","[3055328792, 3055328789, 3055328782, 3055328783, 3055328792]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470884,"POLYGON ((113.2847414 23.0968482, 113.2844381 23.0968445, 113.2844394 23.096754, 113.2847427 23.0967577, 113.2847414 23.0968482))","[3055328448, 3055328447, 3055328442, 3055328443, 3055328448]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470885,"POLYGON ((113.2847414 23.0970593, 113.2842939 23.0970538, 113.2842953 23.0969546, 113.2847428 23.0969601, 113.2847414 23.0970593))","[3055328460, 3055328459, 3055328452, 3055328453, 3055328460]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470886,"POLYGON ((113.2854538 23.0989867, 113.2851864 23.0988768, 113.2851474 23.0989569, 113.2854148 23.0990669, 113.2854538 23.0989867))","[3055328764, 3055328753, 3055328761, 3055328767, 3055328764]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470887,"POLYGON ((113.2872424 23.0959949, 113.2875334 23.0959283, 113.2875116 23.0958479, 113.2872206 23.0959145, 113.2872424 23.0959949))","[3055328141, 3055328136, 3055290827, 3055328133, 3055328141]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470888,"POLYGON ((113.2856914 23.0977479, 113.2860094 23.0976757, 113.2860804 23.0979403, 113.2857625 23.0980125, 113.2856914 23.0977479))","[3055328495, 3055328492, 3055328499, 3055328501, 3055328495]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470889,"POLYGON ((113.2898249 23.0966965, 113.2894768 23.0966756, 113.289482 23.0966023, 113.2898301 23.0966232, 113.2898249 23.0966965))","[3055328231, 3055328227, 3055328208, 3055328214, 3055328231]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470890,"POLYGON ((113.2869929 23.0963379, 113.2868736 23.0958617, 113.2872622 23.0957793, 113.28729 23.0958902, 113.2870522 23.0959406, 113.2871437 23.0963059, 113.2869929 23.0963379))","[3055328169, 3055290829, 3055290825, 3055290831, 3055328137, 3055328165, 3055328169]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470891,"POLYGON ((113.2853498 23.0964515, 113.2853061 23.0962836, 113.2848968 23.0963738, 113.2848606 23.0962346, 113.2853704 23.0961222, 113.2854505 23.0964293, 113.2853498 23.0964515))","[3055328192, 3055328170, 3055328182, 3055328166, 3055328156, 3055328187, 3055328192]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470892,"POLYGON ((113.2863095 23.098619, 113.2866918 23.0986178, 113.2866908 23.0983575, 113.2863619 23.0983585, 113.2863625 23.0985314, 113.2863092 23.0985316, 113.2863095 23.098619))","[3055328733, 3055328532, 3055328513, 3055328514, 3055328524, 3055328525, 3055328733]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470893,"POLYGON ((113.2846636 23.0973576, 113.2844626 23.0973552, 113.284464 23.0972582, 113.284309 23.0972563, 113.2843063 23.0974396, 113.2846624 23.0974439, 113.2846636 23.0973576))","[3055328477, 3055328476, 3055328474, 3055328473, 3055328482, 3055328483, 3055328477]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470894,"POLYGON ((113.2880338 23.099842, 113.2880036 23.0997194, 113.2880609 23.0997075, 113.2880374 23.0996121, 113.2881129 23.0996027, 113.2881402 23.0997137, 113.2881728 23.0997069, 113.2881976 23.0998079, 113.2880338 23.099842))","[3055328824, 3055328822, 3055328818, 3055328811, 3055328810, 3055328821, 3055328817, 3055328823, 3055328824]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470895,"POLYGON ((113.287956 23.0995411, 113.2879258 23.0994184, 113.2879831 23.0994065, 113.2879596 23.0993111, 113.2880351 23.0993017, 113.2880624 23.0994127, 113.288095 23.0994059, 113.2881199 23.0995069, 113.287956 23.0995411))","[3055328807, 3055328798, 3055328795, 3055328787, 3055328784, 3055328797, 3055328794, 3055328805, 3055328807]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470896,"POLYGON ((113.2878726 23.0992043, 113.2878424 23.0990816, 113.2878997 23.0990697, 113.2878763 23.0989744, 113.2879518 23.098965, 113.2879791 23.0990759, 113.2880116 23.0990691, 113.2880365 23.0991702, 113.2878726 23.0992043))","[3055328777, 3055328772, 3055328769, 3055328763, 3055328762, 3055328770, 3055328768, 3055328776, 3055328777]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470897,"POLYGON ((113.2877946 23.0988586, 113.2877652 23.098736, 113.2878234 23.0987242, 113.2878122 23.0986774, 113.287885 23.0986626, 113.2879013 23.0987304, 113.2879343 23.0987237, 113.2879587 23.0988252, 113.2877946 23.0988586))","[3055328752, 3055328744, 3055328742, 3055328738, 3055328736, 3055328743, 3055328741, 3055328747, 3055328752]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470898,"POLYGON ((113.284927 23.0976473, 113.2853159 23.09782, 113.2853485 23.0977579, 113.2852874 23.0977308, 113.2853111 23.0976857, 113.2850108 23.0975524, 113.2849949 23.0975826, 113.2849673 23.0975704, 113.284927 23.0976473))","[3055328491, 3055328497, 3055328496, 3055328494, 3055328493, 3055328486, 3055328489, 3055328487, 3055328491]",university,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470899,"POLYGON ((113.287725 23.0986002, 113.2875373 23.0986335, 113.2874821 23.0985992, 113.2874702 23.0985424, 113.2874488 23.0985462, 113.2874187 23.0984024, 113.2874969 23.0983885, 113.2875211 23.0985039, 113.2876983 23.0984725, 113.287725 23.0986002))","[3055328531, 3055328734, 3055328530, 3055328526, 3055328527, 3055328516, 3055328515, 3055328522, 3055328521, 3055328531]",university,,老年人活动中心,,老年人活动中心,3,,,,,,,,,,,,,,,,,,,,,,,,,,,
way,301470900,"POLYGON ((113.2879693 23.0965935, 113.2880082 23.0965054, 113.2880345 23.0965152, 113.2880559 23.0964666, 113.2880273 23.0964043, 113.2880593 23.0963318, 113.2881327 23.0963033, 113.2882077 23.0963313, 113.2882375 23.096396, 113.2882888 23.0964152, 113.2883014 23.0963867, 113.2883902 23.0964198, 113.2883416 23.09653, 113.2882217 23.0964853, 113.288131 23.0965205, 113.2880805 23.096635, 113.2879693 23.0965935))","[3055328205, 3055328188, 3055328189, 3055328183, 3055328177, 3055328168, 3055328164, 3055328167, 3055328176, 3055328178, 3055328174, 3055328179, 3055328194, 3055328185, 3055328190, 3055328217, 3055328205]",university,,教工活动中心,,教工活动中心,,,,,,,,,,,,,,,,,,,,,,,,,,,,
