u,v,key,osmid,lanes,highway,service,oneway,reversed,length,geometry,name,maxspeed,junction,bridge,access,tunnel,width,est_width
6369783110,6456247224,0,"[690617296, 573272643]",3,residential,,True,False,132.443,"LINESTRING (103.7848437 1.2942695, 103.7846996 1.2944889, 103.784577 1.2946645, 103.7845246 1.294734, 103.7843255 1.2950349, 103.7842318 1.2951853, 103.7841894 1.2952641)",Lower Kent Ridge Road,50,,,,,,
6379026540,7930212923,0,628773208,,footway,,False,False,2.212,"LINESTRING (103.7802629 1.2963325, 103.7802446 1.2963247)",,,,,,,,
6379026540,5936483037,0,628773208,,footway,,False,True,18.581,"LINESTRING (103.7802629 1.2963325, 103.7804017 1.2964256)",,,,,,,,
6379026540,5258691443,0,647085174,2,pedestrian,,False,False,11.588000000000001,"LINESTRING (103.7802629 1.2963325, 103.7802833 1.2962845, 103.7802923 1.2962634, 103.7803058 1.2962376)",Science Drive 2,,,,,,,
6379026540,7912201021,0,"[874067396, 1207742836, 647085174]",2,"['pedestrian', 'service']",,False,True,20.056,"LINESTRING (103.7802629 1.2963325, 103.7802483 1.2963693, 103.7802371 1.2963929, 103.7801934 1.2964989)",Science Drive 2,,,,,,,
6424744377,1345103807,0,119805562,,footway,,False,False,14.247,"LINESTRING (103.7701443 1.2979351, 103.7700163 1.2979415)",,,,,,,,
6424744377,1345103795,0,119805562,,footway,,False,True,5.298,"LINESTRING (103.7701443 1.2979351, 103.7701919 1.2979327)",,,,,,,,
6424744377,5936501309,0,685556122,,footway,,False,False,102.19200000000001,"LINESTRING (103.7701443 1.2979351, 103.7701566 1.2977671, 103.7700664 1.2972594, 103.770123 1.2972452, 103.7700838 1.297073)",,,,,,,,
6456247224,1362160501,0,690616811,2,residential,,True,False,12.413,"LINESTRING (103.7841894 1.2952641, 103.7841331 1.2953605)",Lower Kent Ridge Road,50,,,,,,
6456247224,6456247238,0,688475482,1,residential,,True,False,25.532,"LINESTRING (103.7841894 1.2952641, 103.7841234 1.2952946, 103.7840822 1.2953083, 103.7840375 1.2953165, 103.78397 1.2953255)",,50,,,,,,
6456247230,2586166062,0,252570399,2,service,driveway,False,False,8.017,"LINESTRING (103.7838073 1.2952488, 103.7838007 1.2953206)",,,,,,,,
6456247230,6479978194,0,252570399,2,service,driveway,False,True,2.445,"LINESTRING (103.7838073 1.2952488, 103.7838102 1.295227)",,,,,,,,
6456247230,7907911437,0,847063491,,footway,,False,False,4.791,"LINESTRING (103.7838073 1.2952488, 103.7837642 1.2952486)",,,,,,,,
6456247230,7911557514,0,"[847063491, 847390820]",,footway,,False,True,169.236,"LINESTRING (103.7838073 1.2952488, 103.7839486 1.295284, 103.7839875 1.2952947, 103.7840478 1.295288, 103.784088 1.2952705, 103.7841444 1.2952156, 103.7842074 1.2951472, 103.7843093 1.2950091, 103.7843375 1.2949716, 103.7844823 1.2947584, 103.784705 1.2944312, 103.7848099 1.2942753)",,,,,,,,
6456247232,6456247236,0,688475484,1,service,,True,False,2.936,"LINESTRING (103.7836843 1.2954216, 103.7836989 1.2953996)",,,,,,,,
6456247232,7904159445,0,"[847061942, 847056471]",,footway,,False,False,103.664,"LINESTRING (103.7836843 1.2954216, 103.7837959 1.2954369, 103.7839076 1.2954599, 103.7839281 1.2954755, 103.7839409 1.2954998, 103.7839492 1.2955266, 103.7839405 1.2955655, 103.7836522 1.296074)",,,,,,,,
6456247233,6456247239,0,690372990,2,service,,True,False,29.93,"LINESTRING (103.7833518 1.2953901, 103.783621 1.2953942)",,,,,,,,
6456247233,6456247232,0,"[121762755, 688475484, 688475485]",1,service,,True,False,42.226000000000006,"LINESTRING (103.7833518 1.2953901, 103.78337 1.2954107, 103.7834007 1.2954401, 103.7834276 1.2954601, 103.7834404 1.2954652, 103.7835458 1.2954646, 103.7836429 1.295464, 103.783656 1.2954565, 103.7836843 1.2954216)",,,,,,,,
6456247235,1362160515,0,121762759,2,service,parking_aisle,False,False,81.34700000000001,"LINESTRING (103.7830203 1.2954599, 103.7829379 1.2954598, 103.7825913 1.2954693, 103.7825273 1.2954759, 103.7824613 1.2955014, 103.7824054 1.2955298, 103.7823265 1.2955988)",,,,,,,,
6456247236,6456247244,0,744889480,2,service,,True,False,35.184999999999995,"LINESTRING (103.7836989 1.2953996, 103.7837331 1.2954035, 103.7837949 1.2954082, 103.7838416 1.2954165, 103.7839519 1.2954443, 103.7840013 1.2954764)",,,,,,,,
6456247237,6456247239,0,688475486,1,service,,True,False,8.185,"LINESTRING (103.7836198 1.2953206, 103.783621 1.2953942)",,,,,,,,
6456247237,6480045760,0,826039170,2,service,,True,False,26.228,"LINESTRING (103.7836198 1.2953206, 103.7833839 1.2953247)",,,,,,,,
6456247238,2586166062,0,690623482,1,service,,True,False,18.829,"LINESTRING (103.78397 1.2953255, 103.783876 1.2953235, 103.7838007 1.2953206)",,,,,,,,
6456247239,6456247236,0,840071594,2,service,,True,False,8.681,"LINESTRING (103.783621 1.2953942, 103.7836989 1.2953996)",,,,,,,,
6456247243,6456247238,0,573272647,1,service,,True,False,13.634,"LINESTRING (103.7840846 1.2953659, 103.784016 1.2953332, 103.78397 1.2953255)",,,,,,,,
6456247243,6456247244,0,688475487,2,residential,,True,False,16.275,"LINESTRING (103.7840846 1.2953659, 103.7840422 1.29539, 103.7840128 1.295429, 103.7840013 1.2954764)",Lower Kent Ridge Road,50,roundabout,,,,,
6456247244,1249567544,0,688475487,2,residential,,True,False,5.426,"LINESTRING (103.7840013 1.2954764, 103.7840095 1.2955245)",Lower Kent Ridge Road,50,roundabout,,,,,
6479978194,6456247230,0,252570399,2,service,driveway,False,False,2.445,"LINESTRING (103.7838102 1.295227, 103.7838073 1.2952488)",,,,,,,,
6479978194,4367653397,0,"[252570400, 255502805, 690611199]",2,service,driveway,True,False,160.13699999999997,"LINESTRING (103.7838102 1.295227, 103.7838631 1.2952379, 103.7839018 1.2952184, 103.7839747 1.295142, 103.7840473 1.2950941, 103.7841117 1.2950439, 103.7841884 1.2949392, 103.7842648 1.2948346, 103.7844553 1.2944901, 103.7844694 1.2944493, 103.7844539 1.294415, 103.7844363 1.2943931, 103.7843735 1.2943713, 103.7843332 1.2943681, 103.7842916 1.2944016, 103.7842276 1.2945334)",,,,,,,,
6480045760,5229188389,0,"[540531849, 109044019]",2,service,,True,False,98.518,"LINESTRING (103.7833839 1.2953247, 103.7829865 1.2953182, 103.7825991 1.2953159, 103.782498 1.2953087)",,,,,,,,
6480045760,5229188389,1,690651315,1,service,,True,False,104.716,"LINESTRING (103.7833839 1.2953247, 103.7833568 1.2952759, 103.7833357 1.2952645, 103.7833069 1.2952618, 103.7826014 1.2952485, 103.7825663 1.2952515, 103.782535 1.2952625, 103.782498 1.2953087)",,,,,,,,
6490329836,9742517022,0,691623141,,service,,False,True,98.361,"LINESTRING (103.7745412 1.2915566, 103.7744643 1.2914092, 103.7744535 1.2914009, 103.7744383 1.2914009, 103.7738229 1.2917122)",,50,,,private,,,
6490329839,496810106,0,691623138,2,residential,,False,False,33.341,"LINESTRING (103.7737945 1.2917266, 103.7739086 1.2920039)",Heng Mui Keng Terrace,50,,,,,,
6490329839,9742517022,0,691623141,,service,,False,False,3.54,"LINESTRING (103.7737945 1.2917266, 103.7738229 1.2917122)",,50,,,private,,,
6822613521,1555008264,0,728061427,1,service,,True,False,27.01,"LINESTRING (103.7762439 1.2921814, 103.7761719 1.2919494)",,,,,,,,
6822613521,1746994052,0,"[162903009, 159777773]",,"['service', 'footway']",,False,"[False, True]",143.762,"LINESTRING (103.7762439 1.2921814, 103.7763075 1.2923625, 103.7763016 1.2923825, 103.7762863 1.2923966, 103.7757209 1.292589, 103.7757058 1.2925964, 103.77569 1.2926118, 103.7755464 1.2929147, 103.7755056 1.2929928)",,,,,,,,
6822693921,6822693922,0,728069000,1,service,parking_aisle,True,False,13.733,"LINESTRING (103.781603 1.2945372, 103.7814813 1.2945584)",,,,,no,,,
6822693921,5122575820,0,728069001,,service,parking_aisle,True,False,4.102,"LINESTRING (103.781603 1.2945372, 103.781609 1.2945736)",,,,,no,,,
6822693922,1249576751,0,109044022,,service,,False,True,5.704,"LINESTRING (103.7814813 1.2945584, 103.7815048 1.294604)",Medical Drive,,,,,,,
6822693922,9170734741,0,"[767802299, 767802301]",,service,parking_aisle,False,False,31.454,"LINESTRING (103.7814813 1.2945584, 103.7814424 1.294483, 103.7814019 1.2944045, 103.7813804 1.2943294, 103.7813749 1.2942983)",Medical Drive,,,,no,,,
6823063626,10698657247,0,527954345,1,service,,False,True,19.532,"LINESTRING (103.7736475 1.294747, 103.77353 1.2948776)",Computing Drive,,,,,,,
6823063626,10698657250,0,728110135,1,service,,False,False,13.06,"LINESTRING (103.7736475 1.294747, 103.7737252 1.2946589)",Computing Drive,,,,,,,
6823063626,9742534813,0,1060402744,,footway,,False,False,7.083,"LINESTRING (103.7736475 1.294747, 103.7736854 1.2947982)",,,,,,,,
6846157071,5243866757,0,542379868,,steps,,False,True,34.683,"LINESTRING (103.771603 1.2981445, 103.7719078 1.2980779)",,,,,,,,
6846157081,7164297325,0,902710559,,footway,,False,True,51.996,"LINESTRING (103.7712983 1.2979188, 103.7711297 1.2979775, 103.7708656 1.2978597)",,,,,,,,
6846159592,7266702422,0,850047001,,footway,,False,True,3.933,"LINESTRING (103.7752706 1.2992195, 103.7752402 1.2992014)",,,,,,,,
6869627080,11025586092,0,666705227,1,residential,,True,False,31.344,"LINESTRING (103.7807166 1.2974174, 103.7806503 1.2974147, 103.7805713 1.2974121, 103.7804882 1.2974081, 103.7804359 1.2974187)",Lower Kent Ridge Road,25,,,,,,
6869688986,1534822482,0,733547218,,footway,,False,False,19.212,"LINESTRING (103.7705906 1.2994062, 103.7705666 1.2993145, 103.7705393 1.2992714, 103.7705278 1.299247)",,,,,,,,
6869688992,6869688993,0,733547222,,footway,,False,False,12.538,"LINESTRING (103.7719294 1.3007091, 103.7720337 1.300752)",,,,,,,,
6869688993,7919441370,0,141913161,2,service,,False,True,27.699,"LINESTRING (103.7720337 1.300752, 103.7719338 1.3009802)",Engineering Drive 1,,,,,,,
6869688993,6869688992,0,733547222,,footway,,False,True,12.538,"LINESTRING (103.7720337 1.300752, 103.7719294 1.3007091)",,,,,,,,
6869688993,1345103782,0,"[141913161, 639106547]",2,service,,False,False,46.601,"LINESTRING (103.7720337 1.300752, 103.7720491 1.3007167, 103.7722109 1.3003722)",Engineering Drive 1,,,,,,,
6912796541,7926747717,0,161640806,1,service,,True,False,18.074,"LINESTRING (103.772429 1.2968255, 103.7723921 1.2969838)",Engineering Drive 4,,,,,,,
6912796541,1736138338,0,633813476,2,residential,,True,False,11.723,"LINESTRING (103.772429 1.2968255, 103.7725025 1.2969011)",Kent Ridge Crescent,40,,,,,,
6945175836,1854376567,0,527954345,1,service,,False,False,11.185,"LINESTRING (103.7730487 1.2949273, 103.7730792 1.2949435, 103.7731171 1.2949586, 103.7731418 1.294964)",Computing Drive,,,,,,,
6945175836,496801419,0,741897249,1,service,,False,True,47.81,"LINESTRING (103.7730487 1.2949273, 103.7729463 1.29483, 103.7728664 1.2946589, 103.772847 1.2945609)",Computing Drive,,,,,,,
6945175836,496801419,1,1216672303,,service,parking_aisle,True,False,47.342,"LINESTRING (103.7730487 1.2949273, 103.7730161 1.2948001, 103.7729291 1.2946514, 103.772847 1.2945609)",Computing Drive,,,,,,,
6957763220,1358272663,0,743323090,2,service,,False,True,15.47,"LINESTRING (103.7747465 1.3005371, 103.7746834 1.3006611)",Sports Drive 2,,,,,,,
6957980925,5303901191,0,465236788,2,service,,False,True,17.485,"LINESTRING (103.7755811 1.3007316, 103.775561 1.3006501, 103.7755613 1.3005768)",,,,,,,,
6957980925,1358272718,0,"[743348186, 743348187]",2,service,,False,False,36.632,"LINESTRING (103.7755811 1.3007316, 103.7756155 1.3008661, 103.7756626 1.3010508)",,,,,,,,
6958050077,7930645294,0,874063937,,footway,,False,False,14.112,"LINESTRING (103.774856 1.2989124, 103.7749322 1.2990139)",,,,,,,,
6958050077,5254518678,0,"[666643115, 543548333, 543548335]",2,service,,False,False,117.689,"LINESTRING (103.774856 1.2989124, 103.7749529 1.2987702, 103.7750253 1.2985882, 103.7751198 1.2983508, 103.7751214 1.2983275, 103.7751167 1.2983067, 103.775108 1.2982866, 103.7750863 1.2982728, 103.7749182 1.2981968, 103.7748948 1.2981968, 103.7748807 1.2982075, 103.7748346 1.2983152)",,,,,,building_passage,,
6958050077,5254518689,0,"[666643115, 743355756]",2,service,,False,True,19.519,"LINESTRING (103.774856 1.2989124, 103.7748394 1.2989865, 103.774839 1.2990861)",,,,,,,,
6958050077,5936501315,0,"[874063937, 628774812]",,footway,,False,True,52.149,"LINESTRING (103.774856 1.2989124, 103.7748221 1.2988293, 103.7745589 1.2991024)",,,,,,,,
6961463033,9742517041,0,1060401669,,steps,,False,True,7.362,"LINESTRING (103.7737712 1.2921445, 103.7738324 1.2921698)",,,,,,,,
6969206326,6969206333,0,744633322,2,service,,False,False,3.597,"LINESTRING (103.7802981 1.2957458, 103.7803304 1.2957439)",Science Drive 2,,,,,,,
6969206326,239698353,0,647098889,2,pedestrian,,False,True,13.155000000000001,"LINESTRING (103.7802981 1.2957458, 103.7803178 1.2957931, 103.7803351 1.2958579)",Science Drive 2,,,,,,,
6969206326,9951762747,0,"[744633321, 744633322]",2,service,,False,"[False, True]",10.789000000000001,"LINESTRING (103.7802981 1.2957458, 103.78028 1.2957388, 103.7802532 1.2957285, 103.7802079 1.29571)",Science Drive 2,,,,,,,
6969206333,6969206326,0,744633322,2,service,,False,True,3.597,"LINESTRING (103.7803304 1.2957439, 103.7802981 1.2957458)",Science Drive 2,,,,,,,
6969206333,9951762747,0,"[647098890, 744633323, 760711038]",1,service,,True,False,29.784,"LINESTRING (103.7803304 1.2957439, 103.7803511 1.2957305, 103.7803651 1.2957089, 103.7803685 1.2956875, 103.7803646 1.2956704, 103.7803464 1.2956552, 103.7803207 1.2956499, 103.7802642 1.2956734, 103.7802079 1.29571)",Science Drive 2,,,,,,,
6969479272,595962253,0,744666008,2,service,,False,True,56.498,"LINESTRING (103.7818055 1.2966703, 103.7815104 1.2967802, 103.7813302 1.2968502)",,,,,,,,
6969479274,595962253,0,744666008,2,service,,False,False,7.808,"LINESTRING (103.7812637 1.2968728, 103.7813302 1.2968502)",,,,,,,,
6969479276,7912157942,0,121762757,2,service,parking_aisle,False,False,2.037,"LINESTRING (103.7815485 1.2974397, 103.7815558 1.2974565)",,,,,,,,
6969479276,6969479277,0,744666007,,service,,False,True,7.354,"LINESTRING (103.7815485 1.2974397, 103.7815186 1.2973807)",,,,,,,,
6969479276,1362160592,0,"[744666009, 744666006]",2,residential,,True,False,88.396,"LINESTRING (103.7815485 1.2974397, 103.7816416 1.2973895, 103.7817627 1.2973071, 103.7818477 1.2972413, 103.7819684 1.2971582, 103.7820731 1.2971014, 103.7822298 1.2970362)",Lower Kent Ridge Road,40,,,,,,
6969479277,7912126535,0,632362051,1,residential,,True,False,1.171,"LINESTRING (103.7815186 1.2973807, 103.7815085 1.2973837)",Lower Kent Ridge Road,25,,,,,,
6969479277,1553399854,0,644394107,2,service,,False,False,24.084,"LINESTRING (103.7815186 1.2973807, 103.7814389 1.2971793)",,,,,,,,
6969479277,6969479276,0,744666007,,service,,False,False,7.354,"LINESTRING (103.7815186 1.2973807, 103.7815485 1.2974397)",,,,,,,,
6969681426,5122888358,0,643422784,2,service,parking_aisle,False,False,26.297,"LINESTRING (103.7802822 1.2984061, 103.780496 1.2983049)",,,,,,,,
6969818068,6969818070,0,744699285,2,service,parking_aisle,False,True,23.585,"LINESTRING (103.7829488 1.2970685, 103.7827376 1.2970886)",,,,,,,,
6969818069,6969818070,0,744699285,2,service,parking_aisle,False,False,10.462,"LINESTRING (103.782645 1.2971054, 103.7827376 1.2970886)",,,,,,,,
6969818070,6969818068,0,744699285,2,service,parking_aisle,False,False,23.585,"LINESTRING (103.7827376 1.2970886, 103.7829488 1.2970685)",,,,,,,,
6969818070,6969818069,0,744699285,2,service,parking_aisle,False,True,10.462,"LINESTRING (103.7827376 1.2970886, 103.782645 1.2971054)",,,,,,,,
6969818070,6969818072,0,744699286,2,service,parking_aisle,False,True,12.673,"LINESTRING (103.7827376 1.2970886, 103.7827268 1.2970444, 103.7827122 1.2969775)",,,,,,,,
6969818072,595962261,0,46648190,1,residential,,True,False,25.177,"LINESTRING (103.7827122 1.2969775, 103.7827536 1.2969747, 103.7828583 1.2969572, 103.7829297 1.2969238)",Lower Kent Ridge Road,40,,,,,,
6969818072,6969818070,0,744699286,2,service,parking_aisle,False,False,12.673,"LINESTRING (103.7827122 1.2969775, 103.7827268 1.2970444, 103.7827376 1.2970886)",,,,,,,,
6972459504,1362160588,0,744892986,,service,parking_aisle,False,True,8.414,"LINESTRING (103.7824392 1.2970046, 103.7824328 1.2969292)",,,,,,,,
6972459504,7081432301,0,744699287,1,residential,,True,False,10.11,"LINESTRING (103.7824392 1.2970046, 103.7825142 1.2969911, 103.7825289 1.2969901)",Lower Kent Ridge Road,40,,,,,,
7081432299,7915828265,0,"[758259937, 758259938]",2,service,parking_aisle,False,True,36.735,"LINESTRING (103.782478 1.2965691, 103.7825128 1.2968359, 103.7825207 1.2968967)",,,,,,,,
7081432300,7915828265,0,758259938,2,service,parking_aisle,False,False,3.161,"LINESTRING (103.7825243 1.2969249, 103.7825207 1.2968967)",,,,,,,,
7081432300,7081432301,0,758259939,,service,parking_aisle,False,True,7.268,"LINESTRING (103.7825243 1.2969249, 103.7825289 1.2969901)",,,,,,,,
7081432300,1362160588,0,758260420,1,residential,,True,False,10.183,"LINESTRING (103.7825243 1.2969249, 103.7824328 1.2969292)",Lower Kent Ridge Road,40,,,,,,
7081432301,7081432300,0,758259939,,service,parking_aisle,False,False,7.268,"LINESTRING (103.7825289 1.2969901, 103.7825243 1.2969249)",,,,,,,,
7081432301,6969818072,0,744699284,1,residential,,True,False,20.425,"LINESTRING (103.7825289 1.2969901, 103.7826081 1.2969846, 103.7827122 1.2969775)",Lower Kent Ridge Road,40,,,,,,
7164297321,7164297322,0,902710558,,footway,,False,False,23.161,"LINESTRING (103.7706382 1.2978366, 103.770647 1.2978336, 103.7707812 1.2977879, 103.7708354 1.2977694)",,,,,,,,
7164297322,10814068004,0,142222373,,footway,,False,False,51.052,"LINESTRING (103.7708354 1.2977694, 103.7712704 1.2976222)",,,,,,,,
7164297322,7164297325,0,142222373,,footway,,False,True,10.587,"LINESTRING (103.7708354 1.2977694, 103.7708656 1.2978597)",,,,,,,,
7164297322,8384356285,0,902710558,,footway,,False,False,14.902,"LINESTRING (103.7708354 1.2977694, 103.77079 1.2976433)",,,,,,,,
7164297322,7164297321,0,902710558,,footway,,False,True,23.160999999999998,"LINESTRING (103.7708354 1.2977694, 103.7707812 1.2977879, 103.770647 1.2978336, 103.7706382 1.2978366)",,,,,,,,
7164297325,7164297322,0,142222373,,footway,,False,False,10.587,"LINESTRING (103.7708656 1.2978597, 103.7708354 1.2977694)",,,,,,,,
7164297325,1556605818,0,142222373,,footway,,False,True,10.945,"LINESTRING (103.7708656 1.2978597, 103.7708221 1.297948)",,,,,,,,
7164297325,6846157081,0,902710559,,footway,,False,False,51.996,"LINESTRING (103.7708656 1.2978597, 103.7711297 1.2979775, 103.7712983 1.2979188)",,,,,,,,
7266702422,6846159592,0,850047001,,footway,,False,False,3.933,"LINESTRING (103.7752402 1.2992014, 103.7752706 1.2992195)",,,,,,,,
7266702422,7930645293,0,850047001,,footway,,False,True,30.512,"LINESTRING (103.7752402 1.2992014, 103.7749846 1.2991014)",,,,,,,,
7266702422,1554931158,0,"[778590323, 1173229007]",,"['steps', 'footway']",,False,False,16.352,"LINESTRING (103.7752402 1.2992014, 103.775249 1.2991454, 103.7752615 1.2990559)",,,,yes,,,,
7266702425,1554931158,0,"[1173229008, 1173229009, 778590324, 142076344]",,"['steps', 'footway']",,False,"[False, True]",63.12899999999999,"LINESTRING (103.7757115 1.2991434, 103.7755982 1.2991834, 103.7755901 1.2992362, 103.7754521 1.2992267, 103.7753837 1.2991654, 103.7753031 1.2990931, 103.7752615 1.2990559)",,,,yes,,,,
7266702426,7930625774,0,778590325,,steps,,False,True,10.188,"LINESTRING (103.7755836 1.2986765, 103.7755883 1.298768)",,,,,,,,
7413655228,977370360,0,792847944,2,residential,,False,False,15.375,"LINESTRING (103.7774905 1.2909944, 103.7775856 1.290894)",Heng Mui Keng Terrace,40,,,,,,
7413655228,977370358,0,"[792747589, 792847941]",2,residential,,False,True,35.7,"LINESTRING (103.7774905 1.2909944, 103.7774322 1.2910899, 103.7773415 1.2912784)",Heng Mui Keng Terrace,40,,,,,,
7413655228,5229146790,0,"[792847947, 792847943]",1,service,,True,False,56.705999999999996,"LINESTRING (103.7774905 1.2909944, 103.7775793 1.2910289, 103.7776068 1.2910344, 103.7776422 1.2910321, 103.7777287 1.2909966, 103.7778261 1.2909567, 103.777841 1.2909429, 103.777852 1.2909229, 103.7778686 1.2908148)",,,,,,,,
7413655230,977370355,0,676745541,2,residential,,False,True,10.918,"LINESTRING (103.7768995 1.2917518, 103.7768039 1.2917293)",Heng Mui Keng Terrace,40,,,,,,
