osmid,y,x,street_count,highway,ref,geometry
8185907038,39.9491265,-75.1990418,1,,,POINT (-75.1990418 39.9491265)
8185907039,39.9491878,-75.1990295,3,,,POINT (-75.1990295 39.9491878)
8185907040,39.9491683,-75.198854,1,,,POINT (-75.198854 39.9491683)
8185907043,39.949474,-75.1993445,3,,,POINT (-75.1993445 39.949474)
8185907048,39.9497514,-75.1994616,3,,,POINT (-75.1994616 39.9497514)
8185907049,39.9497592,-75.199496,3,,,POINT (-75.199496 39.9497592)
8185907051,39.9497514,-75.1992714,3,,,POINT (-75.1992714 39.9497514)
8185907052,39.9497372,-75.1991508,1,,,POINT (-75.1991508 39.9497372)
8185907055,39.9498768,-75.1994851,3,,,POINT (-75.1994851 39.9498768)
8185907064,39.9491914,-75.1993289,3,,,POINT (-75.1993289 39.9491914)
8185907071,39.9504828,-75.195367,3,,,POINT (-75.195367 39.9504828)
8185907073,39.9503838,-75.1927119,4,,,POINT (-75.1927119 39.9503838)
8185907078,39.949509,-75.1928435,1,,,POINT (-75.1928435 39.949509)
8185907079,39.9500693,-75.192612,3,,,POINT (-75.192612 39.9500693)
8185907082,39.9495941,-75.192722,3,,,POINT (-75.192722 39.9495941)
8185907083,39.9500583,-75.1926965,4,crossing,,POINT (-75.1926965 39.9500583)
8185907084,39.949612,-75.1927854,4,crossing,,POINT (-75.1927854 39.949612)
8185907087,39.9510742,-75.1972319,3,,,POINT (-75.1972319 39.9510742)
8185907092,39.9496378,-75.1916493,3,,,POINT (-75.1916493 39.9496378)
8323471338,39.9469004,-75.192297,3,,,POINT (-75.192297 39.9469004)
8323471339,39.9469769,-75.1923537,1,,,POINT (-75.1923537 39.9469769)
8323471340,39.9469474,-75.1921943,3,,,POINT (-75.1921943 39.9469474)
8323471341,39.9470212,-75.1922554,2,,,POINT (-75.1922554 39.9470212)
8845460585,39.9549471,-75.190532,3,,,POINT (-75.190532 39.9549471)
8938691348,39.9491341,-75.1950554,1,,,POINT (-75.1950554 39.9491341)
8938691352,39.9534613,-75.1853689,3,,,POINT (-75.1853689 39.9534613)
8938691356,39.9521051,-75.1856462,1,,,POINT (-75.1856462 39.9521051)
8938691373,39.9461751,-75.1971273,3,,,POINT (-75.1971273 39.9461751)
8938691385,39.9456966,-75.1967167,1,,,POINT (-75.1967167 39.9456966)
8938691386,39.9459857,-75.1977436,3,,,POINT (-75.1977436 39.9459857)
8938691393,39.9456379,-75.1980913,1,,,POINT (-75.1980913 39.9456379)
8938691395,39.9462337,-75.1970251,4,,,POINT (-75.1970251 39.9462337)
8938691403,39.9467289,-75.1959632,4,,,POINT (-75.1959632 39.9467289)
8938691404,39.9466979,-75.1960325,3,,,POINT (-75.1960325 39.9466979)
8938691407,39.9463929,-75.1958131,1,,,POINT (-75.1958131 39.9463929)
8938691408,39.9462736,-75.1969487,3,,,POINT (-75.1969487 39.9462736)
8938695531,39.9469704,-75.1953906,3,,,POINT (-75.1953906 39.9469704)
8938695532,39.9467511,-75.1959113,3,,,POINT (-75.1959113 39.9467511)
8990556237,39.9486419,-75.1978954,3,,,POINT (-75.1978954 39.9486419)
8990556241,39.948882,-75.1982281,3,,,POINT (-75.1982281 39.948882)
8990556242,39.9487639,-75.1983348,4,,,POINT (-75.1983348 39.9487639)
8990556245,39.9484678,-75.1983301,1,,,POINT (-75.1983301 39.9484678)
9044538587,39.953122,-75.1915018,3,,,POINT (-75.1915018 39.953122)
9044538597,39.9528024,-75.1912712,3,,,POINT (-75.1912712 39.9528024)
9044538602,39.9531338,-75.1912238,3,,,POINT (-75.1912238 39.9531338)
9294690425,39.947009,-75.1922453,4,crossing,,POINT (-75.1922453 39.947009)
9294690426,39.9469648,-75.1923447,4,crossing,,POINT (-75.1923447 39.9469648)
9294690440,39.9472996,-75.1947479,1,,,POINT (-75.1947479 39.9472996)
9294690441,39.9473618,-75.1947857,4,crossing,,POINT (-75.1947857 39.9473618)
9314460490,39.9501388,-75.1989065,3,,,POINT (-75.1989065 39.9501388)
9314460491,39.9508217,-75.1978051,3,,,POINT (-75.1978051 39.9508217)
9314460492,39.9508518,-75.1980213,1,,,POINT (-75.1980213 39.9508518)
9314460493,39.9508364,-75.1980692,1,,,POINT (-75.1980692 39.9508364)
9314460494,39.9507341,-75.1980886,4,,,POINT (-75.1980886 39.9507341)
9314460495,39.9507551,-75.1982455,3,,,POINT (-75.1982455 39.9507551)
9314460497,39.9505678,-75.1986264,3,,,POINT (-75.1986264 39.9505678)
9314460498,39.950682,-75.198257,3,,,POINT (-75.198257 39.950682)
9662237064,39.9534058,-75.1857092,1,,,POINT (-75.1857092 39.9534058)
10132159295,39.9522419,-75.1997025,1,,,POINT (-75.1997025 39.9522419)
10182249939,39.9463787,-75.1915323,1,,,POINT (-75.1915323 39.9463787)
10213696953,39.9476381,-75.1915855,3,,,POINT (-75.1915855 39.9476381)
10213696954,39.9477605,-75.1913553,3,,,POINT (-75.1913553 39.9477605)
10213696955,39.9479834,-75.1915807,1,,,POINT (-75.1915807 39.9479834)
10213696956,39.9477363,-75.1916584,3,,,POINT (-75.1916584 39.9477363)
10213696960,39.948066,-75.1917093,1,,,POINT (-75.1917093 39.948066)
10634746736,39.9480213,-75.191878,3,,,POINT (-75.191878 39.9480213)
10634748099,39.9478931,-75.1904006,3,,,POINT (-75.1904006 39.9478931)
10634748101,39.9480096,-75.1920142,1,,,POINT (-75.1920142 39.9480096)
10634748102,39.9482815,-75.1922167,1,,,POINT (-75.1922167 39.9482815)
