u,v,key,osmid,highway,oneway,reversed,length,geometry,name,lanes,width,access,tunnel,bridge,maxspeed,service
8599197673,8579025385,0,"[935407398, 935407399, 926721522, 926721523, 924350778]",footway,False,True,39.588,"LINESTRING (120.1768727 35.9467503, 120.1768845 35.946759, 120.1769218 35.9467882, 120.1769258 35.9467925, 120.176992 35.9468193, 120.1770459 35.9468411, 120.1771711 35.9469323, 120.1772176 35.9469662)",,,,,,yes,,
8599197673,8599197675,0,926721524,path,False,False,25.72,"LINESTRING (120.1768727 35.9467503, 120.1768376 35.9467553, 120.176783 35.9467981, 120.1767347 35.9468145, 120.1766738 35.9468386, 120.1766201 35.9468425)",,,,,,,,
8599197675,8599197681,0,926721524,path,False,False,68.109,"LINESTRING (120.1766201 35.9468425, 120.1765782 35.9468199, 120.1765308 35.9467988, 120.1764828 35.9467888, 120.1763823 35.9467744, 120.1762412 35.9467788, 120.1759818 35.9467884, 120.1758849 35.9468073)",,,,,,,,
8599197675,8599197673,0,926721524,path,False,True,25.72,"LINESTRING (120.1766201 35.9468425, 120.1766738 35.9468386, 120.1767347 35.9468145, 120.176783 35.9467981, 120.1768376 35.9467553, 120.1768727 35.9467503)",,,,,,,,
8599197675,8579025385,0,"[926721526, 926721527]",path,False,False,114.42499999999998,"LINESTRING (120.1766201 35.9468425, 120.17661 35.9468528, 120.1765922 35.9468711, 120.1765663 35.9468903, 120.1765566 35.9469245, 120.1765721 35.9469403, 120.1765624 35.9469577, 120.1765388 35.9469785, 120.1765721 35.9470081, 120.176602 35.9470418, 120.1766398 35.9470793, 120.176665 35.9471002, 120.1767053 35.9471124, 120.176731 35.947135, 120.1767454 35.9471542, 120.1767877 35.9471611, 120.1768545 35.947176, 120.1769062 35.9471459, 120.1769304 35.9471564, 120.1769301 35.947173, 120.1769625 35.9471787, 120.177034 35.9471617, 120.1770166 35.9471386, 120.1769948 35.9471177, 120.1770166 35.9471089, 120.1770428 35.9470835, 120.17705 35.9470544, 120.1770672 35.947058, 120.1770753 35.947079, 120.1770954 35.9470586, 120.1771267 35.9470451, 120.1771624 35.9470386, 120.1771892 35.9470233, 120.1772176 35.9469662)",,,,,,,,
8599197681,8579025374,0,856272999,service,False,False,11.213000000000001,"LINESTRING (120.1758849 35.9468073, 120.1758981 35.9468551, 120.1759293 35.9469004)",,,,,,,,
8599197681,8599197570,0,856272999,service,False,True,78.426,"LINESTRING (120.1758849 35.9468073, 120.1758741 35.9466631, 120.1758929 35.9464682, 120.1758988 35.946407, 120.1758924 35.9463444, 120.1758445 35.9462196, 120.1758022 35.9461146)",,,,,,,,
8599197681,8599197675,0,926721524,path,False,True,68.109,"LINESTRING (120.1758849 35.9468073, 120.1759818 35.9467884, 120.1762412 35.9467788, 120.1763823 35.9467744, 120.1764828 35.9467888, 120.1765308 35.9467988, 120.1765782 35.9468199, 120.1766201 35.9468425)",,,,,,,,
8599197692,8579025360,0,856272998,service,False,False,31.366999999999997,"LINESTRING (120.1749861 35.9469878, 120.175041 35.9470664, 120.175078 35.9471501, 120.1750643 35.9472524)",,,,,,,,
8599197692,7984106986,0,856272998,service,False,True,71.639,"LINESTRING (120.1749861 35.9469878, 120.1746724 35.9465508, 120.1746078 35.9464222)",,,,,,,,
8599197692,8579026052,0,926721525,path,False,True,113.338,"LINESTRING (120.1749861 35.9469878, 120.1749084 35.9469993, 120.174827 35.946965, 120.1747912 35.9469084, 120.174718 35.9468794, 120.1746057 35.9468846, 120.1745764 35.9468109, 120.1745308 35.9467516, 120.1744234 35.9467648, 120.1743356 35.9467542, 120.1743079 35.9467252, 120.1742919 35.9464088)",,,,,,,,
8599197694,8579025420,0,924350781,path,False,False,55.068,"LINESTRING (120.175028 35.9450593, 120.1751036 35.945035, 120.1751683 35.9449991, 120.1752098 35.9449353, 120.1752977 35.9448318, 120.1754061 35.9447457, 120.1754609 35.9447369)",,,,,,,,
8599197694,8579025416,0,924350781,path,False,True,14.311,"LINESTRING (120.175028 35.9450593, 120.1750127 35.9450724, 120.174993 35.9451138, 120.1749686 35.9451771)",,,,,,,,
8599197694,8579025428,0,934655545,path,False,False,71.735,"LINESTRING (120.175028 35.9450593, 120.1750349 35.9449372, 120.1750778 35.9448712, 120.1751765 35.9448043, 120.1752055 35.9447365, 120.1751787 35.9446835, 120.1751176 35.944638, 120.1752156 35.9445132)",,,,,,,,
8599197718,8579026169,0,924350779,footway,False,False,21.725,"LINESTRING (120.1761356 35.9448974, 120.1761681 35.9448651, 120.1761713 35.9447114)",,,,,,,,
8599197718,8579025397,0,"[926721512, 926721513, 924350779]",footway,False,True,43.408,"LINESTRING (120.1761356 35.9448974, 120.176069 35.9449957, 120.176054 35.9450279, 120.1760353 35.9450639, 120.1760406 35.9451073, 120.1760687 35.9451613, 120.1761143 35.945257)",,,,,,yes,,
8599197718,8661997469,0,926721532,path,False,False,21.294999999999998,"LINESTRING (120.1761356 35.9448974, 120.1761902 35.9449177, 120.1762129 35.9449197, 120.1762329 35.9449211, 120.1762649 35.9449234, 120.1763384 35.9449207, 120.1763642 35.9449292)",,,,,,,,
8599197728,8599197736,0,926721530,path,False,False,78.74900000000001,"LINESTRING (120.1769262 35.9450852, 120.1769561 35.9451699, 120.1770309 35.9452229, 120.1771468 35.9452532, 120.1772758 35.9453394, 120.1773133 35.9453756, 120.1773321 35.945457, 120.1773439 35.9455203, 120.1773438 35.9455665, 120.1773516 35.9456074, 120.1773267 35.9456204)",,,,,,,,
8599197728,8599197615,0,926721530,path,False,True,20.034000000000002,"LINESTRING (120.1769262 35.9450852, 120.1768791 35.9451013, 120.1768183 35.9450904, 120.1767939 35.945119, 120.1767716 35.945127, 120.1767498 35.9451559)",,,,,,,,
8599197728,8622263027,0,929756532,path,False,False,46.887,"LINESTRING (120.1769262 35.9450852, 120.1769173 35.9449746, 120.1768569 35.9449058, 120.1767657 35.9448479, 120.1766708 35.9448219, 120.1766081 35.9448133)",,,,,,,,
8599197736,8599197590,0,926721531,path,False,True,20.466,"LINESTRING (120.1773267 35.9456204, 120.1773562 35.9458029)",,,,,,,,
8599197736,8599197449,0,926721530,path,False,False,57.229,"LINESTRING (120.1773267 35.9456204, 120.1772623 35.9455753, 120.1771947 35.9455221, 120.1771783 35.9454714, 120.1771577 35.9454328, 120.1771085 35.9453873, 120.1770368 35.9453541, 120.1769694 35.9453482, 120.1768555 35.9453579)",,,,,,,,
8599197736,8599197728,0,926721530,path,False,True,78.74900000000001,"LINESTRING (120.1773267 35.9456204, 120.1773516 35.9456074, 120.1773438 35.9455665, 120.1773439 35.9455203, 120.1773321 35.945457, 120.1773133 35.9453756, 120.1772758 35.9453394, 120.1771468 35.9452532, 120.1770309 35.9452229, 120.1769561 35.9451699, 120.1769262 35.9450852)",,,,,,,,
8599197751,8668647654,0,856272996,service,False,False,14.072,"LINESTRING (120.1744171 35.9447509, 120.1743787 35.9448216, 120.1743691 35.9448703)",,,,,,,,
8599197751,8579025516,0,856272996,service,False,True,82.918,"LINESTRING (120.1744171 35.9447509, 120.1744731 35.944548, 120.1745404 35.9444693, 120.1746031 35.944396, 120.1747693 35.9442647, 120.1749603 35.9442074)",,,,,,,,
8599197751,7984106981,0,856272998,service,False,False,54.42900000000001,"LINESTRING (120.1744171 35.9447509, 120.1744295 35.9448463, 120.1744864 35.9451405, 120.1745016 35.9451876, 120.1745319 35.9452278)",,,,,,,,
8622263027,7984107012,0,926721515,service,False,False,4.673,"LINESTRING (120.1766081 35.9448133, 120.1766027 35.9447715)",,,,,,,,
8622263027,8599197615,0,"[926721515, 926721516]",service,False,True,40.608,"LINESTRING (120.1766081 35.9448133, 120.1766227 35.9449255, 120.1767063 35.9450828, 120.1767498 35.9451559)",,,,,,yes,,
8622263027,8599197728,0,929756532,path,False,True,46.887,"LINESTRING (120.1766081 35.9448133, 120.1766708 35.9448219, 120.1767657 35.9448479, 120.1768569 35.9449058, 120.1769173 35.9449746, 120.1769262 35.9450852)",,,,,,,,
8622263037,8579025385,0,924350778,footway,False,False,45.321,"LINESTRING (120.1775079 35.9472928, 120.1774922 35.9472528, 120.1774643 35.9472016, 120.177429 35.9471538, 120.177319 35.9470548, 120.1772176 35.9469662)",,,,,,,,
8622263037,8579025379,0,924350778,footway,False,True,37.961,"LINESTRING (120.1775079 35.9472928, 120.177514 35.9473333, 120.1775094 35.9473623, 120.1774676 35.9474136, 120.1774236 35.9474475, 120.1773967 35.9474787, 120.1773828 35.94751, 120.1773774 35.9475542, 120.1773871 35.9475985)",,,,,,,,
8622263037,8622263041,0,"[929756536, 929756537, 929756534]",path,False,False,42.276,"LINESTRING (120.1775079 35.9472928, 120.1776237 35.9472706, 120.1776598 35.9472661, 120.1777503 35.947255, 120.1778662 35.947281, 120.1779648 35.9473031)",,,,,,yes,,
8622263041,7984107033,0,"[926721520, 926721521, 856272998]",service,False,False,180.393,"LINESTRING (120.1779648 35.9473031, 120.1779524 35.9472674, 120.1778067 35.9469139, 120.1777113 35.946788, 120.1775754 35.9466278, 120.1775226 35.9465613, 120.1775285 35.9465201, 120.1775342 35.9464807, 120.1775176 35.9462694, 120.1774914 35.9460718, 120.1773825 35.945933, 120.1772806 35.9458256)",,,,,,yes,,
8622263041,8579025375,0,856272998,service,False,True,61.73499999999999,"LINESTRING (120.1779648 35.9473031, 120.1780499 35.9475476, 120.1780561 35.9476944, 120.178026 35.947781, 120.1779806 35.9478338)",,,,,,,,
8622263041,8622263037,0,"[929756536, 929756537, 929756534]",path,False,True,42.276,"LINESTRING (120.1779648 35.9473031, 120.1778662 35.947281, 120.1777503 35.947255, 120.1776598 35.9472661, 120.1776237 35.9472706, 120.1775079 35.9472928)",,,,,,yes,,
8622263092,8754577751,0,929756543,path,False,False,14.614,"LINESTRING (120.1764103 35.9474641, 120.1763432 35.94748, 120.1762852 35.9475205, 120.1762753 35.9475305)",,,,,,,,
8622263092,8754577748,0,929756543,path,False,True,48.019,"LINESTRING (120.1764103 35.9474641, 120.1764571 35.947428, 120.1765081 35.9474368, 120.1765343 35.9475054, 120.1765667 35.9475164, 120.1765878 35.947538, 120.1766525 35.9475645, 120.1767124 35.9475529, 120.1767713 35.9475884, 120.1768161 35.9476086)",,,,,,,,
8622263092,8754577750,0,945660245,path,False,False,18.57,"LINESTRING (120.1764103 35.9474641, 120.1764118 35.9475012, 120.1763815 35.9475479, 120.1763344 35.9475663, 120.1763026 35.9475897)",,,,,,,,
8622263096,8754577757,0,924350785,path,False,True,5.078,"LINESTRING (120.1760896 35.9477481, 120.1761318 35.9477784)",,,,,,,,
8622263096,8579025453,0,924350785,path,False,False,31.305999999999997,"LINESTRING (120.1760896 35.9477481, 120.1759759 35.9476663, 120.1757902 35.9476164)",,,,,,,,
8622263096,8754577751,0,929756543,path,False,True,29.746000000000002,"LINESTRING (120.1760896 35.9477481, 120.1761471 35.9477054, 120.1762222 35.9475846, 120.1762753 35.9475305)",,,,,,,,
8622419313,8622423130,0,929774103,footway,False,True,32.053,"LINESTRING (120.1736151 35.9435671, 120.1735656 35.9434987, 120.1734509 35.943423, 120.1733615 35.9433709)",,,,,,,,
8622423017,8579025536,0,929774114,footway,False,True,2.63,"LINESTRING (120.1741941 35.9433085, 120.1741822 35.9432869)",,,,,,,,
8622423064,8579025533,0,924350793,footway,False,False,10.294,"LINESTRING (120.1747151 35.9440615, 120.1746388 35.9440574, 120.1746051 35.9440714)",,,,,,,,
8622423064,8579025516,0,924350793,footway,False,True,29.317999999999998,"LINESTRING (120.1747151 35.9440615, 120.1747662 35.9440642, 120.1748908 35.9441124, 120.1749603 35.9442074)",,,,,,,,
8622423064,8622423088,0,929774094,footway,False,False,160.33899999999997,"LINESTRING (120.1747151 35.9440615, 120.1747395 35.9440109, 120.174705 35.943959, 120.1746459 35.943941, 120.1745325 35.9438991, 120.1744906 35.9438532, 120.1744487 35.9437754, 120.174392 35.9437335, 120.1743353 35.9437095, 120.1742416 35.9436976, 120.1741529 35.9436996, 120.1740937 35.9437035, 120.1740198 35.9437135, 120.1739779 35.9437255, 120.173936 35.9437794, 120.1739015 35.9438732, 120.1738941 35.943957, 120.1739015 35.9440348, 120.1739064 35.9441226, 120.1739135 35.9441903, 120.1739227 35.9442002, 120.1739339 35.9441844, 120.1739619 35.9441556, 120.1740086 35.9441277, 120.1740454 35.9441119)",,,,,,,,
8622423064,8622423090,0,929774095,footway,False,False,21.857,"LINESTRING (120.1747151 35.9440615, 120.1746329 35.9441646, 120.1745743 35.9442212)",,,,,,,,
8622423088,8579025533,0,924350793,footway,False,False,79.111,"LINESTRING (120.1740454 35.9441119, 120.1740726 35.9440459, 120.174075 35.943948, 120.1741014 35.9438995, 120.1741514 35.9438766, 120.1742029 35.9438653, 120.1742821 35.943874, 120.174452 35.9439404, 120.1745737 35.9440207, 120.1746051 35.9440714)",,,,,,,,
8622423088,8622423102,0,924350793,footway,False,True,33.469,"LINESTRING (120.1740454 35.9441119, 120.1740358 35.9441353, 120.1739873 35.9442132, 120.173994 35.9442963, 120.1740301 35.9443485, 120.1740768 35.9443747)",,,,,,,,
8622423088,8622423064,0,929774094,footway,False,True,160.339,"LINESTRING (120.1740454 35.9441119, 120.1740086 35.9441277, 120.1739619 35.9441556, 120.1739339 35.9441844, 120.1739227 35.9442002, 120.1739135 35.9441903, 120.1739064 35.9441226, 120.1739015 35.9440348, 120.1738941 35.943957, 120.1739015 35.9438732, 120.173936 35.9437794, 120.1739779 35.9437255, 120.1740198 35.9437135, 120.1740937 35.9437035, 120.1741529 35.9436996, 120.1742416 35.9436976, 120.1743353 35.9437095, 120.174392 35.9437335, 120.1744487 35.9437754, 120.1744906 35.9438532, 120.1745325 35.9438991, 120.1746459 35.943941, 120.174705 35.943959, 120.1747395 35.9440109, 120.1747151 35.9440615)",,,,,,,,
8622423090,8622423096,0,929774095,footway,False,False,51.43600000000001,"LINESTRING (120.1745743 35.9442212, 120.1744914 35.944291, 120.1744085 35.9443449, 120.174306 35.9443897, 120.1742182 35.9444239, 120.1741727 35.9444634, 120.1741597 35.9445148)",,,,,,,,
8622423090,8622423064,0,929774095,footway,False,True,21.857,"LINESTRING (120.1745743 35.9442212, 120.1746329 35.9441646, 120.1747151 35.9440615)",,,,,,,,
8622423090,8622423106,0,929774097,footway,False,False,12.178,"LINESTRING (120.1745743 35.9442212, 120.1744898 35.9441975, 120.1744456 35.9441876)",,,,,,,,
8622423096,8771903169,0,"[947685808, 929774095]","['steps', 'footway']",False,"[False, True]",48.99699999999999,"LINESTRING (120.1741597 35.9445148, 120.1741793 35.9445935, 120.1742225 35.9446735, 120.174267 35.9447281, 120.174326 35.9447476, 120.1743247 35.944762, 120.1743018 35.9447744, 120.1742392 35.9447806, 120.174266 35.9448282, 120.1742777 35.944841)",,,,,,,,
8622423096,8622423090,0,929774095,footway,False,True,51.43599999999999,"LINESTRING (120.1741597 35.9445148, 120.1741727 35.9444634, 120.1742182 35.9444239, 120.174306 35.9443897, 120.1744085 35.9443449, 120.1744914 35.944291, 120.1745743 35.9442212)",,,,,,,,
8622423096,8622423102,0,929774096,footway,False,False,17.328,"LINESTRING (120.1741597 35.9445148, 120.1741223 35.9444634, 120.1740881 35.9444029, 120.1740768 35.9443747)",,,,,,,,
8622423102,8622423088,0,924350793,footway,False,False,33.469,"LINESTRING (120.1740768 35.9443747, 120.1740301 35.9443485, 120.173994 35.9442963, 120.1739873 35.9442132, 120.1740358 35.9441353, 120.1740454 35.9441119)",,,,,,,,
8622423102,8622423106,0,924350793,footway,False,True,42.278999999999996,"LINESTRING (120.1740768 35.9443747, 120.1741843 35.9443806, 120.1742584 35.9443587, 120.1743205 35.9443129, 120.1743727 35.9442591, 120.1744456 35.9441876)",,,,,,,,
8622423102,8622423096,0,929774096,footway,False,True,17.328,"LINESTRING (120.1740768 35.9443747, 120.1740881 35.9444029, 120.1741223 35.9444634, 120.1741597 35.9445148)",,,,,,,,
8622423106,8622423102,0,924350793,footway,False,False,42.278999999999996,"LINESTRING (120.1744456 35.9441876, 120.1743727 35.9442591, 120.1743205 35.9443129, 120.1742584 35.9443587, 120.1741843 35.9443806, 120.1740768 35.9443747)",,,,,,,,
8622423106,8579025533,0,924350793,footway,False,True,19.691,"LINESTRING (120.1744456 35.9441876, 120.1745341 35.9441009, 120.1746051 35.9440714)",,,,,,,,
8622423106,8622423090,0,929774097,footway,False,True,12.178,"LINESTRING (120.1744456 35.9441876, 120.1744898 35.9441975, 120.1745743 35.9442212)",,,,,,,,
8622423109,8579025512,0,929774098,footway,False,True,28.004,"LINESTRING (120.1739282 35.9430803, 120.1740019 35.9431482, 120.1740849 35.9432022, 120.1741729 35.9432264)",,,,,,,,
8622423109,8622423113,0,929774099,footway,False,True,96.911,"LINESTRING (120.1739282 35.9430803, 120.1740458 35.9430811, 120.1741889 35.9430942, 120.1743971 35.9431377, 120.174563 35.9432009, 120.1746556 35.9432522, 120.1747239 35.9432917, 120.1747532 35.9433299, 120.1747646 35.9433707, 120.1747679 35.9434062, 120.1747462 35.9434594)",,,,,,,,
8622423109,8622423147,0,929774102,footway,False,False,44.665,"LINESTRING (120.1739282 35.9430803, 120.1738421 35.9430796, 120.1736468 35.9431085, 120.1735414 35.9431424, 120.1734785 35.9431803, 120.1734654 35.9431922)",,,,,,,,
8622423110,8622423113,0,929774099,footway,False,False,33.114999999999995,"LINESTRING (120.1746271 35.9437386, 120.1746817 35.9435576, 120.1747207 35.9434905, 120.1747462 35.9434594)",,,,,,,,
8622423113,8579025512,0,924350791,footway,False,False,64.42,"LINESTRING (120.1747462 35.9434594, 120.1747225 35.9433792, 120.1746022 35.9432791, 120.174368 35.9432185, 120.1741729 35.9432264)",,,,,,,,
8622423113,7984106957,0,924350791,footway,False,True,89.81899999999999,"LINESTRING (120.1747462 35.9434594, 120.1747583 35.9435003, 120.1747973 35.9435977, 120.1748538 35.9436553, 120.1749307 35.9436767, 120.1749842 35.9436727, 120.175025 35.9436583, 120.1750661 35.9436163, 120.1750868 35.9435661, 120.1751026 35.9434866, 120.175103 35.9434029, 120.1750511 35.9432344)",,,,,,,,
8622423113,8622423109,0,929774099,footway,False,False,96.911,"LINESTRING (120.1747462 35.9434594, 120.1747679 35.9434062, 120.1747646 35.9433707, 120.1747532 35.9433299, 120.1747239 35.9432917, 120.1746556 35.9432522, 120.174563 35.9432009, 120.1743971 35.9431377, 120.1741889 35.9430942, 120.1740458 35.9430811, 120.1739282 35.9430803)",,,,,,,,
8622423113,8622423110,0,929774099,footway,False,True,33.115,"LINESTRING (120.1747462 35.9434594, 120.1747207 35.9434905, 120.1746817 35.9435576, 120.1746271 35.9437386)",,,,,,,,
8622423130,8622423137,0,929774102,footway,False,True,1.839,"LINESTRING (120.1733615 35.9433709, 120.1733656 35.9433547)",,,,,,,,
8622423130,8622423134,0,929774102,footway,False,False,37.666,"LINESTRING (120.1733615 35.9433709, 120.1733738 35.9434617, 120.1733984 35.9435625, 120.1734305 35.9436343, 120.1734612 35.9436979)",,,,,,,,
8622423130,8622419313,0,929774103,footway,False,False,32.053,"LINESTRING (120.1733615 35.9433709, 120.1734509 35.943423, 120.1735656 35.9434987, 120.1736151 35.9435671)",,,,,,,,
8622423134,8622423130,0,929774102,footway,False,True,37.666,"LINESTRING (120.1734612 35.9436979, 120.1734305 35.9436343, 120.1733984 35.9435625, 120.1733738 35.9434617, 120.1733615 35.9433709)",,,,,,,,
8622423137,8622423130,0,929774102,footway,False,False,1.839,"LINESTRING (120.1733656 35.9433547, 120.1733615 35.9433709)",,,,,,,,
8622423137,8622423140,0,929774102,footway,False,True,11.996,"LINESTRING (120.1733656 35.9433547, 120.1733824 35.9432891, 120.173407 35.9432534)",,,,,,,,
8622423137,8622423139,0,929774104,footway,False,False,16.636000000000003,"LINESTRING (120.1733656 35.9433547, 120.1734863 35.9433268, 120.1735358 35.9433004)",,,,,,,,
8622423139,8622423137,0,929774104,footway,False,True,16.636000000000003,"LINESTRING (120.1735358 35.9433004, 120.1734863 35.9433268, 120.1733656 35.9433547)",,,,,,,,
8622423139,8622423147,0,929774105,footway,False,False,15.319,"LINESTRING (120.1735358 35.9433004, 120.1735373 35.9432809, 120.1735415 35.9432488, 120.1735132 35.9432144, 120.1734654 35.9431922)",,,,,,,,
8622423139,8622423140,0,929774105,footway,False,True,14.521,"LINESTRING (120.1735358 35.9433004, 120.1734905 35.9433016, 120.1734297 35.9432889, 120.1734084 35.9432729, 120.173407 35.9432534)",,,,,,,,
8622423140,8622423137,0,929774102,footway,False,False,11.996,"LINESTRING (120.173407 35.9432534, 120.1733824 35.9432891, 120.1733656 35.9433547)",,,,,,,,
8622423140,8622423147,0,929774102,footway,False,True,8.647,"LINESTRING (120.173407 35.9432534, 120.1734231 35.9432302, 120.1734654 35.9431922)",,,,,,,,
8622423140,8622423139,0,929774105,footway,False,False,14.520999999999999,"LINESTRING (120.173407 35.9432534, 120.1734084 35.9432729, 120.1734297 35.9432889, 120.1734905 35.9433016, 120.1735358 35.9433004)",,,,,,,,
8622423147,8622423140,0,929774102,footway,False,False,8.647,"LINESTRING (120.1734654 35.9431922, 120.1734231 35.9432302, 120.173407 35.9432534)",,,,,,,,
8622423147,8622423109,0,929774102,footway,False,True,44.665,"LINESTRING (120.1734654 35.9431922, 120.1734785 35.9431803, 120.1735414 35.9431424, 120.1736468 35.9431085, 120.1738421 35.9430796, 120.1739282 35.9430803)",,,,,,,,
8622423147,8622423139,0,929774105,footway,False,True,15.319,"LINESTRING (120.1734654 35.9431922, 120.1735132 35.9432144, 120.1735415 35.9432488, 120.1735373 35.9432809, 120.1735358 35.9433004)",,,,,,,,
8622423148,8579025534,0,924350790,footway,False,False,61.854000000000006,"LINESTRING (120.1744898 35.9435929, 120.1743861 35.9435099, 120.1742858 35.9434586, 120.1742151 35.9434555, 120.1739693 35.9435353, 120.1738952 35.9435722)",,,,,,,,
8622423148,8579025488,0,"[929774100, 929774101, 924350790]",footway,False,True,105.642,"LINESTRING (120.1744898 35.9435929, 120.1745306 35.9436319, 120.1745973 35.9436807, 120.1749632 35.9438347, 120.1751096 35.9438242, 120.1753405 35.9438215, 120.1755456 35.9437369)",,,,,,yes,,
8622423148,8622423167,0,929774106,footway,False,False,117.494,"LINESTRING (120.1744898 35.9435929, 120.1744299 35.9434833, 120.174372 35.9434207, 120.1742712 35.9433929, 120.1741188 35.9433877, 120.1739493 35.9434294, 120.1737669 35.9435093, 120.1736038 35.9436222, 120.1734837 35.9437143, 120.1734681 35.9437414)",,,,,,,,
8622423163,8622423167,0,929774106,footway,False,True,73.961,"LINESTRING (120.1738778 35.9442025, 120.1737338 35.9441527, 120.1735636 35.9440665, 120.1734552 35.9439867, 120.1734219 35.9439278, 120.17343 35.943829, 120.1734408 35.943789, 120.1734681 35.9437414)",,,,,,,,
8622423164,8579025501,0,924350790,footway,False,False,35.261,"LINESTRING (120.1735928 35.9438932, 120.173607 35.9439532, 120.1737208 35.9440427, 120.1738583 35.944105)",,,,,,,,
8622423164,8622423170,0,924350790,footway,False,True,35.478,"LINESTRING (120.1735928 35.9438932, 120.1735809 35.9438426, 120.1736622 35.9437136, 120.173778 35.9436344)",,,,,,,,
8622423164,8622423167,0,929774107,footway,False,False,20.935000000000002,"LINESTRING (120.1735928 35.9438932, 120.173532 35.9438475, 120.1734865 35.9438028, 120.1734681 35.9437414)",,,,,,,,
8622423167,8622423163,0,929774106,footway,False,False,73.961,"LINESTRING (120.1734681 35.9437414, 120.1734408 35.943789, 120.17343 35.943829, 120.1734219 35.9439278, 120.1734552 35.9439867, 120.1735636 35.9440665, 120.1737338 35.9441527, 120.1738778 35.9442025)",,,,,,,,
8622423167,8622423148,0,929774106,footway,False,True,117.49399999999999,"LINESTRING (120.1734681 35.9437414, 120.1734837 35.9437143, 120.1736038 35.9436222, 120.1737669 35.9435093, 120.1739493 35.9434294, 120.1741188 35.9433877, 120.1742712 35.9433929, 120.174372 35.9434207, 120.1744299 35.9434833, 120.1744898 35.9435929)",,,,,,,,
8622423167,8622423170,0,929774107,footway,False,False,30.631,"LINESTRING (120.1734681 35.9437414, 120.1735385 35.9436988, 120.1736312 35.9436738, 120.173778 35.9436344)",,,,,,,,
8622423167,8622423164,0,929774107,footway,False,True,20.935000000000002,"LINESTRING (120.1734681 35.9437414, 120.1734865 35.9438028, 120.173532 35.9438475, 120.1735928 35.9438932)",,,,,,,,
8622423170,8579025534,0,924350790,footway,False,True,12.616,"LINESTRING (120.173778 35.9436344, 120.1738952 35.9435722)",,,,,,,,
8622423170,8622423164,0,924350790,footway,False,False,35.478,"LINESTRING (120.173778 35.9436344, 120.1736622 35.9437136, 120.1735809 35.9438426, 120.1735928 35.9438932)",,,,,,,,
8622423170,8622423167,0,929774107,footway,False,True,30.631,"LINESTRING (120.173778 35.9436344, 120.1736312 35.9436738, 120.1735385 35.9436988, 120.1734681 35.9437414)",,,,,,,,
8629518071,8629518086,0,930702684,footway,False,True,10.313,"LINESTRING (120.171767 35.9422751, 120.1717026 35.9423518)",,,,,,,,
8629518072,7984106840,0,930702681,footway,False,True,15.363,"LINESTRING (120.1716975 35.9426731, 120.1715924 35.9426158, 120.1716182 35.942587)",,,,,,,,
8629518073,8629518088,0,930702686,footway,False,True,11.328,"LINESTRING (120.1719279 35.9424176, 120.1718306 35.942353)",,,,,,,,
8629518074,8629518085,0,930702683,footway,False,True,14.33,"LINESTRING (120.1723635 35.9426191, 120.1722403 35.9425375)",,,,,,,,
8629518075,8754577763,0,930702680,footway,False,True,7.851,"LINESTRING (120.1722755 35.9431768, 120.1723615 35.9431651)",,,,,,,,
8629518078,8629518084,0,930702682,footway,False,True,12.485,"LINESTRING (120.1712927 35.9424471, 120.171408 35.9425095)",,,,,,,,
8629518079,8629518082,0,930702679,footway,False,True,11.473,"LINESTRING (120.1722348 35.9434807, 120.1723416 35.943537)",,,,,,,,
8629518080,7984106834,0,930702678,footway,False,True,13.243,"LINESTRING (120.1723183 35.943834, 120.1722237 35.9439252)",,,,,,,,
8629518081,7984106796,0,930702677,footway,False,True,11.277,"LINESTRING (120.1719621 35.9441919, 120.1720405 35.9441128)",,,,,,,,
8629518082,7984106817,0,856272964,footway,False,True,40.811,"LINESTRING (120.1723416 35.943537, 120.1720676 35.9438294)",,,,,,,,
8629518082,8629518079,0,930702679,footway,False,False,11.473,"LINESTRING (120.1723416 35.943537, 120.1722348 35.9434807)",,,,,,,,
8629518082,8555994033,0,856272964,footway,False,False,45.936,"LINESTRING (120.1723416 35.943537, 120.1724563 35.9434145, 120.1724269 35.9431562)",,,,,,,,
8629518084,7984106839,0,856272974,footway,False,False,4.777,"LINESTRING (120.171408 35.9425095, 120.1714406 35.9424756)",,,,,,,,
8629518084,7984106837,0,856272974,footway,False,True,41.179,"LINESTRING (120.171408 35.9425095, 120.1711273 35.9428019)",,,,,,,,
8629518084,8629518078,0,930702682,footway,False,False,12.485,"LINESTRING (120.171408 35.9425095, 120.1712927 35.9424471)",,,,,,,,
8629518085,8661053577,0,856272963,footway,False,False,27.508,"LINESTRING (120.1722403 35.9425375, 120.1724243 35.94234)",,,,,,,,
8629518085,8579026213,0,856272963,footway,False,True,14.076,"LINESTRING (120.1722403 35.9425375, 120.1721462 35.9426386)",,,,,,,,
8629518085,8629518074,0,930702683,footway,False,False,14.33,"LINESTRING (120.1722403 35.9425375, 120.1723635 35.9426191)",,,,,,,,
8629518086,7984106838,0,856272964,footway,False,False,10.181,"LINESTRING (120.1717026 35.9423518, 120.1716142 35.9422947)",,,,,,,,
8629518086,8579026214,0,856272964,footway,False,True,9.376,"LINESTRING (120.1717026 35.9423518, 120.171784 35.9424044)",,,,,,,,
8629518086,8629518071,0,930702684,footway,False,False,10.313,"LINESTRING (120.1717026 35.9423518, 120.171767 35.9422751)",,,,,,,,
